state_abbrev,period,period_date,year,bimester,uf,state_name,macroregion,total_revenue_nominal,total_revenue_real,state_tax_revenue_nominal,state_tax_revenue_real,federal_current_transfers_nominal,federal_capital_transfers_nominal,federal_transfers_nominal,federal_transfers_real,transfer_dependency_ratio,own_revenue_ratio,liquidated_expenditure_total_nominal,liquidated_expenditure_total_real,liquidated_expenditure_health_nominal,liquidated_expenditure_health_real,liquidated_expenditure_education_nominal,liquidated_expenditure_education_real,liquidated_expenditure_public_security_nominal,liquidated_expenditure_public_security_real,public_investment_liquidated_cumulative_nominal,public_investment_liquidated_nominal,public_investment_liquidated_real,public_investment_flow_is_derived,public_investment_negative_flow_flag,ipca_month_code,deflator_base_month,source_system,source_frequency,fiscal_series_version,original_public_investment_missing,investment_recovered_from_raw,public_investment_imputed_adjacent_mean,public_investment_imputation_method,original_liquidated_expenditure_total_missing,liquidated_expenditure_total_recovered_from_raw,liquidated_expenditure_total_flow_is_derived,liquidated_expenditure_total_negative_flow_flag,liquidated_expenditure_total_imputed_adjacent_mean,liquidated_expenditure_total_imputation_method,quarter,icms_revenue_cumulative_nominal,icms_revenue_nominal,icms_revenue_flow_is_derived,icms_revenue_negative_flow_flag,pnadc_population,resident_population,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,fiscal_deflator_factor,fiscal_population_denominator,fiscal_population_source,icms_revenue_real,icms_revenue_real_pc,state_tax_revenue_real_pc,total_revenue_real_pc,public_investment_liquidated_real_pc,liquidated_expenditure_total_real_pc,liquidated_expenditure_health_real_pc,liquidated_expenditure_education_real_pc,liquidated_expenditure_public_security_real_pc,public_investment_share_total,priority_expenditure_share_total,instability_start_date,removal_date,icms_revenue_real_pc_ma4_clean,state_tax_revenue_real_pc_ma4_clean,total_revenue_real_pc_ma4_clean,public_investment_liquidated_real_pc_ma4_clean,liquidated_expenditure_total_real_pc_ma4_clean,priority_expenditure_share_total_ma4_clean,icms_revenue_real_pc_ma4_visual,state_tax_revenue_real_pc_ma4_visual,total_revenue_real_pc_ma4_visual,public_investment_liquidated_real_pc_ma4_visual,liquidated_expenditure_total_real_pc_ma4_visual,priority_expenditure_share_total_ma4_visual
AP,2015B6,2015-12-01,2015,6,16,Amapa,North,740595289.57,1252039979.1572058,120633443.43,203941202.60399425,,,0,0,0,0.1628871329981608,768084085.0900002,1298512150.1993692,182011483.19,307706053.26411575,179420560.53,303325875.8596553,57841929.44,97786752.29290004,234367566.58,71312768.37,120560363.10392736,TRUE,FALSE,201512,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,660868070.43,109842057.00999999,TRUE,FALSE,523000,780993.6666666666,FALSE,TRUE,FALSE,,pre,1.6905859337616873,780993.6666666666,resident_population_interpolated,185697436.51655534,237.7707329037948,261.13041796411613,1603.1371733153694,154.36791391470186,1662.6410758764616,393.9930199145223,388.38455266131734,125.20812455529948,0.09284500193965603,0.5458698875538758,2018-11-07,2018-12-10,237.9283942475174,272.02112906933525,1556.3284480327331,126.84447171093541,1420.8851106738257,0.5076449617821059,237.9283942475174,272.02112906933525,1556.3284480327331,126.84447171093541,1420.8851106738257,0.5076449617821059
AP,2016B1,2016-02-01,2016,1,16,Amapa,North,771929971.75,1277155227.8739796,117698050.18,194730980.2690803,,,0,0,0,0.15247244502396148,218716900.18,361866286.7254815,5219656.79,8635902.479526201,709116.16,1173230.013158796,39108186.79,64704347.59553124,621054.55,621054.55,1027532.4114300682,TRUE,FALSE,201602,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,96446644.15,96446644.15,TRUE,FALSE,524000,783580.5833333334,FALSE,TRUE,FALSE,,pre,1.6544962297274337,783580.5833333334,resident_population_interpolated,159570609.11603847,203.6428830806767,248.51430013834607,1629.8964714528674,1.3113295981109812,461.81119647721596,11.02107768264149,1.497267847255611,82.57523089747893,0.0028395361743371616,0.20591440214695533,2018-11-07,2018-12-10,232.01960504847327,268.90368445857393,1566.0183912159387,119.02962735736743,1150.0737392926012,0.419581957622288,232.01960504847327,268.90368445857393,1566.0183912159387,119.02962735736743,1150.0737392926012,0.419581957622288
AP,2016B2,2016-04-01,2016,2,16,Amapa,North,670724784.82,1098260598.7698677,130220154.97,213225556.30270576,,,0,0,0,0.1941484166340248,722798554.76,1183527419.1541133,86097649.02,140978323.3085075,127611465.88,208954027.1944491,80023645.24,131032606.109249,13108575.27,12487520.72,20447361.262755264,TRUE,FALSE,201604,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,192338675.1,95892030.94999999,TRUE,FALSE,528000,786151.75,FALSE,TRUE,FALSE,,pre,1.6374236104374815,786151.75,resident_population_interpolated,157015875.5303317,199.72718438944096,271.2269689696751,1397.0084004390599,26.00943299147431,1505.4694200631282,179.32711249260402,265.79350258324695,166.67597077695115,0.01727662657563889,0.4063826057836153,2018-11-07,2018-12-10,223.96104491703312,267.8012079685731,1528.1925405967434,76.3209647956293,1157.5070800381775,0.39700222847437916,223.96104491703312,267.8012079685731,1528.1925405967434,76.3209647956293,1157.5070800381775,0.39700222847437916
AP,2016B3,2016-06-01,2016,3,16,Amapa,North,664563281.78,1075985433.3171144,109724165.52,177652914.3562879,,,0,0,0,0.16510717418228288,560971776.3799999,908261826.1276782,37556024.4,60806451.83926899,103527890.92,167620609.84410462,113900228.43,184414321.4080597,27715176.69,14606601.420000002,23649351.068709716,TRUE,FALSE,201606,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,284755072.16,92416397.06000003,TRUE,FALSE,528000,788722.9166666666,FALSE,TRUE,FALSE,,pre,1.6190864930652507,788722.9166666666,resident_population_interpolated,149630140.21760118,189.7119217100655,225.24122299766816,1364.2122101187176,29.984358979522973,1151.560081411368,77.09482069603318,212.52154121818822,233.81382423556184,0.02603803263375866,0.4545400579605538,2018-11-07,2018-12-10,207.71318052099448,251.52822751745137,1498.5635638315036,52.91825887095253,1195.3704434570434,0.40317673836125006,207.71318052099448,251.52822751745137,1498.5635638315036,52.91825887095253,1195.3704434570434,0.40317673836125006
AP,2016B4,2016-08-01,2016,4,16,Amapa,North,1046832750.38,1678757074.873017,127348251.98,204222478.6208993,,,0,0,0,0.1216510010159432,795658322.01,1275960306.7166324,191928660.48,307787081.1118033,280090004.12,449167334.36834,51826867.81,83112341.46329816,42403571.6,14688394.91,23555096.900379144,TRUE,FALSE,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,383121812.57,98366740.40999997,TRUE,FALSE,538000,791294.0833333334,FALSE,TRUE,FALSE,,pre,1.6036535676435697,791294.0833333334,resident_population_interpolated,157746174.19596535,199.35214671574212,258.08669990379593,2121.533713232428,29.76781628538544,1612.4982273867615,388.96674143606316,567.6364120861597,105.03344232423258,0.018460681555990052,0.6583800079997356,2018-11-07,2018-12-10,198.1085339739813,250.76729800237132,1628.1626988107682,21.768234463623426,1182.8347313346185,0.431304268472715,198.1085339739813,250.76729800237132,1628.1626988107682,21.768234463623426,1182.8347313346185,0.431304268472715
AP,2016B5,2016-10-01,2016,5,16,Amapa,North,695413522.27,1111420008.6642408,196281315.24,313699653.657253,,,0,0,0,0.2822512202513545,557502417.3600001,891008474.3678801,104824590.35,167532185.36033705,128136386.49,204789437.10793588,84148957.99,134488088.91872662,60300403.01,17896831.409999996,28602976.335340586,TRUE,FALSE,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,483484587.66,100362775.09000003,TRUE,FALSE,546000,793865.25,FALSE,TRUE,FALSE,,pre,1.598214548713827,793865.25,resident_population_interpolated,160401247.29813173,202.05097439160076,395.1547868574081,1400.0109069697166,36.03001433220636,1122.3673971972953,211.0335291289511,257.96498474764564,169.40921512653014,0.03210180055316844,0.568804591613511,2018-11-07,2018-12-10,197.71055680171233,287.4274196821368,1570.6913076899805,30.447905647147273,1347.9737815146382,0.522026815839354,197.71055680171233,287.4274196821368,1570.6913076899805,30.447905647147273,1347.9737815146382,0.522026815839354
AP,2016B6,2016-12-01,2016,6,16,Amapa,North,969721878.52,1542411513.329352,196513862.9,312569254.5252133,,,0,0,0,0.20264971560703737,932887808.5900002,1483824309.3059475,180357966.99,286872154.75701344,250374299.93,398238104.56169224,37220433.72,59201743.069320686,104400560.3,44100157.29,70144431.97625396,TRUE,FALSE,201612,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,587587006.71,104102419.05000001,TRUE,FALSE,546000,796436.4166666666,FALSE,TRUE,FALSE,,pre,1.5905710157673223,796436.4166666666,resident_population_interpolated,165582290.41219395,207.90396690448583,392.45977203480044,1936.641119180389,88.07285868447623,1863.0794351622096,360.1946731135956,500.0249815653109,74.33329495039709,0.04727273406719136,0.5016173395461995,2018-11-07,2018-12-10,199.75475243047356,317.73562044841816,1705.599487375313,45.96376207039775,1437.3762852894085,0.54583549928,199.75475243047356,317.73562044841816,1705.599487375313,45.96376207039775,1437.3762852894085,0.54583549928
AP,2017B1,2017-02-01,2017,1,16,Amapa,North,704514544.76,1112665918.515405,116355596.24,183764703.4084878,,,0,0,0,0.165157124299879,232354388.76,366965893.48457336,7446992.62,11761311.310517311,68560206.34,108279673.61112314,9763107.01,15419236.5645857,5197585.78,5197585.78,8208739.761272644,TRUE,FALSE,201702,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,94943195.23,94943195.23,TRUE,FALSE,553000,800369.6666666666,FALSE,TRUE,FALSE,,pre,1.5793370439136156,800369.6666666666,resident_population_interpolated,149947305.2942615,187.34756143214844,229.59978502661204,1390.1900145083855,10.256185489212665,458.4955037250371,14.694848893387153,135.287078109894,19.265143603958464,0.02236921715891759,0.36913572593884847,2018-11-07,2018-12-10,199.1636623609943,318.82526095565413,1712.0939384727299,41.031718697820175,1264.110140867826,0.5244844162745737,199.1636623609943,318.82526095565413,1712.0939384727299,41.031718697820175,1264.110140867826,0.5244844162745737
AP,2017B2,2017-04-01,2017,2,16,Amapa,North,675908796.66,1063338065.9635534,144829270.79,227845054.6253471,,,0,0,0,0.21427339236546872,811334582.67,1276389581.329324,152225502.18,239480787.76053476,138330769.87,217621628.87015444,124226936.55,195433512.7822008,13325381.73,8127795.95,12786628.711930877,TRUE,FALSE,201704,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,200604308.93,105661113.7,TRUE,FALSE,552000,805665,FALSE,TRUE,FALSE,,pre,1.5731975544896488,805665,resident_population_interpolated,166225805.67749274,206.3212447822516,282.80371447853275,1319.826560622037,15.870900078731081,1584.2683762225292,297.2461106794198,270.11428927675206,242.5741626882151,0.01001781031353606,0.5112357065256613,2018-11-07,2018-12-10,200.90593687762166,325.00451459933834,1511.6671503201321,37.55748964615658,1257.0526780767677,0.48769834090605507,200.90593687762166,325.00451459933834,1511.6671503201321,37.55748964615658,1257.0526780767677,0.48769834090605507
AP,2017B3,2017-06-01,2017,3,16,Amapa,North,729766468.45,1147156879.3400123,148024999.43,232687995.06654817,,,0,0,0,0.20283886123789743,686678349.39,1079424482.2863553,86047003.03,135261642.92271596,182994770.73,287658750.02730507,75591837.4,118826638.44440936,34580580.66,21255198.929999996,33412123.916954905,TRUE,FALSE,201706,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,308590800.65,107986491.71999997,TRUE,FALSE,552000,810960.3333333334,FALSE,TRUE,FALSE,,pre,1.5719506567306876,810960.3333333334,resident_population_interpolated,169749436.5772969,209.31903768901591,286.9289476960215,1414.565956172964,41.20068829953652,1331.0447353812478,166.7919346520228,354.71371188394136,146.52583308975164,0.03095364656375393,0.5018850695760975,2018-11-07,2018-12-10,202.72295270197543,297.9480548089917,1515.305912620944,38.850158137989126,1309.222012622756,0.4709684603967017,202.72295270197543,297.9480548089917,1515.305912620944,38.850158137989126,1309.222012622756,0.4709684603967017
AP,2017B4,2017-08-01,2017,4,16,Amapa,North,785838683.2,1230005205.5850604,169244922.51,264904413.7894129,,,0,0,0,0.21536853062618488,718811165.5200002,1125092839.4387095,126844772.01,198539131.76967177,158091027.82,247446188.8069251,108235186.57,169411160.01881516,54379972.56,19799391.90000001,30990272.717614017,TRUE,FALSE,201708,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,354246373.94,45655573.29000002,TRUE,FALSE,558000,816255.6666666666,FALSE,TRUE,FALSE,,pre,1.565213359790813,816255.6666666666,resident_population_interpolated,71460713.26241665,87.54697355332294,324.5360793281838,1506.8871872069417,37.96637987723702,1378.3583813062364,243.2315509433994,303.14789705217987,207.5466878051058,0.027544635990283752,0.5469739554136913,2018-11-07,2018-12-10,172.63370436418472,280.96713163233755,1407.8674296275822,26.323538436179323,1188.0417491587627,0.4823076143635746,172.63370436418472,280.96713163233755,1407.8674296275822,26.323538436179323,1188.0417491587627,0.4823076143635746
AP,2017B5,2017-10-01,2017,5,16,Amapa,North,692740323.44,1078026702.8894956,132057378.81,205504683.1456805,,,0,0,0,0.1906304200024496,558292374.8899999,868801869.5986027,38096034.26,59284180.25752489,180119267.79,280297499.38375235,79670847.78,123981957.51358365,76862019.42,22482046.86,34986048.92860997,TRUE,FALSE,201710,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,439984705.96,85738332.01999998,TRUE,FALSE,555000,821551,FALSE,TRUE,FALSE,,pre,1.5561772087067862,821551,resident_population_interpolated,133424038.20205924,162.40505848335556,250.14233218105812,1312.1847613714738,42.58536466830418,1057.5142256519712,72.16129036118865,341.1808875940171,150.91206451405165,0.040269306677222,0.5335665741247002,2018-11-07,2018-12-10,166.3980786269865,286.102768420949,1388.3661163433542,34.4058332309522,1337.7964296404962,0.5234153264100376,166.3980786269865,286.102768420949,1388.3661163433542,34.4058332309522,1337.7964296404962,0.5234153264100376
AP,2017B6,2017-12-01,2017,6,16,Amapa,North,1437151423.11,2220445514.368395,249204928.04,385029688.4008745,,,0,0,0,0.17340199789157903,827150823.4299998,1277974823.012571,198217961.89,306253173.65197927,126699085.71,195754192.6448855,50198734.04,77558670.59915134,120732991.96,43870972.53999999,67782074.05356058,TRUE,FALSE,201712,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,634588200.01,194603494.05,TRUE,FALSE,555000,826846.3333333334,FALSE,TRUE,FALSE,,pre,1.5450324013619554,826846.3333333334,resident_population_interpolated,300668703.7254985,363.6331100524908,465.66051378455387,2685.439149759461,81.97662772513625,1545.601366895547,370.3870493291731,236.74797208778273,93.80058600064503,0.053038661508039604,0.45350348571797733,2018-11-07,2018-12-10,205.7260449445463,331.8169682474543,1729.7692636277102,50.93226514255349,1328.1296773087506,0.5089822712081166,205.7260449445463,331.8169682474543,1729.7692636277102,50.93226514255349,1328.1296773087506,0.5089822712081166
AP,2018B1,2018-02-01,2018,1,16,Amapa,North,909897489.85,1397283579.0305643,136074762.63,208963134.26991135,514778490.78,,514778490.78,790519305.7776307,0.5657543806004599,0.1495495527220681,369703868.9,567735542.6084304,49780969.89,76446118.98751241,64670830.65,99311725.46086292,44344123.7,68097029.13096796,3278105.42,3278105.42,5034020.782332517,TRUE,FALSE,201802,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,130615379.68,130615379.68,TRUE,FALSE,556000,830847.0833333334,FALSE,TRUE,FALSE,,pre,1.5356494491054278,830847.0833333334,resident_population_interpolated,200579435.8502883,241.4155864224373,251.5061296617394,1681.7578192905303,6.058901671937245,683.3213403490478,92.00985418497577,119.53069036774767,81.960965497724,0.008866840992910149,0.42952194336638716,2018-11-07,2018-12-10,213.75018212790164,322.9612637388838,1796.5672294071016,42.146818485653675,1166.1988285507007,0.490891489655689,213.75018212790164,322.9612637388838,1796.5672294071016,42.146818485653675,1166.1988285507007,0.490891489655689
AP,2018B2,2018-04-01,2018,2,16,Amapa,North,718823049.25,1100447530.7904794,154963744.87,237234282.598705,415935784.17,,415935784.17,636756858.4992453,0.5786344561488058,0.2155798218096719,701260232.12,1073560581.680266,111777456.85,171120314.68239936,145956340.25,223444830.26651856,88037301.67,134776467.36744237,12603300.69,9325195.27,14275958.62391659,TRUE,FALSE,201804,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,224181451.94,93566072.25999999,TRUE,FALSE,560000,833553.25,FALSE,TRUE,FALSE,,pre,1.5309018428647438,833553.25,resident_population_interpolated,143240472.45244977,171.84321751783676,284.6060315867103,1320.1886391666992,17.12663063087642,1287.9328125470881,205.29020153469423,268.06305447974506,161.68909108979224,0.013297767138183115,0.4930710211880822,2018-11-07,2018-12-10,234.8242431190301,312.9787518035154,1749.892592397041,36.93688117406352,1143.5924363609136,0.4774157560992867,234.8242431190301,312.9787518035154,1749.892592397041,36.93688117406352,1143.5924363609136,0.4774157560992867
AP,2018B3,2018-06-01,2018,3,16,Amapa,North,848637162.66,1277901750.6155264,185460486.11,279271625.4931767,554935480.59,,554935480.59,835637482.4569713,0.6539137160227458,0.21853919940140937,814189360.05,1226029278.848916,151795918.27,228578570.71154585,198310836.23,298622044.7735418,111552784,167979325.24285257,25861877.82,13258577.13,19965139.014170337,TRUE,FALSE,201806,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,340633317.22,116451865.28000003,TRUE,FALSE,560000,836259.4166666666,FALSE,TRUE,FALSE,,pre,1.5058281758602508,836259.4166666666,resident_population_interpolated,175356499.8701061,209.69151004490666,333.95334022826853,1528.1164255336555,23.87433685799493,1466.0872624141844,273.33452533504607,357.0925945011782,200.8698758961888,0.016284390070125436,0.5670174054738928,2018-11-07,2018-12-10,246.64585600941788,333.931503815318,1803.8755084375866,32.25912422148621,1245.7356955514667,0.48577846393658486,246.64585600941788,333.931503815318,1803.8755084375866,32.25912422148621,1245.7356955514667,0.48577846393658486
AP,2018B4,2018-08-01,2018,4,16,Amapa,North,712555893.91,1070419158.5130624,229053786.01,344090285.36647457,378623264.47,,378623264.47,568777270.1219648,0.5313593890752694,0.3214537806334261,711121970.6000001,1068265083.308604,100791408.39,151411356.6055174,222355814.08,334028425.6045507,60577512.37,91001043.38495605,49282355.33,23420477.51,35182822.90904011,TRUE,FALSE,201808,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,461959230.11,121325912.88999999,TRUE,FALSE,570000,838965.5833333334,FALSE,TRUE,FALSE,,pre,1.5022248326925813,838965.5833333334,resident_population_interpolated,182258799.19245493,217.24228360871965,410.13635386490273,1275.8797020732723,41.93595495211328,1273.3121650404657,180.4738592540803,398.14318041201017,108.46814838744105,0.03293454354987691,0.5396046679815518,2018-11-07,2018-12-10,210.0481493984751,320.05046383540525,1451.4856465160392,22.248956028230467,1177.6633950876965,0.5073037595024785,210.0481493984751,320.05046383540525,1451.4856465160392,22.248956028230467,1177.6633950876965,0.5073037595024785
AP,2018B5,2018-10-01,2018,5,16,Amapa,North,649319146.33,966415803.9077317,220507811.89,328193363.00196725,347172404.08,,347172404.08,516714931.13963574,0.5346714416820205,0.3395985058138613,510237149.4699998,759412759.9281248,78787882.77,117264145.82985434,151177051.5,225004749.33403775,26977595.69,40152173.20112549,65650583.31,16368227.980000004,24361693.769919068,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,594324498.84,132365268.73000002,TRUE,FALSE,569000,841671.75,FALSE,TRUE,FALSE,,pre,1.4883525449233792,841671.75,resident_population_interpolated,197006184.5737625,234.06534028706858,389.9303534922816,1148.2098619892276,28.94441184454518,902.2671367170453,139.32289616451348,267.3307608744594,47.70526419726632,0.03207964766384067,0.5035747205527757,2018-11-07,2018-12-10,208.2105878646329,354.6565197930408,1318.0986571907138,27.97033357138245,1232.399844179696,0.5258169537990757,208.2105878646329,354.6565197930408,1318.0986571907138,27.97033357138245,1232.399844179696,0.5258169537990757
BA,2018B6,2018-12-01,2018,6,29,Bahia,Northeast,8512425287.82,12677140303.719875,4969538516.2,7400891624.241347,2295432467.35,64621068.85,2360053536.2,3514712762.9427576,0.2772480763592582,0.5837981947766006,9258647381.449997,13788452516.024263,1345570027.62,2003891893.539009,1184085023.82,1763400144.019806,888430789.76,1323096695.843838,2449844273.78,658159111.4900002,980164302.9359384,TRUE,FALSE,201812,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,20104191508.05,4028056779.4399986,TRUE,FALSE,11558000,14868026.75,FALSE,TRUE,FALSE,,crisis,1.4892512856305422,14868026.75,resident_population_interpolated,5998788737.373839,403.4690573430559,497.77228334898894,852.6444374146606,65.92430316524272,927.3895418586238,134.7786042649546,118.6035089706713,88.98939436222349,0.07108588159525803,0.3691776671447976,2018-11-07,2018-12-10,,,,,,,403.4690573430559,497.77228334898894,852.6444374146606,65.92430316524272,927.3895418586238,0.3691776671447976
BA,2019B1,2019-02-01,2019,1,29,Bahia,Northeast,7158745522.12,10581672697.063496,4085909457.74,6039571656.520761,2097306566.64,5370251.58,2102676818.22,3108063809.41417,0.2937214085516635,0.5707577459088102,4170983290.02,6165323220.882172,785288840.81,1160771738.6281643,144746811.06,213956952.91135615,329202283.97,486609114.59032863,204282271.67,204282271.67,301959069.4969128,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,3382407639.78,3382407639.78,TRUE,FALSE,11639000,14877861.5,FALSE,TRUE,FALSE,,post,1.4781462288842229,14877861.5,resident_population_interpolated,4999693097.289992,336.04917597129077,405.943532712733,711.2361341086214,20.295865067497285,414.3957934332277,78.02006616529965,14.380894250921488,32.70692596448277,0.04897700553219441,0.3019043348490524,2018-11-07,2018-12-10,,,,,,,336.04917597129077,405.943532712733,711.2361341086214,20.295865067497285,414.3957934332277,0.3019043348490524
BA,2019B2,2019-04-01,2019,2,29,Bahia,Northeast,7021321495.35,10242902795.40409,4019827964.64,5864238964.605638,1691156389.18,11697002.67,1702853391.85,2484170790.2273235,0.24252605339005573,0.5725172914104852,9195444451.7,13414574983.02545,1300142764.62,1896685113.617171,1249278472.24,1822482842.2996712,1007770477.94,1470164135.405793,555790803.07,351508531.4000001,512790608.0457822,TRUE,FALSE,201904,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,6682752987.52,3300345347.7400002,TRUE,FALSE,11641000,14887456.5,FALSE,TRUE,FALSE,,post,1.4588283419563743,14887456.5,resident_population_interpolated,4814637331.5269785,323.40227704624886,393.9046918192935,688.0223492444187,34.44447398021161,901.0656039885289,127.40155537093734,122.41734122277174,98.75186774891957,0.03822637755535735,0.3868428256496474,2018-11-07,2018-12-10,,,,,,,329.7257265087698,399.92411226601325,699.62924167652,27.37016952385445,657.7306987108783,0.3443735802493499
BA,2019B3,2019-06-01,2019,3,29,Bahia,Northeast,7405269334.89,10787913234.65501,4315675149.36,6287027109.3176985,1760175198.26,29236460.88,1789411659.14,2606794816.892252,0.2416403209953714,0.5827843599187748,7136703176.690001,10396669070.344105,1147990984.1,1672380378.1568978,773978443.83,1127523108.1997335,724733074.42,1055783006.877476,861285133.67,305494330.5999999,445040711.3032799,TRUE,FALSE,201906,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,10113001046.76,3430248059.24,TRUE,FALSE,11641000,14897051.5,FALSE,TRUE,FALSE,,post,1.456788773883976,14897051.5,resident_population_interpolated,4997146864.338127,335.4453640935676,422.0316422560329,724.1643243735185,29.87441584016004,697.9011296526769,112.26250900434209,75.68766934851058,70.8719444836098,0.042806086092778764,0.3708578648744557,2018-11-07,2018-12-10,,,,,,,331.6322723703691,407.29328892935314,707.8076025755196,28.20491829595631,671.1208423581445,0.35320167512438516
BA,2019B4,2019-08-01,2019,4,29,Bahia,Northeast,7441196294.44,10807792219.060816,4412515482.5,6408855325.3032875,1546284459.13,52311776.31,1598596235.44,2321843863.696728,0.2148305423194464,0.5929846906198396,7435095660.369999,10798931495.216942,1280714248.03,1860143575.978685,951527068.48,1382023325.285471,725573829.18,1053842806.3274088,1224658338.32,363373204.65,527772946.50402933,TRUE,FALSE,201908,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,13645406332.2,3532405285.4400005,TRUE,FALSE,11626000,14906646.5,FALSE,TRUE,FALSE,,post,1.4524267055199591,14906646.5,resident_population_interpolated,5130559771.292911,344.17934116120017,429.93273673614567,725.0317647943698,35.40520978370483,724.4373504944215,124.78618688507069,92.71188696166311,70.69616941190688,0.048872700668375416,0.39781803500599583,2018-11-07,2018-12-10,334.76903956807683,412.9531508810513,712.113643130232,30.00499116789344,684.4499693922137,0.36435576509478784,334.76903956807683,412.9531508810513,712.113643130232,30.00499116789344,684.4499693922137,0.36435576509478784
BA,2019B5,2019-10-01,2019,5,29,Bahia,Northeast,7388939631.58,10725453786.40999,4509536323.3,6545840925.127296,1517831672.55,19803023.57,1537634696.12,2231961647.5319786,0.20809950720780251,0.6103089953565789,7441492731.610001,10801737512.331274,1272315576.47,1846836298.2471097,677732952.51,983766795.25244,680452895.28,987714942.3392876,1513962897.61,289304559.28999996,419941539.0539733,TRUE,FALSE,201910,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,17197822993.56,3552416661.3600006,TRUE,FALSE,11626000,14916241.5,FALSE,TRUE,FALSE,,post,1.4515552056441057,14916241.5,resident_population_interpolated,5156528897.413963,345.69894148026253,438.8398327505824,719.0453296435292,28.15330785935407,724.1594682099559,123.8137836697743,65.95272644603132,66.2174142420051,0.03887722124098717,0.3534910963611032,2018-11-07,2018-12-10,337.1814809453198,421.1772258905136,714.0659420139591,31.969351865857636,761.8908880863958,0.3772524554728005,337.1814809453198,421.1772258905136,714.0659420139591,31.969351865857636,761.8908880863958,0.3772524554728005
