period_date,year,month,state_abbrev,state_name,macroregion,formal_hiring_balance,post_2020_caged_dummy,caged_method_break_dummy,source_regime,source_component,series_version,formal_hiring_balance_construction,retail_volume_index,services_volume_index,quarter,pnadc_population,unemployment_rate_pnadc,formalization_rate_pnadc,resident_population,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,formal_hiring_balance_per_100k_wap,formal_hiring_balance_construction_per_100k_wap,instability_start_date,removal_date,formal_hiring_balance_per_100k_wap_ma6_clean,formal_hiring_balance_construction_per_100k_wap_ma6_clean,retail_volume_index_ma6_clean,services_volume_index_ma6_clean,formal_hiring_balance_per_100k_wap_ma6_visual,formal_hiring_balance_construction_per_100k_wap_ma6_visual,retail_volume_index_ma6_visual,services_volume_index_ma6_visual
2018-09-01,2018,9,MG,Minas Gerais,Southeast,5200,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,3752,94.8836301608307,96.78288454857733,3,16917000,0.098,0.6020000000000001,21126081.333333332,FALSE,TRUE,FALSE,,pre,30.73831057516108,22.17887332269315,2018-11-07,2018-12-10,74.39492137812039,18.335446641907822,98.22205887508312,95.7464469073972,74.39492137812039,18.335446641907822,98.22205887508312,95.7464469073972
2018-10-01,2018,10,MG,Minas Gerais,Southeast,2835,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,2362,104.09073602383694,99.94734431765674,4,16935000,0.097,0.6020000000000001,21136758.75,FALSE,TRUE,FALSE,,pre,16.740478299379983,13.94744611750812,2018-11-07,2018-12-10,54.00356749178739,17.146847825197916,99.20654533361153,96.92733030495856,54.00356749178739,17.146847825197916,99.20654533361153,96.92733030495856
2018-11-01,2018,11,MG,Minas Gerais,Southeast,367,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-3852,109.85311692774403,96.55655270334432,4,16935000,0.097,0.6020000000000001,21147436.166666668,FALSE,TRUE,FALSE,,crisis,2.1671095364629465,-22.745792736935343,2018-11-07,2018-12-10,2.1671095364629465,-22.745792736935343,109.85311692774403,96.55655270334432,2.1671095364629465,-22.745792736935343,109.85311692774403,96.55655270334432
2018-12-01,2018,12,MG,Minas Gerais,Southeast,-38761,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-8593,123.5667104029569,101.53353276289108,4,16935000,0.097,0.6020000000000001,21158113.583333332,FALSE,TRUE,FALSE,,crisis,-228.88101564806612,-50.74106879244169,2018-11-07,2018-12-10,-113.35695305580158,-36.74343076468851,116.70991366535046,99.0450427331177,-113.35695305580158,-36.74343076468851,116.70991366535046,99.0450427331177
2019-01-01,2019,1,MG,Minas Gerais,Southeast,1492,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,0,100.4333098435898,93.12421895208709,1,16955000,0.113,0.608,21168791,FALSE,TRUE,FALSE,,post,8.79976408139192,0,2018-11-07,2018-12-10,8.79976408139192,0,100.4333098435898,93.12421895208709,8.79976408139192,0,100.4333098435898,93.12421895208709
2019-02-01,2019,2,MG,Minas Gerais,Southeast,26016,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,4736,92.25316506953283,90.2064070897367,1,16955000,0.113,0.608,21179113.916666668,FALSE,TRUE,FALSE,,post,153.4414626953701,27.932763196697138,2018-11-07,2018-12-10,81.120613388381,13.966381598348569,96.34323745656131,91.6653130209119,81.120613388381,13.966381598348569,96.34323745656131,91.6653130209119
2019-03-01,2019,3,MG,Minas Gerais,Southeast,5163,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,0,99.74313881088656,91.54849566730981,1,16955000,0.113,0.608,21189436.833333332,FALSE,TRUE,FALSE,,post,30.451194337953407,0,2018-11-07,2018-12-10,64.23080703823847,9.310921065565713,97.47653790800307,91.62637390304454,64.23080703823847,9.310921065565713,97.47653790800307,91.62637390304454
2019-04-01,2019,4,MG,Minas Gerais,Southeast,22348,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,2234,97.19417731813118,92.24627161595954,2,17059000,0.096,0.601,21199759.75,FALSE,TRUE,FALSE,,post,131.0041620259101,13.095726595931767,2018-11-07,2018-12-10,80.92414578515638,10.257122448157226,97.4059477605351,91.78134833127328,80.92414578515638,10.257122448157226,97.4059477605351,91.78134833127328
2019-05-01,2019,5,MG,Minas Gerais,Southeast,18380,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,1416,98.3314033500161,95.70201547615228,2,17059000,0.096,0.601,21210082.666666668,FALSE,TRUE,FALSE,,post,107.74371299607246,8.300603786857378,2018-11-07,2018-12-10,86.28805922733959,9.865818715897257,97.59103887843129,92.56548176024909,86.28805922733959,9.865818715897257,97.59103887843129,92.56548176024909
2019-06-01,2019,6,MG,Minas Gerais,Southeast,11603,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,2495,97.70944068352341,93.88967718847549,2,17059000,0.096,0.601,21220405.583333332,FALSE,TRUE,FALSE,,post,68.01688258397327,14.625710768509292,2018-11-07,2018-12-10,83.24286312011188,10.659134057999262,97.61077251261331,92.78618099828682,83.24286312011188,10.659134057999262,97.61077251261331,92.78618099828682
2019-07-01,2019,7,MG,Minas Gerais,Southeast,10609,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,6010,102.14288325447492,98.36547843869815,3,17096000,0.1,0.603,21230728.5,FALSE,TRUE,FALSE,,post,62.05545156761816,35.1544220870379,2018-11-07,2018-12-10,92.11881103448292,16.51820440583891,97.8957014144275,93.65972424605533,92.11881103448292,16.51820440583891,97.8957014144275,93.65972424605533
2019-08-01,2019,8,MG,Minas Gerais,Southeast,5895,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,3246,102.80698123426323,97.23277269648737,3,17096000,0.1,0.603,21241051.416666668,FALSE,TRUE,FALSE,,post,34.48175011698643,18.986897519887695,2018-11-07,2018-12-10,72.29219227141897,15.02722679303734,99.6546707752159,94.83078518051377,72.29219227141897,15.02722679303734,99.6546707752159,94.83078518051377
2019-09-01,2019,9,MG,Minas Gerais,Southeast,3841,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,2638,101.36883527803289,95.98087787681004,3,17096000,0.1,0.603,21251374.333333332,FALSE,TRUE,FALSE,,post,22.46724379971923,15.430510060832944,2018-11-07,2018-12-10,70.96153384837994,17.59897846984283,99.92562018640696,95.56951554876382,70.96153384837994,17.59897846984283,99.92562018640696,95.56951554876382
2019-10-01,2019,10,MG,Minas Gerais,Southeast,12282,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,3230,107.30362677515818,101.88668642761964,4,17137000,0.096,0.603,21261697.25,FALSE,TRUE,FALSE,,post,71.66948707475053,18.848106436365757,2018-11-07,2018-12-10,61.07242135652002,18.557708443248494,101.6105284292448,97.17625135070716,61.07242135652002,18.557708443248494,101.6105284292448,97.17625135070716
2019-11-01,2019,11,MG,Minas Gerais,Southeast,8382,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-4349,113.76362494172086,97.04072562692568,4,17137000,0.096,0.603,21272020.166666668,FALSE,TRUE,FALSE,,post,48.91171150142966,-25.377837427787828,2018-11-07,2018-12-10,51.26708777407955,12.944634907474294,104.18256536119559,97.39936970916939,51.26708777407955,12.944634907474294,104.18256536119559,97.39936970916939
2019-12-01,2019,12,MG,Minas Gerais,Southeast,-35888,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-7604,126.5538521585912,99.58677403921297,4,17137000,0.096,0.603,21282343.083333332,FALSE,TRUE,FALSE,,post,-209.4182178911128,-44.37182704090564,2018-11-07,2018-12-10,5.027904361565204,3.111711939238471,108.98996727370688,98.34888585095898,5.027904361565204,3.111711939238471,108.98996727370688,98.34888585095898
2015-11-01,2015,11,MS,Mato Grosso do Sul,Center-West,-1949,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,0,99.99999999999999,100,4,1994000,0.06,0.619,2677194.1666666665,FALSE,TRUE,FALSE,,pre,-97.7432296890672,0,2018-11-07,2018-12-10,,,,,,,,
2015-12-01,2015,12,MS,Mato Grosso do Sul,Center-West,-7352,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-761,128.04878173098825,100.9741715502277,4,1994000,0.06,0.619,2679790.0833333335,FALSE,TRUE,FALSE,,pre,-368.7061183550652,-38.16449348044132,2018-11-07,2018-12-10,,,,,,,,
2016-01-01,2016,1,MS,Mato Grosso do Sul,Center-West,-163,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,373,94.1311072733457,102.05304336316006,1,2021000,0.078,0.641,2682386,FALSE,TRUE,FALSE,,pre,-8.065314200890649,18.456209797130132,2018-11-07,2018-12-10,,,,,,,,
2016-02-01,2016,2,MS,Mato Grosso do Sul,Center-West,1124,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,595,87.57621933089754,93.50341627337819,1,2021000,0.078,0.641,2684949.4166666665,FALSE,TRUE,FALSE,,pre,55.61603166749134,29.440870856011877,2018-11-07,2018-12-10,,,,,,,,
2016-03-01,2016,3,MS,Mato Grosso do Sul,Center-West,187,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,0,94.20732518839553,99.86838930530938,1,2021000,0.078,0.641,2687512.8333333335,FALSE,TRUE,FALSE,,pre,9.252845126175162,0,2018-11-07,2018-12-10,,,,,,,,
2016-04-01,2016,4,MS,Mato Grosso do Sul,Center-West,919,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,50,91.082322710662,92.63145070283133,2,2028000,0.07,0.642,2690076.25,FALSE,TRUE,FALSE,,pre,45.315581854043394,2.465483234714004,2018-11-07,2018-12-10,-60.72170059955219,2.033011734569115,99.17429270571483,98.1717451991511,-60.72170059955219,2.033011734569115,99.17429270571483,98.1717451991511
2016-05-01,2016,5,MS,Mato Grosso do Sul,Center-West,562,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,0,94.8170798355759,95.01999997615027,2,2028000,0.07,0.642,2692639.6666666665,FALSE,TRUE,FALSE,,pre,27.712031558185405,0,2018-11-07,2018-12-10,-39.81249039167676,2.033011734569115,98.31047267831082,97.34174519517616,-39.81249039167676,2.033011734569115,98.31047267831082,97.34174519517616
2016-06-01,2016,6,MS,Mato Grosso do Sul,Center-West,35,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,2,89.86281341630124,91.25755787630979,2,2028000,0.07,0.642,2695203.0833333335,FALSE,TRUE,FALSE,,pre,1.7258382642998027,0.09861932938856016,2018-11-07,2018-12-10,21.926169044884077,8.410197202874096,91.94614462586298,95.7223095828565,21.926169044884077,8.410197202874096,91.94614462586298,95.7223095828565
2016-07-01,2016,7,MS,Mato Grosso do Sul,Center-West,652,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,347,93.06403380908459,94.13609960914286,3,2050000,0.077,0.636,2697766.5,FALSE,TRUE,FALSE,,pre,31.804878048780488,16.926829268292682,2018-11-07,2018-12-10,28.571201086495932,8.155300448067853,91.76829904848613,94.40281895718697,28.571201086495932,8.155300448067853,91.76829904848613,94.40281895718697
2016-08-01,2016,8,MS,Mato Grosso do Sul,Center-West,1077,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,616,90.62500389358125,95.18023033262804,3,2050000,0.077,0.636,2700329.9166666665,FALSE,TRUE,FALSE,,pre,52.53658536585366,30.048780487804876,2018-11-07,2018-12-10,28.057960036222987,8.256618720033353,92.27642980893341,94.68228796706194,28.057960036222987,8.256618720033353,92.27642980893341,94.68228796706194
2016-09-01,2016,9,MS,Mato Grosso do Sul,Center-West,1368,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,340,87.65244857272921,93.14215266761086,3,2050000,0.077,0.636,2702893.3333333335,FALSE,TRUE,FALSE,,pre,66.73170731707317,16.585365853658537,2018-11-07,2018-12-10,37.637770401372656,11.020846362309777,91.18395037298903,93.56124852744553,37.637770401372656,11.020846362309777,91.18395037298903,93.56124852744553
2016-10-01,2016,10,MS,Mato Grosso do Sul,Center-West,1010,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,37,91.99696034482348,90.33640226206626,4,2060000,0.08199999999999999,0.639,2705456.75,FALSE,TRUE,FALSE,,pre,49.029126213592235,1.796116504854369,2018-11-07,2018-12-10,38.256694461297464,10.909285240666504,91.3363899786826,93.17874045398469,38.256694461297464,10.909285240666504,91.3363899786826,93.17874045398469
2016-11-01,2016,11,MS,Mato Grosso do Sul,Center-West,-1396,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,197,96.03658912993666,91.81701263995313,4,2060000,0.08199999999999999,0.639,2708020.1666666665,FALSE,TRUE,FALSE,,pre,-67.76699029126213,9.563106796116505,2018-11-07,2018-12-10,22.343524153056205,12.503136373352588,91.53964152774273,92.64490923128515,22.343524153056205,12.503136373352588,91.53964152774273,92.64490923128515
2016-12-01,2016,12,MS,Mato Grosso do Sul,Center-West,-7797,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-988,120.27439582096119,87.34491223899961,4,2060000,0.08199999999999999,0.639,2710583.5833333335,FALSE,TRUE,FALSE,,pre,-378.49514563106794,-47.96116504854369,2018-11-07,2018-12-10,-41.026639829505086,4.49317231036388,96.60823859518607,91.99280162506679,-41.026639829505086,4.49317231036388,96.60823859518607,91.99280162506679
2017-01-01,2017,1,MS,Mato Grosso do Sul,Center-West,871,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,370,93.45677864285445,79.74403687484423,1,2055000,0.099,0.651,2713147,FALSE,TRUE,FALSE,,pre,42.38442822384428,18.004866180048662,2018-11-07,2018-12-10,-39.26338146699445,4.672845128989876,96.67369606748105,89.59412450268368,-39.26338146699445,4.672845128989876,96.67369606748105,89.59412450268368
2017-02-01,2017,2,MS,Mato Grosso do Sul,Center-West,2517,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,160,86.43553311141146,82.17831798272724,1,2055000,0.099,0.651,2716053.3333333335,FALSE,TRUE,FALSE,,pre,122.48175182481752,7.785888077858881,2018-11-07,2018-12-10,-27.60585372383381,0.9623630606655439,95.9754509371194,87.42713911103355,-27.60585372383381,0.9623630606655439,95.9754509371194,87.42713911103355
2017-03-01,2017,3,MS,Mato Grosso do Sul,Center-West,1245,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,428,92.28592920330927,89.16328431288764,1,2055000,0.099,0.651,2718959.6666666665,FALSE,TRUE,FALSE,,pre,60.583941605839414,20.827250608272507,2018-11-07,2018-12-10,-28.63048134237277,1.6693438531012057,96.74769770888275,86.76399438524635,-28.63048134237277,1.6693438531012057,96.74769770888275,86.76399438524635
2017-04-01,2017,4,MS,Mato Grosso do Sul,Center-West,724,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,0,88.78731282634581,80.36326499461592,2,2062000,0.09,0.65,2721866,FALSE,TRUE,FALSE,,pre,35.11154219204656,0,2018-11-07,2018-12-10,-30.95007867929705,1.369991102292144,96.21275645580315,85.10180484067129,-30.95007867929705,1.369991102292144,96.21275645580315,85.10180484067129
2017-05-01,2017,5,MS,Mato Grosso do Sul,Center-West,-1336,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-849,92.58429929072823,86.98623235269916,2,2062000,0.09,0.65,2724772.3333333335,FALSE,TRUE,FALSE,,pre,-64.79146459747818,-41.17361784675073,2018-11-07,2018-12-10,-30.45415773033306,-7.086129671519062,95.63737481593506,84.29667479279563,-30.45415773033306,-7.086129671519062,95.63737481593506,84.29667479279563
2017-06-01,2017,6,MS,Mato Grosso do Sul,Center-West,250,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,0,89.79472813061773,85.86852524870287,2,2062000,0.09,0.65,2727678.6666666665,FALSE,TRUE,FALSE,,pre,12.124151309408342,0,2018-11-07,2018-12-10,34.64905842641299,0.9073978365715534,90.55743020087782,84.05061029441285,34.64905842641299,0.9073978365715534,90.55743020087782,84.05061029441285
2017-07-01,2017,7,MS,Mato Grosso do Sul,Center-West,-1827,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-275,93.42237920638449,88.84236648033412,3,2055000,0.08,0.643,2730585,FALSE,TRUE,FALSE,,pre,-88.9051094890511,-13.38199513381995,2018-11-07,2018-12-10,12.767468807597092,-4.323745715739882,90.55169696146616,85.5669985619945,12.767468807597092,-4.323745715739882,90.55169696146616,85.5669985619945
2017-08-01,2017,8,MS,Mato Grosso do Sul,Center-West,-466,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-836,96.18076773606967,92.67636767202502,3,2055000,0.08,0.643,2733491.3333333335,FALSE,TRUE,FALSE,,pre,-22.676399026763992,-40.681265206812654,2018-11-07,2018-12-10,-11.42555633433316,-12.401604596518471,92.17590273224253,87.31667351021079,-11.42555633433316,-12.401604596518471,92.17590273224253,87.31667351021079
2017-09-01,2017,9,MS,Mato Grosso do Sul,Center-West,-199,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-569,96.36257391149908,85.01837223288614,3,2055000,0.08,0.643,2736397.6666666665,FALSE,TRUE,FALSE,,pre,-9.683698296836983,-27.688564476885645,2018-11-07,2018-12-10,-23.136829651445893,-20.487573777378163,92.85534351694083,86.62585483021054,-23.136829651445893,-20.487573777378163,92.85534351694083,86.62585483021054
2017-10-01,2017,10,MS,Mato Grosso do Sul,Center-West,722,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-761,93.9828057186203,83.09326273286764,4,2070000,0.07400000000000001,0.627,2739304,FALSE,TRUE,FALSE,,pre,34.8792270531401,-36.76328502415459,2018-11-07,2018-12-10,-23.175548841263637,-26.614787948070596,93.72125899898658,87.0808544532525,-23.175548841263637,-26.614787948070596,93.72125899898658,87.0808544532525
2017-11-01,2017,11,MS,Mato Grosso do Sul,Center-West,-2444,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-378,96.14793139549464,83.07497794894807,4,2070000,0.07400000000000001,0.627,2742210.3333333335,FALSE,TRUE,FALSE,,pre,-118.06763285024155,-18.26086956521739,2018-11-07,2018-12-10,-32.054910216724195,-22.79599656781504,94.31519768311432,86.42897871929398,-32.054910216724195,-22.79599656781504,94.31519768311432,86.42897871929398
2017-12-01,2017,12,MS,Mato Grosso do Sul,Center-West,-6618,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,0,117.38194350133253,84.48181319867253,4,2070000,0.07400000000000001,0.627,2745116.6666666665,FALSE,TRUE,FALSE,,pre,-319.71014492753625,0,2018-11-07,2018-12-10,-87.36062625621496,-22.79599656781504,98.91306691156679,86.19786004428892,-87.36062625621496,-22.79599656781504,98.91306691156679,86.19786004428892
2018-01-01,2018,1,MS,Mato Grosso do Sul,Center-West,1589,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,152,90.36938108085363,79.61644088270987,1,2089000,0.085,0.63,2748023,FALSE,TRUE,FALSE,,pre,76.06510292005744,7.276208712302537,2018-11-07,2018-12-10,-59.865590854696876,-19.352962593461292,98.40423389064497,84.66020577801821,-59.865590854696876,-19.352962593461292,98.40423389064497,84.66020577801821
2018-02-01,2018,2,MS,Mato Grosso do Sul,Center-West,3280,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,182,83.44572710180613,79.19127990704969,1,2089000,0.085,0.63,2750603.25,FALSE,TRUE,FALSE,,pre,157.01292484442317,8.71230253709909,2018-11-07,2018-12-10,-29.917370209499012,-11.120701302809334,96.28172711826772,82.41269115052232,-29.917370209499012,-11.120701302809334,96.28172711826772,82.41269115052232
2018-03-01,2018,3,MS,Mato Grosso do Sul,Center-West,-646,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,21,97.23628788284664,88.78505759508185,1,2089000,0.085,0.63,2753183.5,FALSE,TRUE,FALSE,,pre,-30.923887027285783,1.0052656773575874,2018-11-07,2018-12-10,-33.457401664573815,-6.338396277102127,96.4273461134923,83.04047204422162,-33.457401664573815,-6.338396277102127,96.4273461134923,83.04047204422162
2018-04-01,2018,4,MS,Mato Grosso do Sul,Center-West,1588,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-73,85.62416174735091,84.39547721894795,2,2074000,0.077,0.635,2755763.75,FALSE,TRUE,FALSE,,pre,76.56702025072325,-3.51976856316297,2018-11-07,2018-12-10,-26.509436131643287,-0.797810200270191,95.0342387849474,83.25750779190166,-26.509436131643287,-0.797810200270191,95.0342387849474,83.25750779190166
2018-05-01,2018,5,MS,Mato Grosso do Sul,Center-West,-287,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,83,92.51787904197624,81.92251981812205,2,2074000,0.077,0.635,2758344,FALSE,TRUE,FALSE,,pre,-13.837994214079075,4.0019286403085825,2018-11-07,2018-12-10,-9.137829692282875,2.912656167317471,94.42923005936102,83.06543143676399,-9.137829692282875,2.912656167317471,94.42923005936102,83.06543143676399
2018-06-01,2018,6,MS,Mato Grosso do Sul,Center-West,297,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-92,91.37697761363508,83.65679182336262,2,2074000,0.077,0.635,2760924.25,FALSE,TRUE,FALSE,,pre,14.320154291224686,-4.435872709739634,2018-11-07,2018-12-10,46.53388684417728,2.1733440490275324,90.0950690780781,82.92792787421234,46.53388684417728,2.1733440490275324,90.0950690780781,82.92792787421234
2018-07-01,2018,7,MS,Mato Grosso do Sul,Center-West,788,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-55,91.82054571755332,86.89744183948106,3,2078000,0.073,0.637,2763504.5,FALSE,TRUE,FALSE,,pre,37.921077959576515,-2.6467757459095282,2018-11-07,2018-12-10,40.17654935076379,0.5195133059921879,90.33692985086138,84.1414280336742,40.17654935076379,0.5195133059921879,90.33692985086138,84.1414280336742
2018-08-01,2018,8,MS,Mato Grosso do Sul,Center-West,1206,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,26,96.3693926341711,91.06332179669467,3,2078000,0.073,0.637,2766084.75,FALSE,TRUE,FALSE,,pre,58.03657362848893,1.2512030798845044,2018-11-07,2018-12-10,23.680490814774753,-0.724003270210243,92.49087410625555,86.12010168194837,23.680490814774753,-0.724003270210243,92.49087410625555,86.12010168194837
2018-09-01,2018,9,MS,Mato Grosso do Sul,Center-West,-2645,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,30,96.20116727017647,84.81512294728456,3,2078000,0.073,0.637,2768665,FALSE,TRUE,FALSE,,pre,-127.28585178055823,1.4436958614051973,2018-11-07,2018-12-10,7.620163355896012,-0.6509315728689746,92.31835400414386,85.45844590731548,7.620163355896012,-0.6509315728689746,92.31835400414386,85.45844590731548
2018-10-01,2018,10,MS,Mato Grosso do Sul,Center-West,1122,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-242,99.06223307730653,85.1164840109502,4,2110000,0.07,0.639,2771245.25,FALSE,TRUE,FALSE,,pre,53.175355450236964,-11.469194312796208,2018-11-07,2018-12-10,3.7215525558149647,-1.9758358644745144,94.55803255913645,85.57861370598253,3.7215525558149647,-1.9758358644745144,94.55803255913645,85.57861370598253
2018-11-01,2018,11,MS,Mato Grosso do Sul,Center-West,720,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-214,104.25705768945203,82.58850332286197,4,2110000,0.07,0.639,2773825.5,FALSE,TRUE,FALSE,,crisis,34.12322274881517,-10.14218009478673,2018-11-07,2018-12-10,34.12322274881517,-10.14218009478673,104.25705768945203,82.58850332286197,34.12322274881517,-10.14218009478673,104.25705768945203,82.58850332286197
2018-12-01,2018,12,MS,Mato Grosso do Sul,Center-West,-12088,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-675,121.7267157894093,85.64984320797788,4,2110000,0.07,0.639,2776405.75,FALSE,TRUE,FALSE,,crisis,-572.8909952606635,-31.990521327014218,2018-11-07,2018-12-10,-269.3838862559242,-21.066350710900473,112.99188673943067,84.11917326541993,-269.3838862559242,-21.066350710900473,112.99188673943067,84.11917326541993
2019-01-01,2019,1,MS,Mato Grosso do Sul,Center-West,6094,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,0,96.5039887828614,80.96508282013377,1,2103000,0.096,0.632,2778986,FALSE,TRUE,FALSE,,post,289.7765097479791,0,2018-11-07,2018-12-10,289.7765097479791,0,96.5039887828614,80.96508282013377,289.7765097479791,0,96.5039887828614,80.96508282013377
2019-02-01,2019,2,MS,Mato Grosso do Sul,Center-West,3511,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,294,87.68637228436158,81.92679289262499,1,2103000,0.096,0.632,2781520,FALSE,TRUE,FALSE,,post,166.95197337137424,13.98002853067047,2018-11-07,2018-12-10,228.36424155967666,6.990014265335235,92.09518053361148,81.44593785637937,228.36424155967666,6.990014265335235,92.09518053361148,81.44593785637937
2019-03-01,2019,3,MS,Mato Grosso do Sul,Center-West,526,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-304,92.63389926843713,86.29140062637309,1,2103000,0.096,0.632,2784054,FALSE,TRUE,FALSE,,post,25.011887779362816,-14.455539705183071,2018-11-07,2018-12-10,160.58012363290538,-0.1585037248375336,92.27475344522004,83.061092113043955,160.58012363290538,-0.1585037248375336,92.27475344522004,83.061092113043955
2019-04-01,2019,4,MS,Mato Grosso do Sul,Center-West,2661,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,48,89.06633677036976,83.6327632323205,2,2100000,0.084,0.635,2786588,FALSE,TRUE,FALSE,,post,126.71428571428571,2.2857142857142856,2018-11-07,2018-12-10,152.11366415325045,0.4525507778004212,91.47264927650747,83.20400989286308,152.11366415325045,0.4525507778004212,91.47264927650747,83.20400989286308
2019-05-01,2019,5,MS,Mato Grosso do Sul,Center-West,1097,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,83,92.53761029595407,85.148035200594,2,2100000,0.084,0.635,2789122,FALSE,TRUE,FALSE,,post,52.23809523809524,3.9523809523809526,2018-11-07,2018-12-10,132.13855037021943,1.1525168127165275,91.68564148039678,83.59281495440926,132.13855037021943,1.1525168127165275,91.68564148039678,83.59281495440926
2019-06-01,2019,6,MS,Mato Grosso do Sul,Center-West,898,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-9,87.61246503280859,84.56646976074359,2,2100000,0.084,0.635,2791656,FALSE,TRUE,FALSE,,post,42.76190476190476,-0.42857142857142855,2018-11-07,2018-12-10,117.24244276883364,0.8890021058352015,91.00677873913209,83.75509075546499,117.24244276883364,0.8890021058352015,91.00677873913209,83.75509075546499
2019-07-01,2019,7,MS,Mato Grosso do Sul,Center-West,1206,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,116,93.63216253297651,94.56804781709492,3,2113000,0.077,0.626,2794190,FALSE,TRUE,FALSE,,post,57.07524846190251,5.489824893516327,2018-11-07,2018-12-10,78.45889922115421,1.803972921421256,90.52814103081793,86.02225158829185,78.45889922115421,1.803972921421256,90.52814103081793,86.02225158829185
2019-08-01,2019,8,MS,Mato Grosso do Sul,Center-West,1152,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,0,97.0723327156084,96.158635207828425,3,2113000,0.077,0.626,2796724,FALSE,TRUE,FALSE,,post,54.51964032181732,0,2018-11-07,2018-12-10,59.72017704622806,-0.526031833690489,92.09246776935908,88.39422530749242,59.72017704622806,-0.526031833690489,92.09246776935908,88.39422530749242
2019-09-01,2019,9,MS,Mato Grosso do Sul,Center-West,917,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,0,96.12153999379063,88.26509398975178,3,2113000,0.077,0.626,2799258,FALSE,TRUE,FALSE,,post,43.39801230477993,0,2018-11-07,2018-12-10,62.78453113379758,1.883224783840023,92.67374122358466,88.72317420138887,62.78453113379758,1.883224783840023,92.67374122358466,88.72317420138887
