competencia,period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance_construction,source_archive,source_status
201706,2017-06-01,2017,6,13,AM,Amazonas,North,130,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,16,AP,Amapa,North,1,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,29,BA,Bahia,Northeast,-291,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,23,CE,Ceara,Northeast,-232,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,53,DF,Distrito Federal,Center-West,0,implicit_zero_fill,implicit_zero_fill
201706,2017-06-01,2017,6,32,ES,Espirito Santo,Southeast,19,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,52,GO,Goias,Center-West,0,implicit_zero_fill,implicit_zero_fill
201706,2017-06-01,2017,6,21,MA,Maranhao,Northeast,815,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,31,MG,Minas Gerais,Southeast,-724,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,50,MS,Mato Grosso do Sul,Center-West,0,implicit_zero_fill,implicit_zero_fill
201706,2017-06-01,2017,6,51,MT,Mato Grosso,Center-West,0,implicit_zero_fill,implicit_zero_fill
201706,2017-06-01,2017,6,15,PA,Para,North,270,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,25,PB,Paraiba,Northeast,-279,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,26,PE,Pernambuco,Northeast,-602,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,22,PI,Piaui,Northeast,-509,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,41,PR,Parana,South,-1996,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,33,RJ,Rio de Janeiro,Southeast,-308,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,24,RN,Rio Grande do Norte,Northeast,-486,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,11,RO,Rondonia,North,-184,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,14,RR,Roraima,North,41,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,43,RS,Rio Grande do Sul,South,0,implicit_zero_fill,implicit_zero_fill
201706,2017-06-01,2017,6,42,SC,Santa Catarina,South,-446,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,28,SE,Sergipe,Northeast,-412,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,35,SP,Sao Paulo,Southeast,-5572,CAGEDEST_062017.7z,salvaged_exit_2
201706,2017-06-01,2017,6,17,TO,Tocantins,North,490,CAGEDEST_062017.7z,salvaged_exit_2
201707,2017-07-01,2017,7,12,AC,Acre,North,122,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,27,AL,Alagoas,Northeast,-284,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,13,AM,Amazonas,North,352,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,16,AP,Amapa,North,-9,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,29,BA,Bahia,Northeast,646,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,23,CE,Ceara,Northeast,-500,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,53,DF,Distrito Federal,Center-West,442,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,32,ES,Espirito Santo,Southeast,-302,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,52,GO,Goias,Center-West,660,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,21,MA,Maranhao,Northeast,973,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,31,MG,Minas Gerais,Southeast,2152,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,50,MS,Mato Grosso do Sul,Center-West,-275,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,51,MT,Mato Grosso,Center-West,930,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,15,PA,Para,North,958,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,25,PB,Paraiba,Northeast,-189,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,26,PE,Pernambuco,Northeast,-698,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,22,PI,Piaui,Northeast,-99,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,41,PR,Parana,South,-806,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,33,RJ,Rio de Janeiro,Southeast,-4723,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,24,RN,Rio Grande do Norte,Northeast,-112,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,11,RO,Rondonia,North,174,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,14,RR,Roraima,North,-42,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,43,RS,Rio Grande do Sul,South,146,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,42,SC,Santa Catarina,South,254,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,28,SE,Sergipe,Northeast,-10,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,35,SP,Sao Paulo,Southeast,179,CAGEDEST_072017.7z,integrity_ok
201707,2017-07-01,2017,7,17,TO,Tocantins,North,23,CAGEDEST_072017.7z,integrity_ok
201708,2017-08-01,2017,8,12,AC,Acre,North,97,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,27,AL,Alagoas,Northeast,133,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,13,AM,Amazonas,North,-98,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,16,AP,Amapa,North,-205,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,29,BA,Bahia,Northeast,2267,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,23,CE,Ceara,Northeast,511,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,53,DF,Distrito Federal,Center-West,218,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,32,ES,Espirito Santo,Southeast,298,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,52,GO,Goias,Center-West,753,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,21,MA,Maranhao,Northeast,729,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,31,MG,Minas Gerais,Southeast,743,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,50,MS,Mato Grosso do Sul,Center-West,-836,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,51,MT,Mato Grosso,Center-West,411,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,15,PA,Para,North,-1055,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,25,PB,Paraiba,Northeast,-81,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,26,PE,Pernambuco,Northeast,235,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,22,PI,Piaui,Northeast,40,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,41,PR,Parana,South,-1596,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,33,RJ,Rio de Janeiro,Southeast,-2391,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,24,RN,Rio Grande do Norte,Northeast,222,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,11,RO,Rondonia,North,128,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,14,RR,Roraima,North,147,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,43,RS,Rio Grande do Sul,South,794,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,42,SC,Santa Catarina,South,792,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,28,SE,Sergipe,Northeast,27,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,35,SP,Sao Paulo,Southeast,-2354,CAGEDEST_082017.7z,integrity_ok
201708,2017-08-01,2017,8,17,TO,Tocantins,North,-170,CAGEDEST_082017.7z,integrity_ok
201709,2017-09-01,2017,9,12,AC,Acre,North,21,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,27,AL,Alagoas,Northeast,61,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,13,AM,Amazonas,North,-100,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,16,AP,Amapa,North,7,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,29,BA,Bahia,Northeast,378,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,23,CE,Ceara,Northeast,48,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,53,DF,Distrito Federal,Center-West,-124,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,32,ES,Espirito Santo,Southeast,-71,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,52,GO,Goias,Center-West,138,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,21,MA,Maranhao,Northeast,314,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,31,MG,Minas Gerais,Southeast,190,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,50,MS,Mato Grosso do Sul,Center-West,-569,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,51,MT,Mato Grosso,Center-West,709,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,15,PA,Para,North,937,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,25,PB,Paraiba,Northeast,-114,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,26,PE,Pernambuco,Northeast,180,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,22,PI,Piaui,Northeast,103,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,41,PR,Parana,South,70,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,33,RJ,Rio de Janeiro,Southeast,-576,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,24,RN,Rio Grande do Norte,Northeast,41,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,11,RO,Rondonia,North,38,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,14,RR,Roraima,North,212,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,43,RS,Rio Grande do Sul,South,254,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,42,SC,Santa Catarina,South,337,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,28,SE,Sergipe,Northeast,-241,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,35,SP,Sao Paulo,Southeast,-3156,CAGEDEST_092017.7z,integrity_ok
201709,2017-09-01,2017,9,17,TO,Tocantins,North,461,CAGEDEST_092017.7z,integrity_ok
201710,2017-10-01,2017,10,12,AC,Acre,North,33,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,27,AL,Alagoas,Northeast,157,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,13,AM,Amazonas,North,-58,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,16,AP,Amapa,North,56,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,29,BA,Bahia,Northeast,-1380,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,23,CE,Ceara,Northeast,35,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,53,DF,Distrito Federal,Center-West,131,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,32,ES,Espirito Santo,Southeast,155,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,52,GO,Goias,Center-West,-668,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,21,MA,Maranhao,Northeast,230,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,31,MG,Minas Gerais,Southeast,2228,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,50,MS,Mato Grosso do Sul,Center-West,-761,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,51,MT,Mato Grosso,Center-West,11,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,15,PA,Para,North,-762,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,25,PB,Paraiba,Northeast,-89,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,26,PE,Pernambuco,Northeast,-35,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,22,PI,Piaui,Northeast,340,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,41,PR,Parana,South,-536,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,33,RJ,Rio de Janeiro,Southeast,-965,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,24,RN,Rio Grande do Norte,Northeast,-352,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,11,RO,Rondonia,North,110,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,14,RR,Roraima,North,148,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,43,RS,Rio Grande do Sul,South,-977,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,42,SC,Santa Catarina,South,-418,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,28,SE,Sergipe,Northeast,45,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,35,SP,Sao Paulo,Southeast,-2316,CAGEDEST_102017.7z,integrity_ok
201710,2017-10-01,2017,10,17,TO,Tocantins,North,241,CAGEDEST_102017.7z,integrity_ok
201711,2017-11-01,2017,11,12,AC,Acre,North,-212,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,27,AL,Alagoas,Northeast,-408,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,13,AM,Amazonas,North,-356,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,16,AP,Amapa,North,-210,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,29,BA,Bahia,Northeast,-653,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,23,CE,Ceara,Northeast,-360,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,53,DF,Distrito Federal,Center-West,-436,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,32,ES,Espirito Santo,Southeast,20,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,52,GO,Goias,Center-West,-1809,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,21,MA,Maranhao,Northeast,-57,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,31,MG,Minas Gerais,Southeast,-4341,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,50,MS,Mato Grosso do Sul,Center-West,-378,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,51,MT,Mato Grosso,Center-West,-1535,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,15,PA,Para,North,-161,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,25,PB,Paraiba,Northeast,-389,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,26,PE,Pernambuco,Northeast,-127,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,22,PI,Piaui,Northeast,-521,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,41,PR,Parana,South,-1852,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,33,RJ,Rio de Janeiro,Southeast,-1534,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,24,RN,Rio Grande do Norte,Northeast,-232,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,11,RO,Rondonia,North,-326,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,14,RR,Roraima,North,91,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,43,RS,Rio Grande do Sul,South,-794,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,42,SC,Santa Catarina,South,-1180,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,28,SE,Sergipe,Northeast,-150,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,35,SP,Sao Paulo,Southeast,-6384,CAGEDEST_112017.7z,integrity_ok
201711,2017-11-01,2017,11,17,TO,Tocantins,North,-196,CAGEDEST_112017.7z,integrity_ok
201712,2017-12-01,2017,12,12,AC,Acre,North,-130,CAGEDEST_122017.7z,salvaged_exit_2
201712,2017-12-01,2017,12,27,AL,Alagoas,Northeast,-904,CAGEDEST_122017.7z,salvaged_exit_2
201712,2017-12-01,2017,12,13,AM,Amazonas,North,-265,CAGEDEST_122017.7z,salvaged_exit_2
201712,2017-12-01,2017,12,16,AP,Amapa,North,-210,CAGEDEST_122017.7z,salvaged_exit_2
201712,2017-12-01,2017,12,29,BA,Bahia,Northeast,-3354,CAGEDEST_122017.7z,salvaged_exit_2
201712,2017-12-01,2017,12,23,CE,Ceara,Northeast,-1749,CAGEDEST_122017.7z,salvaged_exit_2
201712,2017-12-01,2017,12,53,DF,Distrito Federal,Center-West,0,implicit_zero_fill,implicit_zero_fill
201712,2017-12-01,2017,12,32,ES,Espirito Santo,Southeast,0,implicit_zero_fill,implicit_zero_fill
201712,2017-12-01,2017,12,52,GO,Goias,Center-West,0,implicit_zero_fill,implicit_zero_fill
201712,2017-12-01,2017,12,21,MA,Maranhao,Northeast,-666,CAGEDEST_122017.7z,salvaged_exit_2
201712,2017-12-01,2017,12,31,MG,Minas Gerais,Southeast,11546,CAGEDEST_122017.7z,salvaged_exit_2
201712,2017-12-01,2017,12,50,MS,Mato Grosso do Sul,Center-West,0,implicit_zero_fill,implicit_zero_fill
201712,2017-12-01,2017,12,51,MT,Mato Grosso,Center-West,0,implicit_zero_fill,implicit_zero_fill
201712,2017-12-01,2017,12,15,PA,Para,North,-2965,CAGEDEST_122017.7z,salvaged_exit_2
201712,2017-12-01,2017,12,25,PB,Paraiba,Northeast,-271,CAGEDEST_122017.7z,salvaged_exit_2
201712,2017-12-01,2017,12,26,PE,Pernambuco,Northeast,-1087,CAGEDEST_122017.7z,salvaged_exit_2
201712,2017-12-01,2017,12,22,PI,Piaui,Northeast,-589,CAGEDEST_122017.7z,salvaged_exit_2
201712,2017-12-01,2017,12,41,PR,Parana,South,0,implicit_zero_fill,implicit_zero_fill
201712,2017-12-01,2017,12,33,RJ,Rio de Janeiro,Southeast,0,implicit_zero_fill,implicit_zero_fill
201712,2017-12-01,2017,12,24,RN,Rio Grande do Norte,Northeast,-836,CAGEDEST_122017.7z,salvaged_exit_2
201712,2017-12-01,2017,12,11,RO,Rondonia,North,-615,CAGEDEST_122017.7z,salvaged_exit_2
201712,2017-12-01,2017,12,14,RR,Roraima,North,4,CAGEDEST_122017.7z,salvaged_exit_2
201712,2017-12-01,2017,12,43,RS,Rio Grande do Sul,South,0,implicit_zero_fill,implicit_zero_fill
201712,2017-12-01,2017,12,42,SC,Santa Catarina,South,0,implicit_zero_fill,implicit_zero_fill
201712,2017-12-01,2017,12,28,SE,Sergipe,Northeast,-454,CAGEDEST_122017.7z,salvaged_exit_2
201712,2017-12-01,2017,12,35,SP,Sao Paulo,Southeast,0,implicit_zero_fill,implicit_zero_fill
201712,2017-12-01,2017,12,17,TO,Tocantins,North,-700,CAGEDEST_122017.7z,salvaged_exit_2
201801,2018-01-01,2018,1,12,AC,Acre,North,-91,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,27,AL,Alagoas,Northeast,372,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,13,AM,Amazonas,North,-699,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,16,AP,Amapa,North,225,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,29,BA,Bahia,Northeast,1452,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,23,CE,Ceara,Northeast,-300,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,53,DF,Distrito Federal,Center-West,634,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,32,ES,Espirito Santo,Southeast,856,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,52,GO,Goias,Center-West,1679,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,21,MA,Maranhao,Northeast,-747,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,31,MG,Minas Gerais,Southeast,3684,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,50,MS,Mato Grosso do Sul,Center-West,152,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,51,MT,Mato Grosso,Center-West,366,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,15,PA,Para,North,-2616,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,25,PB,Paraiba,Northeast,113,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,26,PE,Pernambuco,Northeast,207,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,22,PI,Piaui,Northeast,-11,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,41,PR,Parana,South,1546,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,33,RJ,Rio de Janeiro,Southeast,-801,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,24,RN,Rio Grande do Norte,Northeast,696,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,11,RO,Rondonia,North,-110,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,14,RR,Roraima,North,137,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,43,RS,Rio Grande do Sul,South,1499,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,42,SC,Santa Catarina,South,1783,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,28,SE,Sergipe,Northeast,192,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,35,SP,Sao Paulo,Southeast,6034,CAGEDEST_012018.7z,integrity_ok
201801,2018-01-01,2018,1,17,TO,Tocantins,North,-239,CAGEDEST_012018.7z,integrity_ok
201802,2018-02-01,2018,2,12,AC,Acre,North,-155,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,27,AL,Alagoas,Northeast,423,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,13,AM,Amazonas,North,-10,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,16,AP,Amapa,North,21,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,29,BA,Bahia,Northeast,-215,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,23,CE,Ceara,Northeast,71,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,53,DF,Distrito Federal,Center-West,144,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,32,ES,Espirito Santo,Southeast,76,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,52,GO,Goias,Center-West,215,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,21,MA,Maranhao,Northeast,-618,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,31,MG,Minas Gerais,Southeast,-46,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,50,MS,Mato Grosso do Sul,Center-West,182,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,51,MT,Mato Grosso,Center-West,36,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,15,PA,Para,North,-1754,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,25,PB,Paraiba,Northeast,31,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,26,PE,Pernambuco,Northeast,193,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,22,PI,Piaui,Northeast,-261,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,41,PR,Parana,South,317,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,33,RJ,Rio de Janeiro,Southeast,-2537,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,24,RN,Rio Grande do Norte,Northeast,-606,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,11,RO,Rondonia,North,-59,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,14,RR,Roraima,North,121,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,43,RS,Rio Grande do Sul,South,1013,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,42,SC,Santa Catarina,South,538,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,28,SE,Sergipe,Northeast,304,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,35,SP,Sao Paulo,Southeast,-939,CAGEDEST_022018.7z,integrity_ok
201802,2018-02-01,2018,2,17,TO,Tocantins,North,-271,CAGEDEST_022018.7z,integrity_ok
201803,2018-03-01,2018,3,12,AC,Acre,North,-52,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,27,AL,Alagoas,Northeast,329,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,13,AM,Amazonas,North,-36,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,16,AP,Amapa,North,-31,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,29,BA,Bahia,Northeast,1093,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,23,CE,Ceara,Northeast,-243,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,53,DF,Distrito Federal,Center-West,412,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,32,ES,Espirito Santo,Southeast,776,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,52,GO,Goias,Center-West,295,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,21,MA,Maranhao,Northeast,-448,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,31,MG,Minas Gerais,Southeast,3271,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,50,MS,Mato Grosso do Sul,Center-West,21,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,51,MT,Mato Grosso,Center-West,46,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,15,PA,Para,North,-193,CAGEDEST_032018.7z,integrity_ok
