state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,icms_confaz,tax_confaz,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,event_time,icms_nominal,caged_balance,population,retail_ma6,retail_ma6_log,icms_pc,icms_sum6m_pc,icms_conf6m_pc_log,formal_hiring_6m_per1k
PB,2014-06-01,2014,6,105.965609135574,121.32658527876,22.6979228753285,8.23646156769579,4.74123016040616,4.80030625859407,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-35,364374423,1273,3943885,,,92.38971800648345,,,
PB,2014-07-01,2014,7,100.208961253856,120.969963920719,45.9655967930099,7.7768096256433,4.68134144881438,4.74499987677017,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-34,344151159,1721,3943885,,,87.26196605631249,,,
PB,2014-08-01,2014,8,103.766172105495,119.925281046939,-21.5782406437284,-8.12177292298988,4.71480527392503,4.76536148231875,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-33,350459473,5511,3943885,,,88.8614837907292,,,
PB,2014-09-01,2014,9,105.045374074464,122.463709192403,6.83803612374378,2.37088458149243,4.74159998782266,4.79423719336569,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-32,367946235,2606,3943885,,,93.29537625970332,,,
PB,2014-10-01,2014,10,110.151154266349,125.352183238086,23.0834023159264,-7.31654929087583,4.75973704928713,4.80941646171185,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-31,385225469,1817,3943885,104.96586342747433,4.653635187083211,97.67664853310885,556.7009846889551,6.322028263984296,3.357349415614299
PB,2014-11-01,2014,11,106.549480123776,122.472482073517,22.6952511946751,-13.1375335593868,4.78764228319669,4.83627270004096,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-30,405870239,2448,3943885,105.281125159919,4.656634154829159,102.91127631764111,562.39646896397835,6.332207061963193,3.8986938006559524
PB,2014-12-01,2014,12,101.850635341246,117.452723205089,23.3976802490062,-27.5280812829046,4.74969645545278,4.80153260702679,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-29,399130484,-1520,3943885,104.59529619419766,4.650098581156929,101.20236365918377,571.2091146166788,6.347755367860036,3.190508851044085
PB,2015-01-01,2015,1,97.6948852938963,118.279086219295,15.8704706540274,-8.90638045494089,4.75797328473209,4.81307316378614,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-28,436476851,-951,3972202,104.17628353420439,4.646084498175302,109.88284357139943,593.8299921317657,6.3865930698647855,2.4950896253513792
PB,2015-02-01,2015,2,95.5858341001045,117.323583026664,17.5835610876004,-24.3755443888897,4.68467107423132,4.74502239083865,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-27,367506109,-1210,3972202,102.8128938666393,4.632910771874073,92.51949145587258,597.4879997969091,6.39273419958207,0.8030810114893452
PB,2015-03-01,2015,3,94.6507955482283,117.891173643345,-51.9150657955213,-15.2457968755064,4.66771730151415,4.73028018057922,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-26,345780057,-5691,3972202,101.08046411226668,4.615916874043551,87.0499680026343,591.2425915398401,6.382226409562464,-1.2856848669830991
PB,2015-04-01,2015,4,93.6173745382107,117.914401364784,-55.4765648766607,-28.9507852154765,4.73341465534946,4.79147764161074,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-25,385135786,-3107,3972202,98.32483415757697,4.5882766316403965,96.95775441430219,590.5236974210334,6.381009765943165,-2.525299569357248
PB,2015-05-01,2015,5,91.6990888659282,117.953370245695,-46.2875327307175,-24.6940956193633,4.72474075338615,4.77627261674694,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-24,384408037,-2125,3972202,95.84976894793567,4.562782058929913,96.7745439431328,584.3869650465251,6.370563374779268,-3.6765501855142313
PB,2015-06-01,2015,6,95.1216464204189,112.271561611277,-41.4377398639866,-23.3227769226937,4.66775005673401,4.72934253208671,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-23,368959190,-1487,3972202,94.72827079446449,4.551012485677392,92.88530391958919,576.0699053069305,6.35622901671204,-3.6682424509126172
PB,2015-07-01,2015,7,98.9192114289095,111.564995612227,-69.6835251698742,1.58584188234192,4.66920390374375,4.73305857728148,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-22,372811951,-2620,3972202,94.93232515030002,4.5531642709077715,93.85523470357248,560.0422964391036,6.3280123102325385,-4.0884124221275755
PB,2015-08-01,2015,8,90.9362488226157,112.344865935247,-53.7855668800223,-10.2839016715744,4.64102259655399,4.70731848193277,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-21,359070134,4293,3972202,94.15739427071856,4.544967789148529,90.39573868599834,557.9185436692293,6.324212972637924,-2.7030347399251093
PB,2015-09-01,2015,9,90.1118554529919,111.513567834764,-23.7069310433894,-12.3355143334648,4.62733759583669,4.68315443029253,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-20,362582960,1199,3972202,93.40090425484581,4.53690102671733,91.28009099235135,562.1486666589464,6.331766346333036,-0.9684804549214768
PB,2015-10-01,2015,10,89.8777864001752,111.02690456981,-42.034980259573,-12.0356256976325,4.66145480417752,4.71513090636478,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-19,388019829,-760,3972202,92.77763956517323,4.530205657796831,97.68381089380651,562.8747231384507,6.333057086751219,-0.3776243000733598
PB,2015-11-01,2015,11,89.3004696828211,108.77084985207,-35.3796084577633,-16.9219187018951,4.62811193631449,4.68774487784642,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-18,385672547,-93,3972202,92.37786970132206,4.525887444564693,97.09288374558997,563.1930629409078,6.333622487546576,0.13393075175935162
PB,2015-12-01,2015,12,88.587277917003,111.031941428769,-47.4082924794366,-9.8225983045658,4.59199977453204,4.64777130587242,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-17,383865989,-4487,3972202,91.28880828408606,4.514028198313736,96.63808361206202,566.9458426333806,6.340263783528067,-0.621317848387368
PB,2016-01-01,2016,1,90.952676864169,109.85627156234,49.3652459392336,-16.3009618051504,4.61565292201623,4.68151560203919,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-16,423010599,189,3999415,89.96105252329599,4.499376826925918,105.76811833730683,578.858726267115,6.361058451716677,0.0852624696361843
PB,2016-02-01,2016,2,91.2171890886403,106.233847380871,-68.9593768796514,-13.5963092848663,4.652881959706,4.72171329092794,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-15,395466676,-6672,3999415,90.00787590096675,4.4998971765122295,98.88113036531593,587.3441179464326,6.375610879656767,-2.6563884968176597
PB,2016-03-01,2016,3,89.9286860997833,104.49229025205899,-18.5375279233259,-13.6036792976477,4.59009182645442,4.6675509613489,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-14,351965932,-3856,3999415,89.97734767543199,4.499557946155193,88.00435363671937,584.0683805908006,6.3700180660264625,-3.920323347289541
PB,2016-04-01,2016,4,90.7154173315304,105.728381724089,-8.58719395649646,-7.89166887353309,4.67159780826253,4.74237204099179,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-13,395892599,-1054,3999415,90.11695283065785,4.5011083026383965,98.98762669040347,585.3721963873976,6.3722478780622085,-3.993834098236867
PB,2016-05-01,2016,5,89.8026945308626,103.363309193144,-35.3358373514631,-14.2919935013016,4.62909899885843,4.70597618875563,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-12,383121933,-2031,3999415,90.2006569719981,4.502036710545358,95.79449319462971,584.0738058364374,6.370027354699879,-4.478404966726384
PB,2016-06-01,2016,6,89.4139891278595,106.191153452493,-22.2692692069863,-9.68654691542313,4.66392622488555,4.74395536383242,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-11,399775232,-847,3999415,90.33844217380752,4.503563086041996,99.95842691993704,587.3941491443123,6.375696058116193,-3.56827185975949
PB,2016-07-01,2016,7,91.0999848242246,104.738375786139,-17.0829463378864,-9.75796654774783,4.65063828972684,4.72480680111075,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-10,398943520,-97,3999415,90.36299350048346,4.503834819653137,99.750468506019,581.3764993130245,6.3653985664496,-3.6397823181640314
