period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance,post_2020_caged_dummy,caged_method_break_dummy,retail_volume_index,retail_nominal_revenue_index,services_volume_index,services_nominal_revenue_index,pnadc_period_date,pnadc_period,pnadc_population,unemployment_rate_pnadc,labor_income_real_pnadc,informality_rate_pnadc,formalization_rate_pnadc,pnadc_transition_quarter,pilot_id,treated_unit,donor_pool_main,excluded_from_main_donor_pool,transition_period,pnadc_predictor_valid,analysis_period,post_treatment,treated_post,caged_break_control,monthly_main_window,monthly_pre_2020_robustness_window
2018-09-01,2018,9,23,CE,Ceara,Northeast,6355,0,0,101.98684,75.34587,88.91913,76.64872,2018-07-01,2018Q3,7116000,0.107,2308,0.547,0.453,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,53,DF,Distrito Federal,Center-West,3295,0,0,101.93493,79.47079,107.30046,90.60894,2018-07-01,2018Q3,2354000,0.127,5693,0.287,0.7130000000000001,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,32,ES,Espirito Santo,Southeast,3341,0,0,77.30383,58.34241,86.8673,75.1714,2018-07-01,2018Q3,3137000,0.114,3077,0.421,0.579,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,52,GO,Goias,Center-West,3265,0,0,98.18893,74.67938,89.58392,77.75617,2018-07-01,2018Q3,5462000,0.09,3017,0.402,0.598,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,21,MA,Maranhao,Northeast,1729,0,0,86.57537,62.75999,86.9565,74.10885,2018-07-01,2018Q3,5126000,0.141,1914,0.595,0.405,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,31,MG,Minas Gerais,Southeast,5200,0,0,84.35539,61.31652,85.08255,74.51028,2018-07-01,2018Q3,16917000,0.098,2847,0.398,0.6020000000000001,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,50,MS,Mato Grosso do Sul,Center-West,-2645,0,0,84.93248,63.99756,85.34956,72.9349,2018-07-01,2018Q3,2078000,0.073,3329,0.363,0.637,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,51,MT,Mato Grosso,Center-West,3986,0,0,84.70871,65.03558,90.14782,79.37666,2018-07-01,2018Q3,2712000,0.068,3328,0.3829999999999999,0.617,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,15,PA,Para,North,5520,0,0,75.28583,57.34949,84.79473,74.16091,2018-07-01,2018Q3,6255000,0.11,2178,0.612,0.388,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,25,PB,Paraiba,Northeast,2083,0,0,82.61703,62.37812,90.15971,77.91711,2018-07-01,2018Q3,3148000,0.11,2413,0.537,0.463,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,26,PE,Pernambuco,Northeast,21414,0,0,97.1197,72.03087,94.40742,81.34523,2018-07-01,2018Q3,7368000,0.17,2442,0.485,0.515,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,22,PI,Piaui,Northeast,1219,0,0,84.24939,62.62596,107.35601,92.94202,2018-07-01,2018Q3,2577000,0.125,1986,0.59,0.41,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,41,PR,Parana,South,9487,0,0,96.80388,70.25528,99.58294,83.55911,2018-07-01,2018Q3,9173000,0.087,3497,0.354,0.646,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,33,RJ,Rio de Janeiro,Southeast,7944,0,0,96.85555,72.56412,94.44684,82.55544,2018-07-01,2018Q3,14240000,0.147,3723,0.377,0.623,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,24,RN,Rio Grande do Norte,Northeast,1726,0,0,99.47967,70.9218,99.0422,85.45609,2018-07-01,2018Q3,2694000,0.13,2338,0.482,0.518,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,11,RO,Rondonia,North,777,0,0,94.77517,78.28304,93.64821,82.70931,2018-07-01,2018Q3,1319000,0.08800000000000001,2938,0.51,0.49,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,14,RR,Roraima,North,625,0,0,76.36231,58.62799,76.88374,64.91909,2018-07-01,2018Q3,390000,0.136,3292,0.456,0.544,FALSE,rr_2018_01,TRUE,FALSE,TRUE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,43,RS,Rio Grande do Sul,South,1359,0,0,87.74014,66.28462,91.67553,81.27633,2018-07-01,2018Q3,9126000,0.083,3461,0.337,0.663,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,42,SC,Santa Catarina,South,7217,0,0,78.83635,56.58362,83.49633,72.32413,2018-07-01,2018Q3,5949000,0.062,3554,0.272,0.728,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,28,SE,Sergipe,Northeast,3963,0,0,104.55862,77.02686,100.63172,85.31569,2018-07-01,2018Q3,1728000,0.177,2350,0.529,0.471,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,35,SP,Sao Paulo,Southeast,22448,0,0,91.40347,66.62585,87.13018,77.15732,2018-07-01,2018Q3,36668000,0.133,4283,0.313,0.687,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-09-01,2018,9,17,TO,Tocantins,North,707,0,0,101.10223,79.34165,79.15153,70.15427,2018-07-01,2018Q3,1163000,0.099,2814,0.45,0.55,FALSE,rr_2018_01,FALSE,FALSE,TRUE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,12,AC,Acre,North,207,0,0,87.50054,71.55018,96.73875,83.95042,2018-10-01,2018Q4,620000,0.133,2599,0.506,0.494,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,27,AL,Alagoas,Northeast,3378,0,0,97.17567,73.00881,91.47929,79.9531,2018-10-01,2018Q4,2492000,0.161,2310,0.44,0.56,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,13,AM,Amazonas,North,1184,0,0,86.38633,67.1606,86.13367,74.71752,2018-10-01,2018Q4,2884000,0.146,2345,0.563,0.43700000000000006,TRUE,rr_2018_01,FALSE,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,16,AP,Amapa,North,179,0,0,72.84058,56.3854,84.4173,74.85945,2018-10-01,2018Q4,569000,0.198,2723,0.519,0.481,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,29,BA,Bahia,Northeast,625,0,0,101.89041,76.24647,102.44002,86.73671,2018-10-01,2018Q4,11558000,0.177,2300,0.552,0.4479999999999999,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,23,CE,Ceara,Northeast,3669,0,0,104.2175,77.77607,92.30175,79.45487,2018-10-01,2018Q4,7093000,0.102,2260,0.555,0.4449999999999999,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,53,DF,Distrito Federal,Center-West,489,0,0,101.74841,80.27557,107.36088,90.8031,2018-10-01,2018Q4,2350000,0.121,5975,0.292,0.708,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,32,ES,Espirito Santo,Southeast,912,0,0,83.50785,63.15276,88.15921,77.26571,2018-10-01,2018Q4,3132000,0.104,3220,0.419,0.581,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,52,GO,Goias,Center-West,-3565,0,0,103.0737,79.25228,90.83742,78.88715,2018-10-01,2018Q4,5459000,0.084,3161,0.407,0.593,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,21,MA,Maranhao,Northeast,664,0,0,90.75486,66.53865,91.82044,77.41606,2018-10-01,2018Q4,5158000,0.14400000000000002,1979,0.595,0.405,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,31,MG,Minas Gerais,Southeast,2835,0,0,92.54088,67.64539,87.86445,77.10985,2018-10-01,2018Q4,16935000,0.097,2895,0.398,0.6020000000000001,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,50,MS,Mato Grosso do Sul,Center-West,1122,0,0,87.45841,66.35103,85.65282,73.19728,2018-10-01,2018Q4,2110000,0.07,3473,0.361,0.639,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,51,MT,Mato Grosso,Center-West,1895,0,0,88.66514,68.91588,88.92944,78.00569,2018-10-01,2018Q4,2700000,0.07,3435,0.398,0.6020000000000001,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,15,PA,Para,North,507,0,0,79.31425,60.764,87.21521,76.69757,2018-10-01,2018Q4,6287000,0.103,2179,0.624,0.376,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,25,PB,Paraiba,Northeast,1239,0,0,84.65372,64.44554,94.77166,82.1334,2018-10-01,2018Q4,3152000,0.112,2469,0.526,0.474,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,26,PE,Pernambuco,Northeast,-1330,0,0,99.80468,74.68038,96.38536,82.85408,2018-10-01,2018Q4,7338000,0.156,2458,0.478,0.522,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,22,PI,Piaui,Northeast,250,0,0,84.66245,63.61786,112.10467,97.1134,2018-10-01,2018Q4,2592000,0.124,2084,0.586,0.414,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,41,PR,Parana,South,6937,0,0,98.94495,72.53441,104.34139,87.95339,2018-10-01,2018Q4,9201000,0.079,3660,0.348,0.652,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,33,RJ,Rio de Janeiro,Southeast,-847,0,0,100.78806,75.97472,95.01606,83.74836,2018-10-01,2018Q4,14250000,0.149,3819,0.366,0.634,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,24,RN,Rio Grande do Norte,Northeast,2491,0,0,99.70591,71.88091,100.857,87.38204,2018-10-01,2018Q4,2703000,0.135,2419,0.486,0.514,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,11,RO,Rondonia,North,-374,0,0,96.5191,81.56796,89.506,79.92413,2018-10-01,2018Q4,1323000,0.091,2824,0.493,0.507,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,14,RR,Roraima,North,145,0,0,81.37346,62.79141,73.99355,62.79007,2018-10-01,2018Q4,394000,0.142,3122,0.446,0.554,TRUE,rr_2018_01,TRUE,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,43,RS,Rio Grande do Sul,South,9319,0,0,92.45328,70.65322,95.62448,85.26264,2018-10-01,2018Q4,9186000,0.075,3577,0.344,0.656,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,42,SC,Santa Catarina,South,9743,0,0,84.27082,61.09248,88.3818,76.73309,2018-10-01,2018Q4,5988000,0.064,3709,0.275,0.725,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,28,SE,Sergipe,Northeast,2440,0,0,107.34566,80.11727,99.66863,84.74649,2018-10-01,2018Q4,1754000,0.152,2353,0.5329999999999999,0.4670000000000001,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,35,SP,Sao Paulo,Southeast,13088,0,0,92.61655,67.93185,88.82043,79.22281,2018-10-01,2018Q4,36824000,0.126,4467,0.317,0.683,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-10-01,2018,10,17,TO,Tocantins,North,531,0,0,105.93992,83.82442,73.20912,64.72286,2018-10-01,2018Q4,1160000,0.105,2722,0.457,0.5429999999999999,TRUE,rr_2018_01,FALSE,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,12,AC,Acre,North,-304,0,0,97.27689,78.09537,96.03929,83.68809,2018-10-01,2018Q4,620000,0.133,2599,0.506,0.494,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,27,AL,Alagoas,Northeast,211,0,0,107.38859,79.81514,88.52323,77.98937,2018-10-01,2018Q4,2492000,0.161,2310,0.44,0.56,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,13,AM,Amazonas,North,288,0,0,94.57337,72.7255,81.49881,70.0293,2018-10-01,2018Q4,2884000,0.146,2345,0.563,0.43700000000000006,TRUE,rr_2018_01,FALSE,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,16,AP,Amapa,North,78,0,0,79.54388,61.16244,87.45344,76.94421,2018-10-01,2018Q4,569000,0.198,2723,0.519,0.481,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,29,BA,Bahia,Northeast,964,0,0,122.95145,89.99626,102.96365,87.24776,2018-10-01,2018Q4,11558000,0.177,2300,0.552,0.4479999999999999,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,23,CE,Ceara,Northeast,2249,0,0,114.7733,84.55235,94.357,81.069,2018-10-01,2018Q4,7093000,0.102,2260,0.555,0.4449999999999999,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,53,DF,Distrito Federal,Center-West,1330,0,0,115.15739,88.72341,110.9575,93.90777,2018-10-01,2018Q4,2350000,0.121,5975,0.292,0.708,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,32,ES,Espirito Santo,Southeast,3248,0,0,88.10424,66.00172,87.57807,76.59122,2018-10-01,2018Q4,3132000,0.104,3220,0.419,0.581,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,52,GO,Goias,Center-West,-6160,0,0,118.26799,89.23445,88.21845,76.76228,2018-10-01,2018Q4,5459000,0.084,3161,0.407,0.593,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,21,MA,Maranhao,Northeast,-280,0,0,100.90087,73.41978,87.56194,74.38677,2018-10-01,2018Q4,5158000,0.14400000000000002,1979,0.595,0.405,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,31,MG,Minas Gerais,Southeast,367,0,0,97.66387,70.65277,84.88358,74.4409,2018-10-01,2018Q4,16935000,0.097,2895,0.398,0.6020000000000001,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,50,MS,Mato Grosso do Sul,Center-West,720,0,0,92.04473,68.68178,83.10891,70.83258,2018-10-01,2018Q4,2110000,0.07,3473,0.361,0.639,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,51,MT,Mato Grosso,Center-West,-3427,0,0,92.40183,70.21735,91.07773,79.54336,2018-10-01,2018Q4,2700000,0.07,3435,0.398,0.6020000000000001,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,15,PA,Para,North,557,0,0,87.70338,66.58826,87.93792,77.0716,2018-10-01,2018Q4,6287000,0.103,2179,0.624,0.376,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,25,PB,Paraiba,Northeast,1014,0,0,95.04068,71.68526,93.92094,81.46384,2018-10-01,2018Q4,3152000,0.112,2469,0.526,0.474,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,26,PE,Pernambuco,Northeast,1813,0,0,115.4535,85.38714,94.37546,81.44233,2018-10-01,2018Q4,7338000,0.156,2458,0.478,0.522,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,22,PI,Piaui,Northeast,-286,0,0,93.59246,69.6464,109.11864,94.681,2018-10-01,2018Q4,2592000,0.124,2084,0.586,0.414,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,41,PR,Parana,South,5450,0,0,105.24015,76.1615,101.69658,85.66903,2018-10-01,2018Q4,9201000,0.079,3660,0.348,0.652,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,33,RJ,Rio de Janeiro,Southeast,13700,0,0,110.84963,82.9484,92.16585,81.52498,2018-10-01,2018Q4,14250000,0.149,3819,0.366,0.634,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,24,RN,Rio Grande do Norte,Northeast,1686,0,0,108.35971,77.48325,101.17869,87.20522,2018-10-01,2018Q4,2703000,0.135,2419,0.486,0.514,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,11,RO,Rondonia,North,-640,0,0,111.76947,93.67905,99.3881,87.88486,2018-10-01,2018Q4,1323000,0.091,2824,0.493,0.507,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,14,RR,Roraima,North,224,0,0,81.88238,62.82979,84.86856,73.11188,2018-10-01,2018Q4,394000,0.142,3122,0.446,0.554,TRUE,rr_2018_01,TRUE,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,43,RS,Rio Grande do Sul,South,10121,0,0,96.47716,72.9617,94.61089,84.34116,2018-10-01,2018Q4,9186000,0.075,3577,0.344,0.656,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,42,SC,Santa Catarina,South,9192,0,0,92.24293,65.86599,89.74219,78.20779,2018-10-01,2018Q4,5988000,0.064,3709,0.275,0.725,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,28,SE,Sergipe,Northeast,-70,0,0,119.63185,87.8908,98.30943,83.78039,2018-10-01,2018Q4,1754000,0.152,2353,0.5329999999999999,0.4670000000000001,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,35,SP,Sao Paulo,Southeast,17754,0,0,103.17103,74.48961,89.92527,80.49811,2018-10-01,2018Q4,36824000,0.126,4467,0.317,0.683,TRUE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2018-11-01,2018,11,17,TO,Tocantins,North,-1135,0,0,117.37457,91.6516,65.88501,58.53134,2018-10-01,2018Q4,1160000,0.105,2722,0.457,0.5429999999999999,TRUE,rr_2018_01,FALSE,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,0,TRUE,TRUE
2019-01-01,2019,1,12,AC,Acre,North,-777,0,0,83.072,66.98351,78.5831,69.33243,2019-01-01,2019Q1,622000,0.182,2950,0.52,0.48,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,post,TRUE,FALSE,0,TRUE,TRUE
2019-01-01,2019,1,27,AL,Alagoas,Northeast,-5034,0,0,97.11818,72.64532,104.55227,92.91638,2019-01-01,2019Q1,2489000,0.162,2374,0.466,0.534,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,post,TRUE,FALSE,0,TRUE,TRUE
2019-01-01,2019,1,13,AM,Amazonas,North,-711,0,0,81.47683,62.82297,72.99612,64.90897,2019-01-01,2019Q1,2903000,0.161,2502,0.5539999999999999,0.44600000000000006,FALSE,rr_2018_01,FALSE,FALSE,TRUE,FALSE,TRUE,post,TRUE,FALSE,0,TRUE,TRUE
2019-01-01,2019,1,16,AP,Amapa,North,-462,0,0,78.00028,60.61856,80.38996,74.2561,2019-01-01,2019Q1,565000,0.203,2767,0.536,0.464,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,post,TRUE,FALSE,0,TRUE,TRUE
2019-01-01,2019,1,29,BA,Bahia,Northeast,1211,0,0,103.92896,77.14194,104.91776,91.88485,2019-01-01,2019Q1,11639000,0.185,2368,0.547,0.453,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,post,TRUE,FALSE,0,TRUE,TRUE
2019-01-01,2019,1,23,CE,Ceara,Northeast,-4982,0,0,104.37097,77.50442,90.97784,80.1628,2019-01-01,2019Q1,7122000,0.116,2431,0.552,0.4479999999999999,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,post,TRUE,FALSE,0,TRUE,TRUE
2019-01-01,2019,1,53,DF,Distrito Federal,Center-West,1407,0,0,99.76754,75.60676,98.47638,86.32704,2019-01-01,2019Q1,2357000,0.142,6532,0.284,0.716,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,post,TRUE,FALSE,0,TRUE,TRUE
2019-01-01,2019,1,32,ES,Espirito Santo,Southeast,2608,0,0,80.08875,61.50287,91.25792,81.7095,2019-01-01,2019Q1,3133000,0.124,3386,0.421,0.579,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,post,TRUE,FALSE,0,TRUE,TRUE
2019-01-01,2019,1,52,GO,Goias,Center-West,3777,0,0,100.38378,75.78673,88.21034,76.8457,2019-01-01,2019Q1,5516000,0.109,3295,0.406,0.594,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,post,TRUE,FALSE,0,TRUE,TRUE
2019-01-01,2019,1,21,MA,Maranhao,Northeast,-1366,0,0,90.51616,66.05913,85.68601,74.42394,2019-01-01,2019Q1,5181000,0.16699999999999998,2060,0.601,0.399,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,post,TRUE,FALSE,0,TRUE,TRUE
2019-01-01,2019,1,31,MG,Minas Gerais,Southeast,1492,0,0,89.28928,65.42721,81.86619,73.26712,2019-01-01,2019Q1,16955000,0.113,3060,0.392,0.608,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,post,TRUE,FALSE,0,TRUE,TRUE
2019-01-01,2019,1,50,MS,Mato Grosso do Sul,Center-West,6094,0,0,85.19983,63.2806,81.47526,70.06397,2019-01-01,2019Q1,2103000,0.096,3930,0.368,0.632,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,post,TRUE,FALSE,0,TRUE,TRUE
2019-01-01,2019,1,51,MT,Mato Grosso,Center-West,11524,0,0,85.93739,65.26069,77.21211,69.30762,2019-01-01,2019Q1,2722000,0.092,3555,0.404,0.5960000000000001,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,post,TRUE,FALSE,0,TRUE,TRUE
2019-01-01,2019,1,15,PA,Para,North,-2919,0,0,76.31648,58.6504,81.8509,74.90402,2019-01-01,2019Q1,6290000,0.116,2372,0.616,0.384,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,post,TRUE,FALSE,0,TRUE,TRUE
