state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,event_time,icms_nominal,caged_balance,population,retail_ma6,retail_ma6_log,icms_pc,icms_sum6m_pc,icms_conf6m_pc_log,formal_hiring_6m_per1k
DF,2020-09-01,2020,9,106.226246378934,93.7488539139895,25.3105134767384,19.8778097845875,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-25,720119539.15,2073,3055149,98.29834526769292,4.588007193518994,235.70684740744232,1261.8343153148996,7.14032174709307,-6.790503507357579
DF,2020-10-01,2020,10,107.858156024204,99.3564424955391,137.995152131059,20.9109538127774,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-24,882560357.44,4874,3055149,101.8447398679153,4.62344949546691,288.8763714764812,1368.7801019099234,7.2216751855859425,0.6857276028108613
DF,2020-11-01,2020,11,104.564191738372,89.954969384811,75.2161952223863,20.6554865424692,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-23,883803160.85,3768,3055149,104.93588321809867,4.65334952762531,289.2831612631659,1479.5342341535552,7.299482610574627,3.8836076407402715
DF,2020-12-01,2020,12,102.422244611662,82.7935848517862,167.976097098257,-4.38134648558955,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-22,808274752.83,-1793,3055149,105.67642371223684,4.660381818916979,264.5614838523424,1539.3352054711572,7.3391059174459965,4.374254741749093
DF,2021-01-01,2021,1,101.978371828495,103.62083734627,153.786174620478,28.9795658865588,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-21,876690550.46,5162,3094325,105.10827884135966,4.654991045868729,283.32206554256584,1596.8711550926992,7.375801465619432,5.593788629184071
DF,2021-02-01,2021,2,99.2375122263454,98.5051562380097,82.5775539301299,10.982462735881,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-20,762337272.56,4541,3094325,103.7144538013354,4.641641486442202,246.3662584117699,1608.1161879537676,7.382818703318713,6.019083321887649
DF,2021-03-01,2021,3,83.6670166853705,91.8483261630989,140.981823898285,17.4228770617005,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-19,717055540.33,3429,3094325,99.95458218574149,4.604715904675374,231.73245872039945,1604.1417992667248,7.380344188051969,6.45730490494696
DF,2021-04-01,2021,4,99.2259080152418,98.3387656182839,105.633162193949,22.3277432010148,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-18,730514095.51,3879,3094325,98.51587418424778,4.590217694424231,236.0818903993601,1551.3473181896036,7.346879069886802,6.135748507348129
DF,2021-05-01,2021,5,101.038273760215,103.382381299348,168.689214542363,18.0441295751298,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-17,763122093.81,4094,3094325,97.92822118788828,4.584234773449366,246.61989086795987,1508.6840477943977,7.318993058312564,6.241102663747344
DF,2021-06-01,2021,6,102.154110268381,105.371693148435,195.169006588723,25.4070768852769,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-16,759369355.89,5289,3094325,97.88353213067478,4.583778324260469,245.40711007731895,1489.5296740193742,7.306215694089419,8.52980860122967
DF,2021-07-01,2021,7,99.8156144845922,104.792535357371,182.78602902351,23.7036184119736,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-15,869728613.33,6416,3094325,97.52307257335765,4.58008899178658,281.07216059399065,1487.279769070799,7.304704072052464,8.935066613881864
DF,2021-08-01,2021,8,95.5298319532103,101.115628454923,232.645517278595,24.6130387377919,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-14,845979617.5,9646,3094325,96.90512586116847,4.573732415961717,273.39714396516206,1514.310654624191,7.322715600944059,10.584860995532143
DF,2021-09-01,2021,9,96.280391152879,102.72527593962,153.443721102806,18.9198896796299,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-13,851507548.03,6308,3094325,99.00735493908655,4.595194139689058,275.18361776154734,1557.7618136653389,7.351005335196145,11.515273928885945
DF,2021-10-01,2021,10,95.9855018670605,102.223598666315,133.734786634379,29.1014720279045,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-12,886709732.82,5461,3094325,98.46728724772301,4.58972438385741,286.5599873381109,1608.2399106040898,7.382895636746849,12.02653244245514
DF,2021-11-01,2021,11,98.0345754179348,105.216975320127,176.367813799645,29.8540090636177,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-11,898080391.43,6366,3094325,97.96667085734298,4.5846273275333145,290.2346687662091,1651.854688502339,7.409653989257131,12.76077981466071
DF,2021-12-01,2021,12,94.4966325643685,103.282690933038,155.01337277381,26.8745802174458,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-10,932354099.49,-3292,3094325,96.69042457334089,4.571514375563909,301.3109804206087,1707.7585588456286,7.442937005366713,9.987638661097332
DF,2022-01-01,2022,1,95.6173307149052,101.747669343192,127.607319239862,13.2280779372896,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-9,950318877.07,3557,2817381,95.99071061172639,4.56425142232467,337.3057733654057,1763.9921716170438,7.4753347986980705,9.954635173588521
DF,2022-02-01,2022,2,101.447778811627,98.5425987832648,184.02018610449,33.4298617953294,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-8,810517024.86,7431,2817381,96.97703508812917,4.574474198804511,287.6845640898409,1778.2795917417225,7.4834016544096364,9.168444026562257
DF,2022-03-01,2022,3,101.887995484095,103.548144898361,145.911252605888,31.281696882971,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-7,804520668.26,4034,2817381,97.9116358099985,4.584065396508597,285.55621985808807,1788.6521938382634,7.48921765087861,8.361311444919945
DF,2022-04-01,2022,4,100.182482204586,98.2591166112717,164.499274187926,19.2230058086768,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-6,892547135.65,5554,2817381,98.61113253291941,4.591184161248567,316.8002963212998,1818.8925028214521,7.505983079917217,8.394320824907956
DF,2022-05-01,2022,5,102.638986993006,98.4865660173729,202.49117705018801,24.0809985236062,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-5,872271618.31,4503,2817381,99.37853446209795,4.598936139256201,309.6037129199068,1838.26154697515,7.516575592560833,7.733068406438462
DF,2022-06-01,2022,6,100.333035143507,96.8851461076732,172.86147213167,23.0881535523179,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-4,916129543.75,4374,2817381,100.3512682252877,4.608676713182295,325.1706261063023,1862.1211926608435,7.529471543077055,10.454035148245836
DF,2022-07-01,2022,7,96.7405748993961,96.7419066512719,111.645765831365,23.5658692028721,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-3,934245670.46,4037,2817381,100.53847558936951,4.61054049591922,331.60075632653167,1856.4161756219696,7.526403120764725,10.62440614173234
DF,2022-08-01,2022,8,100.781383365465,100.175443785485,138.509208789674,21.0800206322045,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-2,789450217.1,5584,2817381,100.42740968167585,4.609435174796168,280.2071204072151,1848.9387319393436,7.522367095056264,9.968832756379063
DF,2022-09-01,2022,9,102.466633941318,101.40607526744,197.537782036233,27.9385758446349,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-1,791150250.23,6985,2817381,100.52384942454634,4.6103950070530395,280.81052943496104,1844.1930415162167,7.519797084925933,11.016259426751299
DF,2022-10-01,2022,10,103.218037759106,101.296546416197,129.327972426523,10.2206421923787,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,0,773813501.37,5030,2817381,101.02977535029969,4.615415278843184,274.6570312534939,1802.0497764484107,7.496680060677129,10.830271092195199
DF,2022-11-01,2022,11,103.67015109129,99.8558319237321,116.366604377955,9.05862770080893,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,1,775478145.32,3855,2817381,101.20163603334701,4.617114923060113,275.2478792609165,1767.6939427894204,7.477431118930445,10.600270250988418
DF,2022-12-01,2022,12,91.7372628778243,104.506402703928,-11.0964985939451,13.1469904594996,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,2,797300988.93,-8360,2817381,99.7690073223999,4.6028575872156985,282.99366998286706,1725.5169866659853,7.453281986978727,6.0804697696193735
DF,2023-01-01,2023,1,100.409574975458,103.435584443146,-9.91215808872494,29.4902803899271,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,3,849220394.43,-969,2900099.5,100.38050733507689,4.608968038359033,292.8245718569311,1686.7408021963847,7.430553426518832,4.1808910349455255
DF,2023-02-01,2023,2,99.0641103619609,101.025269865657,172.155677123922,15.7004642798111,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,4,728692610.9,7736,2900099.5,100.0942951678262,4.6061126933667,251.26469312518415,1657.7983749143536,7.41324572089054,4.922934540694207
DF,2023-03-01,2023,3,97.8360287475805,102.915493219968,142.569056122654,24.1938955597058,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,5,717678925.3,4958,2900099.5,99.32252763553662,4.5983724097274985,247.46700080462756,1624.4548462840203,7.392927559268265,4.223993004377953
DF,2023-04-01,2023,4,100.427550098016,105.059548692246,141.384507683118,15.7842077743588,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,6,835654885.69,5660,2900099.5,98.85744635868828,4.593678876659982,288.1469707125566,1637.944785743083,7.40119755550732,4.441226930317391
DF,2023-05-01,2023,5,99.4050388741082,106.294110311211,96.8673297854996,16.5025858555048,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,7,798711055.3,1538,2900099.5,98.14659432249132,4.5864622214194,275.4081559270639,1638.1050624092304,7.4012954030210665,3.6422888249179035
DF,2023-06-01,2023,6,100.234810198897,108.324565502062,105.817004460123,23.6564643255148,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,8,823754982.72,2663,2900099.5,99.56285220933677,4.600789125234248,284.04369668006217,1639.1550891064255,7.401936198493247,7.443192897347143
DF,2023-07-01,2023,7,99.7648663193533,106.202222430018,135.17165985934,20.7668352308197,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,9,821062344.28,4452,2900099.5,99.45540076665264,4.599709310176904,283.1152325221945,1629.445749771689,7.395995205162308,9.312439107692684
DF,2023-08-01,2023,8,100.715784610106,105.044128257473,89.4353781658771,21.3119307325944,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,10,867033645.74,3933,2900099.5,99.73067980801017,4.6024733508751545,298.96686156457736,1677.147918211082,7.424849961994927,8.001104789680491
DF,2023-09-01,2023,9,99.5274929626957,102.120173194021,67.7780587586586,-5.66864943905332,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,11,858953711.17,3831,2900099.5,100.01259051052936,4.605296083168002,296.18077282176006,1725.8616902282147,7.4534817353086815,7.612497433277721
DF,2023-10-01,2023,10,98.2730757657608,104.233649372252,135.563276485336,9.03886216492213,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,12,855844938.62,5219,2900099.5,99.6535114551535,4.601699283922094,295.1088190663803,1732.8235385820383,7.457507460285371,7.460433685120114
DF,2023-11-01,2023,11,98.9904218026057,103.477788229739,130.239269468602,16.6720076922819,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,13,921322353.9,4036,2900099.5,99.58440860990308,4.601005612275665,317.686463481684,1775.1018461366584,7.481613078368615,8.321783442257757
DF,2023-12-01,2023,12,99.6753361670985,103.664736345356,87.3438543912591,27.4079294029985,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,14,926952586.02,-6204,2900099.5,99.49116293793666,4.600068825526185,319.6278562235537,1810.68600568015,7.501461061117297,5.264302138599038
DF,2024-01-01,2024,1,102.119476294864,109.825401605263,132.216353362291,13.1553706084794,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,15,,2754,2982818,99.88359793385511,4.604005487328405,,,,4.549053948313307
DF,2024-02-01,2024,2,100.82695301323,105.285688288626,107.051113315937,11.7231413722341,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,16,,6618,2982818,99.90212600104245,4.604190966719781,,,,5.449209438859494
DF,2024-03-01,2024,3,102.521913567163,102.04804745887,167.853654693372,-2.61440372165293,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,17,,7192,2982818,100.401196101787,4.609174120551078,,,,6.575996255889565
DF,2024-04-01,2024,4,103.969458145569,108.412241181261,135.151065468046,15.6478464429673,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,18,,5355,2982818,101.35059316508837,4.618585725521123,,,,6.621590723939577
DF,2024-05-01,2024,5,102.572169831575,108.231752394988,127.248415213973,-3.14500593048478,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,19,,2753,2982818,101.94755116991658,4.6244584768194414,,,,6.191460558438362
DF,2024-06-01,2024,6,104.033773218383,104.550101321414,98.6417792328021,-0.576882768357768,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,20,,3257,2982818,102.67395734513067,4.631558504886076,,,,9.363293368888078
DF,2024-07-01,2024,7,105.435753901925,120.201484171479,112.134728101756,-2.66316943011635,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,21,,2905,2982818,103.22667027964083,4.636927252601678,,,,9.413916638561252
DF,2024-08-01,2024,8,103.99749084356,110.349914264595,99.1657185702644,-4.54738299973339,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,22,,4244,2982818,103.7550932513625,4.642033249485253,,,,8.618024968335313
DF,2024-09-01,2024,9,106.130057203105,111.887548577168,154.515094717366,36.1818457081545,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,23,,6343,2982818,104.3564505240195,4.647812447846681,,,,8.333394796464283
ES,2019-10-01,2019,10,85.7434574659879,91.6004586511912,29.3786195493397,1.37993943830087,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-36,943522829.66,1913,4018650,,,234.78601760790315,,,
ES,2019-11-01,2019,11,85.3312135720202,90.0376478292039,-3.35379410338024,1.14171086829875,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-35,1018688649.36,2616,4018650,,,253.4902639841738,,,
ES,2019-12-01,2019,12,84.1015480619733,87.7580861414103,33.2869442895276,5.99814830201779,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-34,967469650.32,-3846,4018650,,,240.7449393005114,,,
ES,2020-01-01,2020,1,87.1455349066907,86.3303165614793,18.4397614090877,7.19668697835073,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-33,1120506987.48,356,4064052,,,275.7117742292668,,,
ES,2020-02-01,2020,2,86.012807123366,86.5647911297194,56.8144437011228,22.0453374269591,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-32,908776100.7,3599,4064052,,,223.61330531695953,,,
ES,2020-03-01,2020,3,83.9112227453213,85.2582840891911,-112.442197177572,-6.28098887634069,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-31,950190383.59,-4872,4064052,85.3742973125599,4.447045087257491,233.8036972927512,1462.149997731566,7.287663232674557,-0.05757800343105846
ES,2020-04-01,2020,4,72.1207076260767,79.350785523731,-439.849860510819,-27.9656180537173,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-30,883793659.59,-19761,4064052,83.10383900590803,4.420090898218017,217.4661297616271,1444.8301098852899,7.2757470226208785,-5.390679056271917
ES,2020-05-01,2020,5,83.7086902942972,80.4469417488727,-313.681887586182,-13.6196902418179,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-29,683665752.64,-7965,4064052,82.83341845962087,4.416831584549586,168.22268825300463,1359.5625341541206,7.214918260921326,-7.994238262699395
ES,2020-06-01,2020,6,88.2901334505358,78.346769802208,-21.3236391029487,4.00601254697867,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-28,870931250.66,-791,4064052,83.53151602438129,4.4252239980629655,214.30120743041672,1333.118802284026,7.195276440201419,-7.242525440127243
ES,2020-07-01,2020,7,88.8703437231989,78.5445486266073,161.483023387481,26.2231848705193,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-27,931626361.17,1836,4064052,83.81898416046599,4.428659523125777,229.2358368372255,1286.6428648919846,7.159791674831049,-6.878356871417984
ES,2020-08-01,2020,8,91.0638341397246,82.4033345484198,123.591854081013,24.6536413384847,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-26,1038182157.89,5889,4064052,84.66082199652575,4.438652944430543,255.4549395258722,1318.4844991008972,7.184238249259233,-6.314879829293523
ES,2020-09-01,2020,9,93.7540372401093,84.9026914601325,109.808501694963,26.6455291175602,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-25,1063102401.48,6613,4064052,86.30129107899042,4.4578445583365784,261.58681076915354,1346.2676125772996,7.205091311079394,-3.4888825241409314
ES,2020-10-01,2020,10,96.1567065704111,85.4494032998497,186.771811066895,43.1746068602408,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-24,1325662579.78,9034,4064052,90.30729090304615,4.50321819806109,326.19232720939596,1454.9938100250686,7.28275692531824,3.5964106758476517
ES,2020-11-01,2020,11,92.3708032660156,84.9484372190596,183.516252230282,15.0112455852743,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-23,1144907981.03,10651,4064052,91.75097639833255,4.519078128821733,281.7158788888528,1568.4870006609167,7.357866739844344,8.177060726585191
ES,2020-12-01,2020,12,94.8849306346742,86.458437901698,131.770493011844,6.95966286175617,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-22,1080651561.95,-2722,4064052,92.85010926235562,4.530986464560065,265.90495445186235,1620.0907476823622,7.390237443745409,7.701919168357098
ES,2021-01-01,2021,1,90.5902457172452,88.4050813046631,100.970438912633,-7.27193438023047,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-21,1261895289.64,4708,4108508,93.13675959469667,4.534068946254332,307.1419818678703,1697.9968927130071,7.437204536900835,8.317617977134278
ES,2021-02-01,2021,2,92.0778166230311,89.835224173064,144.544929553027,12.8985368689784,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-20,1111191952.62,7239,4108508,93.30575667524775,4.535881806649221,270.4611875211147,1713.0031407082497,7.446003331777343,8.646204412891493
ES,2021-03-01,2021,3,89.8310918964284,85.9947626057979,131.357308296941,7.38262685547966,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-19,1082000373.75,4305,4108508,92.65193245130094,4.5288498100562276,263.35603429517477,1714.7723642342708,7.447035618565424,8.084443306426566
ES,2021-04-01,2021,4,91.1419388881136,88.7064151034157,57.7204843656803,7.08737543566628,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-18,1179365788.14,1791,4108508,91.81613783758468,4.519788075614331,287.0545190954965,1675.6345561203714,7.42394721199246,6.321516229249158
ES,2021-05-01,2021,5,94.8414545976644,89.9609320782016,124.084618485634,7.17230850250801,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-17,1075180445.09,10568,4108508,92.22791305952614,4.524262829424951,261.69608166516895,1655.6147588966876,7.411927674365338,6.3013142483840845
ES,2021-06-01,2021,6,96.9296899079182,91.6833605625407,177.739795867373,13.7443994112134,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-16,1196132831.16,5310,4108508,92.56870627173348,4.527951139306116,291.1355730985555,1680.8453775433807,7.427052146752858,8.256281842459599
ES,2021-07-01,2021,7,97.4968099136942,95.7537801164296,136.429778499921,3.48108530940749,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-15,1301552510.84,2558,4108508,93.71980030447499,4.540309482869879,316.79444480575427,1690.4978404812646,7.43277834470333,7.7329775188462575
ES,2021-08-01,2021,8,96.5364838944172,96.4335365463917,88.846473645961,9.47608228197006,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-14,1389384616.58,5744,4108508,94.46291151637267,4.548207286736689,338.1725474503153,1758.2092004104652,7.472051070261119,7.369098465915121
ES,2021-09-01,2021,9,97.5293899409924,92.9210772978238,107.84163833481,13.9669046810903,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-13,1390106225.49,6055,4108508,95.74596119046666,4.561698446392705,338.348185153832,1833.2013512691224,7.5138190897441905,7.795043845600398
ES,2021-10-01,2021,10,95.0106859131884,92.7589259036357,56.9879053644647,10.0918055429928,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-12,1363270184.05,3508,4108508,96.39075236131247,4.568410267153032,331.8163635193116,1877.9631956929375,7.537943061968578,8.21295711241161
ES,2021-11-01,2021,11,92.6200430332473,93.9791505115844,107.216912480096,15.4123150686747,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-11,1489162750.33,8245,4108508,96.02051710057628,4.564561888430683,362.45828177284795,1978.7253958006165,7.590208176904709,7.647545045549382
ES,2021-12-01,2021,12,99.4756257273366,94.4641656303321,105.242582877754,23.5685214566966,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-10,1502121428.77,-5667,4108508,96.44483973714601,4.568971235972775,365.61238989190235,2053.2022125939634,7.627155908317539,4.975772226803501
ES,2022-01-01,2022,1,96.573819404173,98.1687207323484,93.8240884261503,22.8215363047264,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-9,1448958676.12,3757,3833712,96.29100798555915,4.567374939424207,377.95188478425086,2114.35965257246,7.656507280896728,5.645181484681165
ES,2022-02-01,2022,2,100.988408362871,97.1396947658909,148.606978235933,18.2250650043281,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-8,1375999601.01,6998,3833712,97.03299539696812,4.575051079394148,358.9209625057907,2135.1080676279353,7.666272541537661,5.9722796078578675
ES,2022-03-01,2022,3,100.636191261759,96.9430495272501,93.9625633909179,9.59876012328202,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-7,1341074250.5,1986,3833712,97.55079561709589,4.5803732230286425,349.8109014187816,2146.570783892885,7.671626863544332,4.9109061922230985
ES,2022-04-01,2022,4,101.084153451128,100.481692060343,116.420743916528,1.28368615102888,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-6,1446013209.91,5471,3833712,98.56304020675248,4.59069634556305,377.18357819001534,2191.9379985635887,7.692541362341038,5.422942568455847
ES,2022-05-01,2022,5,102.288960616689,100.251308013855,142.018574821899,7.602192337761,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-5,1462036071.04,12008,3833712,100.17452647065943,4.6069139294899175,381.3630421481843,2210.8427589389253,7.701129060706997,6.404497781784339
ES,2022-06-01,2022,6,100.555713359914,99.7272599704391,132.716995959955,6.07506155679164,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-4,1483787336.15,2380,3833712,100.35454107608899,4.608709326596058,387.03672475918904,2232.267093806212,7.710772982025621,8.503507827400702
ES,2022-07-01,2022,7,100.999234479182,99.4562776100403,52.8181078573637,3.32270156933457,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-3,1435707173.34,-594,3833712,101.09211025525717,4.616032083962995,374.4953124647861,2228.8105214867473,7.709223323710176,7.368576460620933
ES,2022-08-01,2022,8,100.912388615123,100.677373887248,116.255287972188,6.63457664011304,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-2,1258516941.29,4469,3833712,101.07944029729916,4.615906745279684,328.2763392998744,2198.165898280831,7.695378609040182,6.708902494501412
ES,2022-09-01,2022,9,99.7262274498541,103.271550107566,114.368997451764,32.5497315689213,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,,-1,1270787644.8,7603,3833712,100.92777966198167,4.614405208217368,331.4770762122976,2179.8320730743467,7.687003122116277,8.174062110038522
ES,2022-10-01,2022,10,97.5761641997005,102.728339578121,55.7463947638389,8.10865540602504,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,0,1338563407.05,3151,3833712,100.34311478674377,4.608595460897842,349.15596347612967,2151.804458360461,7.674062052079059,7.5689044977817845
ES,2022-11-01,2022,11,96.0237675871603,102.829975036074,64.5484644363809,16.901501290319,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,1,1365364213.31,3505,3833712,99.29891594848898,4.598134654057891,356.1467875808094,2126.588203793086,7.662274192221956,5.350949680101166
ES,2022-12-01,2022,12,102.063001793295,98.2359810612632,35.0248788112532,5.89621752798724,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,2,1350367379.93,-7308,3833712,99.55013068738582,4.600661343290718,352.2349565982004,2091.7864356320974,7.6457737337557345,2.8238949613325155
ES,2023-01-01,2023,1,104.721408486207,104.30348967967,17.0924412608346,7.11273641696939,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,3,1476382647.34,1703,3967920.5,100.17049302188998,4.606873664463312,372.07969447472544,2089.370817642037,7.644618255445545,3.3072739234568838
ES,2023-02-01,2023,2,101.346614483563,105.846661606812,58.7066461027594,10.4152007130904,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,4,1345743941.04,3656,3967920.5,100.24286399996332,4.607595881607863,339.1559737751802,2100.250452117343,7.649811879513279,3.102380705460203
ES,2023-03-01,2023,3,106.085735818605,109.11871314603,137.617312247974,24.3687507743961,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,5,1228542010.84,4522,3967920.5,101.3027820614218,4.6181138744651,309.61860522155115,2078.3919811265964,7.639349787713452,2.325903454970935
ES,2023-04-01,2023,4,101.272638768231,105.098677284172,107.253394619708,23.5540238662513,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,6,1582621078.76,5748,3967920.5,101.91886115617689,4.624177017862062,398.85402914700535,2128.090046797472,7.662980164790647,2.9804024551399153
ES,2023-05-01,2023,5,102.434483789594,111.628840210235,204.721355993078,22.3909041838959,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,7,1392907410.23,13594,3967920.5,102.9873138565825,4.634605814203081,351.0421668554095,2122.985426072072,7.6605785968996996,5.523044123489873
ES,2023-06-01,2023,6,103.166605905136,108.645205804696,49.6461588719031,14.8335401797629,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,8,1447552744.79,583,3967920.5,103.17124787522266,4.636390208369394,364.81394846242506,2135.5644179362966,7.6664862550975945,7.511743241831584
ES,2023-07-01,2023,7,107.897440349154,107.570584316406,104.978756325531,18.9444963812596,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,,9,1471410444.94,1829,3967920.5,103.70058651904716,4.641507771140867,370.8265941668942,2134.3113176284655,7.6658993057710045,7.543497910303395
