pseudo_treated_state,outcome,channel_slug,period_date,analysis_period,augmented_gap
AL,retail,consumption,2017-09-01,pre,-1.3893235411462257
AL,retail,consumption,2017-10-01,pre,0.7888380003301734
AL,retail,consumption,2017-11-01,pre,-0.6390034771473267
AL,retail,consumption,2017-12-01,pre,2.3193896528033378
AL,retail,consumption,2018-01-01,pre,-1.274272489333086
AL,retail,consumption,2018-02-01,pre,-2.392034100750635
AL,retail,consumption,2018-03-01,post,-3.050192338519068
AL,retail,consumption,2018-04-01,post,-0.5001159735755607
AL,retail,consumption,2018-05-01,post,1.594393089246978
AL,retail,consumption,2018-06-01,post,1.7690235922068211
AL,retail,consumption,2018-07-01,post,0.7147321918194365
AL,retail,consumption,2018-08-01,post,-0.21965064391586964
AL,retail,consumption,2018-09-01,post,-3.042132869836877
AL,retail,consumption,2018-10-01,post,-3.6472215325782713
AL,retail,consumption,2018-11-01,post,-4.5555927025187515
AL,retail,consumption,2018-12-01,post,-4.5525893411148814
AL,retail,consumption,2019-01-01,post,-6.832034868224397
AL,retail,consumption,2019-02-01,post,-5.087038448409388
AL,retail,consumption,2019-03-01,post,-5.622718183993811
AL,retail,consumption,2019-04-01,post,-5.096629897293212
AL,retail,consumption,2019-05-01,post,-5.623791511657856
AL,retail,consumption,2019-06-01,post,-6.411252005335584
AL,retail,consumption,2019-07-01,post,-5.932542387297133
AL,retail,consumption,2019-08-01,post,-5.921186951573546
AL,retail,consumption,2019-09-01,post,-6.486254695767059
AL,retail,consumption,2019-10-01,post,-6.746086493247091
AL,retail,consumption,2019-11-01,post,-7.615814471802906
AL,retail,consumption,2019-12-01,post,-10.724010511337923
AL,retail,consumption,2020-01-01,post,-8.940250990246838
AL,retail,consumption,2020-02-01,post,-4.500778579083089
AL,services,consumption,2015-03-01,pre,-2.842170943040401e-14
AL,services,consumption,2015-04-01,pre,-0.4735655714079172
AL,services,consumption,2015-05-01,pre,-0.06803302057903693
AL,services,consumption,2015-06-01,pre,1.6881120757497285
AL,services,consumption,2015-07-01,pre,0.060662227797578794
AL,services,consumption,2015-08-01,pre,-1.9768260212973132
AL,services,consumption,2015-09-01,pre,-0.10538676112584255
AL,services,consumption,2015-10-01,pre,0.2141278853358557
AL,services,consumption,2015-11-01,pre,0.953542026956967
AL,services,consumption,2015-12-01,pre,-0.11146437542966225
AL,services,consumption,2016-01-01,pre,-2.3004734821194717
AL,services,consumption,2016-02-01,pre,3.3305856745059828
AL,services,consumption,2016-03-01,pre,-0.7331122938622343
AL,services,consumption,2016-04-01,pre,-1.0153544486805686
AL,services,consumption,2016-05-01,pre,-1.0570074222696064
AL,services,consumption,2016-06-01,pre,2.2141018586799106
AL,services,consumption,2016-07-01,pre,-1.0091813197676487
AL,services,consumption,2016-08-01,pre,2.120534809652
AL,services,consumption,2016-09-01,pre,-0.23875496200848545
AL,services,consumption,2016-10-01,pre,-0.6727808450665407
AL,services,consumption,2016-11-01,pre,1.2121705777943532
AL,services,consumption,2016-12-01,pre,-0.7328077558263857
AL,services,consumption,2017-01-01,pre,-3.1764274503227767
AL,services,consumption,2017-02-01,pre,2.0287571613498585
AL,services,consumption,2017-03-01,pre,1.6727578010875845
AL,services,consumption,2017-04-01,pre,-0.792305877339686
AL,services,consumption,2017-05-01,pre,0.6380079132738388
AL,services,consumption,2017-06-01,pre,1.8429695406968989
AL,services,consumption,2017-07-01,pre,1.3228465034072485
AL,services,consumption,2017-08-01,pre,-2.5427350770547292
AL,services,consumption,2017-09-01,pre,-0.6833231683181253
AL,services,consumption,2017-10-01,pre,-0.5635425557832292
