state_abbrev,period_date,formal_hiring_balance,formal_hiring_balance_sa,formal_hiring_balance_construction_sa,retail_volume_index_sa,services_volume_index_sa,state_name,macroregion,uf,year,month,quarter,pnadc_population,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,pre_instability_clean,formal_hiring_balance_sa_per_100k_wap,formal_hiring_balance_construction_sa_per_100k_wap,instability_start_date,removal_date
DF,2014-07-01,-888,-52.6197107754262,-801.074002306953,102.766769535296,120.985714663881,Distrito Federal,Center-West,53,2014,7,3,2205000,FALSE,TRUE,FALSE,,pre,TRUE,-2.3863814410624125,-36.32988672593891,2016-01-25,2017-05-04
DF,2014-08-01,2663,-407.352625984252,-877.044837603862,102.31487080499711,121.21100348530467,Distrito Federal,Center-West,53,2014,8,3,2205000,FALSE,TRUE,FALSE,,pre,TRUE,-18.474041994750657,-39.7752760818078,2016-01-25,2017-05-04
DF,2014-09-01,2399,-794.891367627112,-943.053265913375,101.80041032467742,121.08734280118995,Distrito Federal,Center-West,53,2014,9,3,2205000,FALSE,TRUE,FALSE,,pre,TRUE,-36.04949513048127,-42.76885559697846,2016-01-25,2017-05-04
DF,2014-10-01,-2495,-1180.14057659249,-996.421859976593,101.22675417460418,120.41448077806614,Distrito Federal,Center-West,53,2014,10,4,2207000,FALSE,TRUE,FALSE,,pre,TRUE,-53.472613348096516,-45.14824920600785,2016-01-25,2017-05-04
DF,2014-11-01,-575,-1522.40717063914,-1035.35041676148,100.62246065231835,119.43862408489684,Distrito Federal,Center-West,53,2014,11,4,2207000,FALSE,TRUE,FALSE,,pre,TRUE,-68.98084144264341,-46.91211675403171,2016-01-25,2017-05-04
DF,2014-12-01,-9917,-1786.7006179692,-1058.28733606863,100.07015201524143,118.45777554893634,Distrito Federal,Center-West,53,2014,12,4,2207000,FALSE,TRUE,FALSE,,pre,TRUE,-80.95607693562302,-47.951397193866335,2016-01-25,2017-05-04
DF,2015-01-01,-3601,-1952.14494959701,-1067.88762584774,99.60293378617274,117.69930368237468,Distrito Federal,Center-West,53,2015,1,1,2215000,FALSE,TRUE,FALSE,,pre,TRUE,-88.13295483507946,-48.211630963780586,2016-01-25,2017-05-04
DF,2015-02-01,-411,-2013.36379035926,-1068.8709669786,99.25014256775859,117.30132074956352,Distrito Federal,Center-West,53,2015,2,1,2215000,FALSE,TRUE,FALSE,,pre,TRUE,-90.89678511779955,-48.256025597227996,2016-01-25,2017-05-04
DF,2015-03-01,2186,-1981.53252132354,-1061.38272454789,98.92856418316997,117.2080383729125,Distrito Federal,Center-West,53,2015,3,1,2215000,FALSE,TRUE,FALSE,,pre,TRUE,-89.45970750896345,-47.91795596153001,2016-01-25,2017-05-04
DF,2015-04-01,1053,-1888.23786204785,-1048.04055676081,98.4820010622757,117.54830081312842,Distrito Federal,Center-West,53,2015,4,2,2224000,FALSE,TRUE,FALSE,,pre,TRUE,-84.90278156689973,-47.12412575363354,2016-01-25,2017-05-04
DF,2015-05-01,-1631,-1781.47691967286,-1037.99430339968,97.85965427776041,118.15523847558953,Distrito Federal,Center-West,53,2015,5,2,2224000,FALSE,TRUE,FALSE,,pre,TRUE,-80.10237948169335,-46.67240572840288,2016-01-25,2017-05-04
DF,2015-06-01,-1721,-1700.86409112531,-1031.58785976254,97.07430199298567,118.8275665034235,Distrito Federal,Center-West,53,2015,6,2,2224000,FALSE,TRUE,FALSE,,pre,TRUE,-76.47770193908768,-46.38434621234442,2016-01-25,2017-05-04
DF,2015-07-01,-1624,-1687.16529348932,-1025.12474371785,96.19564983817152,119.18169946892253,Distrito Federal,Center-West,53,2015,7,3,2244000,FALSE,TRUE,FALSE,,pre,TRUE,-75.18561913945277,-45.68292084304144,2016-01-25,2017-05-04
DF,2015-08-01,-44,-1756.03155454674,-1015.29146210126,95.2479359096373,119.12733409115934,Distrito Federal,Center-West,53,2015,8,3,2244000,FALSE,TRUE,FALSE,,pre,TRUE,-78.25452560368717,-45.24471756244474,2016-01-25,2017-05-04
DF,2015-09-01,-522,-1909.26020592197,-998.736720277991,94.25400536450664,118.7703756831272,Distrito Federal,Center-West,53,2015,9,3,2244000,FALSE,TRUE,FALSE,,pre,TRUE,-85.08289687709313,-44.50698396960744,2016-01-25,2017-05-04
DF,2015-10-01,-2340,-2123.95511850748,-970.740553313872,93.2849784243832,118.4121615753021,Distrito Federal,Center-West,53,2015,10,4,2235000,FALSE,TRUE,FALSE,,pre,TRUE,-95.03154892650917,-43.433581803752666,2016-01-25,2017-05-04
DF,2015-11-01,-1668,-2369.10412111992,-925.213379088712,92.34854615166552,118.20827003632151,Distrito Federal,Center-West,53,2015,11,4,2235000,FALSE,TRUE,FALSE,,pre,TRUE,-106.00018439015302,-41.39657177130702,2016-01-25,2017-05-04
DF,2015-12-01,-9631,-2618.78015225686,-865.851718144023,91.3828457762074,118.1322537161208,Distrito Federal,Center-West,53,2015,12,4,2235000,FALSE,TRUE,FALSE,,pre,TRUE,-117.17137146563132,-38.7405690444753,2016-01-25,2017-05-04
DF,2016-01-01,-3498,-2845.13041141124,-796.631751783999,90.3559043007966,118.22241841934235,Distrito Federal,Center-West,53,2016,1,1,2246000,FALSE,TRUE,FALSE,,pre,TRUE,-126.67544129168478,-35.46891147747102,2016-01-25,2017-05-04
DF,2016-02-01,-2475,-3022.59284644649,-718.536930827955,89.34158777038057,118.5241548522796,Distrito Federal,Center-West,53,2016,2,1,2246000,FALSE,TRUE,FALSE,,pre,TRUE,-134.57670732174935,-31.991849101867988,2016-01-25,2017-05-04
DF,2016-03-01,-508,-3140.56153591479,-635.901017602781,88.38846354975485,118.90642780429023,Distrito Federal,Center-West,53,2016,3,1,2246000,FALSE,TRUE,FALSE,,pre,TRUE,-139.82909777002627,-28.312600961833528,2016-01-25,2017-05-04
DF,2016-04-01,1202,-3186.32716526228,-556.637036232515,87.50313402665572,119.00216884983959,Distrito Federal,Center-West,53,2016,4,2,2243000,FALSE,TRUE,FALSE,,pre,TRUE,-142.05649421588407,-24.816631129403255,2016-01-25,2017-05-04
DF,2016-05-01,-4323,-3145.53562631097,-485.527177021476,86.68953525730124,118.54560213515154,Distrito Federal,Center-West,53,2016,5,2,2243000,FALSE,TRUE,FALSE,,pre,TRUE,-140.23787901520151,-21.646329782500047,2016-01-25,2017-05-04
DF,2016-06-01,-2883,-3019.32754438611,-433.884140668953,86.00749636103107,117.6771327511195,Distrito Federal,Center-West,53,2016,6,2,2243000,FALSE,TRUE,FALSE,,pre,TRUE,-134.61112547419125,-19.343920671821355,2016-01-25,2017-05-04
DF,2016-07-01,-3355,-2806.3465681427,-412.043794439258,85.55721628518683,116.53820247848287,Distrito Federal,Center-West,53,2016,7,3,2245000,FALSE,TRUE,FALSE,,pre,TRUE,-125.00430147628954,-18.353843850301025,2016-01-25,2017-05-04
DF,2016-08-01,-1729,-2525.64676720085,-421.203542138982,85.28327761430722,115.21943153324422,Distrito Federal,Center-West,53,2016,8,3,2245000,FALSE,TRUE,FALSE,,pre,TRUE,-112.50096958578396,-18.76185042935332,2016-01-25,2017-05-04
DF,2016-09-01,-1724,-2199.72220623958,-452.620472239151,85.05981012442177,113.7727619713432,Distrito Federal,Center-West,53,2016,9,3,2245000,FALSE,TRUE,FALSE,,pre,TRUE,-97.98317177013719,-20.161268251187128,2016-01-25,2017-05-04
DF,2016-10-01,-2404,-1850.49018734882,-490.913120953316,84.74294657359687,112.34541199822573,Distrito Federal,Center-West,53,2016,10,4,2251000,FALSE,TRUE,FALSE,,pre,TRUE,-82.20747167253754,-21.808668189840784,2016-01-25,2017-05-04
DF,2016-11-01,-676,-1501.17672394437,-522.903928987477,84.21295549335453,111.04929041642804,Distrito Federal,Center-West,53,2016,11,4,2251000,FALSE,TRUE,FALSE,,pre,TRUE,-66.68932580827942,-23.22985024377952,2016-01-25,2017-05-04
DF,2016-12-01,-6154,-1166.89352944478,-534.708235411199,83.45562367327665,109.91050576218672,Distrito Federal,Center-West,53,2016,12,4,2251000,FALSE,TRUE,FALSE,,pre,TRUE,-51.8388951330422,-23.754253016934648,2016-01-25,2017-05-04
DF,2017-01-01,-2877,-867.091666376103,-515.791823055181,82.6565655989419,108.72041408750763,Distrito Federal,Center-West,53,2017,1,1,2277000,FALSE,TRUE,FALSE,,pre,TRUE,-38.08044208942042,-22.652253976951293,2016-01-25,2017-05-04
DF,2017-02-01,2338,-627.33083675679,-463.061223594543,82.00944104731258,107.27529104350029,Distrito Federal,Center-West,53,2017,2,1,2277000,FALSE,TRUE,FALSE,,pre,TRUE,-27.55076138589328,-20.336461290932938,2016-01-25,2017-05-04
DF,2017-03-01,-676,-452.247951051252,-381.835788287183,81.65849968161976,105.5389037783616,Distrito Federal,Center-West,53,2017,3,1,2277000,FALSE,TRUE,FALSE,,pre,TRUE,-19.86157009447747,-16.769248497460826,2016-01-25,2017-05-04
DF,2017-04-01,2045,-339.297307933559,-283.546224885692,81.6513950974528,103.7566782202864,Distrito Federal,Center-West,53,2017,4,2,2287000,FALSE,TRUE,FALSE,,pre,TRUE,-14.835912021581068,-12.398173366230521,2016-01-25,2017-05-04
DF,2017-05-01,-1025,-272.819751538141,-178.858553531679,81.80379537478815,102.45086837825022,Distrito Federal,Center-West,53,2017,5,2,2287000,FALSE,TRUE,FALSE,,post,FALSE,-11.929153980679539,-7.820662594301661,2016-01-25,2017-05-04
DF,2017-06-01,-2484,-228.483645360543,-75.9497405574706,81.85922298208945,101.7840478765108,Distrito Federal,Center-West,53,2017,6,2,2287000,FALSE,TRUE,FALSE,,post,FALSE,-9.990539805882946,-3.3209331245068037,2016-01-25,2017-05-04
DF,2017-07-01,1208,-178.904402756652,17.2378331514583,81.6543737683677,101.71507794374732,Distrito Federal,Center-West,53,2017,7,3,2302000,FALSE,TRUE,FALSE,,post,FALSE,-7.771694298725108,0.7488198588817679,2016-01-25,2017-05-04
DF,2017-08-01,1405,-84.9712515213085,94.544234636065,81.21489448994187,102.03350838008157,Distrito Federal,Center-West,53,2017,8,3,2302000,FALSE,TRUE,FALSE,,post,FALSE,-3.6911925074417242,4.10704755152324,2016-01-25,2017-05-04
DF,2017-09-01,515,63.5979134586662,150.273648134308,80.67622700822713,102.21507376511819,Distrito Federal,Center-West,53,2017,9,3,2302000,FALSE,TRUE,FALSE,,post,FALSE,2.762724303156655,6.527960388110686,2016-01-25,2017-05-04
DF,2017-10-01,216,257.792633079619,179.987426380904,80.23386448320954,101.9659075058909,Distrito Federal,Center-West,53,2017,10,4,2314000,FALSE,TRUE,FALSE,,post,FALSE,11.140563227295548,7.778194744205012,2016-01-25,2017-05-04
DF,2017-11-01,-1,479.19099784798,185.035516321696,80.08061891848055,101.37793462749744,Distrito Federal,Center-West,53,2017,11,4,2314000,FALSE,TRUE,FALSE,,post,FALSE,20.708340442868625,7.996349019952291,2016-01-25,2017-05-04
DF,2017-12-01,-4058,705.692913417314,169.836892137385,80.27599319051345,100.77923233250708,Distrito Federal,Center-West,53,2017,12,4,2314000,FALSE,TRUE,FALSE,,post,FALSE,30.49666868700579,7.3395372574496545,2016-01-25,2017-05-04
DF,2018-01-01,2831,917.217214229507,139.785161063794,80.67031188750006,100.7087621852013,Distrito Federal,Center-West,53,2018,1,1,2337000,FALSE,TRUE,FALSE,,post,FALSE,39.24763432732165,5.98139328471519,2016-01-25,2017-05-04
DF,2018-02-01,1269,1093.06174146245,102.241988565257,81.00391425583778,101.3663631753373,Distrito Federal,Center-West,53,2018,2,1,2337000,FALSE,TRUE,FALSE,,post,FALSE,46.77200434156825,4.374924628380702,2016-01-25,2017-05-04
DF,2018-03-01,616,1209.09599006222,62.1801918999673,81.12411605056232,102.78136254270015,Distrito Federal,Center-West,53,2018,3,1,2337000,FALSE,TRUE,FALSE,,post,FALSE,51.73709841943603,2.660684291825729,2016-01-25,2017-05-04
DF,2018-04-01,3920,1267.96371425988,28.0444834900124,80.96390469553964,104.60043848385057,Distrito Federal,Center-West,53,2018,4,2,2337000,FALSE,TRUE,FALSE,,post,FALSE,54.25604254428241,1.200020688490047,2016-01-25,2017-05-04
ES,2013-01-01,-1369,857.96324458895,-553.717273654024,100,100,Espirito Santo,Southeast,32,2013,1,1,2954000,FALSE,TRUE,FALSE,,pre,TRUE,29.044117961711237,-18.744660584090184,2016-01-25,2017-05-04
ES,2013-02-01,-208,927.653964215742,-689.382483611904,99.78086300994667,100.84365269541176,Espirito Santo,Southeast,32,2013,2,1,2954000,FALSE,TRUE,FALSE,,pre,TRUE,31.403316324161885,-23.33725401529804,2016-01-25,2017-05-04
ES,2013-03-01,2180,1040.76208378245,-727.17972930789006,99.7691344536192,101.7035925977917,Espirito Santo,Southeast,32,2013,3,1,2954000,FALSE,TRUE,FALSE,,pre,TRUE,35.232298029196,-24.616781628567708,2016-01-25,2017-05-04
ES,2013-04-01,8460,1246.58430822387,-634.068363281458,99.95830921970558,102.40511795671604,Espirito Santo,Southeast,32,2013,4,2,2975000,FALSE,TRUE,FALSE,,pre,TRUE,41.90199355374353,-21.31322229517506,2016-01-25,2017-05-04
ES,2013-05-01,1505,1514.3144975378,-429.165796111644,100.25632909476055,102.80237910894853,Espirito Santo,Southeast,32,2013,5,2,2975000,FALSE,TRUE,FALSE,,pre,TRUE,50.90132764832941,-14.425741045769545,2016-01-25,2017-05-04
ES,2013-06-01,-965,1786.16933504917,-178.627090287343,100.5986556053963,102.80672998835058,Espirito Santo,Southeast,32,2013,6,2,2975000,FALSE,TRUE,FALSE,,pre,TRUE,60.039305379804034,-6.004271942431697,2016-01-25,2017-05-04
ES,2013-07-01,-1934,1957.65590760959,34.9558505949773,100.96515754565333,102.40490248979435,Espirito Santo,Southeast,32,2013,7,3,2996000,FALSE,TRUE,FALSE,,pre,TRUE,65.34232001367123,1.1667506874157978,2016-01-25,2017-05-04
ES,2013-08-01,3236,1967.60273116573,154.127390098508,101.30143151648966,101.66508401721103,Espirito Santo,Southeast,32,2013,8,3,2996000,FALSE,TRUE,FALSE,,pre,TRUE,65.6743234701512,5.144438921846061,2016-01-25,2017-05-04
ES,2013-09-01,4759,1860.1401411341,186.748343439587,101.57037322039159,100.89098572463128,Espirito Santo,Southeast,32,2013,9,3,2996000,FALSE,TRUE,FALSE,,pre,TRUE,62.08745464399533,6.233255789038283,2016-01-25,2017-05-04
ES,2013-10-01,2545,1649.30683387183,167.325285205627,101.72017161666093,100.20297947449237,Espirito Santo,Southeast,32,2013,10,4,3002000,FALSE,TRUE,FALSE,,pre,TRUE,54.94026761731612,5.573793644424617,2016-01-25,2017-05-04
ES,2013-11-01,1716,1285.27936654383,144.742182594404,101.73479583995147,99.67346307974756,Espirito Santo,Southeast,32,2013,11,4,3002000,FALSE,TRUE,FALSE,,pre,TRUE,42.81410281625017,4.821525069766955,2016-01-25,2017-05-04
ES,2013-12-01,-5782,859.654609498471,132.718097009946,101.69080777162907,99.36226547723186,Espirito Santo,Southeast,32,2013,12,4,3002000,FALSE,TRUE,FALSE,,pre,TRUE,28.636062941321487,4.420989240837642,2016-01-25,2017-05-04
ES,2014-01-01,-922,529.017674293599,104.2388714128,101.59905222871426,99.27789646092133,Espirito Santo,Southeast,32,2014,1,1,3004000,FALSE,TRUE,FALSE,,pre,TRUE,17.610441887270273,3.4700023772569906,2016-01-25,2017-05-04
ES,2014-02-01,4166,378.318980921425,34.0568139567104,101.4404205418459,99.28318635901887,Espirito Santo,Southeast,32,2014,2,1,3004000,FALSE,TRUE,FALSE,,pre,TRUE,12.593840909501498,1.133715511208735,2016-01-25,2017-05-04
ES,2014-03-01,-255,465.657006161644,-84.478673815775,101.12206958317987,99.14887572185738,Espirito Santo,Southeast,32,2014,3,1,3004000,FALSE,TRUE,FALSE,,pre,TRUE,15.50123189619321,-2.812206185611684,2016-01-25,2017-05-04
ES,2014-04-01,4832,691.814990485582,-224.648694263893,100.72041520517146,98.84061582943491,Espirito Santo,Southeast,32,2014,4,2,3002000,FALSE,TRUE,FALSE,,pre,TRUE,23.04513625868028,-7.483300941502098,2016-01-25,2017-05-04
ES,2014-05-01,6090,960.275786301377,-344.010454080673,100.38517419089756,98.48694843005806,Espirito Santo,Southeast,32,2014,5,2,3002000,FALSE,TRUE,FALSE,,pre,TRUE,31.987867631624816,-11.459375552320886,2016-01-25,2017-05-04
ES,2014-06-01,-4097,1217.52187699104,-418.960120634826,100.17596747037148,98.32552218266989,Espirito Santo,Southeast,32,2014,6,2,3002000,FALSE,TRUE,FALSE,,pre,TRUE,40.55702455000133,-13.956033332272687,2016-01-25,2017-05-04
ES,2014-07-01,-481,1373.71643376211,-440.078427529781,100.18771981193612,98.57906414545432,Espirito Santo,Southeast,32,2014,7,3,3011000,FALSE,TRUE,FALSE,,pre,TRUE,45.623262496250746,-14.615690054127565,2016-01-25,2017-05-04
ES,2014-08-01,1579,1338.71988608293,-426.915196540677,100.4523715916916,99.23842110346565,Espirito Santo,Southeast,32,2014,8,3,3011000,FALSE,TRUE,FALSE,,pre,TRUE,44.46097263643076,-14.178518649640552,2016-01-25,2017-05-04
ES,2014-09-01,4073,1051.98166733814,-431.146067538141,100.86298623413435,99.87318357929507,Espirito Santo,Southeast,32,2014,9,3,3011000,FALSE,TRUE,FALSE,,pre,TRUE,34.93794976214347,-14.319032465564298,2016-01-25,2017-05-04
ES,2014-10-01,324,548.806049735619,-468.934948406776,101.18956178824111,100.12433275259268,Espirito Santo,Southeast,32,2014,10,4,3009000,FALSE,TRUE,FALSE,,pre,TRUE,18.238818535580556,-15.584411711757262,2016-01-25,2017-05-04
ES,2014-11-01,1270,-65.724095038917,-521.962299995649,101.13208202411847,99.81289345321412,Espirito Santo,Southeast,32,2014,11,4,3009000,FALSE,TRUE,FALSE,,pre,TRUE,-2.1842504167137586,-17.346703223517746,2016-01-25,2017-05-04
ES,2014-12-01,-8803,-778.841166705794,-585.890103115899,100.5328323997845,98.80600876378246,Espirito Santo,Southeast,32,2014,12,4,3009000,FALSE,TRUE,FALSE,,pre,TRUE,-25.883721060345433,-19.471256334858726,2016-01-25,2017-05-04
ES,2015-01-01,-1121,-1662.39681508986,-660.37051284377,99.44883565531617,97.27664791595824,Espirito Santo,Southeast,32,2015,1,1,3020000,FALSE,TRUE,FALSE,,pre,TRUE,-55.046252155293374,-21.866573272972516,2016-01-25,2017-05-04
ES,2015-02-01,-3061,-2615.47796051468,-735.595730629772,98.12597270343029,95.6126832041448,Espirito Santo,Southeast,32,2015,2,1,3020000,FALSE,TRUE,FALSE,,pre,TRUE,-86.60523048061854,-24.357474524164633,2016-01-25,2017-05-04
ES,2015-03-01,-1484,-3543.77999262932,-820.833044690492,96.78912804872508,94.20048617890896,Espirito Santo,Southeast,32,2015,3,1,3020000,FALSE,TRUE,FALSE,,pre,TRUE,-117.34370836520927,-27.17990214206927,2016-01-25,2017-05-04
ES,2015-04-01,-1273,-4282.32431184542,-910.532832697298,95.59020948839188,93.29164417476782,Espirito Santo,Southeast,32,2015,4,2,3054000,FALSE,TRUE,FALSE,,pre,TRUE,-140.2201804795488,-29.814434600435426,2016-01-25,2017-05-04
ES,2015-05-01,-2101,-4699.57963787412,-984.849541794102,94.52788930463717,92.87254816301088,Espirito Santo,Southeast,32,2015,5,2,3054000,FALSE,TRUE,FALSE,,pre,TRUE,-153.8827648288841,-32.24785664027839,2016-01-25,2017-05-04
ES,2015-06-01,-7135,-4813.79417814332,-991.530318638887,93.46473318922712,92.83832105600766,Espirito Santo,Southeast,32,2015,6,2,3054000,FALSE,TRUE,FALSE,,pre,TRUE,-157.62259915335036,-32.46661161227528,2016-01-25,2017-05-04
ES,2015-07-01,-5666,-4707.0869178937,-932.916145761526,92.27526875662797,92.96107291596007,Espirito Santo,Southeast,32,2015,7,3,3060000,FALSE,TRUE,FALSE,,pre,TRUE,-153.82636986580718,-30.487455743840716,2016-01-25,2017-05-04
ES,2015-08-01,-4503,-4463.43864006984,-826.79704088858,91.03777591668158,92.92781231688859,Espirito Santo,Southeast,32,2015,8,3,3060000,FALSE,TRUE,FALSE,,pre,TRUE,-145.86400784541962,-27.01951114014967,2016-01-25,2017-05-04
ES,2015-09-01,-2402,-4239.11885586598,-711.627709805224,90.01385707073781,92.58310702206954,Espirito Santo,Southeast,32,2015,9,3,3060000,FALSE,TRUE,FALSE,,pre,TRUE,-138.53329594333266,-23.255807509974638,2016-01-25,2017-05-04
ES,2015-10-01,-3371,-4145.45488969054,-628.897894739066,89.33544735428622,91.94582967481296,Espirito Santo,Southeast,32,2015,10,4,3084000,FALSE,TRUE,FALSE,,pre,TRUE,-134.41812223380478,-20.39227933654559,2016-01-25,2017-05-04
ES,2015-11-01,-3426,-4143.47398104427,-600.482835477836,88.97660962621528,91.01286967914592,Espirito Santo,Southeast,32,2015,11,4,3084000,FALSE,TRUE,FALSE,,pre,TRUE,-134.3538904359361,-19.470909062186642,2016-01-25,2017-05-04
ES,2015-12-01,-10848,-4157.21485863909,-608.00012592606,88.68830234366995,89.95603137443763,Espirito Santo,Southeast,32,2015,12,4,3084000,FALSE,TRUE,FALSE,,pre,TRUE,-134.79944418414692,-19.714660373737356,2016-01-25,2017-05-04
ES,2016-01-01,-2933,-4074.35187326131,-609.240028805914,88.23869256317906,88.93925083370496,Espirito Santo,Southeast,32,2016,1,1,3094000,FALSE,TRUE,FALSE,,pre,TRUE,-131.68558090695896,-19.69101579851047,2016-01-25,2017-05-04
ES,2016-02-01,-4165,-3856.4414314244,-567.700435693296,87.47444697382743,88.07350089597216,Espirito Santo,Southeast,32,2016,2,1,3094000,FALSE,TRUE,FALSE,,pre,TRUE,-124.64258020117647,-18.348430371470457,2016-01-25,2017-05-04
ES,2016-03-01,-3668,-3571.36972214127,-492.784457048235,86.35415517583155,87.3336049582472,Espirito Santo,Southeast,32,2016,3,1,3094000,FALSE,TRUE,FALSE,,pre,TRUE,-115.4288856542104,-15.927099452108436,2016-01-25,2017-05-04
ES,2016-04-01,466,-3308.77207453051,-424.606858725812,84.95954008506263,86.64804579185196,Espirito Santo,Southeast,32,2016,4,2,3083000,FALSE,TRUE,FALSE,,pre,TRUE,-107.32312924198865,-13.772522177288744,2016-01-25,2017-05-04
ES,2016-05-01,1226,-3159.56587016597,-412.247806108267,83.4408020248317,85.99119451424447,Espirito Santo,Southeast,32,2016,5,2,3083000,FALSE,TRUE,FALSE,,pre,TRUE,-102.48348589574991,-13.371644700235713,2016-01-25,2017-05-04
ES,2016-06-01,-6428,-3141.32443467942,-484.228086430841,82.05075169905243,85.36691392081204,Espirito Santo,Southeast,32,2016,6,2,3083000,FALSE,TRUE,FALSE,,pre,TRUE,-101.891807806663,-15.706392683452513,2016-01-25,2017-05-04
ES,2016-07-01,-4373,-3203.5635139938,-606.71630449331,80.95711893943164,84.78018239605922,Espirito Santo,Southeast,32,2016,7,3,3089000,FALSE,TRUE,FALSE,,pre,TRUE,-103.70875733226933,-19.641188232221104,2016-01-25,2017-05-04
ES,2016-08-01,-4862,-3272.49367071646,-712.448597958973,80.17805844208289,84.36643204981857,Espirito Santo,Southeast,32,2016,8,3,3089000,FALSE,TRUE,FALSE,,pre,TRUE,-105.94022889985304,-23.064053025541373,2016-01-25,2017-05-04
ES,2016-09-01,-1909,-3284.03487128202,-776.363408444364,79.7137939934757,84.1479728849926,Espirito Santo,Southeast,32,2016,9,3,3089000,FALSE,TRUE,FALSE,,pre,TRUE,-106.31385144972549,-25.133163109238073,2016-01-25,2017-05-04
ES,2016-10-01,-1827,-3134.57667129425,-771.821025608784,79.4891727840316,84.00678604367174,Espirito Santo,Southeast,32,2016,10,4,3102000,FALSE,TRUE,FALSE,,pre,TRUE,-101.05018282702288,-24.881399922913733,2016-01-25,2017-05-04
ES,2016-11-01,-2212,-2777.62850244899,-695.349924474318,79.44320051395887,83.98467661079962,Espirito Santo,Southeast,32,2016,11,4,3102000,FALSE,TRUE,FALSE,,pre,TRUE,-89.54314965986427,-22.41618067293095,2016-01-25,2017-05-04
ES,2016-12-01,-7450,-2228.74124712247,-563.267600179854,79.50027433215529,84.14584122611775,Espirito Santo,Southeast,32,2016,12,4,3102000,FALSE,TRUE,FALSE,,pre,TRUE,-71.848525052304,-18.158207613792843,2016-01-25,2017-05-04
ES,2017-01-01,726,-1529.64998804683,-393.163725276222,79.66499215157371,84.42240266955159,Espirito Santo,Southeast,32,2017,1,1,3115000,FALSE,TRUE,FALSE,,pre,TRUE,-49.10593862108603,-12.621628419782407,2016-01-25,2017-05-04
ES,2017-02-01,-2077,-791.694503700715,-232.034861424776,79.94281735995705,84.69335861494815,Espirito Santo,Southeast,32,2017,2,1,3115000,FALSE,TRUE,FALSE,,pre,TRUE,-25.415553890873674,-7.448952212673388,2016-01-25,2017-05-04
ES,2017-03-01,-794,-138.052826094339,-99.8594289012837,80.40175453559627,84.88350680455886,Espirito Santo,Southeast,32,2017,3,1,3115000,FALSE,TRUE,FALSE,,pre,TRUE,-4.431872426784559,-3.205760157344581,2016-01-25,2017-05-04
ES,2017-04-01,3548,296.414762349779,-14.9231413313732,81.0503471257372,84.91209493793087,Espirito Santo,Southeast,32,2017,4,2,3119000,FALSE,TRUE,FALSE,,pre,TRUE,9.5035191519647,-0.47845916419920487,2016-01-25,2017-05-04
ES,2017-05-01,4117,396.986564685341,-1.59289214964261,81.83948598381811,84.65626299261832,Espirito Santo,Southeast,32,2017,5,2,3119000,FALSE,TRUE,FALSE,,post,FALSE,12.7280078449933,-0.05107060434891344,2016-01-25,2017-05-04
ES,2017-06-01,-1466,166.108542565063,-47.2434324565774,82.55883026956329,84.09031286693464,Espirito Santo,Southeast,32,2017,6,2,3119000,FALSE,TRUE,FALSE,,post,FALSE,5.325698703592915,-1.5146980588835333,2016-01-25,2017-05-04
ES,2017-07-01,-1841,-292.907518929863,-100.830632469693,82.98419347547663,83.42018678135886,Espirito Santo,Southeast,32,2017,7,3,3120000,FALSE,TRUE,FALSE,,post,FALSE,-9.388061504162275,-3.231751040695288,2016-01-25,2017-05-04
ES,2017-08-01,-2847,-732.959951383356,-120.360273213253,83.00881110286082,82.90799419494957,Espirito Santo,Southeast,32,2017,8,3,3120000,FALSE,TRUE,FALSE,,post,FALSE,-23.49230613408192,-3.85770106452734,2016-01-25,2017-05-04
ES,2017-09-01,324,-923.05425888184,-63.8715373490712,82.62962152678068,82.73911922811155,Espirito Santo,Southeast,32,2017,9,3,3120000,FALSE,TRUE,FALSE,,post,FALSE,-29.585072400058976,-2.0471646586240766,2016-01-25,2017-05-04
ES,2017-10-01,1555,-785.749922168677,66.7418590468289,82.1192426473738,83.04098797120994,Espirito Santo,Southeast,32,2017,10,4,3107000,FALSE,TRUE,FALSE,,post,FALSE,-25.289665985473995,2.1481126181792374,2016-01-25,2017-05-04
ES,2017-11-01,189,-393.514620967296,209.499778267629,81.83313411099826,83.72832046937394,Espirito Santo,Southeast,32,2017,11,4,3107000,FALSE,TRUE,FALSE,,post,FALSE,-12.665420694151786,6.742831614664596,2016-01-25,2017-05-04
ES,2017-12-01,-5981,179.593730723557,322.103393587242,82.01407455041323,84.52947961808228,Espirito Santo,Southeast,32,2017,12,4,3107000,FALSE,TRUE,FALSE,,post,FALSE,5.780293875878886,10.367022645228259,2016-01-25,2017-05-04
ES,2018-01-01,3140,752.418557353704,367.801596994259,82.77773721473143,85.15763294655801,Espirito Santo,Southeast,32,2018,1,1,3119000,FALSE,TRUE,FALSE,,post,FALSE,24.1237113611319,11.792292305041968,2016-01-25,2017-05-04
ES,2018-02-01,447,1153.2305741819,328.955551828831,83.98421941404891,85.52767196841624,Espirito Santo,Southeast,32,2018,2,1,3119000,FALSE,TRUE,FALSE,,post,FALSE,36.974369162613016,10.5468275674521,2016-01-25,2017-05-04
