period_date,analysis_period,treated_value,synthetic_value,gap,outcome,treated_state,placebo_state
2016-10-01,pre,116.7792,112.37057287750758,4.408627122492419,retail_volume_index,DF,DF
2016-11-01,pre,121.66105,116.27414865527729,5.386901344722716,retail_volume_index,DF,DF
2016-12-01,pre,141.83084,143.6284380631557,-1.7975980631557036,retail_volume_index,DF,DF
2017-01-01,pre,103.54624,108.86339391614037,-5.31715391614037,retail_volume_index,DF,DF
2017-02-01,pre,97.73011,97.07917037021271,0.6509396297872883,retail_volume_index,DF,DF
2017-03-01,pre,108.46141,103.59184715005304,4.869562849946959,retail_volume_index,DF,DF
2017-04-01,pre,102.62895,101.42603433155995,1.2029156684400562,retail_volume_index,DF,DF
2017-05-01,pre,109.00453,103.94194695891292,5.0625830410870805,retail_volume_index,DF,DF
2017-06-01,pre,108.54793,100.79482920483784,7.753100795162155,retail_volume_index,DF,DF
2017-07-01,pre,108.73138,102.58012006096165,6.151259939038354,retail_volume_index,DF,DF
2017-08-01,pre,108.84158,102.93998612039464,5.9015938796053575,retail_volume_index,DF,DF
2017-09-01,pre,106.11431,104.25665912470134,1.8576508752986598,retail_volume_index,DF,DF
2017-10-01,pre,108.6314,104.30793967651249,4.3234603234875095,retail_volume_index,DF,DF
2017-11-01,pre,116.15294,114.78816501238221,1.3647749876177926,retail_volume_index,DF,DF
2017-12-01,pre,133.58719,130.7351990190514,2.8519909809485853,retail_volume_index,DF,DF
2018-01-01,pre,102.64364,107.10159633957507,-4.4579563395750625,retail_volume_index,DF,DF
2018-02-01,pre,90.81844,93.15369711302567,-2.3352571130256763,retail_volume_index,DF,DF
2018-03-01,pre,113.42835,106.63879470094314,6.7895552990568575,retail_volume_index,DF,DF
2018-04-01,pre,103.81853,99.42845045697514,4.390079543024854,retail_volume_index,DF,DF
2018-05-01,pre,107.56465,105.1981173900758,2.3665326099242066,retail_volume_index,DF,DF
2018-06-01,pre,104.21088,102.79422466676978,1.4166553332302243,retail_volume_index,DF,DF
2018-07-01,pre,103.6532,101.81222445366284,1.8409755463371624,retail_volume_index,DF,DF
2018-08-01,pre,107.36011,107.24681112783777,0.11329887216223256,retail_volume_index,DF,DF
2018-09-01,pre,101.93493,102.6684385894828,-0.7335085894828097,retail_volume_index,DF,DF
2018-10-01,pre,101.74841,106.03842785655368,-4.290017856553675,retail_volume_index,DF,DF
2018-11-01,pre,115.15739,119.02440818607715,-3.8670181860771464,retail_volume_index,DF,DF
2019-01-01,post,99.76754,106.14564986475176,-6.378109864751764,retail_volume_index,DF,DF
2019-02-01,post,96.80293,95.88443350728258,0.9184964927174235,retail_volume_index,DF,DF
2019-03-01,post,105.77038,102.95765912918213,2.81272087081787,retail_volume_index,DF,DF
2019-04-01,post,102.50007,100.87069758586878,1.6293724141312111,retail_volume_index,DF,DF
2019-05-01,post,107.04809,103.83416702664056,3.2139229733594448,retail_volume_index,DF,DF
2019-06-01,post,105.28936,97.69877848979567,7.590581510204331,retail_volume_index,DF,DF
2019-07-01,post,106.27438,101.2036677907256,5.07071220927439,retail_volume_index,DF,DF
2019-08-01,post,106.95671,104.33208006421168,2.6246299357883203,retail_volume_index,DF,DF
2019-09-01,post,104.06786,99.72990326411002,4.337956735889975,retail_volume_index,DF,DF
2019-10-01,post,109.41164,106.26810452998771,3.1435354700122957,retail_volume_index,DF,DF
2019-11-01,post,116.28004,118.35198909623016,-2.0719490962301563,retail_volume_index,DF,DF
2019-12-01,post,131.44238000000001,129.3568533319477,2.0855266680523243,retail_volume_index,DF,DF
2020-01-01,post,103.76468,104.90191700050443,-1.1372370005044274,retail_volume_index,DF,DF
2020-02-01,post,101.64922,96.735272817805,4.9139471821950025,retail_volume_index,DF,DF
2020-03-01,post,99.12352,92.05461882641157,7.068901173588429,retail_volume_index,DF,DF
2020-04-01,post,78.9888,76.26784699377846,2.720953006221535,retail_volume_index,DF,DF
2020-05-01,post,85.17253,90.8717554089988,-5.6992254089987995,retail_volume_index,DF,DF
2020-06-01,post,93.99128,92.52189240113374,1.4693875988662626,retail_volume_index,DF,DF
2020-07-01,post,104.77476,100.24530393937678,4.529456060623218,retail_volume_index,DF,DF
2020-08-01,post,107.02807,107.65640381180198,-0.6283338118019799,retail_volume_index,DF,DF
2020-09-01,post,103.95364,105.22596317775316,-1.2723231777531652,retail_volume_index,DF,DF
2020-10-01,post,113.17067,112.36550185375623,0.8051681462437728,retail_volume_index,DF,DF
2020-11-01,post,112.77897,119.1530842287369,-6.3741142287369,retail_volume_index,DF,DF
2020-12-01,post,124.25166,128.60404339629568,-4.352383396295679,retail_volume_index,DF,DF
2016-01-01,pre,82.26263,77.76455655438212,4.498073445617877,retail_volume_index,ES,ES
2016-02-01,pre,76.40441,72.09945841528706,4.3049515847129385,retail_volume_index,ES,ES
2016-03-01,pre,78.38466,76.0563572238134,2.3283027761866038,retail_volume_index,ES,ES
2016-04-01,pre,75.16676,73.32249059200656,1.844269407993437,retail_volume_index,ES,ES
2016-05-01,pre,72.60894,74.31465245843432,-1.70571245843432,retail_volume_index,ES,ES
2016-06-01,pre,71.94886,71.50795353646598,0.4409064635340201,retail_volume_index,ES,ES
2016-07-01,pre,73.18652,73.57587528468115,-0.38935528468114455,retail_volume_index,ES,ES
2016-08-01,pre,72.36141,71.79376735919091,0.5676426408090975,retail_volume_index,ES,ES
2016-09-01,pre,68.48344,68.62996292076775,-0.14652292076775097,retail_volume_index,ES,ES
2016-10-01,pre,73.76409,72.87574493416645,0.8883450658335477,retail_volume_index,ES,ES
2016-11-01,pre,77.80708,75.4729580239606,2.3341219760393983,retail_volume_index,ES,ES
2016-12-01,pre,98.68216,98.3561824103631,0.32597758963689216,retail_volume_index,ES,ES
2017-01-01,pre,75.04403,74.03434463939188,1.009685360608131,retail_volume_index,ES,ES
2017-02-01,pre,58.28917,67.90143407467227,-9.612264074672268,retail_volume_index,ES,ES
2017-03-01,pre,71.34598,74.8265352469888,-3.4805552469888,retail_volume_index,ES,ES
2017-04-01,pre,71.60607,73.249158893696,-1.643088893696003,retail_volume_index,ES,ES
2017-05-01,pre,74.11329,75.96660631399527,-1.8533163139952649,retail_volume_index,ES,ES
2017-06-01,pre,71.86029,73.92145401362009,-2.061164013620086,retail_volume_index,ES,ES
2017-07-01,pre,74.99844,77.34954433544775,-2.3511043354477437,retail_volume_index,ES,ES
2017-08-01,pre,74.84714,77.21963705065441,-2.3724970506544167,retail_volume_index,ES,ES
2017-09-01,pre,74.3931,75.65894416018192,-1.2658441601819135,retail_volume_index,ES,ES
2017-10-01,pre,76.66196,77.06827851313481,-0.4063185131348206,retail_volume_index,ES,ES
2017-11-01,pre,79.57014,81.45516163596847,-1.8850216359684708,retail_volume_index,ES,ES
2017-12-01,pre,97.11455,100.57615108507284,-3.461601085072843,retail_volume_index,ES,ES
2018-01-01,pre,73.0846,77.97706402126316,-4.892464021263166,retail_volume_index,ES,ES
2018-02-01,pre,68.39935,70.93292504130473,-2.5335750413047293,retail_volume_index,ES,ES
2018-03-01,pre,82.1389,80.46038477975438,1.6785152202456288,retail_volume_index,ES,ES
2018-04-01,pre,75.84705,74.54380420984148,1.3032457901585133,retail_volume_index,ES,ES
2018-05-01,pre,79.26243,78.72044071740886,0.5419892825911319,retail_volume_index,ES,ES
2018-06-01,pre,77.8702,76.29382092995537,1.5763790700446236,retail_volume_index,ES,ES
2018-07-01,pre,78.57575,77.2387339264051,1.3370160735948957,retail_volume_index,ES,ES
2018-08-01,pre,82.73313,80.34631659125988,2.3868134087401245,retail_volume_index,ES,ES
2018-09-01,pre,77.30383,77.86121585929807,-0.5573858592980656,retail_volume_index,ES,ES
2018-10-01,pre,83.50785,81.34915405427336,2.158695945726649,retail_volume_index,ES,ES
2018-11-01,pre,88.10424,89.02763041969202,-0.9233904196920122,retail_volume_index,ES,ES
2019-01-01,post,80.08875,81.58425793387157,-1.4955079338715649,retail_volume_index,ES,ES
2019-02-01,post,77.17993,75.2347895031393,1.9451404968607022,retail_volume_index,ES,ES
2019-03-01,post,84.23462,80.48978782858607,3.7448321714139325,retail_volume_index,ES,ES
2019-04-01,post,81.4607,78.66626855116601,2.79443144883399,retail_volume_index,ES,ES
2019-05-01,post,84.60723,83.0910540174858,1.5161759825141985,retail_volume_index,ES,ES
2019-06-01,post,77.5609,79.02920926534013,-1.4683092653401246,retail_volume_index,ES,ES
2019-07-01,post,81.97929,82.52790534498945,-0.5486153449894431,retail_volume_index,ES,ES
2019-08-01,post,82.66944,86.38900201273196,-3.71956201273197,retail_volume_index,ES,ES
2019-09-01,post,80.07749,83.06501939829752,-2.987529398297525,retail_volume_index,ES,ES
2019-10-01,post,87.81867,88.8773331838104,-1.0586631838104097,retail_volume_index,ES,ES
2019-11-01,post,93.22375,96.57896003483809,-3.3552100348380947,retail_volume_index,ES,ES
2019-12-01,post,103.41596,113.04283703458708,-9.626877034587082,retail_volume_index,ES,ES
2020-01-01,post,84.25384,85.885956311967007,-1.6321163119670103,retail_volume_index,ES,ES
2020-02-01,post,81.61827,80.16881032122248,1.4494596787775151,retail_volume_index,ES,ES
2020-03-01,post,80.76074,77.23874512510079,3.5219948748992067,retail_volume_index,ES,ES
2020-04-01,post,66.43382,63.23784147101588,3.1959785289841207,retail_volume_index,ES,ES
2020-05-01,post,81.57634,71.8739382108769,9.702401789123101,retail_volume_index,ES,ES
2020-06-01,post,83.31604,85.10026423439892,-1.7842242343989199,retail_volume_index,ES,ES
2020-07-01,post,89.13238,95.2232159848223,-6.090835984822306,retail_volume_index,ES,ES
2020-08-01,post,90.26367,101.07091237954228,-10.807242379542274,retail_volume_index,ES,ES
2020-09-01,post,90.83188,95.0529557342595,-4.2210757342595,retail_volume_index,ES,ES
2020-10-01,post,99.50737,101.11733996308287,-1.6099699630828752,retail_volume_index,ES,ES
2020-11-01,post,98.57154,108.34041514899177,-9.768875148991768,retail_volume_index,ES,ES
2020-12-01,post,115.25657,124.30633242137517,-9.049762421375178,retail_volume_index,ES,ES
2016-01-01,pre,114.77872,109.98698573989678,4.791734260103226,retail_volume_index,GO,GO
2016-02-01,pre,104.1599,101.56719140001495,2.5927085999850448,retail_volume_index,GO,GO
2016-03-01,pre,113.82422,110.38985872565081,3.434361274349186,retail_volume_index,GO,GO
2016-04-01,pre,108.81309,104.37453434671484,4.438555653285164,retail_volume_index,GO,GO
2016-05-01,pre,108.45516,105.4588185056234,2.9963414943766082,retail_volume_index,GO,GO
2016-06-01,pre,104.99509,102.71787790653956,2.2772120934604487,retail_volume_index,GO,GO
2016-07-01,pre,109.88691,105.36983030022205,4.517079699777952,retail_volume_index,GO,GO
2016-08-01,pre,107.26203,104.3613931150062,2.9006368849938013,retail_volume_index,GO,GO
2016-09-01,pre,106.18822,100.74909149708623,5.439128502913775,retail_volume_index,GO,GO
2016-10-01,pre,111.6766,106.93576785142619,4.740832148573801,retail_volume_index,GO,GO
2016-11-01,pre,117.28429,111.21546757429746,6.068822425702535,retail_volume_index,GO,GO
2016-12-01,pre,138.99918,134.72087777273407,4.278302227265925,retail_volume_index,GO,GO
2017-01-01,pre,105.65854,101.23367383121506,4.424866168784945,retail_volume_index,GO,GO
2017-02-01,pre,96.73899,92.23644633386898,4.502543666131018,retail_volume_index,GO,GO
2017-03-01,pre,95.63129,101.4345501138143,-5.803260113814289,retail_volume_index,GO,GO
2017-04-01,pre,96.9391,97.03285025493732,-0.09375025493731926,retail_volume_index,GO,GO
2017-05-01,pre,100.49213,102.16202595610098,-1.669895956100973,retail_volume_index,GO,GO
2017-06-01,pre,98.85288,99.9308178378834,-1.0779378378833968,retail_volume_index,GO,GO
2017-07-01,pre,99.50608,102.03569774542889,-2.5296177454288937,retail_volume_index,GO,GO
2017-08-01,pre,98.37809,102.45456343562056,-4.0764734356205565,retail_volume_index,GO,GO
2017-09-01,pre,98.68479,101.63229415585043,-2.9475041558504245,retail_volume_index,GO,GO
2017-10-01,pre,100.06903,102.31681087665969,-2.2477808766596894,retail_volume_index,GO,GO
2017-11-01,pre,110.68909,109.6897371393032,0.9993528606967885,retail_volume_index,GO,GO
2017-12-01,pre,127.77307,127.85611967674376,-0.08304967674375519,retail_volume_index,GO,GO
2018-01-01,pre,96.24443,100.9843750222262,-4.739945022226209,retail_volume_index,GO,GO
2018-02-01,pre,85.07477,89.16638848483943,-4.0916184848394295,retail_volume_index,GO,GO
2018-03-01,pre,99.47513,105.84458320206062,-6.369453202060626,retail_volume_index,GO,GO
2018-04-01,pre,98.31379,96.9159385929222,1.3978514070777948,retail_volume_index,GO,GO
2018-05-01,pre,102.50806,102.43180781416811,0.07625218583189053,retail_volume_index,GO,GO
2018-06-01,pre,99.67899,99.64103453600418,0.0379554639958144,retail_volume_index,GO,GO
2018-07-01,pre,100.15541,99.68571147028531,0.46969852971469095,retail_volume_index,GO,GO
2018-08-01,pre,104.5614,103.37119015680427,1.1902098431957313,retail_volume_index,GO,GO
2018-09-01,pre,98.18893,99.40682248528006,-1.2178924852800606,retail_volume_index,GO,GO
2018-10-01,pre,103.0737,100.87789821726335,2.195801782736652,retail_volume_index,GO,GO
2018-11-01,pre,118.26799,111.86035903188002,6.407630968119975,retail_volume_index,GO,GO
2019-01-01,post,100.38378,100.00496032368689,0.378819676313114,retail_volume_index,GO,GO
2019-02-01,post,91.64523,92.91874326130518,-1.2735132613051832,retail_volume_index,GO,GO
2019-03-01,post,99.77367,99.80212537160021,-0.028455371600216495,retail_volume_index,GO,GO
2019-04-01,post,95.80227,97.71661913720799,-1.9143491372079922,retail_volume_index,GO,GO
2019-05-01,post,100.88741,102.04831812843102,-1.1609081284310179,retail_volume_index,GO,GO
2019-06-01,post,98.01277,97.3442252950343,0.6685447049656972,retail_volume_index,GO,GO
2019-07-01,post,97.76523,100.7196562117325,-2.954426211732496,retail_volume_index,GO,GO
2019-08-01,post,101.33362,101.99879719462402,-0.6651771946240217,retail_volume_index,GO,GO
2019-09-01,post,100.32535,98.62212901383636,1.7032209861636431,retail_volume_index,GO,GO
2019-10-01,post,106.28703,103.95592982221018,2.3311001777898213,retail_volume_index,GO,GO
2019-11-01,post,120.1796,111.59545985245508,8.584140147544915,retail_volume_index,GO,GO
2019-12-01,post,126.38211,125.97021997073273,0.41189002926726914,retail_volume_index,GO,GO
2020-01-01,post,100.52285,100.87958292517645,-0.35673292517644484,retail_volume_index,GO,GO
2020-02-01,post,94.03099,94.7590197405098,-0.7280297405097969,retail_volume_index,GO,GO
2020-03-01,post,91.46903,91.09740567051867,0.3716243294813353,retail_volume_index,GO,GO
2020-04-01,post,75.64178,73.99504161829803,1.6467383817019652,retail_volume_index,GO,GO
2020-05-01,post,93.36887,84.30148448661107,9.067385513388928,retail_volume_index,GO,GO
2020-06-01,post,94.84956,91.1498181570572,3.6997418429427995,retail_volume_index,GO,GO
2020-07-01,post,100.99583,100.5621012652685,0.43372873473150264,retail_volume_index,GO,GO
2020-08-01,post,106.62115,104.91419119706177,1.7069588029382317,retail_volume_index,GO,GO
2020-09-01,post,104.99427,102.4389879586722,2.5552820413278,retail_volume_index,GO,GO
2020-10-01,post,111.73303,110.08658555091164,1.6464444490883636,retail_volume_index,GO,GO
2020-11-01,post,113.59166,113.00848948940191,0.5831705105980944,retail_volume_index,GO,GO
2020-12-01,post,123.1084,125.04432207124607,-1.9359220712460683,retail_volume_index,GO,GO
2016-01-01,pre,81.88913,87.75860116215921,-5.869471162159215,retail_volume_index,MA,MA
2016-02-01,pre,76.40984,80.17000296217566,-3.760162962175656,retail_volume_index,MA,MA
2016-03-01,pre,82.71478,86.17200900200127,-3.45722900200127,retail_volume_index,MA,MA
2016-04-01,pre,81.06349,83.16553689332952,-2.102046893329515,retail_volume_index,MA,MA
2016-05-01,pre,82.18937,82.85551836956532,-0.6661483695653203,retail_volume_index,MA,MA
2016-06-01,pre,80.01266,79.83386441016756,0.1787955898324327,retail_volume_index,MA,MA
2016-07-01,pre,81.88913,82.80618141418049,-0.9170514141804915,retail_volume_index,MA,MA
2016-08-01,pre,82.03925,81.46777751839886,0.5714724816011341,retail_volume_index,MA,MA
2016-09-01,pre,76.78514,77.52972614308567,-0.7445861430856695,retail_volume_index,MA,MA
2016-10-01,pre,81.51384,82.80668072806694,-1.2928407280669347,retail_volume_index,MA,MA
2016-11-01,pre,84.51619,85.72254296235012,-1.206352962350124,retail_volume_index,MA,MA
2016-12-01,pre,107.93453,111.43230959590372,-3.4977795959037223,retail_volume_index,MA,MA
2017-01-01,pre,81.4779,83.82512485020702,-2.347224850207013,retail_volume_index,MA,MA
2017-02-01,pre,73.9351,74.90220302912935,-0.9671030291293476,retail_volume_index,MA,MA
2017-03-01,pre,84.74257,84.47507386984482,0.26749613015518037,retail_volume_index,MA,MA
2017-04-01,pre,82.1711,81.5614160845723,0.609683915427695,retail_volume_index,MA,MA
2017-05-01,pre,86.86792,85.99561704195553,0.8723029580444717,retail_volume_index,MA,MA
2017-06-01,pre,83.1078,83.32545713988273,-0.21765713988273205,retail_volume_index,MA,MA
2017-07-01,pre,87.21058,86.73687392666005,0.4737060733399403,retail_volume_index,MA,MA
2017-08-01,pre,89.96102,86.39342608859855,3.5675939114014596,retail_volume_index,MA,MA
2017-09-01,pre,84.64127,85.27378664050147,-0.6325166405014642,retail_volume_index,MA,MA
2017-10-01,pre,86.05755,86.65908126254672,-0.6015312625467146,retail_volume_index,MA,MA
2017-11-01,pre,91.53334,93.1021451500477,-1.5688051500477087,retail_volume_index,MA,MA
2017-12-01,pre,112.40019,116.01196342082555,-3.611773420825557,retail_volume_index,MA,MA
2018-01-01,pre,92.07507,88.97151981875302,3.1035501812469732,retail_volume_index,MA,MA
2018-02-01,pre,80.97103,77.78445599658893,3.1865740034110672,retail_volume_index,MA,MA
2018-03-01,pre,88.74852,90.20001925466954,-1.4514992546695424,retail_volume_index,MA,MA
2018-04-01,pre,83.01761,83.3313410637179,-0.3137310637178956,retail_volume_index,MA,MA
2018-05-01,pre,89.92044,90.40582373657698,-0.48538373657697775,retail_volume_index,MA,MA
2018-06-01,pre,88.83697,86.54171737804599,2.295252621954006,retail_volume_index,MA,MA
2018-07-01,pre,90.83537,87.34343072234046,3.49193927765954,retail_volume_index,MA,MA
2018-08-01,pre,96.66803,90.90724389637825,5.760786103621754,retail_volume_index,MA,MA
2018-09-01,pre,86.57537,86.79983235040228,-0.2244623504022769,retail_volume_index,MA,MA
2018-10-01,pre,90.75486,90.14909464644462,0.6057653535553698,retail_volume_index,MA,MA
2018-11-01,pre,100.90087,99.42401458957639,1.4768554104236102,retail_volume_index,MA,MA
2019-01-01,post,90.51616,89.09164242929859,1.4245175707014113,retail_volume_index,MA,MA
2019-02-01,post,83.50277,81.17021479832341,2.332555201676584,retail_volume_index,MA,MA
2019-03-01,post,87.01009,87.17034430464048,-0.16025430464047474,retail_volume_index,MA,MA
2019-04-01,post,86.27461,85.1226655500559,1.1519444499440965,retail_volume_index,MA,MA
2019-05-01,post,92.27346,90.17223363562229,2.101226364377709,retail_volume_index,MA,MA
2019-06-01,post,86.14723,84.30038423593557,1.846845764064426,retail_volume_index,MA,MA
2019-07-01,post,90.90487,88.31109918142072,2.593770818579287,retail_volume_index,MA,MA
2019-08-01,post,98.12484,91.25560245823259,6.8692375417674185,retail_volume_index,MA,MA
2019-09-01,post,85.54834,87.64180077647045,-2.093460776470451,retail_volume_index,MA,MA
2019-10-01,post,91.35115,94.2130323352092,-2.861882335209202,retail_volume_index,MA,MA
2019-11-01,post,102.34936,102.72716063440336,-0.3778006344033571,retail_volume_index,MA,MA
2019-12-01,post,115.51013,118.4187935131968,-2.9086635131967995,retail_volume_index,MA,MA
2020-01-01,post,92.87113,91.35247493753592,1.5186550624640773,retail_volume_index,MA,MA
2020-02-01,post,85.67436,84.52982833222134,1.1445316677786508,retail_volume_index,MA,MA
2020-03-01,post,82.66281,80.65886785843801,2.0039421415619785,retail_volume_index,MA,MA
2020-04-01,post,70.43467,65.53944257388943,4.895227426110566,retail_volume_index,MA,MA
2020-05-01,post,79.81751,72.55932994586053,7.258180054139473,retail_volume_index,MA,MA
2020-06-01,post,98.58012,85.80600749409895,12.774112505901044,retail_volume_index,MA,MA
2020-07-01,post,110.35841,96.65182353713946,13.706586462860542,retail_volume_index,MA,MA
2020-08-01,post,121.18657,102.92754268325254,18.259027316747463,retail_volume_index,MA,MA
2020-09-01,post,103.99548,96.99384495449854,7.001635045501459,retail_volume_index,MA,MA
2020-10-01,post,107.83311,102.93292988718851,4.900180112811498,retail_volume_index,MA,MA
2020-11-01,post,116.22541,113.23116675391582,2.9942432460841815,retail_volume_index,MA,MA
2020-12-01,post,125.7026,127.54345723651481,-1.8408572365148075,retail_volume_index,MA,MA
2016-01-01,pre,85.40645,88.08286361208056,-2.6764136120805517,retail_volume_index,MG,MG
2016-02-01,pre,80.7701,81.079435304363,-0.30933530436300316,retail_volume_index,MG,MG
2016-03-01,pre,86.78922,86.1298008769752,0.6594191230248043,retail_volume_index,MG,MG
2016-04-01,pre,82.39689,82.60778997776187,-0.2108999777618692,retail_volume_index,MG,MG
2016-05-01,pre,83.53564,83.31589759690848,0.21974240309151583,retail_volume_index,MG,MG
2016-06-01,pre,82.72225,82.26930821930478,0.4529417806952267,retail_volume_index,MG,MG
2016-07-01,pre,85.48779,84.64887484565939,0.8389151543406115,retail_volume_index,MG,MG
2016-08-01,pre,85.56913,83.35154653573964,2.2175834642603576,retail_volume_index,MG,MG
2016-09-01,pre,84.34904,80.39742886935966,3.9516111306403445,retail_volume_index,MG,MG
2016-10-01,pre,86.62654,84.69669725502965,1.9298427449703581,retail_volume_index,MG,MG
2016-11-01,pre,88.00932,88.44041548296572,-0.4310954829657163,retail_volume_index,MG,MG
2016-12-01,pre,108.66954,109.96667458906445,-1.2971345890644557,retail_volume_index,MG,MG
2017-01-01,pre,86.7077,88.28457902351252,-1.576879023512518,retail_volume_index,MG,MG
2017-02-01,pre,80.95894,80.86707460322083,0.09186539677916983,retail_volume_index,MG,MG
2017-03-01,pre,90.99343,87.94531422346755,3.0481157765324554,retail_volume_index,MG,MG
2017-04-01,pre,86.16774,86.19731482892487,-0.02957482892487917,retail_volume_index,MG,MG
2017-05-01,pre,87.78085,88.28382618590035,-0.5029761859003514,retail_volume_index,MG,MG
2017-06-01,pre,88.21971,87.23947532657886,0.9802346734211511,retail_volume_index,MG,MG
2017-07-01,pre,88.78649,88.62369142635707,0.16279857364293093,retail_volume_index,MG,MG
2017-08-01,pre,89.88633,87.93319055558597,1.9531394444140346,retail_volume_index,MG,MG
2017-09-01,pre,85.60345,88.58829559542853,-2.9848455954285384,retail_volume_index,MG,MG
2017-10-01,pre,90.86027,88.75362284834422,2.1066471516557783,retail_volume_index,MG,MG
2017-11-01,pre,99.00334,95.91427445296253,3.089065547037464,retail_volume_index,MG,MG
2017-12-01,pre,117.79583,115.34102460466111,2.45480539533888,retail_volume_index,MG,MG
2018-01-01,pre,90.54818,90.50552232153917,0.04265767846082724,retail_volume_index,MG,MG
2018-02-01,pre,81.63832,81.64681412509795,-0.008494125097953997,retail_volume_index,MG,MG
2018-03-01,pre,94.95693,93.2016176897924,1.7553123102076,retail_volume_index,MG,MG
2018-04-01,pre,87.28939,86.73840318931889,0.5509868106811098,retail_volume_index,MG,MG
2018-05-01,pre,90.29584,89.6735044641685,0.6223355358314961,retail_volume_index,MG,MG
2018-06-01,pre,86.47059,88.73384208001613,-2.26325208001613,retail_volume_index,MG,MG
2018-07-01,pre,83.53326,87.85965775154413,-4.326397751544135,retail_volume_index,MG,MG
2018-08-01,pre,91.99586,91.19914582142052,0.796714178579478,retail_volume_index,MG,MG
2018-09-01,pre,84.35539,88.11002152371984,-3.754631523719837,retail_volume_index,MG,MG
2018-10-01,pre,92.54088,92.00557316894799,0.5353068310520115,retail_volume_index,MG,MG
2018-11-01,pre,97.66387,101.19556660185484,-3.531696601854833,retail_volume_index,MG,MG
2019-01-01,post,89.28928,93.38574174303407,-4.0964617430340695,retail_volume_index,MG,MG
2019-02-01,post,82.0168,85.5683600262239,-3.551560026223896,retail_volume_index,MG,MG
2019-03-01,post,88.67569,90.633418944446845,-1.957728944446842,retail_volume_index,MG,MG
2019-04-01,post,86.40956,88.4142396974109,-2.004679697410907,retail_volume_index,MG,MG
2019-05-01,post,87.4206,92.22407914267411,-4.803479142674121,retail_volume_index,MG,MG
2019-06-01,post,86.86765,87.29780983720543,-0.43015983720543716,retail_volume_index,MG,MG
2019-07-01,post,90.80916,91.54345561163379,-0.7342956116337831,retail_volume_index,MG,MG
2019-08-01,post,91.39957,94.46557300349566,-3.0660030034956662,retail_volume_index,MG,MG
2019-09-01,post,90.121,91.6301534178118,-1.5091534178118025,retail_volume_index,MG,MG
2019-10-01,post,95.39727,97.00348578065915,-1.6062157806591415,retail_volume_index,MG,MG
2019-11-01,post,101.14047,104.87190078595214,-3.731430785952142,retail_volume_index,MG,MG
2019-12-01,post,112.5115,120.04881927960892,-7.537319279608923,retail_volume_index,MG,MG
2020-01-01,post,87.53807,94.95952868529281,-7.421458685292805,retail_volume_index,MG,MG
2020-02-01,post,85.03142,90.27302856460311,-5.241608564603112,retail_volume_index,MG,MG
2020-03-01,post,87.68997,87.3957843864506,0.2941856135494021,retail_volume_index,MG,MG
2020-04-01,post,73.35822,73.59862172846077,-0.24040172846076757,retail_volume_index,MG,MG
2020-05-01,post,86.36272,87.11979483544873,-0.7570748354487336,retail_volume_index,MG,MG
2020-06-01,post,89.23538,87.89606126558935,1.3393187344106536,retail_volume_index,MG,MG
2020-07-01,post,97.85109,95.94325333788613,1.9078366621138656,retail_volume_index,MG,MG
2020-08-01,post,101.08284,101.9990806923465,-0.9162406923464914,retail_volume_index,MG,MG
2020-09-01,post,101.48737,97.97744020782407,3.5099297921759245,retail_volume_index,MG,MG
2020-10-01,post,107.13265,104.8278158940809,2.304834105919099,retail_volume_index,MG,MG
2020-11-01,post,106.98859,110.42413746043013,-3.4355474604301293,retail_volume_index,MG,MG
2020-12-01,post,116.4114,124.0557489445557,-7.644348944555702,retail_volume_index,MG,MG
2016-01-01,pre,83.1049,83.62702599430835,-0.5221259943083538,retail_volume_index,MS,MS
2016-02-01,pre,77.31783,77.90553678047574,-0.5877067804757417,retail_volume_index,MS,MS
2016-03-01,pre,83.17219,82.11553158212187,1.0566584178781255,retail_volume_index,MS,MS
2016-04-01,pre,80.41324,79.45454859349081,0.9586914065091889,retail_volume_index,MS,MS
2016-05-01,pre,83.71052,79.18265439568891,4.5278656043110885,retail_volume_index,MS,MS
2016-06-01,pre,79.33658,78.27961054966438,1.0569694503356146,retail_volume_index,MS,MS
2016-07-01,pre,82.16282,81.21258646269625,0.9502335373037454,retail_volume_index,MS,MS
2016-08-01,pre,80.00949,79.0988328144226,0.9106571855774064,retail_volume_index,MS,MS
2016-09-01,pre,77.38513,75.62253078527847,1.7625992147215328,retail_volume_index,MS,MS
2016-10-01,pre,81.22074,79.05963304914201,2.1611069508579988,retail_volume_index,MS,MS
2016-11-01,pre,84.78718,81.66024311511556,3.1269368848844437,retail_volume_index,MS,MS
2016-12-01,pre,106.18585,101.29943522310472,4.886414776895279,retail_volume_index,MS,MS
2017-01-01,pre,82.50956,80.49453773458283,2.0150222654171586,retail_volume_index,MS,MS
2017-02-01,pre,76.31076,72.22114895951229,4.089611040487711,retail_volume_index,MS,MS
2017-03-01,pre,81.47586,80.4775511844929,0.9983088155071016,retail_volume_index,MS,MS
2017-04-01,pre,78.38706,79.44316427312543,-1.0561042731254275,retail_volume_index,MS,MS
2017-05-01,pre,81.73928,82.23306962339977,-0.4937896233997776,retail_volume_index,MS,MS
2017-06-01,pre,79.27647,80.82234121367803,-1.5458712136780264,retail_volume_index,MS,MS
2017-07-01,pre,82.47919,83.03326855473462,-0.5540785547346161,retail_volume_index,MS,MS
