period_date,analysis_period,treated_value,synthetic_value,gap,outcome,period_variance,period_se,gap_lower,gap_upper,a_star,b_star
2016-12-01,pre,-18.4037558685446,-16.999018647169038,-1.4047372213755622,formal_hiring_balance_per_100k_ma6_post_clean,17.654934776386813,4.201777573407095,-9.64006993630157,6.830595493550446,0,0
2017-01-01,pre,-2.429769876087125,-9.213492681324993,6.783722805237868,formal_hiring_balance_per_100k_ma6_post_clean,49.67838204416026,7.0482892991250194,-7.030670373666226,20.598115984141963,0,0
2017-02-01,pre,2.0806075066061207,0.24577736952733176,1.834830137078789,formal_hiring_balance_per_100k_ma6_post_clean,27.45607698424375,5.239854672053773,-8.43509630437054,12.104756578528118,0,0
2017-03-01,pre,-18.0327868852459,-17.96637799474452,-0.06640889050138199,formal_hiring_balance_per_100k_ma6_post_clean,18.010038171227613,4.243823532055452,-8.38415017007363,8.251332389070866,0,0
2017-04-01,pre,2.6313820520837985,0.6779418446129029,1.9534402074708956,formal_hiring_balance_per_100k_ma6_post_clean,28.086850073500297,5.299702828791469,-8.433786465725426,12.340666880667218,0,0
2017-05-01,pre,15.821537466353654,24.514009113562487,-8.692471647208833,formal_hiring_balance_per_100k_ma6_post_clean,20.261891298993017,4.501321061532161,-17.51489881066347,0.12995551624580415,0,0
2017-06-01,pre,39.55122764699751,38.94003254260686,0.6111951043906529,formal_hiring_balance_per_100k_ma6_post_clean,50.113510962071494,7.079089698688066,-13.263565748366457,14.485955957147763,0,0
2017-07-01,pre,28.48194159330305,36.87198145560507,-8.390039862302018,formal_hiring_balance_per_100k_ma6_post_clean,15.183521863711652,3.8966038884792553,-16.027243145740087,-0.75283657886395,0,0
2017-08-01,pre,39.80910758680903,39.13921969817724,0.6698878886317843,formal_hiring_balance_per_100k_ma6_post_clean,9.494754417157141,3.081355938082639,-5.3694587735588195,6.709234550822388,0,0
2017-09-01,pre,67.95539134383762,60.12285566328101,7.83253568055661,formal_hiring_balance_per_100k_ma6_post_clean,13.268412157766468,3.6425831710156555,0.6932038546742225,14.971867506438997,0,0
2017-10-01,pre,59.04257742005805,58.2333776069483,0.8091998131097498,formal_hiring_balance_per_100k_ma6_post_clean,47.44434303818788,6.8879854121642765,-12.69100352076951,14.309403146989009,0,0
2017-11-01,pre,53.37613474291557,58.319933726757355,-4.943798983841788,formal_hiring_balance_per_100k_ma6_post_clean,20.241562455422763,4.499062397369341,-13.761799246884127,3.874201279200552,0,0
2017-12-01,pre,41.98835964808924,36.49159453129708,5.4967651167921545,formal_hiring_balance_per_100k_ma6_post_clean,31.745088678138764,5.634278008595135,-5.546216858940365,16.539747092524674,0,0
2018-01-01,pre,45.33350875988504,52.398909620187055,-7.065400860302013,formal_hiring_balance_per_100k_ma6_post_clean,39.26810617473305,6.266426906518023,-19.34737190883008,5.216570188226054,0,0
2018-02-01,pre,24.39473684007067,26.889615947293336,-2.4948791072226655,formal_hiring_balance_per_100k_ma6_post_clean,11.439031435521128,3.3821637209811604,-9.123798190163715,4.134039975718384,0,0
2018-03-01,pre,0.07717531243553945,-1.5022755474130598,1.5794508598485992,formal_hiring_balance_per_100k_ma6_post_clean,11.603013964982466,3.4063197097428284,-5.096813091076274,8.255714810773473,0,0
2018-04-01,pre,2.6277683508334557,3.0515404024364505,-0.4237720516029948,formal_hiring_balance_per_100k_ma6_post_clean,15.36543874579854,3.9198773891282035,-8.10659055810717,7.259046454901181,0,0
2018-05-01,pre,-19.3289650693146,-20.985001702141194,1.656036632826595,formal_hiring_balance_per_100k_ma6_post_clean,9.32797629534182,3.054173586314606,-4.330033598883565,7.642106864536755,0,0
2018-06-01,pre,-20.674006658258627,-16.96218673455921,-3.711819923699416,formal_hiring_balance_per_100k_ma6_post_clean,47.42627796319158,6.886673940531204,-17.20945282041111,9.785812973012275,0,0
2018-07-01,pre,-29.613033510671304,-30.149199074946594,0.53616556427529,formal_hiring_balance_per_100k_ma6_post_clean,22.054737585181886,4.6962471810139945,-8.668309773009893,9.740640901560473,0,0
2018-08-01,pre,-21.70032067669863,-18.453994043403213,-3.2463266332954177,formal_hiring_balance_per_100k_ma6_post_clean,4.214752614760365,2.052986267552797,-7.2701057784542105,0.777452511863375,0,0
2018-09-01,pre,5.096570096570095,0.6075031795492976,4.489066917020797,formal_hiring_balance_per_100k_ma6_post_clean,16.501793495499577,4.062239960354334,-3.4727771018331124,12.450910935874706,0,0
2018-10-01,pre,6.511627120764175,10.607847009746479,-4.096219888982303,formal_hiring_balance_per_100k_ma6_post_clean,30.56232852022918,5.528320587685665,-14.931529135837511,6.739089357872904,0,0
2018-11-01,pre,31.484927931628437,29.596950624548832,1.8879773070796055,formal_hiring_balance_per_100k_ma6_post_clean,9.008037228169744,3.0013392391013958,-3.994539506945979,7.77049412110519,0,0
2019-01-01,post,-76.33587786259542,30.13842902909876,-106.47430689169418,formal_hiring_balance_per_100k_ma6_post_clean,28849.418434367886,169.85116553726644,-439.3764740768872,226.42786029349878,0,0
2019-02-01,post,-69.46564885496184,63.3836462713293,-132.84929512629114,formal_hiring_balance_per_100k_ma6_post_clean,17635.11560598698,132.79727258489527,-393.1271666378341,127.42857638525183,0,0
2019-03-01,post,-39.86429177268872,47.39909854000807,-87.2633903126968,formal_hiring_balance_per_100k_ma6_post_clean,8338.080922850799,91.31309283367199,-266.23376358365635,91.70698295826276,0,0
2019-04-01,post,-20.229007633587788,30.65779789173297,-50.88680552532075,formal_hiring_balance_per_100k_ma6_post_clean,12538.167485923286,111.97395896333792,-270.351732299829,168.57812124918746,0,0
2019-05-01,post,-9.872773536895675,10.993306452870314,-20.86607998976599,formal_hiring_balance_per_100k_ma6_post_clean,5359.795316125832,73.21062297321224,-164.35626430300263,122.62410432347066,0,0
2019-06-01,post,-1.1825031694575234e-15,13.969584608262124,-13.969584608262126,formal_hiring_balance_per_100k_ma6_post_clean,4303.032135751337,65.59750098709048,-142.5383240187901,114.59915480226584,0,0
2019-07-01,post,23.479449031521007,21.289730696059905,2.1897183354611016,formal_hiring_balance_per_100k_ma6_post_clean,2854.1731807742945,53.424462381705766,-102.52030382609712,106.89974049701934,0,0
2019-08-01,post,45.64671288362673,22.982843222297518,22.663869661329215,formal_hiring_balance_per_100k_ma6_post_clean,2217.852841688387,47.09408499682722,-69.63884081732022,114.96658013997865,0,0
2019-09-01,post,68.14643160063008,38.727713805689675,29.418717794940406,formal_hiring_balance_per_100k_ma6_post_clean,2243.8235492368485,47.369014653429815,-63.42284490893208,122.26028049881289,0,0
2019-10-01,post,71.8598206102292,55.00780784122388,16.852012769005327,formal_hiring_balance_per_100k_ma6_post_clean,851.8291849811911,29.18611287892225,-40.3517173224029,74.05574286041355,0,0
2019-11-01,post,92.96552646606486,63.545928543688134,29.419597922376724,formal_hiring_balance_per_100k_ma6_post_clean,2438.0917175510244,49.37703633827191,-67.3576149639617,126.19681080871514,0,0
2019-12-01,post,77.559373875494785,34.622596117499974,42.93677775799481,formal_hiring_balance_per_100k_ma6_post_clean,1057.3198354370948,32.51645484115842,-20.79430263559876,106.66785815158838,0,0
2020-01-01,post,82.59859105490386,58.880212275560574,23.71837877934329,formal_hiring_balance_per_100k_ma6_post_clean,993.584199884587,31.521170661709043,-38.061980468147006,85.49873802683359,0,0
2020-02-01,post,102.24864012925997,64.95495279231909,37.29368733694088,formal_hiring_balance_per_100k_ma6_post_clean,573.4103312372351,23.94598778996672,-9.639586305629763,84.22696097951152,0,0
2020-03-01,post,93.39981452936827,47.80545330223975,45.59436122712852,formal_hiring_balance_per_100k_ma6_post_clean,714.8687176445537,26.737028960685848,-6.809252589420119,97.99797504367717,0,0
2020-04-01,post,24.886170009266348,-59.45806791085943,84.34423792012578,formal_hiring_balance_per_100k_ma6_post_clean,1530.0038829813438,39.11526406636345,7.679729104279687,161.00874673597187,0,0
2020-05-01,post,-19.765843952470785,-86.82592910334398,67.06008515087319,formal_hiring_balance_per_100k_ma6_post_clean,3484.891065822156,59.03296592432195,-48.64240196137807,182.76257226312447,0,0
2020-06-01,post,-13.626071636828321,-60.22061875181177,46.59454711498345,formal_hiring_balance_per_100k_ma6_post_clean,10004.894303555815,100.02446852423569,-149.4498087652787,242.6389029952456,0,0
2020-07-01,post,-22.255834371068666,-84.24919929108461,61.99336492001594,formal_hiring_balance_per_100k_ma6_post_clean,11080.20983396348,105.2625756570847,-144.31749228779262,268.3042221278245,0,0
2020-08-01,post,-27.473501155899633,-82.56432805878006,55.09082690288043,formal_hiring_balance_per_100k_ma6_post_clean,16363.715543335791,127.92073930108359,-195.6292150029808,305.81086880874165,0,0
2020-09-01,post,4.014533690344165,-44.1142437762293,48.12877746657347,formal_hiring_balance_per_100k_ma6_post_clean,13383.7436120386,115.68813081746372,-178.61579237441367,274.8733473075606,0,0
2020-10-01,post,87.68916122407394,80.66931573556951,7.01984548850443,formal_hiring_balance_per_100k_ma6_post_clean,8881.06925212194,94.23942514745058,-177.6860337242569,191.7257247012658,0,0
2020-11-01,post,146.4415191114069,116.25212494190586,30.189394169501043,formal_hiring_balance_per_100k_ma6_post_clean,4033.1107506646003,63.50677720263091,-94.28160192186488,154.66039026086696,0,0
2020-12-01,post,153.3299470799471,113.95976754524852,39.370179534698565,formal_hiring_balance_per_100k_ma6_post_clean,1508.4461446249438,38.838719657385,-36.75231219942384,115.49267126882097,0,0
