state_abbrev,period_date,icms_siconfi,tax_siconfi,investment_siconfi,totalexp_siconfi,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason
AL,2023-02-01,5.432327131144465,5.766918787511523,4.932861411499605,6.858741576340951,TRUE,FALSE,TRUE,post,FALSE,2022-10-11,2022-10-11,treated_unit
AL,2023-04-01,5.5420050628933195,5.815103328407904,4.4732501419985375,6.752145383728028,TRUE,FALSE,TRUE,post,FALSE,2022-10-11,2022-10-11,treated_unit
AL,2023-06-01,5.608765523984132,5.8617774519055015,4.223016307193969,6.818458604705923,TRUE,FALSE,TRUE,post,FALSE,2022-10-11,2022-10-11,treated_unit
AL,2023-08-01,5.628259605987524,5.867401143294874,4.208680653415212,6.806278393414342,TRUE,FALSE,TRUE,post,FALSE,2022-10-11,2022-10-11,treated_unit
AL,2023-10-01,5.625985296174226,5.924615399338861,4.571850174322327,6.797148697154121,TRUE,FALSE,TRUE,post,FALSE,2022-10-11,2022-10-11,treated_unit
AL,2023-12-01,5.70506668884517,5.961039035186199,4.50625396990092,6.971081142915721,TRUE,FALSE,TRUE,post,FALSE,2022-10-11,2022-10-11,treated_unit
AL,2024-02-01,5.637216667575004,5.918277338367597,5.019733626113215,6.860643848717609,TRUE,FALSE,TRUE,post,FALSE,2022-10-11,2022-10-11,treated_unit
AL,2024-04-01,5.743813997604927,5.952687192969212,3.944848235483037,6.834918533778776,TRUE,FALSE,TRUE,post,FALSE,2022-10-11,2022-10-11,treated_unit
AL,2024-06-01,5.701272803519794,5.963153082070835,4.545559992753153,6.916153707006048,TRUE,FALSE,TRUE,post,FALSE,2022-10-11,2022-10-11,treated_unit
AL,2024-08-01,5.687605669838597,5.978149997644684,4.055670311470969,6.856712569106972,TRUE,FALSE,TRUE,post,FALSE,2022-10-11,2022-10-11,treated_unit
AM,2018-10-01,6.129319248923936,6.2624786984181675,4.371153383206293,6.920667928361102,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2018-12-01,6.217624249866813,6.35580711241493,4.25631230935794,7.009831113869944,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2019-02-01,6.21557271339087,6.358412827308437,2.638412333131035,6.8918698781862044,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2019-04-01,6.155554677820983,6.292527450632017,2.785878718805731,6.815682297371203,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2019-06-01,6.17368512643414,6.30473685162641,3.3423087251716423,6.9087365772083995,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2019-08-01,6.194433809054501,6.338651163349018,3.415731418696434,6.880992502288504,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2019-10-01,6.192084331260574,6.33554962408485,3.7448675474235253,6.922103671013823,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2019-12-01,6.3379078447964865,6.47255672332831,3.6882788489774545,7.067334323438088,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2020-02-01,6.2905153081111775,6.427143551806138,2.962230917507038,6.751236814607204,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2020-04-01,6.19077551925768,6.317702763729447,3.8867471374464073,6.950335239542585,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2020-06-01,6.047132891824356,6.200767646954834,3.5824731387704944,6.886608438153656,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2020-08-01,6.207434099627568,6.360089924118756,3.294711889398498,6.736648838880598,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2020-10-01,6.326815220418322,6.466390171351567,3.883230834221906,7.1115295114633215,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2020-12-01,6.334973622780515,6.488948733844576,3.2860707001431257,7.0465843140718585,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2021-02-01,6.264162154672809,6.388066421666608,3.5248142765477337,6.7923977203131916,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2021-04-01,6.319578436034983,6.439861237120586,3.531778689148193,7.019055692203151,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2021-06-01,6.332021523887083,6.459727232592042,3.4113964379231847,7.004494837930828,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2021-08-01,6.336804241174724,6.461972070608025,3.6066063723882444,6.939851676638562,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2021-10-01,6.348728219154135,6.4746977315373,3.501398706153237,6.940877947689782,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2021-12-01,6.36749101878486,6.505451065571488,4.340412210658924,7.303008774978855,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2022-02-01,6.380103013948942,6.50772262666054,3.9461501789782174,7.012916496304944,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2022-04-01,6.4187228488609325,6.549005708841539,4.4042280737387385,7.16650914721979,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2022-06-01,6.336885144846271,6.492547397308663,5.090924118433252,7.362435506573447,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2022-08-01,6.44336295736506,6.581206990647601,4.144383512825292,7.182276747439211,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AM,2022-10-01,6.396220606459577,6.536976868029697,4.421077702004764,7.296807818412607,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AM,2022-12-01,6.378901498200645,6.5487788977921415,3.9051413384700306,7.191138130159475,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AM,2023-02-01,6.353540837289232,6.494376414569998,4.495388721974562,7.154144188698144,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AM,2023-04-01,6.288161371613292,6.450584531391073,3.6485422122017095,7.180312371845491,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AM,2023-06-01,6.3823557702117295,6.559918071191654,3.6620902010868193,7.229565934947778,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AM,2023-08-01,6.382286845534355,6.546066202941379,3.9672877584540527,7.094710715565666,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AM,2023-10-01,6.29914850147777,6.481555990386991,4.185167700055366,7.254823916965863,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AM,2023-12-01,6.226301017432067,6.428178558841184,3.7163939196706806,7.1082664457826565,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AM,2024-02-01,6.265083424145498,6.45702091284169,3.8082269735896195,7.18882261470398,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AM,2024-04-01,6.326428319432987,6.513625323830797,4.147139967918165,7.246510348689295,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AM,2024-06-01,6.3464813046560264,6.536541846431693,3.8552214048004565,7.183907454025072,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AM,2024-08-01,6.329219952342636,6.522533417425228,4.436145287511694,7.297675757790205,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AP,2018-10-01,5.40484370010464,6.0143402331496265,2.9473974563877134,6.977882444901926,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2018-12-01,5.409655518356751,5.90663293309165,2.8954257358026427,7.072049201368046,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2019-02-01,5.363008755201046,5.923106907563071,2.251517962548029,7.104712140313373,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2019-04-01,5.428061676113061,5.859509815841764,3.329328862140345,7.040062651196559,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2019-06-01,5.398036503257603,5.761451575595676,3.3961089501015604,7.020245457418861,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2019-08-01,5.413549189964311,5.727198880542592,3.419990226039778,6.937037556792001,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2019-10-01,5.453088090782842,5.901258389170884,3.844907608286102,7.208657983860556,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2019-12-01,5.54552248019599,5.858491129422583,3.057411080290192,7.419648292546589,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2020-02-01,5.127938605618242,5.502755626546362,2.8486746330741424,7.130649258726777,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2020-04-01,5.002547814466864,5.355931817334069,3.075325591303902,6.849539935392635,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2020-06-01,4.748456067708731,5.153623431114949,3.0490258398007626,7.1876665627391825,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2020-08-01,5.139575546985295,5.696334279481002,2.707747455836215,7.008364878999266,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2020-10-01,5.227671660278024,5.708398174820187,2.57970428965426,7.20320365279601,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2020-12-01,5.26979845733228,5.688504991250188,3.576096124866417,7.2202276935281535,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2021-02-01,5.245812250007728,5.770107713923908,2.9616988331836245,7.160528014510168,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2021-04-01,5.173716529619804,5.674619706841897,3.089036255726574,6.920311932816622,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2021-06-01,5.275210377331951,5.677838243498833,3.2747093273501178,6.875020437498242,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2021-08-01,5.248656952405646,5.5355518388111395,3.2906950451892576,7.1193363779883425,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2021-10-01,5.255463838945504,5.64165927491196,3.6174355694541993,6.966693227524918,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2021-12-01,5.24265911805498,6.048375367610841,3.746184011835712,7.383627019848991,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2022-02-01,5.417561300951191,5.99731417740106,4.184454796409397,7.322979389814515,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2022-04-01,5.369678449837781,5.843485389572874,4.184562166048422,7.202176180771678,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2022-06-01,5.447813027308794,5.956008846325898,4.58235056053263,7.335460130386411,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2022-08-01,5.434640638420675,5.8023334360344485,5.060209257345214,7.329325547895464,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
AP,2022-10-01,5.339502691196407,5.82670893264553,4.751990143291734,7.388694965885041,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AP,2022-12-01,5.329818538150798,5.682431018821366,4.728613837919539,7.7704115288491895,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AP,2023-02-01,5.332020527954972,5.849592405129283,1.0424793454809518,7.679875028699939,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AP,2023-04-01,5.229288167113835,5.901974292017065,4.00071633409528,7.470899516822961,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AP,2023-06-01,5.307479906288703,5.945730092315795,3.8405003491549925,7.630582800659635,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AP,2023-08-01,5.3315739693785,5.988408738398718,3.8663322039939585,7.478393099743693,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AP,2023-10-01,5.3152649479947875,5.9367770860209585,4.0738809705319685,7.610950639725668,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AP,2023-12-01,5.349867525070357,5.8784933345084065,4.069978753855322,7.463067417824086,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AP,2024-02-01,5.336198387678865,5.9436098996949935,4.428421991858919,7.399794639913914,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AP,2024-04-01,5.366239810701713,6.0467130021351,4.487239053420667,7.669755934364994,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AP,2024-06-01,5.260421950862179,5.946564981039933,3.7371893732929693,7.611892886264626,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
AP,2024-08-01,5.349430405272863,6.043652764065329,4.271029241881413,7.497149152124773,FALSE,TRUE,FALSE,post,FALSE,2022-10-11,2022-10-11,
BA,2018-10-01,5.876609304621305,6.067546471306982,3.850624364600738,6.569953581673061,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2018-12-01,5.908944032452741,6.129241609829319,3.6996995781424236,6.582027233240403,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2019-02-01,5.80810071493958,6.02865181879108,3.6449250571120495,6.232220827203686,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2019-04-01,5.840075615620638,6.02883720403345,3.5440362551257367,6.826023199972244,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2019-06-01,5.857271929604743,6.086906778201102,3.4825943362141927,6.571587521550647,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2019-08-01,5.853205566505602,6.054870498915566,3.4044795954970413,6.598287557310898,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2019-10-01,5.84263591010429,6.06859058757455,3.275853584132662,6.582900522831466,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2019-12-01,5.843044045484883,6.066120370283525,3.7406835141804136,6.588066814236117,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2020-02-01,5.848993020566137,6.0765737556409185,3.483366958735049,6.614689736447005,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2020-04-01,5.785531926707853,5.971479389415278,3.4704877034588986,6.566994574321664,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2020-06-01,5.599218456806179,5.873289131138829,3.138561791365638,6.514016008380709,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2020-08-01,5.824917502442108,6.0584943835319445,3.3313489696329843,6.538208871466271,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2020-10-01,5.850359111561702,6.060982754107993,3.4686193814346615,6.6081041380638625,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2020-12-01,5.878762203834976,6.092853571614644,3.7620856401857594,6.567492037829502,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2021-02-01,5.979975527482755,6.172568671183173,3.14658212835726,6.605415264201481,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2021-04-01,5.8845400512472095,6.080888406461357,3.695209505876998,6.609116367741379,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2021-06-01,5.934346291807504,6.147265426318563,3.713063887198844,6.6188070586266825,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2021-08-01,5.966820483642201,6.143740325063976,3.942092579470958,6.616981794337026,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2021-10-01,5.982464154686842,6.177193473191849,3.655129673811937,6.6054267654224494,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2021-12-01,5.907244962662861,6.110758698442185,3.9310547815403156,6.590356839992484,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2022-02-01,6.017084132770749,6.269205718089108,4.143268860868906,6.686245391927296,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2022-04-01,6.0655370571678295,6.2439877707799845,4.436328348539823,6.730978134284142,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2022-06-01,6.017732460738985,6.226778393989652,4.9249538526226395,6.776332053133725,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
BA,2022-08-01,6.0109826473134635,6.205149563675572,4.885618849358394,6.900767406861367,FALSE,TRUE,FALSE,pre,TRUE,2022-10-11,2022-10-11,
