pseudo_treated_state,outcome,short_label,channel_slug,period_date,analysis_period,augmented_gap
PB,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,2018-10-01,pre,0.14047874054921294
PB,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,2019-08-01,post,-9.239079606530538
PB,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,2019-10-01,post,-18.81498855174459
PB,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,2019-12-01,post,-11.896986426882734
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2015-08-01,pre,-0.2890105925818034
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2015-10-01,pre,0.4424773034095608
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2015-12-01,pre,-0.6269616590556382
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2016-02-01,pre,0.45701532436297043
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2016-04-01,pre,-1.4706394046904734
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2016-06-01,pre,1.6890140680809225
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2016-08-01,pre,0.812942426122504
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2016-10-01,pre,2.07870425669077
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2016-12-01,pre,-1.2280549338786386
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2017-02-01,pre,-0.3250777974708967
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2017-04-01,pre,-6.416681593464091e-4
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2017-06-01,pre,-2.804603230477966
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2017-08-01,pre,0.7280037201294931
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2017-10-01,pre,0.5715118576829354
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2017-12-01,pre,-3.5009270548627285
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2018-02-01,pre,0.050146813925323386
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2018-04-01,pre,2.19834424753995
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2018-06-01,pre,-0.41029532210257
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2018-08-01,pre,-0.6503830896194813
