"panel","state_abbrev","period_date","event_time","analysis_period","variable","missing_type"
"monthly","DF","2016-02-01","-34","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","DF","2016-02-01","-34","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","DF","2016-02-01","-34","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","DF","2016-02-01","-34","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","DF","2016-03-01","-33","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","DF","2016-03-01","-33","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","DF","2016-03-01","-33","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","DF","2016-03-01","-33","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","DF","2018-12-01","0","event","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","DF","2018-12-01","0","event","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","DF","2018-12-01","0","event","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","DF","2018-12-01","0","event","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","DF","2019-01-01","1","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","DF","2019-01-01","1","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","DF","2019-01-01","1","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","DF","2019-01-01","1","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","DF","2019-02-01","2","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","DF","2019-02-01","2","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","DF","2019-02-01","2","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","DF","2019-02-01","2","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","DF","2019-03-01","3","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","DF","2019-03-01","3","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","DF","2019-03-01","3","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","DF","2019-03-01","3","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","DF","2019-04-01","4","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","DF","2019-04-01","4","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","DF","2019-04-01","4","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","DF","2019-04-01","4","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","DF","2019-05-01","5","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","DF","2019-05-01","5","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","DF","2019-05-01","5","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","DF","2019-05-01","5","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2015-11-01","-37","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2015-11-01","-37","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2015-11-01","-37","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2015-11-01","-37","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2015-12-01","-36","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2015-12-01","-36","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2015-12-01","-36","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2015-12-01","-36","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2016-01-01","-35","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2016-01-01","-35","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2016-01-01","-35","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2016-01-01","-35","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2016-02-01","-34","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2016-02-01","-34","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2016-02-01","-34","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2016-02-01","-34","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2016-03-01","-33","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2016-03-01","-33","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2016-03-01","-33","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2016-03-01","-33","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2018-12-01","0","event","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2018-12-01","0","event","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2018-12-01","0","event","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2018-12-01","0","event","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2019-01-01","1","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2019-01-01","1","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2019-01-01","1","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2019-01-01","1","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2019-02-01","2","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2019-02-01","2","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2019-02-01","2","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2019-02-01","2","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2019-03-01","3","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2019-03-01","3","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2019-03-01","3","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2019-03-01","3","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2019-04-01","4","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2019-04-01","4","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2019-04-01","4","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2019-04-01","4","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2019-05-01","5","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","ES","2019-05-01","5","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2019-05-01","5","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","ES","2019-05-01","5","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2015-11-01","-37","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2015-11-01","-37","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2015-11-01","-37","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2015-11-01","-37","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2015-12-01","-36","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2015-12-01","-36","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2015-12-01","-36","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2015-12-01","-36","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2016-01-01","-35","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2016-01-01","-35","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2016-01-01","-35","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2016-01-01","-35","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2016-02-01","-34","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2016-02-01","-34","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2016-02-01","-34","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2016-02-01","-34","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2016-03-01","-33","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2016-03-01","-33","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2016-03-01","-33","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2016-03-01","-33","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2018-12-01","0","event","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2018-12-01","0","event","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2018-12-01","0","event","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2018-12-01","0","event","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2019-01-01","1","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2019-01-01","1","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2019-01-01","1","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2019-01-01","1","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2019-02-01","2","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2019-02-01","2","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2019-02-01","2","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2019-02-01","2","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2019-03-01","3","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2019-03-01","3","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2019-03-01","3","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2019-03-01","3","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2019-04-01","4","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2019-04-01","4","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2019-04-01","4","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2019-04-01","4","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2019-05-01","5","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","GO","2019-05-01","5","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2019-05-01","5","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","GO","2019-05-01","5","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2015-11-01","-37","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2015-11-01","-37","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2015-11-01","-37","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2015-11-01","-37","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2015-12-01","-36","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2015-12-01","-36","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2015-12-01","-36","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2015-12-01","-36","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2016-01-01","-35","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2016-01-01","-35","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2016-01-01","-35","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2016-01-01","-35","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2016-02-01","-34","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2016-02-01","-34","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2016-02-01","-34","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2016-02-01","-34","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2016-03-01","-33","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2016-03-01","-33","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2016-03-01","-33","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2016-03-01","-33","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2018-12-01","0","event","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2018-12-01","0","event","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2018-12-01","0","event","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2018-12-01","0","event","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2019-01-01","1","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2019-01-01","1","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2019-01-01","1","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2019-01-01","1","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2019-02-01","2","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2019-02-01","2","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2019-02-01","2","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2019-02-01","2","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2019-03-01","3","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2019-03-01","3","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2019-03-01","3","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2019-03-01","3","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2019-04-01","4","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2019-04-01","4","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2019-04-01","4","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2019-04-01","4","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2019-05-01","5","post","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","MA","2019-05-01","5","post","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2019-05-01","5","post","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MA","2019-05-01","5","post","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","MG","2015-11-01","-37","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","MG","2015-11-01","-37","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MG","2015-11-01","-37","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MG","2015-11-01","-37","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","MG","2015-12-01","-36","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","MG","2015-12-01","-36","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MG","2015-12-01","-36","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MG","2015-12-01","-36","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","MG","2016-01-01","-35","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","MG","2016-01-01","-35","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MG","2016-01-01","-35","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MG","2016-01-01","-35","pre","retail_volume_index_ma6_v5","ma_structural_v5"
"monthly","MG","2016-02-01","-34","pre","services_volume_index_ma6_v5","ma_structural_v5"
"monthly","MG","2016-02-01","-34","pre","formal_hiring_balance_per_100k_wap_ma6_v5","ma_structural_v5"
"monthly","MG","2016-02-01","-34","pre","formal_hiring_balance_construction_per_100k_wap_ma6_v5","ma_structural_v5"
