competencia,period_date,year,month,state_abbrev,state_name,macroregion,fpe,fpm,fpm_capitais,ipi_exp,iof_est,iof_mun,fex_est,fex_mun,itr,lc87_est,lc87_mun,lc176_est,lc176_mun,cide_est,cide_mun,tcp
200602,2006-02-01,2006,2,RO,Rondonia,North,62413950.2,22046057.47,7085761.11,247844.12,3795.5,8856.2,0,0,23040.87,0,0,,,0,0,21760.95
200602,2006-02-01,2006,2,RR,Roraima,North,54990157.06,14358827.42,12653144.77,9928.45,233.52,544.9,0,0,4998.02,0,0,,,0,0,4307.33
200602,2006-02-01,2006,2,RS,Rio Grande do Sul,South,52199307.38,154604151.18,4402444.55,23427358.99,0,0,0,0,295098.36,0,0,,,0,0,189381.57
200602,2006-02-01,2006,2,SC,Santa Catarina,South,28369574.32,89941249.1,2808456.02,14316328.86,0,0,0,0,79561.33,0,0,,,0,0,128121.54
200602,2006-02-01,2006,2,SE,Sergipe,Northeast,92111339.38,32228262.55,4706061.43,120047.84,0,0,0,0,13211.38,0,0,,,0,0,33692.15
200602,2006-02-01,2006,2,SP,Sao Paulo,Southeast,22167193.59,312479666.99,7591886.9,33902712.24,253.92,592.5,0,0,489321.67,0,0,,,0,0,1115994.4
200602,2006-02-01,2006,2,TO,Tocantins,North,96205620.03,38619203.9,12653144.74,28385.07,0,0,0,0,82773.72,0,0,,,0,0,18582.98
200603,2006-03-01,2006,3,AC,Acre,North,71644227.34,12272236.95,7292094.72,13739.74,0,0,0,0,13442.87,0,0,,,0,0,5634.18
200603,2006-03-01,2006,3,AL,Alagoas,Northeast,87122814.99,52233700.71,11393897.97,536557.66,0,0,0,0,16525.83,0,0,,,0,0,22283.63
200603,2006-03-01,2006,3,AM,Amazonas,North,58437898.84,30871078.82,7292094.72,4614727.88,2243.57,5235.03,0,0,14250.26,0,0,,,0,0,38416.69
200603,2006-03-01,2006,3,AP,Amapa,North,71455745,8469553.56,5833675.75,11979.63,13148.72,30680.36,0,0,1383.92,0,0,,,0,0,5580.95
200603,2006-03-01,2006,3,BA,Bahia,Northeast,196779739.45,195916426.59,14584189.37,9885497.88,0,0,0,0,154865.22,0,0,,,0,0,183420.09
200603,2006-03-01,2006,3,CE,Ceara,Northeast,153652888.47,114819255.07,22787795.89,1633077.54,624.58,1457.37,0,0,38953.99,0,0,,,0,0,57587.07
200603,2006-03-01,2006,3,DF,Distrito Federal,Center-West,14454500.39,4666032.31,4666032.31,68927.62,0,0,0,0,12752.88,0,0,,,0,0,134658.04
200603,2006-03-01,2006,3,ES,Espirito Santo,Southeast,31413721.44,39131118.55,3646047.36,6618292.17,0,0,0,0,24918.69,0,0,,,0,0,66287.05
200603,2006-03-01,2006,3,GO,Goias,Center-West,59541567.59,79460802.28,6428755.61,1382407.04,0,0,0,0,201488.18,0,0,,,0,0,134311.97
200603,2006-03-01,2006,3,MA,Maranhao,Northeast,151167015.95,90485713,11393897.97,1662075.32,625.72,1460.01,0,0,57616.06,0,0,,,0,0,42765.31
200603,2006-03-01,2006,3,MG,Minas Gerais,Southeast,93288281.38,288357768.12,10938142.05,17604191.94,0,0,0,0,318241.05,0,0,,,0,0,365927.77
200603,2006-03-01,2006,3,MS,Mato Grosso do Sul,Center-West,27895384.6,32493843.97,3594573.05,1127058.09,0,0,0,0,181300.36,0,0,,,0,0,55221.21
200603,2006-03-01,2006,3,MT,Mato Grosso,Center-West,48333151.79,40639457.85,3732825.86,1459517.46,17093.81,39885.43,0,0,208754.7,0,0,,,0,0,56224.75
200603,2006-03-01,2006,3,PA,Para,North,128000443.54,79673512.35,12761165.7,6593813.19,45666.23,106554.49,0,0,112593.8,0,0,,,0,0,69388.09
200603,2006-03-01,2006,3,PB,Paraiba,Northeast,100291447,70896137.86,9115118.38,541670.56,0,0,0,0,17543.5,0,0,,,0,0,25641.37
200603,2006-03-01,2006,3,PE,Pernambuco,Northeast,144507307.02,106907762.25,10507213.43,1213133.52,0,0,0,0,38696.89,0,0,,,0,0,61405.84
200603,2006-03-01,2006,3,PI,Piaui,Northeast,90500837.17,55628678.88,10154111.3,69532.77,0,0,0,0,39913.94,0,0,,,0,0,22552.03
200603,2006-03-01,2006,3,PR,Parana,South,60381361.07,149333513.06,7383245.9,17270713.55,0,0,0,0,198014.8,0,0,,,0,0,223065.46
200603,2006-03-01,2006,3,RJ,Rio de Janeiro,Southeast,31993828.16,64442814.71,6221376.39,18297421.02,5358.68,12503.61,0,0,51861.92,0,0,,,0,0,364488.86
200603,2006-03-01,2006,3,RN,Rio Grande do Norte,Northeast,87495591.16,54488756.68,6562885.23,790274.4,0,0,0,0,18044.38,0,0,,,0,0,28899.89
200603,2006-03-01,2006,3,RO,Rondonia,North,58965649.38,19967432.67,5833675.75,225616.4,6284.87,14664.71,0,0,19283.13,0,0,,,0,0,23144.61
200603,2006-03-01,2006,3,RR,Roraima,North,51952012.49,10726563.9,9115118.38,9037.64,752.68,1756.26,0,0,4644.05,0,0,,,0,0,4669.74
200603,2006-03-01,2006,3,RS,Rio Grande do Sul,South,49315354.16,146517579.15,4493216.29,21603031.83,0,0,0,0,178285.79,0,0,,,0,0,191373.36
200603,2006-03-01,2006,3,SC,Santa Catarina,South,26802187.15,85142002.51,2834182.63,13032749.84,0,0,0,0,49045.78,0,0,,,0,0,130473.25
200603,2006-03-01,2006,3,SE,Sergipe,Northeast,87022291.1,31094483.31,5104466.31,109282.47,0,0,0,0,9602.62,0,0,,,0,0,29713.27
200603,2006-03-01,2006,3,SP,Sao Paulo,Southeast,20942480.98,294198709.36,6380582.87,31600041.47,82.98,193.64,0,0,328115.58,0,0,,,0,0,1130233.05
200603,2006-03-01,2006,3,TO,Tocantins,North,90890367.31,33646580.33,9115118.4,25839.38,0,0,0,0,72208.02,0,0,,,0,0,17527.1
200604,2006-04-01,2006,4,AC,Acre,North,80659044.36,13769669.02,8162887.78,15894.2,0,0,0,0,4871.73,0,0,,,2212890.11,737630.04,6103.75
200604,2006-04-01,2006,4,AL,Alagoas,Northeast,98085264.65,58733086.7,12754512.1,620693.41,0,0,0,0,15850.79,0,0,,,4435357.73,1478452.58,23928.13
200604,2006-04-01,2006,4,AM,Amazonas,North,65790996.02,34708756.87,8162887.78,5338347.21,586.43,1368.35,0,0,13968.18,0,0,,,4803196.23,1601065.41,42969
200604,2006-04-01,2006,4,AP,Amapa,North,80446845.74,9497853.88,6530310.19,13858.09,8071.18,18832.74,0,0,1803.58,0,0,,,1896898.45,632299.48,5907.39
200604,2006-04-01,2006,4,BA,Bahia,Northeast,221540050.39,220474601.32,16325775.47,11435608.19,0,0,0,0,120013.85,0,0,,,22782303.54,7594101.18,215511.56
200604,2006-04-01,2006,4,CE,Ceara,Northeast,172986653.71,129120574.23,25509024.16,1889154.69,77.83,181.6,0,0,26031.07,0,0,,,11038377.48,3679459.16,61749.94
200604,2006-04-01,2006,4,DF,Distrito Federal,Center-West,16273274.64,5225136.51,5225136.51,79735.92,0,0,0,0,6392.07,0,0,,,5624406.29,0,146313.39
200604,2006-04-01,2006,4,ES,Espirito Santo,Southeast,35366432.8,44031514.61,4081443.91,7656083.38,0,0,0,0,23399.29,0,0,,,6533920.93,2177973.64,73564.96
200604,2006-04-01,2006,4,GO,Goias,Center-West,67033536.68,89420562.7,7199076.95,1599177.45,0,0,0,0,288228.15,0,0,,,14875259.08,4958419.69,160263.68
200604,2006-04-01,2006,4,MA,Maranhao,Northeast,170187990.01,101798254.44,12754512.1,1922699.52,349.8,816.2,0,0,84851.01,0,0,,,9963434.92,3321144.97,49376.8
200604,2006-04-01,2006,4,MG,Minas Gerais,Southeast,105026516.53,324570987.64,12244331.61,20364643.67,0,0,0,0,259983.07,0,0,,,32782039.05,10927346.35,410904.98
200604,2006-04-01,2006,4,MS,Mato Grosso do Sul,Center-West,31405392.33,36560885.31,4025290.36,1303788.17,0,0,0,0,128033.52,0,0,,,7401797.97,2467266,61315.27
200604,2006-04-01,2006,4,MT,Mato Grosso,Center-West,54414793.46,45730612.95,4180109.22,1688379.3,13005.73,30346.6,0,0,182406.46,0,0,,,9133389.89,3044463.3,65545.82
200604,2006-04-01,2006,4,PA,Para,North,144106424.72,89616816.4,14285053.53,7627765.98,24689.84,57609.54,0,0,58272.92,0,0,,,9244058.32,3081352.77,76001.34
200604,2006-04-01,2006,4,PB,Paraiba,Northeast,112910873.27,79758379.62,10203609.67,626608.02,0,0,0,0,12238.46,0,0,,,5821869.83,1940623.28,28245.36
200604,2006-04-01,2006,4,PE,Pernambuco,Northeast,162690306.28,120296625.43,11766233.26,1403360.74,0,0,0,0,37584.67,0,0,,,10532452.37,3510817.46,65217.18
200604,2006-04-01,2006,4,PI,Piaui,Northeast,101888335.05,63951033.12,12754512.1,80435.96,0,0,0,0,27470.31,0,0,,,6041199.05,2013733.02,25690.87
200604,2006-04-01,2006,4,PR,Parana,South,67978999.32,168076439.48,8264923.87,19978873.68,0,0,0,0,158885.84,0,0,,,22053170.64,7351056.88,256524.53
200604,2006-04-01,2006,4,RJ,Rio de Janeiro,Southeast,36019532.91,72514148.55,6966848.64,21166575.58,3995.44,9322.7,0,0,36609.15,0,0,,,15953672.56,5317890.85,389314.42
200604,2006-04-01,2006,4,RN,Rio Grande do Norte,Northeast,98504946.33,61302864.35,7346598.98,914194.57,0,0,0,0,13622.59,0,0,,,6239590.71,2079863.57,30837.57
200604,2006-04-01,2006,4,RO,Rondonia,North,66385152.1,22442482.75,6530310.19,260994.55,4591.32,10713.1,0,0,17016.79,0,0,,,4228785.04,1409595.01,26311.76
200604,2006-04-01,2006,4,RR,Roraima,North,58489006.54,12017819.33,10203609.67,10454.81,431.12,1005.94,0,0,7184.5,0,0,,,2164369.54,721456.52,5197.51
200604,2006-04-01,2006,4,RS,Rio Grande do Sul,South,55520583.95,164926551.35,5031612.91,24990527.64,0,0,0,0,158220.62,0,0,,,18996753.58,6332251.19,217185.14
200604,2006-04-01,2006,4,SC,Santa Catarina,South,30174640.47,95838191.3,3173786.64,15076369.71,0,0,0,0,54442.93,0,0,,,11689014.29,3896338.1,139951.63
200604,2006-04-01,2006,4,SE,Sergipe,Northeast,97972092.06,34974298.64,5714021.45,126418.66,0,0,0,0,9517.95,0,0,,,3776409.24,1258803.08,35418.8
200604,2006-04-01,2006,4,SP,Sao Paulo,Southeast,23577621.87,331176099.13,7142526.8,36555133.42,857.81,2001.55,0,0,249397.65,0,0,,,56028212.37,18676070.79,1254366.99
200604,2006-04-01,2006,4,TO,Tocantins,North,102326878.81,37821807.14,10203609.71,29891.16,0,0,0,0,61835.32,0,0,,,6318392.34,2106130.78,21479.3
200605,2006-05-01,2006,5,AC,Acre,North,88521872.41,15111967.7,8958624.71,14036.22,0,0,0,0,5510.73,94311.75,31437.31,,,0,0,6409.24
200605,2006-05-01,2006,5,AL,Alagoas,Northeast,107646840.52,64458521.66,13997851.09,548136.98,0,0,0,0,17703.51,870415.42,290138.94,,,0,0,24344.2
200605,2006-05-01,2006,5,AM,Amazonas,North,72204452.73,38092246.03,8958624.71,4714317.2,978.33,2282.77,0,0,12967.65,1044100.69,348033.84,,,0,0,43255.94
200605,2006-05-01,2006,5,AP,Amapa,North,88288988.2,10423726.36,7166899.79,12238.12,13426.88,31329.38,0,0,2064.27,421087.88,140362.7,,,0,0,5789.22
200605,2006-05-01,2006,5,BA,Bahia,Northeast,243136281.02,241966967.37,17917249.38,10098834.37,0,0,0,0,128478.49,3850227.48,1283411.08,,,0,0,213466
200605,2006-05-01,2006,5,CE,Ceara,Northeast,189849788.24,141707543.61,27995702.14,1668320.57,220.29,514.02,0,0,21207.13,1687345.37,562449.34,,,0,0,61044.49
200605,2006-05-01,2006,5,DF,Distrito Federal,Center-West,17859630.63,5734494.75,5734494.75,70415.13,0,0,0,0,5723.86,1118467.19,0,,,0,0,148516.65
200605,2006-05-01,2006,5,ES,Espirito Santo,Southeast,38814033.53,48323806.98,4479312.38,6761119.91,0,0,0,0,28474.64,4416533.07,1472178.08,,,0,0,73364.15
200605,2006-05-01,2006,5,GO,Goias,Center-West,73568119.11,98137480.13,7900859.44,1412240.42,0,0,0,0,143603.97,1382686.5,460896.69,,,0,0,147456
200605,2006-05-01,2006,5,MA,Maranhao,Northeast,186778304.39,111721779.93,13997851.09,1697944.15,715.5,1669.5,0,0,35931.62,1739131.88,579711.64,,,0,0,48720.72
200605,2006-05-01,2006,5,MG,Minas Gerais,Southeast,115264741.47,356210904.8,13437937.06,17984103.68,0,0,0,0,203484.7,13367882.54,4455965.01,,,0,0,398775.41
200605,2006-05-01,2006,5,MS,Mato Grosso do Sul,Center-West,34466861.77,40124923.96,4417684.87,1151381.02,0,0,0,0,83233.91,1279020.24,426340.47,,,0,0,60191
200605,2006-05-01,2006,5,MT,Mato Grosso,Center-West,59719271.96,50188537.09,4587595.82,1491014.95,15182.67,35426.14,0,0,162570.8,2010620.02,670207.22,,,0,0,59988.57
200605,2006-05-01,2006,5,PA,Para,North,158154248.49,98352868.22,15677593.21,6736112.67,35401.2,82602.73,0,0,63085.45,4520530.83,1506844.29,,,0,0,75028.65
200605,2006-05-01,2006,5,PB,Paraiba,Northeast,123917683.37,87533408.04,11198280.89,553360.21,0,0,0,0,11872.99,297832.04,99278.48,,,0,0,28266.85
200605,2006-05-01,2006,5,PE,Pernambuco,Northeast,178549729.29,132023414.54,12913232.59,1239313.88,0,0,0,0,30059.35,1539040.55,513014.46,,,0,0,67931.12
200605,2006-05-01,2006,5,PI,Piaui,Northeast,111820642.92,70185127.71,13997851.09,71033.32,0,0,0,0,38903.39,312490.55,104164.55,,,0,0,24707.04
200605,2006-05-01,2006,5,PR,Parana,South,74605747.61,184460914.97,9070607.51,17643428.57,0,0,0,0,140721.62,10444902,3481635.92,,,0,0,253170.33
200605,2006-05-01,2006,5,RJ,Rio de Janeiro,Southeast,39530799.34,79582992.07,7645992.97,18692293.15,6878.31,16049.41,0,0,36365.15,6075804.52,2025268.63,,,0,0,400994.56
200605,2006-05-01,2006,5,RN,Rio Grande do Norte,Northeast,108107433.71,67278806.33,8062762.24,807329.12,0,0,0,0,21711.37,375154.42,125052.21,,,0,0,30965.54
200605,2006-05-01,2006,5,RO,Rondonia,North,72856528.5,24630227.22,7166899.79,230485.4,3269.33,7628.44,0,0,22049.75,258352.46,86117.73,,,0,0,25633.46
200605,2006-05-01,2006,5,RR,Roraima,North,64190648.62,13189343.84,11198280.89,9232.68,827.61,1931.11,0,0,4892.97,39614.25,13204.81,,,0,0,5256.26
200605,2006-05-01,2006,5,RS,Rio Grande do Sul,South,60932857.39,181003959.62,5522106.06,22069241.55,0,0,0,0,241369.54,10405432.79,3468811.04,,,0,0,223908.52
200605,2006-05-01,2006,5,SC,Santa Catarina,South,33116133.4,105180719.4,3483174.6,13314006.39,0,0,0,0,67672.24,3720372.71,1240125.54,,,0,0,139674.72
200605,2006-05-01,2006,5,SE,Sergipe,Northeast,107522635.6,38383673.53,6271037.3,111640.84,0,0,0,0,9477.32,259491.99,86497.7,,,0,0,34445.4
200605,2006-05-01,2006,5,SP,Sao Paulo,Southeast,25876022.35,363459892.55,7838796.61,32281994.22,185.28,432.32,0,0,272323.45,32260958.44,10783454.08,,,0,0,1238871.96
200605,2006-05-01,2006,5,TO,Tocantins,North,112301936.93,41508762.09,11198280.85,26397.01,0,0,0,0,45509.5,81559.37,27187.11,,,0,0,20111.92
200606,2006-06-01,2006,6,AC,Acre,North,86147679.69,14706658.72,8718350.76,16310.62,0,0,0,0,6737.89,471558.75,157186.38,,,0,0,8588.38
200606,2006-06-01,2006,6,AL,Alagoas,Northeast,104759708.38,62729717.89,13622423.04,636955.64,0,0,0,0,16977.66,4352077.05,1450693.31,,,0,0,30434.81
200606,2006-06-01,2006,6,AM,Amazonas,North,70267899.89,37070596.28,8718350.76,5478212.74,1927.81,4498.22,0,0,95111.03,5220503.44,1740168.38,,,0,0,54503.04
200606,2006-06-01,2006,6,AP,Amapa,North,85921041.53,10144157.81,6974680.62,14221.16,12607.6,29417.72,0,0,1993.35,2105439.38,701813.28,,,0,0,8201.05
200606,2006-06-01,2006,6,BA,Bahia,Northeast,236615266.82,235477315.17,17436701.47,11735222.91,0,0,0,0,152937.88,19251137.36,6417049.73,,,0,0,260936.86
200606,2006-06-01,2006,6,CE,Ceara,Northeast,184757939.5,137906889.66,27244845.99,1938650.85,561.45,1310.07,0,0,34292.08,8436726.81,2812244.05,,,0,0,80254.34
200606,2006-06-01,2006,6,DF,Distrito Federal,Center-West,17380628.06,5580693.25,5580693.25,81825.01,0,0,0,0,5074.29,5592335.94,0,,,0,0,193673.44
200606,2006-06-01,2006,6,ES,Espirito Santo,Southeast,37773025.31,47027742.86,4359175.4,7856673.96,0,0,0,0,19881.33,22082665.32,7360889.17,,,0,0,95703.16
200606,2006-06-01,2006,6,GO,Goias,Center-West,71594992.17,95505396.26,7688955.15,1641076.13,0,0,0,0,171622.39,6913432.5,2304479.82,,,0,0,186439.09
200606,2006-06-01,2006,6,MA,Maranhao,Northeast,181768834.11,108725356.81,13622423.04,1973074.55,1226.6,2862.07,0,0,54273.73,8695659.38,2898555.19,,,0,0,62520.21
200606,2006-06-01,2006,6,MG,Minas Gerais,Southeast,112173294.12,346657187.03,13077526.09,20898200.47,0,0,0,0,360525.77,66839412.67,22279812.42,,,0,0,509698.26
200606,2006-06-01,2006,6,MS,Mato Grosso do Sul,Center-West,33542446.46,39048757.33,4299200.75,1337947.7,0,0,0,0,118162.2,6395101.18,2131701.14,,,0,0,78440.77
200606,2006-06-01,2006,6,MT,Mato Grosso,Center-West,58117576.73,48842461.11,4464554.63,1732615.08,19318.39,45076.16,0,0,210326.65,10053100.09,3351034.48,,,0,0,79391.79
200606,2006-06-01,2006,6,PA,Para,North,153912487.05,95715003.74,15257113.79,7827614.61,43901.76,102437.38,0,0,75600.07,22602654.15,7534219.42,,,0,0,97402.31
200606,2006-06-01,2006,6,PB,Paraiba,Northeast,120594160.55,85185726.76,10897938.42,643025.25,0,0,0,0,19587.85,1489160.17,496388.97,,,0,0,36111.31
200606,2006-06-01,2006,6,PE,Pernambuco,Northeast,173760952.73,128482492.47,12566894.43,1440129,0,0,0,0,30922.85,7695202.74,2565069.36,,,0,0,91882.05
200606,2006-06-01,2006,6,PI,Piaui,Northeast,108821567.66,68302734.13,13622423.04,82543.38,0,0,0,0,47170.02,1562452.74,520819.62,,,0,0,31478.77
200606,2006-06-01,2006,6,PR,Parana,South,72604791.03,179513599.29,8827330.14,20502323.26,624.02,1456.06,0,0,195373.35,52224510,17408173.82,,,0,0,344547.51
200606,2006-06-01,2006,6,RJ,Rio de Janeiro,Southeast,38470567.18,77448544.46,7440924.33,21721143.13,7267.18,16956.77,0,0,44324.67,30379022.59,10126341.77,,,0,0,534881.33
200606,2006-06-01,2006,6,RN,Rio Grande do Norte,Northeast,105207948.25,65474361.23,7846515.67,938146.59,0,0,0,0,32295.59,1875772.05,625258.91,,,0,0,38386.65
200606,2006-06-01,2006,6,RO,Rondonia,North,70902486.7,23969634.6,6974680.62,267832.64,10609.28,24754.98,0,0,21214.34,1291762.28,430587.9,,,0,0,33982.57
200606,2006-06-01,2006,6,RR,Roraima,North,62469029.24,12835600.29,10897938.42,10728.72,1004.87,2344.71,0,0,5253.7,198071.25,66023.86,,,0,0,6929.31
200606,2006-06-01,2006,6,RS,Rio Grande do Sul,South,59298613.34,176149366.91,5374000.91,25645283.34,0,0,0,0,329315.84,52027163.92,17344048,,,0,0,311313.03
200606,2006-06-01,2006,6,SC,Santa Catarina,South,32227945.19,102359731.64,3389754.45,15471372.92,0,0,0,0,80654.47,18601863.53,6200623.95,,,0,0,180343.21
200606,2006-06-01,2006,6,SE,Sergipe,Northeast,104638834.67,37354207.54,6102845.55,129730.84,0,0,0,0,10148.19,1297459.93,432487.37,,,0,0,41913.92
200606,2006-06-01,2006,6,SP,Sao Paulo,Southeast,25182016.88,353711756.32,7628556.92,37512883.54,1903.98,4442.64,0,0,306089.55,161304792.19,53917261.45,,,0,0,1623738.67
200606,2006-06-01,2006,6,TO,Tocantins,North,109289953.18,40395479.51,10897938.34,30674.3,0,0,0,0,61250.94,407796.81,135933.57,,,0,0,24707.51
200607,2006-07-01,2006,7,AC,Acre,North,77192598.26,13171314.33,7805492.19,15776.03,0,0,0,0,4173.05,94311.75,31437.31,,,2464354.46,821451.49,5165.93
200607,2006-07-01,2006,7,AL,Alagoas,Northeast,93869900.02,56200191.47,12196081.51,606397.5,0,0,0,0,14163.44,870415.42,290138.94,,,4939374.79,1646458.26,20367.3
200607,2006-07-01,2006,7,AM,Amazonas,North,62963527.12,33205676.05,7800653.61,5306382.36,1431.93,3341.2,0,0,49934.62,1044100.69,348033.84,,,5349013.04,1783004.35,34380.17
200607,2006-07-01,2006,7,AP,Amapa,North,76989519.23,9079426.42,6239416.72,13474.8,14322.68,33419.6,0,0,1122.76,421087.88,140362.7,,,2112454.72,704151.57,4544.81
200607,2006-07-01,2006,7,BA,Bahia,Northeast,212019027,211088413.76,15677924.13,11303214.82,0,0,0,0,157164.93,3850227.48,1283411.08,,,25371197.2,8457065.73,180434.26
200607,2006-07-01,2006,7,CE,Ceara,Northeast,165552287.01,123556981.21,24392162.95,1885538.04,134.02,312.72,0,0,28377.58,1687345.37,562449.34,,,12292736.39,4097578.8,52758.31
200607,2006-07-01,2006,7,DF,Distrito Federal,Center-West,15573905.7,4998918.07,4998918.07,76076.33,0,0,0,0,3326.69,1118467.19,0,,,6263542.27,0,126289.93
200607,2006-07-01,2006,7,ES,Espirito Santo,Southeast,33846506.11,42133997.78,3898042.54,7589465.07,0,0,0,0,24156.94,4416533.07,1472178.08,,,7276410.66,2425470.22,63069.09
200607,2006-07-01,2006,7,GO,Goias,Center-West,64152667.68,85613659.36,6929876.28,1582003.29,0,0,0,0,151559.25,1382686.5,460896.69,,,16565626.51,5521875.5,129107.64
200607,2006-07-01,2006,7,MA,Maranhao,Northeast,162873900.18,97328585.25,12196081.51,1893776.63,752.4,1755.6,0,0,50226.17,1739131.88,579711.64,,,11095641.48,3698547.16,41558.47
200607,2006-07-01,2006,7,MG,Minas Gerais,Southeast,100512840.92,310572851.34,11688519.21,20174637.17,0,0,0,0,223136.33,13367882.54,4455965.02,,,36507264.33,12169088.11,349700.34
200607,2006-07-01,2006,7,MS,Mato Grosso do Sul,Center-West,30055697.44,35007615.41,3866528.85,1286443.8,0,0,0,0,111556.96,1279020.24,426340.47,,,8242909.93,2747636.64,50701.37
200607,2006-07-01,2006,7,MT,Mato Grosso,Center-West,52076234.33,43806960.65,4031209.36,1664329.16,20416.84,47639.24,0,0,209317.11,2010620.02,670207.22,,,10171273.31,3390424.44,50574.09
200607,2006-07-01,2006,7,PA,Para,North,137913230.14,85760732.76,13659611.27,7532096.58,46386.17,108234.31,0,0,94786.05,4520530.83,1506844.28,,,10294517.68,3431505.89,65929.99
200607,2006-07-01,2006,7,PB,Paraiba,Northeast,108058355.35,76323953.53,9756865.25,619646.79,0,0,0,0,13353.44,297832.04,99278.49,,,6483444.81,2161148.27,24874.17
200607,2006-07-01,2006,7,PE,Pernambuco,Northeast,155698440.88,115217904.63,11330813.89,1377956.56,0,0,0,0,54425.4,1539040.55,513014.46,,,11729319.89,3909773.3,57624.09
200607,2006-07-01,2006,7,PI,Piaui,Northeast,97509527.62,61093569.15,12097286.2,81299.56,0,0,0,0,49674,312490.55,104164.55,,,6727697.76,2242565.92,22545.27
200607,2006-07-01,2006,7,PR,Parana,South,65057497.62,160802842.5,7870546.75,19786703.85,0,0,0,0,151002.36,10444902,3481635.92,,,24559208.43,8186402.81,215943.38
200607,2006-07-01,2006,7,RJ,Rio de Janeiro,Southeast,34471538.27,69414330.14,6675165.36,20775186.63,5152.67,12022.9,0,0,62363.29,6075804.52,2025268.63,,,17766586.77,5922195.59,346254.95
200607,2006-07-01,2006,7,RN,Rio Grande do Norte,Northeast,94271545.22,58680916.19,7051718.9,893956.96,0,0,0,0,21230.22,375154.42,125052.22,,,6948633.89,2316211.3,26245.63
200607,2006-07-01,2006,7,RO,Rondonia,North,63532148.41,21472718.46,6244393.76,256850.73,11728.63,27366.84,0,0,22652.98,258352.46,86117.73,,,4709327.97,1569775.99,20860.44
200607,2006-07-01,2006,7,RR,Roraima,North,55975351.82,11493107.09,9756865.25,10624.79,730.51,1704.54,0,0,5291.67,39614.25,13204.81,,,2410320.2,803440.07,4323.85
200607,2006-07-01,2006,7,RS,Rio Grande do Sul,South,53134501.74,157908152.1,4842977.05,24848005.08,0,0,0,0,246527.91,10405432.79,3468811.05,,,21155471.85,7051823.95,195802.85
200607,2006-07-01,2006,7,SC,Santa Catarina,South,28877839.05,91729245.85,3040438.99,14993924.98,0,0,0,0,64799.53,3720372.71,1240125.54,,,13017309.07,4339103.02,118927.23
200607,2006-07-01,2006,7,SE,Sergipe,Northeast,93761591.2,33530729.58,5518651.55,124141.64,0,0,0,0,11116.93,259491.99,86497.7,,,4205545.91,1401848.64,29490.87
200607,2006-07-01,2006,7,SP,Sao Paulo,Southeast,22564337.45,316893697.86,6815310.4,36181649.12,285,665,0,0,284948.83,32260958.44,10783454.08,,,62395043.69,20798347.9,1062804.59
200607,2006-07-01,2006,7,TO,Tocantins,North,97929224.31,36188129.4,9756865.25,28688.52,102.9,240.1,0,0,203844.76,81559.37,27187.11,,,7036390.24,2345463.41,16860.81
200608,2006-08-01,2006,8,AC,Acre,North,78100019.78,13332806.45,7903908.36,16069.15,0,0,0,0,7671.72,94311.75,31437.31,,,0,0,5544.47
200608,2006-08-01,2006,8,AL,Alagoas,Northeast,94973368.09,56869694.62,12349856.81,627524.71,0,0,0,0,11749.64,870415.42,290138.94,,,0,0,22569.3
200608,2006-08-01,2006,8,AM,Amazonas,North,63703681.72,33607571.88,7903908.36,5397100.68,570.75,1331.76,0,0,11107.78,1044100.69,348033.84,,,0,0,39968.19
200608,2006-08-01,2006,8,AP,Amapa,North,77894553.49,9196520.67,6323126.69,14010.6,17853.61,41658.41,0,0,2087.83,421087.88,140362.7,,,0,0,5094.14
200608,2006-08-01,2006,8,BA,Bahia,Northeast,214511372.58,213479726.24,15807816.69,11561467.72,0,0,0,0,184383.55,3850227.48,1283411.08,,,0,0,211923.44
200608,2006-08-01,2006,8,CE,Ceara,Northeast,167498402.5,125024038.6,24699713.56,1909946.6,137.63,321.15,0,0,47010.07,1687345.37,562449.34,,,0,0,58367.31
200608,2006-08-01,2006,8,DF,Distrito Federal,Center-West,15756981.52,5059361.52,5059361.52,80613.48,0,0,0,0,6415.14,1118467.19,0,,,0,0,143560.77
200608,2006-08-01,2006,8,ES,Espirito Santo,Southeast,34244381.68,42634551.41,3951954.19,7740345.73,0,0,0,0,24754.93,4416533.07,1472178.08,,,0,0,69897.15
200608,2006-08-01,2006,8,GO,Goias,Center-West,64906801.01,86583566.86,6970675.84,1616777.89,0,0,0,0,135587.75,1382686.5,460896.69,,,0,0,132821.46
200608,2006-08-01,2006,8,MA,Maranhao,Northeast,164788530.43,98568557.59,12349856.81,1943860.6,945.78,2206.84,0,0,55129.72,1739131.88,579711.64,,,0,0,42294.26
200608,2006-08-01,2006,8,MG,Minas Gerais,Southeast,101694398.73,314273499.28,11855862.52,20588775.53,127.12,296.63,0,0,277113.18,13367882.54,4455965.02,,,0,0,395774.69
200608,2006-08-01,2006,8,MS,Mato Grosso do Sul,Center-West,30409010.96,35400938.48,3897582.21,1318137.59,0,0,0,0,206961.73,1279020.24,426340.47,,,0,0,56445.04
200608,2006-08-01,2006,8,MT,Mato Grosso,Center-West,52688405.65,44279743.76,4047489.23,1706961.46,19255.77,44930.05,0,0,246682.74,2010620.02,670207.22,,,0,0,54516.58
