competencia,period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance,source_series
201606,2016-06-01,2016,6,32,ES,Espirito Santo,Southeast,289,old_caged_adjusted
201606,2016-06-01,2016,6,33,RJ,Rio de Janeiro,Southeast,761,old_caged_adjusted
201606,2016-06-01,2016,6,35,SP,Sao Paulo,Southeast,2011,old_caged_adjusted
201606,2016-06-01,2016,6,41,PR,Parana,South,-146,old_caged_adjusted
201606,2016-06-01,2016,6,42,SC,Santa Catarina,South,100,old_caged_adjusted
201606,2016-06-01,2016,6,43,RS,Rio Grande do Sul,South,229,old_caged_adjusted
201606,2016-06-01,2016,6,50,MS,Mato Grosso do Sul,Center-West,-201,old_caged_adjusted
201606,2016-06-01,2016,6,51,MT,Mato Grosso,Center-West,287,old_caged_adjusted
201606,2016-06-01,2016,6,52,GO,Goias,Center-West,1011,old_caged_adjusted
201606,2016-06-01,2016,6,53,DF,Distrito Federal,Center-West,324,old_caged_adjusted
201607,2016-07-01,2016,7,11,RO,Rondonia,North,-6,old_caged_adjusted
201607,2016-07-01,2016,7,12,AC,Acre,North,46,old_caged_adjusted
201607,2016-07-01,2016,7,13,AM,Amazonas,North,433,old_caged_adjusted
201607,2016-07-01,2016,7,14,RR,Roraima,North,68,old_caged_adjusted
201607,2016-07-01,2016,7,15,PA,Para,North,465,old_caged_adjusted
201607,2016-07-01,2016,7,16,AP,Amapa,North,-17,old_caged_adjusted
201607,2016-07-01,2016,7,17,TO,Tocantins,North,76,old_caged_adjusted
201607,2016-07-01,2016,7,21,MA,Maranhao,Northeast,409,old_caged_adjusted
201607,2016-07-01,2016,7,22,PI,Piaui,Northeast,504,old_caged_adjusted
201607,2016-07-01,2016,7,23,CE,Ceara,Northeast,155,old_caged_adjusted
201607,2016-07-01,2016,7,24,RN,Rio Grande do Norte,Northeast,34,old_caged_adjusted
201607,2016-07-01,2016,7,25,PB,Paraiba,Northeast,23,old_caged_adjusted
201607,2016-07-01,2016,7,26,PE,Pernambuco,Northeast,-67,old_caged_adjusted
201607,2016-07-01,2016,7,27,AL,Alagoas,Northeast,63,old_caged_adjusted
201607,2016-07-01,2016,7,28,SE,Sergipe,Northeast,-9,old_caged_adjusted
201607,2016-07-01,2016,7,29,BA,Bahia,Northeast,3204,old_caged_adjusted
201607,2016-07-01,2016,7,31,MG,Minas Gerais,Southeast,128,old_caged_adjusted
201607,2016-07-01,2016,7,32,ES,Espirito Santo,Southeast,63,old_caged_adjusted
201607,2016-07-01,2016,7,33,RJ,Rio de Janeiro,Southeast,1763,old_caged_adjusted
201607,2016-07-01,2016,7,35,SP,Sao Paulo,Southeast,836,old_caged_adjusted
201607,2016-07-01,2016,7,41,PR,Parana,South,-89,old_caged_adjusted
201607,2016-07-01,2016,7,42,SC,Santa Catarina,South,208,old_caged_adjusted
201607,2016-07-01,2016,7,43,RS,Rio Grande do Sul,South,576,old_caged_adjusted
201607,2016-07-01,2016,7,50,MS,Mato Grosso do Sul,Center-West,157,old_caged_adjusted
201607,2016-07-01,2016,7,51,MT,Mato Grosso,Center-West,248,old_caged_adjusted
201607,2016-07-01,2016,7,52,GO,Goias,Center-West,582,old_caged_adjusted
201607,2016-07-01,2016,7,53,DF,Distrito Federal,Center-West,631,old_caged_adjusted
201608,2016-08-01,2016,8,11,RO,Rondonia,North,116,old_caged_adjusted
201608,2016-08-01,2016,8,12,AC,Acre,North,16,old_caged_adjusted
201608,2016-08-01,2016,8,13,AM,Amazonas,North,693,old_caged_adjusted
201608,2016-08-01,2016,8,14,RR,Roraima,North,90,old_caged_adjusted
201608,2016-08-01,2016,8,15,PA,Para,North,394,old_caged_adjusted
201608,2016-08-01,2016,8,16,AP,Amapa,North,67,old_caged_adjusted
201608,2016-08-01,2016,8,17,TO,Tocantins,North,104,old_caged_adjusted
201608,2016-08-01,2016,8,21,MA,Maranhao,Northeast,542,old_caged_adjusted
201608,2016-08-01,2016,8,22,PI,Piaui,Northeast,222,old_caged_adjusted
201608,2016-08-01,2016,8,23,CE,Ceara,Northeast,256,old_caged_adjusted
201608,2016-08-01,2016,8,24,RN,Rio Grande do Norte,Northeast,40,old_caged_adjusted
201608,2016-08-01,2016,8,25,PB,Paraiba,Northeast,135,old_caged_adjusted
201608,2016-08-01,2016,8,26,PE,Pernambuco,Northeast,557,old_caged_adjusted
201608,2016-08-01,2016,8,27,AL,Alagoas,Northeast,346,old_caged_adjusted
201608,2016-08-01,2016,8,28,SE,Sergipe,Northeast,76,old_caged_adjusted
201608,2016-08-01,2016,8,29,BA,Bahia,Northeast,1637,old_caged_adjusted
201608,2016-08-01,2016,8,31,MG,Minas Gerais,Southeast,502,old_caged_adjusted
201608,2016-08-01,2016,8,32,ES,Espirito Santo,Southeast,123,old_caged_adjusted
201608,2016-08-01,2016,8,33,RJ,Rio de Janeiro,Southeast,716,old_caged_adjusted
201608,2016-08-01,2016,8,35,SP,Sao Paulo,Southeast,1858,old_caged_adjusted
201608,2016-08-01,2016,8,41,PR,Parana,South,418,old_caged_adjusted
201608,2016-08-01,2016,8,42,SC,Santa Catarina,South,178,old_caged_adjusted
201608,2016-08-01,2016,8,43,RS,Rio Grande do Sul,South,62,old_caged_adjusted
201608,2016-08-01,2016,8,50,MS,Mato Grosso do Sul,Center-West,547,old_caged_adjusted
201608,2016-08-01,2016,8,51,MT,Mato Grosso,Center-West,277,old_caged_adjusted
201608,2016-08-01,2016,8,52,GO,Goias,Center-West,463,old_caged_adjusted
201608,2016-08-01,2016,8,53,DF,Distrito Federal,Center-West,1432,old_caged_adjusted
201609,2016-09-01,2016,9,11,RO,Rondonia,North,183,old_caged_adjusted
201609,2016-09-01,2016,9,12,AC,Acre,North,-6,old_caged_adjusted
201609,2016-09-01,2016,9,13,AM,Amazonas,North,409,old_caged_adjusted
201609,2016-09-01,2016,9,14,RR,Roraima,North,103,old_caged_adjusted
201609,2016-09-01,2016,9,15,PA,Para,North,512,old_caged_adjusted
201609,2016-09-01,2016,9,16,AP,Amapa,North,50,old_caged_adjusted
201609,2016-09-01,2016,9,17,TO,Tocantins,North,-131,old_caged_adjusted
201609,2016-09-01,2016,9,21,MA,Maranhao,Northeast,1510,old_caged_adjusted
201609,2016-09-01,2016,9,22,PI,Piaui,Northeast,254,old_caged_adjusted
201609,2016-09-01,2016,9,23,CE,Ceara,Northeast,-304,old_caged_adjusted
201609,2016-09-01,2016,9,24,RN,Rio Grande do Norte,Northeast,111,old_caged_adjusted
201609,2016-09-01,2016,9,25,PB,Paraiba,Northeast,216,old_caged_adjusted
201609,2016-09-01,2016,9,26,PE,Pernambuco,Northeast,3790,old_caged_adjusted
201609,2016-09-01,2016,9,27,AL,Alagoas,Northeast,80,old_caged_adjusted
201609,2016-09-01,2016,9,28,SE,Sergipe,Northeast,155,old_caged_adjusted
201609,2016-09-01,2016,9,29,BA,Bahia,Northeast,-2339,old_caged_adjusted
201609,2016-09-01,2016,9,31,MG,Minas Gerais,Southeast,65,old_caged_adjusted
201609,2016-09-01,2016,9,32,ES,Espirito Santo,Southeast,21,old_caged_adjusted
201609,2016-09-01,2016,9,33,RJ,Rio de Janeiro,Southeast,-458,old_caged_adjusted
201609,2016-09-01,2016,9,35,SP,Sao Paulo,Southeast,-348,old_caged_adjusted
201609,2016-09-01,2016,9,41,PR,Parana,South,335,old_caged_adjusted
201609,2016-09-01,2016,9,42,SC,Santa Catarina,South,8,old_caged_adjusted
201609,2016-09-01,2016,9,43,RS,Rio Grande do Sul,South,375,old_caged_adjusted
201609,2016-09-01,2016,9,50,MS,Mato Grosso do Sul,Center-West,107,old_caged_adjusted
201609,2016-09-01,2016,9,51,MT,Mato Grosso,Center-West,386,old_caged_adjusted
201609,2016-09-01,2016,9,52,GO,Goias,Center-West,725,old_caged_adjusted
201609,2016-09-01,2016,9,53,DF,Distrito Federal,Center-West,1204,old_caged_adjusted
201610,2016-10-01,2016,10,11,RO,Rondonia,North,84,old_caged_adjusted
201610,2016-10-01,2016,10,12,AC,Acre,North,-136,old_caged_adjusted
201610,2016-10-01,2016,10,13,AM,Amazonas,North,-1105,old_caged_adjusted
201610,2016-10-01,2016,10,14,RR,Roraima,North,72,old_caged_adjusted
201610,2016-10-01,2016,10,15,PA,Para,North,94,old_caged_adjusted
201610,2016-10-01,2016,10,16,AP,Amapa,North,84,old_caged_adjusted
201610,2016-10-01,2016,10,17,TO,Tocantins,North,-159,old_caged_adjusted
201610,2016-10-01,2016,10,21,MA,Maranhao,Northeast,-1368,old_caged_adjusted
201610,2016-10-01,2016,10,22,PI,Piaui,Northeast,92,old_caged_adjusted
201610,2016-10-01,2016,10,23,CE,Ceara,Northeast,-149,old_caged_adjusted
201610,2016-10-01,2016,10,24,RN,Rio Grande do Norte,Northeast,147,old_caged_adjusted
201610,2016-10-01,2016,10,25,PB,Paraiba,Northeast,-244,old_caged_adjusted
201610,2016-10-01,2016,10,26,PE,Pernambuco,Northeast,1028,old_caged_adjusted
201610,2016-10-01,2016,10,27,AL,Alagoas,Northeast,150,old_caged_adjusted
201610,2016-10-01,2016,10,28,SE,Sergipe,Northeast,180,old_caged_adjusted
201610,2016-10-01,2016,10,29,BA,Bahia,Northeast,408,old_caged_adjusted
201610,2016-10-01,2016,10,31,MG,Minas Gerais,Southeast,359,old_caged_adjusted
201610,2016-10-01,2016,10,32,ES,Espirito Santo,Southeast,-76,old_caged_adjusted
201610,2016-10-01,2016,10,33,RJ,Rio de Janeiro,Southeast,96,old_caged_adjusted
201610,2016-10-01,2016,10,35,SP,Sao Paulo,Southeast,-934,old_caged_adjusted
201610,2016-10-01,2016,10,41,PR,Parana,South,-442,old_caged_adjusted
201610,2016-10-01,2016,10,42,SC,Santa Catarina,South,51,old_caged_adjusted
201610,2016-10-01,2016,10,43,RS,Rio Grande do Sul,South,56,old_caged_adjusted
201610,2016-10-01,2016,10,50,MS,Mato Grosso do Sul,Center-West,115,old_caged_adjusted
201610,2016-10-01,2016,10,51,MT,Mato Grosso,Center-West,38,old_caged_adjusted
201610,2016-10-01,2016,10,52,GO,Goias,Center-West,-438,old_caged_adjusted
201610,2016-10-01,2016,10,53,DF,Distrito Federal,Center-West,-2020,old_caged_adjusted
201611,2016-11-01,2016,11,11,RO,Rondonia,North,84,old_caged_adjusted
201611,2016-11-01,2016,11,12,AC,Acre,North,-117,old_caged_adjusted
201611,2016-11-01,2016,11,13,AM,Amazonas,North,870,old_caged_adjusted
201611,2016-11-01,2016,11,14,RR,Roraima,North,-70,old_caged_adjusted
201611,2016-11-01,2016,11,15,PA,Para,North,-1034,old_caged_adjusted
201611,2016-11-01,2016,11,16,AP,Amapa,North,-31,old_caged_adjusted
201611,2016-11-01,2016,11,17,TO,Tocantins,North,-64,old_caged_adjusted
201611,2016-11-01,2016,11,21,MA,Maranhao,Northeast,220,old_caged_adjusted
201611,2016-11-01,2016,11,22,PI,Piaui,Northeast,-210,old_caged_adjusted
201611,2016-11-01,2016,11,23,CE,Ceara,Northeast,69,old_caged_adjusted
201611,2016-11-01,2016,11,24,RN,Rio Grande do Norte,Northeast,-18,old_caged_adjusted
201611,2016-11-01,2016,11,25,PB,Paraiba,Northeast,-2,old_caged_adjusted
201611,2016-11-01,2016,11,26,PE,Pernambuco,Northeast,184,old_caged_adjusted
201611,2016-11-01,2016,11,27,AL,Alagoas,Northeast,187,old_caged_adjusted
201611,2016-11-01,2016,11,28,SE,Sergipe,Northeast,28,old_caged_adjusted
201611,2016-11-01,2016,11,29,BA,Bahia,Northeast,-356,old_caged_adjusted
201611,2016-11-01,2016,11,31,MG,Minas Gerais,Southeast,381,old_caged_adjusted
201611,2016-11-01,2016,11,32,ES,Espirito Santo,Southeast,36,old_caged_adjusted
201611,2016-11-01,2016,11,33,RJ,Rio de Janeiro,Southeast,348,old_caged_adjusted
201611,2016-11-01,2016,11,35,SP,Sao Paulo,Southeast,-523,old_caged_adjusted
201611,2016-11-01,2016,11,41,PR,Parana,South,-434,old_caged_adjusted
201611,2016-11-01,2016,11,42,SC,Santa Catarina,South,149,old_caged_adjusted
201611,2016-11-01,2016,11,43,RS,Rio Grande do Sul,South,-82,old_caged_adjusted
201611,2016-11-01,2016,11,50,MS,Mato Grosso do Sul,Center-West,-466,old_caged_adjusted
201611,2016-11-01,2016,11,51,MT,Mato Grosso,Center-West,78,old_caged_adjusted
201611,2016-11-01,2016,11,52,GO,Goias,Center-West,173,old_caged_adjusted
201611,2016-11-01,2016,11,53,DF,Distrito Federal,Center-West,-687,old_caged_adjusted
201612,2016-12-01,2016,12,11,RO,Rondonia,North,-24,old_caged_adjusted
201612,2016-12-01,2016,12,12,AC,Acre,North,-138,old_caged_adjusted
201612,2016-12-01,2016,12,13,AM,Amazonas,North,767,old_caged_adjusted
201612,2016-12-01,2016,12,14,RR,Roraima,North,37,old_caged_adjusted
201612,2016-12-01,2016,12,15,PA,Para,North,-517,old_caged_adjusted
201612,2016-12-01,2016,12,16,AP,Amapa,North,-157,old_caged_adjusted
201612,2016-12-01,2016,12,17,TO,Tocantins,North,-109,old_caged_adjusted
201612,2016-12-01,2016,12,21,MA,Maranhao,Northeast,-82,old_caged_adjusted
201612,2016-12-01,2016,12,22,PI,Piaui,Northeast,-142,old_caged_adjusted
201612,2016-12-01,2016,12,23,CE,Ceara,Northeast,-284,old_caged_adjusted
201612,2016-12-01,2016,12,24,RN,Rio Grande do Norte,Northeast,-140,old_caged_adjusted
201612,2016-12-01,2016,12,25,PB,Paraiba,Northeast,-198,old_caged_adjusted
201612,2016-12-01,2016,12,26,PE,Pernambuco,Northeast,-944,old_caged_adjusted
201612,2016-12-01,2016,12,27,AL,Alagoas,Northeast,-116,old_caged_adjusted
201612,2016-12-01,2016,12,28,SE,Sergipe,Northeast,-22,old_caged_adjusted
201612,2016-12-01,2016,12,29,BA,Bahia,Northeast,-2140,old_caged_adjusted
201612,2016-12-01,2016,12,31,MG,Minas Gerais,Southeast,-1652,old_caged_adjusted
201612,2016-12-01,2016,12,32,ES,Espirito Santo,Southeast,-108,old_caged_adjusted
201612,2016-12-01,2016,12,33,RJ,Rio de Janeiro,Southeast,-1206,old_caged_adjusted
201612,2016-12-01,2016,12,35,SP,Sao Paulo,Southeast,-4327,old_caged_adjusted
201612,2016-12-01,2016,12,41,PR,Parana,South,-1488,old_caged_adjusted
201612,2016-12-01,2016,12,42,SC,Santa Catarina,South,-695,old_caged_adjusted
201612,2016-12-01,2016,12,43,RS,Rio Grande do Sul,South,129,old_caged_adjusted
201612,2016-12-01,2016,12,50,MS,Mato Grosso do Sul,Center-West,-604,old_caged_adjusted
201612,2016-12-01,2016,12,51,MT,Mato Grosso,Center-West,-467,old_caged_adjusted
201612,2016-12-01,2016,12,52,GO,Goias,Center-West,-870,old_caged_adjusted
201612,2016-12-01,2016,12,53,DF,Distrito Federal,Center-West,-244,old_caged_adjusted
201701,2017-01-01,2017,1,11,RO,Rondonia,North,177,old_caged_adjusted
201701,2017-01-01,2017,1,12,AC,Acre,North,43,old_caged_adjusted
201701,2017-01-01,2017,1,13,AM,Amazonas,North,739,old_caged_adjusted
201701,2017-01-01,2017,1,14,RR,Roraima,North,21,old_caged_adjusted
201701,2017-01-01,2017,1,15,PA,Para,North,437,old_caged_adjusted
201701,2017-01-01,2017,1,16,AP,Amapa,North,51,old_caged_adjusted
201701,2017-01-01,2017,1,17,TO,Tocantins,North,186,old_caged_adjusted
201701,2017-01-01,2017,1,21,MA,Maranhao,Northeast,432,old_caged_adjusted
201701,2017-01-01,2017,1,22,PI,Piaui,Northeast,407,old_caged_adjusted
201701,2017-01-01,2017,1,23,CE,Ceara,Northeast,807,old_caged_adjusted
201701,2017-01-01,2017,1,24,RN,Rio Grande do Norte,Northeast,415,old_caged_adjusted
201701,2017-01-01,2017,1,25,PB,Paraiba,Northeast,153,old_caged_adjusted
201701,2017-01-01,2017,1,26,PE,Pernambuco,Northeast,1332,old_caged_adjusted
201701,2017-01-01,2017,1,27,AL,Alagoas,Northeast,60,old_caged_adjusted
201701,2017-01-01,2017,1,28,SE,Sergipe,Northeast,-46,old_caged_adjusted
201701,2017-01-01,2017,1,29,BA,Bahia,Northeast,1039,old_caged_adjusted
201701,2017-01-01,2017,1,31,MG,Minas Gerais,Southeast,870,old_caged_adjusted
201701,2017-01-01,2017,1,32,ES,Espirito Santo,Southeast,432,old_caged_adjusted
201701,2017-01-01,2017,1,33,RJ,Rio de Janeiro,Southeast,193,old_caged_adjusted
201701,2017-01-01,2017,1,35,SP,Sao Paulo,Southeast,-2025,old_caged_adjusted
201701,2017-01-01,2017,1,41,PR,Parana,South,530,old_caged_adjusted
201701,2017-01-01,2017,1,42,SC,Santa Catarina,South,581,old_caged_adjusted
201701,2017-01-01,2017,1,43,RS,Rio Grande do Sul,South,340,old_caged_adjusted
201701,2017-01-01,2017,1,50,MS,Mato Grosso do Sul,Center-West,357,old_caged_adjusted
201701,2017-01-01,2017,1,51,MT,Mato Grosso,Center-West,654,old_caged_adjusted
201701,2017-01-01,2017,1,52,GO,Goias,Center-West,1437,old_caged_adjusted
201701,2017-01-01,2017,1,53,DF,Distrito Federal,Center-West,167,old_caged_adjusted
201702,2017-02-01,2017,2,11,RO,Rondonia,North,339,old_caged_adjusted
201702,2017-02-01,2017,2,12,AC,Acre,North,42,old_caged_adjusted
201702,2017-02-01,2017,2,13,AM,Amazonas,North,157,old_caged_adjusted
201702,2017-02-01,2017,2,14,RR,Roraima,North,118,old_caged_adjusted
201702,2017-02-01,2017,2,15,PA,Para,North,687,old_caged_adjusted
201702,2017-02-01,2017,2,16,AP,Amapa,North,51,old_caged_adjusted
201702,2017-02-01,2017,2,17,TO,Tocantins,North,196,old_caged_adjusted
201702,2017-02-01,2017,2,21,MA,Maranhao,Northeast,740,old_caged_adjusted
201702,2017-02-01,2017,2,22,PI,Piaui,Northeast,213,old_caged_adjusted
201702,2017-02-01,2017,2,23,CE,Ceara,Northeast,313,old_caged_adjusted
201702,2017-02-01,2017,2,24,RN,Rio Grande do Norte,Northeast,1011,old_caged_adjusted
201702,2017-02-01,2017,2,25,PB,Paraiba,Northeast,127,old_caged_adjusted
201702,2017-02-01,2017,2,26,PE,Pernambuco,Northeast,215,old_caged_adjusted
201702,2017-02-01,2017,2,27,AL,Alagoas,Northeast,-113,old_caged_adjusted
201702,2017-02-01,2017,2,28,SE,Sergipe,Northeast,244,old_caged_adjusted
201702,2017-02-01,2017,2,29,BA,Bahia,Northeast,792,old_caged_adjusted
201702,2017-02-01,2017,2,31,MG,Minas Gerais,Southeast,1376,old_caged_adjusted
201702,2017-02-01,2017,2,32,ES,Espirito Santo,Southeast,289,old_caged_adjusted
201702,2017-02-01,2017,2,33,RJ,Rio de Janeiro,Southeast,846,old_caged_adjusted
201702,2017-02-01,2017,2,35,SP,Sao Paulo,Southeast,731,old_caged_adjusted
201702,2017-02-01,2017,2,41,PR,Parana,South,764,old_caged_adjusted
201702,2017-02-01,2017,2,42,SC,Santa Catarina,South,691,old_caged_adjusted
201702,2017-02-01,2017,2,43,RS,Rio Grande do Sul,South,738,old_caged_adjusted
201702,2017-02-01,2017,2,50,MS,Mato Grosso do Sul,Center-West,476,old_caged_adjusted
201702,2017-02-01,2017,2,51,MT,Mato Grosso,Center-West,522,old_caged_adjusted
201702,2017-02-01,2017,2,52,GO,Goias,Center-West,1359,old_caged_adjusted
201702,2017-02-01,2017,2,53,DF,Distrito Federal,Center-West,1093,old_caged_adjusted
201703,2017-03-01,2017,3,11,RO,Rondonia,North,142,old_caged_adjusted
201703,2017-03-01,2017,3,12,AC,Acre,North,168,old_caged_adjusted
201703,2017-03-01,2017,3,13,AM,Amazonas,North,269,old_caged_adjusted
201703,2017-03-01,2017,3,14,RR,Roraima,North,57,old_caged_adjusted
201703,2017-03-01,2017,3,15,PA,Para,North,104,old_caged_adjusted
201703,2017-03-01,2017,3,16,AP,Amapa,North,31,old_caged_adjusted
201703,2017-03-01,2017,3,17,TO,Tocantins,North,429,old_caged_adjusted
201703,2017-03-01,2017,3,21,MA,Maranhao,Northeast,633,old_caged_adjusted
201703,2017-03-01,2017,3,22,PI,Piaui,Northeast,199,old_caged_adjusted
201703,2017-03-01,2017,3,23,CE,Ceara,Northeast,85,old_caged_adjusted
201703,2017-03-01,2017,3,24,RN,Rio Grande do Norte,Northeast,127,old_caged_adjusted
201703,2017-03-01,2017,3,25,PB,Paraiba,Northeast,120,old_caged_adjusted
201703,2017-03-01,2017,3,26,PE,Pernambuco,Northeast,605,old_caged_adjusted
201703,2017-03-01,2017,3,27,AL,Alagoas,Northeast,-853,old_caged_adjusted
201703,2017-03-01,2017,3,28,SE,Sergipe,Northeast,-22,old_caged_adjusted
201703,2017-03-01,2017,3,29,BA,Bahia,Northeast,-2314,old_caged_adjusted
201703,2017-03-01,2017,3,31,MG,Minas Gerais,Southeast,957,old_caged_adjusted
201703,2017-03-01,2017,3,32,ES,Espirito Santo,Southeast,-259,old_caged_adjusted
201703,2017-03-01,2017,3,33,RJ,Rio de Janeiro,Southeast,-806,old_caged_adjusted
201703,2017-03-01,2017,3,35,SP,Sao Paulo,Southeast,3706,old_caged_adjusted
201703,2017-03-01,2017,3,41,PR,Parana,South,262,old_caged_adjusted
201703,2017-03-01,2017,3,42,SC,Santa Catarina,South,-195,old_caged_adjusted
201703,2017-03-01,2017,3,43,RS,Rio Grande do Sul,South,432,old_caged_adjusted
201703,2017-03-01,2017,3,50,MS,Mato Grosso do Sul,Center-West,331,old_caged_adjusted
201703,2017-03-01,2017,3,51,MT,Mato Grosso,Center-West,113,old_caged_adjusted
201703,2017-03-01,2017,3,52,GO,Goias,Center-West,1050,old_caged_adjusted
201703,2017-03-01,2017,3,53,DF,Distrito Federal,Center-West,659,old_caged_adjusted
201704,2017-04-01,2017,4,11,RO,Rondonia,North,110,old_caged_adjusted
201704,2017-04-01,2017,4,12,AC,Acre,North,288,old_caged_adjusted
201704,2017-04-01,2017,4,13,AM,Amazonas,North,191,old_caged_adjusted
201704,2017-04-01,2017,4,14,RR,Roraima,North,11,old_caged_adjusted
201704,2017-04-01,2017,4,15,PA,Para,North,341,old_caged_adjusted
201704,2017-04-01,2017,4,16,AP,Amapa,North,62,old_caged_adjusted
201704,2017-04-01,2017,4,17,TO,Tocantins,North,208,old_caged_adjusted
201704,2017-04-01,2017,4,21,MA,Maranhao,Northeast,479,old_caged_adjusted
201704,2017-04-01,2017,4,22,PI,Piaui,Northeast,237,old_caged_adjusted
201704,2017-04-01,2017,4,23,CE,Ceara,Northeast,201,old_caged_adjusted
201704,2017-04-01,2017,4,24,RN,Rio Grande do Norte,Northeast,420,old_caged_adjusted
201704,2017-04-01,2017,4,25,PB,Paraiba,Northeast,202,old_caged_adjusted
201704,2017-04-01,2017,4,26,PE,Pernambuco,Northeast,516,old_caged_adjusted
201704,2017-04-01,2017,4,27,AL,Alagoas,Northeast,-134,old_caged_adjusted
201704,2017-04-01,2017,4,28,SE,Sergipe,Northeast,230,old_caged_adjusted
201704,2017-04-01,2017,4,29,BA,Bahia,Northeast,602,old_caged_adjusted
201704,2017-04-01,2017,4,31,MG,Minas Gerais,Southeast,1499,old_caged_adjusted
201704,2017-04-01,2017,4,32,ES,Espirito Santo,Southeast,412,old_caged_adjusted
201704,2017-04-01,2017,4,33,RJ,Rio de Janeiro,Southeast,1298,old_caged_adjusted
201704,2017-04-01,2017,4,35,SP,Sao Paulo,Southeast,4087,old_caged_adjusted
201704,2017-04-01,2017,4,41,PR,Parana,South,788,old_caged_adjusted
201704,2017-04-01,2017,4,42,SC,Santa Catarina,South,364,old_caged_adjusted
201704,2017-04-01,2017,4,43,RS,Rio Grande do Sul,South,-69,old_caged_adjusted
201704,2017-04-01,2017,4,50,MS,Mato Grosso do Sul,Center-West,127,old_caged_adjusted
201704,2017-04-01,2017,4,51,MT,Mato Grosso,Center-West,378,old_caged_adjusted
201704,2017-04-01,2017,4,52,GO,Goias,Center-West,986,old_caged_adjusted
201704,2017-04-01,2017,4,53,DF,Distrito Federal,Center-West,692,old_caged_adjusted
201705,2017-05-01,2017,5,11,RO,Rondonia,North,70,old_caged_adjusted
201705,2017-05-01,2017,5,12,AC,Acre,North,70,old_caged_adjusted
201705,2017-05-01,2017,5,13,AM,Amazonas,North,-173,old_caged_adjusted
201705,2017-05-01,2017,5,14,RR,Roraima,North,169,old_caged_adjusted
201705,2017-05-01,2017,5,15,PA,Para,North,205,old_caged_adjusted
201705,2017-05-01,2017,5,16,AP,Amapa,North,198,old_caged_adjusted
201705,2017-05-01,2017,5,17,TO,Tocantins,North,167,old_caged_adjusted
201705,2017-05-01,2017,5,21,MA,Maranhao,Northeast,429,old_caged_adjusted
201705,2017-05-01,2017,5,22,PI,Piaui,Northeast,421,old_caged_adjusted
201705,2017-05-01,2017,5,23,CE,Ceara,Northeast,331,old_caged_adjusted
201705,2017-05-01,2017,5,24,RN,Rio Grande do Norte,Northeast,101,old_caged_adjusted
201705,2017-05-01,2017,5,25,PB,Paraiba,Northeast,-586,old_caged_adjusted
201705,2017-05-01,2017,5,26,PE,Pernambuco,Northeast,353,old_caged_adjusted
201705,2017-05-01,2017,5,27,AL,Alagoas,Northeast,36,old_caged_adjusted
201705,2017-05-01,2017,5,28,SE,Sergipe,Northeast,254,old_caged_adjusted
201705,2017-05-01,2017,5,29,BA,Bahia,Northeast,1985,old_caged_adjusted
201705,2017-05-01,2017,5,31,MG,Minas Gerais,Southeast,664,old_caged_adjusted
201705,2017-05-01,2017,5,32,ES,Espirito Santo,Southeast,771,old_caged_adjusted
201705,2017-05-01,2017,5,33,RJ,Rio de Janeiro,Southeast,818,old_caged_adjusted
201705,2017-05-01,2017,5,35,SP,Sao Paulo,Southeast,1843,old_caged_adjusted
201705,2017-05-01,2017,5,41,PR,Parana,South,386,old_caged_adjusted
201705,2017-05-01,2017,5,42,SC,Santa Catarina,South,227,old_caged_adjusted
201705,2017-05-01,2017,5,43,RS,Rio Grande do Sul,South,10,old_caged_adjusted
201705,2017-05-01,2017,5,50,MS,Mato Grosso do Sul,Center-West,197,old_caged_adjusted
201705,2017-05-01,2017,5,51,MT,Mato Grosso,Center-West,812,old_caged_adjusted
201705,2017-05-01,2017,5,52,GO,Goias,Center-West,819,old_caged_adjusted
201705,2017-05-01,2017,5,53,DF,Distrito Federal,Center-West,14,old_caged_adjusted
201706,2017-06-01,2017,6,11,RO,Rondonia,North,111,old_caged_adjusted
201706,2017-06-01,2017,6,12,AC,Acre,North,98,old_caged_adjusted
201706,2017-06-01,2017,6,13,AM,Amazonas,North,-472,old_caged_adjusted
201706,2017-06-01,2017,6,14,RR,Roraima,North,18,old_caged_adjusted
201706,2017-06-01,2017,6,15,PA,Para,North,402,old_caged_adjusted
201706,2017-06-01,2017,6,16,AP,Amapa,North,118,old_caged_adjusted
201706,2017-06-01,2017,6,17,TO,Tocantins,North,240,old_caged_adjusted
201706,2017-06-01,2017,6,21,MA,Maranhao,Northeast,895,old_caged_adjusted
201706,2017-06-01,2017,6,22,PI,Piaui,Northeast,211,old_caged_adjusted
201706,2017-06-01,2017,6,23,CE,Ceara,Northeast,162,old_caged_adjusted
201706,2017-06-01,2017,6,24,RN,Rio Grande do Norte,Northeast,-70,old_caged_adjusted
201706,2017-06-01,2017,6,25,PB,Paraiba,Northeast,215,old_caged_adjusted
201706,2017-06-01,2017,6,26,PE,Pernambuco,Northeast,502,old_caged_adjusted
201706,2017-06-01,2017,6,27,AL,Alagoas,Northeast,1,old_caged_adjusted
201706,2017-06-01,2017,6,28,SE,Sergipe,Northeast,59,old_caged_adjusted
201706,2017-06-01,2017,6,29,BA,Bahia,Northeast,-494,old_caged_adjusted
201706,2017-06-01,2017,6,31,MG,Minas Gerais,Southeast,1423,old_caged_adjusted
