id_arrecadacao,state_abbrev,co_periodo,year,month,va_icms_primario,va_icms_secundario,va_icms_terciario,va_icms_terciario_atacadista,va_icms_terciario_varejista,va_icms_terciario_transportes,va_icms_terciario_comunicacao,va_icms_terciario_outros,va_icms_energia,va_icms_energia_secundario,va_icms_energia_terciario,va_icms_combustiveis,va_icms_combustiveis_secundario,va_icms_combustiveis_terciario,va_icms_divida_ativa,va_icms_outras,va_icms_total,va_outros_tributos_ipva,va_outros_tributos_itcd,va_outros_tributos_taxas,va_outros_tributos_outros,va_outros_tributos_total,va_receita_tributaria_total,uf,state_name,macroregion,include_in_panel,competencia,period_date,source_system,source_sheet,source_file,source_series_version,uf_mapping_status
3863,SE,200509,2005,9,5698347,13899772,51852598,10558923,15087955,1408554,622996,24174170,8980108,0,0,0,0,0,370214,1063238,81864277,3254224,228525,29121,3219845,6731715,88595992,28,Sergipe,Northeast,TRUE,200509,2005-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
4131,BA,200509,2005,9,11857003,198515105,313663490,81716207,75802267,12017087,113579622,30548307,72821694,0,0,187985528,180432202,7553326,17868891,11432161,814143872,32038424,1165336,1242626,0,34446386,848590258,29,Bahia,Northeast,TRUE,200509,2005-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
4400,MG,200509,2005,9,31944118,366306622,424841046,113190335,109111052,35272616,152463688,14803355,186769206,0,186769206,293730675,260091362,33639313,7073160,31160418,1341825245,17983967,6992473,45002838,0,69979278,1411804523,31,Minas Gerais,Southeast,TRUE,200509,2005-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
4669,ES,200509,2005,9,693805,157902433,157103019,105413138,15192597,6899551,29597733,0,33971121,5095668,28875453,54710109,0,54710109,1844537,3487041,409712065,2867962,781215,14607725,0,18256902,427968967,32,Espirito Santo,Southeast,TRUE,200509,2005-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
4936,RJ,200509,2005,9,1127560,243904560,478527523,105004920,96484992,14583353,213921197,48533061,174827828,2974120,171853708,198060181,135941787,62118394,2418057,15309575,1114175284,24211626,14073931,1186601,122352986,161825144,1276000428,33,Rio de Janeiro,Southeast,TRUE,200509,2005-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
5205,SP,200509,2005,9,6486808,1538411119,1656440426,594792821,364225459,33602601,604670135,59149410,386361109,9946561,376414548,660321280,620015727,40305553,22374050,104577822,4374972614,186609503,29766742,179255228,15745116,411376589,4786349203,35,Sao Paulo,Southeast,TRUE,200509,2005-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
5474,PR,200509,2005,9,17944381,133564655,282989198,94448429,65605548,12414518,108534163,1986540,114968228,114968228,0,157406102,138599756,18806346,4044476,1019411,711936451,20565808,4733102,2045944,34607235,61952089,773888540,41,Parana,South,TRUE,200509,2005-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
5743,SC,200509,2005,9,2348541,129963443,177741064,40011539,61019956,9798598,60047076,6863895,71366423,0,71366423,117323133,0,117323133,440219,0,499182823,36134341,1966597,16017552,17541,54136031,553318854,42,Santa Catarina,South,TRUE,200509,2005-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
6012,RS,200509,2005,9,4855807,296147258,356897969,99301168,104075265,7155728,146365808,0,119374261,119374261,0,230085393,205543691,24541702,16698149,4947749,1029006586,16061640,7556129,7924494,0,31542263,1060548849,43,Rio Grande do Sul,South,TRUE,200509,2005-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
6280,MS,200509,2005,9,34780901,10939952,116801491,45410097,34516744,2333759,7859343,26681548,10096404,43182,10053222,48666162,1908756,46757406,11094806,8626447,241006163,2167974,2515246,483614,2095683,7262517,248268680,50,Mato Grosso do Sul,Center-West,TRUE,200509,2005-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
6548,MT,200509,2005,9,24300427,14090163,128512019,11752061,28811880,16384742,30175826,41387510,19481199,5844360,13636839,73766572,3319496,70447076,871989,23869452,284891821,3777350,526435,1479957,15754483,21538225,306430046,51,Mato Grosso,Center-West,TRUE,200509,2005-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
6816,GO,200509,2005,9,14057009,69528674,172868467,39018420,37377701,8062350,88156446,253550,57477539,57389925,87614,85002065,18299283,66702782,5745711,15716865,420396330,20514569,1828835,385103,0,22728507,443124837,52,Goias,Center-West,TRUE,200509,2005-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
7085,DF,200509,2005,9,121877,40126341,126626282,42785338,40504169,1955348,39719481,1661946,20248458,20248458,0,61540920,6185015,55355905,1045585,358509,250067972,8409467,666868,3211173,0,12287508,262355480,53,Distrito Federal,Center-West,TRUE,200509,2005-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
106,RO,200510,2005,10,8002260,2708091,65033750,17271032,4892321,3782743,9836219,29251433,4708289,0,4708289,25069188,11341645,13727542,595523,2716529,108833633,7393700,157708,523971,7215827,15291207,124124840,11,Rondonia,North,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
375,AC,200510,2005,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26345976,622877,61677,19531,11599232,12303317,38649293,12,Acre,North,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
643,AM,200510,2005,10,4228739,55132678,172721031,0,0,0,0,0,5138948,0,0,40809211,0,0,266950,0,278297557,6909477,49481,187066,12075293,19221317,297518874,13,Amazonas,North,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
912,RR,200510,2005,10,1393,586316,8872657,1472290,4816887,159840,2421264,2376,1437206,1437206,0,3988645,3470403,518242,0,1380311,16266528,589922,14217,34687,1938647,2577473,18844001,14,Roraima,North,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
1181,PA,200510,2005,10,1404281,42538293,121981971,13520061,27641307,6948031,33822814,40049758,28839614,5782354,23057260,56267129,0,56267129,2403618,900266,254335172,9066789,157656,4332211,14385285,27941941,282277113,15,Para,North,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
1448,AP,200510,2005,10,0,0,11326085,892332,1758360,355851,4229325,4090217,29422,0,29422,7953801,0,7953801,19249,2426372,21754929,638809,8532,565091,2163005,3375437,25130366,16,Amapa,North,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
1716,TO,200510,2005,10,1528620,32299799,22603352,4294713,9553846,441020,7382657,931116,0,0,0,0,0,0,883439,0,57315210,1681089,74174,619101,765208,3139572,60454782,17,Tocantins,North,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
1985,MA,200510,2005,10,825876,21266651,53034164,18870678,12890619,2383306,17219825,1669736,11319727,265586,11054141,52117511,8335,52109176,34471,2037902,140636302,1675713,54637,2150446,0,3880796,144517098,21,Maranhao,Northeast,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
2253,PI,200510,2005,10,162586,9928330,43186416,14734111,13021276,926634,14124340,380055,8203992,0,8203992,20554304,0,20554304,130266,0,82165894,4447303,49465,453222,43838,4993828,87159722,22,Piaui,Northeast,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
2522,CE,200510,2005,10,321600,45294533,117457198,43681763,34579731,4124894,34932580,138230,38801879,38801879,0,76365074,74304296,2060778,1265689,4160829,283666802,1843795,578757,184268,803,2607623,286274425,23,Ceara,Northeast,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
2791,RN,200510,2005,10,6309319,45836871,70536614,20252593,25729073,939973,16435731,7179244,10384252,0,10384252,2850507,0,2850507,1564,0,135919127,1494036,122775,0,0,1616811,137535938,24,Rio Grande do Norte,Northeast,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
3060,PB,200510,2005,10,367245,22018102,54505718,18063105,16731010,2335419,16885709,490475,13536550,5934,13530616,21724488,36809,21687679,100668,0,112252771,4438871,235335,70037,3746579,8490822,120743593,25,Paraiba,Northeast,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
3327,PE,200510,2005,10,1229925,40466500,202941661,47057684,73465648,4351482,53805557,24261290,43666225,43666225,0,65432561,0,65432561,2169,13325177,367064218,3985003,1101701,1251562,9901387,16239652,383303871,26,Pernambuco,Northeast,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
3595,AL,200510,2005,10,19197,19291546,35613507,10409457,14361508,1043610,8340154,1458776,10246336,10246336,0,12813410,12813410,0,15745,9671048,87670793,4809469,61813,59259,479897,5410440,93081233,27,Alagoas,Northeast,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
3864,SE,200510,2005,10,4760353,17077302,54121055,10836698,14807938,1887947,943889,25644583,9308520,0,0,16869,0,0,441614,1031735,86757448,3007505,95520,30047,3177672,6310744,93068192,28,Sergipe,Northeast,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
4132,BA,200510,2005,10,11552960,150184536,233579538,62218608,64770974,8975649,70448481,27165826,68091425,0,0,209238463,202067136,7171327,3373106,14840057,690860085,12177222,1455537,910696,0,14543455,705403540,29,Bahia,Northeast,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
4401,MG,200510,2005,10,27341339,335259081,406641116,104660614,105983940,30569492,152257901,13169169,193887028,0,193887028,290301939,255104772,35197167,5539631,27916257,1286886391,14424185,7102097,62128299,0,83654581,1370540972,31,Minas Gerais,Southeast,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
4670,ES,200510,2005,10,785025,137901882,160100510,103355770,13070968,6982400,36691372,0,38641626,5796244,32845382,56682988,0,56682988,1769563,2978158,398859752,2440453,579447,14630034,0,17649934,416509686,32,Espirito Santo,Southeast,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
4937,RJ,200510,2005,10,1071759,241503145,418219384,101778439,86984511,12368580,167316242,49771612,242839844,4410927,238428917,166765774,107307301,59458473,2247059,17442204,1090089169,21014051,9706247,1095347,123818559,155634204,1245723373,33,Rio de Janeiro,Southeast,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
5206,SP,200510,2005,10,6420529,1550544642,1650307699,600656507,365643214,33892932,584501783,65613263,387737473,10736410,377001063,678867962,626094899,52773063,24145998,111751110,4409775413,120165179,27225264,163103378,15604923,326098744,4735874157,35,Sao Paulo,Southeast,TRUE,200510,2005-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
