transfer_sheet,transfer_scope,transfer_variable,competencia,period_date,year,month,state_abbrev,state_name,macroregion,state_name_raw,transfer_value_nominal
IOF_MUN,municipal_aggregate_to_state,iof_mun,201708,2017-08-01,2017,8,PA,Para,North,Pará,444306.26
IOF_MUN,municipal_aggregate_to_state,iof_mun,201708,2017-08-01,2017,8,PB,Paraiba,Northeast,Paraíba,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201708,2017-08-01,2017,8,PE,Pernambuco,Northeast,Pernambuco,28.07
IOF_MUN,municipal_aggregate_to_state,iof_mun,201708,2017-08-01,2017,8,PI,Piaui,Northeast,Piauí,77.37
IOF_MUN,municipal_aggregate_to_state,iof_mun,201708,2017-08-01,2017,8,PR,Parana,South,Paraná,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201708,2017-08-01,2017,8,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,14736.65
IOF_MUN,municipal_aggregate_to_state,iof_mun,201708,2017-08-01,2017,8,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201708,2017-08-01,2017,8,RO,Rondonia,North,Rondônia,5825.35
IOF_MUN,municipal_aggregate_to_state,iof_mun,201708,2017-08-01,2017,8,RR,Roraima,North,Roraima,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201708,2017-08-01,2017,8,RS,Rio Grande do Sul,South,Rio Grande do Sul,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201708,2017-08-01,2017,8,SC,Santa Catarina,South,Santa Catarina,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201708,2017-08-01,2017,8,SE,Sergipe,Northeast,Sergipe,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201708,2017-08-01,2017,8,SP,Sao Paulo,Southeast,São Paulo,2457.78
IOF_MUN,municipal_aggregate_to_state,iof_mun,201708,2017-08-01,2017,8,TO,Tocantins,North,Tocantins,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,AC,Acre,North,Acre,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,AL,Alagoas,Northeast,Alagoas,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,AM,Amazonas,North,Amazonas,2676.64
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,AP,Amapa,North,Amapá,12515.29
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,BA,Bahia,Northeast,Bahia,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,CE,Ceara,Northeast,Ceará,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,DF,Distrito Federal,Center-West,Distrito Federal,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,ES,Espirito Santo,Southeast,Espírito Santo,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,GO,Goias,Center-West,Goiás,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,MA,Maranhao,Northeast,Maranhão,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,MG,Minas Gerais,Southeast,Minas Gerais,8.4
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,MT,Mato Grosso,Center-West,Mato Grosso,554945.85
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,PA,Para,North,Pará,527472.84
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,PB,Paraiba,Northeast,Paraíba,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,PE,Pernambuco,Northeast,Pernambuco,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,PI,Piaui,Northeast,Piauí,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,PR,Parana,South,Paraná,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,19415.07
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,RO,Rondonia,North,Rondônia,6359.62
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,RR,Roraima,North,Roraima,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,RS,Rio Grande do Sul,South,Rio Grande do Sul,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,SC,Santa Catarina,South,Santa Catarina,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,SE,Sergipe,Northeast,Sergipe,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,SP,Sao Paulo,Southeast,São Paulo,1713.68
IOF_MUN,municipal_aggregate_to_state,iof_mun,201709,2017-09-01,2017,9,TO,Tocantins,North,Tocantins,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,AC,Acre,North,Acre,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,AL,Alagoas,Northeast,Alagoas,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,AM,Amazonas,North,Amazonas,1134.48
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,AP,Amapa,North,Amapá,10907.51
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,BA,Bahia,Northeast,Bahia,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,CE,Ceara,Northeast,Ceará,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,DF,Distrito Federal,Center-West,Distrito Federal,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,ES,Espirito Santo,Southeast,Espírito Santo,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,GO,Goias,Center-West,Goiás,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,MA,Maranhao,Northeast,Maranhão,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,MG,Minas Gerais,Southeast,Minas Gerais,193.66
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,MT,Mato Grosso,Center-West,Mato Grosso,610803.17
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,PA,Para,North,Pará,594274.65
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,PB,Paraiba,Northeast,Paraíba,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,PE,Pernambuco,Northeast,Pernambuco,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,PI,Piaui,Northeast,Piauí,109.47
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,PR,Parana,South,Paraná,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,10388.92
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,RO,Rondonia,North,Rondônia,6586.59
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,RR,Roraima,North,Roraima,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,RS,Rio Grande do Sul,South,Rio Grande do Sul,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,SC,Santa Catarina,South,Santa Catarina,11.45
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,SE,Sergipe,Northeast,Sergipe,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,SP,Sao Paulo,Southeast,São Paulo,3137.43
IOF_MUN,municipal_aggregate_to_state,iof_mun,201710,2017-10-01,2017,10,TO,Tocantins,North,Tocantins,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,AC,Acre,North,Acre,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,AL,Alagoas,Northeast,Alagoas,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,AM,Amazonas,North,Amazonas,3633.35
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,AP,Amapa,North,Amapá,10130.52
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,BA,Bahia,Northeast,Bahia,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,CE,Ceara,Northeast,Ceará,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,DF,Distrito Federal,Center-West,Distrito Federal,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,ES,Espirito Santo,Southeast,Espírito Santo,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,GO,Goias,Center-West,Goiás,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,MA,Maranhao,Northeast,Maranhão,35
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,MG,Minas Gerais,Southeast,Minas Gerais,1253.59
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,MT,Mato Grosso,Center-West,Mato Grosso,617768.21
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,PA,Para,North,Pará,654009.87
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,PB,Paraiba,Northeast,Paraíba,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,PE,Pernambuco,Northeast,Pernambuco,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,PI,Piaui,Northeast,Piauí,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,PR,Parana,South,Paraná,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,15204.14
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,291.17
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,RO,Rondonia,North,Rondônia,9210.55
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,RR,Roraima,North,Roraima,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,RS,Rio Grande do Sul,South,Rio Grande do Sul,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,SC,Santa Catarina,South,Santa Catarina,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,SE,Sergipe,Northeast,Sergipe,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,SP,Sao Paulo,Southeast,São Paulo,3658.91
IOF_MUN,municipal_aggregate_to_state,iof_mun,201711,2017-11-01,2017,11,TO,Tocantins,North,Tocantins,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,AC,Acre,North,Acre,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,AL,Alagoas,Northeast,Alagoas,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,AM,Amazonas,North,Amazonas,1798.15
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,AP,Amapa,North,Amapá,9952.95
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,BA,Bahia,Northeast,Bahia,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,CE,Ceara,Northeast,Ceará,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,DF,Distrito Federal,Center-West,Distrito Federal,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,ES,Espirito Santo,Southeast,Espírito Santo,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,GO,Goias,Center-West,Goiás,74.85
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,MA,Maranhao,Northeast,Maranhão,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,MG,Minas Gerais,Southeast,Minas Gerais,127.27
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,MT,Mato Grosso,Center-West,Mato Grosso,576283.56
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,PA,Para,North,Pará,571046.23
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,PB,Paraiba,Northeast,Paraíba,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,PE,Pernambuco,Northeast,Pernambuco,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,PI,Piaui,Northeast,Piauí,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,PR,Parana,South,Paraná,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,12480.36
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,RO,Rondonia,North,Rondônia,8736.24
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,RR,Roraima,North,Roraima,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,RS,Rio Grande do Sul,South,Rio Grande do Sul,399.42
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,SC,Santa Catarina,South,Santa Catarina,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,SE,Sergipe,Northeast,Sergipe,4238.31
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,SP,Sao Paulo,Southeast,São Paulo,1179.71
IOF_MUN,municipal_aggregate_to_state,iof_mun,201712,2017-12-01,2017,12,TO,Tocantins,North,Tocantins,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,AC,Acre,North,Acre,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,AL,Alagoas,Northeast,Alagoas,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,AM,Amazonas,North,Amazonas,565.23
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,AP,Amapa,North,Amapá,23942.29
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,BA,Bahia,Northeast,Bahia,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,CE,Ceara,Northeast,Ceará,73.58
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,DF,Distrito Federal,Center-West,Distrito Federal,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,ES,Espirito Santo,Southeast,Espírito Santo,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,GO,Goias,Center-West,Goiás,20.62
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,MA,Maranhao,Northeast,Maranhão,602.28
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,MG,Minas Gerais,Southeast,Minas Gerais,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,MT,Mato Grosso,Center-West,Mato Grosso,476820.13
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,PA,Para,North,Pará,512656.41
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,PB,Paraiba,Northeast,Paraíba,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,PE,Pernambuco,Northeast,Pernambuco,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,PI,Piaui,Northeast,Piauí,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,PR,Parana,South,Paraná,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,3893.87
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,RO,Rondonia,North,Rondônia,6058.83
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,RR,Roraima,North,Roraima,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,RS,Rio Grande do Sul,South,Rio Grande do Sul,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,SC,Santa Catarina,South,Santa Catarina,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,SE,Sergipe,Northeast,Sergipe,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,SP,Sao Paulo,Southeast,São Paulo,2390.6
IOF_MUN,municipal_aggregate_to_state,iof_mun,201801,2018-01-01,2018,1,TO,Tocantins,North,Tocantins,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,AC,Acre,North,Acre,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,AL,Alagoas,Northeast,Alagoas,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,AM,Amazonas,North,Amazonas,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,AP,Amapa,North,Amapá,12776.28
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,BA,Bahia,Northeast,Bahia,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,CE,Ceara,Northeast,Ceará,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,DF,Distrito Federal,Center-West,Distrito Federal,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,ES,Espirito Santo,Southeast,Espírito Santo,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,GO,Goias,Center-West,Goiás,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,MA,Maranhao,Northeast,Maranhão,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,MG,Minas Gerais,Southeast,Minas Gerais,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,MT,Mato Grosso,Center-West,Mato Grosso,369441.32
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,PA,Para,North,Pará,337495.81
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,PB,Paraiba,Northeast,Paraíba,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,PE,Pernambuco,Northeast,Pernambuco,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,PI,Piaui,Northeast,Piauí,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,PR,Parana,South,Paraná,70.28
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,9053.15
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,RO,Rondonia,North,Rondônia,4037.76
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,RR,Roraima,North,Roraima,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,RS,Rio Grande do Sul,South,Rio Grande do Sul,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,SC,Santa Catarina,South,Santa Catarina,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,SE,Sergipe,Northeast,Sergipe,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,SP,Sao Paulo,Southeast,São Paulo,2281.3
IOF_MUN,municipal_aggregate_to_state,iof_mun,201802,2018-02-01,2018,2,TO,Tocantins,North,Tocantins,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,AC,Acre,North,Acre,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,AL,Alagoas,Northeast,Alagoas,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,AM,Amazonas,North,Amazonas,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,AP,Amapa,North,Amapá,3405.23
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,BA,Bahia,Northeast,Bahia,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,CE,Ceara,Northeast,Ceará,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,DF,Distrito Federal,Center-West,Distrito Federal,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,ES,Espirito Santo,Southeast,Espírito Santo,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,GO,Goias,Center-West,Goiás,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,MA,Maranhao,Northeast,Maranhão,52.87
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,MG,Minas Gerais,Southeast,Minas Gerais,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,MT,Mato Grosso,Center-West,Mato Grosso,241513.82
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,PA,Para,North,Pará,250708.28
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,PB,Paraiba,Northeast,Paraíba,71.98
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,PE,Pernambuco,Northeast,Pernambuco,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,PI,Piaui,Northeast,Piauí,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,PR,Parana,South,Paraná,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,9227.2
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,RO,Rondonia,North,Rondônia,7493.67
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,RR,Roraima,North,Roraima,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,RS,Rio Grande do Sul,South,Rio Grande do Sul,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,SC,Santa Catarina,South,Santa Catarina,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,SE,Sergipe,Northeast,Sergipe,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,SP,Sao Paulo,Southeast,São Paulo,1450.5
IOF_MUN,municipal_aggregate_to_state,iof_mun,201803,2018-03-01,2018,3,TO,Tocantins,North,Tocantins,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201804,2018-04-01,2018,4,AC,Acre,North,Acre,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201804,2018-04-01,2018,4,AL,Alagoas,Northeast,Alagoas,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201804,2018-04-01,2018,4,AM,Amazonas,North,Amazonas,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201804,2018-04-01,2018,4,AP,Amapa,North,Amapá,10001.73
IOF_MUN,municipal_aggregate_to_state,iof_mun,201804,2018-04-01,2018,4,BA,Bahia,Northeast,Bahia,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201804,2018-04-01,2018,4,CE,Ceara,Northeast,Ceará,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201804,2018-04-01,2018,4,DF,Distrito Federal,Center-West,Distrito Federal,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201804,2018-04-01,2018,4,ES,Espirito Santo,Southeast,Espírito Santo,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201804,2018-04-01,2018,4,GO,Goias,Center-West,Goiás,0
IOF_MUN,municipal_aggregate_to_state,iof_mun,201804,2018-04-01,2018,4,MA,Maranhao,Northeast,Maranhão,0
