state_abbrev,period,period_date,year,bimester,uf,state_name,macroregion,total_revenue_nominal,total_revenue_real,state_tax_revenue_nominal,state_tax_revenue_real,federal_current_transfers_nominal,federal_capital_transfers_nominal,federal_transfers_nominal,federal_transfers_real,transfer_dependency_ratio,own_revenue_ratio,liquidated_expenditure_total_nominal,liquidated_expenditure_total_real,liquidated_expenditure_health_nominal,liquidated_expenditure_health_real,liquidated_expenditure_education_nominal,liquidated_expenditure_education_real,liquidated_expenditure_public_security_nominal,liquidated_expenditure_public_security_real,public_investment_liquidated_cumulative_nominal,public_investment_liquidated_nominal,public_investment_liquidated_real,public_investment_flow_is_derived,public_investment_negative_flow_flag,ipca_month_code,deflator_base_month,source_system,source_frequency,fiscal_series_version,original_public_investment_missing,investment_recovered_from_raw,public_investment_imputed_adjacent_mean,public_investment_imputation_method
DF,2023B3,2023-06-01,2023,3,53,Distrito Federal,Center-West,6139747939.37,7002766976.444127,3602870019.99,4109298858.121433,519898314.52,88804831.17,608703145.6899999,694264052.7247729,0.09914139011909648,0.5868107380902824,4974817520.37,5674090889.31709,744639150.61,849307578.2186226,564574385.93,643932439.0151597,194791438.48,222171832.81008765,421674515.78,239829263.40999997,273540292.2688709,TRUE,FALSE,202306,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
DF,2023B4,2023-08-01,2023,4,53,Distrito Federal,Center-West,5131895546.38,5832815689.437171,3181112495.16,3615592465.5797634,551880620.95,-24220174.2,527660446.75000006,599728911.9942914,0.10281979474859104,0.6198708579335627,5297673106.95,6021235338.1830225,780828074.74,887474463.1755316,1176742779.04,1337463649.052255,225017838.55,255751031.41440573,709347424,287672908.22,326963601.9141589,TRUE,FALSE,202308,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
DF,2023B5,2023-10-01,2023,5,53,Distrito Federal,Center-West,5162235704.61,5838071298.491675,3101536246.51,3507586785.6656876,622068855.85,31575697,653644552.85,739219152.663101,0.12662043933140826,0.6008125982585907,4910248330.71,5553093947.722097,511760769.94,578760063.2052952,1094650701.44,1237961458.4904835,190729464.08,215699606.4762738,947594676.43,238247252.42999995,269438384.05402005,TRUE,FALSE,202310,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
DF,2023B6,2023-12-01,2023,6,53,Distrito Federal,Center-West,7055286159.67,7912365614.335128,3254287609.71,3649619986.9844303,919128291.91,89995312.39,1009123604.3,1131712410.6062782,0.14303085395294585,0.4612552256650373,6230783180.14,6987701628.139681,685712447.13,769013115.1599923,1305073247.23,1463614154.249178,270520473.91,303383427.3051292,1314848743.23,367254066.8000001,411868262.1951897,TRUE,FALSE,202312,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
DF,2024B1,2024-02-01,2024,1,53,Distrito Federal,Center-West,5937497076.71,6576355233.163667,3618912156.52,4008297030.114449,714932074.52,1679001.72,716611076.24,793716433.1178582,0.12069245120994286,0.6095012948663646,4296977697.61,4759320535.8045,560024798.77,620281908.1021335,606133612.05,671351901.3318253,141865773.02,157130135.2663308,19438179.29,19438179.29,21529673.268958934,TRUE,FALSE,202402,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
DF,2024B2,2024-04-01,2024,2,53,Distrito Federal,Center-West,5426487327.84,5978049513.306593,3414109267.36,3761128149.955712,480110137.4,27728072.53,507838209.92999995,559456197.0384169,0.09358507248779364,0.629156406547618,5344198846.03,5887397017.70207,758003357.13,835048775.8310983,1122389169.09,1236471702.715621,195350927.81,215206900.59059048,175127050.42,155688871.13,171513490.04557952,TRUE,FALSE,202404,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
DF,2024B3,2024-06-01,2024,3,53,Distrito Federal,Center-West,6602350422.81,7224947889.321318,4163017817.4,4555587762.975775,654107944.48,35679277.83,689787222.3100001,754833720.835491,0.10447600901747084,0.6305357260374245,6015776028.73,6583059901.098703,916503667.33,1002929383.1412388,1125228448.06,1231336778.6006336,243985069.76,266992707.43011796,375108831.66,199981781.24000004,218839936.65057775,TRUE,FALSE,202406,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
DF,2024B4,2024-08-01,2024,4,53,Distrito Federal,Center-West,5890173116.01,6422491222.965966,3698818972.9,4033095788.682403,496023325.26,9367268.85,505390594.11,551064729.4930066,0.08580233282724826,0.6279643908676114,5769930759.75,6291382092.130822,820557823.16,894714860.392944,1214598917.62,1324366998.0828402,236188154.5,257533406.8062736,671855174.19,296746342.53000003,323564476.4270018,TRUE,FALSE,202408,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
DF,2024B5,2024-10-01,2024,5,53,Distrito Federal,Center-West,5579746412.38,6023631058.465933,3621231446.15,3909310674.141997,536942821.51,9482550.48,546425371.99,589895059.4869086,0.097930144419758,0.6489957031228935,6123299023.4,6610424820.703195,761653341.67,822245024.3416767,1247460478.19,1346699495.869903,258299980.02,278848475.72955245,1058077725.6,386222551.40999997,416947650.3432879,TRUE,FALSE,202410,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
DF,2024B6,2024-12-01,2024,6,53,Distrito Federal,Center-West,6193106906.89,6625364051.032753,3510434142.04,3755450134.780456,604893521.25,52773030.21,657666551.46,703569370.449939,0.1061933148172088,0.5668292498123271,7753087787.22,8294226126.276175,923744665.05,988218803.2870438,1521139360.35,1627309553.3780763,308310284.17,329829260.82401174,1541070485.85,482992760.2499999,516703961.1587102,TRUE,FALSE,202412,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
DF,2025B1,2025-02-01,2025,1,53,Distrito Federal,Center-West,6316679769.91,6659523698.501693,4192701814.39,4420264776.866958,563402212.34,6022167.25,569424379.59,600330440.7559446,0.09014615277831524,0.6637508892507523,4768291723.53,5027095387.276527,700465778.04,738484238.3601266,729443530.91,769034786.907222,168227019.35,177357704.18920416,93653968.32,93653968.32,98737128.3972265,TRUE,FALSE,202502,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
DF,2025B2,2025-04-01,2025,2,53,Distrito Federal,Center-West,5832503229.97,6088638207.189519,3380441166.81,3528893587.1710696,520733690.09,39903787.15,560637477.24,585257929.5225466,0.0961229604399008,0.5795866771988718,5984727024.91,6247546925.688391,695022667.11,725544658.7811791,1430128357.69,1492932591.1168542,225097789.18,234982981.6660537,278755745.38,185101777.06,193230540.57391223,TRUE,FALSE,202504,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
DF,2025B3,2025-06-01,2025,3,53,Distrito Federal,Center-West,6847734380.09,7112842886.988166,4299980731.57,4466453525.075524,545171755.29,30367199.68,575538954.9699999,597820817.0494432,0.08404808408506576,0.6279421036061689,5265070669.06,5468906703.916463,925601324.11,961435772.614783,801139363.95,832155295.4691399,247966394.15,257566357.70950428,539918105.08,261162359.70000005,271273202.1180961,TRUE,FALSE,202506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
DF,2025B4,2025-08-01,2025,4,53,Distrito Federal,Center-West,6487717664.77,6728822074.026408,3897634122.57,4042482715.12249,517829973.98,15209383.99,533039357.97,552848811.1790475,0.08216130625790681,0.6007712301870303,7401314952.04,7676371568.471148,1037684743.06,1076248438.3219666,1849591658.39,1918328420.2536209,260833439.31,270526846.9995259,868231808.95,328313703.87,340514894.75292134,TRUE,FALSE,202508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
DF,2025B5,2025-10-01,2025,5,53,Distrito Federal,Center-West,6367778392.79,6566972468.48739,3849131311.62,3969538164.145546,506753971.38,26739609.89,533493581.27,550182095.5769507,0.08378017392597316,0.6044700481377036,6688521840.24,6897749273.0377455,1014442170.5,1046175509.513493,1339735556.55,1381644581.8653388,261226004.09,269397562.3985848,1287515348.24,419283539.28999996,432399384.70927,TRUE,FALSE,202510,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
DF,2025B6,2025-12-01,2025,6,53,Distrito Federal,Center-West,7292640877.4,7482559300.312344,4395018389.31,4509475548.959152,615001542.32,69308314.69,684309857.01,702130979.839381,0.09383567194850992,0.6026648594379885,8631365592.87,8856147721.667513,1476877289.78,1515338830.7259288,1527433814.6,1567211972.6155417,431132644.99,442360406.4249934,1858132284.89,570616936.6500001,585477214.3624929,TRUE,FALSE,202512,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
DF,2026B1,2026-02-01,2026,1,53,Distrito Federal,Center-West,6851290621.43,6957892776.128782,4443221731.9,4512355715.056903,570725411.92,21920101.74,592645513.66,601866738.1298993,0.08650129536269811,0.6485233188039264,5317888750.15,5400632050.724816,726195534.41,737494720.6477867,1141949116.51,1159717190.1625123,177543116.99,180305586.1171849,48308542.72,48308542.72,49060195.952779554,TRUE,FALSE,202602,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2015B1,2015-02-01,2015,1,32,Espirito Santo,Southeast,2091003951.85,3817825997.0599194,1082450524.74,1976374913.2215796,,,0,0,0,0.517670243416953,1487193874.92,2715369061.504844,207272569.6,378445293.7050491,91129051.48,166386515.6830243,176303823.45,321901505.7111463,4438473.02,4438473.02,8103914.709492925,TRUE,FALSE,201502,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2015B2,2015-04-01,2015,2,32,Espirito Santo,Southeast,1948423950.3,3486393703.140337,1118515340.44,2001404693.8683264,,,0,0,0,0.5740615846298653,2120946323.13,3795094955.8593526,454645718.54,813515954.7969606,255208431.23,456654758.06309986,196666716.58,351903702.57778156,106231404.71,101792931.69,182142205.76254353,TRUE,FALSE,201504,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2015B3,2015-06-01,2015,3,32,Espirito Santo,Southeast,2059640263.32,3629651332.6641946,1147975355.56,2023047593.9800713,,,0,0,0,0.557366922760357,1978856165.86,3487287584.8652873,383595281.86,676000149.541904,197016040.94,347196327.5768375,188671485.94,332490931.82611656,198859472.43,92628067.72000001,163236073.51706338,TRUE,FALSE,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2015B4,2015-08-01,2015,4,32,Espirito Santo,Southeast,2232695491.58,3901799292.9350014,1173272507.64,2050379847.1372504,,,0,0,0,0.5254959810080131,2037015268.37,3559833736.3055854,358508088.05,626519205.032778,245622540.39,429243422.59695977,208061572.45,363602873.4477634,289794410.62,90934938.19,158915480.80376318,TRUE,FALSE,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2015B5,2015-10-01,2015,5,32,Espirito Santo,Southeast,2230587919.71,3845651128.821238,1146282732.72,1976251841.983469,,,0,0,0,0.5138926480284305,1939533478.34,3343857932.9052052,395689551.98,682189641.0308238,187270717.3,322864586.06551534,205836930.55,354873716.17507,375548176.35,85753765.73000002,147844011.4672195,TRUE,FALSE,201510,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2015B6,2015-12-01,2015,6,32,Espirito Santo,Southeast,2239819842.75,3786607920.313464,1142508906.96,1931509487.3040164,,,0,0,0,0.5100896443337396,2323539130.59,3928142570.720314,504608732.59,853084425.3699666,279474389.48,472475471.7015232,242926298.83,410687783.7427862,511504622.6,135956446.25,229846055.6344769,TRUE,FALSE,201512,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2016B1,2016-02-01,2016,1,32,Espirito Santo,Southeast,2031728844.4,3361487712.888276,1110141561.9,1836725028.6272748,,,0,0,0,0.5464024222325994,1501190306.53,2483713702.2572556,225057421.68,372356655.6417372,78315204.93,129572211.28701636,192810041.27,319003486.33480597,8008304.06,8008304.06,13249708.873780899,TRUE,FALSE,201602,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2016B2,2016-04-01,2016,2,32,Espirito Santo,Southeast,1931261349.32,3162292931.301917,1099666311.65,1800619582.298412,,,0,0,0,0.5694031582194685,1992723436.57,3262932404.1118355,389797028.44,638262857.6460266,213366221.4,349370888.5901911,203244388.17,332797159.87847835,80509357.63,72501053.57,118714936.89711067,TRUE,FALSE,201604,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2016B3,2016-06-01,2016,3,32,Espirito Santo,Southeast,2164165508.46,3503971143.5052767,1092828775.19,1769384309.1431706,,,0,0,0,0.5049654339827487,1952418317.42,3161134126.5479054,350930909.4,568187495.4086453,208984870.78,338364581.5348848,222257180.96,359853599.67909527,154708262.09,74198904.46000001,120134444.011425,TRUE,FALSE,201606,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2016B4,2016-08-01,2016,4,32,Espirito Santo,Southeast,2054235935.79,3294282787.2112594,1124729371.26,1803676268.8546076,,,0,0,0,0.5475171335796253,1930929863.74,3096542564.856162,342707278.21,549583749.3588837,200130541.24,320940056.4539645,210359985.77,337344541.66951096,246187910.24,91479648.15,146701664.12252596,TRUE,FALSE,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2016B5,2016-10-01,2016,5,32,Espirito Santo,Southeast,2016835420.11,3223335710.7811656,1097337792.69,1753781225.1306758,,,0,0,0,0.5440889136259568,1968361215.11,3145863531.112829,381724807.49,610078140.935503,228559072.06,365286434.206824,216012496.82,345234315.12172335,312575091.78,66387181.53999996,106100959.38533397,TRUE,FALSE,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2016B6,2016-12-01,2016,6,32,Espirito Santo,Southeast,2430544726.11,3865953993.8766904,1041750993.21,1656978935.4466467,,,0,0,0,0.4286080326023398,2264165947.63,3601316731.1876307,464752421.19,739221730.6525006,281201235.37,447270534.5774867,230559217.4,366720808.61443686,472733279.06,160158187.28000003,254742970.62540266,TRUE,FALSE,201612,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2017B1,2017-02-01,2017,1,32,Espirito Santo,Southeast,2161475761.9,3413698740.2900767,1098224052.88,1734465929.2303298,,,0,0,0,0.5080899227454807,1515520656.52,2393517913.658319,261088124.35,412346146.5118795,89619266.91,141539028.0793447,188160318.84,297168561.738609,11430036.01,11430036.01,18051879.28385958,TRUE,FALSE,201702,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2017B2,2017-04-01,2017,2,32,Espirito Santo,Southeast,1891185278.78,2975208055.6635213,1089708743.06,1714327129.6879811,,,0,0,0,0.5762041166918183,1865775540.51,2935233517.556935,379655250.16,597272711.100868,187184027.51,294477454.3182551,204177177.88,321211036.92341405,67172348.82,55742312.809999995,87693670.19428903,TRUE,FALSE,201704,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2017B3,2017-06-01,2017,3,32,Espirito Santo,Southeast,2290854487.11,3601110215.4870067,1223426498.62,1923166087.9674344,,,0,0,0,0.5340481054138881,1984348104.28,3119297305.7052407,379379836.55,596366383.2151535,231037487.95,363179530.9124108,213080219.43,334951590.8693075,125149069.46,57976720.64,91136544.0851396,TRUE,FALSE,201706,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2017B4,2017-08-01,2017,4,32,Espirito Santo,Southeast,2190709251.33,3428927387.5990458,1142236977.98,1787844577.9813807,,,0,0,0,0.5214005360531241,1899458509.85,2973057835.9855695,396263573.16,620237038.7084763,177295503.69,277505291.0064294,218212216.68,341548676.8171037,211041276.86,85892207.40000002,134439630.52440336,TRUE,FALSE,201708,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2017B5,2017-10-01,2017,5,32,Espirito Santo,Southeast,2016078040.84,3137374698.129437,1184019708.6,1842544485.18297,,,0,0,0,0.5872886290188833,1971122855.04,3067416462.5742984,387220562.94,602583814.7898396,208298163.83,324148855.1677183,206580542.45,321475931.92297477,287932853.27,76891576.40999997,119656918.7507783,TRUE,FALSE,201710,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2017B6,2017-12-01,2017,6,32,Espirito Santo,Southeast,2224028803.82,3436196563.4641724,1186727865.52,1833533003.8275137,,,0,0,0,0.5335937481932211,2440597417.88,3770802089.304925,501486266.54,774812530.6423379,274614369.99,424288099.51415026,264089123.22,408026252.22216994,483145238.2,195212384.93,301609459.86399233,TRUE,FALSE,201712,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
ES,2018B1,2018-02-01,2018,1,32,Espirito Santo,Southeast,2273673089.08,3491564826.691539,1198859822.34,1841028425.7310524,868536827,1331367.03,869868194.03,1335812612.9565032,0.3825827900272049,0.5272788898711452,1601517589.75,2459369604.4322405,282257753.46,433448963.60658467,128710626.74,197654403.04729536,188007358.62,288713396.6925697,22954100.12,22954100.12,35249451.20398884,TRUE,FALSE,201802,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2018B2,2018-04-01,2018,2,32,Espirito Santo,Southeast,2138301822.86,3273530201.217415,1284133650.42,1965882571.9126089,585373261.15,7117256.21,592490517.36,907044824.9063096,0.2770846056556871,0.6005390056219746,1997295302.85,3057663059.878161,413304083.69,632727983.3845452,205209430.49,314155495.31036556,212724087.57,325659697.6826341,98329330.58,75375230.46,115392079.21756877,TRUE,FALSE,201804,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2018B3,2018-06-01,2018,3,32,Espirito Santo,Southeast,2252158700.85,3391364028.2487473,1245642781.44,1875723997.349284,874794397.84,1159319.09,875953716.9300001,1319035787.7027085,0.3889396056323214,0.5530883684928043,2182365497.56,3286267456.2511234,403587985.63,607734160.2003359,259327047.33,390501974.6321588,230272465.2,346750766.22295904,208529877.56,110200546.98,165943088.63769528,TRUE,FALSE,201806,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2018B4,2018-08-01,2018,4,32,Espirito Santo,Southeast,2512434534.08,3774241547.609392,1330832122.37,1999209062.3691864,963864927.01,770361.1,964635288.11,1449099084.2904048,0.3839444471189889,0.5296982286773583,2213305366.64,3324882284.0983667,443109355.91,665649878.0464172,231582832.45,347889481.7316753,213884621.42,321302789.6281756,321838123.82,113308246.25999999,170214461.2806183,TRUE,FALSE,201808,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2018B5,2018-10-01,2018,5,32,Espirito Santo,Southeast,2188198226.29,3256810398.895546,1295824706.38,1928643999.5152636,581417413.08,3769177.03,585186590.11,870963950.6452528,0.26742850948296387,0.5921879886435232,2165033558.27,3222333206.2956734,436174988.32,649182153.8979971,197474963.53,293912364.52852696,224560315.23,334224916.66136676,479767713.59,157929589.76999998,235054906.85288474,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2018B6,2018-12-01,2018,6,32,Espirito Santo,Southeast,2701596517.17,4023356086.4504185,1392118419.81,2073214146.4520016,1030356883.64,4164801.65,1034521685.29,1540662749.8308077,0.3829297523575768,0.5152947196083463,2885527567.26,4297275639.264327,567279134.59,844821180.499539,324730099.71,483604718.4760517,288431618.47,429547158.6229456,771154221.04,291386507.45,433947730.8353061,TRUE,FALSE,201812,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2019B1,2019-02-01,2019,1,32,Espirito Santo,Southeast,2696701779.56,3986119565.881987,1391836023.68,2057337169.627804,955815012.59,170000,955985012.59,1413085641.229745,0.35450156922653153,0.516125303223961,1741081049.26,2573572387.1454554,300034911.5,443495472.9673366,142914988.98,211249252.01181725,193214791.07,285599714.7847735,19728101.11,19728101.11,29161018.25879315,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2019B2,2019-04-01,2019,2,32,Espirito Santo,Southeast,3015707071.14,4399398946.417279,1433745746.18,2091588929.686774,596276950.04,638295243.67,1234572193.71,1801028906.3754027,0.4093806741127898,0.47542606505147544,2198297594.61,3206938835.071592,406834937.52,593502337.3522266,219599485.64,320357953.53067374,226439828.14,330336839.03836244,104028792.36,84300691.25,122980237.64201371,TRUE,FALSE,201904,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2019B3,2019-06-01,2019,3,32,Espirito Santo,Southeast,2798981882.58,4077525384.847182,1454300870.47,2118609181.9503903,819161240.17,178324000.04,997485240.21,1453125300.052889,0.35637431110863577,0.5195820950185923,2223297972.29,3238875527.031079,429122448.66,625140765.8294909,223462716.13,325537976.23980564,206825407.58,301300931.9165218,202662533.69,98633741.33,143688527.09571996,TRUE,FALSE,201906,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2019B4,2019-08-01,2019,4,32,Espirito Santo,Southeast,2768771031.49,4021436987.606119,1476164244.03,2144020369.7628536,955246011.31,43777792.39,999023803.7,1451008851.944009,0.3608184975708809,0.5331478216295877,2312895838.94,3359311683.5624466,458222999.91,665535322.1527538,251051780.13,364634309.929137,214180371.03,311081290.68214536,367956554.9,165294021.20999998,240077450.66818652,TRUE,FALSE,201908,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2019B5,2019-10-01,2019,5,32,Espirito Santo,Southeast,2361821464.45,3428314241.5243826,1360433560.5,1974744416.6767209,583704569.67,40051727.16,623756296.8299999,905416699.7168764,0.26409968163078523,0.5760103297294767,2316709597.7,3362831876.507097,417209934.82,605603252.7344091,226750091.41,329140275.56646234,215610119.17,312969990.8707595,572219076.38,204262521.48000002,296498326.372285,TRUE,FALSE,201910,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2019B6,2019-12-01,2019,6,32,Espirito Santo,Southeast,3030118476.26,4326310353.147657,1477957501.63,2110182453.5607588,1243308939.74,11182012.81,1254490952.55,1791123759.1758902,0.41400722855509825,0.4877556812412848,2796659881.7,3992985322.2654104,514966762.08,735253770.3619692,334479948.48,477560225.90093386,255309804.53,364523519.21287304,849201079.56,276982003.17999995,395466420.66360897,TRUE,FALSE,201912,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2020B1,2020-02-01,2020,1,32,Espirito Santo,Southeast,2562784207.83,3642291873.9427257,1456274048.1,2069692452.2254417,980228900.87,1980438.68,982209339.55,1395940042.4832516,0.3832586983129849,0.5682390439470824,1889150153.86,2684906607.836551,321911285.06,457508226.4523908,139882739.51,198804785.7737997,194811588.67,276871015.5910567,12491907.84,12491907.84,17753806.30045289,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2020B2,2020-04-01,2020,2,32,Espirito Santo,Southeast,2464077443.32,3510440728.8248715,1410338689.69,2009234892.818392,696962726.69,127296.08,697090022.7700001,993107263.8253404,0.2829010202823693,0.5723597257518683,2458737514.18,3502833214.3805046,543716988.45,774604818.6850793,232120431.78,330689694.807253,231590416.34,329934609.859527,173160402.26,160668494.42,228895901.0521216,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2020B3,2020-06-01,2020,3,32,Espirito Santo,Southeast,2621514716.39,3739256650.509611,1225262999.68,1747681518.44897,1127667656.22,13360738,1141028394.22,1627531588.8299978,0.4352553838764148,0.4673874199597356,2396128336.03,3417771702.7325573,539461494,769473070.8630729,180612509.3,257620726.8045647,218836927.86,312142988.4644834,396263154,223102751.74,318227642.58199227,TRUE,FALSE,202006,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2020B4,2020-08-01,2020,4,32,Espirito Santo,Southeast,2907816168.94,4122855480.530596,1517029772.51,2150925006.37718,1220919250.39,4648993.14,1225568243.5300002,1737675443.026322,0.4214737701168923,0.521707592355472,2461614860.62,3490207678.005431,598369039.65,848399256.0644351,208010201.74,294927860.09325254,214739460.9,304468959.4598711,679443786.46,283180632.46000004,401508470.51085436,TRUE,FALSE,202008,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2020B5,2020-10-01,2020,5,32,Espirito Santo,Southeast,2934613957.44,4099135682.178843,1680804373.08,2347785869.070425,964346298.47,8754276.87,973100575.34,1359249069.4089909,0.33159406635852057,0.5727514410604942,2295921015.02,3206994818.6107097,487469648.15,680908718.38351,245781643.7,343313403.5095094,212437268.38,296737219.842268,832199394.16,152755607.69999993,213372515.51894635,TRUE,FALSE,202010,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2020B6,2020-12-01,2020,6,32,Espirito Santo,Southeast,3004719037.5,4104621314.206474,1634975333.55,2233471588.702965,983412687.33,41053942.11,1024466629.44,1399481119.6694758,0.34095255385088563,0.5441358453635451,3092989380.7,4225203747.235718,593079404.03,810181029.3796598,274321235.69,374738794.84235525,252670549.1,345162695.2019514,1131122084.93,298922690.7700001,408345816.2049513,TRUE,FALSE,202012,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2021B1,2021-02-01,2021,1,32,Espirito Santo,Southeast,2908592946.76,3929605846.0406218,1638950537.99,2214276708.135176,1118277314.58,1663367.45,1119940682.03,1513077124.1902988,0.38504551944181376,0.5634857018462118,2007585181.47,2712314376.7218895,378492904.3,511356506.9594796,171543261.7,231760654.15963432,200951430.81,271492069.0985095,15211083.45,15211083.45,20550679.845495723,TRUE,FALSE,202102,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
ES,2021B2,2021-04-01,2021,2,32,Espirito Santo,Southeast,2731497726.13,3645040864.3378224,1686516349.57,2250567867.4923153,816897327.25,595000.84,817492328.09,1090900758.8274653,0.29928354699684384,0.6174328220874871,2610382233.46,3483418573.4373517,653321478.45,871823345.748784,258282797.27,344664885.34789467,237267555.55,316621144.32239276,150457226.15,135246142.70000002,180478904.36431658,TRUE,FALSE,202104,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
