competencia,period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance,source_regime,source_component,post_2020_caged_dummy,caged_method_break_dummy,series_version
202009,2020-09-01,2020,9,15,PA,Para,North,9941,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,16,AP,Amapa,North,664,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,17,TO,Tocantins,North,1934,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,21,MA,Maranhao,Northeast,5245,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,22,PI,Piaui,Northeast,2147,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,23,CE,Ceara,Northeast,11271,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,24,RN,Rio Grande do Norte,Northeast,4195,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,25,PB,Paraiba,Northeast,1771,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,26,PE,Pernambuco,Northeast,23039,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,27,AL,Alagoas,Northeast,18855,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,28,SE,Sergipe,Northeast,3592,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,29,BA,Bahia,Northeast,16237,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,31,MG,Minas Gerais,Southeast,33795,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,32,ES,Espirito Santo,Southeast,6613,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,33,RJ,Rio de Janeiro,Southeast,9608,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,35,SP,Sao Paulo,Southeast,68206,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,41,PR,Parana,South,18673,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,42,SC,Santa Catarina,South,25101,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,43,RS,Rio Grande do Sul,South,14373,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,50,MS,Mato Grosso do Sul,Center-West,2573,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,51,MT,Mato Grosso,Center-West,4282,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,52,GO,Goias,Center-West,6092,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202009,2020-09-01,2020,9,53,DF,Distrito Federal,Center-West,2073,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,11,RO,Rondonia,North,1511,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,12,AC,Acre,North,661,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,13,AM,Amazonas,North,5642,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,14,RR,Roraima,North,632,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,15,PA,Para,North,9736,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,16,AP,Amapa,North,1335,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,17,TO,Tocantins,North,1269,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,21,MA,Maranhao,Northeast,5519,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,22,PI,Piaui,Northeast,3111,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,23,CE,Ceara,Northeast,14891,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,24,RN,Rio Grande do Norte,Northeast,4198,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,25,PB,Paraiba,Northeast,1170,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,26,PE,Pernambuco,Northeast,13041,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,27,AL,Alagoas,Northeast,4593,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,28,SE,Sergipe,Northeast,3738,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,29,BA,Bahia,Northeast,14348,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,31,MG,Minas Gerais,Southeast,39710,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,32,ES,Espirito Santo,Southeast,9034,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,33,RJ,Rio de Janeiro,Southeast,15467,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,35,SP,Sao Paulo,Southeast,108974,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,41,PR,Parana,South,30631,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,42,SC,Santa Catarina,South,30902,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,43,RS,Rio Grande do Sul,South,24572,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,50,MS,Mato Grosso do Sul,Center-West,3951,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,51,MT,Mato Grosso,Center-West,5350,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,52,GO,Goias,Center-West,6991,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202010,2020-10-01,2020,10,53,DF,Distrito Federal,Center-West,4874,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,11,RO,Rondonia,North,929,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,12,AC,Acre,North,516,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,13,AM,Amazonas,North,5370,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,14,RR,Roraima,North,1010,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,15,PA,Para,North,5858,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,16,AP,Amapa,North,84,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,17,TO,Tocantins,North,826,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,21,MA,Maranhao,Northeast,3903,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,22,PI,Piaui,Northeast,997,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,23,CE,Ceara,Northeast,13816,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,24,RN,Rio Grande do Norte,Northeast,4160,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,25,PB,Paraiba,Northeast,9692,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,26,PE,Pernambuco,Northeast,14056,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,27,AL,Alagoas,Northeast,3555,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,28,SE,Sergipe,Northeast,2802,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,29,BA,Bahia,Northeast,12300,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,31,MG,Minas Gerais,Southeast,28559,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,32,ES,Espirito Santo,Southeast,10651,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,33,RJ,Rio de Janeiro,Southeast,32386,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,35,SP,Sao Paulo,Southeast,126646,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,41,PR,Parana,South,27370,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,42,SC,Santa Catarina,South,30193,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,43,RS,Rio Grande do Sul,South,27571,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,50,MS,Mato Grosso do Sul,Center-West,4620,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,51,MT,Mato Grosso,Center-West,1082,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,52,GO,Goias,Center-West,3577,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202011,2020-11-01,2020,11,53,DF,Distrito Federal,Center-West,3768,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,11,RO,Rondonia,North,-149,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,12,AC,Acre,North,-441,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,13,AM,Amazonas,North,-2764,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,14,RR,Roraima,North,146,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,15,PA,Para,North,-7641,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,16,AP,Amapa,North,-69,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,17,TO,Tocantins,North,-512,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,21,MA,Maranhao,Northeast,-4396,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,22,PI,Piaui,Northeast,-1122,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,23,CE,Ceara,Northeast,643,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,24,RN,Rio Grande do Norte,Northeast,-2057,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,25,PB,Paraiba,Northeast,376,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,26,PE,Pernambuco,Northeast,-3852,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,27,AL,Alagoas,Northeast,799,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,28,SE,Sergipe,Northeast,511,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,29,BA,Bahia,Northeast,-4357,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,31,MG,Minas Gerais,Southeast,-12802,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,32,ES,Espirito Santo,Southeast,-2722,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,33,RJ,Rio de Janeiro,Southeast,925,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,35,SP,Sao Paulo,Southeast,-62544,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,41,PR,Parana,South,-13622,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,42,SC,Santa Catarina,South,-17064,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,43,RS,Rio Grande do Sul,South,-4721,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,50,MS,Mato Grosso do Sul,Center-West,-4121,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,51,MT,Mato Grosso,Center-West,-6463,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,52,GO,Goias,Center-West,-4452,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202012,2020-12-01,2020,12,53,DF,Distrito Federal,Center-West,-1793,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,11,RO,Rondonia,North,344,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,12,AC,Acre,North,369,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,13,AM,Amazonas,North,1703,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,14,RR,Roraima,North,416,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,15,PA,Para,North,3399,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,16,AP,Amapa,North,433,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,17,TO,Tocantins,North,1570,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,21,MA,Maranhao,Northeast,11,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,22,PI,Piaui,Northeast,1113,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,23,CE,Ceara,Northeast,6224,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,24,RN,Rio Grande do Norte,Northeast,1806,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,25,PB,Paraiba,Northeast,-289,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,26,PE,Pernambuco,Northeast,2620,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,27,AL,Alagoas,Northeast,-288,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,28,SE,Sergipe,Northeast,655,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,29,BA,Bahia,Northeast,15348,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,31,MG,Minas Gerais,Southeast,20404,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,32,ES,Espirito Santo,Southeast,4708,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,33,RJ,Rio de Janeiro,Southeast,-1176,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,35,SP,Sao Paulo,Southeast,75200,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,41,PR,Parana,South,24291,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,42,SC,Santa Catarina,South,31569,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,43,RS,Rio Grande do Sul,South,26251,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,50,MS,Mato Grosso do Sul,Center-West,3386,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,51,MT,Mato Grosso,Center-West,12164,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,52,GO,Goias,Center-West,16473,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202101,2021-01-01,2021,1,53,DF,Distrito Federal,Center-West,5162,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,11,RO,Rondonia,North,1831,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,12,AC,Acre,North,861,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,13,AM,Amazonas,North,-1241,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,14,RR,Roraima,North,397,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,15,PA,Para,North,8689,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,16,AP,Amapa,North,570,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,17,TO,Tocantins,North,2532,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,21,MA,Maranhao,Northeast,3693,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,22,PI,Piaui,Northeast,2548,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,23,CE,Ceara,Northeast,10027,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,24,RN,Rio Grande do Norte,Northeast,1567,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,25,PB,Paraiba,Northeast,-1439,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,26,PE,Pernambuco,Northeast,2328,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,27,AL,Alagoas,Northeast,-456,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,28,SE,Sergipe,Northeast,494,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,29,BA,Bahia,Northeast,19006,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,31,MG,Minas Gerais,Southeast,51023,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,32,ES,Espirito Santo,Southeast,7239,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,33,RJ,Rio de Janeiro,Southeast,16662,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,35,SP,Sao Paulo,Southeast,127640,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,41,PR,Parana,South,40664,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,42,SC,Santa Catarina,South,33502,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,43,RS,Rio Grande do Sul,South,27194,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,50,MS,Mato Grosso do Sul,Center-West,7179,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,51,MT,Mato Grosso,Center-West,11134,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,52,GO,Goias,Center-West,18974,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202102,2021-02-01,2021,2,53,DF,Distrito Federal,Center-West,4541,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,11,RO,Rondonia,North,500,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,12,AC,Acre,North,35,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,13,AM,Amazonas,North,1783,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,14,RR,Roraima,North,274,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,15,PA,Para,North,5383,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,16,AP,Amapa,North,376,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,17,TO,Tocantins,North,1061,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,21,MA,Maranhao,Northeast,3990,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,22,PI,Piaui,Northeast,642,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,23,CE,Ceara,Northeast,-4706,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,24,RN,Rio Grande do Norte,Northeast,1214,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,25,PB,Paraiba,Northeast,1630,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,26,PE,Pernambuco,Northeast,-2588,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,27,AL,Alagoas,Northeast,-8953,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,28,SE,Sergipe,Northeast,-1455,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,29,BA,Bahia,Northeast,8980,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,31,MG,Minas Gerais,Southeast,32976,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,32,ES,Espirito Santo,Southeast,4305,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,33,RJ,Rio de Janeiro,Southeast,12804,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,35,SP,Sao Paulo,Southeast,39856,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,41,PR,Parana,South,8959,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,42,SC,Santa Catarina,South,18816,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,43,RS,Rio Grande do Sul,South,13929,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,50,MS,Mato Grosso do Sul,Center-West,4582,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,51,MT,Mato Grosso,Center-West,2516,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,52,GO,Goias,Center-West,3369,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202103,2021-03-01,2021,3,53,DF,Distrito Federal,Center-West,3429,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,11,RO,Rondonia,North,570,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,12,AC,Acre,North,356,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,13,AM,Amazonas,North,2332,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,14,RR,Roraima,North,315,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,15,PA,Para,North,5091,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,16,AP,Amapa,North,60,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,17,TO,Tocantins,North,1202,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,21,MA,Maranhao,Northeast,3048,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,22,PI,Piaui,Northeast,1543,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,23,CE,Ceara,Northeast,1229,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,24,RN,Rio Grande do Norte,Northeast,-1047,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,25,PB,Paraiba,Northeast,84,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
