state_abbrev,period_date,formal_employment_stock,construction_employment_stock,year,month,stock_anchor_date,stock_source
RO,2018-11-01,230198,9678,2018,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2018-12-01,229641,9138,2018,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2019-01-01,228811,9138,2019,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2019-02-01,229353,8894,2019,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2019-03-01,228527,8894,2019,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2019-04-01,229101,9101,2019,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2019-05-01,229344,9331,2019,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2019-06-01,230297,9800,2019,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2019-07-01,231802,10101,2019,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2019-08-01,232971,10458,2019,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2019-09-01,233657,10713,2019,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2019-10-01,233796,10723,2019,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2019-11-01,233442,10482,2019,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2019-12-01,232376,9991,2019,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2020-01-01,232312,9847,2020,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2020-02-01,233466,9791,2020,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2020-03-01,232367,9663,2020,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2020-04-01,226895,9275,2020,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2020-05-01,225422,9128,2020,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2020-06-01,226023,9340,2020,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2020-07-01,227261,9568,2020,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2020-08-01,228779,9574,2020,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2020-09-01,230402,9586,2020,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2020-10-01,231913,9619,2020,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2020-11-01,232842,9412,2020,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2020-12-01,232693,8873,2020,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2021-01-01,233037,8865,2021,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2021-02-01,234868,8926,2021,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2021-03-01,235368,9012,2021,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2021-04-01,235938,9108,2021,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2021-05-01,237462,9399,2021,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2021-06-01,240842,9794,2021,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2021-07-01,243659,9998,2021,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2021-08-01,246494,10370,2021,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2021-09-01,247287,10538,2021,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2021-10-01,248244,10601,2021,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2021-11-01,249799,10404,2021,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2021-12-01,248767,9747,2021,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2022-01-01,249614,9704,2022,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2022-02-01,252547,9767,2022,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2022-03-01,253937,9806,2022,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2022-04-01,255087,10026,2022,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2022-05-01,257103,10316,2022,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2022-06-01,259862,10722,2022,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2022-07-01,261490,10904,2022,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2022-08-01,263395,11103,2022,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2022-09-01,265233,11313,2022,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2022-10-01,265947,11273,2022,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2022-11-01,266136,11146,2022,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2022-12-01,264764,10530,2022,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2023-01-01,264367,10548,2023,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2023-02-01,266843,10753,2023,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2023-03-01,267944,10840,2023,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2023-04-01,268849,10931,2023,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2023-05-01,270661,11272,2023,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2023-06-01,272802,11875,2023,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2023-07-01,273881,12209,2023,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2023-08-01,275880,12496,2023,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2023-09-01,277182,12607,2023,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2023-10-01,277628,12613,2023,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2023-11-01,278067,12288,2023,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2023-12-01,275823,11346,2023,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2024-01-01,276033,11280,2024,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2024-02-01,278641,11222,2024,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2024-03-01,280212,11409,2024,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2024-04-01,280793,11161,2024,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2024-05-01,281743,11357,2024,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2024-06-01,283268,11659,2024,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2024-07-01,285716,12011,2024,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2024-08-01,286966,12004,2024,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2024-09-01,287606,11805,2024,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2024-10-01,287808,11447,2024,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2024-11-01,287581,11040,2024,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2024-12-01,285236,10421,2024,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2025-01-01,285515,10508,2025,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2025-02-01,288767,10645,2025,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2025-03-01,290038,10672,2025,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2025-04-01,291109,10779,2025,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2025-05-01,292106,10786,2025,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2025-06-01,293384,10896,2025,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2025-07-01,294770,11021,2025,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2025-08-01,296147,11195,2025,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2025-09-01,297367,11199,2025,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2025-10-01,297997,11318,2025,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2025-11-01,298183,11106,2025,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2025-12-01,295811,10818,2025,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2026-01-01,295458,10704,2026,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2026-02-01,297374,10758,2026,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RO,2026-03-01,297928,11000,2026,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2007-01-01,44347,3625,2007,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2007-02-01,44475,3630,2007,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2007-03-01,44558,3671,2007,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2007-04-01,44627,3721,2007,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2007-05-01,45032,3772,2007,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2007-06-01,44943,3765,2007,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2007-07-01,45022,3817,2007,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2007-08-01,45083,3844,2007,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2007-09-01,45335,3849,2007,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2007-10-01,45476,3873,2007,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2007-11-01,45647,3966,2007,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2007-12-01,45587,3970,2007,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2008-01-01,45872,4178,2008,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2008-02-01,45974,4254,2008,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2008-03-01,46285,4308,2008,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2008-04-01,46648,4449,2008,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2008-05-01,46349,4280,2008,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2008-06-01,46147,4186,2008,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2008-07-01,45955,4072,2008,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2008-08-01,45883,4049,2008,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2008-09-01,45929,4213,2008,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2008-10-01,46195,4254,2008,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2008-11-01,46465,4344,2008,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2008-12-01,46161,4258,2008,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2009-01-01,46267,4372,2009,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2009-02-01,46304,4334,2009,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2009-03-01,46376,4353,2009,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2009-04-01,46457,4345,2009,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2009-05-01,46506,4290,2009,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2009-06-01,46499,4137,2009,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2009-07-01,46438,4060,2009,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2009-08-01,46582,4067,2009,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2009-09-01,47045,4265,2009,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2009-10-01,47419,4522,2009,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2009-11-01,47630,4647,2009,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2009-12-01,47350,4571,2009,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2010-01-01,47816,4844,2010,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2010-02-01,48156,5053,2010,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2010-03-01,48345,5140,2010,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2010-04-01,48518,5026,2010,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2010-05-01,48401,5026,2010,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2010-06-01,48579,5026,2010,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2010-07-01,48459,5000,2010,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2010-08-01,48886,5131,2010,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2010-09-01,49486,5306,2010,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2010-10-01,49734,5306,2010,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2010-11-01,50011,5306,2010,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2010-12-01,49853,5340,2010,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2011-01-01,50062,5394,2011,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2011-02-01,50189,5365,2011,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2011-03-01,50066,5070,2011,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2011-04-01,49938,4749,2011,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2011-05-01,49259,4084,2011,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2011-06-01,49237,4044,2011,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2011-07-01,49385,4049,2011,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2011-08-01,49800,4307,2011,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2011-09-01,50548,4621,2011,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2011-10-01,50731,4919,2011,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2011-11-01,51182,5040,2011,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2011-12-01,50942,4996,2011,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2012-01-01,50598,4962,2012,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2012-02-01,50781,5214,2012,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2012-03-01,51107,5385,2012,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2012-04-01,50999,5174,2012,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2012-05-01,50539,5174,2012,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2012-06-01,50713,5174,2012,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2012-07-01,51473,5283,2012,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2012-08-01,51854,5551,2012,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2012-09-01,52398,5839,2012,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2012-10-01,52802,5839,2012,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2012-11-01,53013,5823,2012,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2012-12-01,52570,5760,2012,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2013-01-01,51519,5907,2013,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2013-02-01,51887,6103,2013,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2013-03-01,50851,6088,2013,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2013-04-01,50842,6131,2013,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2013-05-01,50629,5869,2013,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2013-06-01,50222,5611,2013,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2013-07-01,50287,5560,2013,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2013-08-01,50624,5641,2013,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2013-09-01,51119,5656,2013,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2013-10-01,50974,5601,2013,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2013-11-01,50926,5455,2013,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2013-12-01,50833,5509,2013,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2014-01-01,50769,5568,2014,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2014-02-01,51033,5732,2014,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2014-03-01,51286,5861,2014,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2014-04-01,51681,5853,2014,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2014-05-01,51630,5815,2014,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2014-06-01,51670,5921,2014,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2014-07-01,51608,5851,2014,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2014-08-01,51939,6004,2014,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2014-09-01,52656,5957,2014,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2014-10-01,52324,5825,2014,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2014-11-01,52168,5514,2014,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2014-12-01,51868,5361,2014,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2015-01-01,51717,5361,2015,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2015-02-01,51687,5317,2015,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2015-03-01,51538,5279,2015,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2015-04-01,51329,5161,2015,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2015-05-01,51112,4936,2015,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2015-06-01,51006,4658,2015,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2015-07-01,50853,4494,2015,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2015-08-01,50970,4662,2015,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2015-09-01,51320,4696,2015,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2015-10-01,51125,4608,2015,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2015-11-01,51212,4489,2015,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2015-12-01,50806,4398,2015,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2016-01-01,50722,4360,2016,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2016-02-01,50639,4399,2016,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2016-03-01,50859,4459,2016,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2016-04-01,50795,4436,2016,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2016-05-01,50752,4439,2016,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2016-06-01,50520,4318,2016,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2016-07-01,50430,4214,2016,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2016-08-01,50493,4203,2016,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2016-09-01,50838,4229,2016,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2016-10-01,50631,4289,2016,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2016-11-01,50608,4319,2016,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2016-12-01,50118,4238,2016,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2017-01-01,50376,4295,2017,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2017-02-01,50540,4483,2017,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2017-03-01,50454,4510,2017,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2017-04-01,50698,4402,2017,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2017-05-01,50965,4534,2017,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2017-06-01,50988,4575,2017,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2017-07-01,51003,4533,2017,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2017-08-01,51418,4680,2017,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2017-09-01,51953,4892,2017,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2017-10-01,52001,5040,2017,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2017-11-01,52144,5131,2017,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2017-12-01,51915,5135,2017,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2018-01-01,52007,5272,2018,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2018-02-01,51958,5393,2018,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2018-03-01,51956,5490,2018,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2018-04-01,52065,5400,2018,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2018-05-01,51707,5115,2018,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2018-06-01,51437,4935,2018,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2018-07-01,51322,4791,2018,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2018-08-01,51457,4764,2018,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2018-09-01,52082,5062,2018,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2018-10-01,52227,5184,2018,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2018-11-01,52451,5245,2018,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2018-12-01,52124,5074,2018,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2019-01-01,51824,5074,2019,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2019-02-01,51578,4826,2019,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2019-03-01,51654,4826,2019,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
