competencia,year,month,uf,formal_hiring_balance,source_series,source_archive,source_regime,source_component,series_version,period_date,post_2020_caged_dummy,caged_method_break_dummy,state_abbrev,state_name,macroregion,is_identified_uf,include_in_panel,uf_mapping_status
201812,2018,12,28,-1679,old_caged_complete_ftp_integrity_ok,CAGEDEST_122018.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2018-12-01,0,0,SE,Sergipe,Northeast,TRUE,TRUE,mapped
201812,2018,12,29,-11705,old_caged_complete_ftp_integrity_ok,CAGEDEST_122018.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2018-12-01,0,0,BA,Bahia,Northeast,TRUE,TRUE,mapped
201812,2018,12,31,-38761,old_caged_complete_ftp_integrity_ok,CAGEDEST_122018.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2018-12-01,0,0,MG,Minas Gerais,Southeast,TRUE,TRUE,mapped
201812,2018,12,32,-4035,old_caged_complete_ftp_integrity_ok,CAGEDEST_122018.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2018-12-01,0,0,ES,Espirito Santo,Southeast,TRUE,TRUE,mapped
201812,2018,12,33,-14141,old_caged_complete_ftp_integrity_ok,CAGEDEST_122018.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2018-12-01,0,0,RJ,Rio de Janeiro,Southeast,TRUE,TRUE,mapped
201812,2018,12,35,-110263,old_caged_complete_ftp_integrity_ok,CAGEDEST_122018.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2018-12-01,0,0,SP,Sao Paulo,Southeast,TRUE,TRUE,mapped
201812,2018,12,41,-26838,old_caged_complete_ftp_integrity_ok,CAGEDEST_122018.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2018-12-01,0,0,PR,Parana,South,TRUE,TRUE,mapped
201812,2018,12,42,-22616,old_caged_complete_ftp_integrity_ok,CAGEDEST_122018.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2018-12-01,0,0,SC,Santa Catarina,South,TRUE,TRUE,mapped
201812,2018,12,43,-22266,old_caged_complete_ftp_integrity_ok,CAGEDEST_122018.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2018-12-01,0,0,RS,Rio Grande do Sul,South,TRUE,TRUE,mapped
201812,2018,12,50,-12088,old_caged_complete_ftp_integrity_ok,CAGEDEST_122018.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2018-12-01,0,0,MS,Mato Grosso do Sul,Center-West,TRUE,TRUE,mapped
201812,2018,12,51,-9354,old_caged_complete_ftp_integrity_ok,CAGEDEST_122018.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2018-12-01,0,0,MT,Mato Grosso,Center-West,TRUE,TRUE,mapped
201812,2018,12,52,-13342,old_caged_complete_ftp_integrity_ok,CAGEDEST_122018.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2018-12-01,0,0,GO,Goias,Center-West,TRUE,TRUE,mapped
201812,2018,12,53,-4491,old_caged_complete_ftp_integrity_ok,CAGEDEST_122018.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2018-12-01,0,0,DF,Distrito Federal,Center-West,TRUE,TRUE,mapped
201901,2019,1,11,-830,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,RO,Rondonia,North,TRUE,TRUE,mapped
201901,2019,1,12,-777,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,AC,Acre,North,TRUE,TRUE,mapped
201901,2019,1,13,-711,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,AM,Amazonas,North,TRUE,TRUE,mapped
201901,2019,1,14,-300,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,RR,Roraima,North,TRUE,TRUE,mapped
201901,2019,1,15,-2919,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,PA,Para,North,TRUE,TRUE,mapped
201901,2019,1,16,-462,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,AP,Amapa,North,TRUE,TRUE,mapped
201901,2019,1,17,-429,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,TO,Tocantins,North,TRUE,TRUE,mapped
201901,2019,1,21,-1366,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,MA,Maranhao,Northeast,TRUE,TRUE,mapped
201901,2019,1,22,-1905,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,PI,Piaui,Northeast,TRUE,TRUE,mapped
201901,2019,1,23,-4982,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,CE,Ceara,Northeast,TRUE,TRUE,mapped
201901,2019,1,24,-1359,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,RN,Rio Grande do Norte,Northeast,TRUE,TRUE,mapped
201901,2019,1,25,-7845,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,PB,Paraiba,Northeast,TRUE,TRUE,mapped
201901,2019,1,26,-7242,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,PE,Pernambuco,Northeast,TRUE,TRUE,mapped
201901,2019,1,27,-5034,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,AL,Alagoas,Northeast,TRUE,TRUE,mapped
201901,2019,1,28,-1757,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,SE,Sergipe,Northeast,TRUE,TRUE,mapped
201901,2019,1,29,1211,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,BA,Bahia,Northeast,TRUE,TRUE,mapped
201901,2019,1,31,1492,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,MG,Minas Gerais,Southeast,TRUE,TRUE,mapped
201901,2019,1,32,2608,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,ES,Espirito Santo,Southeast,TRUE,TRUE,mapped
201901,2019,1,33,-12253,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,RJ,Rio de Janeiro,Southeast,TRUE,TRUE,mapped
201901,2019,1,35,14638,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,SP,Sao Paulo,Southeast,TRUE,TRUE,mapped
201901,2019,1,41,9145,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,PR,Parana,South,TRUE,TRUE,mapped
201901,2019,1,42,20157,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,SC,Santa Catarina,South,TRUE,TRUE,mapped
201901,2019,1,43,12431,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,RS,Rio Grande do Sul,South,TRUE,TRUE,mapped
201901,2019,1,50,6094,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,MS,Mato Grosso do Sul,Center-West,TRUE,TRUE,mapped
201901,2019,1,51,11524,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,MT,Mato Grosso,Center-West,TRUE,TRUE,mapped
201901,2019,1,52,3777,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,GO,Goias,Center-West,TRUE,TRUE,mapped
201901,2019,1,53,1407,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-01-01,0,0,DF,Distrito Federal,Center-West,TRUE,TRUE,mapped
201902,2019,2,11,542,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,RO,Rondonia,North,TRUE,TRUE,mapped
201902,2019,2,12,41,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,AC,Acre,North,TRUE,TRUE,mapped
201902,2019,2,13,1425,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,AM,Amazonas,North,TRUE,TRUE,mapped
201902,2019,2,14,-246,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,RR,Roraima,North,TRUE,TRUE,mapped
201902,2019,2,15,637,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,PA,Para,North,TRUE,TRUE,mapped
201902,2019,2,16,79,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,AP,Amapa,North,TRUE,TRUE,mapped
201902,2019,2,17,1116,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,TO,Tocantins,North,TRUE,TRUE,mapped
201902,2019,2,21,-982,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,MA,Maranhao,Northeast,TRUE,TRUE,mapped
201902,2019,2,22,-400,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,PI,Piaui,Northeast,TRUE,TRUE,mapped
201902,2019,2,23,1865,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,CE,Ceara,Northeast,TRUE,TRUE,mapped
201902,2019,2,24,-2249,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,RN,Rio Grande do Norte,Northeast,TRUE,TRUE,mapped
201902,2019,2,25,432,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,PB,Paraiba,Northeast,TRUE,TRUE,mapped
201902,2019,2,26,-12396,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,PE,Pernambuco,Northeast,TRUE,TRUE,mapped
201902,2019,2,27,-2255,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,AL,Alagoas,Northeast,TRUE,TRUE,mapped
201902,2019,2,28,-2162,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,SE,Sergipe,Northeast,TRUE,TRUE,mapped
201902,2019,2,29,5706,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,BA,Bahia,Northeast,TRUE,TRUE,mapped
201902,2019,2,31,26016,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,MG,Minas Gerais,Southeast,TRUE,TRUE,mapped
201902,2019,2,32,3541,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,ES,Espirito Santo,Southeast,TRUE,TRUE,mapped
201902,2019,2,33,9753,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,RJ,Rio de Janeiro,Southeast,TRUE,TRUE,mapped
201902,2019,2,35,62339,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,SP,Sao Paulo,Southeast,TRUE,TRUE,mapped
201902,2019,2,41,18254,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,PR,Parana,South,TRUE,TRUE,mapped
201902,2019,2,42,25304,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,SC,Santa Catarina,South,TRUE,TRUE,mapped
201902,2019,2,43,22463,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,RS,Rio Grande do Sul,South,TRUE,TRUE,mapped
201902,2019,2,50,3511,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,MS,Mato Grosso do Sul,Center-West,TRUE,TRUE,mapped
201902,2019,2,51,1579,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,MT,Mato Grosso,Center-West,TRUE,TRUE,mapped
201902,2019,2,52,5997,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,GO,Goias,Center-West,TRUE,TRUE,mapped
201902,2019,2,53,3229,old_caged_complete_ftp_integrity_ok,CAGEDEST_022019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-02-01,0,0,DF,Distrito Federal,Center-West,TRUE,TRUE,mapped
201903,2019,3,11,-826,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,RO,Rondonia,North,TRUE,TRUE,mapped
201903,2019,3,12,-317,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,AC,Acre,North,TRUE,TRUE,mapped
201903,2019,3,13,157,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,AM,Amazonas,North,TRUE,TRUE,mapped
201903,2019,3,14,76,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,RR,Roraima,North,TRUE,TRUE,mapped
201903,2019,3,15,-4116,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,PA,Para,North,TRUE,TRUE,mapped
201903,2019,3,16,48,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,AP,Amapa,North,TRUE,TRUE,mapped
201903,2019,3,17,-363,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,TO,Tocantins,North,TRUE,TRUE,mapped
201903,2019,3,21,-830,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,MA,Maranhao,Northeast,TRUE,TRUE,mapped
201903,2019,3,22,-805,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,PI,Piaui,Northeast,TRUE,TRUE,mapped
201903,2019,3,23,-4638,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,CE,Ceara,Northeast,TRUE,TRUE,mapped
201903,2019,3,24,-2033,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,RN,Rio Grande do Norte,Northeast,TRUE,TRUE,mapped
201903,2019,3,25,-919,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,PB,Paraiba,Northeast,TRUE,TRUE,mapped
201903,2019,3,26,-6286,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,PE,Pernambuco,Northeast,TRUE,TRUE,mapped
201903,2019,3,27,-9636,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,AL,Alagoas,Northeast,TRUE,TRUE,mapped
201903,2019,3,28,-1150,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,SE,Sergipe,Northeast,TRUE,TRUE,mapped
201903,2019,3,29,2569,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,BA,Bahia,Northeast,TRUE,TRUE,mapped
201903,2019,3,31,5163,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,MG,Minas Gerais,Southeast,TRUE,TRUE,mapped
201903,2019,3,32,-843,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,ES,Espirito Santo,Southeast,TRUE,TRUE,mapped
201903,2019,3,33,-6986,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,RJ,Rio de Janeiro,Southeast,TRUE,TRUE,mapped
201903,2019,3,35,-8007,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,SP,Sao Paulo,Southeast,TRUE,TRUE,mapped
201903,2019,3,41,-1211,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,PR,Parana,South,TRUE,TRUE,mapped
201903,2019,3,42,-2976,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,SC,Santa Catarina,South,TRUE,TRUE,mapped
201903,2019,3,43,2439,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,RS,Rio Grande do Sul,South,TRUE,TRUE,mapped
201903,2019,3,50,526,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,MS,Mato Grosso do Sul,Center-West,TRUE,TRUE,mapped
201903,2019,3,51,-4589,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,MT,Mato Grosso,Center-West,TRUE,TRUE,mapped
201903,2019,3,52,2712,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,GO,Goias,Center-West,TRUE,TRUE,mapped
201903,2019,3,53,-355,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-03-01,0,0,DF,Distrito Federal,Center-West,TRUE,TRUE,mapped
201904,2019,4,11,574,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,RO,Rondonia,North,TRUE,TRUE,mapped
201904,2019,4,12,377,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,AC,Acre,North,TRUE,TRUE,mapped
201904,2019,4,13,1643,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,AM,Amazonas,North,TRUE,TRUE,mapped
201904,2019,4,14,152,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,RR,Roraima,North,TRUE,TRUE,mapped
201904,2019,4,15,-25,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,PA,Para,North,TRUE,TRUE,mapped
201904,2019,4,16,227,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,AP,Amapa,North,TRUE,TRUE,mapped
201904,2019,4,17,144,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,TO,Tocantins,North,TRUE,TRUE,mapped
201904,2019,4,21,6681,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,MA,Maranhao,Northeast,TRUE,TRUE,mapped
201904,2019,4,22,7,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,PI,Piaui,Northeast,TRUE,TRUE,mapped
201904,2019,4,23,2153,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,CE,Ceara,Northeast,TRUE,TRUE,mapped
201904,2019,4,24,-501,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,RN,Rio Grande do Norte,Northeast,TRUE,TRUE,mapped
201904,2019,4,25,778,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,PB,Paraiba,Northeast,TRUE,TRUE,mapped
201904,2019,4,26,425,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,PE,Pernambuco,Northeast,TRUE,TRUE,mapped
201904,2019,4,27,-4692,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,AL,Alagoas,Northeast,TRUE,TRUE,mapped
201904,2019,4,28,649,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,SE,Sergipe,Northeast,TRUE,TRUE,mapped
201904,2019,4,29,10093,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,BA,Bahia,Northeast,TRUE,TRUE,mapped
201904,2019,4,31,22348,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,MG,Minas Gerais,Southeast,TRUE,TRUE,mapped
201904,2019,4,32,2881,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,ES,Espirito Santo,Southeast,TRUE,TRUE,mapped
201904,2019,4,33,5709,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,RJ,Rio de Janeiro,Southeast,TRUE,TRUE,mapped
201904,2019,4,35,50168,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,SP,Sao Paulo,Southeast,TRUE,TRUE,mapped
201904,2019,4,41,10653,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,PR,Parana,South,TRUE,TRUE,mapped
201904,2019,4,42,6415,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,SC,Santa Catarina,South,TRUE,TRUE,mapped
201904,2019,4,43,-2498,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,RS,Rio Grande do Sul,South,TRUE,TRUE,mapped
201904,2019,4,50,2661,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,MS,Mato Grosso do Sul,Center-West,TRUE,TRUE,mapped
201904,2019,4,51,2106,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,MT,Mato Grosso,Center-West,TRUE,TRUE,mapped
201904,2019,4,52,6496,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,GO,Goias,Center-West,TRUE,TRUE,mapped
201904,2019,4,53,3977,old_caged_complete_ftp_integrity_ok,CAGEDEST_042019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-04-01,0,0,DF,Distrito Federal,Center-West,TRUE,TRUE,mapped
201905,2019,5,11,243,old_caged_complete_ftp_integrity_ok,CAGEDEST_052019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-05-01,0,0,RO,Rondonia,North,TRUE,TRUE,mapped
201905,2019,5,12,371,old_caged_complete_ftp_integrity_ok,CAGEDEST_052019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-05-01,0,0,AC,Acre,North,TRUE,TRUE,mapped
201905,2019,5,13,1062,old_caged_complete_ftp_integrity_ok,CAGEDEST_052019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-05-01,0,0,AM,Amazonas,North,TRUE,TRUE,mapped
201905,2019,5,14,124,old_caged_complete_ftp_integrity_ok,CAGEDEST_052019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-05-01,0,0,RR,Roraima,North,TRUE,TRUE,mapped
201905,2019,5,15,2549,old_caged_complete_ftp_integrity_ok,CAGEDEST_052019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-05-01,0,0,PA,Para,North,TRUE,TRUE,mapped
201905,2019,5,16,-283,old_caged_complete_ftp_integrity_ok,CAGEDEST_052019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-05-01,0,0,AP,Amapa,North,TRUE,TRUE,mapped
201905,2019,5,17,44,old_caged_complete_ftp_integrity_ok,CAGEDEST_052019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-05-01,0,0,TO,Tocantins,North,TRUE,TRUE,mapped
201905,2019,5,21,-106,old_caged_complete_ftp_integrity_ok,CAGEDEST_052019.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2019-05-01,0,0,MA,Maranhao,Northeast,TRUE,TRUE,mapped
