period,period_date,year,uf,state_abbrev,state_name,macroregion,pnad_legacy_population_10_plus,labor_force_pnad_legacy,non_labor_force_pnad_legacy,unemployed_pnad_legacy,unemployment_rate_pnad_legacy,occupied_pnad_legacy,previd_contributors_any_work_pnad_legacy,previd_non_contributors_any_work_pnad_legacy,formalization_proxy_pnad_legacy,labor_income_nominal_pnad_legacy,labor_income_real_pnad_legacy,ipca_reference_index,is_observed_pnad_legacy_year,imputation_method,labor_market_age_concept,formalization_rule,income_deflator_rule,source_system,source_frequency
2001,2001-09-01,2001,12,AC,Acre,North,306000,180000,126000,14000,0.07777777777777778,166000,73000,92000,0.4397590361445783,625,2676.9115938923724,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,27,AL,Alagoas,Northeast,2293000,1324000,969000,146000,0.11027190332326284,1178000,339000,839000,0.28777589134125636,251,1075.0476961071768,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,13,AM,Amazonas,North,1712000,904000,808000,93000,0.10287610619469026,811000,361000,450000,0.44512946979038226,518,2218.624329017998,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,16,AP,Amapa,North,367000,178000,189000,32000,0.1797752808988764,146000,82000,64000,0.5616438356164384,662,2835.384760250801,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,29,BA,Bahia,Northeast,10882000,6521000,4361000,654000,0.10029136635485356,5867000,1662000,4205000,0.28327935912732233,296,1267.7853308674275,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,23,CE,Ceara,Northeast,6071000,3660000,2411000,262000,0.0715846994535519,3398000,867000,2530000,0.2551500882872278,274,1173.558042762416,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,53,DF,Distrito Federal,Center-West,1730000,1085000,645000,157000,0.1447004608294931,928000,584000,344000,0.6293103448275862,1024,4385.851955433262,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,32,ES,Espirito Santo,Southeast,2612000,1675000,936000,151000,0.09014925373134329,1525000,676000,849000,0.4432786885245902,454,1944.5085818034192,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,52,GO,Goias,Center-West,4229000,2655000,1574000,214000,0.08060263653483993,2441000,990000,1451000,0.4055714870954527,483,2068.7172797600256,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,21,MA,Maranhao,Northeast,4493000,2820000,1673000,191000,0.06773049645390071,2628000,489000,2139000,0.1860730593607306,246,1053.6324033560377,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,31,MG,Minas Gerais,Southeast,15095000,9337000,5757000,877000,0.09392738566991539,8460000,3954000,4502000,0.4673758865248227,435,1863.130469349091,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,50,MS,Mato Grosso do Sul,Center-West,1753000,1080000,673000,95000,0.08796296296296297,986000,438000,547000,0.44421906693711966,527,2257.1718559700485,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,51,MT,Mato Grosso,Center-West,2084000,1345000,738000,80000,0.05947955390334572,1265000,480000,785000,0.3794466403162055,530,2270.0210316207317,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,15,PA,Para,North,3397000,1930000,1466000,194000,0.10051813471502591,1735000,586000,1149000,0.3377521613832853,420,1798.8845910956743,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,25,PB,Paraiba,Northeast,2808000,1482000,1325000,115000,0.07759784075573549,1367000,445000,922000,0.32553035844915873,287,1229.2378039153773,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,26,PE,Pernambuco,Northeast,6549000,3798000,2751000,382000,0.10057925223802001,3416000,1097000,2319000,0.321135831381733,320,1370.5787360728946,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,22,PI,Piaui,Northeast,2312000,1382000,930000,76000,0.05499276410998553,1306000,255000,1051000,0.19525267993874426,218,933.7067639496595,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,41,PR,Parana,South,8020000,5169000,2851000,397000,0.07680402398916618,4772000,2216000,2556000,0.46437552388935455,532,2278.587148721187,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,33,RJ,Rio de Janeiro,Southeast,12531000,7078000,5440000,865000,0.12220966374682114,6213000,3656000,2555000,0.5884435860292934,700,2998.1409851594567,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,24,RN,Rio Grande do Norte,Northeast,2329000,1269000,1061000,98000,0.07722616233254531,1170000,427000,743000,0.36495726495726494,341,1460.5229656276783,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,11,RO,Rondonia,North,736000,426000,310000,37000,0.08685446009389672,389000,177000,212000,0.455012853470437,524,2244.322680319365,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,14,RR,Roraima,North,212000,123000,89000,10000,0.08130081300813008,112000,40000,72000,0.35714285714285715,499,2137.2462165636703,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,43,RS,Rio Grande do Sul,South,8628000,5754000,2875000,388000,0.06743135210288495,5366000,2655000,2711000,0.4947819604919866,522,2235.7565632189094,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,42,SC,Santa Catarina,South,4628000,2986000,1642000,125000,0.04186202277294039,2862000,1608000,1253000,0.5618448637316562,550,2355.6822026252876,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,28,SE,Sergipe,Northeast,1461000,855000,606000,99000,0.11578947368421053,756000,281000,475000,0.3716931216931217,323,1383.4279117235778,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,35,SP,Sao Paulo,Southeast,32241000,19249000,12992000,2160000,0.11221362148683048,17089000,10568000,6521000,0.618409503189186,801,3430.7298987324643,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2001,2001-09-01,2001,17,TO,Tocantins,North,942000,621000,321000,38000,0.061191626409017714,584000,157000,426000,0.2688356164383562,356,1524.7688438810953,1773.52,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,12,AC,Acre,North,315000,192000,123000,11000,0.057291666666666664,181000,73000,109000,0.40331491712707185,587,2329.407281446886,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,27,AL,Alagoas,Northeast,2325000,1251000,1074000,105000,0.08393285371702638,1146000,361000,785000,0.3150087260034904,283,1123.0362191643421,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,13,AM,Amazonas,North,1750000,958000,792000,118000,0.12317327766179541,840000,373000,467000,0.444047619047619,525,2083.3710779550515,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,16,AP,Amapa,North,362000,204000,157000,42000,0.20588235294117646,163000,73000,88000,0.44785276073619634,636,2523.855248722691,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,29,BA,Bahia,Northeast,11069000,6885000,4183000,685000,0.09949164851125636,6200000,1681000,4519000,0.2711290322580645,308,1222.2443657336303,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,23,CE,Ceara,Northeast,6187000,3705000,2482000,295000,0.0796221322537112,3410000,904000,2506000,0.26510263929618766,297,1178.5927812431435,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,53,DF,Distrito Federal,Center-West,1774000,1104000,670000,155000,0.1403985507246377,948000,606000,342000,0.6392405063291139,1196,4746.117731874746,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,32,ES,Espirito Santo,Southeast,2736000,1755000,981000,173000,0.09857549857549858,1582000,699000,883000,0.4418457648546144,525,2083.3710779550515,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,52,GO,Goias,Center-West,4347000,2705000,1642000,177000,0.06543438077634012,2528000,1050000,1479000,0.4153481012658228,530,2103.212707268909,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,21,MA,Maranhao,Northeast,4651000,2814000,1838000,149000,0.05294953802416489,2664000,464000,2200000,0.17417417417417416,259,1027.7963984578255,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,31,MG,Minas Gerais,Southeast,15417000,9748000,5669000,877000,0.08996717275338531,8870000,4106000,4764000,0.4629086809470124,471,1869.081481365389,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,50,MS,Mato Grosso do Sul,Center-West,1819000,1173000,646000,92000,0.0784313725490196,1081000,480000,601000,0.4440333024976873,573,2273.850719368085,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,51,MT,Mato Grosso,Center-West,2133000,1357000,776000,92000,0.06779661016949153,1265000,487000,778000,0.3849802371541502,613,2432.5837538789456,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,15,PA,Para,North,3478000,2035000,1444000,207000,0.10171990171990172,1828000,618000,1209000,0.33807439824945296,468,1857.1765037770745,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,25,PB,Paraiba,Northeast,2865000,1639000,1225000,121000,0.0738255033557047,1518000,433000,1086000,0.2852437417654809,310,1230.181017459173,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,26,PE,Pernambuco,Northeast,6635000,3941000,2693000,387000,0.09819842679522964,3554000,1111000,2442000,0.31260551491277433,335,1329.3891640284614,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,22,PI,Piaui,Northeast,2387000,1552000,835000,74000,0.04768041237113402,1478000,248000,1230000,0.16779431664411368,230,912.7149484374511,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,41,PR,Parana,South,8209000,5366000,2844000,373000,0.06951174058889303,4993000,2371000,2622000,0.47486481073502906,568,2254.0090900542273,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,33,RJ,Rio de Janeiro,Southeast,12894000,7235000,5653000,837000,0.11568762957843814,6398000,3768000,2630000,0.5889340418880901,744,2952.434441902016,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,24,RN,Rio Grande do Norte,Northeast,2363000,1221000,1142000,80000,0.06552006552006552,1141000,430000,711000,0.3768624014022787,396,1571.4570416575245,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,11,RO,Rondonia,North,780000,479000,301000,31000,0.06471816283924843,448000,197000,251000,0.43973214285714285,564,2238.135786603141,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,14,RR,Roraima,North,206000,108000,98000,6000,0.05555555555555555,102000,33000,68000,0.3235294117647059,535,2123.0543365827666,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,43,RS,Rio Grande do Sul,South,8791000,5879000,2911000,393000,0.0668481034189488,5487000,2671000,2816000,0.4867869509750319,564,2238.135786603141,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,42,SC,Santa Catarina,South,4681000,3095000,1586000,139000,0.044911147011308564,2956000,1626000,1331000,0.5500676589986468,582,2309.5656521330284,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,28,SE,Sergipe,Northeast,1497000,919000,577000,94000,0.10228509249183895,826000,287000,539000,0.3474576271186441,352,1396.8507036955775,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,35,SP,Sao Paulo,Southeast,32494000,19794000,12697000,2281000,0.11523694048701627,17513000,10687000,6826000,0.6102323987894707,844,3349.2670281791684,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2002,2002-09-01,2002,17,TO,Tocantins,North,968000,636000,332000,47000,0.07389937106918239,589000,153000,436000,0.2597623089983022,360,1428.5973105977496,1914.1799999999998,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,12,AC,Acre,North,331000,189000,142000,13000,0.06878306878306878,176000,74000,102000,0.42045454545454547,629,2167.80046278442,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,27,AL,Alagoas,Northeast,2337000,1269000,1068000,98000,0.07722616233254531,1171000,365000,806000,0.3116994022203245,334,1151.105492162156,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,13,AM,Amazonas,North,1820000,1050000,769000,162000,0.15428571428571428,888000,408000,480000,0.4594594594594595,576,1985.1400104353347,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,16,AP,Amapa,North,381000,198000,183000,25000,0.12626262626262627,173000,71000,101000,0.41040462427745666,729,2512.442825707221,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,29,BA,Bahia,Northeast,11235000,6901000,4334000,683000,0.09897116359947834,6217000,1755000,4462000,0.28229049380730253,345,1189.016152083664,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,23,CE,Ceara,Northeast,6342000,3871000,2471000,315000,0.081374321880651,3556000,919000,2636000,0.2584364454443195,311,1071.8377486899117,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,53,DF,Distrito Federal,Center-West,1833000,1122000,711000,155000,0.13814616755793227,968000,630000,338000,0.6508264462809917,1283,4421.76151629954,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,32,ES,Espirito Santo,Southeast,2789000,1794000,995000,165000,0.09197324414715718,1629000,699000,930000,0.429097605893186,540,1861.0687597831263,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,52,GO,Goias,Center-West,4451000,2757000,1694000,229000,0.08306129851287632,2528000,1105000,1423000,0.43710443037974683,594,2047.175635761439,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,21,MA,Maranhao,Northeast,4742000,2866000,1876000,167000,0.058269364968597345,2699000,551000,2148000,0.20414968506854392,294,1013.2485469930355,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,31,MG,Minas Gerais,Southeast,15662000,9858000,5803000,889000,0.09018056400892677,8970000,4212000,4758000,0.46956521739130436,510,1757.676050906286,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,50,MS,Mato Grosso do Sul,Center-West,1855000,1171000,684000,93000,0.07941929974380871,1079000,499000,580000,0.46246524559777574,610,2102.318413829087,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,51,MT,Mato Grosso,Center-West,2170000,1364000,806000,97000,0.07111436950146628,1267000,510000,756000,0.40252565114443567,619,2133.3362264921393,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,15,PA,Para,North,3580000,2117000,1462000,206000,0.09730751062824752,1911000,651000,1260000,0.34065934065934067,445,1533.6585150064654,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,25,PB,Paraiba,Northeast,2910000,1675000,1234000,154000,0.09194029850746269,1521000,474000,1047000,0.3116370808678501,334,1151.105492162156,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,26,PE,Pernambuco,Northeast,6744000,3970000,2764000,418000,0.1052896725440806,3552000,1123000,2429000,0.3161599099099099,340,1171.784033937524,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,22,PI,Piaui,Northeast,2410000,1600000,810000,84000,0.0525,1516000,268000,1248000,0.17678100263852242,242,834.0345182731788,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,41,PR,Parana,South,8329000,5437000,2892000,388000,0.07136288394335111,5049000,2498000,2551000,0.4947514359279065,645,2222.9432408520674,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,33,RJ,Rio de Janeiro,Southeast,13037000,7378000,5658000,953000,0.12916779615071836,6425000,3838000,2587000,0.5973540856031129,828,2853.638765000794,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,24,RN,Rio Grande do Norte,Northeast,2414000,1335000,1079000,130000,0.09737827715355805,1205000,427000,778000,0.35435684647302906,375,1292.4088609605044,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,11,RO,Rondonia,North,792000,492000,301000,45000,0.09146341463414634,447000,195000,252000,0.436241610738255,593,2043.729212132211,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,14,RR,Roraima,North,218000,138000,80000,15000,0.10869565217391304,123000,50000,73000,0.4065040650406504,571,1967.9078922891945,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,43,RS,Rio Grande do Sul,South,8876000,6019000,2857000,426000,0.07077587639142714,5592000,2764000,2829000,0.49427753934191704,623,2147.1219210090517,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
