competencia,period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance_construction,source_regime,source_component,post_2020_caged_dummy,caged_method_break_dummy,series_version
201709,2017-09-01,2017,9,51,MT,Mato Grosso,Center-West,709,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,15,PA,Para,North,937,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,25,PB,Paraiba,Northeast,-114,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,26,PE,Pernambuco,Northeast,180,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,22,PI,Piaui,Northeast,103,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,41,PR,Parana,South,70,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,33,RJ,Rio de Janeiro,Southeast,-576,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,24,RN,Rio Grande do Norte,Northeast,41,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,11,RO,Rondonia,North,38,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,14,RR,Roraima,North,212,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,43,RS,Rio Grande do Sul,South,254,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,42,SC,Santa Catarina,South,337,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,28,SE,Sergipe,Northeast,-241,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,35,SP,Sao Paulo,Southeast,-3156,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,17,TO,Tocantins,North,461,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,12,AC,Acre,North,33,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,27,AL,Alagoas,Northeast,157,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,13,AM,Amazonas,North,-58,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,16,AP,Amapa,North,56,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,29,BA,Bahia,Northeast,-1380,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,23,CE,Ceara,Northeast,35,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,53,DF,Distrito Federal,Center-West,131,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,32,ES,Espirito Santo,Southeast,155,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,52,GO,Goias,Center-West,-668,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,21,MA,Maranhao,Northeast,230,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,31,MG,Minas Gerais,Southeast,2228,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,50,MS,Mato Grosso do Sul,Center-West,-761,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,51,MT,Mato Grosso,Center-West,11,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,15,PA,Para,North,-762,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,25,PB,Paraiba,Northeast,-89,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,26,PE,Pernambuco,Northeast,-35,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,22,PI,Piaui,Northeast,340,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,41,PR,Parana,South,-536,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,33,RJ,Rio de Janeiro,Southeast,-965,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,24,RN,Rio Grande do Norte,Northeast,-352,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,11,RO,Rondonia,North,110,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,14,RR,Roraima,North,148,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,43,RS,Rio Grande do Sul,South,-977,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,42,SC,Santa Catarina,South,-418,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,28,SE,Sergipe,Northeast,45,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,35,SP,Sao Paulo,Southeast,-2316,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,17,TO,Tocantins,North,241,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,12,AC,Acre,North,-212,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,27,AL,Alagoas,Northeast,-408,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,13,AM,Amazonas,North,-356,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,16,AP,Amapa,North,-210,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,29,BA,Bahia,Northeast,-653,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,23,CE,Ceara,Northeast,-360,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,53,DF,Distrito Federal,Center-West,-436,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,32,ES,Espirito Santo,Southeast,20,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,52,GO,Goias,Center-West,-1809,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,21,MA,Maranhao,Northeast,-57,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,31,MG,Minas Gerais,Southeast,-4341,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,50,MS,Mato Grosso do Sul,Center-West,-378,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,51,MT,Mato Grosso,Center-West,-1535,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,15,PA,Para,North,-161,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,25,PB,Paraiba,Northeast,-389,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,26,PE,Pernambuco,Northeast,-127,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,22,PI,Piaui,Northeast,-521,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,41,PR,Parana,South,-1852,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,33,RJ,Rio de Janeiro,Southeast,-1534,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,24,RN,Rio Grande do Norte,Northeast,-232,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,11,RO,Rondonia,North,-326,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,14,RR,Roraima,North,91,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,43,RS,Rio Grande do Sul,South,-794,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,42,SC,Santa Catarina,South,-1180,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,28,SE,Sergipe,Northeast,-150,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,35,SP,Sao Paulo,Southeast,-6384,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,17,TO,Tocantins,North,-196,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,12,AC,Acre,North,-130,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,27,AL,Alagoas,Northeast,-904,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,13,AM,Amazonas,North,-265,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,16,AP,Amapa,North,-210,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,29,BA,Bahia,Northeast,-3354,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,23,CE,Ceara,Northeast,-1749,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,53,DF,Distrito Federal,Center-West,0,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,32,ES,Espirito Santo,Southeast,0,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,52,GO,Goias,Center-West,0,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,21,MA,Maranhao,Northeast,-666,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,31,MG,Minas Gerais,Southeast,11546,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,50,MS,Mato Grosso do Sul,Center-West,0,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,51,MT,Mato Grosso,Center-West,0,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,15,PA,Para,North,-2965,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,25,PB,Paraiba,Northeast,-271,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,26,PE,Pernambuco,Northeast,-1087,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,22,PI,Piaui,Northeast,-589,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,41,PR,Parana,South,0,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,33,RJ,Rio de Janeiro,Southeast,0,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,24,RN,Rio Grande do Norte,Northeast,-836,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,11,RO,Rondonia,North,-615,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,14,RR,Roraima,North,4,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,43,RS,Rio Grande do Sul,South,0,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,42,SC,Santa Catarina,South,0,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,28,SE,Sergipe,Northeast,-454,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,35,SP,Sao Paulo,Southeast,0,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,17,TO,Tocantins,North,-700,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,12,AC,Acre,North,-91,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,27,AL,Alagoas,Northeast,372,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,13,AM,Amazonas,North,-699,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,16,AP,Amapa,North,225,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,29,BA,Bahia,Northeast,1452,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,23,CE,Ceara,Northeast,-300,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,53,DF,Distrito Federal,Center-West,634,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,32,ES,Espirito Santo,Southeast,856,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,52,GO,Goias,Center-West,1679,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,21,MA,Maranhao,Northeast,-747,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,31,MG,Minas Gerais,Southeast,3684,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,50,MS,Mato Grosso do Sul,Center-West,152,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,51,MT,Mato Grosso,Center-West,366,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,15,PA,Para,North,-2616,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,25,PB,Paraiba,Northeast,113,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,26,PE,Pernambuco,Northeast,207,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,22,PI,Piaui,Northeast,-11,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,41,PR,Parana,South,1546,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,33,RJ,Rio de Janeiro,Southeast,-801,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,24,RN,Rio Grande do Norte,Northeast,696,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,11,RO,Rondonia,North,-110,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,14,RR,Roraima,North,137,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,43,RS,Rio Grande do Sul,South,1499,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,42,SC,Santa Catarina,South,1783,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,28,SE,Sergipe,Northeast,192,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,35,SP,Sao Paulo,Southeast,6034,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,17,TO,Tocantins,North,-239,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,12,AC,Acre,North,-155,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,27,AL,Alagoas,Northeast,423,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,13,AM,Amazonas,North,-10,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,16,AP,Amapa,North,21,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,29,BA,Bahia,Northeast,-215,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,23,CE,Ceara,Northeast,71,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,53,DF,Distrito Federal,Center-West,144,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,32,ES,Espirito Santo,Southeast,76,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,52,GO,Goias,Center-West,215,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,21,MA,Maranhao,Northeast,-618,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,31,MG,Minas Gerais,Southeast,-46,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,50,MS,Mato Grosso do Sul,Center-West,182,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,51,MT,Mato Grosso,Center-West,36,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,15,PA,Para,North,-1754,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,25,PB,Paraiba,Northeast,31,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,26,PE,Pernambuco,Northeast,193,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,22,PI,Piaui,Northeast,-261,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,41,PR,Parana,South,317,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,33,RJ,Rio de Janeiro,Southeast,-2537,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,24,RN,Rio Grande do Norte,Northeast,-606,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,11,RO,Rondonia,North,-59,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,14,RR,Roraima,North,121,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,43,RS,Rio Grande do Sul,South,1013,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,42,SC,Santa Catarina,South,538,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,28,SE,Sergipe,Northeast,304,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,35,SP,Sao Paulo,Southeast,-939,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201802,2018-02-01,2018,2,17,TO,Tocantins,North,-271,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,12,AC,Acre,North,-52,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,27,AL,Alagoas,Northeast,329,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,13,AM,Amazonas,North,-36,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,16,AP,Amapa,North,-31,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,29,BA,Bahia,Northeast,1093,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,23,CE,Ceara,Northeast,-243,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,53,DF,Distrito Federal,Center-West,412,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,32,ES,Espirito Santo,Southeast,776,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,52,GO,Goias,Center-West,295,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,21,MA,Maranhao,Northeast,-448,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,31,MG,Minas Gerais,Southeast,3271,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,50,MS,Mato Grosso do Sul,Center-West,21,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,51,MT,Mato Grosso,Center-West,46,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,15,PA,Para,North,-193,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,25,PB,Paraiba,Northeast,-61,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,26,PE,Pernambuco,Northeast,538,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,22,PI,Piaui,Northeast,58,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,41,PR,Parana,South,3,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,33,RJ,Rio de Janeiro,Southeast,-1462,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,24,RN,Rio Grande do Norte,Northeast,-221,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,11,RO,Rondonia,North,175,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,14,RR,Roraima,North,97,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,43,RS,Rio Grande do Sul,South,1240,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,42,SC,Santa Catarina,South,257,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,28,SE,Sergipe,Northeast,104,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,35,SP,Sao Paulo,Southeast,2010,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201803,2018-03-01,2018,3,17,TO,Tocantins,North,-155,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,12,AC,Acre,North,49,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,27,AL,Alagoas,Northeast,391,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,13,AM,Amazonas,North,81,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,16,AP,Amapa,North,149,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,29,BA,Bahia,Northeast,-834,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,23,CE,Ceara,Northeast,275,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,53,DF,Distrito Federal,Center-West,530,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,32,ES,Espirito Santo,Southeast,263,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,52,GO,Goias,Center-West,1674,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,21,MA,Maranhao,Northeast,-104,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,31,MG,Minas Gerais,Southeast,3571,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,50,MS,Mato Grosso do Sul,Center-West,-73,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,51,MT,Mato Grosso,Center-West,993,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,15,PA,Para,North,289,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,25,PB,Paraiba,Northeast,110,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,26,PE,Pernambuco,Northeast,-505,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,22,PI,Piaui,Northeast,80,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,41,PR,Parana,South,202,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,33,RJ,Rio de Janeiro,Southeast,772,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,24,RN,Rio Grande do Norte,Northeast,451,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,11,RO,Rondonia,North,54,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,14,RR,Roraima,North,-90,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,43,RS,Rio Grande do Sul,South,858,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,42,SC,Santa Catarina,South,1320,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,28,SE,Sergipe,Northeast,57,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,35,SP,Sao Paulo,Southeast,4371,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201804,2018-04-01,2018,4,17,TO,Tocantins,North,110,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201805,2018-05-01,2018,5,12,AC,Acre,North,-5,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201805,2018-05-01,2018,5,27,AL,Alagoas,Northeast,-117,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201805,2018-05-01,2018,5,13,AM,Amazonas,North,-358,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201805,2018-05-01,2018,5,16,AP,Amapa,North,55,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201805,2018-05-01,2018,5,29,BA,Bahia,Northeast,-411,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201805,2018-05-01,2018,5,23,CE,Ceara,Northeast,1510,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201805,2018-05-01,2018,5,53,DF,Distrito Federal,Center-West,81,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201805,2018-05-01,2018,5,32,ES,Espirito Santo,Southeast,83,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201805,2018-05-01,2018,5,52,GO,Goias,Center-West,-995,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201805,2018-05-01,2018,5,21,MA,Maranhao,Northeast,57,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201805,2018-05-01,2018,5,31,MG,Minas Gerais,Southeast,3901,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201805,2018-05-01,2018,5,50,MS,Mato Grosso do Sul,Center-West,83,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
