uf,descricao_da_uf,co_periodo,year,month,ipva_total_arrecadado_de_ipva,itcmd_total_arrecadado_de_itcmd,taxa_total_arrecadado_de_taxas,ortb_total_arrecadado_de_outras_receitas_tributarias,total_da_arrecadacao_de_outros_tributos,daic_total_arrecadado_de_divida_ativa_de_icms,daip_total_arrecadado_de_divida_ativa_de_ipva,dait_total_arrecadado_de_divida_ativa_de_itcmd,total_de_dividas_ativas,secao_a_agricultura_pecuaria_producao_florestal_pesca_e_aquicultura,divisao_1_agricultura_pecuaria_e_servicos_relacionados,divisao_2_producao_florestal,divisao_3_pesca_e_aquicultura,secao_b_industrias_extrativas,divisao_5_extracao_de_carvao_mineral,divisao_6_extracao_de_petroleo_e_gas_natural,divisao_7_extracao_de_minerais_metalicos,divisao_8_extracao_de_minerais_nao_metalicos,divisao_9_atividades_de_apoio_a_extracao_de_minerais,secao_c_industrias_de_transformacao,divisao_10_fabricacao_de_produtos_alimenticios,divisao_11_fabricacao_de_bebidas,divisao_12_fabricacao_de_produtos_do_fumo,divisao_13_fabricacao_de_produtos_texteis,divisao_14_confeccao_de_artigos_do_vestuario_e_acessorios,divisao_15_preparacao_de_couros_e_fabricacao_de_artefatos_de_couro_artigos_para_viagem_e_calcados,divisao_16_fabricacao_de_produtos_de_madeira,divisao_17_fabricacao_de_celulose_papel_e_produtos_de_papel,divisao_18_impressao_e_reproducao_de_gravacoes,divisao_19_fabricacao_de_coque_de_produtos_derivados_do_petroleo_e_de_biocombustiveis,divisao_20_fabricacao_de_produtos_quimicos,divisao_21_fabricacao_de_produtos_farmoquimicos_e_farmaceuticos,divisao_22_fabricacao_de_produtos_de_borracha_e_de_material_plastico,divisao_23_fabricacao_de_produtos_de_minerais_nao_metalicos,divisao_24_metalurgia,divisao_25_fabricacao_de_produtos_de_metal_exceto_maquinas_e_equipamentos,divisao_26_fabricacao_de_equipamentos_de_informatica_produtos_eletronicos_e_opticos,divisao_27_fabricacao_de_maquinas_aparelhos_e_materiais_eletricos,divisao_28_fabricacao_de_maquinas_e_equipamentos,divisao_29_fabricacao_de_veiculos_automotores_reboques_e_carrocerias,divisao_30_fabricacao_de_outros_equipamentos_de_transporte_exceto_veiculos_automotores,divisao_31_fabricacao_de_moveis,divisao_32_fabricacao_de_produtos_diversos,divisao_33_manutencao_reparacao_e_instalacao_de_maquinas_e_equipamentos,secao_d_eletricidade_e_gas,divisao_35_eletricidade_gas_e_outras_utilidades,secao_e_agua_esgoto_atividades_de_gestao_de_residuos_e_descontaminacao,divisao_36_captacao_tratamento_e_distribuicao_de_agua,divisao_37_esgoto_e_atividades_relacionadas,divisao_38_coleta_tratamento_e_disposicao_de_residuos_recuperacao_de_materiais,divisao_39_descontaminacao_e_outros_servicos_de_gestao_de_residuos,secao_f_construcao,divisao_41_construcao_de_edificios,divisao_42_obras_de_infra_estrutura,divisao_43_servicos_especializados_para_construcao,secao_g_comercio_reparacao_de_veiculos_automotores_e_motocicletas,divisao_45_comercio_e_reparacao_de_veiculos_automotores_e_motocicletas,divisao_46_comercio_por_atacado_exceto_veiculos_automotores_e_motocicletas,divisao_47_comercio_varejista,secao_h_transporte_armazenagem_e_correio,divisao_49_transporte_terrestre,divisao_50_transporte_aquaviario,divisao_51_transporte_aereo,divisao_52_armazenamento_e_atividades_auxiliares_dos_transportes,divisao_53_correio_e_outras_atividades_de_entrega,secao_i_alojamento_e_alimentacao,divisao_56_alimentacao,divisao_55_alojamento,secao_j_informacao_e_comunicacao,divisao_58_edicao_e_edicao_integrada_a_impressao,divisao_59_atividades_cinematograficas_producao_de_videos_e_de_programas_de_televisao_gravacao_de_som_e_edicao_de_musica,divisao_60_atividades_de_radio_e_de_televisao,divisao_61_telecomunicacoes,divisao_62_atividades_dos_servicos_de_tecnologia_da_informacao,divisao_63_atividades_de_prestacao_de_servicos_de_informacao,secao_k_atividades_financeiras_de_seguros_e_servicos_relacionados,divisao_64_atividades_de_servicos_financeiros,divisao_65_seguros_resseguros_previdencia_complementar_e_planos_de_saude,divisao_66_atividades_auxiliares_dos_servicos_financeiros_seguros_previdencia_complementar_e_planos_de_saude,secao_l_atividades_imobiliarias,divisao_68_atividades_imobiliarias,secao_m_atividades_profissionais_cientificas_e_tecnicas,divisao_69_atividades_juridicas_de_contabilidade_e_de_auditoria,divisao_70_atividades_de_sedes_de_empresas_e_de_consultoria_em_gestao_empresarial,divisao_71_servicos_de_arquitetura_e_engenharia_testes_e_analises_tecnicas,divisao_72_pesquisa_e_desenvolvimento_cientifico,divisao_73_publicidade_e_pesquisa_de_mercado,divisao_74_outras_atividades_profissionais_cientificas_e_tecnicas,divisao_75_atividades_veterinarias,secao_n_atividades_administrativas_e_servicos_complementares,divisao_77_alugueis_nao_imobiliarios_e_gestao_de_ativos_intangiveis_nao_financeiros,divisao_78_selecao_agenciamento_e_locacao_de_mao_de_obra,divisao_79_agencias_de_viagens_operadores_turisticos_e_servicos_de_reservas,divisao_80_atividades_de_vigilancia_seguranca_e_investigacao,divisao_81_servicos_para_edificios_e_atividades_paisagisticas,divisao_82_servicos_de_escritorio_de_apoio_administrativo_e_outros_servicos_prestados_as_empresas,secao_o_administracao_publica_defesa_e_seguridade_social,divisao_84_administracao_publica_defesa_e_seguridade_social,secao_p_educacao,divisao_85_educacao,secao_q_saude_humana_e_servicos_sociais,divisao_86_atividades_de_atencao_a_saude_humana,divisao_87_atividades_de_atencao_a_saude_humana_integradas_com_assistencia_social_prestadas_em_residencias_coletivas_e_particulares,divisao_88_servicos_de_assistencia_social_sem_alojamento,secao_r_artes_cultura_esporte_e_recreacao,divisao_90_atividades_artisticas_criativas_e_de_espetaculos,divisao_91_atividades_ligadas_ao_patrimonio_cultural_e_ambiental,divisao_92_atividades_de_exploracao_de_jogos_de_azar_e_apostas,divisao_93_atividades_esportivas_e_de_recreacao_e_lazer,secao_s_outras_atividades_de_servicos,divisao_94_atividades_de_organizacoes_associativas,divisao_95_reparacao_e_manutencao_de_equipamentos_de_informatica_e_comunicacao_e_de_objetos_pessoais_e_domesticos,divisao_96_outras_atividades_de_servicos_pessoais,secao_t_servicos_domesticos,divisao_97_servicos_domesticos,secao_u_organismos_internacionais_e_outras_instituicoes_extraterritoriais,divisao_99_organismos_internacionais_e_outras_instituicoes_extraterritoriais,secao_zz_total_icms_arrecadado_do_cnae_nao_identificado,divisao_zz_total_icms_arrecadado_do_cnae_nao_identificado,total_do_icms_total_da_secao,total_da_arrecadacao_icms_outros_tributos,state_abbrev,state_name,macroregion,is_identified_uf,include_in_panel,competencia,period_date,source_system,source_sheet,source_file,source_series_version,uf_mapping_status
5,BA,202503,2025,3,146689768.87,27514722.65,160552038.43,0,334756529.95,0,0,0,0,13558500.43,11651008.27,1478309.33,429182.83,37593167.99,0,22276118.86,3758075.1,8552977.64,3005996.39,1433951660.5,124763952.04,250729596.88,124004.53,7749412.51,3572643.96,4038839.58,1043630.19,20672449.78,471639.29,488953083.42,237215018.28,5452630.78,66431856.4,47904670.16,22464165.46,17489136,4856282.55,9517485.51,12303858.97,88027700.84,5194831.82,6217107.48,2671470.13,6086193.94,255344957.54,255344957.54,4639845.44,3413380.21,59111.52,1167143.58,210.13,1119205.8,62546.65,159149.93,897509.22,1223427584.28,84222041.51,656434612.17,482770930.6,40697395.65,27658716.94,608789.1,107297.71,11969641.92,352949.98,34662882.91,29317253.65,5345629.26,57885151.98,138306.69,203387.49,241462.39,55571280.12,1311866.56,418848.73,487559.51,481199.81,1179.52,5180.18,240441.39,240441.39,7618288.3,3257.68,182008.4,509075.33,11407.75,307960.39,6418083.86,186494.89,7938868.6,1967657.48,7247.15,99987.01,2559395.66,521825.57,2782755.73,64189.89,64189.89,457234.27,457234.27,487326.33,486920.21,405.36,0.76,510392.92,208815.52,1704.32,150.38,299722.7,1437234.83,200317.38,1236917.45,0,0,0,0,0,0,0,3122121888.56,3456878418.5099998,,,,,,202503,2025-03-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,unmapped
6,CE,202503,2025,3,265684412.3,9820635.6,1393355.04,163781.11,277062184.05,9281846.67,5816241.6,173960.34,15272048.61,2939619.52,1764468.49,26778.11,1148372.92,7403374.71,0,2469380.88,4872.77,4929121.06,0,534547719.66,60497361.57,89529167.22,46135.26,8470601.6,15809999.65,16976673.3,1102243.77,7261389.25,848834.81,197618057.74,19283356.2,3586537.71,12272379.37,33012315.99,6377059.44,7053617.53,2966692.73,3927969.83,4015817.69,32531111.97,4770961.4,4235610.65,2206338.6,147486.38,158008379.1,158008379.1,600227.93,140505.08,121422.54,338300.31,0,2528955.23,1519424.21,779469.34,230061.68,742474137.39,62469295.16,470004589.78,210000252.45,30003362.46,22492821.94,2050445.79,286547.13,4983061.18,190486.42,17132277.73,15979580.46,1152697.27,40145158.5,318828,31.16,42527.45,39782713.77,801.98,256.14,560339.7,139192.92,421146.78,0,55638.28,55638.28,303054.84,0,363.18,151325.91,120050.66,8074.97,18363.84,4876.28,2004455.46,209392.4,20997.17,871.57,1635775.65,13908.73,123509.94,8877621.45,8877621.45,292625.28,292625.28,469693.54,414293.61,37632.19,17767.74,21014.77,3973.26,0,0,17041.51,115114.15,73752.26,12097.23,29264.66,0,0,0,0,44892514.5,44892514.5,1593375284.2,1870437468.25,,,,,,202503,2025-03-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,unmapped
7,DF,202503,2025,3,171166030.9,24976372.46,10551678.31,3783701.43,210477783.1,7862870.28,6680029.12,781962.98,15324862.38,3271940.62,3244197.7,26780.4,962.52,143228.42,0,0,0,143228.42,0,194565698.92,16257173.47,47027924.41,207954.74,261892.68,771653.29,90085.27,440315.42,200582.24,77688.93,26544041.24,3879167.31,6547893.23,4058558.13,12107693.56,627351.83,6651438.01,2754422.52,4523105.14,1274186.45,55999217.4,1733443.78,1252399.48,1268848.8,8661.59,82784906.95,82784906.95,408093.15,830.42,2840.39,404422.34,0,314.97,157.86,18.8,138.31,525852972.74,40700314.14,348165265.3,136987393.3,10354421.72,8369365.35,167.34,268135.65,1613611.57,103141.81,14461776.04,14437580.99,24195.05,42108261.14,17312.14,1687.98,74723.75,42014536.27,0,1,0,0,0,0,0,0,1765.22,0,0,0,0,1765.22,0,0,452893.33,0,0,0,324688.37,0,128204.96,0,0,10.04,10.04,0,0,0,0,9.07,9.07,0,0,0,1133.16,0,1131.4,1.76,0,0,0,0,99341636.44,99341636.44,973749061.9300001,1184226845.03,,,,,,202503,2025-03-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,unmapped
8,ES,202503,2025,3,117460745.28,18929573.03,72106954.81,10489444.68,218986717.8,8473438.63,48616.13,18480.82,8540535.58,3490279.29,3104069.47,376580.94,9628.88,186216057.35,0,178088189.34,1461966.77,6526932.02,138969.22,306439501.79,35763906.65,62475555.56,0,688501.73,2145402.22,121536.03,1440644.05,1852979.97,263243.43,61931788.52,20984433.31,3796457.26,9092491.16,25542562.56,34917763.65,10948194.79,1406504.84,2376533.94,3788682.84,17054783.89,2218092.76,2222340.48,2697447.86,2709654.29,118399679.5,118399679.5,1999733.31,36348.52,0,1963384.79,0,2853989.16,260802.35,775395.39,1817791.42,818400631.02,80402122.31,546660870.03,191337638.68,99329035.8,56024521.37,4426001.15,12269.32,38611042.47,255201.49,13680965.73,13254923.92,426041.81,25458242.47,105358.32,44226.05,65154.09,24259480.67,246972.59,737050.75,1217513.1,1217513.1,0,0,143215.63,143215.63,2352741.44,0,87619.42,704308.57,2040.36,56250.63,1462328.32,40194.14,2357058.66,1006121.19,9529.74,9375.62,448771.46,39049.15,844211.5,0,0,96916.07,96916.07,43831.35,43203.26,628.09,0,51624.98,7485.48,0,0,44139.5,667510.06,101087.55,368245.24,198177.27,397.95,397.95,0,0,119785886.65,119785886.65,1702984811.3100002,1921971529.1100001,,,,,,202503,2025-03-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,unmapped
9,GO,202503,2025,3,180472711.29,73595969.25,149401746.02,390101143.18,793571569.74,22529950.21,13559645.95,421497.58,36511093.74,40244314.73,38151823.49,1995375.52,97115.72,13591097.61,0,0,8316716.13,5113973.31,160408.17,753176093.57,135629275.93,110418378.2,373972.98,1464894.79,6437057.49,1403468.63,1131783.8,5804049.05,1052287.35,285311711.52,43400511.51,21054916.65,20590592.17,18188707.87,1695408.35,14793002.44,2526326.98,1784381.72,9720112.51,57454801.12,3000056.22,4193093.75,2732096.91,3015205.63,142900853.78,142900853.78,3657235.18,1541529.29,86484.9,2027737.43,1483.56,3400189.92,591085.71,777141.08,2031963.13,1224410865.1,117742759.64,808985129.17,297682976.29,52619641.78,48218047.98,4698.66,216130.57,3680640.03,500124.54,16913585.16,14786497.36,2127087.8,53662444.98,57683.98,144981.74,77840.79,53107311.45,200383.86,74243.16,177964.6,170990.81,6866.11,107.68,239037.9,239037.9,1835784.14,1636.76,167241.56,756794.58,99854.82,395557.87,314990.46,99708.09,11956308.13,2010471.3,27749.65,49561.28,1004905.65,66710.41,8796909.84,10391.22,10391.22,191756.77,191756.77,161784.74,157433.63,772.13,3578.98,771544.61,439014.06,9074.39,0,323456.16,1047481.95,259965.48,565418.81,222097.66,1422.64,1422.64,0,0,86883339.54,86883339.54,2407853138.049999,3201424707.789999,,,,,,202503,2025-03-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,unmapped
10,MA,202503,2025,3,125092126.1,6041464.67,38278908.58,46256834.13,215669333.48,5508250.16,13649774.03,0,19158024.19,7384841.41,6809824.64,494248.65,80768.12,9890189.87,0,1175618.56,6773263.4,1826878.15,114429.76,236504708.74,11768532.14,86227783.83,20164.92,203007.19,578756.1,365878.93,135700.62,2864516.3,169725.89,20512556.38,28721529.7,859457.51,4316351.26,15042707.2,20975912.07,1064954.11,1155915.36,308077.32,4601799.71,28023947.77,2887802.05,2000798.42,3257852.67,440981.29,112637174.3,112637174.3,161347.02,14295.74,6495.99,140555.29,0,4028566.56,1574404.33,1782865.11,671297.12,563381212.36,39757799.06,342747640.6,180875772.7,15448720.89,12055817.39,1436110.33,44232.39,1801896.18,110664.6,4843988.08,4467922.09,376065.99,28726003.52,16095.85,90988.82,17881.24,28537060.41,31167.48,32809.72,219786.99,218613.98,0,1173.01,188058.83,188058.83,7858404.17,2126.48,28564.89,298226.91,805.49,149144.75,7304399.32,75136.33,2853568.81,1737444.64,11645.07,26697.95,628716.06,33986.94,415078.15,0,0,44631.42,44631.42,51859.39,47969.97,2969.42,920,146676.8,5465.63,0,0,141211.17,475895.09,44388.91,301243.54,130262.64,82.92,82.92,0,0,42532844.64,42532844.64,1037378561.8099998,1253047895.2899997,,,,,,202503,2025-03-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,unmapped
11,MT,202503,2025,3,351569599.7,21292780.7,16195605.65,194839391.9,583897377.95,10529900.34,18388122.67,2404616.95,31322639.96,53536281.25,52897724.98,588730.06,49826.21,6337630.4,0,829.23,2918229.6,3406824.02,11747.55,875934898.06,125058981.7,91063788.05,34202.82,1461120.88,1001339.39,1100214.56,4113142.56,1345031.76,150511.74,488012155.1,37469423.33,339327.69,18502844.16,30373253.96,4056636.26,6468670.99,2225809.22,10485304.53,7156869.52,39391011.86,2287240.01,1742805.86,1198700.47,896511.64,113870032.8,113870032.8,682661.65,45505.22,444.86,633602.36,3109.21,1166342.76,571606.33,294368.23,300368.2,883028195.7,101641695,419642319.1,361744181.6,68075006.85,53179836.9,55976.21,160134.44,9820969.83,4858089.47,7519160.34,7156863.64,362296.7,17412661.75,10416.15,80861.36,80380.16,16991918.17,79363.33,169722.58,545737.75,414346.03,2219.98,129171.74,61254.82,61254.82,2238264.06,4339.95,60441.3,470341.17,418365.28,128463.03,1113828.08,42485.25,2590061.43,1222522.28,2607.12,97292.84,810600.76,50103.69,406934.74,4954579.11,4954579.11,163323.59,163323.59,225741.46,219227.79,4253.21,2260.46,44815.01,3779.25,0,0,41035.76,677213.86,322191.71,233405.43,121616.72,2302.49,2302.49,0,0,0,0,2039066165.1399994,2622963543.089999,RO,Rondonia,North,TRUE,TRUE,202503,2025-03-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
12,MS,202503,2025,3,81749683.29,41370086.09,2107185.26,107657468.41,232884423.05,2645813.89,1716678.46,0,4362492.35,28364503.73,23957663.21,4185415.14,221425.38,5875818.64,0,0,2959876.95,2691631.09,224310.6,597005838.06,80832207.23,78384770.74,3697669.75,3704975.62,3875272.16,2314270.32,1652821.54,16922011.13,270374.9,323110577.18,10772340.03,3947807.07,7471829.79,9168771.68,5632202.7,7808848.09,1061081.19,5364799.86,1212780.57,23403866.82,1266674.36,689686.71,1801065.86,2639132.76,181829468.83,181829468.83,2424918.99,550579.27,822657.44,1051682.28,0,1568941.08,354471.88,668880.43,545588.77,476567116.49,56182787.77,291025400.58,129358928.14,47562399.08,45496984.17,107684.78,50069.98,1714483.92,193176.23,4655246.08,4356995.15,298250.93,20224397.91,29941.94,28325.6,14899.55,19971452.73,161169.15,18608.94,407563.69,302620.48,0,104943.21,84772.37,84772.37,1232855.27,3807.75,191.86,218354.37,8824.88,104446.91,802437.28,94792.22,6282656.7,460419.86,11802.52,155879.28,366578.13,67478.76,5220498.15,2274640.13,2274640.13,40902.15,40902.15,17333.98,17241.06,92.92,0,104134.35,19375.83,1612.45,0,83146.07,497722.8,111154.45,258743.8,127824.55,9.24,9.24,0,0,36242195.06,36242195.06,1413263434.63,1646147857.68,AC,Acre,North,TRUE,TRUE,202503,2025-03-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
13,MG,202503,2025,3,1904344649,152687643.7,245076490.9,256458116,2558566899.6,67788469.77,21897744.8,3808422.53,93494637.1,31977202.22,22309837.27,9424056.65,243308.3,127378866.11,21844.7,6277119.71,109347701.8,9353732.84,2378467.06,3073037877.85,295317431.9,233515426.9,114273118.1,10457145.9,22017089.76,12012583.87,9388791.6,31660542.93,3900822.93,1179274300,158754295.6,49698067.72,76468621.49,137753458.4,195631029.1,89221173.03,26216380.25,52899647.53,98447880.13,208857703.9,11772474.34,24628474.13,18019748.42,12851669.92,513819314.8,513819314.8,6393895.15,40694.58,58461.28,6294739.29,0,8383924.46,1086349.01,3300475.22,3997100.23,2264989075.7,150176498.9,1538374414,576438162.8,116500644.45,98233456.91,199543.23,2768122.27,15148355.55,151166.49,56217243.79,53900663.04,2316580.75,182335042.66,492374.47,271259,693838.01,179239497.8,1009117.43,628955.95,11860749.75,10533124.89,252.42,1327372.44,287239.86,287239.86,17274491.49,3249.08,554236.69,2450654.6,329023.65,538583.73,12874273.6,524470.14,13102598.89,4430356.04,226724.4,59936.75,3910352.34,180883.11,4294346.25,39685.97,39685.97,919044.06,919044.06,367600.73,356125.53,7122.11,4353.09,1778194.37,1147367.83,45701.66,112.02,585012.86,2520916.06,547747.48,1476008.51,497160.07,2797.38,2797.38,0,0,205422109.4,205422109.4,6634608515.15,9193175414.75,AM,Amazonas,North,TRUE,TRUE,202503,2025-03-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
14,PR,202503,2025,3,808812454.83,105110214.27,6897915.7,0,920820584.8,18793563.9,8396794.76,60959.7,27251318.36,4922120.17,2825082.65,2048703.51,48334.01,39048906.41,0,8570980.61,0,30153488.8,324437,738157609.14,94444716.47,43579137.44,26265617.8,10556238.49,15547889.73,2834057.46,27530540.19,79320517.67,4801415.4,20359847.2,70328302.61,18797485.39,43827938.42,43541025.97,11438789.61,30855807.68,12883680.42,21522702.95,43953241.79,72641283.17,2008583.91,22741864.13,16346994.33,2029930.91,328531662.44,328531662.44,1720950.46,39857.71,331.57,1680761.18,0,6420136.5,551846.38,1595060.92,4273229.2,2876831288.51,302463556.53,2201267140.55,373100591.43,134859433.36,91374545.5,1005167.36,1479593.36,20765853.68,20234273.46,23137375.6,21614287.06,1523088.54,87943203.97,1288290.15,6527.31,186045.13,85487932.11,955647.53,18761.74,446620.63,446385.42,0,235.21,77526.61,77526.61,767571.74,2359.51,18355.52,140392.92,353852.95,82358.28,169666.96,585.6,2333614.53,137847.35,0,5756.4,1830424.04,38286.95,321299.79,11945.58,11945.58,145582.99,145582.99,108971.94,108661.3,106.72,203.92,17861.49,1558.31,196,0,16107.18,453746.7,48045.77,362327.89,43373.04,606.45,606.45,0,0,13055351.63,13055351.63,4258992086.8499994,5179812671.65,RR,Roraima,North,TRUE,TRUE,202503,2025-03-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
15,PB,202503,2025,3,77019043.78,5101720.1,2486179.09,6389013.23,90995956.2,7105004.26,3284864.57,0,10389868.83,1392660.45,1313834.51,4936.78,73889.16,5345154.54,1362801.47,662318.58,34528.18,3284427.66,1078.65,201871913.62,20316219.56,38831064.73,4588.62,4978455.89,1737026.2,1885141.16,373805.53,1832217.68,725564.4,69161853.31,4519504.41,924914.28,6037439.61,15840344.79,1126221.15,4345050.29,1207324.24,529330.22,2427783.64,20143218.18,1849236.3,2286666.1,721416.52,67526.81,61558101.58,61558101.58,87815.19,57402.4,0,30412.79,0,282001.7,54146.48,116981.24,110873.98,520953957.09,31146852.05,298162187.13,191644917.91,15833585.17,14779748.39,70428.88,55427.43,852084.81,75895.66,7047456.26,7018988.31,28467.95,20264704.84,50923.04,71.79,19727.16,20155317.11,36654.46,2011.28,42924.31,42266.95,0,657.36,36821.68,36821.68,12351.36,565.7,306.37,1732.19,0.91,6293.89,2907.21,545.09,821322.73,122326.22,1.21,246.78,653673.03,1538.54,43536.95,0,0,1960.76,1960.76,5204.97,5200.13,4.84,0,2106.05,595.95,0,0,1510.1,19717.54,0,9515.64,10201.9,2.51,2.51,0,0,0,0,835579762.3499998,926575718.5499998,PA,Para,North,TRUE,TRUE,202503,2025-03-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
16,PA,202503,2025,3,149419915.9,5848454.31,245032351.7,386931617.2,787232339.11,15002295.69,3373983.96,52681.95,18428961.6,4065430.34,3621383.25,410398.67,33648.42,138110579.78,0,0,133384859.7,2098484.44,2627235.64,511527778.24,45516871.25,108264467,368318.15,86675.72,550929.53,2002599.18,6023612.37,1407072.14,157766.46,168256351.5,24799190.68,1090798.63,10625157.98,15914000.25,27110966.35,3550852.32,1850798.95,5661540.78,40303907.24,38472835.66,4992189.05,1481478.49,645571.3,2393827.26,160259636.1,160259636.1,1440263.73,173181.65,6532.16,1260549.92,0,3935456.47,355336.48,1480383.93,2099736.06,670550545.36,61333610.36,430270322,178946613,59144104.14,41394439.33,12081706.41,42992.66,5285881.49,339084.25,10643008,10269833.35,373174.65,32728301.15,11339.89,178877.67,21566.35,31897710.37,317697.12,301109.75,929520.75,922283.28,0,7237.47,248637.11,248637.11,2513314.73,3423.85,23923.1,777918.4,3518.2,61837.53,1559852.17,82841.48,5152077.5,1433249.04,79721.04,59011.32,2748679.27,109473.91,721942.92,22525.5,22525.5,40668.46,40668.46,313719.33,313647.27,72.06,0,336397.98,147012.09,0,0,189385.89,2380965.2,1449355.23,764782.21,166827.76,164.42,164.42,0,0,143495576.7,143495576.7,1747838670.9900002,2535071010.1000004,AP,Amapa,North,TRUE,TRUE,202503,2025-03-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
17,PE,202503,2025,3,187885625.75,13028994.54,7159913.06,30185348,238259881.35,9567439.75,4731130.04,1065439.36,15364009.15,1148906.23,965657.56,23868.96,159379.71,9741127.39,0,4216039.85,7775.01,5443918.7,73393.83,591611534.81,82263974.1,104012816,11159.69,4170808.68,6132817.61,889057.32,2568658.71,10627985.33,976583.31,102321661.09,50401199.99,8128672,27681300.36,22758241.18,7405660.03,12950379.87,4551098.81,14224714.43,7774018.32,101247926.4,7661332.74,4639220.68,4437690.18,3774557.98,173623350.9,173623350.9,1271000.67,150855.03,252624.51,867521.13,0,86719.37,49111.71,2328.18,35279.48,1137806194.54,76908708.64,716450727,344446758.9,46545561.41,37763659.6,1040457.11,242709.05,7326496.64,172239.01,18908235.15,17393737.8,1514497.35,53730994.33,58709.73,281529.81,72846.73,53069147.58,199432.56,49327.92,819500.8,560024.66,0,259476.14,34245.96,34245.96,3342423.39,3506.75,45329.65,78233.47,954098.68,151420.38,2046419.08,63415.38,4635634.73,1626408,37357.47,410347.86,2486780.59,45269.5,29471.31,25282.73,25282.73,207512.81,207512.81,35508.9,33575.83,1933.07,0,206044.21,10666.66,8264.66,0,187112.89,1438352.97,103099.75,1102462.77,232790.45,346.68,346.68,0,0,71635165.75,71635165.75,2116853643.7300003,2355113525.0800004,TO,Tocantins,North,TRUE,TRUE,202503,2025-03-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
18,PI,202503,2025,3,73858058.45,2581386.43,47877244.26,2338746.39,126655435.53,719526.4,251957.91,0,971484.31,5205533.49,4949323.51,187458.11,68751.87,1668694.39,0,0,337993.87,1330700.52,0,180830922.48,10584852.74,47263222.88,6030.92,19563.92,469751.12,305815.96,44828.48,227779.65,11814.9,79868125.55,8545696.23,313560.36,3892384.06,4524593.35,189153.09,825105.61,435674.82,806149.12,873834.25,18086094.72,2022369.98,1082978.95,196182.61,235359.21,82661613.26,82661613.26,18569.32,0,0,18569.32,0,2234186.32,798952.62,1018711.37,416522.33,244523877.45,18603463.01,117780629.29,108139785.15,6535935.08,5369759.08,21661.69,5409.5,1063094.91,76009.9,2450880.17,2297466.27,153413.9,13935931.84,2471.63,84226.74,46670.81,13639129.12,53292.38,110141.16,378629.62,370779.6,0,7850.02,11040.52,11040.52,1295228.89,142.2,6974.45,80004.13,0,286321.59,905943.61,15842.91,2479282.51,1164543.34,1378.3,67490.63,413304.71,49019.32,783546.21,33393.11,33393.11,86604.74,86604.74,41347.58,38296.37,3051.21,0,422089.49,2605.22,0,0,419484.27,288612.23,32956.11,189891.09,65765.03,0,0,8100.64,8100.64,46286329.25,46286329.25,591396802.38,718052237.91,,,,,,202503,2025-03-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,unmapped
