state_abbrev,period,period_date,year,bimester,uf,state_name,macroregion,total_revenue_nominal,total_revenue_real,state_tax_revenue_nominal,state_tax_revenue_real,federal_current_transfers_nominal,federal_capital_transfers_nominal,federal_transfers_nominal,federal_transfers_real,transfer_dependency_ratio,own_revenue_ratio,liquidated_expenditure_total_nominal,liquidated_expenditure_total_real,liquidated_expenditure_health_nominal,liquidated_expenditure_health_real,liquidated_expenditure_education_nominal,liquidated_expenditure_education_real,liquidated_expenditure_public_security_nominal,liquidated_expenditure_public_security_real,public_investment_liquidated_cumulative_nominal,public_investment_liquidated_nominal,public_investment_liquidated_real,public_investment_flow_is_derived,public_investment_negative_flow_flag,ipca_month_code,deflator_base_month,source_system,source_frequency,fiscal_series_version,original_public_investment_missing,investment_recovered_from_raw,public_investment_imputed_adjacent_mean,public_investment_imputation_method,original_liquidated_expenditure_total_missing,liquidated_expenditure_total_recovered_from_raw,liquidated_expenditure_total_flow_is_derived,liquidated_expenditure_total_negative_flow_flag,liquidated_expenditure_total_imputed_adjacent_mean,liquidated_expenditure_total_imputation_method,quarter,icms_revenue_cumulative_nominal,icms_revenue_nominal,icms_revenue_flow_is_derived,icms_revenue_negative_flow_flag,icms_rs_2018_seasonal_imputed,icms_revenue_negative_flow_imputed,resident_population_annual,pnadc_population,fiscal_deflator_factor,icms_revenue_real,icms_revenue_real_pc,state_tax_revenue_real_pc,public_investment_liquidated_real_pc,liquidated_expenditure_total_real_pc,liquidated_expenditure_health_real_pc,liquidated_expenditure_education_real_pc,liquidated_expenditure_public_security_real_pc,original_liquidated_expenditure_health_real_pc_missing,liquidated_expenditure_health_real_pc_imputed_adjacent_mean,original_liquidated_expenditure_education_real_pc_missing,liquidated_expenditure_education_real_pc_imputed_adjacent_mean,original_liquidated_expenditure_public_security_real_pc_missing,liquidated_expenditure_public_security_real_pc_imputed_adjacent_mean,icms_revenue_real_pc_sa,state_tax_revenue_real_pc_sa,public_investment_liquidated_real_pc_sa,liquidated_expenditure_total_real_pc_sa,liquidated_expenditure_health_real_pc_sa,liquidated_expenditure_education_real_pc_sa,liquidated_expenditure_public_security_real_pc_sa,transfer_dependency_ratio_sa,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,pre_instability_clean,instability_start_date,removal_date
BA,2017B1,2017-02-01,2017,1,29,Bahia,Northeast,6569112738.96,10374843094.28436,3370385733.54,5322975041.257687,,,0,0,0,0.5130655946199498,5595663358.62,8837438427.538645,821258717.8,1297044315.658538,674799695.28,1065736155.9773238,551643235.11,871230596.2335712,290464892.51,290464892.51,458741964.6974295,TRUE,FALSE,201702,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,2787837293.72,2787837293.72,TRUE,FALSE,FALSE,FALSE,15344447,11491000,1.5793370439136156,4402934710.375878,286.93994057758346,346.89911218421145,29.896285261855933,575.937238242515,84.52857999108981,69.45419121179954,56.77823360030969,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,286.79451292267584,356.773771027605,57.4596291832339,712.3984699713988,127.54436244462306,104.74747737651097,67.07515747772123,-0.0234849898888043,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
BA,2017B2,2017-04-01,2017,2,29,Bahia,Northeast,6347040734.32,9985148961.478409,3546469251.06,5579296752.840329,,,0,0,0,0.5587594911567803,6432559655.740001,10119687119.518946,983135896.52,1546666988.1362524,748847216.44,1178084609.589789,724702758.1,1140100606.7748237,723077470.74,432612578.23,680585050.1128979,TRUE,FALSE,201704,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,5705886990.38,2918049696.6600003,TRUE,FALSE,FALSE,FALSE,15344447,11440000,1.573197554489649,4590668646.664775,299.1745904342317,363.6036380353315,44.35383367760975,659.5015851349316,100.79652842075393,76.77595742549659,74.3005340482341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,316.2589388723013,384.51709615489506,45.68581958941348,674.3602277835149,101.33741841597102,87.39681928628423,75.4150267530416,0.0014139634934848494,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
BA,2017B3,2017-06-01,2017,3,29,Bahia,Northeast,6459273219.86,10153658779.961868,3570749886,5613042628.318728,,,0,0,0,0.5528098540593076,6372316572.02,10016967220.282682,1050424373.24,1651215283.360539,783059597.14,1230931047.9834907,639830637.12,1005782190.2171984,1036700011.39,313622540.65,492999158.7403141,TRUE,FALSE,201706,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,8512245913.38,2806358923,TRUE,FALSE,FALSE,FALSE,15344447,11440000,1.5719506567306878,4411457752.031876,287.4953885292755,365.8028619942269,32.128831931207046,652.807313309022,107.60995709786992,80.21996804338994,65.54698192885012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,297.3148448870585,381.4732013214175,35.295474658709395,675.0935320446678,111.18483240233259,83.43984343911028,67.54804446684525,-0.004583927311005754,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
BA,2017B4,2017-08-01,2017,4,29,Bahia,Northeast,6393792405.12,10007649292.222858,3729690310.35,5837761101.642163,,,0,0,0,0.5833299040743567,6501912577.68,10176880430.77666,1083263451.08,1695538425.8035176,759796819.39,1189244132.4357955,614216283.65,961379532.9700437,1481882589.92,445182578.5300001,696805719.4612789,TRUE,FALSE,201708,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,11492565159.14,2980319245.7599993,TRUE,FALSE,FALSE,FALSE,15344447,11485000,1.5652133597908129,4664835499.90523,304.0080558071092,380.4477998876182,45.41093722447469,663.2288821341467,110.49850319164435,77.50322526682099,62.65325384290771,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,304.6208500002437,374.9263874146349,38.64390803618085,684.9680392613305,105.5752454340226,73.13680644981336,65.80016646871961,0.007103644449953747,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
BA,2017B5,2017-10-01,2017,5,29,Bahia,Northeast,6630229445.91,10317811952.221766,3734280940.81,5811202890.996657,,,0,0,0,0.5632204694082754,6767163355.719997,10530905381.767197,1098324328.24,1709187287.3752792,771700308.53,1200902432.086381,645422356.1,1004391560.5526556,1957760156.25,475877566.3299999,740549822.8575978,TRUE,FALSE,201710,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,14537789581.05,3045224421.91,TRUE,FALSE,FALSE,FALSE,15344447,11441000,1.5561772087067862,4738908840.773641,308.8354269641415,378.71699716494555,48.261747253426456,686.300743309107,111.38800162529671,78.26299847015542,65.45635437710173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,309.4448325047611,370.6067147442276,49.086191179696314,694.6963471743151,109.22527953652849,79.65463648694625,68.87498224007733,0.018694004256977603,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
BA,2017B6,2017-12-01,2017,6,29,Bahia,Northeast,8259797354.42,12761654541.26266,4030952097.56,6227951599.068138,,,0,0,0,0.4880207013072722,8724938631.5,13480312885.562138,1436284108.15,2219105484.6530094,1131434980.09,1748103704.273369,884053546.73,1365891374.2368057,2483192163.48,525432007.23,811809475.8829993,TRUE,FALSE,201712,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,17751045289.94,3213255708.8899994,TRUE,FALSE,FALSE,FALSE,15344447,11441000,1.5450324013619554,4964584184.096328,323.5427242243613,405.87657535446783,52.905749935660715,878.5140895310295,144.6194499321487,113.92419057352599,89.01535351758233,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,295.5621378791905,373.04980138094743,26.78633677977832,674.7731931477622,104.5738631743545,67.76493353791601,69.03733139011902,8.573193781993989e-4,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
BA,2018B1,2018-02-01,2018,1,29,Bahia,Northeast,6741402974.26,10352431763.620064,3843108030.44,5901666729.7978325,2270848092.45,26881940.22,2297730032.6699996,3528507858.8626823,0.34083855266376806,0.5700754049437099,5661320747.04,8693804086.401106,786543543.75,1207855159.6571186,461400814.5,708549906.6037209,685391967.25,1052521796.928748,171363082.72,171363082.72,263153623.5759759,TRUE,FALSE,201802,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,3155194862.35,3155194862.35,TRUE,FALSE,FALSE,FALSE,14812617,11498000,1.535649449105428,4845273252.188054,327.1044712887705,398.42161110341493,17.765505148480912,586.9188467102813,81.54232028392542,47.83421502113509,71.05576259271052,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,326.9590436338629,408.2962699468085,45.328849069858876,723.3800784391649,124.55810273745867,83.12750118584651,81.35268647012207,0.31735356277496374,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
BA,2018B2,2018-04-01,2018,2,29,Bahia,Northeast,6527201538,9992504863.27379,3720141666.12,5695171732.381025,1811298271.68,217792161.01,2029090432.69,3106338282.7443414,0.3108668272117937,0.5699443543243018,7069948620.509999,10823397372.09781,1133987607.35,1736023717.8778963,951950011.44,1457342026.82861,707539378.15,1083173337.9092095,484624470.36,313261387.64,479572435.6364429,TRUE,FALSE,201804,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,6181215046.57,3026020184.22,TRUE,FALSE,FALSE,FALSE,14812617,11515000,1.5309018428647436,4632539876.568309,312.742837850213,384.48113067265734,32.37594245746332,730.6877219668753,117.19898771958367,98.38518249871781,73.12504859264298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,329.82718628828263,405.3945887922209,33.707928369267044,745.5463646154586,117.73987771480076,109.00604435950547,74.23954129745049,0.31228079070527853,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
BA,2018B3,2018-06-01,2018,3,29,Bahia,Northeast,6748964653.69,10162781133.41132,3723216591.02,5606524447.588267,2281218711.5,48075801.67,2329294513.17,3507517307.808072,0.3451336068112992,0.5516722611644335,6762469980.830002,10183117835.542946,1177169366.39,1772614799.669621,690553854.27,1039855450.7086596,667772863.91,1005551193.5505706,850011654.16,365387183.7999999,550210316.464268,TRUE,FALSE,201806,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,9134928566.99,2953713520.42,TRUE,FALSE,FALSE,FALSE,14812617,11515000,1.5058281758602505,4447785042.467808,300.270036177119,378.49655112180835,37.14470687146424,687.4624406708784,119.66925221043796,70.2006573658564,67.88477644096048,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,310.089492534902,394.16689044899897,40.311349598966586,709.7486594065242,123.24412751490063,73.42053276157674,69.88583897895562,0.3405496795002934,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
BA,2018B4,2018-08-01,2018,4,29,Bahia,Northeast,6852144401.4,10293461476.978523,4208587067.85,6322244003.873128,1802376385.47,44693607.15,1847069992.62,2774714410.6350675,0.2695608680171152,0.6141999965718936,7211070502.549999,10832649179.227585,1223288709.36,1837654676.75305,849046544.53,1275458803.3047936,678671675.76,1019517444.5717598,1292416685.09,442405030.92999995,664591823.5711756,TRUE,FALSE,201808,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,12506387655.02,3371459088.0300007,TRUE,FALSE,FALSE,FALSE,14812617,11604000,1.5022248326925813,5064689564.44575,341.91726988186826,426.8147893024661,44.86660416394859,731.3123116075698,124.06009530611978,86.10624329953266,68.82763826079888,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,342.53006407500277,421.29337682948284,38.09957497565475,753.0514687347536,119.13683754849804,81.73982448252504,71.97455088661077,0.27666451246706897,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
BA,2018B5,2018-10-01,2018,5,29,Bahia,Northeast,7422721436.32,11047626340.00419,4375599113.37,6512434075.948721,1742621902.97,146159796.59,1888781699.56,2811173049.3448315,0.2544594615012807,0.5894871781069172,7135039257.389999,10619453836.864622,1165667572.05,1734924297.395274,808333413.15,1203085092.6084037,664222097.6,988596649.3573052,1791685162.29,499268477.2000001,743087508.6406401,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,16076134728.61,3569747073.59,TRUE,FALSE,FALSE,FALSE,14812617,11558000,1.4883525449233792,5313042141.710463,358.6835561677226,439.6545239743066,50.165849062366235,716.919490787119,117.1247658260032,81.22029298458224,66.74017490341546,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,359.2929617083422,431.5442415535886,50.99029298863609,725.315094652327,114.96204373723498,82.61193100137307,70.15880276639106,0.2731534657582583,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
CE,2015B1,2015-02-01,2015,1,23,Ceara,Northeast,3366131162.75,6145996544.526084,1798016177.08,3282878972.0445004,,,0,0,0,0.5341491730854272,2280842140.21,4164439005.664869,224155341.8,409270432.29485136,270741114.92,494328318.27030075,231218330.66,422166277.1175239,-86535520.6,-86535520.6,-157999491.0691083,TRUE,TRUE,201502,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1359865633.64,1359865633.64,TRUE,FALSE,FALSE,FALSE,8904459,6805000,1.8258339462640072,2482888836.257726,278.83657348051423,368.6780939801621,-17.74386193132096,467.6801819925128,45.96241414496393,55.51469418527288,47.41065988596544,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,275.5357346948713,337.81450669520865,34.943650578323926,667.9827293765671,95.88726606830534,91.5762312994573,61.449560180033785,-0.02828615948412589,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
CE,2015B2,2015-04-01,2015,2,23,Ceara,Northeast,3236065102.8,5790422046.299002,1698651598.06,3039465940.866625,,,0,0,0,0.5249126776189529,3184793803.3199997,5698680238.448933,444120651.14,794683026.4176733,395244420.53,707226812.0728937,273115467.32,488696541.29845285,390737720.13,477273240.73,854004294.5490654,TRUE,FALSE,201504,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,2677847325.05,1317981691.41,TRUE,FALSE,FALSE,FALSE,8904459,6823000,1.7893404064364613,2358317895.383384,264.8468475606866,341.3420108809109,95.90748798428578,639.9805129597354,89.24551468176487,79.42389448622244,54.88222712895335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,286.7423107733768,360.3635274244512,111.42872658257266,673.7132699871188,94.24485544072348,87.8404890639762,59.08556584349042,0.002174857822593207,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
CE,2015B3,2015-06-01,2015,3,23,Ceara,Northeast,3475752448.13,6125229599.575865,1633320602.48,2878359103.3044114,,,0,0,0,0.4699185649308102,3232462639.920001,5696486196.0216875,493093428.57,868965931.5807366,424017712.61,747235564.8977691,259478589.7,457272478.92517215,785155350.28,394417630.15,695072097.0042417,TRUE,FALSE,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,4006034160.16,1328186835.1099997,TRUE,FALSE,FALSE,FALSE,8904459,6823000,1.7622744113641686,2340629673.0251126,262.86040207778063,323.24918372968096,78.05888005147104,639.7341147869497,97.58772897721654,83.91700887137209,51.35320168526489,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,276.7157557222581,338.8543356165933,84.07727844230011,636.1017130737096,88.21483841177316,79.753409834752,50.2982521240524,-0.007007388505745122,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
CE,2015B4,2015-08-01,2015,4,23,Ceara,Northeast,3058258201.55,5344530740.273991,1661283348.35,2903214620.3554354,,,0,0,0,0.5432122596803699,3629700877.789999,6343168771.530221,489040510.58,854634196.9129405,453364165.29,792287164.2109939,349681415.78,611093947.1989464,1169028664.94,383873314.6600001,670846800.8134265,TRUE,FALSE,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,5416883977.76,1410849817.6000004,TRUE,FALSE,FALSE,FALSE,8904459,6819000,1.7475734186097343,2465563638.8881526,276.8908968965046,326.0405399536834,75.33829970056873,712.3586925977447,95.97822808920121,88.97645148469928,68.62785793038593,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,274.16024760092785,336.8906302172477,74.49198526964149,680.7348760587175,88.8881389078675,84.4312428765787,66.30774539299877,0.002825419016912576,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
CE,2015B5,2015-10-01,2015,5,23,Ceara,Northeast,3499835760.26,6033901297.144404,1697693555.17,2926913160.0429616,,,0,0,0,0.4850780640757495,3294017366.09,5679059538.665348,437633633.97,754503448.8959652,439573346.48,757847615.4888874,284605039.3,490674086.8544439,524430571.55,-644598093.3900001,-1111321084.2653337,TRUE,TRUE,201510,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,6875111045.2,1458227067.4399996,TRUE,FALSE,FALSE,FALSE,8904459,6843000,1.7240527014605251,2514060314.9627905,282.3372329484352,328.7019638186847,-124.80500884616725,637.7770439130943,84.7332161219413,85.10877701709755,55.104311991828354,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,271.04794471998116,334.6428511775782,-134.67552948810587,650.6877187929548,82.31579592512651,83.00626224406601,57.22917813558172,0.023331697057371103,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
CE,2015B6,2015-12-01,2015,6,23,Ceara,Northeast,3731418272.26,6308283244.064094,1736209803.5,2935211871.8562427,,,0,0,0,0.46529487632283945,4533547815.300001,7664352166.582209,640313896.98,1082505667.4265182,562505521.35,950963922.0575944,355370824.71,600784917.5240161,2254572108.43,1730141536.88,2924952945.666155,TRUE,FALSE,201512,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,8324707034.47,1449595989.2700005,TRUE,FALSE,FALSE,FALSE,8904459,6843000,1.690585933761687,2450666589.0972204,275.2179092629008,329.63393641952223,328.4818253041712,860.7319284172355,121.56894286632328,106.79637270019374,67.47012002907938,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,256.7878614917967,309.0798589134733,264.9714972921742,649.0421374977244,85.5251321039242,73.12954824107989,50.47806761728731,0.006961592197888828,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
CE,2016B1,2016-02-01,2016,1,23,Ceara,Northeast,3704836633.06,6129638241.15385,2012958601.22,3330432416.315899,,,0,0,0,0.5433326218104797,2472296031.33,4090404462.605582,269569890.2,446002366.9839383,267870684.29,443191037.2123127,253570580.56,419531569.50631654,16635710.15,16635710.15,27523719.722013403,TRUE,FALSE,201602,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1486602220.75,1486602220.75,TRUE,FALSE,FALSE,FALSE,8963663,6871000,1.6544962297274337,2459577769.335305,274.3942704378004,371.54815127653717,3.070588410342223,456.3317990207332,49.7567085000784,49.44307223646323,46.80358571114471,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,271.09343165215745,340.68456399158373,55.758100919987115,656.6343464047875,99.6815604234198,85.50460935064766,60.84248600521306,-0.02828615948412589,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
CE,2016B2,2016-04-01,2016,2,23,Ceara,Northeast,3614962521.61,5919224983.73083,1827134681.9,2991793467.592238,,,0,0,0,0.5054366873729709,3630199243.42,5944173951.768192,474898982.31,777610806.207126,420676314.92,688825330.4018415,297656817.42,487390300.6511867,185864239.19,169228529.04,277098789.0097011,TRUE,FALSE,201604,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,2845290497.72,1358688276.9699998,TRUE,FALSE,FALSE,FALSE,8963663,6901000,1.6374236104374817,2224748263.9352984,248.1963304438485,333.7690704784682,30.913566140282278,663.1411680434876,86.75145486918976,76.8464109373413,54.37400989430177,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,270.09179365653864,352.79058702200854,46.434804738569156,696.873925070871,91.75079562814837,85.26300551509506,58.57734860883884,0.002174857822593207,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
CE,2016B3,2016-06-01,2016,3,23,Ceara,Northeast,3658394468.17,5923257069.718678,1820990114.76,2948340498.813257,,,0,0,0,0.49775663357344146,3600144367.1900005,5828945118.002274,542438814.3,878255357.5474597,505288798.66,818106269.007573,316970541.7,513202722.76604587,434632345.34,248768106.15,402777080.5728875,TRUE,FALSE,201606,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,4254166980.34,1408876482.6200004,TRUE,FALSE,FALSE,FALSE,8963663,6901000,1.6190864930652509,2281092883.4073224,254.48222265912077,328.92139059815804,44.93442921413796,650.2860625173296,97.9795154667751,91.26919084391872,57.25368331741676,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,268.3375763035982,344.52654248507037,50.952827604967034,646.6536608040894,88.60662490133171,87.10559180729864,56.19873375620426,-0.007007388505745122,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
CE,2016B4,2016-08-01,2016,4,23,Ceara,Northeast,3458233872.92,5545809088.053996,1810867896.54,2904004762.817577,,,0,0,0,0.5236395116941506,3793162809.7199993,6082919072.460382,475410231.78,762393314.2882532,519555621.74,833187226.3926238,308570927.15,494840868.19518137,615975072.15,181342726.81,290810910.8150696,TRUE,FALSE,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,5759173619.62,1505006639.2799997,TRUE,FALSE,FALSE,FALSE,8963663,6938000,1.6036535676435693,2413509266.40863,269.25479755415057,323.97522785245013,32.44331149163792,678.6197866274516,85.0537681178167,92.95164559317143,55.20520664321956,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,266.5241482585738,334.82531811601444,31.59699706071068,646.9959700884244,77.96367893648299,88.40643698505085,52.88509410583241,0.002825419016912576,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
CE,2016B5,2016-10-01,2016,5,23,Ceara,Northeast,3564166705.4,5696303082.61171,1820566732.29,2909656238.450269,,,0,0,0,0.5107973006794813,3384490238.2800007,5409141538.799026,499400651.49,798149386.8484817,448054475.69,716087181.6641039,309854533.72,495214023.7762432,797169017.23,181193945.08000004,289586799.1657103,TRUE,FALSE,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,7299413515.81,1540239896.1900005,TRUE,FALSE,FALSE,FALSE,8963663,6962000,1.598214548713827,2461633810.6003337,274.6236455565469,324.60571514684,32.30674771750235,603.4521309869665,89.04277044423488,79.88778490044794,55.24683645249082,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,263.33435732809284,330.5466025057335,22.436227075563743,616.362805866827,86.62535024742009,77.7852701274164,57.371702596244184,0.023331697057371103,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
CE,2016B6,2016-12-01,2016,6,23,Ceara,Northeast,5067994756,8061005566.954382,2331236455.97,3707997137.7660146,,,0,0,0,0.4599918840109392,4805947795.229998,7644201266.383699,689507697.69,1096710959.094171,695526525.62,1106284332.3485198,392075639.13,623624147.5886261,1977965814.72,1180796797.49,1878141161.5984704,TRUE,FALSE,201612,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,8861990094.11,1562576578.3000002,TRUE,FALSE,FALSE,FALSE,8963663,6962000,1.590571015767322,2485389015.360858,277.2738126545875,413.6698510158196,209.52831020069254,852.7988241396067,122.35075761930932,123.41877783095146,69.57246692436185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,258.84376488348346,393.11577350977063,146.01798218869556,641.1090332200956,86.30694685691023,89.7519533718376,52.580414512569774,0.006961592197888828,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
CE,2017B1,2017-02-01,2017,1,23,Ceara,Northeast,3823019583.88,6037836448.428901,2115567054.55,3341193418.134032,,,0,0,0,0.5533759396552453,2571951519.13,4061978309.311908,241889158.81,382024509.0297365,276581288.06,436815073.88650066,267063738.57,421783655.4096625,106456875,106456875,168131286.2667813,TRUE,FALSE,201702,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1554141389.77,1554141389.77,TRUE,FALSE,FALSE,FALSE,9020460,7001000,1.5793370439136156,2454513068.34315,272.10508869205677,370.4016666704394,18.638881638717017,450.30722483242624,42.35088998008267,48.424922219764916,46.75855282431966,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,268.8042499064138,339.53807938548596,71.32639414836191,650.6097722164806,92.27574190342406,84.48645933394934,60.797453118388006,-0.02828615948412589,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
CE,2017B2,2017-04-01,2017,2,23,Ceara,Northeast,3411755896.98,5367366033.644575,1843230890.41,2899766329.1527905,,,0,0,0,0.5402587248523792,3627708410.7,5707102000.114771,492899028.9,775427546.8758028,448104604.91,704957068.5999625,301407007.1,474172766.47576433,389681434.79,283224559.79,445568184.8330354,TRUE,FALSE,201704,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,2933663726.11,1379522336.3400002,TRUE,FALSE,FALSE,FALSE,9020460,7030000,1.573197554489649,2170261165.893935,240.59318104552707,321.4654606475491,49.39528414659955,632.6841425065652,85.96319332670427,78.15090013147473,52.566362078626184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,262.4886442582172,340.4869771910894,64.91652274488644,666.4168995339486,90.96253408566288,86.56749470922848,56.76970079316325,0.002174857822593207,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
