state_abbrev,period_date,unemployment_rate_pnadc,formalization_rate_pnadc,labor_income_real_pnadc,unemployment_rate_pnadc_sa,formalization_rate_pnadc_sa,labor_income_real_pnadc_sa,year,quarter,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,instability_start_date,removal_date
RN,2017-01-01,0.165,0.546,2763,0.152485450898288,0.547291255457147,2561.04016807729,2017,1,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
RN,2017-04-01,0.158,0.541,2352,0.158468299317984,0.535538235648529,2452.19506557637,2017,2,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RN,2017-07-01,0.139,0.521,2328,0.143556521565516,0.521680131830654,2419.22070236852,2017,3,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RN,2017-10-01,0.124,0.518,2276,0.135176669561563,0.521940248413454,2289.35089354339,2017,4,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RN,2018-01-01,0.151,0.517,2585,0.138280680291705,0.518277289331963,2446.6428880816,2018,1,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RN,2018-04-01,0.133,0.525,2408,0.133799642162535,0.519510406086641,2438.74342879701,2018,2,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RO,2012-01-01,0.081,,2792,0.0765731579109469,,2733.94529979696,2012,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RO,2012-04-01,0.063,,2579,0.0658311447671896,,2647.50853464142,2012,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RO,2012-07-01,0.059,,2653,0.057481124949446,,2642.54571408563,2012,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RO,2012-10-01,0.052,,2579,0.054951091785671,,2579.39551897804,2012,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RO,2013-01-01,0.062,,2667,0.057914423760677,,2608.56166755758,2013,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RO,2013-04-01,0.048,,2500,0.0506986875363408,,2568.07765760474,2013,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RO,2013-07-01,0.046,,2582,0.0442169974239372,,2571.55126786029,2013,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RO,2013-10-01,0.049,,2628,0.0519425140406567,,2629.2218303563,2013,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RO,2014-01-01,0.05,,2656,0.0467440449121274,,2598.01474241526,2014,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RO,2014-04-01,0.042,,2626,0.0439529262407308,,2692.90446817982,2014,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RO,2014-07-01,0.042,,2696,0.040073118802827,,2684.55995785441,2014,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RO,2014-10-01,0.036,,2665,0.0391501488826717,,2668.15189369277,2014,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RO,2015-01-01,0.045,,2693,0.0423045972486937,,2635.73179557518,2015,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RO,2015-04-01,0.049,,2652,0.0502474896256285,,2716.17866686072,2015,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RO,2015-07-01,0.067,,2576,0.065213790865141,,2565.80604229816,2015,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RO,2015-10-01,0.065,0.518,2654,0.0682200559890886,0.516060184679266,2657.29541962061,2015,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RO,2016-01-01,0.076,0.5329999999999999,2671,0.0734045117582328,0.529373724498351,2615.14425274202,2016,1,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
RO,2016-04-01,0.079,0.494,2481,0.0801661568269311,0.49860853584266,2541.99272219955,2016,2,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
RO,2016-07-01,0.085,0.516,2520,0.0831939064064689,0.517310232288091,2512.54417823777,2016,3,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
RO,2016-10-01,0.08,0.507,2538,0.0832953785769747,0.50417504879059,2539.31867315534,2016,4,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
RO,2017-01-01,0.081,0.5029999999999999,2638,0.0781909312866245,0.500488171203034,2585.09718854393,2017,1,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
RO,2017-04-01,0.091,0.492,2526,0.0923008968616366,0.496166812584747,2582.88880123709,2017,2,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RO,2017-07-01,0.08199999999999999,0.5029999999999999,2634,0.0804061761507341,0.504012384213073,2630.57991416729,2017,3,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RO,2017-10-01,0.076,0.512,2694,0.0791636236418876,0.508481163855198,2691.55168894226,2017,4,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RO,2018-01-01,0.105,0.518,2930,0.101942828933917,0.517401781256042,2880.13657540657,2018,1,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RO,2018-04-01,0.083,0.514,2756,0.0842461935105987,0.516972575925997,2811.66598310267,2018,2,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RR,2012-01-01,0.085,,3227,0.0733729595258771,,3137.68812066026,2012,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RR,2012-04-01,0.059,,3232,0.067829769330922,,3257.81848452194,2012,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RR,2012-07-01,0.075,,3287,0.0744585219296754,,3273.13771756051,2012,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RR,2012-10-01,0.084,,3224,0.08708924346118,,3305.51733308776,2012,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RR,2013-01-01,0.08900000000000001,,3480,0.0780139000338698,,3381.89181679933,2013,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RR,2013-04-01,0.087,,3445,0.0955836639208749,,3476.5331855073,2013,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RR,2013-07-01,0.08,,3499,0.0786172193375156,,3487.41777967545,2013,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RR,2013-10-01,0.067,,3274,0.0704590144895563,,3356.18233655605,2013,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RR,2014-01-01,0.077,,3370,0.06731899047363,,3256.22905358005,2014,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RR,2014-04-01,0.055,,3277,0.0629649370962557,,3323.78847334213,2014,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RR,2014-07-01,0.064,,3422,0.0612172837584533,,3411.11546376437,2014,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RR,2014-10-01,0.065,,3298,0.0688670173845056,,3379.73038389468,2014,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RR,2015-01-01,0.091,,3777,0.0833927980350975,,3646.06079406912,2015,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RR,2015-04-01,0.079,,3240,0.0858829131882044,,3306.81786859093,2015,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RR,2015-07-01,0.094,,3110,0.0898455456891017,,3095.30957838555,2015,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RR,2015-10-01,0.08199999999999999,0.569,3013,0.085874736017895,0.56565355989001,3093.81952206714,2015,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RR,2016-01-01,0.084,0.56,3286,0.079068241671529,0.564661308934218,3142.10188483869,2016,1,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
RR,2016-04-01,0.081,0.573,3116,0.0861770060700832,0.571172275058518,3201.09281820585,2016,2,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
RR,2016-07-01,0.099,0.5740000000000001,3302,0.0943533086330977,0.574093571534204,3281.78797536952,2016,3,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
RR,2016-10-01,0.093,0.583,3189,0.0967550153623729,0.580416295562195,3264.59198527981,2016,4,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
RR,2017-01-01,0.104,0.563,3399,0.10105200486783,0.567221795156303,3254.75476590869,2017,1,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
RR,2017-04-01,0.109,0.5640000000000001,3052,0.112109176608722,0.56229569500713406,3148.56125907209,2017,2,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RR,2017-07-01,0.092,0.557,3213,0.0880724794326395,0.556764456241604,3187.21688308598,2017,3,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RR,2017-10-01,0.096,0.5549999999999999,3165,0.0995906609760543,0.553087604296911,3228.43166583904,2017,4,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RR,2018-01-01,0.105,0.557,3443,0.103062952610477,0.560754231152765,3309.18961165043,2018,1,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RR,2018-04-01,0.115,0.5589999999999999,3147,0.11644068466791101,0.557468172510001,3250.43581692129,2018,2,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RS,2012-01-01,0.053,,3534,0.0491743404159653,,3351.32818153012,2012,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RS,2012-04-01,0.051,,3273,0.0516088825895156,,3339.31617233951,2012,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RS,2012-07-01,0.047,,3361,0.0461015534527162,,3433.80154594677,2012,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RS,2012-10-01,0.044,,3400,0.0480166946176736,,3448.95203917014,2012,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RS,2013-01-01,0.054,,3638,0.050370298786895,,3446.00920441352,2013,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RS,2013-04-01,0.046,,3503,0.04655090731482,,3570.36878447075,2013,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RS,2013-07-01,0.049,,3629,0.0479500055844769,,3708.84532823933,2013,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RS,2013-10-01,0.047,,3625,0.0510852461076147,,3676.88866657436,2013,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RS,2014-01-01,0.054,,3749,0.0505440229314348,,3540.80656298262,2014,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RS,2014-04-01,0.05,,3591,0.0504860138831508,,3662.45125080438,2014,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RS,2014-07-01,0.053,,3483,0.0517340391912036,,3573.63734459137,2014,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RS,2014-10-01,0.046,,3509,0.0501034292070228,,3565.63638520038,2014,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RS,2015-01-01,0.05799999999999999,,3783,0.0549878004090743,,3553.34520103572,2015,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RS,2015-04-01,0.06,,3455,0.0601543424396714,,3530.10850494161,2015,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RS,2015-07-01,0.07,,3325,0.0685275105831916,,3430.11664371757,2015,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RS,2015-10-01,0.067,0.6839999999999999,3511,0.0712471683963358,0.684960512657389,3572.36079200304,2015,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
RS,2016-01-01,0.076,0.6779999999999999,3875,0.0734432533108728,0.676102443071357,3621.26642650679,2016,1,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
RS,2016-04-01,0.08900000000000001,0.6799999999999999,3486,0.0887874854120303,0.679287360632501,3566.44280537904,2016,2,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
RS,2016-07-01,0.083,0.677,3499,0.081153587633577,0.678354348972284,3618.09758111652,2016,3,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
RS,2016-10-01,0.084,0.671,3550,0.0884923530203947,0.672406635360085,3614.28361925753,2016,4,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
RS,2017-01-01,0.092,0.6739999999999999,3920,0.0901477215499195,0.672115242165836,3645.6090959432,2017,1,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
RS,2017-04-01,0.086,0.661,3527,0.0851566698138067,0.659989539546462,3614.66203629226,2017,2,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RS,2017-07-01,0.08199999999999999,0.657,3561,0.0797029629963345,0.658073387831287,3686.86831267327,2017,3,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RS,2017-10-01,0.081,0.6639999999999999,3565,0.0860702229479605,0.666239831692584,3632.48072271776,2017,4,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RS,2018-01-01,0.086,0.6679999999999999,3921,0.0844499167838962,0.665901973700456,3634.74045118166,2018,1,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
RS,2018-04-01,0.084,0.6639999999999999,3594,0.0827420444656964,0.662621598209834,3685.48315576499,2018,2,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
SC,2012-01-01,0.04099999999999999,,3653,0.0370330049668716,,3571.05481333435,2012,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SC,2012-04-01,0.038,,3328,0.0360697977134985,,3425.25461925886,2012,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SC,2012-07-01,0.032,,3434,0.0329514043289125,,3455.72192746441,2012,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SC,2012-10-01,0.027,,3471,0.0319925960162858,,3433.72493980177,2012,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SC,2013-01-01,0.037,,3477,0.0330175866004693,,3415.38303051981,2013,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SC,2013-04-01,0.035,,3400,0.032959636209301,,3469.84215066728,2013,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SC,2013-07-01,0.02799999999999999,,3448,0.0289693330697148,,3482.10556573553,2013,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SC,2013-10-01,0.026,,3547,0.0312368462852126,,3509.19550467096,2013,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SC,2014-01-01,0.031,,3607,0.0267978204981176,,3498.11984159599,2014,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SC,2014-04-01,0.02799999999999999,,3456,0.0258764545125669,,3559.43604633798,2014,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SC,2014-07-01,0.03,,3545,0.0310985373479479,,3596.08021232468,2014,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SC,2014-10-01,0.027,,3635,0.0323319431121589,,3601.29154510036,2014,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SC,2015-01-01,0.039,,3677,0.034698205043559,,3571.82194731984,2015,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SC,2015-04-01,0.04,,3492,0.0377053063344592,,3570.0552672871,2015,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SC,2015-07-01,0.044,,3448,0.0453651837094323,,3519.90300284437,2015,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SC,2015-10-01,0.043,0.738,3540,0.0483491138575054,0.739960228325183,3511.71156838811,2015,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SC,2016-01-01,0.061,0.729,3662,0.0564255724726328,0.73033674795825,3528.5336949532,2016,1,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
SC,2016-04-01,0.068,0.729,3237,0.0657998171569263,0.726415223580489,3323.41902401745,2016,2,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
SC,2016-07-01,0.064,0.7310000000000001,3360,0.0655943878356565,0.730051368008455,3444.12497156694,2016,3,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
SC,2016-10-01,0.062,0.73,3504,0.0671204645734384,0.732395817291002,3481.93309021628,2016,4,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
SC,2017-01-01,0.079,0.727,3796,0.0744173177875312,0.728178183599072,3589.40322435987,2017,1,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
SC,2017-04-01,0.075,0.729,3473,0.0729001118003219,0.72623812123775,3615.1229722726,2017,2,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
SC,2017-07-01,0.068,0.724,3547,0.0696356028541785,0.722892323847222,3641.72154215168,2017,3,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
SC,2017-10-01,0.064,0.719,3692,0.0690139393307889,0.722117689179877,3669.34646725389,2017,4,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
SC,2018-01-01,0.066,0.7230000000000001,3873,0.0613051554997147,0.723880444329241,3686.22370077045,2018,1,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
SC,2018-04-01,0.066,0.7310000000000001,3528,0.0642397351153668,0.727879137862934,3641.45928774047,2018,2,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
SE,2012-01-01,0.105,,2610,0.114740125113481,,2488.47598492865,2012,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SE,2012-04-01,0.109,,2325,0.104278924037159,,2329.91711985887,2012,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SE,2012-07-01,0.106,,2301,0.106597641474089,,2346.47535974135,2012,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SE,2012-10-01,0.097,,2322,0.103424317648026,,2392.22133374414,2012,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SE,2013-01-01,0.116,,2545,0.108501208619878,,2425.01467276438,2013,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SE,2013-04-01,0.114,,2472,0.10972910441074,,2474.3060330425,2013,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SE,2013-07-01,0.101,,2460,0.102821340147546,,2509.81183412059,2013,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SE,2013-10-01,0.08800000000000001,,2470,0.0941957646031076,,2537.72517515239,2013,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SE,2014-01-01,0.096,,2672,0.0878763413807657,,2551.00720908091,2014,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SE,2014-04-01,0.098,,2858,0.0944188557637434,,2859.37176773268,2014,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SE,2014-07-01,0.091,,2650,0.0931020933269243,,2706.21447939502,2014,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SE,2014-10-01,0.091,,2584,0.0970167903095809,,2649.60623367379,2014,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SE,2015-01-01,0.08800000000000001,,2597,0.0788557654954658,,2466.5242341894,2015,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SE,2015-04-01,0.092,,2424,0.0896063118626146,,2432.53682782633,2015,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SE,2015-07-01,0.08800000000000001,,2372,0.0897661900638045,,2435.69278666909,2015,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SE,2015-10-01,0.101,0.498,2322,0.107161072377008,0.504058856425571,2382.19141449251,2015,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SE,2016-01-01,0.116,0.484,2531,0.12307078559599301,0.48227734676605,2386.00259705434,2016,1,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
SE,2016-04-01,0.129,0.501,2495,0.12708333794964,0.49902165674789,2520.41570372478,2016,2,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
SE,2016-07-01,0.145,0.499,2395,0.146370790174641,0.496929530467092,2460.7136543941,2016,3,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
SE,2016-10-01,0.152,0.488,2518,0.157658995839928,0.49361674224157,2574.90704518806,2016,4,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
SE,2017-01-01,0.163,0.505,2744,0.154175753229923,0.50365690042661,2581.64149116697,2017,1,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
SE,2017-04-01,0.14300000000000002,0.477,2405,0.141189106622986,0.474305708193022,2448.98846961389,2017,2,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
SE,2017-07-01,0.139,0.481,2314,0.138300653859211,0.479628666129668,2383.89944921854,2017,3,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
SE,2017-10-01,0.13699999999999998,0.45200000000000007,2261,0.1436489155214,0.457708215687946,2309.56520853924,2017,4,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
SE,2018-01-01,0.173,0.459,2566,0.164742619071875,0.457325572901922,2391.55566081923,2018,1,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
SE,2018-04-01,0.171,0.4620000000000001,2222,0.168229889205961,0.458629848525815,2283.34892003455,2018,2,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
SP,2012-01-01,0.078,,4161,0.0754518408332832,,4039.62459834261,2012,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SP,2012-04-01,0.075,,3999,0.0735452085248127,,4037.09021863028,2012,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SP,2012-07-01,0.07,,4050,0.0719786925869997,,4090.87230044915,2012,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SP,2012-10-01,0.068,,4117,0.0727584181088164,,4163.53124737893,2012,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SP,2013-01-01,0.078,,4266,0.0739806917560112,,4134.71001393558,2013,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SP,2013-04-01,0.075,,4174,0.0735633512384331,,4216.19799159794,2013,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SP,2013-07-01,0.07400000000000001,,4162,0.073448546172919,,4215.2313062528,2013,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SP,2013-10-01,0.066,,4112,0.0708413589248609,,4154.00365741432,2013,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SP,2014-01-01,0.073,,4389,0.0687840820400691,,4228.70527587763,2014,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SP,2014-04-01,0.071,,4277,0.0696494160495772,,4341.71972558671,2014,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SP,2014-07-01,0.073,,4348,0.0724800422606438,,4424.24742974229,2014,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SP,2014-10-01,0.07200000000000001,,4338,0.0769109657577585,,4364.76150638603,2014,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SP,2015-01-01,0.086,,4450,0.0816424124571475,,4246.95544803584,2015,1,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SP,2015-04-01,0.092,,4403,0.090679617694056,,4502.69964325241,2015,2,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SP,2015-07-01,0.098,,4288,0.0974470477894864,,4395.23403055181,2015,3,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SP,2015-10-01,0.102,0.734,4479,0.107088146257189,0.735871430133135,4483.80624273648,2015,4,FALSE,TRUE,FALSE,,pre,2016-01-25,2017-05-04
SP,2016-01-01,0.122,0.733,4706,0.118942072639809,0.731183894523428,4454.66150070176,2016,1,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
SP,2016-04-01,0.123,0.727,4181,0.121586158506872,0.727397318875194,4322.59013207681,2016,2,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
SP,2016-07-01,0.129,0.734,4236,0.128420507840819,0.733470681853383,4366.60773126888,2016,3,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
SP,2016-10-01,0.125,0.7210000000000001,4453,0.132730784236735,0.723100206722581,4437.0161085007,2016,4,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
SP,2017-01-01,0.14400000000000002,0.717,4742,0.137176869981999,0.714960577829994,4461.86193584838,2017,1,FALSE,TRUE,FALSE,,crisis,2016-01-25,2017-05-04
SP,2017-04-01,0.136,0.709,4199,0.134473906158167,0.709359350414619,4363.00922180878,2017,2,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
SP,2017-07-01,0.133,0.7010000000000001,4234,0.134693024270142,0.70060466883433,4379.49961255322,2017,3,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
SP,2017-10-01,0.128,0.696,4413,0.135839177744972,0.698240643546983,4387.29762376917,2017,4,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
SP,2018-01-01,0.141,0.6910000000000001,4692,0.134558912185599,0.688579553224146,4401.21734653418,2018,1,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
SP,2018-04-01,0.138,0.6859999999999999,4279,0.136337741721652,0.68661617866562,4446.92522614021,2018,2,FALSE,TRUE,FALSE,,post,2016-01-25,2017-05-04
TO,2012-01-01,0.084,,2702,0.0794240964051365,,2609.06451111337,2012,1,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2016-01-25,2017-05-04
TO,2012-04-01,0.077,,2585,0.0763434427966102,,2558.5996859502,2012,2,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2016-01-25,2017-05-04
TO,2012-07-01,0.073,,2588,0.0731309547296957,,2608.48575976924,2012,3,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2016-01-25,2017-05-04
TO,2012-10-01,0.077,,2520,0.0838516287174857,,2560.78638424239,2012,4,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2016-01-25,2017-05-04
TO,2013-01-01,0.093,,2585,0.0810330559811037,,2521.77313630233,2013,1,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2016-01-25,2017-05-04
TO,2013-04-01,0.08199999999999999,,2600,0.0812414809402577,,2580.54972490813,2013,2,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2016-01-25,2017-05-04
TO,2013-07-01,0.062,,2414,0.0680488780279868,,2485.99526607328,2013,3,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2016-01-25,2017-05-04
TO,2013-10-01,0.065,,2461,0.0718810812658481,,2504.19102708554,2013,4,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2016-01-25,2017-05-04
TO,2014-01-01,0.086,,2526,0.0742720071089755,,2449.6282011932,2014,1,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2016-01-25,2017-05-04
TO,2014-04-01,0.078,,2554,0.0768774256691373,,2543.86278900342,2014,2,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2016-01-25,2017-05-04
