state_abbrev,period_date,formal_hiring_balance,formal_hiring_balance_sa,formal_hiring_balance_construction_sa,retail_volume_index_sa,services_volume_index_sa,state_name,macroregion,uf,year,month,quarter,pnadc_population,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,pre_instability_clean,formal_hiring_balance_sa_per_100k_wap,formal_hiring_balance_construction_sa_per_100k_wap,instability_start_date,removal_date
CE,2014-07-01,2061,1778.57342964819,960.114765098261,105.91468036376658,106.47376609669084,Ceara,Northeast,23,2014,7,3,6830000,FALSE,TRUE,FALSE,,pre,TRUE,26.040606583428847,14.057317204952579,2016-01-25,2017-05-04
CE,2014-08-01,9517,5208.6828085835205,1769.90637027505,106.98477561007839,107.8567340988157,Ceara,Northeast,23,2014,8,3,6830000,FALSE,TRUE,FALSE,,pre,TRUE,76.26182735847028,25.913709667277455,2016-01-25,2017-05-04
CE,2014-09-01,10111,5375.00722486824,1857.48524119941,108.26944772529,107.95545316235825,Ceara,Northeast,23,2014,9,3,6830000,FALSE,TRUE,FALSE,,pre,TRUE,78.6970311108088,27.19597717715095,2016-01-25,2017-05-04
CE,2014-10-01,7363,5363.76650513303,1166.70980663356,108.15673967544107,115.1483258538444,Ceara,Northeast,23,2014,10,4,6803000,FALSE,TRUE,FALSE,,pre,TRUE,78.84413501591989,17.14993101034191,2016-01-25,2017-05-04
CE,2014-11-01,8032,5134.13592993827,1690.4706752598,109.36768450615908,111.04468489121797,Ceara,Northeast,23,2014,11,4,6803000,FALSE,TRUE,FALSE,,pre,TRUE,75.46870395323049,24.848900121414083,2016-01-25,2017-05-04
CE,2014-12-01,-4201,1961.01601798036,-1304.77976179149,108.92617177742613,110.89518854097227,Ceara,Northeast,23,2014,12,4,6803000,FALSE,TRUE,FALSE,,pre,TRUE,28.825753608413347,-19.179476139813172,2016-01-25,2017-05-04
CE,2015-01-01,-6580,-665.184757084467,92.7217252840499,110.00332743371479,101.77323252027156,Ceara,Northeast,23,2015,1,1,6805000,FALSE,TRUE,FALSE,,pre,TRUE,-9.774941323798194,1.3625529064518722,2016-01-25,2017-05-04
CE,2015-02-01,-2027,-2376.41037941985,-974.138241205057,103.24139064220888,105.9004837174655,Ceara,Northeast,23,2015,2,1,6805000,FALSE,TRUE,FALSE,,pre,TRUE,-34.921533863627474,-14.315036608450507,2016-01-25,2017-05-04
CE,2015-03-01,-357,2698.68346172173,78.3196643613348,104.60469302237689,104.43168235620242,Ceara,Northeast,23,2015,3,1,6805000,FALSE,TRUE,FALSE,,pre,TRUE,39.6573616711496,1.1509135100857428,2016-01-25,2017-05-04
CE,2015-04-01,-3547,-3490.91115706526,-787.910439158203,104.78441690572498,105.92536377880485,Ceara,Northeast,23,2015,4,2,6823000,FALSE,TRUE,FALSE,,pre,TRUE,-51.16387449897787,-11.547859287090766,2016-01-25,2017-05-04
CE,2015-05-01,-1679,-1279.83790022157,-302.533680304814,105.01593410232937,104.72792513998841,Ceara,Northeast,23,2015,5,2,6823000,FALSE,TRUE,FALSE,,pre,TRUE,-18.757700428280376,-4.434027265203195,2016-01-25,2017-05-04
CE,2015-06-01,1222,-122.667406751011,762.552323462359,102.7818124163165,103.53203909691668,Ceara,Northeast,23,2015,6,2,6823000,FALSE,TRUE,FALSE,,pre,TRUE,-1.7978514839661586,11.176202894069457,2016-01-25,2017-05-04
CE,2015-07-01,-3411,-3174.7222561889,1011.13725984109,102.7312974063346,103.49568077370861,Ceara,Northeast,23,2015,7,3,6819000,FALSE,TRUE,FALSE,,pre,TRUE,-46.55700625002053,14.828233756285233,2016-01-25,2017-05-04
CE,2015-08-01,871,-3466.46621728672,-1382.55572262131,101.55919602085922,104.5581073124289,Ceara,Northeast,23,2015,8,3,6819000,FALSE,TRUE,FALSE,,pre,TRUE,-50.835404271692624,-20.275050925668133,2016-01-25,2017-05-04
CE,2015-09-01,-1508,-5994.76623438381,-2135.46123901715,100.29653876593774,104.92007444057325,Ceara,Northeast,23,2015,9,3,6819000,FALSE,TRUE,FALSE,,pre,TRUE,-87.91268858166607,-31.316340211426162,2016-01-25,2017-05-04
CE,2015-10-01,-4787,-6682.08201606605,-2515.55451588576,104.01785291836532,104.35942009823108,Ceara,Northeast,23,2015,10,4,6843000,FALSE,TRUE,FALSE,,pre,TRUE,-97.64842928636635,-36.760989564310385,2016-01-25,2017-05-04
CE,2015-11-01,-3919,-6671.06161862774,-2278.57187088164,99.73452387648206,105.2802382286877,Ceara,Northeast,23,2015,11,4,6843000,FALSE,TRUE,FALSE,,pre,TRUE,-97.48738299909017,-33.29784993250971,2016-01-25,2017-05-04
CE,2015-12-01,-10120,-4432.11872981253,-2581.83204157362,100.64901516329745,104.9959893466711,Ceara,Northeast,23,2015,12,4,6843000,FALSE,TRUE,FALSE,,pre,TRUE,-64.76865015070189,-37.729534437726436,2016-01-25,2017-05-04
CE,2016-01-01,-8146,-2923.94236408667,-1266.26582423051,99.00640839732904,101.51937120701739,Ceara,Northeast,23,2016,1,1,6871000,FALSE,TRUE,FALSE,,crisis,FALSE,-42.5548299241256,-18.429134394273174,2016-01-25,2017-05-04
CE,2016-02-01,-4171,-4317.59844045782,-591.672639564406,99.126338328620193,103.02254583616131,Ceara,Northeast,23,2016,2,1,6871000,FALSE,TRUE,FALSE,,crisis,FALSE,-62.83799214754505,-8.611157612638713,2016-01-25,2017-05-04
CE,2016-03-01,-4701,-2479.84046448081,-1014.57972759107,100.08189372382468,105.32223807757862,Ceara,Northeast,23,2016,3,1,6871000,FALSE,TRUE,FALSE,,crisis,FALSE,-36.09140539194892,-14.766114504308979,2016-01-25,2017-05-04
CE,2016-04-01,-2266,-1511.20453794831,-1009.22647131768,99.97096841170672,103.54666693208871,Ceara,Northeast,23,2016,4,2,6901000,FALSE,TRUE,FALSE,,crisis,FALSE,-21.898341370066802,-14.62435112762904,2016-01-25,2017-05-04
CE,2016-05-01,-2906,-2301.25222253239,-1322.84205978339,93.61355358829952,105.52262174076326,Ceara,Northeast,23,2016,5,2,6901000,FALSE,TRUE,FALSE,,crisis,FALSE,-33.34664863834792,-19.16884596121417,2016-01-25,2017-05-04
CE,2016-06-01,-1926,-2827.48471062567,-2152.98475881175,96.68310190819176,103.51565183501377,Ceara,Northeast,23,2016,6,2,6901000,FALSE,TRUE,FALSE,,crisis,FALSE,-40.97210129873453,-31.19815619202652,2016-01-25,2017-05-04
CE,2016-07-01,-4677,-4382.2933865702,-1742.76285758622,96.68960017485274,101.33051133808874,Ceara,Northeast,23,2016,7,3,6938000,FALSE,TRUE,FALSE,,crisis,FALSE,-63.16364062511098,-25.11909567002335,2016-01-25,2017-05-04
CE,2016-08-01,406,-3906.4082187157,-1752.41711699351,94.53008200535102,100.50898756845277,Ceara,Northeast,23,2016,8,3,6938000,FALSE,TRUE,FALSE,,crisis,FALSE,-56.30452895237388,-25.258246137121795,2016-01-25,2017-05-04
CE,2016-09-01,993,-3333.31787884716,-1591.07421834291,93.27678115211769,101.1797725410087,Ceara,Northeast,23,2016,9,3,6938000,FALSE,TRUE,FALSE,,crisis,FALSE,-48.044362623914104,-22.932750336450127,2016-01-25,2017-05-04
CE,2016-10-01,-2136,-4099.18028977548,-1578.51850006037,94.34041344344547,99.97139525607898,Ceara,Northeast,23,2016,10,4,6962000,FALSE,TRUE,FALSE,,crisis,FALSE,-58.879349178044805,-22.673348176678683,2016-01-25,2017-05-04
CE,2016-11-01,-665,-3270.14396056626,-862.936457009158,93.18573305803268,96.35444397489849,Ceara,Northeast,23,2016,11,4,6962000,FALSE,TRUE,FALSE,,crisis,FALSE,-46.97132951114995,-12.394950545951708,2016-01-25,2017-05-04
CE,2016-12-01,-6706,-1470.02068002573,-1002.76737466866,93.34095007666501,105.793856711208,Ceara,Northeast,23,2016,12,4,6962000,FALSE,TRUE,FALSE,,crisis,FALSE,-21.11491927643967,-14.40343830319822,2016-01-25,2017-05-04
CE,2017-01-01,-7436,-3174.62328223185,-992.89755905585,94.16564217429789,103.80637194515887,Ceara,Northeast,23,2017,1,1,7001000,FALSE,TRUE,FALSE,,crisis,FALSE,-45.345283277129695,-14.182224811539067,2016-01-25,2017-05-04
CE,2017-02-01,64,9.94137759803407,-527.573668439489,93.26391050556461,101.52170299272632,Ceara,Northeast,23,2017,2,1,7001000,FALSE,TRUE,FALSE,,crisis,FALSE,0.14199939434415182,-7.535690164826296,2016-01-25,2017-05-04
CE,2017-03-01,-4675,-280.686847458853,-963.494582124495,93.77077647786966,99.91567407884347,Ceara,Northeast,23,2017,3,1,7001000,FALSE,TRUE,FALSE,,crisis,FALSE,-4.009239358075318,-13.762242281452577,2016-01-25,2017-05-04
CE,2017-04-01,-675,-1838.06390366389,-521.597926734448,93.35837804555366,97.51819131968576,Ceara,Northeast,23,2017,4,2,7030000,FALSE,TRUE,FALSE,,crisis,FALSE,-26.14600147459303,-7.419600664785889,2016-01-25,2017-05-04
CE,2017-05-01,-2940,-1521.90536534242,-359.235449248641,93.9286095942013,96.63312911692319,Ceara,Northeast,23,2017,5,2,7030000,FALSE,TRUE,FALSE,,post,FALSE,-21.64872496930896,-5.110034839952219,2016-01-25,2017-05-04
CE,2017-06-01,133,-8.26834838008492,-483.906616141549,95.61261395303885,95.90948840360315,Ceara,Northeast,23,2017,6,2,7030000,FALSE,TRUE,FALSE,,post,FALSE,-0.11761519744075276,-6.883451154218337,2016-01-25,2017-05-04
CE,2017-07-01,1871,1847.02972706339,-742.274849284343,95.55584443393263,95.68126350653415,Ceara,Northeast,23,2017,7,3,7034000,FALSE,TRUE,FALSE,,post,FALSE,26.258597200218794,-10.55267058976888,2016-01-25,2017-05-04
CE,2017-08-01,4975,625.296583894198,-46.2912680108564,94.46220236795082,94.29052625419249,Ceara,Northeast,23,2017,8,3,7034000,FALSE,TRUE,FALSE,,post,FALSE,8.889630137819134,-0.6581073075185726,2016-01-25,2017-05-04
CE,2017-09-01,2161,-2391.90205388626,-264.287273201515,96.23857345699719,93.01420974220979,Ceara,Northeast,23,2017,9,3,7034000,FALSE,TRUE,FALSE,,post,FALSE,-34.00486286446204,-3.7572828149206,2016-01-25,2017-05-04
CE,2017-10-01,2918,456.912843320732,304.510435118779,93.33354470861572,88.42551043147051,Ceara,Northeast,23,2017,10,4,7048000,FALSE,TRUE,FALSE,,post,FALSE,6.482872351315721,4.320522632218772,2016-01-25,2017-05-04
CE,2017-11-01,2861,85.8580256929431,-110.772615230507,94.46680148311609,88.0669989634832,Ceara,Northeast,23,2017,11,4,7048000,FALSE,TRUE,FALSE,,post,FALSE,1.2181899218635512,-1.5716886383443103,2016-01-25,2017-05-04
CE,2017-12-01,-4563,532.81958190461,672.297778869633,95.09936864969458,88.72839045803782,Ceara,Northeast,23,2017,12,4,7048000,FALSE,TRUE,FALSE,,post,FALSE,7.55986920977029,9.53884476262249,2016-01-25,2017-05-04
CE,2018-01-01,1653,5345.0710983783,-324.798504739457,96.27852908384871,93.41873161262644,Ceara,Northeast,23,2018,1,1,7062000,FALSE,TRUE,FALSE,,post,FALSE,75.68778105888275,-4.599242491354531,2016-01-25,2017-05-04
CE,2018-02-01,-375,-617.914374488063,-1471.87646647663,95.74190689678763,89.29134864605437,Ceara,Northeast,23,2018,2,1,7062000,FALSE,TRUE,FALSE,,post,FALSE,-8.749849539621396,-20.84220428315817,2016-01-25,2017-05-04
CE,2018-03-01,238,2562.54487238349,321.337252916357,100.26683428557183,91.2311621135698,Ceara,Northeast,23,2018,3,1,7062000,FALSE,TRUE,FALSE,,post,FALSE,36.28639014986534,4.5502301460826535,2016-01-25,2017-05-04
CE,2018-04-01,3098,4958.27775801373,459.732566604524,97.83397156619056,91.24787066964537,Ceara,Northeast,23,2018,4,2,7113000,FALSE,TRUE,FALSE,,post,FALSE,69.70726497980782,6.463272411141909,2016-01-25,2017-05-04
DF,2013-01-01,848,974.354892958341,-891.27832638578,100,100,Distrito Federal,Center-West,53,2013,1,1,2163000,FALSE,TRUE,FALSE,,pre,TRUE,45.046458296733284,-41.20565540387332,2016-01-25,2017-05-04
DF,2013-02-01,3037,1006.39991973033,-517.18104058943,98.25520069104768,99.73626645982606,Distrito Federal,Center-West,53,2013,2,1,2163000,FALSE,TRUE,FALSE,,pre,TRUE,46.52796670043134,-23.910357863589,2016-01-25,2017-05-04
DF,2013-03-01,2401,1271.06871885465,-353.835019999538,100.4472468936572,102.71304992680398,Distrito Federal,Center-West,53,2013,3,1,2163000,FALSE,TRUE,FALSE,,pre,TRUE,58.76415713613731,-16.35853074431521,2016-01-25,2017-05-04
DF,2013-04-01,4076,682.064533937619,993.321808685558,101.07223615433396,107.152829788598,Distrito Federal,Center-West,53,2013,4,2,2164000,FALSE,TRUE,FALSE,,pre,TRUE,31.51869380488073,45.902116852382534,2016-01-25,2017-05-04
DF,2013-05-01,-1932,-544.942467343723,-1139.07053817336,100.21597740276349,104.62608757556418,Distrito Federal,Center-West,53,2013,5,2,2164000,FALSE,TRUE,FALSE,,pre,TRUE,-25.182184258027867,-52.63727071041405,2016-01-25,2017-05-04
DF,2013-06-01,-243,-354.071857921613,-627.618533965653,101.94603166768013,105.98884974885169,Distrito Federal,Center-West,53,2013,6,2,2164000,FALSE,TRUE,FALSE,,pre,TRUE,-16.361915800444223,-29.002704896749215,2016-01-25,2017-05-04
DF,2013-07-01,461,1166.89047421186,-302.925870065648,102.60022102050014,104.42068271377593,Distrito Federal,Center-West,53,2013,7,3,2174000,FALSE,TRUE,FALSE,,pre,TRUE,53.674814821152715,-13.934032661713339,2016-01-25,2017-05-04
DF,2013-08-01,953,-468.462294702973,-834.120541598501,103.28526948057228,108.4312099891289,Distrito Federal,Center-West,53,2013,8,3,2174000,FALSE,TRUE,FALSE,,pre,TRUE,-21.54840362019195,-38.36801019312332,2016-01-25,2017-05-04
DF,2013-09-01,2169,572.949863213905,-861.228103467194,103.00345109124616,107.01539383824039,Distrito Federal,Center-West,53,2013,9,3,2174000,FALSE,TRUE,FALSE,,pre,TRUE,26.35463952225874,-39.614908163164394,2016-01-25,2017-05-04
DF,2013-10-01,315,807.415106697358,-203.177798796884,103.1967202955229,110.25639831985073,Distrito Federal,Center-West,53,2013,10,4,2196000,FALSE,TRUE,FALSE,,pre,TRUE,36.76753673485237,-9.2521766300949,2016-01-25,2017-05-04
DF,2013-11-01,532,241.850338030597,-412.494437123438,102.00606978172954,113.94650814709024,Distrito Federal,Center-West,53,2013,11,4,2196000,FALSE,TRUE,FALSE,,pre,TRUE,11.013221221794034,-18.78389968685965,2016-01-25,2017-05-04
DF,2013-12-01,-7194,15.7124700513128,-1093.26364192956,104.35133448929491,117.41086790470375,Distrito Federal,Center-West,53,2013,12,4,2196000,FALSE,TRUE,FALSE,,pre,TRUE,0.7155041006973042,-49.78431884925136,2016-01-25,2017-05-04
DF,2014-01-01,104,580.134410799923,-44.8605979173859,103.8718347578074,114.1466101633982,Distrito Federal,Center-West,53,2014,1,1,2188000,FALSE,TRUE,FALSE,,pre,TRUE,26.514369780618054,-2.0503015501547486,2016-01-25,2017-05-04
DF,2014-02-01,5181,3142.33159963231,271.561024764114,106.10385960567432,121.80122423500971,Distrito Federal,Center-West,53,2014,2,1,2188000,FALSE,TRUE,FALSE,,pre,TRUE,143.61661789910008,12.411381387756581,2016-01-25,2017-05-04
DF,2014-03-01,1554,454.421460778172,-961.576630650174,100.78984978450357,116.67688112562703,Distrito Federal,Center-West,53,2014,3,1,2188000,FALSE,TRUE,FALSE,,pre,TRUE,20.768805337210786,-43.94774363117797,2016-01-25,2017-05-04
DF,2014-04-01,4160,829.946678574638,-271.859425423194,102.89738086795484,117.72140847253621,Distrito Federal,Center-West,53,2014,4,2,2202000,FALSE,TRUE,FALSE,,pre,TRUE,37.69058485806712,-12.34602295291526,2016-01-25,2017-05-04
DF,2014-05-01,-1060,3.21542908723298,5.59846692918189,103.70292948876398,122.39603297224475,Distrito Federal,Center-West,53,2014,5,2,2202000,FALSE,TRUE,FALSE,,pre,TRUE,0.14602311931121617,0.2542446380191594,2016-01-25,2017-05-04
DF,2014-06-01,467,663.659485452496,-1287.34142096851,102.06945951497245,118.35523750849026,Distrito Federal,Center-West,53,2014,6,2,2202000,FALSE,TRUE,FALSE,,pre,TRUE,30.13894121037675,-58.46237152445549,2016-01-25,2017-05-04
DF,2014-07-01,-888,-456.960360203926,-1673.17825561133,99.71239492506449,122.6473084659041,Distrito Federal,Center-West,53,2014,7,3,2205000,FALSE,TRUE,FALSE,,pre,TRUE,-20.72382585958848,-75.88110002772471,2016-01-25,2017-05-04
DF,2014-08-01,2663,841.766067633086,-1026.81143756829,102.32328638952185,118.56072966620897,Distrito Federal,Center-West,53,2014,8,3,2205000,FALSE,TRUE,FALSE,,pre,TRUE,38.175331865446076,-46.56741213461633,2016-01-25,2017-05-04
DF,2014-09-01,2399,1241.10472317598,-179.133199342457,101.48952658632729,122.40442570735394,Distrito Federal,Center-West,53,2014,9,3,2205000,FALSE,TRUE,FALSE,,pre,TRUE,56.28592848870658,-8.123954618705534,2016-01-25,2017-05-04
DF,2014-10-01,-2495,-1841.56675050943,-1345.7105182459,100.90117136118488,119.86875117377862,Distrito Federal,Center-West,53,2014,10,4,2207000,FALSE,TRUE,FALSE,,pre,TRUE,-83.44208203486316,-60.974649671314,2016-01-25,2017-05-04
DF,2014-11-01,-575,-1247.41775709248,-1235.93177179623,99.52800795995026,120.55174127009992,Distrito Federal,Center-West,53,2014,11,4,2207000,FALSE,TRUE,FALSE,,pre,TRUE,-56.52096769789216,-56.00053338451427,2016-01-25,2017-05-04
DF,2014-12-01,-9917,-2747.94145580026,1633.5840496363,98.70393921468332,118.54747916853886,Distrito Federal,Center-West,53,2014,12,4,2207000,FALSE,TRUE,FALSE,,pre,TRUE,-124.51026079747439,74.01830764097417,2016-01-25,2017-05-04
DF,2015-01-01,-3601,-3346.01477648362,-642.487595718771,100.27337183888531,113.43295937518477,Distrito Federal,Center-West,53,2015,1,1,2215000,FALSE,TRUE,FALSE,,pre,TRUE,-151.0616151911341,-29.006211996332777,2016-01-25,2017-05-04
DF,2015-02-01,-411,-2316.95796095409,-1833.98556383081,97.48357004193969,114.6822308278835,Distrito Federal,Center-West,53,2015,2,1,2215000,FALSE,TRUE,FALSE,,pre,TRUE,-104.6030682146316,-82.7984453196754,2016-01-25,2017-05-04
DF,2015-03-01,2186,1597.50329871491,-789.760900644666,98.06313480257081,117.5598567612484,Distrito Federal,Center-West,53,2015,3,1,2215000,FALSE,TRUE,FALSE,,pre,TRUE,72.12204508870924,-35.65511966793074,2016-01-25,2017-05-04
DF,2015-04-01,1053,-2161.17219314806,-1181.27995563886,100.34784479766122,119.24646643764672,Distrito Federal,Center-West,53,2015,4,2,2224000,FALSE,TRUE,FALSE,,pre,TRUE,-97.17500868471494,-53.11510591901349,2016-01-25,2017-05-04
DF,2015-05-01,-1631,-1072.20276182615,-1668.48286386716,98.1308815627255,118.92928334113851,Distrito Federal,Center-West,53,2015,5,2,2224000,FALSE,TRUE,FALSE,,pre,TRUE,-48.210555837506746,-75.02171150481836,2016-01-25,2017-05-04
DF,2015-06-01,-1721,-1133.25601735839,-1121.41447608628,96.01317570950097,116.43297037179161,Distrito Federal,Center-West,53,2015,6,2,2224000,FALSE,TRUE,FALSE,,pre,TRUE,-50.9557561761866,-50.423312773663675,2016-01-25,2017-05-04
DF,2015-07-01,-1624,-1184.98427139162,-253.788534415198,95.67592285180174,116.85048744289526,Distrito Federal,Center-West,53,2015,7,3,2244000,FALSE,TRUE,FALSE,,pre,TRUE,-52.80678571263904,-11.309649483743227,2016-01-25,2017-05-04
DF,2015-08-01,-44,-1946.586690737,-736.224453677771,94.38676631009407,121.177437594961,Distrito Federal,Center-West,53,2015,8,3,2244000,FALSE,TRUE,FALSE,,pre,TRUE,-86.74628746599822,-32.80857636710209,2016-01-25,2017-05-04
DF,2015-09-01,-522,-1628.30746908583,-1027.73218025627,93.43959864721775,121.83461092316483,Distrito Federal,Center-West,53,2015,9,3,2244000,FALSE,TRUE,FALSE,,pre,TRUE,-72.56272143876248,-45.79911676721346,2016-01-25,2017-05-04
DF,2015-10-01,-2340,-1899.00767564127,-1044.91701251377,93.3343817245005,117.15683221497525,Distrito Federal,Center-West,53,2015,10,4,2235000,FALSE,TRUE,FALSE,,pre,TRUE,-84.96678638215973,-46.75243903864743,2016-01-25,2017-05-04
DF,2015-11-01,-1668,-2158.35131158845,808.019019652546,91.72676971913681,114.06517949263441,Distrito Federal,Center-West,53,2015,11,4,2235000,FALSE,TRUE,FALSE,,pre,TRUE,-96.57052848270469,36.15297627080743,2016-01-25,2017-05-04
DF,2015-12-01,-9631,-2870.34625207034,-888.417518903992,90.80807788015626,114.85147174224616,Distrito Federal,Center-West,53,2015,12,4,2235000,FALSE,TRUE,FALSE,,pre,TRUE,-128.42712537227473,-39.75022455946273,2016-01-25,2017-05-04
DF,2016-01-01,-3498,-3649.14364014438,-1402.50198200036,89.44558880175181,127.8298167632064,Distrito Federal,Center-West,53,2016,1,1,2246000,FALSE,TRUE,FALSE,,crisis,FALSE,-162.47300267784416,-62.44443374890293,2016-01-25,2017-05-04
DF,2016-02-01,-2475,-4562.62534760893,-1178.33786862548,89.20117830883471,119.18271450736577,Distrito Federal,Center-West,53,2016,2,1,2246000,FALSE,TRUE,FALSE,,crisis,FALSE,-203.14449455070925,-52.46384098955833,2016-01-25,2017-05-04
DF,2016-03-01,-508,-429.722254620852,-589.308882606967,87.8251480485647,121.0510170542755,Distrito Federal,Center-West,53,2016,3,1,2246000,FALSE,TRUE,FALSE,,crisis,FALSE,-19.13278070440125,-26.23815149630307,2016-01-25,2017-05-04
DF,2016-04-01,1202,-2112.65479688044,-49.3358229262425,87.40448594736903,116.55988425005552,Distrito Federal,Center-West,53,2016,4,2,2243000,FALSE,TRUE,FALSE,,crisis,FALSE,-94.18880057425055,-2.1995462740188363,2016-01-25,2017-05-04
DF,2016-05-01,-4323,-3639.33946941364,-186.392088500787,85.22440493658338,115.66963545359863,Distrito Federal,Center-West,53,2016,5,2,2243000,FALSE,TRUE,FALSE,,crisis,FALSE,-162.25320862298884,-8.309945987551805,2016-01-25,2017-05-04
DF,2016-06-01,-2883,-2115.39627842261,164.511399864108,85.75661524601523,122.24670489742455,Distrito Federal,Center-West,53,2016,6,2,2243000,FALSE,TRUE,FALSE,,crisis,FALSE,-94.31102445040617,7.334436017124744,2016-01-25,2017-05-04
DF,2016-07-01,-3355,-3613.67646942344,-728.790221856877,85.6540028763277,118.34335022182798,Distrito Federal,Center-West,53,2016,7,3,2245000,FALSE,TRUE,FALSE,,crisis,FALSE,-160.96554429503075,-32.46281611834642,2016-01-25,2017-05-04
DF,2016-08-01,-1729,-2972.88589485356,-632.848957421396,84.17856057386226,115.62260706100443,Distrito Federal,Center-West,53,2016,8,3,2245000,FALSE,TRUE,FALSE,,crisis,FALSE,-132.42253429191803,-28.189263136810514,2016-01-25,2017-05-04
DF,2016-09-01,-1724,-2718.54135189382,-512.427651427138,83.64369538110984,110.77801448784678,Distrito Federal,Center-West,53,2016,9,3,2245000,FALSE,TRUE,FALSE,,crisis,FALSE,-121.09315598636168,-22.825285141520624,2016-01-25,2017-05-04
DF,2016-10-01,-2404,-2315.60231604189,-517.672176041699,84.94064613774307,110.62026862683321,Distrito Federal,Center-West,53,2016,10,4,2251000,FALSE,TRUE,FALSE,,crisis,FALSE,-102.86993851807595,-22.997431187991957,2016-01-25,2017-05-04
DF,2016-11-01,-676,-1104.22056298641,-313.403434956153,84.90939690850183,113.23706074454911,Distrito Federal,Center-West,53,2016,11,4,2251000,FALSE,TRUE,FALSE,,crisis,FALSE,-49.05466739166637,-13.922853618665169,2016-01-25,2017-05-04
DF,2016-12-01,-6154,-231.020283594641,-525.247475179883,83.28463522603123,103.43152951797911,Distrito Federal,Center-West,53,2016,12,4,2251000,FALSE,TRUE,FALSE,,crisis,FALSE,-10.26300682339587,-23.333961580625633,2016-01-25,2017-05-04
DF,2017-01-01,-2877,-3034.29284786369,-851.320138941106,81.04098906273454,108.70711347084423,Distrito Federal,Center-West,53,2017,1,1,2277000,FALSE,TRUE,FALSE,,crisis,FALSE,-133.25835958997322,-37.387797054945366,2016-01-25,2017-05-04
DF,2017-02-01,2338,730.512445273225,-302.565809501428,81.65056526454306,108.03814161393194,Distrito Federal,Center-West,53,2017,2,1,2277000,FALSE,TRUE,FALSE,,crisis,FALSE,32.082232993993195,-13.287914339105315,2016-01-25,2017-05-04
DF,2017-03-01,-676,-98.3935955057001,-602.276500990498,80.9050270951806,105.30002851143405,Distrito Federal,Center-West,53,2017,3,1,2277000,FALSE,TRUE,FALSE,,crisis,FALSE,-4.321194356859908,-26.45043921785235,2016-01-25,2017-05-04
DF,2017-04-01,2045,-1213.26785177495,-695.451300309437,80.08617826443121,103.38775218292834,Distrito Federal,Center-West,53,2017,4,2,2287000,FALSE,TRUE,FALSE,,crisis,FALSE,-53.05062753716441,-30.40888938825697,2016-01-25,2017-05-04
DF,2017-05-01,-1025,48.6513638054338,167.534142599065,81.79809421818553,101.0438914539002,Distrito Federal,Center-West,53,2017,5,2,2287000,FALSE,TRUE,FALSE,,post,FALSE,2.127300559922772,7.3254981460019675,2016-01-25,2017-05-04
DF,2017-06-01,-2484,-1537.94457500436,12.650251353807,82.6853005567269,102.0666077842401,Distrito Federal,Center-West,53,2017,6,2,2287000,FALSE,TRUE,FALSE,,post,FALSE,-67.247248579115,0.553137356965763,2016-01-25,2017-05-04
DF,2017-07-01,1208,922.376867600648,138.057375113514,81.30857289761327,101.35506756023312,Distrito Federal,Center-West,53,2017,7,3,2302000,FALSE,TRUE,FALSE,,post,FALSE,40.06849989577098,5.9972795444619464,2016-01-25,2017-05-04
DF,2017-08-01,1405,55.3720384332632,336.845375614082,80.31322444341527,99.23731578567269,Distrito Federal,Center-West,53,2017,8,3,2302000,FALSE,TRUE,FALSE,,post,FALSE,2.4053882898898,14.632727003218157,2016-01-25,2017-05-04
DF,2017-09-01,515,-735.376933733249,-210.608739691357,80.33014008204509,103.89039398821329,Distrito Federal,Center-West,53,2017,9,3,2302000,FALSE,TRUE,FALSE,,post,FALSE,-31.94513178684835,-9.148946120389095,2016-01-25,2017-05-04
DF,2017-10-01,216,478.172850798518,459.962731832102,79.10955274245696,106.06850220988105,Distrito Federal,Center-West,53,2017,10,4,2314000,FALSE,TRUE,FALSE,,post,FALSE,20.66434100252887,19.87738685531988,2016-01-25,2017-05-04
DF,2017-11-01,-1,-709.682704625936,74.6884592093768,79.93656061108298,99.69047886150686,Distrito Federal,Center-West,53,2017,11,4,2314000,FALSE,TRUE,FALSE,,post,FALSE,-30.669088358942783,3.2276775803533626,2016-01-25,2017-05-04
DF,2017-12-01,-4058,995.092067487329,1252.53083007083,79.19147991529401,101.21470462056872,Distrito Federal,Center-West,53,2017,12,4,2314000,FALSE,TRUE,FALSE,,post,FALSE,43.00311441172554,54.128385050597664,2016-01-25,2017-05-04
DF,2018-01-01,2831,2651.88094223036,246.4585198168,80.1394826294535,98.2099950615915,Distrito Federal,Center-West,53,2018,1,1,2337000,FALSE,TRUE,FALSE,,post,FALSE,113.47372452847068,10.545935807308515,2016-01-25,2017-05-04
DF,2018-02-01,1269,-251.114111601245,-100.556918758403,76.34693902034023,99.17942569572432,Distrito Federal,Center-West,53,2018,2,1,2337000,FALSE,TRUE,FALSE,,post,FALSE,-10.745148121576594,-4.3028206571845535,2016-01-25,2017-05-04
DF,2018-03-01,616,1337.53158274283,129.320432487839,81.55573981220198,103.83713050439164,Distrito Federal,Center-West,53,2018,3,1,2337000,FALSE,TRUE,FALSE,,post,FALSE,57.23284479002268,5.5336085788549,2016-01-25,2017-05-04
