state_abbrev,period,period_date,year,bimester,uf,state_name,macroregion,total_revenue_nominal,total_revenue_real,state_tax_revenue_nominal,state_tax_revenue_real,federal_current_transfers_nominal,federal_capital_transfers_nominal,federal_transfers_nominal,federal_transfers_real,transfer_dependency_ratio,own_revenue_ratio,liquidated_expenditure_total_nominal,liquidated_expenditure_total_real,liquidated_expenditure_health_nominal,liquidated_expenditure_health_real,liquidated_expenditure_education_nominal,liquidated_expenditure_education_real,liquidated_expenditure_public_security_nominal,liquidated_expenditure_public_security_real,public_investment_liquidated_cumulative_nominal,public_investment_liquidated_nominal,public_investment_liquidated_real,public_investment_flow_is_derived,public_investment_negative_flow_flag,ipca_month_code,deflator_base_month,source_system,source_frequency,fiscal_series_version,original_public_investment_missing,investment_recovered_from_raw,public_investment_imputed_adjacent_mean,public_investment_imputation_method,original_liquidated_expenditure_total_missing,liquidated_expenditure_total_recovered_from_raw,liquidated_expenditure_total_flow_is_derived,liquidated_expenditure_total_negative_flow_flag,liquidated_expenditure_total_imputed_adjacent_mean,liquidated_expenditure_total_imputation_method,quarter,icms_revenue_cumulative_nominal,icms_revenue_nominal,icms_revenue_flow_is_derived,icms_revenue_negative_flow_flag,resident_population_annual,pnadc_population,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,fiscal_deflator_factor,fiscal_population_denominator,fiscal_population_source,icms_revenue_real,icms_revenue_real_pc,state_tax_revenue_real_pc,public_investment_liquidated_real_pc,liquidated_expenditure_total_real_pc,liquidated_expenditure_health_real_pc,liquidated_expenditure_education_real_pc,liquidated_expenditure_public_security_real_pc,instability_start_date,removal_date,icms_revenue_real_pc_ma4_v4,state_tax_revenue_real_pc_ma4_v4,public_investment_liquidated_real_pc_ma4_v4,liquidated_expenditure_total_real_pc_ma4_v4
PA,2018B6,2018-12-01,2018,6,15,Para,North,4276586481.91,6368911916.294665,2148209115.3,3199223186.7637753,1059136349.55,11626335.52,1070762685.07,1594634705.3457088,0.2503778865689577,0.5023186423066491,5350040483.77,7967554668.629922,700897598.01,1043812648.9317516,810689268.63,1207320035.5541117,634662519.01,945171972.377161,2379026118.97,706122845.7799997,1051594355.890962,TRUE,FALSE,201812,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,9119480007.83,1613204471.58,TRUE,FALSE,8513497,6287000,FALSE,TRUE,FALSE,,crisis,1.4892512856305424,8513497,resident_population_annual,2402466833.2854548,282.1950642944321,375.7825000424356,123.52084647365965,935.8733160568356,122.60680293089334,141.81246972355916,111.0204152743768,2018-11-07,2018-12-10,282.1950642944321,375.7825000424356,123.52084647365965,935.8733160568356
PA,2019B1,2019-02-01,2019,1,15,Para,North,4320670316.69,6386582534.867324,2144838830.45,3170385428.7941146,1455040121.82,,1455040121.82,2150762068.9434733,0.3367625889435332,0.49641344357260025,3249478450.13,4803204316.900208,323595213.5,478321044.52000993,479655845.91,709001479.7941384,392668048.46,580420795.0344763,8976008.06,8976008.06,13267852.46432339,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1659586890.39,1659586890.39,TRUE,FALSE,8602865,6290000,FALSE,TRUE,FALSE,,post,1.4781462288842229,8602865,resident_population_annual,2453112103.5356727,285.15059849662555,368.526697651784,1.5422597546658456,558.3261293650671,55.600203481050784,82.41457698035927,67.46831375762333,2018-11-07,2018-12-10,285.15059849662555,368.526697651784,1.5422597546658456,558.3261293650671
PA,2019B2,2019-04-01,2019,2,15,Para,North,3745665709.76,5464283296.892026,2083760897.54,3039849455.191804,1089174934.31,3419481.44,1092594415.75,1593907699.9593658,0.2916956558357705,0.556312564709229,3583184439.9700003,5227251015.485313,406972800.05,593703455.1182845,494476288.62,721356024.2642561,425228257.51,620335033.8563113,112681269.02,103705260.96,151288173.89842987,TRUE,FALSE,201904,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,3203386184.71,1543799294.32,TRUE,FALSE,8602865,6290000,FALSE,TRUE,FALSE,,post,1.4588283419563741,8602865,resident_population_annual,2252138164.846266,261.7893184243,353.35315097840123,17.585789605954513,607.6174641221631,69.01229475509432,83.85067349821904,72.10795866915397,2018-11-07,2018-12-10,273.46995846046275,360.93992431509264,9.56402468031018,582.9717967436152
PA,2019B3,2019-06-01,2019,3,15,Para,North,4360157968.2,6351829180.4345255,2173108685.95,3165760338.1217184,1216307862.27,634342.58,1216942204.85,1772827742.4910936,0.2791050722761747,0.4984013656842627,3804112826.35,5541788860.014724,379878333.17,553402491.2038128,574804755.94,837369115.6285107,444667798.93,647787057.5889211,267961541.76,155280272.74,226210558.133274,TRUE,FALSE,201906,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,4853005042.82,1649618858.1099997,TRUE,FALSE,8602865,6290000,FALSE,TRUE,FALSE,,post,1.456788773883976,8602865,resident_population_annual,2403146233.681951,279.3425485209812,367.9890755139966,26.294793436055777,644.1794518471141,64.32769678517712,97.33607532240838,75.2989913928582,2018-11-07,2018-12-10,275.4274884806356,363.28964138139395,15.140947598892046,603.3743484447815
PA,2019B4,2019-08-01,2019,4,15,Para,North,4275742443.13,6210202510.3271675,2333855527.44,3389754094.8792257,1038426284.19,2019112.81,1040445397,1511170680.238116,0.24333677971453208,0.5458363216404429,4130524877.1899986,5999284639.445303,466505845.11,677565547.7189217,585571408.85,850499552.2026865,470502111.48,683369831.717081,465728820.48,197767278.72000003,287242477.09093714,TRUE,FALSE,201908,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,6631765576.16,1778760533.3400002,TRUE,FALSE,8602865,6336000,FALSE,TRUE,FALSE,,post,1.4524267055199591,8602865,resident_population_annual,2583519301.347942,300.30917622768015,394.0261871922,33.389164783003935,697.3589193187738,78.76045337441906,98.86236180652452,79.43514535181953,2018-11-07,2018-12-10,281.6479104173967,370.9737778340955,19.703001894920018,626.8704911632796
PA,2019B5,2019-10-01,2019,5,15,Para,North,4416034814.26,6410118322.944705,2381961034.37,3457547939.081192,1039442448.12,3267889.76,1042710337.88,1513551618.9286385,0.2361191389417812,0.5393890978119809,4509348651.82,6545568509.61355,536852961.9,779271711.5114017,649813797.05,943240599.8072898,517364055.32,750982487.7128911,774422787.84,308693967.36,448086335.2723397,TRUE,FALSE,201910,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,8466776075.72,1835010499.5600004,TRUE,FALSE,8602865,6366000,FALSE,TRUE,FALSE,,post,1.4515552056441057,8602865,resident_population_annual,2663619043.0479093,309.61999787837067,401.9065670658777,52.08571043162245,760.8591451352021,90.58281299443867,109.64261322330292,87.2944638458108,2018-11-07,2018-12-10,287.765260262833,379.3187451876189,32.33886456415917,677.5037451058133
PA,2019B6,2019-12-01,2019,6,15,Para,North,5323595404.78,7600866466.480957,2493775185.13,3560535829.333987,1828490181.29,12081987.63,1840572168.92,2627912569.2611294,0.3457385524203004,0.4684381504445033,5412423273.330002,7727692176.553601,706819931.88,1009175850.0736524,771171080.15,1101054448.6098611,581602924.84,830394842.6009823,1307668466.68,533245678.84,761351847.8604833,TRUE,FALSE,201912,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,10370956386.9,1904180311.1799994,TRUE,FALSE,8602865,6366000,FALSE,TRUE,FALSE,,post,1.4277693717400501,8602865,resident_population_annual,2718730326.5732408,316.0261525170092,413.8779150124973,88.4998018521136,898.2696086191753,117.30694949573804,127.98694953481906,96.52538341598785,2018-11-07,2018-12-10,301.3244687860103,394.4499361961429,50.06736762569894,750.1667812300664
PB,2015B1,2015-02-01,2015,1,25,Paraiba,Northeast,1499738052.97,2738272647.616514,588490879.41,1074486624.6935363,,,0,0,0,0.39239577754567506,1084802956.91,1980670063.7338495,114666995.98,209362893.77640247,140729604.59,256948889.30473304,137936090.65,251848396.72371936,31538501.1,31538501.1,57584065.92266474,TRUE,FALSE,201502,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,480550647.78,480550647.78,TRUE,FALSE,3972202,2991000,FALSE,TRUE,FALSE,,pre,1.8258339462640074,3972202,resident_population_annual,877405685.6158824,220.88647194072266,270.50150639205566,14.496761726282989,498.6327643291679,52.707010815764775,64.68676298555135,63.40271635826158,2018-11-07,2018-12-10,,,,
PB,2015B2,2015-04-01,2015,2,25,Paraiba,Northeast,1406464711.54,2516644138.5855236,565285240.03,1011487721.1478126,,,0,0,0,0.4019192485896389,1439269647.35,2575343335.7609115,154938211.12,277237201.65799904,233686104.64,418143989.45509094,153205479.07,274136754.18740654,170660382.94,139121881.84,248936404.59579092,TRUE,FALSE,201504,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,913470720.39,432920072.61,TRUE,FALSE,3972202,3013000,FALSE,TRUE,FALSE,,pre,1.789340406436461,3972202,resident_population_annual,774641378.6784797,195.01560562088224,254.64156182082698,62.66962369884284,648.3414830768705,69.7943361535992,105.26755423190737,69.01379994960139,2018-11-07,2018-12-10,,,,
PB,2015B3,2015-06-01,2015,3,25,Paraiba,Northeast,1594200679.19,2809419063.5159154,572625405.26,1009123098.9867352,,,0,0,0,0.35919279971135515,1567591720.9399996,2762526777.278882,211030286.14,371893273.28738064,190800427.99,336242711.92410874,152409486.39,268587337.9142525,302513064.63,131852681.69,232360607.01203188,TRUE,FALSE,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1361034002.07,447563281.67999995,TRUE,FALSE,3972202,3013000,FALSE,TRUE,FALSE,,pre,1.762274411364169,3972202,resident_population_annual,788729318.7708377,198.56223796545032,254.04626929515047,58.49667439169304,695.4648271359015,93.62395801809188,84.64894583007327,67.61673699229105,2018-11-07,2018-12-10,,,,
PB,2015B4,2015-08-01,2015,4,25,Paraiba,Northeast,1363880952.94,2383482099.5060577,564954865.77,987300106.1338824,,,0,0,0,0.41422593706010463,1431711347.1999998,2502020693.488652,205509826.01,359143509.1981873,200896900.62,351082083.4045934,148544543.84,259592496.29429233,422442078.33,119929013.7,209584756.4622026,TRUE,FALSE,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,1796315262.62,435281260.54999995,TRUE,FALSE,3972202,3030000,FALSE,TRUE,FALSE,,pre,1.7475734186097343,3972202,resident_population_annual,760685960.5561179,191.5023356204236,248.5523410274408,52.76286464338989,629.8825420984764,90.41421085790383,88.384750675971,65.35228981161893,2018-11-07,2018-12-10,201.4916627868697,256.9354196338685,47.10648111505219,618.0804041601041
PB,2015B5,2015-10-01,2015,5,25,Paraiba,Northeast,1414549591.28,2438758044.1961656,558197993.12,962362757.9883796,,,0,0,0,0.3946118231280226,1411667488.1900003,2433789146.5779643,169391910.9,292040581.5927056,201431217.47,347278034.637636,149459702.91,257676404.56147295,540910005.62,118467927.29000002,204244950.0807536,TRUE,FALSE,201510,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2239784288.3,443469025.6800003,TRUE,FALSE,3972202,3040000,FALSE,TRUE,FALSE,,pre,1.7240527014605251,3972202,resident_population_annual,764563971.7376715,192.47862312583084,242.27437526802,51.418570878508596,612.7052820017623,73.52108014464159,87.4270831739262,64.86991461196408,2018-11-07,2018-12-10,194.38970058314675,249.87863685285956,56.33693340310859,646.5985335782527
PB,2015B6,2015-12-01,2015,6,25,Paraiba,Northeast,1541787398.71,2606524089.1101484,588794932.44,995408430.653227,,,0,0,0,0.38189113034173167,1879481705,3177425333.235433,227488888.8,384589515.49235666,667641562.1,1128705433.6809402,166291214.14,281129587.5332365,735279554.14,194369548.52,328598424.67952174,TRUE,FALSE,201512,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2693846133.47,454061845.1699996,TRUE,FALSE,3972202,3040000,FALSE,TRUE,FALSE,,pre,1.690585933761687,3972202,resident_population_annual,767630568.5022783,193.2506374303921,250.59360794169757,82.7245000832087,799.9153449989283,96.8202310689025,284.15106625517535,70.77424248143384,2018-11-07,2018-12-10,193.9484585355242,248.8666483830772,61.35065249920005,684.4919990587671
PB,2016B1,2016-02-01,2016,1,25,Paraiba,Northeast,1544198687.09,2554870905.7404585,612575903.5,1013504522.7626264,,,0,0,0,0.3966950034482819,1211387666.27,2004236326.58203,111510815.96,184494224.57964975,193497116.81,320140250.22527385,157481947.87,260553289.00104728,49698843.74,49698843.74,82226549.58964288,TRUE,FALSE,201602,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,488380885.33,488380885.33,TRUE,FALSE,3999415,3058000,FALSE,TRUE,FALSE,,pre,1.654496229727434,3999415,resident_population_annual,808024333.4494312,202.03563107340227,253.41319237004072,20.55964424538161,501.1323722549498,46.13030270168256,80.04676939634268,65.14785012334237,2018-11-07,2018-12-10,194.8168068125122,248.70837915179976,51.866394962622195,635.9088853385292
PB,2016B2,2016-04-01,2016,2,25,Paraiba,Northeast,1395135761.82,2284428236.1697507,586741152.56,960743816.4170444,,,0,0,0,0.4205620475204342,1389926743.5900002,2275898866.7327495,178162236.54,291727052.5989435,176699619.66,289332129.186607,177225349.03,290192970.86974543,145569485.33,95870641.59,156980852.08725557,TRUE,FALSE,201604,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,932255386.44,443874501.1100001,TRUE,FALSE,3999415,3068000,FALSE,TRUE,FALSE,,pre,1.6374236104374817,3999415,resident_population_annual,726810588.1886723,181.72922494631646,240.22108643815267,39.25095347375943,569.0579414071182,72.94243098026674,72.34361254998718,72.55885444989966,2018-11-07,2018-12-10,192.37352914398542,246.62556550447775,48.48841717021458,620.7027351656897
PB,2016B3,2016-06-01,2016,3,25,Paraiba,Northeast,1645487493.01,2664186574.4402924,604467470.68,978685117.2753034,,,0,0,0,0.3673485658491884,1503517279.04,2434324518.583882,211052477.62,341712215.8424981,194449187.4,314830052.9068538,170912178.87,276721600.30876917,228927317.73,83357832.39999998,134963540.5300369,TRUE,FALSE,201606,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1397198119.86,464942733.41999984,TRUE,FALSE,3999415,3068000,FALSE,TRUE,FALSE,,pre,1.6190864930652507,3999415,resident_population_annual,752782499.7291592,188.22315256835293,244.707067727481,33.74582045875132,608.670147655065,85.44054964100953,78.71902588424902,69.19051919062392,2018-11-07,2018-12-10,191.30966150461595,247.233738619343,44.07022956527526,619.6939515790153
PB,2016B4,2016-08-01,2016,4,25,Paraiba,Northeast,1423143305.7,2282228839.453868,618173303.67,991335823.8524072,,,0,0,0,0.4343717889787211,1460365801.23,2341920827.207149,229912550.79,368700082.3204168,225393519.43,361453121.5576597,183479790.42,294238020.49752736,325234239.82,96306922.09,154442939.19839978,TRUE,FALSE,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,1871607158.27,474409038.4100001,TRUE,FALSE,3999415,3086000,FALSE,TRUE,FALSE,,pre,1.6036535676435697,3999415,resident_population_annual,760787746.9685519,190.22475711286572,247.87020698087275,38.61638244553261,585.5658458067365,92.1885031486897,90.37649795224044,73.57026477560527,2018-11-07,2018-12-10,190.55319142523433,246.5528883791368,33.04320015585624,566.1065767809673
PB,2016B5,2016-10-01,2016,5,25,Paraiba,Northeast,1337839831.22,2138155082.104655,609363885.76,973894227.6824226,,,0,0,0,0.4554834379570761,1483833194.9399996,2371483800.0176277,209843935.75,335375631.0750196,213948296.82,341935280.65026826,179640849.67,287104619.4859075,441403143.99,116168904.17000002,185662832.7526364,TRUE,FALSE,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2349400797.77,477793639.5,TRUE,FALSE,3999415,3088000,FALSE,TRUE,FALSE,,pre,1.5982145487138273,3999415,resident_population_annual,763616745.9318296,190.93211030408938,243.50917013673816,46.422497478415316,592.9576700636537,83.85617173387098,85.49632399995205,71.78665366957605,2018-11-07,2018-12-10,187.77731123290613,244.07688282081114,39.50891346411467,589.0629012331433
PB,2016B6,2016-12-01,2016,6,25,Paraiba,Northeast,2235097936.28,3555081994.8483253,639801556.08,1017649810.943679,,,0,0,0,0.28625213494888635,1960450056.41,3118235037.5851574,244470401.9,388847535.4751285,754198488.97,1199606256.6911926,213316315.1,339294747.98834914,627744997.55,186341853.5599999,296389951.29689467,TRUE,FALSE,201612,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2844088098.38,494687300.61000013,TRUE,FALSE,3999415,3088000,FALSE,TRUE,FALSE,,pre,1.590571015767322,3999415,resident_population_annual,786835282.2184426,196.73759342764944,254.44966599957218,74.10832616692558,779.672786541321,97.22610318637312,299.94543119211,84.83609427587513,2018-11-07,2018-12-10,191.52940335323936,247.63402771116603,48.22325663740621,641.7166125166941
PB,2017B1,2017-02-01,2017,1,25,Paraiba,Northeast,1689197518.27,2667812215.090758,651863108.23,1029511554.3883096,,,0,0,0,0.3859010572651142,1161130552.29,1833816494.051473,123301556.08,194734715.0893361,215526260.83,340388607.6650071,160991977.34,254260593.5859634,29877963.79,29877963.79,47187375.010256656,TRUE,FALSE,201702,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,525237385.58,525237385.58,TRUE,FALSE,4025558,3095000,FALSE,TRUE,FALSE,,pre,1.5793370439136158,4025558,resident_population_annual,829526859.8948332,206.0650622584082,255.7438135007146,11.721946376193475,455.5434287747122,48.3745893337858,84.55687575859226,63.1615774970733,2018-11-07,2018-12-10,195.9898807757532,250.39321415447444,42.717288116766746,603.4349327966058
PB,2017B2,2017-04-01,2017,2,25,Paraiba,Northeast,1474363349.05,2319464815.1546288,629970938.39,991068739.6746974,,,0,0,0,0.4272833686458085,1415818980.56,2227362957.81702,210530503.2,331206072.77971524,255270268.17,401590561.61896086,188305848.95,296242301.06423724,113602976.8,83725013.00999999,131715985.71694604,TRUE,FALSE,201704,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1014004666.68,488767281.09999996,TRUE,FALSE,4025558,3110000,FALSE,TRUE,FALSE,,pre,1.573197554489649,4025558,resident_population_annual,768927491.3410748,191.0114054600815,246.1941275407527,32.719932421032325,553.3053946352331,82.27581686308214,99.7602224633109,73.59036959950328,2018-11-07,2018-12-10,196.18654286255713,249.9741942944444,41.24317561064167,595.36982000373
PB,2017B3,2017-06-01,2017,3,25,Paraiba,Northeast,1593386624.08,2504725150.1484494,631226867.99,992257489.6829356,,,0,0,0,0.39615424056572707,1601655336.9900002,2517723158.8376417,221588794.73,348326651.399985,344979535.87,542290807.9694943,187459860.71,294677651.1537277,219796095.36,106193118.56000002,166930342.4606718,TRUE,FALSE,201706,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1499339611.96,485334945.2800001,TRUE,FALSE,4025558,3110000,FALSE,TRUE,FALSE,,pre,1.5719506567306876,4025558,resident_population_annual,762922585.9672484,189.51971030283215,246.48942821912777,41.46762820475368,625.4345754893214,86.52878716440927,134.7119599244364,73.20169058642993,2018-11-07,2018-12-10,195.83344286224283,250.71925881504183,40.00445829222627,603.489046360147
PB,2017B4,2017-08-01,2017,4,25,Paraiba,Northeast,1437138863.43,2249428948.9152207,637313719.56,997531948.2332876,,,0,0,0,0.4434600829309784,1522601863.2799995,2383196778.04824,221071083.25,346023412.966327,329692354.11,516038877.2738556,197730374.82,309490224.30470896,301601953.31,81805857.94999999,128043621.77248946,TRUE,FALSE,201708,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,1985884133.24,486544521.28,TRUE,FALSE,4025558,3109000,FALSE,TRUE,FALSE,,pre,1.565213359790813,4025558,resident_population_annual,761545984.8404815,189.17774500838928,247.79967106008348,31.8076703335263,592.0165050530237,85.95663333290118,128.1906451910159,76.88132286373937,2018-11-07,2018-12-10,193.94348075742778,249.05676008016962,29.429294333876445,556.5749759880727
PB,2017B5,2017-10-01,2017,5,25,Paraiba,Northeast,1662352100.15,2586914451.099291,659398893.41,1026141529.3711174,,,0,0,0,0.39666620167321953,1502196538.9099998,2337684016.8499584,187158588.9,291251930.45990294,290684584.47,452356725.27461666,187354672.78,291557071.7249537,388025507.69,86423554.38,134490365.62158751,TRUE,FALSE,201710,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2507701919.35,521817786.1099999,TRUE,FALSE,4025558,3124000,FALSE,TRUE,FALSE,,pre,1.5561772087067862,4025558,resident_population_annual,812040945.8422145,201.72133797158418,254.90665626258954,33.40912380882042,580.7105541268958,72.3506978311834,112.37118562808352,72.4264988170469,2018-11-07,2018-12-10,192.85754968572178,248.84747077063838,34.85108869203318,587.8667573261185
PB,2017B6,2017-12-01,2017,6,25,Paraiba,Northeast,1757722139.11,2715737657.5161967,704147152.75,1087930166.3255162,,,0,0,0,0.4006020844150805,2064386776.679999,3189544458.913767,315221381.95,487027248.71484274,414264432.15,640051970.4035614,230673038.8,356397319.06662357,563581792.29,175556284.59999996,271240147.96972084,TRUE,FALSE,201712,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,3056518734.75,548816815.4000001,TRUE,FALSE,4025558,3124000,FALSE,TRUE,FALSE,,pre,1.5450324013619556,4025558,resident_population_annual,847939762.2052833,210.63906226299144,270.25574251458215,67.37951557764684,792.3235633206048,120.98378627629828,158.99708075341638,88.53364404801113,2018-11-07,2018-12-10,197.76446388644928,254.86287451409572,43.51598448118681,647.6212994974615
PB,2018B1,2018-02-01,2018,1,25,Paraiba,Northeast,1840316199.47,2826080557.8959007,685754658.13,1053078762.9788156,712186008.68,,712186008.68,1093668051.8900354,0.38699110994355496,0.37262871365664946,1192042541.61,1830559472.3336308,108510835.89,166634605.35644802,226231764.31,347412684.23280054,165075894.73,253498706.80271015,37771691.53,37771691.53,58004077.28982467,TRUE,FALSE,201802,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,553207549.78,553207549.78,TRUE,FALSE,3996496,3124000,FALSE,TRUE,FALSE,,pre,1.535649449105428,3996496,resident_population_annual,849532869.0606205,212.56942808415687,263.5005171977691,14.513733352873285,458.0411120976052,41.69517631356269,86.92932114352186,63.4302415923124,2018-11-07,2018-12-10,203.52689333178046,259.11564675875604,36.777510768216715,605.7729336495323
PB,2018B2,2018-04-01,2018,2,25,Paraiba,Northeast,1498044983,2293359825.168984,657145312.64,1006024970.150504,576840804.29,1752790,578593594.29,885769999.7682967,0.38623245687275864,0.438668611488551,1652903943.0800002,2530433692.539574,248478631,380396394.11040866,364170012.47,557508543.2063998,204547821.35,313142636.65868336,155281248.75,117509557.22,179895597.70231807,TRUE,FALSE,201804,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1058503253.54,505295703.76,TRUE,FALSE,3996496,3145000,FALSE,TRUE,FALSE,,pre,1.5309018428647434,3996496,resident_population_annual,773558124.0778215,193.55908878122773,251.72675517515944,45.01333110362629,633.1630739877068,95.18247837866187,139.49933722100556,78.3542975293065,2018-11-07,2018-12-10,204.62222927499005,260.09741778752505,40.07892596074171,616.0595758832031
PB,2018B3,2018-06-01,2018,3,25,Paraiba,Northeast,1723032361.71,2594590678.181949,655797655.97,987518588.0227332,698859145.54,12726814,711585959.54,1071526187.4218844,0.412984674782194,0.38060669697414307,1643182647.4,2474350728.53956,229306544.55,345296255.6925438,362768175.66,546266540.2142488,193055283.86,290708085.93508667,241819763.12,86538514.37,130312133.2354332,TRUE,FALSE,201806,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1561591693.2,503088439.6600001,TRUE,FALSE,3996496,3145000,FALSE,TRUE,FALSE,,pre,1.5058281758602505,3996496,resident_population_annual,757564747.3895977,189.55723898875357,247.09610319207957,32.6065966875566,619.1300400499738,86.39975010422725,136.68637231571077,72.74074237409137,2018-11-07,2018-12-10,201.5812045292824,258.14477951989755,39.878294180425755,625.6644473639726
PB,2018B4,2018-08-01,2018,4,25,Paraiba,Northeast,1563407402.92,2348589424.2818403,700593757.1,1052449339.5450146,523863012.48,,523863012.48,786960026.2765998,0.33507773565711213,0.4481197644270395,1689623040.62,2538193689.5089097,238256059.98,357914169.84144914,369755743.07,555456259.2704518,226924911.38,340892237.03159934,375701855.09,133882091.96999995,201121003.210166,TRUE,FALSE,201808,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,2102690873.59,541099180.3899999,TRUE,FALSE,3996496,3148000,FALSE,TRUE,FALSE,,pre,1.5022248326925816,3996496,resident_population_annual,812852625.7314606,203.39132723552345,263.3430233747299,50.32433491993136,635.104774159391,89.55699438744568,138.98581639277302,85.29778011327907,2018-11-07,2018-12-10,199.7692707724154,256.4165997349345,35.614499015996884,586.3597500736691
