period_date,analysis_period,treated_value,synthetic_value,gap,outcome,period_variance,period_se,gap_lower,gap_upper,a_star,b_star
2019-03-01,post,78.77542,86.36135821238105,-7.585938212381052,services_volume_index,18.2638589123729,4.2736236278330475,-15.96208660641323,0.7902101816511262,0,0
2019-04-01,post,76.88581,88.38703981622085,-11.501229816220842,services_volume_index,41.26451501207848,6.423746182102659,-24.091540978968727,1.089081346527042,0,0
2019-05-01,post,81.93776,94.0229268684843,-12.085166868484308,services_volume_index,40.76033711436002,6.384382281345629,-24.598326203457404,0.42799246648878864,0,0
2019-06-01,post,77.36201,88.8787783947009,-11.516768394700904,services_volume_index,22.51911701356084,4.74543117256597,-20.81764258404388,-2.2158942053579267,0,0
2019-07-01,post,79.84562,90.30921257144902,-10.463592571449027,services_volume_index,18.399826780283266,4.289501926830581,-18.87086185965213,-2.0563232832459253,0,0
2019-08-01,post,90.73166,101.0125448205233,-10.280884820523298,services_volume_index,40.03011579667321,6.326935735146455,-22.681450993909795,2.1196813528632,0,0
2019-09-01,post,84.75213,95.23716645142719,-10.485036451427192,services_volume_index,37.58743332210833,6.130859101472511,-22.50129948460291,1.531226581748525,0,0
2019-10-01,post,73.32433,94.01751348958055,-20.693183489580548,services_volume_index,13.820286965183861,3.717564655145067,-27.979476323863942,-13.406890655297152,0,0
2019-11-01,post,81.83209,94.02820729156154,-12.19611729156155,services_volume_index,38.472970716702314,6.202658358857298,-24.353104283328168,-0.03913029979493032,0,0
2019-12-01,post,91.66098,112.5469970693341,-20.886017069334102,services_volume_index,80.32332136684236,8.962327898868818,-38.45185696875552,-3.320177169912686,0,0
2020-01-01,post,69.47125,72.25825580727165,-2.7870058072716546,services_volume_index,51.45019396502785,7.172879056907892,-16.84559042427275,11.271578809729439,0,0
2020-02-01,post,73.5937,80.5191689504755,-6.925468950475505,services_volume_index,47.91884810871508,6.922344119495583,-20.49301411327948,6.642076212328467,0,0
2020-03-01,post,72.89871,78.91594996648132,-6.017239966481327,services_volume_index,65.46438030505203,8.091006136757779,-21.87532059321913,9.840840660256475,0,0
2020-04-01,post,60.21785,73.98646563454407,-13.768615634544076,services_volume_index,27.961699463493893,5.287882323151102,-24.132674542406228,-3.4045567266819265,0,0
2020-05-01,post,60.30368,84.18664049721558,-23.882960497215578,services_volume_index,48.24080712267122,6.9455602454137,-37.49600843067961,-10.269912563751548,0,0
2020-06-01,post,64.62852,97.30196403649379,-32.67344403649379,services_volume_index,47.21194912738888,6.871095191262371,-46.14054314571439,-19.206344927273193,0,0
2020-07-01,post,71.93743,87.0448470484265,-15.107417048426498,services_volume_index,27.481433008620474,5.242273648773066,-25.382084597125083,-4.832749499727914,0,0
2020-08-01,post,75.04346,103.7638374831528,-28.720377483152802,services_volume_index,55.495155326932235,7.449507052613095,-43.32114300885159,-14.11961195745401,0,0
2020-09-01,post,79.14506,105.70480478464938,-26.559744784649382,services_volume_index,52.772623757167715,7.264476839881019,-40.79785775734152,-12.321631811957243,0,0
2020-10-01,post,79.50862,103.84322228415276,-24.334602284152766,services_volume_index,49.07979403717403,7.005697255603758,-38.065516591727224,-10.603687976578305,0,0
2020-11-01,post,79.09478,102.77689288776625,-23.68211288776625,services_volume_index,89.55123928975397,9.463151657336681,-42.22954931638667,-5.134676459145837,0,0
2020-12-01,post,90.83126,109.45188957936189,-18.62062957936189,services_volume_index,82.08043605001816,9.059825387391204,-36.37756104487029,-0.8636981138534914,0,0
