outcome,short_label,channel,channel_slug,pseudo_treated_state,pre_rmspe,crisis_rmspe,post_rmspe,mean_gap_crisis,mean_gap_post,post_pre_rmspe_ratio,abs_post_mean_gap
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,RS,0.1607736185330966,,1.9358261925635443,,-0.6903331767908989,12.040695545861825,0.6903331767908989
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,SC,0.2995210465997905,,8.8546639056634,,8.571515708916417,29.562743607445693,8.571515708916417
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,SE,0.2565001687711811,,3.6659562242347814,,-3.3523243465830177,14.29221759111243,3.3523243465830177
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,SP,0.16159247069736635,,5.731360954451698,,5.366085924607846,35.46799507252727,5.366085924607846
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,AC,0.31848019100073766,,3.3605146345745815,,-0.8347018884720744,10.55172261739443,0.8347018884720744
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,AL,0.46153307254642967,,3.511138147261209,,-3.368198820555918,7.607554812679199,3.368198820555918
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,AP,0.44450836102261754,,6.190562820843111,,-6.161403432041927,13.926763506993115,6.161403432041927
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,BA,0.27406388029869866,,2.036549508304826,,1.967205340367345,7.430929993712478,1.967205340367345
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,CE,0.46222759294606725,,1.1611521043778275,,0.2837686248117401,2.512078729391888,0.2837686248117401
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,DF,0.7698741415019135,,3.8958236245791675,,1.3156451071200865,5.060338326182741,1.3156451071200865
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,ES,0.33719116613103456,,1.0130931924749482,,0.17189138128934595,3.0045069213979763,0.17189138128934595
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,GO,0.14699038951447263,,1.0852081346401743,,-1.042108411667235,7.382850934845131,1.042108411667235
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,MA,0.25850750682298224,,5.908840882672009,,5.812864564461866,22.85752145185554,5.812864564461866
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,MG,0.3527383846029039,,5.760934580396469,,5.749273753714137,16.332031987054247,5.749273753714137
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,MS,0.20142903347456478,,3.379215122234672,,3.126228598994333,16.77620680566577,3.126228598994333
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,MT,0.6607588464404238,,3.9517823438761366,,-1.972777591275283,5.980672623854825,1.972777591275283
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,PA,0.2436994723171933,,3.6438988779330828,,-3.5057631579375044,14.952428264556406,3.5057631579375044
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,PB,0.3808348389192535,,2.3285773400828114,,-2.1222877783468426,6.114402103260642,2.1222877783468426
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,PE,0.21336394201330722,,0.3922902838211166,,-0.26331249451571026,1.8385969068599697,0.26331249451571026
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,PI,0.36357685739030793,,3.8093987468546584,,-3.6659484308414614,10.477561124758783,3.6659484308414614
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,PR,0.2847135284227136,,3.711814295203045,,-3.6486819575233533,13.0370141375654,3.6486819575233533
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,RJ,0.4440916734951609,,5.56847723581712,,-5.5303874072759855,12.539026440174403,5.5303874072759855
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,RN,0.37836873377305014,,1.048022561056632,,0.6912293694880641,2.7698445128007005,0.6912293694880641
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,RO,0.80609247805491,,8.670468966841536,,8.268168294600002,10.756171534763924,8.268168294600002
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,RR,0.39745304338496756,,3.295588761546064,,3.0507218688438837,8.29176884262527,3.0507218688438837
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,RS,0.287994270333646,,2.149486017795025,,-1.7981538991961392,7.463641604066674,1.7981538991961392
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,SC,0.4030379979342835,,1.9574728613346324,,0.33823086815097475,4.856794821747313,0.33823086815097475
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,SE,0.27214268399238084,,3.0897798645777987,,3.0789444313025416,11.353529035762369,3.0789444313025416
services_volume_index_ma6_clean,"Servicos, MM6",Consumo das familias,consumption,SP,0.2305011938572577,,4.132644682315923,,4.0647847983391125,17.928951313263664,4.0647847983391125
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,AC,5.719701783053618,,142.02131237827192,,106.4310914053094,24.830195308268323,106.4310914053094
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,AL,3.052923911741076,,55.91674622526719,,-55.884369581980906,18.315800800085448,55.884369581980906
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,AP,5.385433083496743,,6.5533556837636375,,-4.874110905311549,1.2168669784136592,4.874110905311549
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,BA,3.8464265855162547,,32.50740693009341,,27.770620677752316,8.45132649938004,27.770620677752316
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,CE,1.6247702494140983,,24.821556391543073,,23.587299747068016,15.276963866425959,23.587299747068016
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,DF,10.419011392783782,,191.86348162925313,,-184.3959808088025,18.414749192244667,184.3959808088025
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,ES,1.933262223422618,,36.44536415549967,,35.02342626007893,18.851743811027017,35.02342626007893
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,GO,2.431919051555778,,14.003276561271022,,12.471267143505164,5.758117874981353,12.471267143505164
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,MA,4.02857374529971,,23.51057798480541,,-23.418829535939256,5.835955718133768,23.418829535939256
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,MG,3.4790325564936566,,56.0367879490116,,47.577046550363434,16.10700303577736,47.577046550363434
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,MS,3.8048094695941246,,41.57839051155601,,-37.08834775183883,10.927850880267956,37.08834775183883
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,MT,5.479264188043011,,54.932666023081865,,17.909796213605357,10.025555282214228,17.909796213605357
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,PA,2.4509868979081895,,16.11462680914336,,14.652728186280834,6.574750286464808,14.652728186280834
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,PB,0.9829583477914304,,7.182990473402968,,-6.552696683506724,7.30752273434794,6.552696683506724
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,PE,4.203647018447351,,19.18016337249272,,-10.840460351425028,4.562743562511835,10.840460351425028
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,PI,1.2242297357630747,,24.796542220356866,,24.737377426658735,20.25481124660065,24.737377426658735
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,PR,8.951280905156468,,62.40926349937337,,-57.06609045461463,6.9721042340903345,57.06609045461463
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,RJ,2.9100554044674443,,56.24859210905038,,-56.17489754767388,19.32904508371179,56.17489754767388
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,RN,2.7411644806794855,,33.49434424745451,,-33.4045773610358,12.219020231559348,33.4045773610358
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,RO,4.291562012274664,,86.88423674805107,,-84.4014973291695,20.24536439169375,84.4014973291695
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,RR,3.2228208683290727,,52.986407818857835,,-50.842408732500964,16.441003078874054,50.842408732500964
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,RS,4.54949809724087,,26.434951287951854,,17.678310453004467,5.8105203525601725,17.678310453004467
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,SC,4.187944208284772,,16.714716130235203,,12.695334187642024,3.991150621627057,12.695334187642024
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,SE,1.2671812570636505,,24.47341083537103,,24.461864139387956,19.313267694695497,24.461864139387956
state_tax_revenue_real_pc_ma4_clean,"Arrecadacao propria, MM4",Setor publico estadual,public_sector,SP,6.915975606880384,,91.06253375998125,,83.98548614448055,13.166983074576978,83.98548614448055
