period_date,analysis_period,treated_value,synthetic_value,gap,outcome,period_variance,period_se,gap_lower,gap_upper,a_star,b_star
2017-08-01,pre,73.25724666666666,73.34259715130108,-0.08535048463441797,retail_volume_index_ma6_post_clean,0.057493125777050805,0.23977724199150094,-0.5553052432501049,0.3846042739812689,0,0.1
2017-09-01,pre,74.93166666666667,74.37650208469239,0.5551645819742816,retail_volume_index_ma6_post_clean,0.029755303671205616,0.1724972569961784,0.21707617082982217,0.8932529931187412,0,0.1
2017-10-01,pre,76.491115,77.01853564698874,-0.5274206469887446,retail_volume_index_ma6_post_clean,0.026501019008320952,0.16279133579008728,-0.8464858021324819,-0.2083554918450073,0,0.1
2017-11-01,pre,77.583165,77.27470222095883,0.3084627790411645,retail_volume_index_ma6_post_clean,0.027767614731471154,0.16663617473847375,-0.01813812196776715,0.6350636800500962,0,0.1
2017-12-01,pre,80.34760666666666,80.08374266418461,0.2638640024820518,retail_volume_index_ma6_post_clean,0.02744919196037398,0.16567797669085044,-0.060858864863481577,0.5885868698275851,0,0.1
2018-01-01,pre,79.72671833333334,80.17000322130755,-0.4432848879742153,retail_volume_index_ma6_post_clean,0.04670126739098426,0.21610476022287028,-0.8668424348987049,-0.019727341049725566,0,0.1
2018-02-01,pre,78.26864833333333,78.15791016365348,0.1107381696798484,retail_volume_index_ma6_post_clean,0.016025285779479006,0.12659101776776663,-0.1373756659112442,0.35885200527094097,0,0.1
2018-03-01,pre,78.08289333333333,78.15943137048988,-0.07653803715655272,retail_volume_index_ma6_post_clean,0.013096545642917384,0.1144401399986796,-0.3008365899396863,0.1477605156265809,0,0.1
2018-04-01,pre,77.29325166666666,77.44459954373431,-0.15134787706764996,retail_volume_index_ma6_post_clean,0.01298734394608347,0.11396202852741552,-0.3747093485865105,0.07201359445121061,0,0.1
2018-05-01,pre,77.55250166666667,77.47184549001184,0.08065617665482705,retail_volume_index_ma6_post_clean,0.020512112328961187,0.14322050247419602,-0.20005085004232676,0.36136320335198086,0,0.1
2018-06-01,pre,75.10647666666667,74.91295977701202,0.19351688965464575,retail_volume_index_ma6_post_clean,0.029085759340783248,0.17054547587310326,-0.1407461007828813,0.5277798800921728,0,0.1
2018-07-01,pre,75.365775,75.06854388360848,0.2972311163915151,retail_volume_index_ma6_post_clean,0.03836468969164773,0.19586906262002618,-0.08666519202935669,0.6811274248123869,0,0.1
2018-08-01,pre,76.55546166666667,77.16883553943461,-0.6133738727679372,retail_volume_index_ma6_post_clean,0.025266304734970095,0.15895378175737152,-0.9249175602188251,-0.30183018531704925,0,0.1
2018-09-01,pre,76.24355166666666,76.2755205006722,-0.03196883400553929,retail_volume_index_ma6_post_clean,0.03661294438218115,0.19134509239115893,-0.4069983237106998,0.34306065569962124,0,0.1
2018-10-01,pre,77.75325666666666,77.47664021492652,0.27661645174013927,retail_volume_index_ma6_post_clean,0.02870765702171859,0.16943334093890314,-0.05546679428040674,0.6086996977606853,0,0.1
2018-11-01,pre,78.00731833333333,78.05975639350956,-0.05243806017622887,retail_volume_index_ma6_post_clean,0.01117741637121523,0.10572330098523801,-0.25965192243398333,0.15477580208152558,0,0.1
2019-01-01,post,75.97588,86.61393412377295,-10.638054123772946,retail_volume_index_ma6_post_clean,14.8185284983083,3.849484186005743,-18.182904487400688,-3.0932037601452045,0,0.1
2019-02-01,post,72.85867999999999,80.5927253830495,-7.734045383049505,retail_volume_index_ma6_post_clean,10.371816497747837,3.220530468377506,-14.046169112183327,-1.4219216539156836,0,0.1
2019-03-01,post,73.50768666666667,81.22612634212807,-7.718439675461397,retail_volume_index_ma6_post_clean,8.48835096361411,2.9134774692133987,-13.428750584888562,-2.0081287660342326,0,0.1
2019-04-01,post,74.624915,78.5179777833495,-3.8930627833494924,retail_volume_index_ma6_post_clean,9.504244703039221,3.082895506344518,-9.935426943885119,2.149301377186135,0,0.1
2019-05-01,post,76.141816,78.53398808476175,-2.3921720847617394,retail_volume_index_ma6_post_clean,13.244572498586095,3.6393093436236077,-9.525087326864114,4.740743157340634,0,0.1
2019-06-01,post,76.903465,76.05928988119275,0.844175118807243,retail_volume_index_ma6_post_clean,15.627323728750849,3.9531409953037153,-6.903838857796861,8.592189095411346,0,0.1
2019-07-01,post,78.226535,75.89155728076678,2.3349777192332226,retail_volume_index_ma6_post_clean,20.733032072318455,4.553353936640381,-6.589432005445596,11.259387443912042,0,0.1
2019-08-01,post,80.51602333333334,79.89075528130842,0.6252680520249214,retail_volume_index_ma6_post_clean,25.56274678943194,5.055961509884341,-9.284234414569138,10.53477051861898,0,0.1
2019-09-01,post,81.66248166666666,80.91405410311245,0.7484275635542161,retail_volume_index_ma6_post_clean,21.321494956503024,4.617520433793772,-8.301746184559343,9.798601311667776,0,0.1
2019-10-01,post,83.24366833333333,84.6832117110367,-1.439543377703373,retail_volume_index_ma6_post_clean,19.708642486781052,4.439441686381414,-10.140689194476705,7.261602439069959,0,0.1
2019-11-01,post,85.67196833333333,84.92217930527521,0.7497890280581174,retail_volume_index_ma6_post_clean,16.772919816846898,4.095475530002211,-7.277195510311305,8.77677356642754,0,0.1
2019-12-01,post,88.345795,83.994226376937,4.351568623063002,retail_volume_index_ma6_post_clean,13.444243035710544,3.6666392017364546,-2.8349121566431403,11.538049402769145,0,0.1
2020-01-01,post,87.45521666666667,84.01007291400575,3.4451437526609254,retail_volume_index_ma6_post_clean,10.797792847320205,3.285999520286058,-2.995296960315642,9.885584465637493,0,0.1
2020-02-01,post,85.96020666666666,81.31878349889674,4.641423167769929,retail_volume_index_ma6_post_clean,13.33398029102008,3.651572303956212,-2.5155270349281915,11.798373370468049,0,0.1
2020-03-01,post,84.01311166666666,80.59566170126185,3.4174499654048134,retail_volume_index_ma6_post_clean,14.89518033775187,3.8594274624290934,-4.1468888619010205,10.981788792710647,0,0.1
2020-04-01,post,79.967815,78.35678147045304,1.6110335295469582,retail_volume_index_ma6_post_clean,19.40852593930278,4.4055108601957595,-7.0236090899368016,10.245676149030718,0,0.1
2020-05-01,post,76.21402166666667,80.71590618214465,-4.5018845154779825,retail_volume_index_ma6_post_clean,24.96695886849017,4.996694794410618,-14.295226354261562,5.291457323305597,0,0.1
2020-06-01,post,73.35456333333333,91.0614339329143,-17.706870599580967,retail_volume_index_ma6_post_clean,28.173134228973836,5.307837057500337,-28.11004006808868,-7.303701131073252,0,0.1
2020-07-01,post,74.91202166666667,100.51883415056376,-25.606812483897087,retail_volume_index_ma6_post_clean,26.25744698494186,5.124202082758043,-35.65006401560798,-15.563560952186192,0,0.1
2020-08-01,post,77.78629000000001,113.25135219714613,-35.465062197146125,retail_volume_index_ma6_post_clean,32.75193485368336,5.72293061758426,-46.681800093632845,-24.24832430065941,0,0.1
2020-09-01,post,81.381195,121.4345130278248,-40.0533180278248,retail_volume_index_ma6_post_clean,32.21080640069171,5.675456492714194,-51.177008349368634,-28.92962770628097,0,0.1
2020-10-01,post,86.79456,129.3187110118461,-42.52415101184609,retail_volume_index_ma6_post_clean,33.455229904116976,5.784049611138979,-53.860679934471385,-31.18762208922079,0,0.1
2020-11-01,post,90.76300833333333,135.64413744782857,-44.88112911449524,retail_volume_index_ma6_post_clean,49.55527857563519,7.039551020884442,-58.67839558276091,-31.083862646229562,0,0.1
2020-12-01,post,96.15844333333334,133.64752066754798,-37.48907733421464,retail_volume_index_ma6_post_clean,42.09280909550599,6.487897124300446,-50.2051220332445,-24.773032635184784,0,0.1
