period_date,analysis_period,treated_value,synthetic_value,gap,outcome,period_variance,period_se,gap_lower,gap_upper,a_star,b_star
2017-04-01,pre,11.166666666666666,-22.963394431191432,34.130061097858096,formal_hiring_balance_ma6_post_clean,109436.40002184207,330.81172896655596,-614.2490133400172,682.5091355357333,0,0
2017-05-01,pre,59.5,102.94895968649428,-43.44895968649428,formal_hiring_balance_ma6_post_clean,42607.12687833654,206.41493860265186,-448.01480521873833,361.1168858457498,0,0
2017-06-01,pre,145,130.29102696948627,14.708973030513732,formal_hiring_balance_ma6_post_clean,127973.92029433632,357.73442704656804,-686.4376200108309,715.8555660718584,0,0
2017-07-01,pre,104.5,170.5842853588826,-66.0842853588826,formal_hiring_balance_ma6_post_clean,62096.471325433995,249.19163574533152,-554.4909166683562,422.32234595059106,0,0
2017-08-01,pre,146.33333333333334,134.45390032488362,11.879433008449723,formal_hiring_balance_ma6_post_clean,77066.86660097401,277.6091976159544,-532.2245960958834,555.9834621127828,0,0
2017-09-01,pre,249.83333333333334,188.57675513292793,61.256578200405414,formal_hiring_balance_ma6_post_clean,55496.842893143155,235.57767910636855,-400.4671884096108,522.9803448104217,0,0
2017-10-01,pre,217.16666666666666,212.5816105940261,4.585056072640555,formal_hiring_balance_ma6_post_clean,31978.6822525383,178.82584335754802,-345.9071564131547,355.07726855843583,0,0
2017-11-01,pre,196.5,202.68600207912826,-6.186002079128258,formal_hiring_balance_ma6_post_clean,11024.135909021792,104.9958852004296,-211.9741555968723,199.60215143861578,0,0
2017-12-01,pre,154.5,163.67593745627747,-9.175937456277467,formal_hiring_balance_ma6_post_clean,22071.1277005156,148.5635476842001,-300.35514033280856,282.00326542025357,0,0
2018-01-01,pre,167.33333333333334,219.24037003484312,-51.90703670150978,formal_hiring_balance_ma6_post_clean,223367.92762359785,472.618162604441,-978.2216138457089,874.4075404426893,0,0
2018-02-01,pre,90,104.94302010099848,-14.943020100998481,formal_hiring_balance_ma6_post_clean,42638.75833089263,206.4915454223069,-419.65901224073656,389.7729720387396,0,0
2018-03-01,pre,0.5,-27.911191504013573,28.411191504013573,formal_hiring_balance_ma6_post_clean,7874.738830256034,88.73972520949134,-145.5154739045705,202.33785691259766,0,0
2018-04-01,pre,10.666666666666666,7.446542970507554,3.2201236961591118,formal_hiring_balance_ma6_post_clean,2494.954207871985,49.949516592976,-94.67912987125966,101.11937726357787,0,0
2018-05-01,pre,-72.83333333333333,-78.12630165804293,5.292968324709605,formal_hiring_balance_ma6_post_clean,19601.159735820802,140.00414185237807,-269.1101073923882,279.6960440418074,0,0
2018-06-01,pre,-79.66666666666667,-7.639533930057496,-72.02713273660918,formal_hiring_balance_ma6_post_clean,634588.0770497735,796.6103671493195,-1633.3547620605045,1489.300496587286,0,0
2018-07-01,pre,-114.16666666666667,-102.96260056416958,-11.204066102497094,formal_hiring_balance_ma6_post_clean,214765.107646634,463.42756461677374,-919.5054021944821,897.0972699894879,0,0
2018-08-01,pre,-83.5,-63.7634689877782,-19.736531012221803,formal_hiring_balance_ma6_post_clean,47590.11001985807,218.1515757904537,-447.30576273217093,407.8327007077273,0,0
2018-09-01,pre,21,-9.148932590196125,30.148932590196125,formal_hiring_balance_ma6_post_clean,69913.93009221746,264.41242423951536,-488.08989598417946,548.3877611645717,0,0
2018-10-01,pre,27,33.98939962887107,-6.98939962887107,formal_hiring_balance_ma6_post_clean,33218.89069465198,182.26050228903676,-364.21341991956314,350.234620661821,0,0
2018-11-01,pre,124,102.7016736473633,21.298326352636707,formal_hiring_balance_ma6_post_clean,29941.268112385966,173.0354533394413,-317.8449302412292,360.4415829465026,0,0
2019-01-01,post,-300,-48.6777905615165,-251.3222094384835,formal_hiring_balance_ma6_post_clean,141674846.41053325,11902.72432725102,-23580.233208759222,23077.588789882255,0,0
2019-02-01,post,-273,202.1720721539192,-475.1720721539192,formal_hiring_balance_ma6_post_clean,48316850.13632136,6951.032307241951,-14098.945049722493,13148.600905414656,0,0
2019-03-01,post,-156.66666666666666,183.2010569117116,-339.8677235783782,formal_hiring_balance_ma6_post_clean,30139521.060295466,5489.947272997753,-11099.966655677856,10420.2312085211,0,0
2019-04-01,post,-79.5,166.11089519878328,-245.61089519878328,formal_hiring_balance_ma6_post_clean,52594210.93206917,7252.186631083701,-14459.635501285702,13968.413710888137,0,0
2019-05-01,post,-38.8,259.0912479513573,-297.8912479513573,formal_hiring_balance_ma6_post_clean,15648207.572471319,3955.7815375057453,-8051.080592171097,7455.298096268382,0,0
2019-06-01,post,0,248.34233229800827,-248.34233229800827,formal_hiring_balance_ma6_post_clean,15095290.064653696,3885.2657649964817,-7863.323302057572,7366.638637461556,0,0
2019-07-01,post,92.16666666666667,363.3544422278535,-271.1877755611868,formal_hiring_balance_ma6_post_clean,8171161.323642058,2858.5243262288427,-5873.792503901342,5331.416952778968,0,0
2019-08-01,post,179.16666666666666,344.055840875035,-164.88917420836836,formal_hiring_balance_ma6_post_clean,8264458.787961982,2874.7971733605805,-5799.3880968526555,5469.609748435918,0,0
2019-09-01,post,267.3333333333333,310.9197647179312,-43.58643138459786,formal_hiring_balance_ma6_post_clean,7652172.841835218,2766.2561056119184,-5465.3487703979845,5378.175907628789,0,0
2019-10-01,post,282.3333333333333,302.73412596397765,-20.400792630644332,formal_hiring_balance_ma6_post_clean,6729948.670857644,2594.2144612305365,-5104.9677048154745,5064.1661195541865,0,0
2019-11-01,post,366.3333333333333,154.17778432177425,212.15554901155906,formal_hiring_balance_ma6_post_clean,20616125.729619395,4540.498401014958,-8687.057788839462,9111.36888686258,0,0
2019-12-01,post,305.5,17.886910818030152,287.6130891819698,formal_hiring_balance_ma6_post_clean,10467220.568386996,3235.3084193608183,-6053.474891644442,6628.701070008383,0,0
2020-01-01,post,326.8333333333333,-18.398945591738865,345.2322789250722,formal_hiring_balance_ma6_post_clean,15197581.855773283,3898.407605134856,-7295.506224196289,7985.970782046433,0,0
2020-02-01,post,407,128.09660471119855,278.90339528880145,formal_hiring_balance_ma6_post_clean,5856663.561515038,2420.054454245821,-4464.316175658743,5022.122966236346,0,0
2020-03-01,post,374,31.6273575220211,342.3726424779789,formal_hiring_balance_ma6_post_clean,27471519.183055557,5241.3279980416755,-9930.441464845126,10615.186749801085,0,0
2020-04-01,post,99.66666666666667,-383.2840035492511,482.9506702159178,formal_hiring_balance_ma6_post_clean,30590641.039261777,5530.880674834865,-10357.376255249004,11323.27759568084,0,0
2020-05-01,post,-78.33333333333333,-462.92715548670276,384.59382215336944,formal_hiring_balance_ma6_post_clean,43397311.475144245,6587.663582420117,-12526.989541656167,13296.177185962904,0,0
2020-06-01,post,-54,-425.09414574450716,371.09414574450716,formal_hiring_balance_ma6_post_clean,110194171.55147567,10497.341165813164,-20203.316472678995,20945.50476416801,0,0
2020-07-01,post,-88.33333333333333,-482.2734195494172,393.9400862160839,formal_hiring_balance_ma6_post_clean,131868302.2372652,11483.392453332996,-22113.095542655636,22900.975715087803,0,0
2020-08-01,post,-108,-523.5801281701433,415.5801281701433,formal_hiring_balance_ma6_post_clean,185335801.96126288,13613.809237728537,-26266.99567017647,27098.155926516756,0,0
2020-09-01,post,21,-411.9430110237796,432.9430110237796,formal_hiring_balance_ma6_post_clean,133960265.87097844,11574.120522570103,-22251.916365939527,23117.80238798709,0,0
2020-10-01,post,360.3333333333333,49.28971364528758,311.04361968804574,formal_hiring_balance_ma6_post_clean,90860717.65950526,9532.088840307,-18371.50720474984,18993.594444125934,0,0
2020-11-01,post,602,246.33205228849465,355.66794771150535,formal_hiring_balance_ma6_post_clean,47881098.63882132,6919.616943069993,-13206.532047518824,13917.867942941833,0,0
2020-12-01,post,630.5,355.4538016855821,275.0461983144179,formal_hiring_balance_ma6_post_clean,6134971.946855542,2476.8875523235893,-4579.564197995384,5129.65659462422,0,0
