pseudo_treated_state,outcome,channel_slug,period_date,analysis_period,augmented_gap
AC,icms_confaz,public_sector,2015-12-01,post,-0.02749351585939941
AC,icms_confaz,public_sector,2016-01-01,post,-0.014961076464350853
AC,icms_confaz,public_sector,2016-02-01,post,-0.27144115620890297
AC,icms_confaz,public_sector,2016-03-01,post,-0.08185410581138264
AC,tax_confaz,public_sector,2011-04-01,pre,0.01323624643610799
AC,tax_confaz,public_sector,2011-05-01,pre,-0.35422328734546493
AC,tax_confaz,public_sector,2011-06-01,pre,-0.2826002941449879
AC,tax_confaz,public_sector,2011-07-01,pre,-0.06635081181337554
AC,tax_confaz,public_sector,2011-08-01,pre,-0.08298765760870275
AC,tax_confaz,public_sector,2011-09-01,pre,-0.09250945958903589
AC,tax_confaz,public_sector,2011-10-01,pre,-0.2434613976722959
AC,tax_confaz,public_sector,2011-11-01,pre,-0.009263749744579108
AC,tax_confaz,public_sector,2011-12-01,pre,0.9311855958433837
AC,tax_confaz,public_sector,2012-01-01,pre,-0.4450109393240078
AC,tax_confaz,public_sector,2012-02-01,pre,-0.32168031026669297
AC,tax_confaz,public_sector,2012-03-01,pre,-0.193161401850789
AC,tax_confaz,public_sector,2012-04-01,pre,-0.02750282970745399
AC,tax_confaz,public_sector,2012-05-01,pre,0.45712312774883124
AC,tax_confaz,public_sector,2012-06-01,pre,-0.08678797613418787
AC,tax_confaz,public_sector,2012-07-01,pre,0.17485309189766962
AC,tax_confaz,public_sector,2012-08-01,pre,0.002912023807872366
AC,tax_confaz,public_sector,2012-09-01,pre,-0.03818437400881347
AC,tax_confaz,public_sector,2012-10-01,pre,0.009816203372697174
AC,tax_confaz,public_sector,2012-11-01,pre,-0.15953677234900976
AC,tax_confaz,public_sector,2012-12-01,pre,-0.09037122948090648
AC,tax_confaz,public_sector,2013-01-01,pre,-0.16923071047710447
AC,tax_confaz,public_sector,2013-02-01,pre,-0.11612586298261274
AC,tax_confaz,public_sector,2013-03-01,pre,-0.8439839685967128
AC,tax_confaz,public_sector,2013-04-01,pre,0.05795466049851772
AC,tax_confaz,public_sector,2013-05-01,pre,-0.18519339390590162
AC,tax_confaz,public_sector,2013-06-01,pre,-0.14396185284026597
AC,tax_confaz,public_sector,2013-07-01,pre,0.07527210927113881
AC,tax_confaz,public_sector,2013-08-01,pre,-0.17550578301026132
AC,tax_confaz,public_sector,2013-09-01,pre,-0.17310301507850934
AC,tax_confaz,public_sector,2013-10-01,pre,0.1681271085783438
