period,period_date,year,quarter,sidra_period_code,sidra_period_label,uf,state_abbrev,state_name,macroregion,pnadc_population,pnadc_population_original_unit,unemployment_rate_pnadc,labor_income_real_pnadc,informality_rate_pnadc,formalization_rate_pnadc,income_variable_used,population_concept,formalization_rule,source_system,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,instability_start_date,removal_date
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,29,BA,Bahia,Northeast,11604000,Mil pessoas,0.16399999999999998,2209,0.551,0.4489999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,23,CE,Ceara,Northeast,7116000,Mil pessoas,0.107,2308,0.547,0.453,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,53,DF,Distrito Federal,Center-West,2354000,Mil pessoas,0.127,5693,0.287,0.7130000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,32,ES,Espirito Santo,Southeast,3137000,Mil pessoas,0.114,3077,0.421,0.579,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,52,GO,Goias,Center-West,5462000,Mil pessoas,0.09,3017,0.402,0.598,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,21,MA,Maranhao,Northeast,5126000,Mil pessoas,0.141,1914,0.595,0.405,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,31,MG,Minas Gerais,Southeast,16917000,Mil pessoas,0.098,2847,0.398,0.6020000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,50,MS,Mato Grosso do Sul,Center-West,2078000,Mil pessoas,0.073,3329,0.363,0.637,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,51,MT,Mato Grosso,Center-West,2712000,Mil pessoas,0.068,3328,0.3829999999999999,0.617,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,15,PA,Para,North,6255000,Mil pessoas,0.11,2178,0.612,0.388,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,25,PB,Paraiba,Northeast,3148000,Mil pessoas,0.11,2413,0.537,0.463,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,26,PE,Pernambuco,Northeast,7368000,Mil pessoas,0.17,2442,0.485,0.515,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,22,PI,Piaui,Northeast,2577000,Mil pessoas,0.125,1986,0.59,0.41,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,41,PR,Parana,South,9173000,Mil pessoas,0.087,3497,0.354,0.646,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,33,RJ,Rio de Janeiro,Southeast,14240000,Mil pessoas,0.147,3723,0.377,0.623,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,24,RN,Rio Grande do Norte,Northeast,2694000,Mil pessoas,0.13,2338,0.482,0.518,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,11,RO,Rondonia,North,1319000,Mil pessoas,0.08800000000000001,2938,0.51,0.49,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,14,RR,Roraima,North,390000,Mil pessoas,0.136,3292,0.456,0.544,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,TRUE,FALSE,TRUE,treated_unit,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,43,RS,Rio Grande do Sul,South,9126000,Mil pessoas,0.083,3461,0.337,0.663,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,42,SC,Santa Catarina,South,5949000,Mil pessoas,0.062,3554,0.272,0.728,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,28,SE,Sergipe,Northeast,1728000,Mil pessoas,0.177,2350,0.529,0.471,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,35,SP,Sao Paulo,Southeast,36668000,Mil pessoas,0.133,4283,0.313,0.687,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,17,TO,Tocantins,North,1163000,Mil pessoas,0.099,2814,0.45,0.55,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,12,AC,Acre,North,620000,Mil pessoas,0.133,2599,0.506,0.494,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,27,AL,Alagoas,Northeast,2492000,Mil pessoas,0.161,2310,0.44,0.56,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,13,AM,Amazonas,North,2884000,Mil pessoas,0.146,2345,0.563,0.43700000000000006,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:AM_2017_01,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,16,AP,Amapa,North,569000,Mil pessoas,0.198,2723,0.519,0.481,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,29,BA,Bahia,Northeast,11558000,Mil pessoas,0.177,2300,0.552,0.4479999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,23,CE,Ceara,Northeast,7093000,Mil pessoas,0.102,2260,0.555,0.4449999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,53,DF,Distrito Federal,Center-West,2350000,Mil pessoas,0.121,5975,0.292,0.708,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,32,ES,Espirito Santo,Southeast,3132000,Mil pessoas,0.104,3220,0.419,0.581,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,52,GO,Goias,Center-West,5459000,Mil pessoas,0.084,3161,0.407,0.593,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,21,MA,Maranhao,Northeast,5158000,Mil pessoas,0.14400000000000002,1979,0.595,0.405,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,31,MG,Minas Gerais,Southeast,16935000,Mil pessoas,0.097,2895,0.398,0.6020000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,50,MS,Mato Grosso do Sul,Center-West,2110000,Mil pessoas,0.07,3473,0.361,0.639,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,51,MT,Mato Grosso,Center-West,2700000,Mil pessoas,0.07,3435,0.398,0.6020000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,15,PA,Para,North,6287000,Mil pessoas,0.103,2179,0.624,0.376,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,25,PB,Paraiba,Northeast,3152000,Mil pessoas,0.112,2469,0.526,0.474,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,26,PE,Pernambuco,Northeast,7338000,Mil pessoas,0.156,2458,0.478,0.522,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,22,PI,Piaui,Northeast,2592000,Mil pessoas,0.124,2084,0.586,0.414,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,41,PR,Parana,South,9201000,Mil pessoas,0.079,3660,0.348,0.652,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,33,RJ,Rio de Janeiro,Southeast,14250000,Mil pessoas,0.149,3819,0.366,0.634,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,24,RN,Rio Grande do Norte,Northeast,2703000,Mil pessoas,0.135,2419,0.486,0.514,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,11,RO,Rondonia,North,1323000,Mil pessoas,0.091,2824,0.493,0.507,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,14,RR,Roraima,North,394000,Mil pessoas,0.142,3122,0.446,0.554,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,TRUE,FALSE,TRUE,treated_unit,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,43,RS,Rio Grande do Sul,South,9186000,Mil pessoas,0.075,3577,0.344,0.656,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,42,SC,Santa Catarina,South,5988000,Mil pessoas,0.064,3709,0.275,0.725,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,28,SE,Sergipe,Northeast,1754000,Mil pessoas,0.152,2353,0.5329999999999999,0.4670000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,35,SP,Sao Paulo,Southeast,36824000,Mil pessoas,0.126,4467,0.317,0.683,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,crisis,2018-11-07,2018-12-10
2018Q4,2018-10-01,2018,4,201804,4 trimestre 2018,17,TO,Tocantins,North,1160000,Mil pessoas,0.105,2722,0.457,0.5429999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,crisis,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,12,AC,Acre,North,622000,Mil pessoas,0.182,2950,0.52,0.48,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,27,AL,Alagoas,Northeast,2489000,Mil pessoas,0.162,2374,0.466,0.534,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,13,AM,Amazonas,North,2903000,Mil pessoas,0.161,2502,0.5539999999999999,0.44600000000000006,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:AM_2017_01,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,16,AP,Amapa,North,565000,Mil pessoas,0.203,2767,0.536,0.464,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,29,BA,Bahia,Northeast,11639000,Mil pessoas,0.185,2368,0.547,0.453,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,23,CE,Ceara,Northeast,7122000,Mil pessoas,0.116,2431,0.552,0.4479999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,53,DF,Distrito Federal,Center-West,2357000,Mil pessoas,0.142,6532,0.284,0.716,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,32,ES,Espirito Santo,Southeast,3133000,Mil pessoas,0.124,3386,0.421,0.579,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,52,GO,Goias,Center-West,5516000,Mil pessoas,0.109,3295,0.406,0.594,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,21,MA,Maranhao,Northeast,5181000,Mil pessoas,0.16699999999999998,2060,0.601,0.399,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,31,MG,Minas Gerais,Southeast,16955000,Mil pessoas,0.113,3060,0.392,0.608,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,50,MS,Mato Grosso do Sul,Center-West,2103000,Mil pessoas,0.096,3930,0.368,0.632,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,51,MT,Mato Grosso,Center-West,2722000,Mil pessoas,0.092,3555,0.404,0.5960000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,15,PA,Para,North,6290000,Mil pessoas,0.116,2372,0.616,0.384,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,25,PB,Paraiba,Northeast,3149000,Mil pessoas,0.112,2600,0.534,0.466,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,26,PE,Pernambuco,Northeast,7367000,Mil pessoas,0.163,2727,0.481,0.5189999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,22,PI,Piaui,Northeast,2591000,Mil pessoas,0.129,2310,0.588,0.412,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,41,PR,Parana,South,9184000,Mil pessoas,0.09,4049,0.34600000000000003,0.6539999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,33,RJ,Rio de Janeiro,Southeast,14282000,Mil pessoas,0.154,4263,0.368,0.632,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,24,RN,Rio Grande do Norte,Northeast,2680000,Mil pessoas,0.141,2641,0.488,0.512,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,11,RO,Rondonia,North,1318000,Mil pessoas,0.091,2821,0.512,0.488,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,14,RR,Roraima,North,393000,Mil pessoas,0.153,3315,0.48,0.52,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,TRUE,FALSE,TRUE,treated_unit,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,43,RS,Rio Grande do Sul,South,9222000,Mil pessoas,0.081,3962,0.337,0.663,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,42,SC,Santa Catarina,South,5979000,Mil pessoas,0.073,3900,0.26899999999999996,0.7310000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,28,SE,Sergipe,Northeast,1747000,Mil pessoas,0.156,2513,0.539,0.461,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
2019Q1,2019-01-01,2019,1,201901,1 trimestre 2019,35,SP,Sao Paulo,Southeast,36921000,Mil pessoas,0.136,4697,0.31,0.69,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,post,2018-11-07,2018-12-10
