period_date,year,month,state_abbrev,state_name,macroregion,formal_hiring_balance,post_2020_caged_dummy,caged_method_break_dummy,source_regime,source_component,series_version,retail_volume_index,services_volume_index,quarter,pnadc_population,unemployment_rate_pnadc,formalization_rate_pnadc,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,formal_hiring_balance_per_100k_wap,instability_start_date,removal_date,formal_hiring_balance_per_100k_wap_ma6_clean,retail_volume_index_ma6_clean,services_volume_index_ma6_clean,formal_hiring_balance_per_100k_wap_ma6_visual,retail_volume_index_ma6_visual,services_volume_index_ma6_visual
2017-03-01,2017,3,PB,Paraiba,Northeast,-1939,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,90.87331378475612,89.45572353272675,1,3095000,0.134,0.483,FALSE,TRUE,FALSE,,pre,-62.64943457189015,2018-11-07,2018-12-10,-78.55389807785134,99.17407451488188,91.48865850674036,-78.55389807785134,99.17407451488188,91.48865850674036
2017-04-01,2017,4,PB,Paraiba,Northeast,-532,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,88.80297979006119,83.99658321427478,2,3110000,0.115,0.483,FALSE,TRUE,FALSE,,pre,-17.106109324758844,2018-11-07,2018-12-10,-76.81726517601926,98.09530559170315,89.94866247143395,-76.81726517601926,98.09530559170315,89.94866247143395
2017-05-01,2017,5,PB,Paraiba,Northeast,-591,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,93.98373322345344,86.39060661079745,2,3110000,0.115,0.483,FALSE,TRUE,FALSE,,pre,-19.0032154340836,2018-11-07,2018-12-10,-78.11162664301247,95.25532289550408,88.56498229987129,-78.11162664301247,95.25532289550408,88.56498229987129
2017-06-01,2017,6,PB,Paraiba,Northeast,238,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,87.5239865068538,83.35386629176581,2,3110000,0.115,0.483,FALSE,TRUE,FALSE,,pre,7.652733118971061,2018-11-07,2018-12-10,-56.01363226308034,90.05554247543898,86.41382053777693,-56.01363226308034,90.05554247543898,86.41382053777693
2017-07-01,2017,7,PB,Paraiba,Northeast,809,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,86.6318902742283,86.65506242037479,3,3109000,0.109,0.478,FALSE,TRUE,FALSE,,pre,26.021228690897395,2018-11-07,2018-12-10,-17.00794013608371,88.74176553626442,85.80267745430443,-17.00794013608371,88.74176553626442,85.80267745430443
2017-08-01,2017,8,PB,Paraiba,Northeast,3511,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,85.5494792101722,82.25392648675557,3,3109000,0.109,0.478,FALSE,TRUE,FALSE,,pre,112.93020263750402,2018-11-07,2018-12-10,7.974234186106648,88.89423046492084,85.35096142611586,7.974234186106648,88.89423046492084,85.35096142611586
2017-09-01,2017,9,PB,Paraiba,Northeast,1975,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,87.55314438681239,83.43261068550736,3,3109000,0.109,0.478,FALSE,TRUE,FALSE,,pre,63.52524927629463,2018-11-07,2018-12-10,29.003348160804112,88.34086889859688,84.34710928491262,29.003348160804112,88.34086889859688,84.34710928491262
2017-10-01,2017,10,PB,Paraiba,Northeast,914,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,86.763868592802325,85.31744026195237,4,3124000,0.102,0.482,FALSE,TRUE,FALSE,,pre,29.257362355953905,2018-11-07,2018-12-10,36.7305934409229,88.00101703238707,84.56725212619223,36.7305934409229,88.00101703238707,84.56725212619223
2017-11-01,2017,11,PB,Paraiba,Northeast,1256,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,97.725093904457,85.41698933391156,4,3124000,0.102,0.482,FALSE,TRUE,FALSE,,pre,40.204865556978234,2018-11-07,2018-12-10,46.59860693943321,88.62457714588767,84.40498258004457,46.59860693943321,88.62457714588767,84.40498258004457
2017-12-01,2017,12,PB,Paraiba,Northeast,-1912,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,114.4458617549163,95.3329228553112,4,3124000,0.102,0.482,FALSE,TRUE,FALSE,,pre,-61.20358514724712,2018-11-07,2018-12-10,35.12255389506351,93.11155635389808,86.40149200730214,35.12255389506351,93.11155635389808,86.40149200730214
2018-01-01,2018,1,PB,Paraiba,Northeast,-3255,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,93.9210489697774,86.97672430205604,1,3124000,0.119,0.474,FALSE,TRUE,FALSE,,pre,-104.19334186939821,2018-11-07,2018-12-10,13.420125468347578,94.3264161364896,86.45510232091569,13.420125468347578,94.3264161364896,86.45510232091569
2018-02-01,2018,2,PB,Paraiba,Northeast,-2758,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,80.93455467149187,80.53179366034267,1,3124000,0.119,0.474,FALSE,TRUE,FALSE,,pre,-88.2842509603073,2018-11-07,2018-12-10,-20.11561679795431,93.55726204670955,86.1680801831802,-20.11561679795431,93.55726204670955,86.1680801831802
2018-03-01,2018,3,PB,Paraiba,Northeast,-367,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,96.28129115243044,85.14565901376949,1,3124000,0.119,0.474,FALSE,TRUE,FALSE,,pre,-11.74775928297055,2018-11-07,2018-12-10,-32.66111822449851,95.01195317431255,86.45358823789056,-32.66111822449851,95.01195317431255,86.45358823789056
2018-04-01,2018,4,PB,Paraiba,Northeast,154,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,89.70847204511607,80.29712739654587,2,3145000,0.111,0.479,FALSE,TRUE,FALSE,,pre,4.896661367249602,2018-11-07,2018-12-10,-36.72123505594922,95.50272041636484,85.61686942698947,-36.72123505594922,95.50272041636484,85.61686942698947
2018-05-01,2018,5,PB,Paraiba,Northeast,-703,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,95.46301312550789,79.56069432013264,2,3145000,0.111,0.479,FALSE,TRUE,FALSE,,pre,-22.352941176470587,2018-11-07,2018-12-10,-47.14753617819069,95.12570695320666,84.64082025802632,-47.14753617819069,95.12570695320666,84.64082025802632
2018-06-01,2018,6,PB,Paraiba,Northeast,401,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,95.18640757175147,79.61413254454891,2,3145000,0.111,0.479,FALSE,TRUE,FALSE,,pre,12.75039745627981,2018-11-07,2018-12-10,-34.82187241093621,91.91579792267919,82.02102187289927,-34.82187241093621,91.91579792267919,82.02102187289927
2018-07-01,2018,7,PB,Paraiba,Northeast,1353,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,87.95072920122249,83.92286563655884,3,3148000,0.11,0.463,FALSE,TRUE,FALSE,,pre,42.979669631512074,2018-11-07,2018-12-10,-10.293037160784493,90.92074462792004,81.51204542864974,-10.293037160784493,90.92074462792004,81.51204542864974
2018-08-01,2018,8,PB,Paraiba,Northeast,7244,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,97.2535248608282,83.68261100251377,3,3148000,0.11,0.463,FALSE,TRUE,FALSE,,pre,230.1143583227446,2018-11-07,2018-12-10,42.77339771972416,93.64057299280942,82.03718165234491,42.77339771972416,93.64057299280942,82.03718165234491
2018-09-01,2018,9,PB,Paraiba,Northeast,2083,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,85.72731114851021,81.6605901065377,3,3148000,0.11,0.463,FALSE,TRUE,FALSE,,pre,66.16899618805591,2018-11-07,2018-12-10,55.759523631561905,91.88157632548939,81.45633683447295,55.759523631561905,91.88157632548939,81.45633683447295
2018-10-01,2018,10,PB,Paraiba,Northeast,1239,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,87.84067636320094,85.83778365054806,4,3152000,0.112,0.474,FALSE,TRUE,FALSE,,pre,39.308375634517766,2018-11-07,2018-12-10,61.494809342773266,91.5702770451702,82.37977954347332,61.494809342773266,91.5702770451702,82.37977954347332
2018-11-01,2018,11,PE,Pernambuco,Northeast,1813,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,104.41742405818474,89.02109065609002,4,7338000,0.156,0.522,FALSE,TRUE,FALSE,,crisis,24.7070046334151,2018-11-07,2018-12-10,,,,24.7070046334151,104.41742405818474,89.02109065609002
2018-12-01,2018,12,PE,Pernambuco,Northeast,-14954,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,119.16968913311204,98.68689932869701,4,7338000,0.156,0.522,FALSE,TRUE,FALSE,,crisis,-203.7884982284001,2018-11-07,2018-12-10,,,,-89.5407467974925,111.7935565956484,93.85399499239352
2019-01-01,2019,1,PE,Pernambuco,Northeast,-7242,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,88.32038111159176,86.57227034132619,1,7367000,0.163,0.5189999999999999,FALSE,TRUE,FALSE,,post,-98.30324419709515,2018-11-07,2018-12-10,,,,-98.30324419709515,88.32038111159176,86.57227034132619
2019-02-01,2019,2,PE,Pernambuco,Northeast,-12396,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,82.32284237589151,82.66533175770309,1,7367000,0.163,0.5189999999999999,FALSE,TRUE,FALSE,,post,-168.26387946246777,2018-11-07,2018-12-10,,,,-133.28356182978146,85.32161174374164,84.61880104951464
2019-03-01,2019,3,PE,Pernambuco,Northeast,-6286,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,86.33320909739864,84.80276135238577,1,7367000,0.163,0.5189999999999999,FALSE,TRUE,FALSE,,post,-85.3264558164789,2018-11-07,2018-12-10,,,,-117.29785982534727,85.6588108616273,84.68012115047168
2019-04-01,2019,4,PE,Pernambuco,Northeast,425,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,86.43150953715045,84.31172576789336,2,7400000,0.161,0.517,FALSE,TRUE,FALSE,,post,5.743243243243243,2018-11-07,2018-12-10,,,,-86.53758405819964,85.85198553050809,84.5880223048271
2019-05-01,2019,5,PE,Pernambuco,Northeast,1701,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,90.00060505100923,86.76055551530958,2,7400000,0.161,0.517,FALSE,TRUE,FALSE,,post,22.986486486486488,2018-11-07,2018-12-10,,,,-64.63276994926242,86.68170943460832,85.0225289469236
2019-06-01,2019,6,PE,Pernambuco,Northeast,-253,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,87.19397329400712,85.64329557253937,2,7400000,0.161,0.517,FALSE,TRUE,FALSE,,post,-3.418918918918919,2018-11-07,2018-12-10,-54.43046144420517,86.76708674450812,85.1259900511929,-54.43046144420517,86.76708674450812,85.1259900511929
2019-07-01,2019,7,PE,Pernambuco,Northeast,-96,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,88.36604482677316,89.17186217159278,3,7396000,0.16,0.506,FALSE,TRUE,FALSE,,post,-1.2979989183342346,2018-11-07,2018-12-10,-38.26292056441168,86.77469736370502,85.55925535623733,-38.26292056441168,86.77469736370502,85.55925535623733
2019-08-01,2019,8,PE,Pernambuco,Northeast,10431,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,93.52438052589513,88.90045646491355,3,7396000,0.16,0.506,FALSE,TRUE,FALSE,,post,141.03569497025418,2018-11-07,2018-12-10,13.287008507708643,88.64162038870562,86.59844280743907,13.287008507708643,88.64162038870562,86.59844280743907
2019-09-01,2019,9,PE,Pernambuco,Northeast,17630,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,88.27910379012452,88.97746463887279,3,7396000,0.16,0.506,FALSE,TRUE,FALSE,,post,238.37209302325581,2018-11-07,2018-12-10,67.23676664766442,88.96593617082661,87.29422668852024,67.23676664766442,88.96593617082661,87.29422668852024
2019-10-01,2019,10,PE,Pernambuco,Northeast,5107,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,93.09749849845151,92.08868353375833,4,7473000,0.142,0.5,FALSE,TRUE,FALSE,,post,68.33935501137428,2018-11-07,2018-12-10,77.66945194235294,90.07693433104345,88.5903863161644,77.66945194235294,90.07693433104345,88.5903863161644
2019-11-01,2019,11,PE,Pernambuco,Northeast,3194,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,103.90997709217187,88.14692903023278,4,7473000,0.142,0.5,FALSE,TRUE,FALSE,,post,42.74053258396896,2018-11-07,2018-12-10,80.96179295860001,92.39516300457055,88.8214485686516,80.96179295860001,92.39516300457055,88.8214485686516
2019-12-01,2019,12,PE,Pernambuco,Northeast,-5358,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,121.65703664827424,94.23700784192988,4,7473000,0.142,0.5,FALSE,TRUE,FALSE,,post,-71.69811320754717,2018-11-07,2018-12-10,69.58192724382864,98.1390068969484,90.25373394688336,69.58192724382864,98.1390068969484,90.25373394688336
2020-01-01,2020,1,PE,Pernambuco,Northeast,-570,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,91.86640509892494,90.48966030377669,1,7571000,0.14800000000000002,0.514,FALSE,TRUE,FALSE,,post,-7.52872804120988,2018-11-07,2018-12-10,68.54347239001603,98.72240027564037,90.47336696891401,68.54347239001603,98.72240027564037,90.47336696891401
2020-02-01,2020,2,PE,Pernambuco,Northeast,-304,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,83.58876464591988,83.30998751871438,1,7571000,0.14800000000000002,0.514,FALSE,TRUE,FALSE,,post,-4.015321621978603,2018-11-07,2018-12-10,44.368302957977235,97.0664642956445,89.54162214454747,44.368302957977235,97.0664642956445,89.54162214454747
2020-03-01,2020,3,PE,Pernambuco,Northeast,-29343,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,81.6741263999492,80.23931016372065,1,7571000,0.14800000000000002,0.514,FALSE,TRUE,FALSE,,post,-387.57099458459913,2018-11-07,2018-12-10,-59.95554497666526,95.96563473061528,88.08526306535545,-59.95554497666526,95.96563473061528,88.08526306535545
2020-04-01,2020,4,PE,Pernambuco,Northeast,-29494,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,66.08977600360461,61.438166322563504,2,7494000,0.154,0.5449999999999999,FALSE,TRUE,FALSE,,post,-393.56818788364023,2018-11-07,2018-12-10,-136.94013545916766,91.46434764814079,82.97684353015632,-136.94013545916766,91.46434764814079,82.97684353015632
2020-05-01,2020,5,PE,Pernambuco,Northeast,-9450,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,75.18982457952346,61.5984176536994,2,7494000,0.154,0.5449999999999999,FALSE,TRUE,FALSE,,post,-126.10088070456365,2018-11-07,2018-12-10,-165.08037100725645,86.67765556269939,78.55209163406741,-165.08037100725645,86.67765556269939,78.55209163406741
2020-06-01,2020,6,PE,Pernambuco,Northeast,-4880,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,81.713821002035,65.91680853375833,2,7494000,0.154,0.5449999999999999,FALSE,TRUE,FALSE,,post,-65.11876167600747,2018-11-07,2018-12-10,-163.9838124186665,80.02045295499285,73.83205841603882,-163.9838124186665,80.02045295499285,73.83205841603882
2020-07-01,2020,7,PE,Pernambuco,Northeast,5217,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,98.7833590894534,72.44884483966,3,7419000,0.193,0.52,FALSE,TRUE,FALSE,,post,70.31945006065507,2018-11-07,2018-12-10,-151.00911606835567,81.17327862008092,70.82525583868605,-151.00911606835567,81.17327862008092,70.82525583868605
2020-08-01,2020,8,PE,Pernambuco,Northeast,11712,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,101.65816535329597,73.98632001291897,3,7419000,0.193,0.52,FALSE,TRUE,FALSE,,post,157.86494136676103,2018-11-07,2018-12-10,-124.02907223689907,84.18484540464361,69.2713112543868,-124.02907223689907,84.18484540464361,69.2713112543868
2020-09-01,2020,9,PE,Pernambuco,Northeast,23039,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,94.2788673770695,75.52642689618952,3,7419000,0.193,0.52,FALSE,TRUE,FALSE,,post,310.5405041110662,2018-11-07,2018-12-10,-7.677155787621511,86.285635567497,68.48583070979828,-7.677155787621511,86.285635567497,68.48583070979828
2020-10-01,2020,10,PE,Pernambuco,Northeast,13041,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,100.61773085250964,80.92127206486043,4,7395000,0.194,0.498,FALSE,TRUE,FALSE,,post,176.34888438133873,2018-11-07,2018-12-10,87.30902292320832,92.04029470898116,71.73301500018111,87.30902292320832,92.04029470898116,71.73301500018111
2020-11-01,2020,11,PE,Pernambuco,Northeast,14056,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,114.66949337333483,83.91503557241862,4,7395000,0.194,0.498,FALSE,TRUE,FALSE,,post,190.07437457741716,2018-11-07,2018-12-10,140.00489880353845,98.62023950794972,75.45245131996765,140.00489880353845,98.62023950794972,75.45245131996765
2020-12-01,2020,12,PE,Pernambuco,Northeast,-3852,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,126.69712059932787,91.28204083357481,4,7395000,0.194,0.498,FALSE,TRUE,FALSE,,post,-52.089249492900606,2018-11-07,2018-12-10,142.1764841673896,106.11745610749854,79.67999003660373,142.1764841673896,106.11745610749854,79.67999003660373
2015-11-01,2015,11,PE,Pernambuco,Northeast,-4760,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,100,100,4,7248000,0.111,0.536,FALSE,TRUE,FALSE,,pre,-65.67328918322296,2018-11-07,2018-12-10,,,,-65.67328918322296,100,100
2015-12-01,2015,12,PE,Pernambuco,Northeast,-16031,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,127.57708544306057,107.70266619578865,4,7248000,0.111,0.536,FALSE,TRUE,FALSE,,pre,-221.17825607064017,2018-11-07,2018-12-10,,,,-143.42577262693158,113.78854272153029,103.85133309789433
2016-01-01,2016,1,PE,Pernambuco,Northeast,-13410,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,93.21585877584886,91.37720686334879,1,7264000,0.134,0.525,FALSE,TRUE,FALSE,,pre,-184.6090308370044,2018-11-07,2018-12-10,,,,-157.15352536362252,106.93098140630315,99.69329101971248
2016-02-01,2016,2,PE,Pernambuco,Northeast,-15874,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,82.11453841707622,92.49600432845553,1,7264000,0.134,0.525,FALSE,TRUE,FALSE,,pre,-218.5297356828194,2018-11-07,2018-12-10,,,,-172.49757794342173,100.7268706589964,97.89396934689825
2016-03-01,2016,3,PE,Pernambuco,Northeast,-11383,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,87.8414050062228,94.95408750784797,1,7264000,0.134,0.525,FALSE,TRUE,FALSE,,pre,-156.70429515418502,2018-11-07,2018-12-10,,,,-169.3389213855744,98.14977752844169,97.30599297908819
2016-04-01,2016,4,PE,Pernambuco,Northeast,-5255,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,82.64316669046775,93.4378075044673,2,7253000,0.142,0.522,FALSE,TRUE,FALSE,,pre,-72.45277816076107,2018-11-07,2018-12-10,-153.1912308481055,95.56534238877937,96.66129539998471,-153.1912308481055,95.56534238877937,96.66129539998471
2016-05-01,2016,5,PE,Pernambuco,Northeast,-3443,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,83.87664773523258,90.64719503102965,2,7253000,0.142,0.522,FALSE,TRUE,FALSE,,pre,-47.470012408658484,2018-11-07,2018-12-10,-150.15735138567808,92.87811701131812,95.10249457182299,-150.15735138567808,92.87811701131812,95.10249457182299
2016-06-01,2016,6,PE,Pernambuco,Northeast,-2877,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,84.58149146249511,90.67599291871922,2,7253000,0.142,0.522,FALSE,TRUE,FALSE,,pre,-39.666344960705914,2018-11-07,2018-12-10,-119.90536620068904,85.71218468122389,92.26471569231141,-119.90536620068904,85.71218468122389,92.26471569231141
2016-07-01,2016,7,PE,Pernambuco,Northeast,-4043,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,85.1101287799974,93.03816488880035,3,7287000,0.155,0.5289999999999999,FALSE,TRUE,FALSE,,pre,-55.482365857005625,2018-11-07,2018-12-10,-98.38425537068925,84.3612296819153,92.54154202988667,-98.38425537068925,84.3612296819153,92.54154202988667
2016-08-01,2016,8,PE,Pernambuco,Northeast,9035,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,84.49339277967036,91.27729620943204,3,7287000,0.155,0.5289999999999999,FALSE,TRUE,FALSE,,pre,123.98792369973926,2018-11-07,2018-12-10,-41.29797880692948,84.75770540901433,92.33842401004942,-41.29797880692948,84.75770540901433,92.33842401004942
2016-09-01,2016,9,PE,Pernambuco,Northeast,15721,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,80.88105737231139,92.709493549575,3,7287000,0.155,0.5289999999999999,FALSE,TRUE,FALSE,,pre,215.74035954439412,2018-11-07,2018-12-10,20.77613030950038,83.5976474700291,91.96432501700393,20.77613030950038,83.5976474700291,91.96432501700393
2016-10-01,2016,10,PE,Pernambuco,Northeast,-3549,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,86.8722471422645,92.22930551530958,4,7271000,0.159,0.5189999999999999,FALSE,TRUE,FALSE,,pre,-48.81034245633338,2018-11-07,2018-12-10,24.71653626023833,84.30249421199522,91.76290801881098,24.71653626023833,84.30249421199522,91.76290801881098
2016-11-01,2016,11,PE,Pernambuco,Northeast,-3232,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,93.30396650278436,93.6093025572298,4,7271000,0.159,0.5189999999999999,FALSE,TRUE,FALSE,,pre,-44.450557007289234,2018-11-07,2018-12-10,25.219778827133204,85.87371400658719,92.25659260651099,25.219778827133204,85.87371400658719,92.25659260651099
2016-12-01,2016,12,PE,Pernambuco,Northeast,-14639,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,117.88546158292377,101.1888632069207,4,7271000,0.159,0.5189999999999999,FALSE,TRUE,FALSE,,pre,-201.3340668408747,2018-11-07,2018-12-10,-1.7248414862282597,91.42437569332529,94.00873765454457,-1.7248414862282597,91.42437569332529,94.00873765454457
2017-01-01,2017,1,PE,Pernambuco,Northeast,-13910,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,90.26434036461694,91.27814514814546,1,7306000,0.173,0.515,FALSE,TRUE,FALSE,,pre,-190.3914590747331,2018-11-07,2018-12-10,-24.209690355849503,92.28341095742856,93.71540103110209,-24.209690355849503,92.28341095742856,93.71540103110209
2017-02-01,2017,2,PE,Pernambuco,Northeast,-16342,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,80.79448714420354,83.75790644921761,1,7306000,0.173,0.515,FALSE,TRUE,FALSE,,pre,-223.6791678072817,2018-11-07,2018-12-10,-82.15420560701966,91.66692668485075,92.46216940439969,-82.15420560701966,91.66692668485075,92.46216940439969
2017-03-01,2017,3,PE,Pernambuco,Northeast,-3832,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,92.14901547166983,89.78044746993626,1,7306000,0.173,0.515,FALSE,TRUE,FALSE,,pre,-52.450041062140706,2018-11-07,2018-12-10,-126.8526057081088,93.54491970141049,91.97399505779323,-126.8526057081088,93.54491970141049,91.97399505779323
2017-04-01,2017,4,PE,Pernambuco,Northeast,-1169,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,87.62987229986942,83.39591898181686,2,7321000,0.19,0.518,FALSE,TRUE,FALSE,,pre,-15.96776396667122,2018-11-07,2018-12-10,-121.37884262649844,93.67119056101131,90.50176396887778,-121.37884262649844,93.67119056101131,90.50176396887778
2017-05-01,2017,5,PE,Pernambuco,Northeast,-195,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,90.55265757124566,89.05381252716603,2,7321000,0.19,0.518,FALSE,TRUE,FALSE,,pre,-2.6635705504712472,2018-11-07,2018-12-10,-114.41434488369543,93.21263907242152,89.74251563053382,-114.41434488369543,93.21263907242152,89.74251563053382
2017-06-01,2017,6,PE,Pernambuco,Northeast,2726,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,91.25298828724348,85.58686944605428,2,7321000,0.19,0.518,FALSE,TRUE,FALSE,,pre,37.23535036197241,2018-11-07,2018-12-10,-74.65277534988759,88.77389352314148,87.14218333705608,-74.65277534988759,88.77389352314148,87.14218333705608
2017-07-01,2017,7,PE,Pernambuco,Northeast,794,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,90.01581724529227,88.25232948782961,3,7345000,0.181,0.506,FALSE,TRUE,FALSE,,pre,10.81007488087134,2018-11-07,2018-12-10,-41.11918635728685,88.73247300325403,86.63788072700345,-41.11918635728685,88.73247300325403,86.63788072700345
2017-08-01,2017,8,PE,Pernambuco,Northeast,4206,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,90.06417610547749,86.8048040875833,3,7345000,0.181,0.506,FALSE,TRUE,FALSE,,pre,57.26344452008169,2018-11-07,2018-12-10,5.704582363940378,90.27742116346636,87.14569700006439,5.704582363940378,90.27742116346636,87.14569700006439
2017-09-01,2017,9,PE,Pernambuco,Northeast,13992,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,88.53634543221307,86.41913123007825,3,7345000,0.181,0.506,FALSE,TRUE,FALSE,,pre,190.49693669162696,2018-11-07,2018-12-10,46.19574532290166,89.67530949022357,86.58547762675472,46.19574532290166,89.67530949022357,86.58547762675472
2017-10-01,2017,10,PE,Pernambuco,Northeast,8718,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,89.3873329450998,87.33394758765574,4,7369000,0.17,0.516,FALSE,TRUE,FALSE,,pre,118.30641878138147,2018-11-07,2018-12-10,68.57477578091044,89.96821959776196,87.24181572772787,68.57477578091044,89.96821959776196,87.24181572772787
2017-11-01,2017,11,PE,Pernambuco,Northeast,259,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,102.52921270382825,89.26738664215688,4,7369000,0.17,0.516,FALSE,TRUE,FALSE,,pre,3.5147238431266117,2018-11-07,2018-12-10,69.60449151317674,91.96431211985906,87.27741141355968,69.60449151317674,91.96431211985906,87.27741141355968
2017-12-01,2017,12,PE,Pernambuco,Northeast,-8314,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,119.48964263914748,97.06413411269682,4,7369000,0.17,0.516,FALSE,TRUE,FALSE,,pre,-112.82399240059709,2018-11-07,2018-12-10,44.594601052748494,96.67042117850973,89.1902888580001,44.594601052748494,96.67042117850973,89.1902888580001
2018-01-01,2018,1,PE,Pernambuco,Northeast,-4837,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,91.55483548355559,86.18233392494929,1,7353000,0.179,0.5189999999999999,FALSE,TRUE,FALSE,,pre,-65.78267373861009,2018-11-07,2018-12-10,31.82914294950159,96.92692421822028,88.84528959752005,31.82914294950159,96.92692421822028,88.84528959752005
2018-02-01,2018,2,PE,Pernambuco,Northeast,-7381,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,79.71318230693379,79.81161483990148,1,7353000,0.179,0.5189999999999999,FALSE,TRUE,FALSE,,pre,-100.38079695362437,2018-11-07,2018-12-10,5.5551027038839145,95.20175858512967,87.67975805623975,5.5551027038839145,95.20175858512967,87.67975805623975
2018-03-01,2018,3,PE,Pernambuco,Northeast,-9689,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,92.47814875011746,86.37130768255578,1,7353000,0.179,0.5189999999999999,FALSE,TRUE,FALSE,,pre,-131.76934584523323,2018-11-07,2018-12-10,-48.15594438559278,95.85872580478039,87.671787464986,-48.15594438559278,95.85872580478039,87.671787464986
2018-04-01,2018,4,PE,Pernambuco,Northeast,-270,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,84.44734016772664,84.40517505493578,2,7377000,0.171,0.516,FALSE,TRUE,FALSE,,pre,-3.660024400162668,2018-11-07,2018-12-10,-68.48368491585013,95.0353936752182,87.18365870953266,-68.48368491585013,95.0353936752182,87.18365870953266
