state_abbrev,period,period_date,year,bimester,uf,state_name,macroregion,total_revenue_nominal,total_revenue_real,state_tax_revenue_nominal,state_tax_revenue_real,federal_current_transfers_nominal,federal_capital_transfers_nominal,federal_transfers_nominal,federal_transfers_real,transfer_dependency_ratio,own_revenue_ratio,liquidated_expenditure_total_nominal,liquidated_expenditure_total_real,liquidated_expenditure_health_nominal,liquidated_expenditure_health_real,liquidated_expenditure_education_nominal,liquidated_expenditure_education_real,liquidated_expenditure_public_security_nominal,liquidated_expenditure_public_security_real,public_investment_liquidated_cumulative_nominal,public_investment_liquidated_nominal,public_investment_liquidated_real,public_investment_flow_is_derived,public_investment_negative_flow_flag,ipca_month_code,deflator_base_month,source_system,source_frequency,fiscal_series_version,original_public_investment_missing,investment_recovered_from_raw,public_investment_imputed_adjacent_mean,public_investment_imputation_method,quarter,icms_revenue_cumulative_nominal,icms_revenue_nominal,icms_revenue_flow_is_derived,icms_revenue_negative_flow_flag,pnadc_population,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,fiscal_deflator_factor,icms_revenue_real,icms_revenue_real_pc,state_tax_revenue_real_pc,public_investment_liquidated_real_pc,liquidated_expenditure_total_real_pc,liquidated_expenditure_health_real_pc,liquidated_expenditure_education_real_pc,liquidated_expenditure_public_security_real_pc,public_investment_share_total,priority_expenditure_share_total,instability_start_date,removal_date,icms_revenue_real_pc_ma4_clean,public_investment_share_total_ma4_clean,priority_expenditure_share_total_ma4_clean,icms_revenue_real_pc_ma4_visual,public_investment_share_total_ma4_visual,priority_expenditure_share_total_ma4_visual
MS,2018B5,2018-10-01,2018,5,50,Mato Grosso do Sul,Center-West,2191861619.93,3262262820.1426954,1029305593.7,1531969599.8872647,185210605.04,21392621.78,206603226.82,307498438.4269291,0.09425924745495484,0.46960336562345223,2295190406.88,3416052483.163574,215153003.54,320223520.36666775,318704958.09,474345335.4529504,195627323.74,291162425.1449788,1037574906.73,396886782.35,590707452.5570737,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,4,4234275739.67,869039462.3899999,TRUE,FALSE,2110000,FALSE,TRUE,FALSE,,pre,1.4883525449233792,1293437095.4870017,613.0033627900482,726.051943074533,279.9561386526416,1618.982219508803,151.76470159557712,224.80821585447887,137.99167068482407,0.17292107058320869,0.3178321428946874,2018-11-07,2018-12-10,622.8180843113878,0.1065219018238928,0.3444289778617951,622.8180843113878,0.1065219018238928,0.3444289778617951
MT,2018B6,2018-12-01,2018,6,51,Mato Grosso,Center-West,3127548432.24,4657705523.585207,1715438881.14,2554719559.1583643,410158149.89,21316526.66,431474676.55,642574216.7691098,0.1379593908449792,0.548493146726868,3543127465.83,5276607133.640213,497567721.77,741003369.3342324,564997647.54,841423472.9771769,367158356.29,546791054.1348792,619358181.7,291408072.64000005,433979846.82223856,TRUE,FALSE,201812,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,4,6295189137.09,1083213371.8400002,TRUE,FALSE,2700000,FALSE,TRUE,FALSE,,crisis,1.4892512856305424,1613176906.6249151,597.4729283795982,946.1924293179127,160.7332766008291,1954.2989383852641,274.44569234601204,311.63832332488033,202.51520523514046,0.08224600312868956,0.40352026264600616,2018-11-07,2018-12-10,,,,597.4729283795982,0.08224600312868956,0.40352026264600616
MT,2019B1,2019-02-01,2019,1,51,Mato Grosso,Center-West,2526590567.29,3734670318.9741626,1177795989.54,1740954700.3335123,450864270.83,180000,451044270.83,666709387.9871986,0.1785189403733848,0.4661602100427748,2144265163.39,3169537464.9927406,127380285.01,188286687.92172903,301887727.32,446234205.68448657,317358602.8,469102421.9327861,2670768.74,2670768.74,3947786.741252868,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,1,962357687.38,962357687.38,TRUE,FALSE,2722000,FALSE,TRUE,FALSE,,post,1.4781462288842226,1422505386.4384887,522.5956599700546,639.5865908646261,1.450325768278056,1164.41493938014,69.17218512921713,163.93615197813614,172.3374070289442,0.001245540330365494,0.34819696177389386,2018-11-07,2018-12-10,,,,522.5956599700546,0.001245540330365494,0.34819696177389386
MT,2019B2,2019-04-01,2019,2,51,Mato Grosso,Center-West,2852872807.81,4161851708.029887,1320247647.38,1926014686.3991697,360630526.03,1752751.26,362383277.29,528654995.5616876,0.1270239865927225,0.462778306753004,2372725108.55,3461398636.0242543,212651531.32,310222080.85003954,446764749.8,651753079.1952883,369864607.76,539568972.4868654,12602609.32,9931840.58,14488850.525896432,TRUE,FALSE,201904,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,2,1996237193.36,1033879505.9799999,TRUE,FALSE,2716000,FALSE,TRUE,FALSE,,post,1.4588283419563743,1508252725.4914787,555.3213275005444,709.1364824739211,5.334628323231382,1274.4472150310214,114.2202064985418,239.96799675820628,198.66309738102555,0.004185837012560407,0.43379693887464504,2018-11-07,2018-12-10,,,,538.9584937352995,0.0027156886714629503,0.39099695032426945
MT,2019B3,2019-06-01,2019,3,51,Mato Grosso,Center-West,2671768340.11,3892202124.290873,1315236140.94,1916021245.127875,405372750.29,1437450.35,406810200.6400001,592636533.39384,0.15226252760493866,0.49227177416356765,2528809906.42,3683941882.959244,256841078.02,374163199.13179445,457369762.11,666291134.9558327,379133355.56,552317216.1847699,92409075.75,79806466.43,116261164.3785724,TRUE,FALSE,201906,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,2,2969439595.73,973202402.3700001,TRUE,FALSE,2716000,FALSE,TRUE,FALSE,,post,1.4567887738839762,1417750334.4895325,521.9993867781784,705.457012197303,42.80602517620486,1356.3850820910322,137.7625917274648,245.32074188359084,203.35685426537918,0.031558902955651925,0.4323552327576223,2018-11-07,2018-12-10,,,,533.3054580829258,0.012330093432859275,0.4047830444687204
MT,2019B4,2019-08-01,2019,4,51,Mato Grosso,Center-West,2761295567.91,4010579424.6663857,1420648232.03,2063387431.3500872,347262690.57,378570.57,347641261.14,504923451.6203739,0.12589788111785752,0.5144861160608301,2601031371.68,3777807426.1232424,273928885.68,397861628.9749559,439620675.68,638516809.6563609,375714499.76,545697773.1024963,239104645.15,146695569.4,213064562.57801652,TRUE,FALSE,201908,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,3,4119097584.68,1149657988.9499998,TRUE,FALSE,2724000,FALSE,TRUE,FALSE,,post,1.4524267055199591,1669793965.3653498,612.9933793558553,757.4843727423228,78.217533986056,1386.8602885914986,146.05786673089423,234.40411514550692,200.3295789656741,0.0563990004108446,0.41878159294036005,2018-11-07,2018-12-10,553.2274384011582,0.023347320177355607,0.4082826815866303,553.2274384011582,0.023347320177355607,0.4082826815866303
MT,2019B5,2019-10-01,2019,5,51,Mato Grosso,Center-West,3903789385.66,5666565804.492979,1436523657.29,2085193392.7702088,415894735.53,9164174.99,425058910.52,616996474.2707181,0.1088836687966292,0.3679818543917507,3873504490.35,5622605607.053361,282424323.12,409954496.425349,474738666.68,689109382.939896,387330541.32,562231663.5579954,396784176.42,157679531.27,228880544.4384911,TRUE,FALSE,201910,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,4,5265296360.47,1146198775.7900004,TRUE,FALSE,2725000,FALSE,TRUE,FALSE,,post,1.451555205644106,1663770799.7008765,610.5580916333491,765.2085845028289,83.99286034440041,2063.3415071755453,150.44201703682532,252.8841772256499,206.32354625981483,0.04070720239587292,0.29546720133441395,2018-11-07,2018-12-10,575.2180463169818,0.03321273569373246,0.3951002414767603,575.2180463169818,0.03321273569373246,0.3951002414767603
MT,2019B6,2019-12-01,2019,6,51,Mato Grosso,Center-West,4427262680.84,6321110056.351096,2275078400.23,3248287258.155745,763244621.21,11729370.71,774973991.9200001,1106484129.558497,0.17504585740391657,0.5138792441830764,4195462767.14,5990153239.198248,513753081.12,733520913.8602172,576831201.7,823581922.451267,538100594.7,768283548.0277663,649518673.62,252734497.2,360846574.2842814,TRUE,FALSE,201912,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,4,6826939824.82,1561643464.3499994,TRUE,FALSE,2725000,FALSE,TRUE,FALSE,,post,1.42776937174005,2229666707.9769535,818.2263148539279,1192.0320213415578,132.42076120524086,2198.2213721828434,269.1819867376944,302.23189814725396,281.9389167074372,0.060239957122128464,0.38820148525123405,2018-11-07,2018-12-10,640.9442931553276,0.047226265721124476,0.3837013780709076,640.9442931553276,0.047226265721124476,0.3837013780709076
MT,2020B1,2020-02-01,2020,1,51,Mato Grosso,Center-West,3222075136.69,4579292338.287019,1608397569.1,2285894137.361863,509120994.12,2484886.8,511605880.92,727106846.1569958,0.15878148684191354,0.49918065248853505,2278872774.96,3238789970.933328,153278805.38,217843603.67818215,406153437.9,577235243.5750617,363981150.88,517298953.25095826,8830797.88,8830797.88,12550546.885876648,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,1,1263514182.87,1263514182.87,TRUE,FALSE,2752000,FALSE,TRUE,FALSE,,post,1.4212245661630571,1795737396.3902853,652.52085624647,830.6301371227701,4.560518490507503,1176.8858906007733,79.15828622026967,209.75117862465905,187.97200336154006,0.0038750727890700283,0.40520620734354434,2018-11-07,2018-12-10,673.5746605224006,0.040305308179479006,0.3769141217173881,673.5746605224006,0.040305308179479006,0.3769141217173881
MT,2020B2,2020-04-01,2020,2,51,Mato Grosso,Center-West,3166085515.95,4510554478.011188,1507561589.85,2147743213.4157715,380705519.95,2159839.65,382865359.6,545448015.7024338,0.1209270430856064,0.47615946639951967,2481381592.35,3535093034.172353,239311830.84,340934900.4625764,392849383.07,559671725.5625464,370590345.96,527960453.391617,76280389.03,67449591.15,96091862.92315575,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,2,2318623238.65,1055109055.7800002,TRUE,FALSE,2770000,FALSE,TRUE,FALSE,,post,1.4246470776888582,1503158032.9600277,542.6563295884577,775.3585607999175,34.690203221355866,1276.2068715423657,123.08119150273515,202.0475543547099,190.59944165762346,0.027182272713694815,0.4041101791685096,2018-11-07,2018-12-10,655.9903980805511,0.033001126255191554,0.3732462682744255,655.9903980805511,0.033001126255191554,0.3732462682744255
MT,2020B3,2020-06-01,2020,3,51,Mato Grosso,Center-West,3423254423.35,4882836166.76582,1371291703.67,1955972854.425843,820634994.77,30293359.22,850928353.99,1213740852.5197637,0.2485729217746196,0.4005812989874275,2931768757.35,4181794500.384711,288157041.02,411019295.5578695,395614130.38,564293138.9285084,450385970.5,642418188.5987962,202607590.72,126327201.69,180189653.75486663,TRUE,FALSE,202006,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,2,3354155114.12,1035531875.4699998,TRUE,FALSE,2770000,FALSE,TRUE,FALSE,,post,1.4263725574879915,1477054249.57448,533.2325810738195,706.1273842692574,65.0504165180024,1509.6731048320255,148.38241716890596,203.71593463123048,231.9199236818759,0.04308907425706591,0.3868508179769112,2018-11-07,2018-12-10,636.6590204406688,0.0335965942204898,0.3960921724350498,636.6590204406688,0.0335965942204898,0.3960921724350498
MT,2020B4,2020-08-01,2020,4,51,Mato Grosso,Center-West,4021480893.37,5701868198.608841,1713932471.73,2430104062.2204432,1152344978.77,720258.52,1153065237.29,1634876848.044819,0.2867265238512004,0.42619435903715686,2688584438.21,3812017143.4303937,304086039.23,431149261.3541885,399923477.19,567032647.1589497,386974690.75,548673173.2311893,397563679.89,194956089.17,276419049.21051115,TRUE,FALSE,202008,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,3,4692798192.89,1338643078.7700005,TRUE,FALSE,2782000,FALSE,TRUE,FALSE,,post,1.4178528631105038,1897998921.917105,682.242603133395,873.5097276133872,99.35983077300904,1370.2434016644117,154.97816727325252,203.8219436229151,197.22256406584805,0.07251254094879662,0.4057838733517156,2018-11-07,2018-12-10,602.6630925105355,0.036664740177156846,0.4004877694601702,602.6630925105355,0.036664740177156846,0.4004877694601702
MT,2020B5,2020-10-01,2020,5,51,Mato Grosso,Center-West,3753926098.79,5243569560.759551,1796797149.1,2509807223.140905,807640664.77,0,807640664.77,1128130893.9951212,0.21514559517576176,0.4786447846373854,2822582566.17,3942647680.642994,326737697.56,456394665.2627269,398734462.3,556961387.7097981,393951230.32,550280060.2269624,609225625.52,211661945.63,295654231.3484415,TRUE,FALSE,202010,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,4,6175610808.94,1482812616.0499992,TRUE,FALSE,2804000,FALSE,TRUE,FALSE,,post,1.396822799055556,2071226468.8258514,738.6684981547259,895.0810353569561,105.44016809858826,1406.0797719839493,162.7655724902735,198.6310227210407,196.24823831204083,0.07498875255833769,0.3965954454607719,2018-11-07,2018-12-10,624.2000029875995,0.05444316011947376,0.39833507898947706,624.2000029875995,0.05444316011947376,0.39833507898947706
MT,2020B6,2020-12-01,2020,6,51,Mato Grosso,Center-West,4275075398.91,5840002137.705937,2047667652.57,2797233347.362501,894601397.17,26092342.01,920693739.18,1257721303.8990116,0.21536315813628593,0.47897813757672814,3919690383.4,5354525495.395435,491518149.69,671442437.1656086,526120896.54,718711805.9411913,507180555.66,692838196.4941435,926222205.08,316996579.56000006,433035801.601974,TRUE,FALSE,202012,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,4,7723379151.06,1547768342.1200008,TRUE,FALSE,2804000,FALSE,TRUE,FALSE,,post,1.366058277988487,2114341756.1615436,754.0448488450584,997.5867857926181,154.43502196932027,1909.6025304548627,239.4587864356664,256.3166212343764,247.08922842159183,0.0808728620256563,0.389015318237291,2018-11-07,2018-12-10,677.0471328017497,0.06786580744746414,0.39456136375667245,677.0471328017497,0.06786580744746414,0.39456136375667245
MT,2015B1,2015-02-01,2015,1,51,Mato Grosso,Center-West,1845394069.75,3369383136.783839,856919535.79,1564592777.6621766,,,0,0,0,0.4643558521384481,1416351506.57,2586022660.537675,144571750.48,263964009.69719377,210634367.11,384583377.719273,185265221.99,338263531.3714791,1293247871.52,1293247871.52,2361255864.7548895,TRUE,FALSE,201502,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,1,3434125917.37,3434125917.37,TRUE,FALSE,2518000,FALSE,TRUE,FALSE,,pre,1.825833946264007,6270143675.67917,2490.1285447494715,621.3632953384339,937.750541999559,1027.0145593874802,104.83082196076003,152.73366867326172,134.33817766937216,0.9130839805804127,0.38159407256809275,2018-11-07,2018-12-10,,,,2490.1285447494715,0.9130839805804127,0.38159407256809275
MT,2015B2,2015-04-01,2015,2,51,Mato Grosso,Center-West,1928855542.68,3451379160.696252,949051599.07,1698176374.009087,,,0,0,0,0.49202834430584885,1769174178.05,3165654842.808879,193438399.26,346127143.9523068,283500671.19,507279206.21212417,207328104.84,370980555.38010687,11794835.79,-1281453035.73,-2292955695.7823553,TRUE,TRUE,201504,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,2,1412186191.91,-2021939725.4599998,TRUE,TRUE,2501000,FALSE,TRUE,FALSE,,pre,1.7893404064364609,-3617938450.1446223,-1446.5967413613043,678.9989500236254,-916.8155520921052,1265.7556348696037,138.39549938117025,202.83055026474378,148.33288899644418,-0.7243227103520296,0.3867720791879325,2018-11-07,2018-12-10,,,,521.7659016940836,0.09438063511419159,0.3841830758780126
MT,2015B3,2015-06-01,2015,3,51,Mato Grosso,Center-West,1967682448.67,3467596428.9815307,330962117,583246069.9200143,,,0,0,0,0.16819894756072282,1930770265.92,3402547033.8536077,226910076.22,399877821.0031992,340549733.06,600142080.3685364,225326843.74,397087730.9164546,73426301.96,61631466.169999994,108611555.76624742,TRUE,FALSE,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,2,1603845738.98,191659547.06999993,TRUE,FALSE,2501000,FALSE,TRUE,FALSE,,pre,1.762274411364169,337756715.4951074,135.04866673135044,233.20514590964186,43.427251405936595,1360.4746236919664,159.88717353186695,239.96084780829122,158.77158373308862,0.031920662575893245,0.41060641289824407,2018-11-07,2018-12-10,,,,392.8601567065059,0.07356064426809214,0.39299085488475644
MT,2015B4,2015-08-01,2015,4,51,Mato Grosso,Center-West,1927713924.38,3368821612.930343,980477391.87,1713456227.5798118,,,0,0,0,0.5086218341164629,1939408310.81,3389258411.8023615,203121262.21,354969318.59265393,320766237.5,560562550.2424569,242178591.09,423224868.3452402,175176044.64,101749742.68,177815145.65794834,TRUE,FALSE,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,3,2357119307.37,753273568.3899999,TRUE,FALSE,2508000,FALSE,TRUE,FALSE,,pre,1.747573418609734,1316400865.0596654,524.8807276952414,683.1962629903555,70.89918088434942,1351.3789520743069,141.53481602577907,223.50978877290945,168.74994750607664,0.052464322295032284,0.39499990101622806,2018-11-07,2018-12-10,425.8652994536898,0.06828656377482718,0.39349311641762436,425.8652994536898,0.06828656377482718,0.39349311641762436
MT,2015B5,2015-10-01,2015,5,51,Mato Grosso,Center-West,2437178533.4,4201824234.4498706,1010500737.06,1742156525.5561445,,,0,0,0,0.414619086460726,2199880601.71,3792710094.268731,230629816.14,397617957.5535112,333927590.41,575708764.3385643,233381125.21,402361359.38819754,345313058.33,170137013.69,293325178.0706708,TRUE,FALSE,201510,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,4,3165324097.05,808204789.6800003,TRUE,FALSE,2535000,FALSE,TRUE,FALSE,,pre,1.724052701460525,1393387650.98114,549.6598228722445,687.2412329610038,115.71012941643818,1496.1381042480202,156.85126530710502,227.1040490487433,158.72242973893395,0.07733920357211656,0.36271901808659546,2018-11-07,2018-12-10,-59.25188101561701,-0.14064963047724688,0.38877435279725003,-59.25188101561701,-0.14064963047724688,0.38877435279725003
MT,2015B6,2015-12-01,2015,6,51,Mato Grosso,Center-West,2385326818.27,4032599966.3917823,1095320910.43,1851734124.1280031,,,0,0,0,0.4591911272034416,3026115879.83,5115908940.373469,370671946,626652777.9476717,401377296.22,678562811.12083,282546350.28,477668885.4190705,620233401.64,274920343.31,464776465.30482,TRUE,FALSE,201512,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,4,4123643579.42,958319482.3699999,TRUE,FALSE,2535000,FALSE,TRUE,FALSE,,pre,1.6905859337616873,1620121436.944503,639.1011585579894,730.4671101096659,183.34377329578697,2018.1100356502839,247.20030688271072,267.6776375230099,188.42954059923886,0.09084924511398566,0.3484980861206296,2018-11-07,2018-12-10,462.17259396420644,0.06314335838925694,0.3792058545304243,462.17259396420644,0.06314335838925694,0.3792058545304243
MT,2016B1,2016-02-01,2016,1,51,Mato Grosso,Center-West,2059857166.04,3408025914.9902167,1001282253.31,1656617712.9943843,,,0,0,0,0.48609305043947704,1758777952.01,2909891490.528282,186633361.35,308784192.69493276,244699041.79,404853642.0594708,271040750.23,448435899.35803014,2877874.57,2877874.57,4761432.62569346,TRUE,FALSE,201602,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,1,802142363.74,802142363.74,TRUE,FALSE,2556000,FALSE,TRUE,FALSE,,pre,1.654496229727434,1327141516.512482,519.2259454274187,648.1289956942036,1.8628453152165336,1138.4551997371996,120.80758712634302,158.39344368523896,175.44440506965185,0.0016362921576945249,0.39935294422317535,2018-11-07,2018-12-10,558.2169136382234,0.05557226578470726,0.3763924873616571,558.2169136382234,0.05557226578470726,0.3763924873616571
MT,2016B2,2016-04-01,2016,2,51,Mato Grosso,Center-West,2336800518.86,3826332342.463922,1107932064.38,1814154120.976552,,,0,0,0,0.47412351008912856,2126512173.52,3482001240.804375,237469362.65,388837941.1586507,347406979.96,568852391.4172851,286213283.93,468652388.7278287,44848542.03,41970667.46,68723761.84482414,TRUE,FALSE,201604,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,2,1591245816.04,789103452.3,TRUE,FALSE,2577000,FALSE,TRUE,FALSE,,pre,1.6374236104374815,1292096623.8737469,501.3956631252413,703.9790923463531,26.668126443470754,1351.1840282516007,150.8878312606328,220.74209989029302,181.8596774263984,0.019736857367962424,0.40963303073788276,2018-11-07,2018-12-10,552.3456474957235,0.04739039955293979,0.3800507697920708,552.3456474957235,0.04739039955293979,0.3800507697920708
MT,2016B3,2016-06-01,2016,3,51,Mato Grosso,Center-West,2728510349.34,4417694252.805143,1113179510.51,1802333909.8237283,,,0,0,0,0.4079806810259185,2141064603.68,3466568780.598392,263663514.01,426894034.24771154,358018108.3,579662283.4213022,281567418.65,455882004.42346376,167726867.33,122878325.3,198950636.78370813,TRUE,FALSE,201606,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,2,2423273785.63,832027969.5900002,TRUE,FALSE,2577000,FALSE,TRUE,FALSE,,pre,1.6190864930652507,1347125247.4156744,522.7494169249804,699.3922816545318,77.2024201721801,1345.195491113074,165.65542656100564,224.93685813787434,176.90415383137903,0.05739122728422128,0.42186912034672924,2018-11-07,2018-12-10,545.6180460089074,0.042403405480965974,0.39483829535710424,545.6180460089074,0.042403405480965974,0.39483829535710424
MT,2016B4,2016-08-01,2016,4,51,Mato Grosso,Center-West,2263954909.61,3630599367.780251,1113926237.14,1786351784.2813375,,,0,0,0,0.4920266885226483,2253098515.53,3613189472.6821146,276848346.58,443968838.68924034,345823444.99,554581001.3330032,294031159.2,471524117.44945425,340584964.55,172858097.22,277204504.30293196,TRUE,FALSE,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,3,3288499488.46,865225702.8299999,TRUE,FALSE,2589000,FALSE,TRUE,FALSE,,pre,1.603653567643569,1387522285.1602437,535.9298127308782,689.9775142067739,107.07010594937503,1395.592689332605,171.48274959028208,214.20664400656747,182.12596270739832,0.07672016826096853,0.40686323498569366,2018-11-07,2018-12-10,519.8252095521296,0.03887113626771169,0.40942958257337025,519.8252095521296,0.03887113626771169,0.40942958257337025
MT,2016B5,2016-10-01,2016,5,51,Mato Grosso,Center-West,2029758738.53,3243989946.297671,1115818838.46,1783317901.3557358,,,0,0,0,0.549729786737168,2491611954.9,3982130476.070481,233144381.84,372614743.0075798,368323857.39,588660547.5190948,295667955.98,472540828.8357154,517740371.04,177155406.49,283132348.0356299,TRUE,FALSE,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,4,4173740862.65,885241374.19,TRUE,FALSE,2603000,FALSE,TRUE,FALSE,,pre,1.598214548713827,1414805643.353879,543.5288679807448,685.1009993683195,108.77155130066458,1529.8234637228124,143.14819170479439,226.1469640872435,181.53700685198442,0.07110072101781596,0.36006256650265833,2018-11-07,2018-12-10,525.9009401904611,0.05623724348274205,0.399606988143241,525.9009401904611,0.05623724348274205,0.399606988143241
MT,2016B6,2016-12-01,2016,6,51,Mato Grosso,Center-West,3309056643.8,5263289587.160572,1235584329.3,1965284621.7208865,,,0,0,0,0.37339473520800776,3451874733.67,5490451901.435047,368700074.52,586443652.0427637,423219312.66,673160372.0299641,331152678.82,526721852.7247972,783412721.74,265672350.7,422570740.7141912,TRUE,FALSE,201612,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,4,5087440074.72,913699212.0700002,TRUE,FALSE,2603000,FALSE,TRUE,FALSE,,pre,1.5905710157673223,1453303483.8479822,558.3186645593478,755.0075381178972,162.33989270618179,2109.278486913195,225.2952946764363,258.6094398885763,202.35184507291478,0.07696465578794039,0.3253513388088566,2018-11-07,2018-12-10,540.1316905489878,0.07054419308773655,0.37853656516098444,540.1316905489878,0.07054419308773655,0.37853656516098444
MT,2017B1,2017-02-01,2017,1,51,Mato Grosso,Center-West,2145282164.49,3388123592.0262394,1005462211.38,1587963716.687736,,,0,0,0,0.4686852983831288,1868865979.28,2951569271.1868,197012510.04,311149155.22057515,235570540.25,372045280.67156845,266851344.27,421448213.2237564,562385.98,562385.98,888197.0111916617,TRUE,FALSE,201702,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,1,806850431.53,806850431.53,TRUE,FALSE,2624000,FALSE,TRUE,FALSE,,pre,1.5793370439136156,1274288775.4130154,485.6283442884967,605.1690993474604,0.33848971463096866,1124.8358502998476,118.57818415418261,141.78554903642092,160.61288613710227,0.00030092365436320103,0.37425604741837315,2018-11-07,2018-12-10,530.8514223898669,0.05627161718027202,0.36663329692889546,530.8514223898669,0.05627161718027202,0.36663329692889546
MT,2017B2,2017-04-01,2017,2,51,Mato Grosso,Center-West,2500093356.09,3933140753.796608,1133760550.95,1783629326.1313772,,,0,0,0,0.45348728606004346,2317437059.64,3645786314.909331,203189179.12,319656719.69034326,356162387.21,560313796.5599674,308527124.19,485374117.2694322,80010281.83,79447895.85,124987235.46056834,TRUE,FALSE,201704,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,2,1620017653.72,813167222.19,TRUE,FALSE,2607000,FALSE,TRUE,FALSE,,pre,1.573197554489649,1279272685.340449,490.7068221482352,684.1692850523119,47.942936501944125,1398.4604199882358,122.61477548536374,214.92665767547658,186.18109599901504,0.034282655280545894,0.3744993577753606,2018-11-07,2018-12-10,519.5456747442062,0.04566223893516636,0.35854232762631216,519.5456747442062,0.04566223893516636,0.35854232762631216
MT,2017B3,2017-06-01,2017,3,51,Mato Grosso,Center-West,2705949440.02,4253618999.319476,1106280401.39,1739018203.4932992,,,0,0,0,0.4088326208274695,2587215270.83,4066974744.0848823,278785736.38,438237421.3896893,424816878.82,667791171.65138,303044025,476370254.1170609,225953298.09,145943016.26,229415220.25516444,TRUE,FALSE,201706,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,2,2451537815.27,831520161.55,TRUE,FALSE,2607000,FALSE,TRUE,FALSE,,pre,1.5719506567306876,1307108664.03333,501.38422095639817,667.0572318731489,87.99970090340025,1560.0209988818115,168.10027671257743,256.15311532465665,182.72737020217141,0.05640930536606654,0.3890849948010161,2018-11-07,2018-12-10,509.00951298811947,0.04198938502222901,0.3657979347009016,509.00951298811947,0.04198938502222901,0.3657979347009016
MT,2017B4,2017-08-01,2017,4,51,Mato Grosso,Center-West,2385474200.8,3733776088.528473,1201113604.39,1879999060.2177253,,,0,0,0,0.5035114628308245,2740191118.46,4288983746.993722,237621817.5,371928843.3287744,429078400.96,671599245.5802711,321294204.22,502893980.86850184,439052293.84,213098995.74999997,333545395.10590565,TRUE,FALSE,201708,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,3,3353334105.22,901796289.9499998,TRUE,FALSE,2641000,FALSE,TRUE,FALSE,,pre,1.5652133597908129,1411503600.8395293,534.4580086480611,711.8512155311341,126.29511363343644,1623.9999042005763,140.82879338461734,254.29732888310153,190.41801623192043,0.0777679317016992,0.36055675679850296,2018-11-07,2018-12-10,503.04434901029776,0.04219020400066871,0.3745992891983132,503.04434901029776,0.04219020400066871,0.3745992891983132
