dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
PB,2019-06-01,12,9,post,31.391913473272382
PB,2019-08-01,13,10,post,36.46753367223573
PB,2019-10-01,14,11,post,43.838060039060395
PB,2019-12-01,15,12,post,57.9259296181894
PE,2015-08-01,-11,-11,pre,48.03585725148821
PE,2015-10-01,-10,-10,pre,54.46835870973064
PE,2015-12-01,-9,-9,pre,35.96609619213973
PE,2016-02-01,-8,-8,pre,16.36220603485299
PE,2016-04-01,-7,-7,pre,8.324810597188332
PE,2016-06-01,-6,-6,pre,-5.9118925298417935
PE,2016-08-01,-5,-5,pre,-1.127318997209045
PE,2016-10-01,-4,-4,pre,10.85591448610404
PE,2016-12-01,-3,-3,pre,2.351048010111356
PE,2017-02-01,-2,-2,pre,5.777954397180395
PE,2017-04-01,-1,-1,pre,4.3181636835657855
PE,2018-02-01,4,1,post,51.94151730109121
PE,2018-04-01,5,2,post,57.83341957887768
PE,2018-06-01,6,3,post,58.59014037939795
PE,2018-08-01,7,4,post,57.10331060521219
PE,2018-10-01,8,5,post,52.018380658912804
PE,2018-12-01,9,6,post,35.879558129939596
PE,2019-02-01,10,7,post,29.298955435170853
PE,2019-04-01,11,8,post,29.17175684936194
PE,2019-06-01,12,9,post,31.35568138990078
PE,2019-08-01,13,10,post,36.615601816687445
PE,2019-10-01,14,11,post,44.02660559249324
PE,2019-12-01,15,12,post,58.1349513682469
PI,2015-08-01,-11,-11,pre,47.84719171197355
PI,2015-10-01,-10,-10,pre,54.084025084891096
PI,2015-12-01,-9,-9,pre,35.76284392075195
PI,2016-02-01,-8,-8,pre,16.201412621302154
PI,2016-04-01,-7,-7,pre,8.180895495813672
PI,2016-06-01,-6,-6,pre,-6.013703083834798
PI,2016-08-01,-5,-5,pre,-1.3080700296509917
PI,2016-10-01,-4,-4,pre,10.657887884715592
PI,2016-12-01,-3,-3,pre,2.3638974335980834
PI,2017-02-01,-2,-2,pre,5.817508921768933
PI,2017-04-01,-1,-1,pre,4.483440696612206
PI,2018-02-01,4,1,post,52.29897060936929
PI,2018-04-01,5,2,post,58.30791364661218
PI,2018-06-01,6,3,post,59.18975757210069
PI,2018-08-01,7,4,post,57.70631601772459
PI,2018-10-01,8,5,post,52.69895517166162
PI,2018-12-01,9,6,post,36.82181516306554
PI,2019-02-01,10,7,post,30.242748240695335
PI,2019-04-01,11,8,post,30.09120645022091
PI,2019-06-01,12,9,post,32.212318047306724
PI,2019-08-01,13,10,post,37.142300278326275
