state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,icms_confaz,tax_confaz,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,event_time,icms_nominal,caged_balance,population,retail_ma6,retail_ma6_log,icms_pc,icms_sum6m_pc,icms_conf6m_pc_log,formal_hiring_6m_per1k
AC,2016-06-01,2016,6,76.5797919112616,120.218562750735,-17.5907774302446,2.42064131301313,4.6856394976764,4.75562952022958,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-21,77566447,191,816687,77.6535277495466,4.352256979979933,94.97695812471608,591.6490846554433,6.382913696724568,-1.9346457088211273
AC,2016-07-01,2016,7,75.7734674355558,108.23985783141,43.0936902001964,-7.11509803549287,4.68839151858893,4.75146535322584,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-20,83652274,765,816687,77.18317431799211,4.346181484027534,102.42880565014504,584.6430039905129,6.371001411364921,-0.6477389746622635
AC,2016-08-01,2016,8,72.1887021534165,108.128320770594,-24.203730027374,-27.4705525952944,4.65377110497712,4.73402958799793,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-19,79827362,-29,816687,76.02038186812885,4.331001486807219,97.745356544184,595.8061313575458,6.389915331192236,-0.03306040135327243
AC,2016-09-01,2016,9,70.9534676335799,106.270999064895,-30.6925498414668,-1.53913671217224,4.66554170327225,4.73664550153416,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-18,82701186,-65,816687,74.96077400795721,4.316964963489948,101.26423709450499,592.7485878923014,6.384770342643734,0.6685547829217313
AC,2016-10-01,2016,10,72.6422848308566,109.826759137177,-27.1181303025666,-5.19647638483192,4.60211667471247,4.66414567363427,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-17,79854364,-336,816687,73.93702231077663,4.3032136810012735,97.7784193944559,587.8169898627013,6.3764156577227675,0.8240611152130498
AC,2016-11-01,2016,11,70.863693382653,104.914862370925,-78.1938759682703,7.30206275673947,4.61653625533157,4.69216853931675,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-16,85935945,-1007,816687,73.1669012245539,4.2927431496445365,105.22506786565722,599.4188446736632,6.395960593617028,-0.5889649278120014
AC,2016-12-01,2016,12,73.0877856665188,98.3805346904656,-15.6127159593019,2.91977844714452,4.84235987098806,4.89906952042224,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-15,120703270,-642,816687,72.58490018376344,4.28475691374903,147.79624262416323,652.2381291731103,6.4804097240399665,-1.6089395325259248
AC,2017-01-01,2017,1,77.2015145919327,106.728363557892,14.2625714886002,3.4792074867313,4.61711022298815,4.68537826074963,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-14,85385344,25,829619,72.82290804315959,4.288030576626651,102.92115296298662,652.730476485952,6.48116429749724,-2.475835293068264
AC,2017-02-01,2017,2,75.7616230729656,105.717606536483,-12.2141337658635,-0.823923902449896,4.83613670851769,4.9004882211985,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-13,96197004,-244,829619,73.41839486308443,4.29617451543641,115.95323154363629,670.9383514854043,6.508677257170243,-2.734990399207347
AC,2017-03-01,2017,3,73.788796894512,105.922371598839,-31.6089726861811,-1.37629147896158,4.64267776279384,4.71660777949376,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-12,84126819,-545,829619,73.89094973990645,4.302590354147461,101.4041614283183,671.0782758192175,6.508885785636244,-3.3135692408201836
AC,2017-04-01,2017,4,77.9904725974101,108.381396481531,-55.1973708052858,-3.24394821668263,4.66842923428887,4.73973097120011,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-11,79468737,-329,829619,74.78231436766536,4.314581418089385,95.78943707894828,669.08929350371,6.505917524321203,-3.30513163271333
AC,2017-05-01,2017,5,78.1140217057883,103.639605243877,-2.76833712614869,0.177542714131601,4.73542527960308,4.85252374367849,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-10,83932199,200,829619,75.99070242152125,4.3306109962436725,101.16957181549603,665.0337974535488,6.499837862602816,-1.8502469205743841
AC,2017-06-01,2017,6,78.9394302212164,105.725472786803,-5.03221438409336,1.27945106529202,5.04743480761237,5.09755792417312,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-9,113202866,251,829619,76.96597651397086,4.343363460748337,136.45163141152747,653.689186240913,6.482631988093779,-0.7738492006571691
AC,2017-07-01,2017,7,79.9376364036948,102.498884222587,-20.1672349044502,-4.83551543777457,4.77154442880188,4.79738593223579,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-8,95523447,239,829619,77.42199681593121,4.34927093680774,115.14134440026085,665.9093776781872,6.501153591729817,-0.5158994671047794
AC,2017-08-01,2017,8,81.5516511730049,103.566589954215,-2.82713390030265,1.27806528938005,4.77031979676307,4.79378239783775,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-7,94118524,141,829619,78.38700149927108,4.361658116407312,113.44788872964578,663.4040348641968,6.497384208593035,-0.051831021227816625
AC,2017-09-01,2017,9,81.6772944494902,101.285760145156,-6.95368596304344,-1.71919912415374,4.83273024382356,4.85849038397931,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-6,103205820,217,829619,79.70175109176745,4.378291556593297,124.40146621521446,686.4013396510928,6.5314624998779856,0.8666628898325617
AC,2017-10-01,2017,10,79.5997945633486,96.3716363615506,-11.1772116521408,11.35747352505,4.86236863999424,4.8879562102316,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-5,109643595,-216,829619,79.96997141942387,4.381651206952512,132.16138371951462,722.7732862916592,6.583095599390453,1.002869992128917
AC,2017-11-01,2017,11,77.6439484877736,103.31525929853,0.077563601484675,0.91986825650082,4.79715246961818,4.83371645735451,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-4,107144902,-343,829619,79.89162588308808,4.380671039808805,129.1495276747519,750.7532421509151,6.621077025403452,0.3483526775543955
AC,2017-12-01,2017,12,81.2437951518222,100.04265004145,10.6925408728599,22.3183426982901,4.83494489658211,4.87999524235592,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-3,127562623,-392,829619,80.27568670485572,4.385466794343919,153.76048885090626,768.0620995902939,6.643870588720301,-0.4267018956894671
AC,2018-01-01,2018,1,80.3748155559736,99.25476842834,-21.4055358826386,-1.36014971638383,4.82086457975979,4.87595994242014,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-2,114042685,-369,869265,80.34854989690218,4.38637404468902,131.1943826105963,784.1151378006293,6.664555869007194,-1.1066820819888066
AC,2018-02-01,2018,2,82.8909519571735,103.894738988171,-40.9151672485864,-19.9044403853314,4.69341001710327,4.75828597183535,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-1,89970422.78,-428,869265,80.57176669426362,4.389148298993949,103.50172016588728,774.1689692368708,6.651790156271914,-1.7612580743501693
AC,2018-03-01,2018,3,87.3428391574804,98.3996097350783,4.52916214571617,-4.13641922417547,4.83773660867269,4.88944559997187,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,0,107933657.74,-157,869265,81.51602414559531,4.400799616203943,124.16657491098802,773.9340779326444,6.651486699332844,-2.191506617659747
AC,2018-04-01,2018,4,84.9938609396979,94.8770495839716,20.5795548040626,0.605242195221368,4.74172320646485,4.81365033382576,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,1,91260715.6,230,869265,82.4150352083202,4.411767886390899,104.9860693804536,746.7587635935834,6.615742192673267,-1.6784294777772026
AC,2018-05-01,2018,5,85.3419879398857,100.470607230241,-44.1696874565989,-16.3408171840666,4.8503101456949,4.90040989662321,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,2,99986887.13,-191,869265,83.69804178367221,4.427215581566696,115.0246324538547,732.6338683726862,6.59664607965107,-1.5035691072342727
AC,2018-06-01,2018,6,86.432138776642,100.823502141439,-12.7712178517651,-1.17024333453138,4.76184299787743,4.82524291672879,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,3,91882546.64,189,869265,84.56276572114218,4.437494048230781,105.70142205196345,684.5748015737433,6.528797917901499,-0.8351883487774154
AC,2018-07-01,2018,7,78.21482372173,97.5422103953771,7.14286399858744,13.6848672419933,4.85380138460452,4.92037483358095,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,4,113691020.06,371,869265,84.20276708210159,4.433227783916155,130.7898282572058,684.1702472203528,6.528206786097183,0.01610556044474355
AC,2018-08-01,2018,8,84.7011122831429,93.943995284381,-36.6058481219135,2.76064418042392,4.85070432761274,4.9182667018897,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,5,111935017.38,-172,869265,84.50446046976315,4.436804319594379,128.76972773550068,709.4382547899662,6.564473466442352,0.31060723714862554
AC,2018-09-01,2018,9,85.9537485626301,95.0058149523319,-11.0349046842899,-4.38804746407879,4.77079765687978,4.83876098608717,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,6,108081460.89,285,869265,84.27294537062143,4.4340608807650375,124.33660723714863,709.6082871161268,6.564713109501199,0.8190827883326719
AC,2018-10-01,2018,10,85.8313409741756,96.1460136218353,38.7050706195438,-3.60409153778163,4.81958058638146,4.88100037334678,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,7,117663501.97,207,869265,84.41252537636771,4.435715795524255,135.3597602227169,739.9819779583902,6.606625831791366,0.7926236533163075
AC,2018-11-01,2018,11,88.6708888349673,92.3253491391524,-3.48284476430585,-3.87033608474948,4.83424343957141,4.89573892504598,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,8,120496572.53,-304,869265,84.96734219221466,4.442266973159578,138.61891659045287,763.5762620949884,6.638013004536261,0.6626287725837345
AC,2018-12-01,2018,12,86.1196179170748,96.6789332413793,-17.8965369456832,9.40822662697579,5.41592999931049,5.46789903121076,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,9,246149657.87,-711,869265,84.91525538228679,4.441653763657207,283.16987094844495,941.0447109914699,6.846990652793984,-0.3727286845783507
AC,2019-01-01,2019,1,87.0591601442915,87.7922611426285,-61.4976367138922,9.3490048654598,4.81760004507506,4.87801999934423,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,10,120161150.22,-777,881935,86.3893114527137,4.458863958119256,136.24717266011666,946.5020553943807,6.852773142220586,-1.6690572434476463
AC,2019-02-01,2019,2,89.5845867535396,89.7595040463811,4.11536354467362,-6.16046199789305,4.86299737033233,4.91801040863641,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,11,111329869.66,41,881935,87.20322386444649,4.468241301154078,126.23364495115852,943.9659726100385,6.850090119531887,-1.427542846128116
AC,2019-03-01,2019,3,92.5805433600715,90.4451704882703,-26.527879475566,0.766455121338966,4.73526270484381,4.7860999286488,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,12,102229183.04,-317,881935,88.30768966402005,4.4808271894809195,115.91464568250495,935.5440110553949,6.841128190097005,-2.110132832918526
AC,2019-04-01,2019,4,90.7954411030778,93.8380132907012,47.7250299596534,4.8966587207873,4.86072910240154,4.92451004631772,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,13,109348315.55,377,881935,89.13503968550376,4.490152519632915,123.98681938011305,924.171070212791,6.828897195428152,-1.9173748632268819
AC,2019-05-01,2019,5,90.8426895500993,93.6543600719989,27.1660771947942,17.9298644857354,4.77424187939203,4.83328942735007,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,14,98589827.64,371,881935,89.49700647135909,4.494205177474053,111.78808828315012,897.3402419054883,6.799435101070016,-1.1520123365100603
AC,2019-06-01,2019,6,91.4462427254306,88.1884161745614,-9.45900714596431,-7.17634073768943,4.80299895239847,4.8563736710224,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,15,100955375.23,247,881935,90.38477727275172,4.504075860217903,114.47031269878165,728.640683655825,6.59118072113776,-0.06576448377714911
AC,2019-07-01,2019,7,89.4373535194147,94.5022275590514,-3.15892036977517,-7.28818993193735,5.26431181732477,5.31809095540493,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,16,179209604.61,201,881935,90.78114283527225,4.508451586013544,203.20046784626987,795.5939788419781,6.679088978879256,1.043160777154779
AC,2019-08-01,2019,8,89.9638512617726,84.9588769621822,6.28588090209405,3.99060128511131,4.75081582640017,4.82157677141533,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,17,107029828.02,260,881935,90.84435358664442,4.509147641965704,121.35795497400602,790.7182888648257,6.672941758776285,1.2914783969340144
AC,2019-09-01,2019,9,88.2867791875632,93.9026561505949,18.5964276808059,4.6451064429278,4.77690499215767,4.84611899187753,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,18,114566708.87,492,881935,90.1287262245597,4.501238939821826,129.90380115314622,804.7074443354669,6.690478788178598,2.2087795585842493
AC,2019-10-01,2019,10,88.4010600135772,91.9114091350012,-36.9099560046557,-17.076364052959,4.82836814486688,4.88985621136789,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,19,124538622.25,-367,881935,89.72966270964292,4.496801402355425,141.21065866532115,821.931283620675,6.71165679499327,1.3651799735808194
AC,2019-11-01,2019,11,91.3282924761125,90.7740510457369,-55.5081822244794,-4.34724146194416,4.77466180155547,4.84125038390811,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,20,117492054.82,-613,881935,89.81059653064513,4.4977029698013755,133.22076436472074,843.3639597022457,6.737398608246517,0.24945149018918628
AC,2019-12-01,2019,12,93.5859769658984,87.1772800068774,21.4020190213276,30.1141658101489,4.72220172722559,4.79295424087135,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,21,127597337.36,-559,881935,90.16721890405643,4.501665934228763,144.67884522101969,873.5724922244837,6.772591116656614,-0.6644480602311962
AC,2020-01-01,2020,1,94.4621349511928,86.497996773616,54.3303207875538,-8.87563285337387,4.76712438174677,4.83287867304385,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,22,120702424.49,138,894470,91.00468247601944,4.51091096097348,134.94295447583485,805.3149788540486,6.6912334789688215,-0.725569331559471
AC,2020-02-01,2020,2,97.260143810783,95.5898155630556,79.2418802713328,6.59767380175056,4.73078485088203,4.79736164697138,FALSE,TRUE,FALSE,post,FALSE,2018-03-22,2018-03-22,,23,103170994,953,894470,92.22073123418785,4.5241849559836,115.34315740047178,799.3001812805144,6.68373657143104,0.049191141122675995
AL,2015-03-01,2015,3,101.154261584438,98.5042998470332,288.472242504747,0.512101736340209,4.45766059866986,4.66863274400836,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-36,231880263,-496,3340932,,,69.40586129858374,,,
AL,2015-04-01,2015,4,101.585190268994,98.6739410864787,-127.33183099958801,-8.64672553384977,4.49306391323621,4.67422754698697,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-35,253346590,-13269,3340932,,,75.83111239618167,,,
AL,2015-05-01,2015,5,100.456723571579,101.039365855378,-264.254068453044,-5.0189947686959,4.54064741646293,4.70659367913771,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-34,274568834,-9627,3340932,,,82.18330513760831,,,
AL,2015-06-01,2015,6,96.9654773843573,100.056821892022,-40.2513077350169,-10.4430750495775,4.52476458889678,4.69011304358313,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-33,250351260,-1646,3340932,,,74.93455718344462,,,
AL,2015-07-01,2015,7,95.0820360168506,99.238679570175,-35.6623753444106,2.79030813904895,4.45611973897006,4.62606146113314,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-32,230633305,-789,3340932,,,69.03262472866852,,,
AL,2015-08-01,2015,8,91.3322719594132,100.913351101253,-41.4041512201861,-15.5113608714663,4.46710629294609,4.62967093253707,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-31,237403456,2505,3340932,97.76266013093868,4.582542705885102,71.05905058827896,442.44651133276585,6.092319578797577,-6.980686826310742
AL,2015-09-01,2015,9,93.6637548632842,100.991728793901,-88.4203833783561,-19.075766173062,4.41846404763201,4.53253036938998,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-30,236593124,11207,3340932,96.51424234407972,4.569690586512568,70.81650389771477,443.85715393189685,6.095502785288901,-3.477772070787433
AL,2015-10-01,2015,10,95.1519414371115,99.7599052947888,-20.7134134447282,-22.6188322026421,4.51965034565965,4.62598105147397,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-29,273085709,6456,3340932,95.44203420543263,4.558519091533944,81.73937961024049,449.76542114595566,6.108726160505083,2.4262690770120434
AL,2015-11-01,2015,11,95.4197652987671,99.7910854879798,1.85661273970382,3.99771045111781,4.46273713569356,4.62043324893582,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-28,275618404,3140,3340932,94.60254115996398,4.549684337853119,82.49745999020632,450.0795759985537,6.1094244026831435,6.247657839189783
AL,2015-12-01,2015,12,96.0826432962347,98.8837522511274,-13.1447944649448,-13.3734958412253,4.44109677767129,4.64422834053316,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-27,283045894,-1216,3340932,94.45540214527688,4.5481277881327244,84.72063903126433,459.8656578463734,6.130934398668714,6.376364439623434
AL,2016-01-01,2016,1,92.6008866861613,92.7320160338432,29.1133347647385,-6.63809116310803,4.42932242821367,4.52762286271214,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-26,294781306,-1942,3358963,94.04187725682867,4.543740185795345,87.75961688175785,478.5926499994627,6.1708498180631235,5.998875248104847
AL,2016-02-01,2016,2,92.6689903083209,101.469372436643,-84.8917975337184,-17.9001840097438,4.64415953099833,4.85097815541406,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-25,338386998,-10085,3358963,94.26466364831329,4.546106396701894,100.74150801899276,508.2751074301765,6.231022851052571,2.250694634028419
AL,2016-03-01,2016,3,92.2163328838934,98.5365520275416,-18.9283542667576,-16.8059005647539,4.51531469189535,4.65374516876326,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-24,269495377,-9872,3358963,94.02342665174815,4.543543970919382,80.23171943245579,517.6903229649175,6.249377231372551,-4.024754068443148
AL,2016-04-01,2016,4,92.7026905463953,97.1189464516365,-6.18250655054408,-23.0622695597975,4.52130759594806,4.67807992402283,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-23,286503122,-7102,3358963,93.61521816996212,4.5391929575535865,85.29511102087162,521.2460543755486,6.25622220354105,-8.061118863172949
AL,2016-05-01,2016,5,89.7497054061475,97.1521424352858,-14.2633218748591,-12.3293179190685,4.39467784259727,4.60268482857145,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-22,256971917,-813,3358963,92.67020818785885,4.529047042146836,76.50334850368998,515.2519428890323,6.244655990533051,-9.237970171151037
AL,2016-06-01,2016,6,91.2141097735198,100.560510515069,-19.4824695788295,-14.606585213628,4.5352393749583,4.69553612049471,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-21,277012602,-904,3358963,91.85878593407304,4.520252462329502,82.4696794814352,513.0009833392032,6.240277762009485,-9.145084360857801
AL,2016-07-01,2016,7,91.3217887651228,95.1504393754792,-49.1564157129642,-20.1867823006764,4.45734476339113,4.64435094755664,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-20,253470189,-1548,3358963,91.64560294723329,4.517928996563424,75.46084580270757,500.7022122601529,6.216011537660775,-9.027786254269547
AL,2016-08-01,2016,8,90.5931239761271,96.8877847671808,2.45325381467246,-12.8898384190057,4.83634818352621,4.94391628636328,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-19,374864269,4099,3358963,91.29962522520098,4.514146682720657,111.60119030784203,511.5618945490022,6.237468584031954,-4.8050544170924185
AL,2016-09-01,2016,9,90.358450274488,95.1932159835201,-29.3723857594887,-8.52528970967972,4.57238881498528,4.72939241460532,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-18,300713093,13395,3358963,90.98997812363342,4.510749369942517,89.52557470862287,520.8557498251693,6.255473131680592,2.1217858011535107
AL,2016-10-01,2016,10,91.6276823114646,95.2997479402098,-21.651253246856,-15.5290057111498,4.45797454637923,4.6354142649812,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-17,281263776,5832,3358963,90.8108100844783,4.508778332314721,83.73530044838243,519.2959392526801,6.252473931163778,5.97237897529684
AL,2016-11-01,2016,11,89.6554560098791,96.20788692634,-56.8530121995129,-10.6768078589033,4.54073517720646,4.7060234165716,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-16,322757076,284,3358963,90.7951018517669,4.508605339788398,96.08830939787072,538.8809001468608,6.289494582015683,6.298967865975302
AL,2016-12-01,2016,12,89.2421732135413,97.5242097948341,-31.4310372419121,8.92138502723071,4.53886053475314,4.6278169625154,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-15,332163500,-1993,3358963,90.46644575843715,4.504979016855365,98.88870463890194,555.2999253043275,6.319508373733465,5.974760662740256
AL,2017-01-01,2017,1,98.0567280403903,95.4430006834855,-95.620989298709,-9.51729325892977,4.55322427524262,4.64259679517484,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-14,355226152.54,-6706,3375823,91.5889356376484,4.517310474402383,105.22653366008822,585.0656131617083,6.371724000193261,4.416996981180589
AL,2017-02-01,2017,2,99.7803021881902,97.0016675268608,-95.3959314449564,-14.3281012806511,4.44398165228938,4.61265806968788,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-13,291931091.47,-11403,3375823,93.12013200632559,4.5338904015758255,86.4770135963882,559.9414364502544,6.327832200493156,-0.17506842035260736
AL,2017-03-01,2017,3,99.5687980340456,98.3666120636775,-15.2094377279827,-10.5191687078672,4.52120323572298,4.61750562460663,FALSE,TRUE,FALSE,pre,TRUE,2018-03-22,2018-03-22,,-12,286825354.41,-9335,3375823,94.65518996625185,4.550240709392952,84.96457142747117,555.3804331691027,6.319653344092043,-6.908241338482497
