competencia,year,month,state_abbrev,formal_hiring_balance,n_records,source_series,query_scope
200805,2008,5,AC,816,3414,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,AL,-7645,20085,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,AM,2041,28573,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,AP,214,3276,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,BA,13619,100579,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,CE,3510,50844,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,DF,772,40278,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,ES,11004,71642,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,GO,6482,87134,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,MA,1705,21227,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,MG,37968,326842,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,MS,3326,40366,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,MT,2882,51568,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,PA,2050,41942,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,PB,632,13726,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,PE,4361,55745,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,PI,1910,10430,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,PR,16739,189285,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,RJ,16195,205805,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,RN,851,23385,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,RO,129,15489,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,RR,-299,2125,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,RS,2296,176080,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,SC,4183,145093,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,SE,174,13916,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,SP,75734,827486,old_caged_basedosdados_microdados_antigos,failed_months
200805,2008,5,TO,1335,9859,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,AC,346,3362,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,AL,1506,14520,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,AM,4634,32780,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,AP,384,4428,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,BA,4793,103319,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,CE,9947,57273,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,DF,4266,43596,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,ES,3520,64290,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,GO,6962,87330,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,MA,4815,24515,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,MG,19770,352560,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,MS,1562,39220,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,MT,2971,54991,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,PA,5939,49629,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,PB,8191,22427,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,PE,13367,65683,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,PI,2118,12506,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,PR,14695,201113,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,RJ,17565,218189,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,RN,7160,31476,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,RO,1362,16230,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,RR,-72,2056,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,RS,4814,185656,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,SC,12151,152173,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,SE,2414,14072,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,SP,83591,865751,old_caged_basedosdados_microdados_antigos,failed_months
200808,2008,8,TO,351,9745,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,AC,512,4190,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,AL,26,13344,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,AM,984,25602,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,AP,-176,3456,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,BA,6119,99217,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,CE,5752,58962,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,DF,-3551,52635,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,ES,-6651,67787,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,GO,7348,88702,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,MA,-1163,24103,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,MG,45596,348284,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,MS,1937,35489,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,MT,5453,54437,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,PA,1057,41595,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,PB,844,15148,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,PE,9790,63970,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,PI,2236,12636,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,PR,5964,191306,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,RJ,5455,219765,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,RN,736,22554,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,RO,2972,19518,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,RR,-7,2085,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,RS,-1394,167568,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,SC,1121,139651,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,SE,730,13590,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,SP,27603,797223,old_caged_basedosdados_microdados_antigos,failed_months
200906,2009,6,TO,203,10385,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,AC,841,4155,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,AL,1278,14142,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,AM,6549,30381,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,AP,343,3591,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,BA,11085,106713,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,CE,13790,64744,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,DF,2767,48369,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,ES,3648,58380,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,GO,6554,88172,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,MA,1998,26800,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,MG,8613,350447,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,MS,1887,36059,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,MT,3001,55043,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,PA,7204,45388,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,PB,6799,21723,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,PE,18990,77368,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,PI,2765,13867,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,PR,14437,190885,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,RJ,15841,218315,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,RN,6776,29128,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,RO,3401,20239,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,RR,144,2244,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,RS,10983,176973,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,SC,11988,143876,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,SE,2270,14274,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,SP,77983,821889,old_caged_basedosdados_microdados_antigos,failed_months
200908,2009,8,TO,191,9619,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,AC,139,3683,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,AL,7905,19943,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,AM,4698,31240,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,AP,114,3920,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,BA,7443,106759,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,CE,11044,62232,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,DF,4381,44111,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,ES,6286,57158,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,GO,2672,88702,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,MA,318,23194,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,MG,15898,328414,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,MS,1447,35409,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,MT,792,54806,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,PA,5628,43274,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,PB,3236,14798,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,PE,11623,73703,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,PI,2447,11497,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,PR,13427,194161,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,RJ,16705,215761,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,RN,2577,24263,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,RO,2893,20725,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,RR,374,2444,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,RS,19596,182244,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,SC,16142,152244,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,SE,2741,15263,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,SP,69146,817802,old_caged_basedosdados_microdados_antigos,failed_months
200910,2009,10,TO,1284,9124,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,AC,94,4152,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,AL,2100,15172,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,AM,2121,26943,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,AP,223,3185,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,BA,13241,102069,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,CE,12296,60416,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,DF,2963,45463,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,ES,5103,56673,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,GO,-2045,89067,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,MA,2730,22982,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,MG,24979,306789,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,MS,2150,35054,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,MT,-4059,50327,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,PA,3681,41807,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,PB,2871,15409,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,PE,11769,71195,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,PI,2791,13695,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,PR,16031,191125,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,RJ,24613,215189,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,RN,4345,24057,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,RO,1965,19777,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,RR,211,1983,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,RS,25723,189463,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,SC,17847,154381,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,SE,2991,13735,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,SP,69667,800057,old_caged_basedosdados_microdados_antigos,failed_months
200911,2009,11,TO,294,9226,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,AC,633,4563,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,AL,1196,16022,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,AM,2955,32961,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,AP,-160,3842,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,BA,16301,121461,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,CE,6325,68913,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,DF,3085,53573,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,ES,7754,80542,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,GO,10254,103162,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,MA,1756,26468,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,MG,60873,391145,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,MS,2671,40993,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,MT,664,59222,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,PA,4171,44343,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,PB,3106,18346,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,PE,10691,82193,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,PI,2110,15022,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,PR,19131,221019,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,RJ,22250,249788,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,RN,3450,27580,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,RO,2935,26139,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,RR,-117,2869,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,RS,9511,215513,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,SC,5438,172848,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,SE,892,15538,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,SP,98624,983106,old_caged_basedosdados_microdados_antigos,failed_months
201005,2010,5,TO,1542,11452,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,AC,587,5057,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,AL,-67,13833,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,AM,2441,31687,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,AP,104,3894,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,BA,3705,117551,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,CE,6318,69542,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,DF,757,50019,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,ES,-1649,76355,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,GO,8073,99699,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,MA,4702,29194,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,MG,38870,382622,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,MS,3177,40079,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,MT,5287,58251,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,PA,3393,49185,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,PB,2587,17745,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,PE,12538,79358,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,PI,2871,16597,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,PR,10446,223924,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,RJ,16337,243767,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,RN,2670,28428,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,RO,2119,24365,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,RR,178,2586,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,RS,7865,213859,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,SC,6099,165679,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,SE,2041,16705,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,SP,70265,961119,old_caged_basedosdados_microdados_antigos,failed_months
201006,2010,6,TO,1238,12106,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,AC,379,5069,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,AL,883,15433,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,AM,2444,32386,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,AP,-23,3951,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,BA,8137,121989,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,CE,7946,70904,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,DF,-78,52366,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,ES,968,68564,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,GO,6458,102768,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,MA,4473,29159,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,MG,13354,389870,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,MS,1324,40484,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,MT,2916,58554,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,PA,6093,47373,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,PB,2429,20337,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,PE,9946,77418,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,PI,1555,16139,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,PR,12723,231191,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,RJ,14086,254030,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,RN,3078,29246,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,RO,2125,27325,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,RR,-120,2872,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,RS,9669,212209,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,SC,5194,170194,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,SE,2228,17084,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,SP,62497,937883,old_caged_basedosdados_microdados_antigos,failed_months
201007,2010,7,TO,1112,12044,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,AC,-447,4989,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,AL,7029,22483,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,AM,3389,33759,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,AP,401,3483,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,BA,7059,127423,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,CE,5923,71131,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,DF,2863,50583,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,ES,3130,61642,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,GO,-2151,108305,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,MA,3932,27792,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,MG,14516,361982,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,MS,1822,38780,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,MT,476,61256,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,PA,3315,47653,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,PB,3379,18581,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,PE,15781,93661,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,PI,3046,14824,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,PR,14954,220380,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,RJ,19571,250925,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,RN,2365,28293,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,RO,297,27801,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,RR,248,3120,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,RS,18592,214936,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,SC,15345,174625,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,SE,4777,19997,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,SP,55377,936487,old_caged_basedosdados_microdados_antigos,failed_months
201010,2010,10,TO,-185,11375,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,AC,-995,4669,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,AL,-250,17230,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,AM,-7187,31029,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,AP,-357,3359,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,BA,-17303,115065,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,CE,-356,60330,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,DF,-7300,51562,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,ES,-7651,62649,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,GO,-20214,99382,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,MA,-6407,30331,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,MG,-50797,337495,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,MS,-8369,37117,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,MT,-10414,50796,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,PA,-5628,46186,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,PB,-1555,17829,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,PE,-4599,84045,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,PI,-1922,14566,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,PR,-31870,199010,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,RJ,-10103,249957,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,RN,-3775,27509,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,RO,-3078,21862,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,RR,-158,2478,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,RS,-18194,205462,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,SC,-25301,155295,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,SE,-1574,15914,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,SP,-159582,916748,old_caged_basedosdados_microdados_antigos,failed_months
201012,2010,12,TO,-2579,10751,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,AC,-841,5385,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,AL,-15786,33506,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,AM,3854,34668,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,AP,-79,5277,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,BA,2758,122898,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,CE,-583,75711,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,DF,1913,57177,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,ES,-204,68638,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,GO,8399,110371,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,MA,-3816,31006,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,MG,11576,392906,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,MS,2508,47736,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,MT,-2269,65371,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,PA,-1457,52301,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,PB,-3126,24330,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,PE,-7205,93227,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,PI,-2114,17246,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,PR,13927,271219,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,RJ,2835,271613,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,RN,-1048,28744,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,RO,1987,27151,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,RR,-123,3587,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,RS,19472,277476,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,SC,2335,214537,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,SE,-729,18523,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,SP,61001,1077181,old_caged_basedosdados_microdados_antigos,failed_months
201103,2011,3,TO,-510,11384,old_caged_basedosdados_microdados_antigos,failed_months
201205,2012,5,AC,812,5092,old_caged_basedosdados_microdados_antigos,failed_months
201205,2012,5,AL,-2107,19265,old_caged_basedosdados_microdados_antigos,failed_months
201205,2012,5,AM,-782,33366,old_caged_basedosdados_microdados_antigos,failed_months
201205,2012,5,AP,156,4268,old_caged_basedosdados_microdados_antigos,failed_months
201205,2012,5,BA,3071,135555,old_caged_basedosdados_microdados_antigos,failed_months
201205,2012,5,CE,763,78315,old_caged_basedosdados_microdados_antigos,failed_months
201205,2012,5,DF,97,59261,old_caged_basedosdados_microdados_antigos,failed_months
201205,2012,5,ES,4538,84022,old_caged_basedosdados_microdados_antigos,failed_months
201205,2012,5,GO,8013,117105,old_caged_basedosdados_microdados_antigos,failed_months
201205,2012,5,MA,1730,33184,old_caged_basedosdados_microdados_antigos,failed_months
201205,2012,5,MG,32684,412572,old_caged_basedosdados_microdados_antigos,failed_months
201205,2012,5,MS,3222,44664,old_caged_basedosdados_microdados_antigos,failed_months
201205,2012,5,MT,2141,70237,old_caged_basedosdados_microdados_antigos,failed_months
201205,2012,5,PA,2216,55214,old_caged_basedosdados_microdados_antigos,failed_months
201205,2012,5,PB,2224,23384,old_caged_basedosdados_microdados_antigos,failed_months
201205,2012,5,PE,4708,97948,old_caged_basedosdados_microdados_antigos,failed_months
