competencia,uf,formal_hiring_balance,year,month,source_series
201212,21,327,2012,12,old_caged_adjusted
201212,22,257,2012,12,old_caged_adjusted
201212,23,-926,2012,12,old_caged_adjusted
201212,24,140,2012,12,old_caged_adjusted
201212,25,-25,2012,12,old_caged_adjusted
201212,26,362,2012,12,old_caged_adjusted
201212,27,325,2012,12,old_caged_adjusted
201212,28,24,2012,12,old_caged_adjusted
201212,29,1184,2012,12,old_caged_adjusted
201212,31,-1893,2012,12,old_caged_adjusted
201212,32,383,2012,12,old_caged_adjusted
201212,33,611,2012,12,old_caged_adjusted
201212,35,-3728,2012,12,old_caged_adjusted
201212,41,-1278,2012,12,old_caged_adjusted
201212,42,-1386,2012,12,old_caged_adjusted
201212,43,786,2012,12,old_caged_adjusted
201212,50,-458,2012,12,old_caged_adjusted
201212,51,-73,2012,12,old_caged_adjusted
201212,52,437,2012,12,old_caged_adjusted
201212,53,162,2012,12,old_caged_adjusted
201301,11,627,2013,01,old_caged_adjusted
201301,12,277,2013,01,old_caged_adjusted
201301,13,1309,2013,01,old_caged_adjusted
201301,14,271,2013,01,old_caged_adjusted
201301,15,2096,2013,01,old_caged_adjusted
201301,16,158,2013,01,old_caged_adjusted
201301,17,919,2013,01,old_caged_adjusted
201301,21,1078,2013,01,old_caged_adjusted
201301,22,610,2013,01,old_caged_adjusted
201301,23,781,2013,01,old_caged_adjusted
201301,24,837,2013,01,old_caged_adjusted
201301,25,817,2013,01,old_caged_adjusted
201301,26,3104,2013,01,old_caged_adjusted
201301,27,376,2013,01,old_caged_adjusted
201301,28,610,2013,01,old_caged_adjusted
201301,29,4036,2013,01,old_caged_adjusted
201301,31,3871,2013,01,old_caged_adjusted
201301,32,534,2013,01,old_caged_adjusted
201301,33,4089,2013,01,old_caged_adjusted
201301,35,9673,2013,01,old_caged_adjusted
201301,41,780,2013,01,old_caged_adjusted
201301,42,1277,2013,01,old_caged_adjusted
201301,43,1297,2013,01,old_caged_adjusted
201301,50,1157,2013,01,old_caged_adjusted
201301,51,1955,2013,01,old_caged_adjusted
201301,52,3133,2013,01,old_caged_adjusted
201301,53,1042,2013,01,old_caged_adjusted
201302,11,523,2013,02,old_caged_adjusted
201302,12,125,2013,02,old_caged_adjusted
201302,13,1480,2013,02,old_caged_adjusted
201302,14,273,2013,02,old_caged_adjusted
201302,15,1769,2013,02,old_caged_adjusted
201302,16,128,2013,02,old_caged_adjusted
201302,17,999,2013,02,old_caged_adjusted
201302,21,1821,2013,02,old_caged_adjusted
201302,22,514,2013,02,old_caged_adjusted
201302,23,-2449,2013,02,old_caged_adjusted
201302,24,540,2013,02,old_caged_adjusted
201302,25,467,2013,02,old_caged_adjusted
201302,26,2253,2013,02,old_caged_adjusted
201302,27,444,2013,02,old_caged_adjusted
201302,28,432,2013,02,old_caged_adjusted
201302,29,2728,2013,02,old_caged_adjusted
201302,31,3181,2013,02,old_caged_adjusted
201302,32,716,2013,02,old_caged_adjusted
201302,33,3923,2013,02,old_caged_adjusted
201302,35,13589,2013,02,old_caged_adjusted
201302,41,1329,2013,02,old_caged_adjusted
201302,42,1355,2013,02,old_caged_adjusted
201302,43,1638,2013,02,old_caged_adjusted
201302,50,1106,2013,02,old_caged_adjusted
201302,51,1309,2013,02,old_caged_adjusted
201302,52,2981,2013,02,old_caged_adjusted
201302,53,2228,2013,02,old_caged_adjusted
201303,11,678,2013,03,old_caged_adjusted
201303,12,203,2013,03,old_caged_adjusted
201303,13,1898,2013,03,old_caged_adjusted
201303,14,223,2013,03,old_caged_adjusted
201303,15,2809,2013,03,old_caged_adjusted
201303,16,60,2013,03,old_caged_adjusted
201303,17,1078,2013,03,old_caged_adjusted
201303,21,2457,2013,03,old_caged_adjusted
201303,22,703,2013,03,old_caged_adjusted
201303,23,867,2013,03,old_caged_adjusted
201303,24,443,2013,03,old_caged_adjusted
201303,25,2141,2013,03,old_caged_adjusted
201303,26,2996,2013,03,old_caged_adjusted
201303,27,815,2013,03,old_caged_adjusted
201303,28,258,2013,03,old_caged_adjusted
201303,29,4408,2013,03,old_caged_adjusted
201303,31,5708,2013,03,old_caged_adjusted
201303,32,761,2013,03,old_caged_adjusted
201303,33,5625,2013,03,old_caged_adjusted
201303,35,19567,2013,03,old_caged_adjusted
201303,41,2052,2013,03,old_caged_adjusted
201303,42,770,2013,03,old_caged_adjusted
201303,43,2264,2013,03,old_caged_adjusted
201303,50,1497,2013,03,old_caged_adjusted
201303,51,2405,2013,03,old_caged_adjusted
201303,52,5096,2013,03,old_caged_adjusted
201303,53,2786,2013,03,old_caged_adjusted
201304,11,763,2013,04,old_caged_adjusted
201304,12,520,2013,04,old_caged_adjusted
201304,13,1476,2013,04,old_caged_adjusted
201304,14,344,2013,04,old_caged_adjusted
201304,15,1976,2013,04,old_caged_adjusted
201304,16,288,2013,04,old_caged_adjusted
201304,17,943,2013,04,old_caged_adjusted
201304,21,2882,2013,04,old_caged_adjusted
201304,22,660,2013,04,old_caged_adjusted
201304,23,645,2013,04,old_caged_adjusted
201304,24,424,2013,04,old_caged_adjusted
201304,25,518,2013,04,old_caged_adjusted
201304,26,2990,2013,04,old_caged_adjusted
201304,27,1162,2013,04,old_caged_adjusted
201304,28,571,2013,04,old_caged_adjusted
201304,29,3269,2013,04,old_caged_adjusted
201304,31,5047,2013,04,old_caged_adjusted
201304,32,424,2013,04,old_caged_adjusted
201304,33,5369,2013,04,old_caged_adjusted
201304,35,15629,2013,04,old_caged_adjusted
201304,41,1890,2013,04,old_caged_adjusted
201304,42,1051,2013,04,old_caged_adjusted
201304,43,1256,2013,04,old_caged_adjusted
201304,50,1008,2013,04,old_caged_adjusted
201304,51,1160,2013,04,old_caged_adjusted
201304,52,3822,2013,04,old_caged_adjusted
201304,53,3225,2013,04,old_caged_adjusted
201305,11,591,2013,05,old_caged_adjusted
201305,12,312,2013,05,old_caged_adjusted
201305,13,1376,2013,05,old_caged_adjusted
201305,14,338,2013,05,old_caged_adjusted
201305,15,2213,2013,05,old_caged_adjusted
201305,16,180,2013,05,old_caged_adjusted
201305,17,731,2013,05,old_caged_adjusted
201305,21,2196,2013,05,old_caged_adjusted
201305,22,446,2013,05,old_caged_adjusted
201305,23,169,2013,05,old_caged_adjusted
201305,24,384,2013,05,old_caged_adjusted
201305,25,416,2013,05,old_caged_adjusted
201305,26,1549,2013,05,old_caged_adjusted
201305,27,611,2013,05,old_caged_adjusted
201305,28,307,2013,05,old_caged_adjusted
201305,29,3598,2013,05,old_caged_adjusted
201305,31,2842,2013,05,old_caged_adjusted
201305,32,536,2013,05,old_caged_adjusted
201305,33,3838,2013,05,old_caged_adjusted
201305,35,7330,2013,05,old_caged_adjusted
201305,41,1105,2013,05,old_caged_adjusted
201305,42,829,2013,05,old_caged_adjusted
201305,43,494,2013,05,old_caged_adjusted
201305,50,495,2013,05,old_caged_adjusted
201305,51,1161,2013,05,old_caged_adjusted
201305,52,3815,2013,05,old_caged_adjusted
201305,53,1334,2013,05,old_caged_adjusted
201306,11,379,2013,06,old_caged_adjusted
201306,12,145,2013,06,old_caged_adjusted
201306,13,1619,2013,06,old_caged_adjusted
201306,14,189,2013,06,old_caged_adjusted
201306,15,1914,2013,06,old_caged_adjusted
201306,16,69,2013,06,old_caged_adjusted
201306,17,796,2013,06,old_caged_adjusted
201306,21,1797,2013,06,old_caged_adjusted
201306,22,255,2013,06,old_caged_adjusted
201306,23,563,2013,06,old_caged_adjusted
201306,24,313,2013,06,old_caged_adjusted
201306,25,837,2013,06,old_caged_adjusted
201306,26,1095,2013,06,old_caged_adjusted
201306,27,297,2013,06,old_caged_adjusted
201306,28,318,2013,06,old_caged_adjusted
201306,29,2640,2013,06,old_caged_adjusted
201306,31,3648,2013,06,old_caged_adjusted
201306,32,327,2013,06,old_caged_adjusted
201306,33,3017,2013,06,old_caged_adjusted
201306,35,7103,2013,06,old_caged_adjusted
201306,41,1106,2013,06,old_caged_adjusted
201306,42,399,2013,06,old_caged_adjusted
201306,43,479,2013,06,old_caged_adjusted
201306,50,659,2013,06,old_caged_adjusted
201306,51,1353,2013,06,old_caged_adjusted
201306,52,2388,2013,06,old_caged_adjusted
201306,53,528,2013,06,old_caged_adjusted
201307,11,522,2013,07,old_caged_adjusted
201307,12,110,2013,07,old_caged_adjusted
201307,13,865,2013,07,old_caged_adjusted
201307,14,8,2013,07,old_caged_adjusted
201307,15,1631,2013,07,old_caged_adjusted
201307,16,342,2013,07,old_caged_adjusted
201307,17,612,2013,07,old_caged_adjusted
201307,21,605,2013,07,old_caged_adjusted
201307,22,684,2013,07,old_caged_adjusted
201307,23,769,2013,07,old_caged_adjusted
201307,24,156,2013,07,old_caged_adjusted
201307,25,202,2013,07,old_caged_adjusted
201307,26,2053,2013,07,old_caged_adjusted
201307,27,-66,2013,07,old_caged_adjusted
201307,28,177,2013,07,old_caged_adjusted
201307,29,1736,2013,07,old_caged_adjusted
201307,31,3149,2013,07,old_caged_adjusted
201307,32,930,2013,07,old_caged_adjusted
201307,33,3368,2013,07,old_caged_adjusted
201307,35,7121,2013,07,old_caged_adjusted
201307,41,682,2013,07,old_caged_adjusted
201307,42,429,2013,07,old_caged_adjusted
201307,43,220,2013,07,old_caged_adjusted
201307,50,323,2013,07,old_caged_adjusted
201307,51,1401,2013,07,old_caged_adjusted
201307,52,2386,2013,07,old_caged_adjusted
201307,53,1339,2013,07,old_caged_adjusted
201308,11,397,2013,08,old_caged_adjusted
201308,12,516,2013,08,old_caged_adjusted
201308,13,1476,2013,08,old_caged_adjusted
201308,14,354,2013,08,old_caged_adjusted
201308,15,2538,2013,08,old_caged_adjusted
201308,16,352,2013,08,old_caged_adjusted
201308,17,660,2013,08,old_caged_adjusted
201308,21,2079,2013,08,old_caged_adjusted
201308,22,650,2013,08,old_caged_adjusted
201308,23,953,2013,08,old_caged_adjusted
201308,24,-24,2013,08,old_caged_adjusted
201308,25,566,2013,08,old_caged_adjusted
201308,26,2077,2013,08,old_caged_adjusted
201308,27,435,2013,08,old_caged_adjusted
201308,28,-106,2013,08,old_caged_adjusted
201308,29,4844,2013,08,old_caged_adjusted
201308,31,-787,2013,08,old_caged_adjusted
201308,32,368,2013,08,old_caged_adjusted
201308,33,3380,2013,08,old_caged_adjusted
201308,35,6446,2013,08,old_caged_adjusted
201308,41,1165,2013,08,old_caged_adjusted
201308,42,942,2013,08,old_caged_adjusted
201308,43,789,2013,08,old_caged_adjusted
201308,50,520,2013,08,old_caged_adjusted
201308,51,983,2013,08,old_caged_adjusted
201308,52,2258,2013,08,old_caged_adjusted
201308,53,681,2013,08,old_caged_adjusted
201309,11,495,2013,09,old_caged_adjusted
201309,12,340,2013,09,old_caged_adjusted
201309,13,1658,2013,09,old_caged_adjusted
201309,14,176,2013,09,old_caged_adjusted
201309,15,2243,2013,09,old_caged_adjusted
201309,16,215,2013,09,old_caged_adjusted
201309,17,649,2013,09,old_caged_adjusted
201309,21,1506,2013,09,old_caged_adjusted
201309,22,831,2013,09,old_caged_adjusted
201309,23,1668,2013,09,old_caged_adjusted
201309,24,877,2013,09,old_caged_adjusted
201309,25,194,2013,09,old_caged_adjusted
201309,26,4529,2013,09,old_caged_adjusted
201309,27,79,2013,09,old_caged_adjusted
201309,28,227,2013,09,old_caged_adjusted
201309,29,3722,2013,09,old_caged_adjusted
201309,31,1557,2013,09,old_caged_adjusted
201309,32,559,2013,09,old_caged_adjusted
201309,33,5116,2013,09,old_caged_adjusted
201309,35,10175,2013,09,old_caged_adjusted
201309,41,1335,2013,09,old_caged_adjusted
201309,42,682,2013,09,old_caged_adjusted
201309,43,1233,2013,09,old_caged_adjusted
201309,50,555,2013,09,old_caged_adjusted
201309,51,1433,2013,09,old_caged_adjusted
201309,52,2550,2013,09,old_caged_adjusted
201309,53,1996,2013,09,old_caged_adjusted
201310,11,377,2013,10,old_caged_adjusted
201310,12,162,2013,10,old_caged_adjusted
201310,13,1050,2013,10,old_caged_adjusted
201310,14,-38,2013,10,old_caged_adjusted
201310,15,2109,2013,10,old_caged_adjusted
201310,16,554,2013,10,old_caged_adjusted
201310,17,618,2013,10,old_caged_adjusted
201310,21,2581,2013,10,old_caged_adjusted
201310,22,734,2013,10,old_caged_adjusted
201310,23,1072,2013,10,old_caged_adjusted
201310,24,930,2013,10,old_caged_adjusted
201310,25,659,2013,10,old_caged_adjusted
201310,26,4350,2013,10,old_caged_adjusted
201310,27,1118,2013,10,old_caged_adjusted
201310,28,338,2013,10,old_caged_adjusted
201310,29,2349,2013,10,old_caged_adjusted
201310,31,1366,2013,10,old_caged_adjusted
201310,32,434,2013,10,old_caged_adjusted
201310,33,2715,2013,10,old_caged_adjusted
201310,35,6286,2013,10,old_caged_adjusted
201310,41,727,2013,10,old_caged_adjusted
201310,42,484,2013,10,old_caged_adjusted
201310,43,369,2013,10,old_caged_adjusted
201310,50,757,2013,10,old_caged_adjusted
201310,51,946,2013,10,old_caged_adjusted
201310,52,2133,2013,10,old_caged_adjusted
201310,53,792,2013,10,old_caged_adjusted
201311,11,-1025,2013,11,old_caged_adjusted
201311,12,-205,2013,11,old_caged_adjusted
201311,13,251,2013,11,old_caged_adjusted
201311,14,-190,2013,11,old_caged_adjusted
201311,15,882,2013,11,old_caged_adjusted
201311,16,198,2013,11,old_caged_adjusted
201311,17,635,2013,11,old_caged_adjusted
201311,21,699,2013,11,old_caged_adjusted
201311,22,771,2013,11,old_caged_adjusted
201311,23,1340,2013,11,old_caged_adjusted
201311,24,1090,2013,11,old_caged_adjusted
201311,25,601,2013,11,old_caged_adjusted
201311,26,2030,2013,11,old_caged_adjusted
201311,27,600,2013,11,old_caged_adjusted
201311,28,365,2013,11,old_caged_adjusted
201311,29,69,2013,11,old_caged_adjusted
201311,31,998,2013,11,old_caged_adjusted
201311,32,360,2013,11,old_caged_adjusted
201311,33,3999,2013,11,old_caged_adjusted
201311,35,4095,2013,11,old_caged_adjusted
201311,41,1047,2013,11,old_caged_adjusted
201311,42,588,2013,11,old_caged_adjusted
201311,43,522,2013,11,old_caged_adjusted
201311,50,443,2013,11,old_caged_adjusted
201311,51,518,2013,11,old_caged_adjusted
201311,52,857,2013,11,old_caged_adjusted
201311,53,337,2013,11,old_caged_adjusted
201312,11,-277,2013,12,old_caged_adjusted
201312,12,-329,2013,12,old_caged_adjusted
201312,13,-966,2013,12,old_caged_adjusted
201312,14,-10,2013,12,old_caged_adjusted
201312,15,-5406,2013,12,old_caged_adjusted
201312,16,135,2013,12,old_caged_adjusted
201312,17,-358,2013,12,old_caged_adjusted
201312,21,-1646,2013,12,old_caged_adjusted
201312,22,-406,2013,12,old_caged_adjusted
201312,23,-732,2013,12,old_caged_adjusted
201312,24,1500,2013,12,old_caged_adjusted
201312,25,260,2013,12,old_caged_adjusted
201312,26,-2020,2013,12,old_caged_adjusted
201312,27,-892,2013,12,old_caged_adjusted
201312,28,-122,2013,12,old_caged_adjusted
201312,29,-3190,2013,12,old_caged_adjusted
201312,31,-7670,2013,12,old_caged_adjusted
201312,32,-293,2013,12,old_caged_adjusted
201312,33,-2222,2013,12,old_caged_adjusted
201312,35,-22794,2013,12,old_caged_adjusted
201312,41,-2616,2013,12,old_caged_adjusted
201312,42,-1736,2013,12,old_caged_adjusted
201312,43,-1720,2013,12,old_caged_adjusted
201312,50,-2444,2013,12,old_caged_adjusted
201312,51,-1397,2013,12,old_caged_adjusted
201312,52,-756,2013,12,old_caged_adjusted
201312,53,-156,2013,12,old_caged_adjusted
201401,11,333,2014,01,old_caged_adjusted
201401,12,329,2014,01,old_caged_adjusted
201401,13,844,2014,01,old_caged_adjusted
201401,14,117,2014,01,old_caged_adjusted
201401,15,1765,2014,01,old_caged_adjusted
201401,16,99,2014,01,old_caged_adjusted
201401,17,715,2014,01,old_caged_adjusted
201401,21,1300,2014,01,old_caged_adjusted
201401,22,664,2014,01,old_caged_adjusted
201401,23,799,2014,01,old_caged_adjusted
201401,24,507,2014,01,old_caged_adjusted
201401,25,620,2014,01,old_caged_adjusted
201401,26,1809,2014,01,old_caged_adjusted
201401,27,503,2014,01,old_caged_adjusted
201401,28,315,2014,01,old_caged_adjusted
201401,29,1936,2014,01,old_caged_adjusted
201401,31,2971,2014,01,old_caged_adjusted
201401,32,617,2014,01,old_caged_adjusted
201401,33,1454,2014,01,old_caged_adjusted
201401,35,7516,2014,01,old_caged_adjusted
201401,41,1365,2014,01,old_caged_adjusted
201401,42,938,2014,01,old_caged_adjusted
201401,43,926,2014,01,old_caged_adjusted
201401,50,827,2014,01,old_caged_adjusted
201401,51,1075,2014,01,old_caged_adjusted
201401,52,2277,2014,01,old_caged_adjusted
201401,53,1022,2014,01,old_caged_adjusted
201402,11,488,2014,02,old_caged_adjusted
201402,12,161,2014,02,old_caged_adjusted
201402,13,499,2014,02,old_caged_adjusted
201402,14,121,2014,02,old_caged_adjusted
201402,15,1317,2014,02,old_caged_adjusted
201402,16,78,2014,02,old_caged_adjusted
201402,17,717,2014,02,old_caged_adjusted
201402,21,999,2014,02,old_caged_adjusted
201402,22,881,2014,02,old_caged_adjusted
201402,23,1267,2014,02,old_caged_adjusted
201402,24,361,2014,02,old_caged_adjusted
201402,25,305,2014,02,old_caged_adjusted
201402,26,1702,2014,02,old_caged_adjusted
201402,27,620,2014,02,old_caged_adjusted
201402,28,237,2014,02,old_caged_adjusted
201402,29,2340,2014,02,old_caged_adjusted
201402,31,3155,2014,02,old_caged_adjusted
201402,32,314,2014,02,old_caged_adjusted
201402,33,4459,2014,02,old_caged_adjusted
201402,35,10283,2014,02,old_caged_adjusted
201402,41,1539,2014,02,old_caged_adjusted
201402,42,1361,2014,02,old_caged_adjusted
201402,43,1104,2014,02,old_caged_adjusted
201402,50,817,2014,02,old_caged_adjusted
201402,51,1054,2014,02,old_caged_adjusted
201402,52,2941,2014,02,old_caged_adjusted
201402,53,1451,2014,02,old_caged_adjusted
201403,11,248,2014,03,old_caged_adjusted
201403,12,191,2014,03,old_caged_adjusted
201403,13,874,2014,03,old_caged_adjusted
201403,14,118,2014,03,old_caged_adjusted
201403,15,1434,2014,03,old_caged_adjusted
201403,16,-17,2014,03,old_caged_adjusted
201403,17,507,2014,03,old_caged_adjusted
201403,21,918,2014,03,old_caged_adjusted
201403,22,282,2014,03,old_caged_adjusted
201403,23,36,2014,03,old_caged_adjusted
201403,24,385,2014,03,old_caged_adjusted
201403,25,120,2014,03,old_caged_adjusted
201403,26,717,2014,03,old_caged_adjusted
201403,27,356,2014,03,old_caged_adjusted
201403,28,219,2014,03,old_caged_adjusted
201403,29,1562,2014,03,old_caged_adjusted
201403,31,2530,2014,03,old_caged_adjusted
201403,32,310,2014,03,old_caged_adjusted
201403,33,1684,2014,03,old_caged_adjusted
201403,35,6527,2014,03,old_caged_adjusted
201403,41,-109,2014,03,old_caged_adjusted
201403,42,555,2014,03,old_caged_adjusted
201403,43,-631,2014,03,old_caged_adjusted
201403,50,405,2014,03,old_caged_adjusted
201403,51,780,2014,03,old_caged_adjusted
201403,52,1543,2014,03,old_caged_adjusted
201403,53,444,2014,03,old_caged_adjusted
201404,11,337,2014,04,old_caged_adjusted
201404,12,478,2014,04,old_caged_adjusted
201404,13,666,2014,04,old_caged_adjusted
201404,14,429,2014,04,old_caged_adjusted
201404,15,1065,2014,04,old_caged_adjusted
201404,16,70,2014,04,old_caged_adjusted
201404,17,613,2014,04,old_caged_adjusted
201404,21,507,2014,04,old_caged_adjusted
201404,22,355,2014,04,old_caged_adjusted
201404,23,628,2014,04,old_caged_adjusted
201404,24,463,2014,04,old_caged_adjusted
201404,25,219,2014,04,old_caged_adjusted
201404,26,492,2014,04,old_caged_adjusted
201404,27,222,2014,04,old_caged_adjusted
201404,28,415,2014,04,old_caged_adjusted
201404,29,3316,2014,04,old_caged_adjusted
201404,31,2138,2014,04,old_caged_adjusted
201404,32,1040,2014,04,old_caged_adjusted
201404,33,2914,2014,04,old_caged_adjusted
201404,35,6225,2014,04,old_caged_adjusted
201404,41,717,2014,04,old_caged_adjusted
201404,42,640,2014,04,old_caged_adjusted
201404,43,-1585,2014,04,old_caged_adjusted
201404,50,536,2014,04,old_caged_adjusted
201404,51,1037,2014,04,old_caged_adjusted
201404,52,2485,2014,04,old_caged_adjusted
201404,53,909,2014,04,old_caged_adjusted
201405,11,498,2014,05,old_caged_adjusted
201405,12,334,2014,05,old_caged_adjusted
201405,13,641,2014,05,old_caged_adjusted
201405,14,48,2014,05,old_caged_adjusted
201405,15,1054,2014,05,old_caged_adjusted
201405,16,29,2014,05,old_caged_adjusted
201405,17,897,2014,05,old_caged_adjusted
201405,21,809,2014,05,old_caged_adjusted
201405,22,552,2014,05,old_caged_adjusted
201405,23,809,2014,05,old_caged_adjusted
201405,24,569,2014,05,old_caged_adjusted
201405,25,437,2014,05,old_caged_adjusted
201405,26,722,2014,05,old_caged_adjusted
201405,27,-301,2014,05,old_caged_adjusted
201405,28,168,2014,05,old_caged_adjusted
201405,29,5117,2014,05,old_caged_adjusted
201405,31,2654,2014,05,old_caged_adjusted
201405,32,853,2014,05,old_caged_adjusted
201405,33,1726,2014,05,old_caged_adjusted
201405,35,3977,2014,05,old_caged_adjusted
201405,41,1008,2014,05,old_caged_adjusted
201405,42,482,2014,05,old_caged_adjusted
201405,43,1050,2014,05,old_caged_adjusted
201405,50,414,2014,05,old_caged_adjusted
201405,51,1182,2014,05,old_caged_adjusted
201405,52,734,2014,05,old_caged_adjusted
201405,53,1373,2014,05,old_caged_adjusted
201406,11,655,2014,06,old_caged_adjusted
201406,12,773,2014,06,old_caged_adjusted
201406,13,222,2014,06,old_caged_adjusted
201406,14,28,2014,06,old_caged_adjusted
201406,15,1345,2014,06,old_caged_adjusted
201406,16,188,2014,06,old_caged_adjusted
201406,17,584,2014,06,old_caged_adjusted
201406,21,743,2014,06,old_caged_adjusted
201406,22,435,2014,06,old_caged_adjusted
201406,23,-99,2014,06,old_caged_adjusted
201406,24,377,2014,06,old_caged_adjusted
201406,25,498,2014,06,old_caged_adjusted
201406,26,1470,2014,06,old_caged_adjusted
201406,27,209,2014,06,old_caged_adjusted
201406,28,158,2014,06,old_caged_adjusted
201406,29,1414,2014,06,old_caged_adjusted
201406,31,3668,2014,06,old_caged_adjusted
201406,32,-316,2014,06,old_caged_adjusted
201406,33,2615,2014,06,old_caged_adjusted
201406,35,4141,2014,06,old_caged_adjusted
201406,41,443,2014,06,old_caged_adjusted
201406,42,283,2014,06,old_caged_adjusted
201406,43,670,2014,06,old_caged_adjusted
201406,50,287,2014,06,old_caged_adjusted
201406,51,955,2014,06,old_caged_adjusted
201406,52,1709,2014,06,old_caged_adjusted
201406,53,1755,2014,06,old_caged_adjusted
201407,11,397,2014,07,old_caged_adjusted
201407,12,309,2014,07,old_caged_adjusted
201407,13,2040,2014,07,old_caged_adjusted
201407,14,265,2014,07,old_caged_adjusted
201407,15,1084,2014,07,old_caged_adjusted
201407,16,341,2014,07,old_caged_adjusted
201407,17,356,2014,07,old_caged_adjusted
201407,21,589,2014,07,old_caged_adjusted
201407,22,101,2014,07,old_caged_adjusted
201407,23,655,2014,07,old_caged_adjusted
201407,24,456,2014,07,old_caged_adjusted
201407,25,291,2014,07,old_caged_adjusted
201407,26,1394,2014,07,old_caged_adjusted
201407,27,638,2014,07,old_caged_adjusted
201407,28,278,2014,07,old_caged_adjusted
201407,29,1113,2014,07,old_caged_adjusted
201407,31,601,2014,07,old_caged_adjusted
201407,32,54,2014,07,old_caged_adjusted
201407,33,-723,2014,07,old_caged_adjusted
201407,35,4576,2014,07,old_caged_adjusted
201407,41,40,2014,07,old_caged_adjusted
201407,42,531,2014,07,old_caged_adjusted
201407,43,1056,2014,07,old_caged_adjusted
201407,50,467,2014,07,old_caged_adjusted
201407,51,-30,2014,07,old_caged_adjusted
201407,52,2349,2014,07,old_caged_adjusted
201407,53,159,2014,07,old_caged_adjusted
201408,11,179,2014,08,old_caged_adjusted
201408,12,216,2014,08,old_caged_adjusted
201408,13,1824,2014,08,old_caged_adjusted
201408,14,219,2014,08,old_caged_adjusted
201408,15,1739,2014,08,old_caged_adjusted
201408,16,113,2014,08,old_caged_adjusted
201408,17,605,2014,08,old_caged_adjusted
201408,21,1916,2014,08,old_caged_adjusted
201408,22,517,2014,08,old_caged_adjusted
201408,23,1429,2014,08,old_caged_adjusted
201408,24,258,2014,08,old_caged_adjusted
201408,25,392,2014,08,old_caged_adjusted
201408,26,671,2014,08,old_caged_adjusted
201408,27,350,2014,08,old_caged_adjusted
201408,28,349,2014,08,old_caged_adjusted
201408,29,1771,2014,08,old_caged_adjusted
201408,31,2194,2014,08,old_caged_adjusted
201408,32,295,2014,08,old_caged_adjusted
201408,33,2978,2014,08,old_caged_adjusted
201408,35,3797,2014,08,old_caged_adjusted
201408,41,842,2014,08,old_caged_adjusted
201408,42,762,2014,08,old_caged_adjusted
201408,43,702,2014,08,old_caged_adjusted
201408,50,618,2014,08,old_caged_adjusted
201408,51,1111,2014,08,old_caged_adjusted
201408,52,2679,2014,08,old_caged_adjusted
201408,53,953,2014,08,old_caged_adjusted
201409,11,430,2014,09,old_caged_adjusted
201409,12,164,2014,09,old_caged_adjusted
201409,13,654,2014,09,old_caged_adjusted
201409,14,280,2014,09,old_caged_adjusted
201409,15,2415,2014,09,old_caged_adjusted
201409,16,813,2014,09,old_caged_adjusted
201409,17,640,2014,09,old_caged_adjusted
201409,21,2283,2014,09,old_caged_adjusted
201409,22,310,2014,09,old_caged_adjusted
201409,23,1575,2014,09,old_caged_adjusted
201409,24,464,2014,09,old_caged_adjusted
201409,25,2074,2014,09,old_caged_adjusted
201409,26,3489,2014,09,old_caged_adjusted
201409,27,472,2014,09,old_caged_adjusted
201409,28,276,2014,09,old_caged_adjusted
201409,29,3952,2014,09,old_caged_adjusted
201409,31,4021,2014,09,old_caged_adjusted
201409,32,441,2014,09,old_caged_adjusted
201409,33,3812,2014,09,old_caged_adjusted
201409,35,10226,2014,09,old_caged_adjusted
201409,41,720,2014,09,old_caged_adjusted
201409,42,756,2014,09,old_caged_adjusted
201409,43,1277,2014,09,old_caged_adjusted
201409,50,725,2014,09,old_caged_adjusted
201409,51,1105,2014,09,old_caged_adjusted
201409,52,2445,2014,09,old_caged_adjusted
201409,53,-778,2014,09,old_caged_adjusted
201410,11,245,2014,10,old_caged_adjusted
201410,12,-132,2014,10,old_caged_adjusted
201410,13,1376,2014,10,old_caged_adjusted
201410,14,-146,2014,10,old_caged_adjusted
201410,15,1128,2014,10,old_caged_adjusted
201410,16,238,2014,10,old_caged_adjusted
201410,17,355,2014,10,old_caged_adjusted
201410,21,666,2014,10,old_caged_adjusted
201410,22,135,2014,10,old_caged_adjusted
201410,23,-589,2014,10,old_caged_adjusted
201410,24,407,2014,10,old_caged_adjusted
201410,25,63,2014,10,old_caged_adjusted
201410,26,2203,2014,10,old_caged_adjusted
201410,27,534,2014,10,old_caged_adjusted
201410,28,207,2014,10,old_caged_adjusted
201410,29,-194,2014,10,old_caged_adjusted
201410,31,724,2014,10,old_caged_adjusted
201410,32,-870,2014,10,old_caged_adjusted
201410,33,-237,2014,10,old_caged_adjusted
201410,35,3973,2014,10,old_caged_adjusted
201410,41,223,2014,10,old_caged_adjusted
201410,42,157,2014,10,old_caged_adjusted
201410,43,520,2014,10,old_caged_adjusted
201410,50,40,2014,10,old_caged_adjusted
201410,51,681,2014,10,old_caged_adjusted
201410,52,1165,2014,10,old_caged_adjusted
201410,53,379,2014,10,old_caged_adjusted
201411,11,338,2014,11,old_caged_adjusted
201411,12,-335,2014,11,old_caged_adjusted
201411,13,-355,2014,11,old_caged_adjusted
201411,14,-188,2014,11,old_caged_adjusted
201411,15,951,2014,11,old_caged_adjusted
201411,16,277,2014,11,old_caged_adjusted
201411,17,275,2014,11,old_caged_adjusted
