nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,unidade_da_federacao_codigo,unidade_da_federacao,variavel_codigo,variavel,mes_codigo,mes,tipos_de_indice_codigo,tipos_de_indice,downloaded_at
3,Unidade da Federação,30,Número-índice,104.88473,16,Amapá,7167,PMS - Número-índice (2022=100),202309,setembro 2023,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,99.53457,16,Amapá,7167,PMS - Número-índice (2022=100),202309,setembro 2023,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,104.93176,16,Amapá,7167,PMS - Número-índice (2022=100),202310,outubro 2023,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,96.9852,16,Amapá,7167,PMS - Número-índice (2022=100),202310,outubro 2023,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,108.26099,16,Amapá,7167,PMS - Número-índice (2022=100),202311,novembro 2023,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,98.33498,16,Amapá,7167,PMS - Número-índice (2022=100),202311,novembro 2023,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,120.92293,16,Amapá,7167,PMS - Número-índice (2022=100),202312,dezembro 2023,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,107.88666,16,Amapá,7167,PMS - Número-índice (2022=100),202312,dezembro 2023,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,103.28065,16,Amapá,7167,PMS - Número-índice (2022=100),202401,janeiro 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,94.43076,16,Amapá,7167,PMS - Número-índice (2022=100),202401,janeiro 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,101.90047,16,Amapá,7167,PMS - Número-índice (2022=100),202402,fevereiro 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,94.70157,16,Amapá,7167,PMS - Número-índice (2022=100),202402,fevereiro 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,103.65953,16,Amapá,7167,PMS - Número-índice (2022=100),202403,março 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,96.59266,16,Amapá,7167,PMS - Número-índice (2022=100),202403,março 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,103.80525,16,Amapá,7167,PMS - Número-índice (2022=100),202404,abril 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,97.7448,16,Amapá,7167,PMS - Número-índice (2022=100),202404,abril 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,111.4027,16,Amapá,7167,PMS - Número-índice (2022=100),202405,maio 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,103.45436,16,Amapá,7167,PMS - Número-índice (2022=100),202405,maio 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,110.20643,16,Amapá,7167,PMS - Número-índice (2022=100),202406,junho 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,104.4856,16,Amapá,7167,PMS - Número-índice (2022=100),202406,junho 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,111.92268,16,Amapá,7167,PMS - Número-índice (2022=100),202407,julho 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,103.52402,16,Amapá,7167,PMS - Número-índice (2022=100),202407,julho 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,113.26199,16,Amapá,7167,PMS - Número-índice (2022=100),202408,agosto 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,104.45593,16,Amapá,7167,PMS - Número-índice (2022=100),202408,agosto 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,114.22973,16,Amapá,7167,PMS - Número-índice (2022=100),202409,setembro 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,105.9539,16,Amapá,7167,PMS - Número-índice (2022=100),202409,setembro 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,118.28534,16,Amapá,7167,PMS - Número-índice (2022=100),202410,outubro 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,111.04508,16,Amapá,7167,PMS - Número-índice (2022=100),202410,outubro 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,130.76726,16,Amapá,7167,PMS - Número-índice (2022=100),202411,novembro 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,118.01933,16,Amapá,7167,PMS - Número-índice (2022=100),202411,novembro 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,141.52304,16,Amapá,7167,PMS - Número-índice (2022=100),202412,dezembro 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,126.95949,16,Amapá,7167,PMS - Número-índice (2022=100),202412,dezembro 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,108.04729,16,Amapá,7167,PMS - Número-índice (2022=100),202501,janeiro 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,94.50827,16,Amapá,7167,PMS - Número-índice (2022=100),202501,janeiro 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,112.13863,16,Amapá,7167,PMS - Número-índice (2022=100),202502,fevereiro 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,101.04961,16,Amapá,7167,PMS - Número-índice (2022=100),202502,fevereiro 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,109.50154,16,Amapá,7167,PMS - Número-índice (2022=100),202503,março 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,97.73707,16,Amapá,7167,PMS - Número-índice (2022=100),202503,março 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,108.7313,16,Amapá,7167,PMS - Número-índice (2022=100),202504,abril 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,98.53039,16,Amapá,7167,PMS - Número-índice (2022=100),202504,abril 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,114.54554,16,Amapá,7167,PMS - Número-índice (2022=100),202505,maio 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,105.79265,16,Amapá,7167,PMS - Número-índice (2022=100),202505,maio 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,118.34936,16,Amapá,7167,PMS - Número-índice (2022=100),202506,junho 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,107.65055,16,Amapá,7167,PMS - Número-índice (2022=100),202506,junho 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,119.9958,16,Amapá,7167,PMS - Número-índice (2022=100),202507,julho 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,104.43669,16,Amapá,7167,PMS - Número-índice (2022=100),202507,julho 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,127.03787,16,Amapá,7167,PMS - Número-índice (2022=100),202508,agosto 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,112.48107,16,Amapá,7167,PMS - Número-índice (2022=100),202508,agosto 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,124.64056,16,Amapá,7167,PMS - Número-índice (2022=100),202509,setembro 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,112.31234,16,Amapá,7167,PMS - Número-índice (2022=100),202509,setembro 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,128.06187,16,Amapá,7167,PMS - Número-índice (2022=100),202510,outubro 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,114.04218,16,Amapá,7167,PMS - Número-índice (2022=100),202510,outubro 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,128.96215,16,Amapá,7167,PMS - Número-índice (2022=100),202511,novembro 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,109.67678,16,Amapá,7167,PMS - Número-índice (2022=100),202511,novembro 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,145.18558,16,Amapá,7167,PMS - Número-índice (2022=100),202512,dezembro 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,123.25832,16,Amapá,7167,PMS - Número-índice (2022=100),202512,dezembro 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,121.99002,16,Amapá,7167,PMS - Número-índice (2022=100),202601,janeiro 2026,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,105.47559,16,Amapá,7167,PMS - Número-índice (2022=100),202601,janeiro 2026,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,113.15877,16,Amapá,7167,PMS - Número-índice (2022=100),202602,fevereiro 2026,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,96.06821,16,Amapá,7167,PMS - Número-índice (2022=100),202602,fevereiro 2026,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,53.98628,17,Tocantins,7167,PMS - Número-índice (2022=100),201101,janeiro 2011,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,82.14879,17,Tocantins,7167,PMS - Número-índice (2022=100),201101,janeiro 2011,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,52.34446,17,Tocantins,7167,PMS - Número-índice (2022=100),201102,fevereiro 2011,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,80.0375,17,Tocantins,7167,PMS - Número-índice (2022=100),201102,fevereiro 2011,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,54.51953,17,Tocantins,7167,PMS - Número-índice (2022=100),201103,março 2011,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,80.93975,17,Tocantins,7167,PMS - Número-índice (2022=100),201103,março 2011,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,55.08957,17,Tocantins,7167,PMS - Número-índice (2022=100),201104,abril 2011,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,81.67129,17,Tocantins,7167,PMS - Número-índice (2022=100),201104,abril 2011,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,55.33055,17,Tocantins,7167,PMS - Número-índice (2022=100),201105,maio 2011,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,81.9867,17,Tocantins,7167,PMS - Número-índice (2022=100),201105,maio 2011,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,58.02698,17,Tocantins,7167,PMS - Número-índice (2022=100),201106,junho 2011,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,84.78696,17,Tocantins,7167,PMS - Número-índice (2022=100),201106,junho 2011,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,59.49848,17,Tocantins,7167,PMS - Número-índice (2022=100),201107,julho 2011,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,87.13441,17,Tocantins,7167,PMS - Número-índice (2022=100),201107,julho 2011,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,60.30785,17,Tocantins,7167,PMS - Número-índice (2022=100),201108,agosto 2011,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,88.42908,17,Tocantins,7167,PMS - Número-índice (2022=100),201108,agosto 2011,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,58.87656,17,Tocantins,7167,PMS - Número-índice (2022=100),201109,setembro 2011,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,84.94933,17,Tocantins,7167,PMS - Número-índice (2022=100),201109,setembro 2011,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,60.56989,17,Tocantins,7167,PMS - Número-índice (2022=100),201110,outubro 2011,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,86.27512,17,Tocantins,7167,PMS - Número-índice (2022=100),201110,outubro 2011,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,59.8322,17,Tocantins,7167,PMS - Número-índice (2022=100),201111,novembro 2011,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,84.52254,17,Tocantins,7167,PMS - Número-índice (2022=100),201111,novembro 2011,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,63.8206,17,Tocantins,7167,PMS - Número-índice (2022=100),201112,dezembro 2011,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,89.35998,17,Tocantins,7167,PMS - Número-índice (2022=100),201112,dezembro 2011,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,58.94981,17,Tocantins,7167,PMS - Número-índice (2022=100),201201,janeiro 2012,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,82.63418,17,Tocantins,7167,PMS - Número-índice (2022=100),201201,janeiro 2012,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,57.21545,17,Tocantins,7167,PMS - Número-índice (2022=100),201202,fevereiro 2012,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,80.68042,17,Tocantins,7167,PMS - Número-índice (2022=100),201202,fevereiro 2012,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,59.94138,17,Tocantins,7167,PMS - Número-índice (2022=100),201203,março 2012,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,84.80148,17,Tocantins,7167,PMS - Número-índice (2022=100),201203,março 2012,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,63.47964,17,Tocantins,7167,PMS - Número-índice (2022=100),201204,abril 2012,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,89.00937,17,Tocantins,7167,PMS - Número-índice (2022=100),201204,abril 2012,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,61.97782,17,Tocantins,7167,PMS - Número-índice (2022=100),201205,maio 2012,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,86.72967,17,Tocantins,7167,PMS - Número-índice (2022=100),201205,maio 2012,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,63.31564,17,Tocantins,7167,PMS - Número-índice (2022=100),201206,junho 2012,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,87.98532,17,Tocantins,7167,PMS - Número-índice (2022=100),201206,junho 2012,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,62.88027,17,Tocantins,7167,PMS - Número-índice (2022=100),201207,julho 2012,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,85.90924,17,Tocantins,7167,PMS - Número-índice (2022=100),201207,julho 2012,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,62.51506,17,Tocantins,7167,PMS - Número-índice (2022=100),201208,agosto 2012,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,85.88594,17,Tocantins,7167,PMS - Número-índice (2022=100),201208,agosto 2012,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,58.47342,17,Tocantins,7167,PMS - Número-índice (2022=100),201209,setembro 2012,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,80.42244,17,Tocantins,7167,PMS - Número-índice (2022=100),201209,setembro 2012,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,63.53318,17,Tocantins,7167,PMS - Número-índice (2022=100),201210,outubro 2012,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,86.34973,17,Tocantins,7167,PMS - Número-índice (2022=100),201210,outubro 2012,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,73.44093,17,Tocantins,7167,PMS - Número-índice (2022=100),201211,novembro 2012,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,98.52419,17,Tocantins,7167,PMS - Número-índice (2022=100),201211,novembro 2012,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,70.35647,17,Tocantins,7167,PMS - Número-índice (2022=100),201212,dezembro 2012,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,93.56115,17,Tocantins,7167,PMS - Número-índice (2022=100),201212,dezembro 2012,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,64.60788,17,Tocantins,7167,PMS - Número-índice (2022=100),201301,janeiro 2013,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,85.89024,17,Tocantins,7167,PMS - Número-índice (2022=100),201301,janeiro 2013,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,63.91974,17,Tocantins,7167,PMS - Número-índice (2022=100),201302,fevereiro 2013,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,85.38511,17,Tocantins,7167,PMS - Número-índice (2022=100),201302,fevereiro 2013,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,71.25349,17,Tocantins,7167,PMS - Número-índice (2022=100),201303,março 2013,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,95.12917,17,Tocantins,7167,PMS - Número-índice (2022=100),201303,março 2013,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,73.3044,17,Tocantins,7167,PMS - Número-índice (2022=100),201304,abril 2013,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,98.15955,17,Tocantins,7167,PMS - Número-índice (2022=100),201304,abril 2013,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,71.73852,17,Tocantins,7167,PMS - Número-índice (2022=100),201305,maio 2013,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,95.33734,17,Tocantins,7167,PMS - Número-índice (2022=100),201305,maio 2013,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,71.75774,17,Tocantins,7167,PMS - Número-índice (2022=100),201306,junho 2013,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,95.31374,17,Tocantins,7167,PMS - Número-índice (2022=100),201306,junho 2013,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,74.08436,17,Tocantins,7167,PMS - Número-índice (2022=100),201307,julho 2013,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,100.10902,17,Tocantins,7167,PMS - Número-índice (2022=100),201307,julho 2013,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,72.03929,17,Tocantins,7167,PMS - Número-índice (2022=100),201308,agosto 2013,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,96.34964,17,Tocantins,7167,PMS - Número-índice (2022=100),201308,agosto 2013,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,69.38717,17,Tocantins,7167,PMS - Número-índice (2022=100),201309,setembro 2013,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,91.16705,17,Tocantins,7167,PMS - Número-índice (2022=100),201309,setembro 2013,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,72.13919,17,Tocantins,7167,PMS - Número-índice (2022=100),201310,outubro 2013,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,94.82972,17,Tocantins,7167,PMS - Número-índice (2022=100),201310,outubro 2013,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,72.29686,17,Tocantins,7167,PMS - Número-índice (2022=100),201311,novembro 2013,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,94.07128,17,Tocantins,7167,PMS - Número-índice (2022=100),201311,novembro 2013,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,77.89209,17,Tocantins,7167,PMS - Número-índice (2022=100),201312,dezembro 2013,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,100.02819,17,Tocantins,7167,PMS - Número-índice (2022=100),201312,dezembro 2013,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,71.53708,17,Tocantins,7167,PMS - Número-índice (2022=100),201401,janeiro 2014,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,93.23394,17,Tocantins,7167,PMS - Número-índice (2022=100),201401,janeiro 2014,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,66.69613,17,Tocantins,7167,PMS - Número-índice (2022=100),201402,fevereiro 2014,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,88.0425,17,Tocantins,7167,PMS - Número-índice (2022=100),201402,fevereiro 2014,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,72.6578,17,Tocantins,7167,PMS - Número-índice (2022=100),201403,março 2014,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,95.78301,17,Tocantins,7167,PMS - Número-índice (2022=100),201403,março 2014,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,76.71885,17,Tocantins,7167,PMS - Número-índice (2022=100),201404,abril 2014,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,100.18101,17,Tocantins,7167,PMS - Número-índice (2022=100),201404,abril 2014,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,72.89078,17,Tocantins,7167,PMS - Número-índice (2022=100),201405,maio 2014,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,96.32851,17,Tocantins,7167,PMS - Número-índice (2022=100),201405,maio 2014,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,73.60585,17,Tocantins,7167,PMS - Número-índice (2022=100),201406,junho 2014,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,95.05448,17,Tocantins,7167,PMS - Número-índice (2022=100),201406,junho 2014,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,73.41683,17,Tocantins,7167,PMS - Número-índice (2022=100),201407,julho 2014,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,96.14061,17,Tocantins,7167,PMS - Número-índice (2022=100),201407,julho 2014,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,77.96044,17,Tocantins,7167,PMS - Número-índice (2022=100),201408,agosto 2014,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,100.33442,17,Tocantins,7167,PMS - Número-índice (2022=100),201408,agosto 2014,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,77.02276,17,Tocantins,7167,PMS - Número-índice (2022=100),201409,setembro 2014,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,98.70309,17,Tocantins,7167,PMS - Número-índice (2022=100),201409,setembro 2014,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,78.76819,17,Tocantins,7167,PMS - Número-índice (2022=100),201410,outubro 2014,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,100.91611,17,Tocantins,7167,PMS - Número-índice (2022=100),201410,outubro 2014,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,77.37538,17,Tocantins,7167,PMS - Número-índice (2022=100),201411,novembro 2014,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,99.43615,17,Tocantins,7167,PMS - Número-índice (2022=100),201411,novembro 2014,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,83.93303,17,Tocantins,7167,PMS - Número-índice (2022=100),201412,dezembro 2014,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,107.68479,17,Tocantins,7167,PMS - Número-índice (2022=100),201412,dezembro 2014,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,75.05814,17,Tocantins,7167,PMS - Número-índice (2022=100),201501,janeiro 2015,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,96.40412,17,Tocantins,7167,PMS - Número-índice (2022=100),201501,janeiro 2015,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,71.9976,17,Tocantins,7167,PMS - Número-índice (2022=100),201502,fevereiro 2015,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,92.15528,17,Tocantins,7167,PMS - Número-índice (2022=100),201502,fevereiro 2015,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,73.12315,17,Tocantins,7167,PMS - Número-índice (2022=100),201503,março 2015,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,94.61654,17,Tocantins,7167,PMS - Número-índice (2022=100),201503,março 2015,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,73.87676,17,Tocantins,7167,PMS - Número-índice (2022=100),201504,abril 2015,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,93.23295,17,Tocantins,7167,PMS - Número-índice (2022=100),201504,abril 2015,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,74.47999,17,Tocantins,7167,PMS - Número-índice (2022=100),201505,maio 2015,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,95.91511,17,Tocantins,7167,PMS - Número-índice (2022=100),201505,maio 2015,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,75.50594,17,Tocantins,7167,PMS - Número-índice (2022=100),201506,junho 2015,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,94.15142,17,Tocantins,7167,PMS - Número-índice (2022=100),201506,junho 2015,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,82.77348,17,Tocantins,7167,PMS - Número-índice (2022=100),201507,julho 2015,56725,Índice de receita nominal de serviços,2026-05-13
