nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,unidade_da_federacao_codigo,unidade_da_federacao,variavel_codigo,variavel,ano_codigo,ano,condicao_de_atividade_codigo,condicao_de_atividade,sexo_codigo,sexo,situacao_do_domicilio_codigo,situacao_do_domicilio,grupo_de_idade_codigo,grupo_de_idade,downloaded_at
3,Unidade da Federação,1572,Mil pessoas,103,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2006,2006,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,337,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2007,2007,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,221,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2007,2007,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,116,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2007,2007,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,346,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2008,2008,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,209,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2008,2008,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,136,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2008,2008,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,358,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2009,2009,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,214,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2009,2009,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,144,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2009,2009,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,376,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2011,2011,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,241,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2011,2011,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,134,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2011,2011,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,391,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2012,2012,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,234,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2012,2012,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,156,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2012,2012,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,401,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2013,2013,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,230,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2013,2013,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,170,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2013,2013,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,407,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2014,2014,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,264,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2014,2014,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,143,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2014,2014,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,421,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2015,2015,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,250,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2015,2015,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,170,14,Roraima,140,Pessoas de 10 anos ou mais de idade,2015,2015,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3397,15,Pará,140,Pessoas de 10 anos ou mais de idade,2001,2001,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1930,15,Pará,140,Pessoas de 10 anos ou mais de idade,2001,2001,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1466,15,Pará,140,Pessoas de 10 anos ou mais de idade,2001,2001,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3478,15,Pará,140,Pessoas de 10 anos ou mais de idade,2002,2002,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2035,15,Pará,140,Pessoas de 10 anos ou mais de idade,2002,2002,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1444,15,Pará,140,Pessoas de 10 anos ou mais de idade,2002,2002,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3580,15,Pará,140,Pessoas de 10 anos ou mais de idade,2003,2003,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2117,15,Pará,140,Pessoas de 10 anos ou mais de idade,2003,2003,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1462,15,Pará,140,Pessoas de 10 anos ou mais de idade,2003,2003,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5360,15,Pará,140,Pessoas de 10 anos ou mais de idade,2004,2004,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3376,15,Pará,140,Pessoas de 10 anos ou mais de idade,2004,2004,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1983,15,Pará,140,Pessoas de 10 anos ou mais de idade,2004,2004,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5464,15,Pará,140,Pessoas de 10 anos ou mais de idade,2005,2005,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3420,15,Pará,140,Pessoas de 10 anos ou mais de idade,2005,2005,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2044,15,Pará,140,Pessoas de 10 anos ou mais de idade,2005,2005,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5612,15,Pará,140,Pessoas de 10 anos ou mais de idade,2006,2006,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3458,15,Pará,140,Pessoas de 10 anos ou mais de idade,2006,2006,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2154,15,Pará,140,Pessoas de 10 anos ou mais de idade,2006,2006,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5779,15,Pará,140,Pessoas de 10 anos ou mais de idade,2007,2007,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3487,15,Pará,140,Pessoas de 10 anos ou mais de idade,2007,2007,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2292,15,Pará,140,Pessoas de 10 anos ou mais de idade,2007,2007,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5927,15,Pará,140,Pessoas de 10 anos ou mais de idade,2008,2008,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3554,15,Pará,140,Pessoas de 10 anos ou mais de idade,2008,2008,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2372,15,Pará,140,Pessoas de 10 anos ou mais de idade,2008,2008,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5958,15,Pará,140,Pessoas de 10 anos ou mais de idade,2009,2009,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3555,15,Pará,140,Pessoas de 10 anos ou mais de idade,2009,2009,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2403,15,Pará,140,Pessoas de 10 anos ou mais de idade,2009,2009,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6305,15,Pará,140,Pessoas de 10 anos ou mais de idade,2011,2011,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3752,15,Pará,140,Pessoas de 10 anos ou mais de idade,2011,2011,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2552,15,Pará,140,Pessoas de 10 anos ou mais de idade,2011,2011,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6424,15,Pará,140,Pessoas de 10 anos ou mais de idade,2012,2012,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3799,15,Pará,140,Pessoas de 10 anos ou mais de idade,2012,2012,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2625,15,Pará,140,Pessoas de 10 anos ou mais de idade,2012,2012,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6575,15,Pará,140,Pessoas de 10 anos ou mais de idade,2013,2013,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3798,15,Pará,140,Pessoas de 10 anos ou mais de idade,2013,2013,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2777,15,Pará,140,Pessoas de 10 anos ou mais de idade,2013,2013,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6656,15,Pará,140,Pessoas de 10 anos ou mais de idade,2014,2014,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3885,15,Pará,140,Pessoas de 10 anos ou mais de idade,2014,2014,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2771,15,Pará,140,Pessoas de 10 anos ou mais de idade,2014,2014,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6837,15,Pará,140,Pessoas de 10 anos ou mais de idade,2015,2015,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3893,15,Pará,140,Pessoas de 10 anos ou mais de idade,2015,2015,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2945,15,Pará,140,Pessoas de 10 anos ou mais de idade,2015,2015,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,367,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2001,2001,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,178,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2001,2001,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,189,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2001,2001,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,362,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2002,2002,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,204,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2002,2002,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,157,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2002,2002,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,381,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2003,2003,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,198,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2003,2003,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,183,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2003,2003,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,433,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2004,2004,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,239,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2004,2004,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,194,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2004,2004,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,453,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2005,2005,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,262,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2005,2005,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,191,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2005,2005,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,481,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2006,2006,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,252,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2006,2006,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,229,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2006,2006,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,490,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2007,2007,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,294,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2007,2007,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,196,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2007,2007,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,508,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2008,2008,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,317,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2008,2008,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,191,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2008,2008,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,526,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2009,2009,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,299,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2009,2009,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,226,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2009,2009,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,567,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2011,2011,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,302,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2011,2011,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,264,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2011,2011,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,581,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2012,2012,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,311,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2012,2012,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,271,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2012,2012,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,597,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2013,2013,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,332,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2013,2013,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,265,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2013,2013,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,607,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2014,2014,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,355,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2014,2014,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,252,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2014,2014,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,623,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2015,2015,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,333,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2015,2015,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,290,16,Amapá,140,Pessoas de 10 anos ou mais de idade,2015,2015,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,942,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2001,2001,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,621,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2001,2001,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,321,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2001,2001,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,968,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2002,2002,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,636,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2002,2002,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,332,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2002,2002,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,988,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2003,2003,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,666,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2003,2003,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,322,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2003,2003,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1025,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2004,2004,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,685,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2004,2004,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,340,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2004,2004,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1054,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2005,2005,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,697,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2005,2005,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,357,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2005,2005,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1068,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2006,2006,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,705,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2006,2006,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,363,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2006,2006,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1090,17,Tocantins,140,Pessoas de 10 anos ou mais de idade,2007,2007,95355,Total,0,Total,0,Total,0,Total,2026-05-27
