nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,unidade_da_federacao_codigo,unidade_da_federacao,variavel_codigo,variavel,mes_codigo,mes,tipos_de_indice_codigo,tipos_de_indice,downloaded_at
3,Unidade da Federação,30,Número-índice,42.96423,27,Alagoas,7169,PMC - Número-índice (2022=100),201107,julho 2011,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,85.49376,27,Alagoas,7169,PMC - Número-índice (2022=100),201107,julho 2011,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,43.80493,27,Alagoas,7169,PMC - Número-índice (2022=100),201108,agosto 2011,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,86.45732,27,Alagoas,7169,PMC - Número-índice (2022=100),201108,agosto 2011,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,41.76955,27,Alagoas,7169,PMC - Número-índice (2022=100),201109,setembro 2011,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,81.98992,27,Alagoas,7169,PMC - Número-índice (2022=100),201109,setembro 2011,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,43.58369,27,Alagoas,7169,PMC - Número-índice (2022=100),201110,outubro 2011,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,85.40617,27,Alagoas,7169,PMC - Número-índice (2022=100),201110,outubro 2011,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,45.57482,27,Alagoas,7169,PMC - Número-índice (2022=100),201111,novembro 2011,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,88.55963,27,Alagoas,7169,PMC - Número-índice (2022=100),201111,novembro 2011,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,64.99943,27,Alagoas,7169,PMC - Número-índice (2022=100),201112,dezembro 2011,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,125.34998,27,Alagoas,7169,PMC - Número-índice (2022=100),201112,dezembro 2011,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,46.19429,27,Alagoas,7169,PMC - Número-índice (2022=100),201201,janeiro 2012,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,90.57434,27,Alagoas,7169,PMC - Número-índice (2022=100),201201,janeiro 2012,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,44.99961,27,Alagoas,7169,PMC - Número-índice (2022=100),201202,fevereiro 2012,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,87.94645,27,Alagoas,7169,PMC - Número-índice (2022=100),201202,fevereiro 2012,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,46.7695,27,Alagoas,7169,PMC - Número-índice (2022=100),201203,março 2012,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,91.2751,27,Alagoas,7169,PMC - Número-índice (2022=100),201203,março 2012,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,45.30934,27,Alagoas,7169,PMC - Número-índice (2022=100),201204,abril 2012,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,87.59607,27,Alagoas,7169,PMC - Número-índice (2022=100),201204,abril 2012,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,48.22967,27,Alagoas,7169,PMC - Número-índice (2022=100),201205,maio 2012,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,92.85183,27,Alagoas,7169,PMC - Número-índice (2022=100),201205,maio 2012,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,47.38897,27,Alagoas,7169,PMC - Número-índice (2022=100),201206,junho 2012,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,90.66193,27,Alagoas,7169,PMC - Número-índice (2022=100),201206,junho 2012,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,47.65445,27,Alagoas,7169,PMC - Número-índice (2022=100),201207,julho 2012,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,91.18751,27,Alagoas,7169,PMC - Número-índice (2022=100),201207,julho 2012,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,49.3801,27,Alagoas,7169,PMC - Número-índice (2022=100),201208,agosto 2012,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,94.07818,27,Alagoas,7169,PMC - Número-índice (2022=100),201208,agosto 2012,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,47.21198,27,Alagoas,7169,PMC - Número-índice (2022=100),201209,setembro 2012,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,89.1728,27,Alagoas,7169,PMC - Número-índice (2022=100),201209,setembro 2012,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,49.42435,27,Alagoas,7169,PMC - Número-índice (2022=100),201210,outubro 2012,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,92.50145,27,Alagoas,7169,PMC - Número-índice (2022=100),201210,outubro 2012,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,52.38892,27,Alagoas,7169,PMC - Número-índice (2022=100),201211,novembro 2012,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,97.58202,27,Alagoas,7169,PMC - Número-índice (2022=100),201211,novembro 2012,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,72.433,27,Alagoas,7169,PMC - Número-índice (2022=100),201212,dezembro 2012,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,134.37237,27,Alagoas,7169,PMC - Número-índice (2022=100),201212,dezembro 2012,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,53.09688,27,Alagoas,7169,PMC - Número-índice (2022=100),201301,janeiro 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,97.58202,27,Alagoas,7169,PMC - Número-índice (2022=100),201301,janeiro 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,47.91994,27,Alagoas,7169,PMC - Número-índice (2022=100),201302,fevereiro 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,85.58136,27,Alagoas,7169,PMC - Número-índice (2022=100),201302,fevereiro 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,53.09688,27,Alagoas,7169,PMC - Número-índice (2022=100),201303,março 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,94.60376,27,Alagoas,7169,PMC - Número-índice (2022=100),201303,março 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,51.10575,27,Alagoas,7169,PMC - Número-índice (2022=100),201304,abril 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,90.39914,27,Alagoas,7169,PMC - Número-índice (2022=100),201304,abril 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,56.10571,27,Alagoas,7169,PMC - Número-índice (2022=100),201305,maio 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,99.07115,27,Alagoas,7169,PMC - Número-índice (2022=100),201305,maio 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,53.76059,27,Alagoas,7169,PMC - Número-índice (2022=100),201306,junho 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,94.77895,27,Alagoas,7169,PMC - Número-índice (2022=100),201306,junho 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,55.30925,27,Alagoas,7169,PMC - Número-índice (2022=100),201307,julho 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,98.02,27,Alagoas,7169,PMC - Número-índice (2022=100),201307,julho 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,59.91098,27,Alagoas,7169,PMC - Número-índice (2022=100),201308,agosto 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,106.42922,27,Alagoas,7169,PMC - Número-índice (2022=100),201308,agosto 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,55.84022,27,Alagoas,7169,PMC - Número-índice (2022=100),201309,setembro 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,98.72077,27,Alagoas,7169,PMC - Número-índice (2022=100),201309,setembro 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,58.93754,27,Alagoas,7169,PMC - Número-índice (2022=100),201310,outubro 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,103.53855,27,Alagoas,7169,PMC - Número-índice (2022=100),201310,outubro 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,60.88443,27,Alagoas,7169,PMC - Número-índice (2022=100),201311,novembro 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,106.51682,27,Alagoas,7169,PMC - Número-índice (2022=100),201311,novembro 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,83.49485,27,Alagoas,7169,PMC - Número-índice (2022=100),201312,dezembro 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,144.35832,27,Alagoas,7169,PMC - Número-índice (2022=100),201312,dezembro 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,62.52158,27,Alagoas,7169,PMC - Número-índice (2022=100),201401,janeiro 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,108.53153,27,Alagoas,7169,PMC - Número-índice (2022=100),201401,janeiro 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,56.68092,27,Alagoas,7169,PMC - Número-índice (2022=100),201402,fevereiro 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,97.58202,27,Alagoas,7169,PMC - Número-índice (2022=100),201402,fevereiro 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,57.65437,27,Alagoas,7169,PMC - Número-índice (2022=100),201403,março 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,98.80837,27,Alagoas,7169,PMC - Número-índice (2022=100),201403,março 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,59.02604,27,Alagoas,7169,PMC - Número-índice (2022=100),201404,abril 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,99.85952,27,Alagoas,7169,PMC - Número-índice (2022=100),201404,abril 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,63.14104,27,Alagoas,7169,PMC - Número-índice (2022=100),201405,maio 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,106.34163,27,Alagoas,7169,PMC - Número-índice (2022=100),201405,maio 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,58.40657,27,Alagoas,7169,PMC - Número-índice (2022=100),201406,junho 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,97.75721,27,Alagoas,7169,PMC - Número-índice (2022=100),201406,junho 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,61.14991,27,Alagoas,7169,PMC - Número-índice (2022=100),201407,julho 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,102.92538,27,Alagoas,7169,PMC - Número-índice (2022=100),201407,julho 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,61.90212,27,Alagoas,7169,PMC - Número-índice (2022=100),201408,agosto 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,103.80134,27,Alagoas,7169,PMC - Número-índice (2022=100),201408,agosto 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,59.77824,27,Alagoas,7169,PMC - Número-índice (2022=100),201409,setembro 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,99.77192,27,Alagoas,7169,PMC - Número-índice (2022=100),201409,setembro 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,63.80475,27,Alagoas,7169,PMC - Número-índice (2022=100),201410,outubro 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,106.86721,27,Alagoas,7169,PMC - Número-índice (2022=100),201410,outubro 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,65.48616,27,Alagoas,7169,PMC - Número-índice (2022=100),201411,novembro 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,109.2323,27,Alagoas,7169,PMC - Número-índice (2022=100),201411,novembro 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,86.14969,27,Alagoas,7169,PMC - Número-índice (2022=100),201412,dezembro 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,142.78159,27,Alagoas,7169,PMC - Número-índice (2022=100),201412,dezembro 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,64.02599,27,Alagoas,7169,PMC - Número-índice (2022=100),201501,janeiro 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,106.51682,27,Alagoas,7169,PMC - Número-índice (2022=100),201501,janeiro 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,56.41544,27,Alagoas,7169,PMC - Número-índice (2022=100),201502,fevereiro 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,91.71309,27,Alagoas,7169,PMC - Número-índice (2022=100),201502,fevereiro 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,60.57469,27,Alagoas,7169,PMC - Número-índice (2022=100),201503,março 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,98.1076,27,Alagoas,7169,PMC - Número-índice (2022=100),201503,março 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,59.60125,27,Alagoas,7169,PMC - Número-índice (2022=100),201504,abril 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,96.09289,27,Alagoas,7169,PMC - Número-índice (2022=100),201504,abril 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,62.47733,27,Alagoas,7169,PMC - Número-índice (2022=100),201505,maio 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,99.33394,27,Alagoas,7169,PMC - Número-índice (2022=100),201505,maio 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,57.69861,27,Alagoas,7169,PMC - Número-índice (2022=100),201506,junho 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,90.13636,27,Alagoas,7169,PMC - Número-índice (2022=100),201506,junho 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,58.40657,27,Alagoas,7169,PMC - Número-índice (2022=100),201507,julho 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,90.83712,27,Alagoas,7169,PMC - Número-índice (2022=100),201507,julho 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,56.90216,27,Alagoas,7169,PMC - Número-índice (2022=100),201508,agosto 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,88.29684,27,Alagoas,7169,PMC - Número-índice (2022=100),201508,agosto 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,56.14995,27,Alagoas,7169,PMC - Número-índice (2022=100),201509,setembro 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,86.63251,27,Alagoas,7169,PMC - Número-índice (2022=100),201509,setembro 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,62.43309,27,Alagoas,7169,PMC - Número-índice (2022=100),201510,outubro 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,95.8301,27,Alagoas,7169,PMC - Número-índice (2022=100),201510,outubro 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,64.82245,27,Alagoas,7169,PMC - Número-índice (2022=100),201511,novembro 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,98.80837,27,Alagoas,7169,PMC - Número-índice (2022=100),201511,novembro 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,86.54792,27,Alagoas,7169,PMC - Número-índice (2022=100),201512,dezembro 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,129.46699,27,Alagoas,7169,PMC - Número-índice (2022=100),201512,dezembro 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,64.60121,27,Alagoas,7169,PMC - Número-índice (2022=100),201601,janeiro 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,94.34097,27,Alagoas,7169,PMC - Número-índice (2022=100),201601,janeiro 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,59.51276,27,Alagoas,7169,PMC - Número-índice (2022=100),201602,fevereiro 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,85.14338,27,Alagoas,7169,PMC - Número-índice (2022=100),201602,fevereiro 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,63.89325,27,Alagoas,7169,PMC - Número-índice (2022=100),201603,março 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,91.2751,27,Alagoas,7169,PMC - Número-índice (2022=100),201603,março 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,61.68088,27,Alagoas,7169,PMC - Número-índice (2022=100),201604,abril 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,87.15809,27,Alagoas,7169,PMC - Número-índice (2022=100),201604,abril 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,62.07911,27,Alagoas,7169,PMC - Número-índice (2022=100),201605,maio 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,87.42088,27,Alagoas,7169,PMC - Número-índice (2022=100),201605,maio 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,60.70744,27,Alagoas,7169,PMC - Número-índice (2022=100),201606,junho 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,84.6178,27,Alagoas,7169,PMC - Número-índice (2022=100),201606,junho 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,62.74282,27,Alagoas,7169,PMC - Número-índice (2022=100),201607,julho 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,86.63251,27,Alagoas,7169,PMC - Número-índice (2022=100),201607,julho 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,62.74282,27,Alagoas,7169,PMC - Número-índice (2022=100),201608,agosto 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,87.24569,27,Alagoas,7169,PMC - Número-índice (2022=100),201608,agosto 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,61.19416,27,Alagoas,7169,PMC - Número-índice (2022=100),201609,setembro 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,84.7054,27,Alagoas,7169,PMC - Número-índice (2022=100),201609,setembro 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,65.70739,27,Alagoas,7169,PMC - Número-índice (2022=100),201610,outubro 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,91.18751,27,Alagoas,7169,PMC - Número-índice (2022=100),201610,outubro 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,68.27374,27,Alagoas,7169,PMC - Número-índice (2022=100),201611,novembro 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,94.34097,27,Alagoas,7169,PMC - Número-índice (2022=100),201611,novembro 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,87.96384,27,Alagoas,7169,PMC - Número-índice (2022=100),201612,dezembro 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,122.19652,27,Alagoas,7169,PMC - Número-índice (2022=100),201612,dezembro 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,71.70782,27,Alagoas,7169,PMC - Número-índice (2022=100),201701,janeiro 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,99.31729,27,Alagoas,7169,PMC - Número-índice (2022=100),201701,janeiro 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,64.36102,27,Alagoas,7169,PMC - Número-índice (2022=100),201702,fevereiro 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,89.47069,27,Alagoas,7169,PMC - Número-índice (2022=100),201702,fevereiro 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,69.9652,27,Alagoas,7169,PMC - Número-índice (2022=100),201703,março 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,96.84979,27,Alagoas,7169,PMC - Número-índice (2022=100),201703,março 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,67.783690000000007,27,Alagoas,7169,PMC - Número-índice (2022=100),201704,abril 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,92.88846,27,Alagoas,7169,PMC - Número-índice (2022=100),201704,abril 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,69.42784,27,Alagoas,7169,PMC - Número-índice (2022=100),201705,maio 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,95.56351,27,Alagoas,7169,PMC - Número-índice (2022=100),201705,maio 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,67.69147,27,Alagoas,7169,PMC - Número-índice (2022=100),201706,junho 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,93.73504,27,Alagoas,7169,PMC - Número-índice (2022=100),201706,junho 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,68.72537,27,Alagoas,7169,PMC - Número-índice (2022=100),201707,julho 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,95.22935,27,Alagoas,7169,PMC - Número-índice (2022=100),201707,julho 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,69.27313,27,Alagoas,7169,PMC - Número-índice (2022=100),201708,agosto 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,94.86187,27,Alagoas,7169,PMC - Número-índice (2022=100),201708,agosto 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,69.20025,27,Alagoas,7169,PMC - Número-índice (2022=100),201709,setembro 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,95.46227,27,Alagoas,7169,PMC - Número-índice (2022=100),201709,setembro 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,68.82935,27,Alagoas,7169,PMC - Número-índice (2022=100),201710,outubro 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,95.80841,27,Alagoas,7169,PMC - Número-índice (2022=100),201710,outubro 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,74.52233,27,Alagoas,7169,PMC - Número-índice (2022=100),201711,novembro 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,103.62717,27,Alagoas,7169,PMC - Número-índice (2022=100),201711,novembro 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,91.36411,27,Alagoas,7169,PMC - Número-índice (2022=100),201712,dezembro 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
