nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,unidade_da_federacao_codigo,unidade_da_federacao,variavel_codigo,variavel,ano_codigo,ano,sexo_codigo,sexo,classes_de_rendimento_mensal_de_todos_os_trabalhos_codigo,classes_de_rendimento_mensal_de_todos_os_trabalhos,downloaded_at
3,Unidade da Federação,38,Reais,1368,51,Mato Grosso,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2011,2011,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1564,51,Mato Grosso,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2012,2012,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1743,51,Mato Grosso,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2013,2013,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1799,51,Mato Grosso,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2014,2014,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1830,51,Mato Grosso,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2015,2015,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,483,52,Goiás,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2001,2001,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,530,52,Goiás,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2002,2002,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,594,52,Goiás,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2003,2003,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,662,52,Goiás,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2004,2004,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,745,52,Goiás,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2005,2005,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,769,52,Goiás,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2006,2006,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,885,52,Goiás,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2007,2007,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,944,52,Goiás,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2008,2008,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1012,52,Goiás,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2009,2009,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1280,52,Goiás,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2011,2011,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1452,52,Goiás,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2012,2012,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1590,52,Goiás,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2013,2013,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1622,52,Goiás,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2014,2014,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1717,52,Goiás,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2015,2015,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1024,53,Distrito Federal,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2001,2001,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1196,53,Distrito Federal,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2002,2002,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1283,53,Distrito Federal,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2003,2003,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1400,53,Distrito Federal,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2004,2004,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1487,53,Distrito Federal,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2005,2005,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1660,53,Distrito Federal,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2006,2006,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,1925,53,Distrito Federal,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2007,2007,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,2083,53,Distrito Federal,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2008,2008,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,2205,53,Distrito Federal,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2009,2009,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,2623,53,Distrito Federal,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2011,2011,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,2748,53,Distrito Federal,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2012,2012,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,3086,53,Distrito Federal,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2013,2013,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,3205,53,Distrito Federal,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2014,2014,6794,Total,99149,Total,2026-05-27
3,Unidade da Federação,38,Reais,3512,53,Distrito Federal,778,Valor do rendimento médio mensal de todos os trabalhos das pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2015,2015,6794,Total,99149,Total,2026-05-27
