nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,unidade_da_federacao_codigo,unidade_da_federacao,variavel_codigo,variavel,trimestre_codigo,trimestre,downloaded_at
3,Unidade da Federação,2,%,38.5,17,Tocantins,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202601,1º trimestre 2026,2026-05-27
3,Unidade da Federação,2,%,64.9,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201504,4º trimestre 2015,2026-05-27
3,Unidade da Federação,2,%,65.7,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201601,1º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,64.3,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201602,2º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,62.8,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201603,3º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,64,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201604,4º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,64.2,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201701,1º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,61.6,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201702,2º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,61,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201703,3º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,60.7,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201704,4º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,60.5,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201801,1º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,59.2,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201802,2º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,59.5,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201803,3º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,59.5,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201804,4º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,60.1,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201901,1º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,60,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201902,2º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,60.5,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201903,3º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,60.6,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201904,4º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,61.1,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202001,1º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,55.8,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202002,2º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,58.8,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202003,3º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,60.3,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202004,4º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,61.5,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202101,1º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,60.8,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202102,2º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,59.2,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202103,3º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,59.3,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202104,4º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,59.6,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202201,1º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,59.4,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202202,2º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,59,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202203,3º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,57.3,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202204,4º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,56.4,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202301,1º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,56.9,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202302,2º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,57.1,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202303,3º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,57.7,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202304,4º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,57.4,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202401,1º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,55.4,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202402,2º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,55.4,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202403,3º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,56.6,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202404,4º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,58.3,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202501,1º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,56.2,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202502,2º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,57,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,57.3,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202504,4º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,57.6,21,Maranhão,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202601,1º trimestre 2026,2026-05-27
3,Unidade da Federação,2,%,58.2,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201504,4º trimestre 2015,2026-05-27
3,Unidade da Federação,2,%,59.5,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201601,1º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,59.1,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201602,2º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,59,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201603,3º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,59.1,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201604,4º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,58.6,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201701,1º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,57.9,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201702,2º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,59.4,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201703,3º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,58.2,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201704,4º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,58.2,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201801,1º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,58.5,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201802,2º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,59,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201803,3º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,58.6,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201804,4º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,58.8,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201901,1º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,58.9,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201902,2º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,60.2,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201903,3º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,59.2,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201904,4º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,58.7,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202001,1º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,53.5,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202002,2º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,55.8,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202003,3º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,59.3,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202004,4º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,56.7,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202101,1º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,57.2,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202102,2º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,57.7,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202103,3º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,57.4,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202104,4º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,56.8,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202201,1º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,56.1,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202202,2º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,54.4,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202203,3º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,54,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202204,4º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,52.4,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202301,1º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,52.2,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202302,2º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,55,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202303,3º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,53.4,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202304,4º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,54.8,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202401,1º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,54.6,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202402,2º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,54.4,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202403,3º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,54.8,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202404,4º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,54.5,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202501,1º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,51.8,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202502,2º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,52.7,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,50.4,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202504,4º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,50.2,22,Piauí,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202601,1º trimestre 2026,2026-05-27
3,Unidade da Federação,2,%,54,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201504,4º trimestre 2015,2026-05-27
3,Unidade da Federação,2,%,53.4,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201601,1º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,53.9,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201602,2º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,54.8,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201603,3º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,53.9,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201604,4º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,53.8,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201701,1º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,54.3,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201702,2º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,54.8,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201703,3º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,55,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201704,4º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,56,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201801,1º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,54.4,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201802,2º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,54.7,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201803,3º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,55.5,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201804,4º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,55.2,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201901,1º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,55.4,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201902,2º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,54.4,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201903,3º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,54.7,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201904,4º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,53.7,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202001,1º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,49.1,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202002,2º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,52.4,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202003,3º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,52.9,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202004,4º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,53.6,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202101,1º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,54.3,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202102,2º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,53.5,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202103,3º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,54.2,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202104,4º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,53.5,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202201,1º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,53,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202202,2º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,52.4,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202203,3º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,53.5,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202204,4º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,52.9,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202301,1º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,52.7,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202302,2º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,54.2,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202303,3º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,53.2,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202304,4º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,54.3,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202401,1º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,53.3,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202402,2º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,53.8,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202403,3º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,53.5,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202404,4º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,52.7,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202501,1º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,51,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202502,2º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,51.1,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,50.7,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202504,4º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,49.4,23,Ceará,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202601,1º trimestre 2026,2026-05-27
3,Unidade da Federação,2,%,44.6,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201504,4º trimestre 2015,2026-05-27
3,Unidade da Federação,2,%,45,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201601,1º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,44.8,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201602,2º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,45.2,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201603,3º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,45.1,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201604,4º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,45.4,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201701,1º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,45.9,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201702,2º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,47.9,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201703,3º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,48.2,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201704,4º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,48.3,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201801,1º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,47.5,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201802,2º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,48.2,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201803,3º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,48.6,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201804,4º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,48.8,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201901,1º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,48.6,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201902,2º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,48.3,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201903,3º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,48.1,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,201904,4º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,45,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202001,1º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,40.5,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202002,2º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,41.8,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202003,3º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,45.9,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202004,4º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,45.4,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202101,1º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,46.3,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202102,2º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,44.7,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202103,3º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,45.2,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202104,4º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,44.8,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202201,1º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,46.5,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202202,2º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,44.1,24,Rio Grande do Norte,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202203,3º trimestre 2022,2026-05-27
