nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,unidade_da_federacao_codigo,unidade_da_federacao,variavel_codigo,variavel,trimestre_codigo,trimestre,condicao_em_relacao_a_forca_de_trabalho_e_condicao_de_ocupacao_codigo,condicao_em_relacao_a_forca_de_trabalho_e_condicao_de_ocupacao,downloaded_at
3,Unidade da Federação,1572,Mil pessoas,2506,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,201903,3º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2493,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,201904,4º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2472,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202001,1º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2460,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202002,2º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2458,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202003,3º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2490,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202004,4º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2477,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202101,1º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2507,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202102,2º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2489,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202103,3º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2498,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202104,4º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2500,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202201,1º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2507,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202202,2º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2510,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202203,3º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2502,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202204,4º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2502,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202301,1º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2507,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202302,2º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2513,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202303,3º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2518,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202304,4º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2516,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202401,1º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2539,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202402,2º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2533,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202403,3º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2541,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202404,4º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2538,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202501,1º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2534,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202502,2º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2538,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2548,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202504,4º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2553,27,Alagoas,1641,Pessoas de 14 anos ou mais de idade,202601,1º trimestre 2026,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1575,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201201,1º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1598,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201202,2º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1606,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201203,3º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1627,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201204,4º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1628,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201301,1º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1643,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201302,2º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1640,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201303,3º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1638,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201304,4º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1639,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201401,1º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1648,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201402,2º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1654,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201403,3º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1665,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201404,4º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1676,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201501,1º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1693,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201502,2º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1698,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201503,3º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1712,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201504,4º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1723,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201601,1º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1714,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201602,2º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1728,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201603,3º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1733,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201604,4º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1730,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201701,1º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1734,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201702,2º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1724,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201703,3º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1726,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201704,4º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1722,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201801,1º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1724,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201802,2º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1728,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201803,3º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1754,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201804,4º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1747,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201901,1º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1762,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201902,2º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1767,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201903,3º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1764,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,201904,4º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1757,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202001,1º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1777,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202002,2º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1779,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202003,3º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1790,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202004,4º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1790,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202101,1º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1800,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202102,2º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1807,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202103,3º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1811,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202104,4º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1814,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202201,1º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1803,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202202,2º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1801,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202203,3º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1791,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202204,4º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1793,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202301,1º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1792,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202302,2º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1807,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202303,3º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1804,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202304,4º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1840,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202401,1º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1835,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202402,2º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1842,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202403,3º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1834,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202404,4º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1847,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202501,1º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1836,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202502,2º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1840,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1863,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202504,4º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1871,28,Sergipe,1641,Pessoas de 14 anos ou mais de idade,202601,1º trimestre 2026,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,10859,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201201,1º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,10853,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201202,2º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,10929,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201203,3º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,10908,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201204,4º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,10932,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201301,1º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,10954,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201302,2º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11018,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201303,3º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11047,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201304,4º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11041,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201401,1º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11082,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201402,2º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11100,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201403,3º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11177,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201404,4º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11184,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201501,1º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11242,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201502,2º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11228,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201503,3º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11239,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201504,4º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11230,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201601,1º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11256,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201602,2º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11349,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201603,3º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11406,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201604,4º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11491,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201701,1º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11440,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201702,2º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11485,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201703,3º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11441,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201704,4º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11498,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201801,1º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11515,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201802,2º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11604,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201803,3º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11558,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201804,4º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11639,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201901,1º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11641,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201902,2º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11626,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201903,3º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11626,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,201904,4º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11657,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202001,1º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11685,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202002,2º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11807,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202003,3º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11814,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202004,4º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11783,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202101,1º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11872,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202102,2º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11911,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202103,3º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11841,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202104,4º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11847,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202201,1º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11835,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202202,2º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11939,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202203,3º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11895,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202204,4º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11913,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202301,1º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11935,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202302,2º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,11997,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202303,3º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,12005,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202304,4º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,12025,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202401,1º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,12053,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202402,2º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,12117,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202403,3º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,12140,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202404,4º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,12180,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202501,1º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,12210,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202502,2º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,12167,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,12185,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202504,4º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,12203,29,Bahia,1641,Pessoas de 14 anos ou mais de idade,202601,1º trimestre 2026,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,15866,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201201,1º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,15967,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201202,2º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,15987,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201203,3º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16040,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201204,4º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16063,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201301,1º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16131,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201302,2º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16171,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201303,3º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16248,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201304,4º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16287,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201401,1º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16326,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201402,2º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16371,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201403,3º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16396,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201404,4º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16436,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201501,1º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16489,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201502,2º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16578,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201503,3º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16652,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201504,4º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16685,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201601,1º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16709,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201602,2º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16664,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201603,3º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16675,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201604,4º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16694,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201701,1º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16752,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201702,2º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16772,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201703,3º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16871,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201704,4º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16881,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201801,1º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16941,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201802,2º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16917,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201803,3º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16935,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201804,4º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,16955,31,Minas Gerais,1641,Pessoas de 14 anos ou mais de idade,201901,1º trimestre 2019,32385,Total,2026-05-27
