state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,icms_confaz,tax_confaz,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,event_time,icms_nominal,caged_balance,population,retail_ma6,retail_ma6_log,icms_pc,icms_sum6m_pc,icms_conf6m_pc_log,formal_hiring_6m_per1k
SE,2007-09-01,2007,9,87.480395517752,,33.0911039915451,-1.00890688809126,4.08573552837296,4.1558725677879496,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-29,104579980,3027,1939426,88.40295597956575,4.481905407767408,53.923160770248515,294.299388066366,5.684597575952067,3.811952608658438
SE,2007-10-01,2007,10,85.9931158359244,,-3.59377015555367,11.732443184031,4.06753679133703,4.14418524478802,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-28,105485956,1072,1939426,88.30473964909258,4.480793782829539,54.39029692290399,302.05011689025514,5.710592953574429,3.7691564411325826
SE,2007-11-01,2007,11,88.4082222642041,,35.9822026262445,2.01015455614039,4.12811716747114,4.20346138393586,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-27,112870996,1974,1939426,88.06182645263746,4.4780391411145315,58.19814522441176,313.60874557729966,5.748146175770114,4.747796512988895
SE,2007-12-01,2007,12,89.2144133703719,,63.4563041263456,36.7868583951167,4.13315950326151,4.20854508683862,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-26,114672886,-947,1939426,88.2238388764424,4.479877208538966,59.12722939673903,325.94727048105983,5.786735621293638,3.5541443705508744
SE,2008-01-01,2008,1,87.2076264332353,,27.5255780886023,-14.5958612787027,4.08139737471571,4.15411130121412,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-25,116635841,44,1999374,87.92426862692321,4.47647586017843,58.33617972425369,333.4967509448107,5.809633123013802,3.134981249130978
SE,2008-02-01,2008,2,87.4167724926417,,46.9786877325334,-0.270286267321469,4.11186628113684,4.17895744015834,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-24,105508238,1263,1999374,87.62009098568824,4.473010320797542,52.77063620913346,336.74564824769044,5.819327892408727,3.217507079715951
SE,2008-03-01,2008,3,89.0553370386838,,146.954175024393,-8.00938279294143,4.13229106212256,4.19554969661349,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-23,99807804,-29,1999374,87.88258123917687,4.4760016194015835,49.91952681189212,332.74201428933407,5.807367457856762,1.6890286659724494
SE,2008-04-01,2008,4,91.982212271285,,27.1412527873329,13.3720384421696,3.99401248094576,4.09818528235831,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-22,99885280,323,1999374,88.88076397840364,4.487295740911035,49.95827694068243,328.3099943071125,5.793958266648849,1.3144114107715714
SE,2008-05-01,2008,5,88.1124880876218,,52.8661564882147,9.97504524080779,4.03861420916827,4.13133342904591,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-21,97503120,174,1999374,88.83147494897325,4.486741034819977,48.76682401591698,318.8786730986177,5.76481069532505,0.414129622571865
SE,2008-06-01,2008,6,90.1479130724872,,44.3503086716207,1.51015527543679,4.16477369024836,4.24838599901918,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-20,115706248,1170,1999374,88.98705823265914,4.488490946042438,57.87123769739929,317.62268139927795,5.7608641418081845,1.4729610368045198
SE,2008-07-01,2008,7,89.4516356340868,,29.6237174537492,7.89891742798145,4.13332779062953,4.19693891042748,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-19,114026714,780,1999374,89.36105976613439,4.492685014204212,57.03120776803139,316.31770944305566,5.7567471181310905,1.8410762568683998
SE,2008-08-01,2008,8,90.0007687963354,,63.6782837046782,13.5430886244827,4.17462206212507,4.24389073447916,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-18,117184740,2414,1999374,89.79172581675,4.497492830937714,58.61071515384315,322.1577883877654,5.7750414515698125,2.4167564447672123
SE,2008-09-01,2008,9,96.9393607241842,,59.7838548086988,15.9720482729786,4.15767583934965,4.22620795463703,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-17,122299450,3565,1999374,91.1057297643334,4.512020697615564,61.16887085657811,333.40713243245136,5.809364363106616,4.214319081872626
SE,2008-10-01,2008,10,95.9767402572284,,41.7021578529576,9.89016012320011,4.125649182716,4.18727197915729,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-16,121136814,2044,1999374,91.7714844286573,4.519301622233033,60.587370847075135,344.0362263388441,5.840746960953329,5.0750885027013455
