dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
SE,2019-04-01,11,8,post,70.07752383578145
SE,2019-06-01,12,9,post,71.67895444126248
SE,2019-08-01,13,10,post,90.34150714688053
SE,2019-10-01,14,11,post,63.919298791587494
SE,2019-12-01,15,12,post,65.08249146122603
SP,2015-08-01,-11,-11,pre,87.94823692459067
SP,2015-10-01,-10,-10,pre,41.1415051119327
SP,2015-12-01,-9,-9,pre,-18.790812176928284
SP,2016-02-01,-8,-8,pre,15.667232491024492
SP,2016-04-01,-7,-7,pre,-31.78053838543758
SP,2016-06-01,-6,-6,pre,-21.60483245791363
SP,2016-08-01,-5,-5,pre,18.478340685241278
SP,2016-10-01,-4,-4,pre,-45.36442851762297
SP,2016-12-01,-3,-3,pre,-16.3415514671849
SP,2017-02-01,-2,-2,pre,-9.48846995215979
SP,2017-04-01,-1,-1,pre,-11.516699508549777
SP,2018-02-01,4,1,post,11.70947807629193
SP,2018-04-01,5,2,post,-10.060346983489126
SP,2018-06-01,6,3,post,-34.28876564639597
SP,2018-08-01,7,4,post,39.62127614572353
SP,2018-10-01,8,5,post,45.50141697412812
SP,2018-12-01,9,6,post,63.32222181894576
SP,2019-02-01,10,7,post,117.10896280858753
SP,2019-04-01,11,8,post,70.9876834618392
SP,2019-06-01,12,9,post,71.97083461777834
SP,2019-08-01,13,10,post,91.14639267110749
SP,2019-10-01,14,11,post,64.45357931511887
SP,2019-12-01,15,12,post,64.46337954064688
