dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
ES,2019-06-01,20,20,post,160.82967477333182
ES,2019-08-01,21,21,post,109.05057175083607
ES,2019-10-01,22,22,post,76.86723664275632
ES,2019-12-01,23,23,post,70.15192760458353
GO,2015-02-01,-6,-6,pre,82.19890658505153
GO,2015-04-01,-5,-5,pre,1.3852518889066232
GO,2015-06-01,-4,-4,pre,36.278939594926214
GO,2015-08-01,-3,-3,pre,70.45731796824077
GO,2015-10-01,-2,-2,pre,-19.494368817591976
GO,2015-12-01,-1,-1,pre,-222.5970534483845
GO,2016-02-01,0,0,crisis,149.6448191595082
GO,2016-04-01,1,1,crisis,-98.72581030818048
GO,2016-06-01,2,2,crisis,45.36998139928471
GO,2016-08-01,3,3,crisis,-83.60470059519446
GO,2016-10-01,4,4,crisis,-58.21271714835689
GO,2016-12-01,5,5,crisis,-12.214223117422534
GO,2017-02-01,6,6,crisis,70.9798098963305
GO,2017-04-01,7,7,crisis,-34.8407832192014
GO,2017-06-01,8,8,post,51.46157863022165
GO,2017-08-01,9,9,post,78.51651624829037
GO,2017-10-01,10,10,post,86.1415555827706
GO,2017-12-01,11,11,post,-143.09843915897932
GO,2018-02-01,12,12,post,120.49689431822321
GO,2018-04-01,13,13,post,-25.886898009182573
GO,2018-06-01,14,14,post,-15.669416809656354
GO,2018-08-01,15,15,post,136.47659816591386
GO,2018-10-01,16,16,post,117.56964607804014
GO,2018-12-01,17,17,post,77.22526162306713
GO,2019-02-01,18,18,post,126.6017433431723
GO,2019-04-01,19,19,post,43.58592256087695
GO,2019-06-01,20,20,post,160.74617910244035
GO,2019-08-01,21,21,post,108.76409353415056
GO,2019-10-01,22,22,post,76.651444338656
GO,2019-12-01,23,23,post,70.00447019477451
MA,2015-02-01,-6,-6,pre,80.75898340327808
MA,2015-04-01,-5,-5,pre,1.6351619565407418
MA,2015-06-01,-4,-4,pre,35.519566484054394
MA,2015-08-01,-3,-3,pre,70.29988642642854
MA,2015-10-01,-2,-2,pre,-19.715938536507565
MA,2015-12-01,-1,-1,pre,-225.9130659273278
MA,2016-02-01,0,0,crisis,150.72338451625103
MA,2016-04-01,1,1,crisis,-100.40351247029378
MA,2016-06-01,2,2,crisis,46.924365654326834
MA,2016-08-01,3,3,crisis,-82.72071288006191
MA,2016-10-01,4,4,crisis,-55.68241395940004
MA,2016-12-01,5,5,crisis,-18.714487225247694
MA,2017-02-01,6,6,crisis,73.6649947087684
MA,2017-04-01,7,7,crisis,-35.010969877842854
MA,2017-06-01,8,8,post,50.66209243194908
MA,2017-08-01,9,9,post,78.27355417976003
MA,2017-10-01,10,10,post,88.65973006561853
MA,2017-12-01,11,11,post,-152.55930321855067
MA,2018-02-01,12,12,post,121.19540017321356
MA,2018-04-01,13,13,post,-22.928298156327514
MA,2018-06-01,14,14,post,-12.017005466845376
MA,2018-08-01,15,15,post,138.6813967569816
MA,2018-10-01,16,16,post,120.57696271338864
