period_date,analysis_period,treated_value,synthetic_value,gap,outcome,treated_state,placebo_state
2018-08-01,pre,91.63713,89.4285510507802,2.208578949219799,services_volume_index,MS,MS
2018-09-01,pre,85.34956,85.41432942565699,-0.06476942565699062,services_volume_index,MS,MS
2018-10-01,pre,85.65282,88.60185567072521,-2.949035670725209,services_volume_index,MS,MS
2018-11-01,pre,83.10891,88.89506667393691,-5.786156673936915,services_volume_index,MS,MS
2019-01-01,post,81.47526,85.49200585425274,-4.016745854252733,services_volume_index,MS,MS
2019-02-01,post,82.44303,80.75976491614519,1.6832650838548062,services_volume_index,MS,MS
2019-03-01,post,86.83514,83.06473818886967,3.770401811130327,services_volume_index,MS,MS
2019-04-01,post,84.15975,84.45925953233667,-0.2995095323366712,services_volume_index,MS,MS
2019-05-01,post,85.68457,87.29684078190436,-1.6122707819043711,services_volume_index,MS,MS
2019-06-01,post,85.09934,82.54821593443523,2.551124065564764,services_volume_index,MS,MS
2019-07-01,post,95.16394,88.31845038230958,6.8454896176904185,services_volume_index,MS,MS
2019-08-01,post,96.76455,87.39547113041083,9.369078869589174,services_volume_index,MS,MS
2019-09-01,post,88.82127,84.72656064696972,4.094709353030282,services_volume_index,MS,MS
2019-10-01,post,89.96441,89.60498479992319,0.35942520007681367,services_volume_index,MS,MS
2019-11-01,post,89.46909,87.10778901915722,2.3613009808427705,services_volume_index,MS,MS
2019-12-01,post,86.51903,91.68808098118333,-5.169050981183332,services_volume_index,MS,MS
2020-01-01,post,82.45462,85.95720440505245,-3.5025844050524455,services_volume_index,MS,MS
2020-02-01,post,84.42694,82.11539635315795,2.311543646842054,services_volume_index,MS,MS
2020-03-01,post,86.77115,79.88479798788144,6.886352012118564,services_volume_index,MS,MS
2020-04-01,post,78.76126,69.95581270173746,8.805447298262536,services_volume_index,MS,MS
2020-05-01,post,79.08557,72.77169267478779,6.313877325212218,services_volume_index,MS,MS
2020-06-01,post,80.75344,75.63687423684298,5.116565763157013,services_volume_index,MS,MS
2020-07-01,post,84.75944,80.61555982181565,4.143880178184347,services_volume_index,MS,MS
2020-08-01,post,90.30868,82.94551783825462,7.363162161745379,services_volume_index,MS,MS
2020-09-01,post,92.42252,86.23697907759457,6.185540922405437,services_volume_index,MS,MS
2020-10-01,post,96.50112,89.52511050590427,6.9760094940957345,services_volume_index,MS,MS
2020-11-01,post,89.62115,89.36462400295129,0.25652599704871193,services_volume_index,MS,MS
2020-12-01,post,94.19427,95.81590830658902,-1.6216383065890199,services_volume_index,MS,MS
2016-01-01,pre,78.9969,86.97450216669897,-7.977602166698972,services_volume_index,MT,MT
2016-02-01,pre,80.71396,84.33212179063325,-3.618161790633252,services_volume_index,MT,MT
2016-03-01,pre,89.57861,90.66658772135266,-1.087977721352658,services_volume_index,MT,MT
2016-04-01,pre,86.96415,88.8144907603488,-1.8503407603488,services_volume_index,MT,MT
2016-05-01,pre,81.45617,88.58125986313112,-7.125089863131123,services_volume_index,MT,MT
2016-06-01,pre,73.45347,88.47592431714521,-15.022454317145218,services_volume_index,MT,MT
2016-07-01,pre,86.53185,89.59503685799163,-3.0631868579916244,services_volume_index,MT,MT
2016-08-01,pre,79.63493,89.26954905462816,-9.63461905462816,services_volume_index,MT,MT
2016-09-01,pre,73.04959,89.04769480818746,-15.998104808187463,services_volume_index,MT,MT
2016-10-01,pre,60.85999,86.86758310549135,-26.007593105491345,services_volume_index,MT,MT
2016-11-01,pre,57.41111,87.29381554120158,-29.88270554120158,services_volume_index,MT,MT
2016-12-01,pre,58.17467,92.12195139084648,-33.94728139084648,services_volume_index,MT,MT
2017-01-01,pre,69.60787,85.17342905284738,-15.565559052847377,services_volume_index,MT,MT
2017-02-01,pre,83.11983,80.86033525074745,2.2594947492525392,services_volume_index,MT,MT
2017-03-01,pre,94.69558,88.52453187471826,6.171048125281743,services_volume_index,MT,MT
2017-04-01,pre,85.77478,84.19132319315345,1.5834568068465558,services_volume_index,MT,MT
2017-05-01,pre,89.00889,88.38955588386285,0.6193341161371393,services_volume_index,MT,MT
2017-06-01,pre,88.57212,86.50544618879564,2.0666738112043532,services_volume_index,MT,MT
2017-07-01,pre,91.27259,87.68208509736549,3.590504902634507,services_volume_index,MT,MT
2017-08-01,pre,92.75355,89.0125210402406,3.7410289597594044,services_volume_index,MT,MT
2017-09-01,pre,89.48569,87.43234560122542,2.053344398774584,services_volume_index,MT,MT
2017-10-01,pre,89.59838,89.06255969171075,0.5358203082892601,services_volume_index,MT,MT
2017-11-01,pre,89.85781,88.50041167191087,1.3573983280891326,services_volume_index,MT,MT
2017-12-01,pre,86.33434,91.92674182644538,-5.592401826445382,services_volume_index,MT,MT
2018-01-01,pre,73.62881,83.65433776119603,-10.025527761196031,services_volume_index,MT,MT
2018-02-01,pre,83.6544,79.4759756953546,4.1784243046453895,services_volume_index,MT,MT
2018-03-01,pre,91.47262,86.77493173008375,4.697688269916256,services_volume_index,MT,MT
2018-04-01,pre,88.22205,85.69233835256402,2.529711647435974,services_volume_index,MT,MT
2018-05-01,pre,76.63789,82.65302645821349,-6.01513645821349,services_volume_index,MT,MT
2018-06-01,pre,92.12174,88.10358592893337,4.018154071066633,services_volume_index,MT,MT
2018-07-01,pre,97.74096,88.35671487815914,9.384245121840863,services_volume_index,MT,MT
2018-08-01,pre,98.28796,90.5333762953135,7.754583704686496,services_volume_index,MT,MT
2018-09-01,pre,90.14782,87.58969477263645,2.558125227363547,services_volume_index,MT,MT
2018-10-01,pre,88.92944,91.07778266475998,-2.14834266475998,services_volume_index,MT,MT
2018-11-01,pre,91.07773,89.2439016956174,1.8338283043826067,services_volume_index,MT,MT
2019-01-01,post,77.21211,85.25773107247011,-8.045621072470112,services_volume_index,MT,MT
2019-02-01,post,79.5502,82.18413964510363,-2.6339396451036237,services_volume_index,MT,MT
2019-03-01,post,81.68229,84.0637229147265,-2.3814329147265028,services_volume_index,MT,MT
2019-04-01,post,76.75186,84.9433093302101,-8.191449330210105,services_volume_index,MT,MT
2019-05-01,post,73.27589,88.26314354474941,-14.987253544749407,services_volume_index,MT,MT
2019-06-01,post,83.2323,85.00022836881983,-1.7679283688198382,services_volume_index,MT,MT
2019-07-01,post,92.63781,89.17550621129891,3.4623037887010923,services_volume_index,MT,MT
2019-08-01,post,91.6824,88.33125429827471,3.3511457017252866,services_volume_index,MT,MT
2019-09-01,post,86.48302,86.99437363981843,-0.511353639818438,services_volume_index,MT,MT
2019-10-01,post,86.55307,91.97577218488921,-5.422702184889204,services_volume_index,MT,MT
2019-11-01,post,79.89644,88.71049120354672,-8.814051203546725,services_volume_index,MT,MT
2019-12-01,post,64.45793,91.40987811855564,-26.951948118555634,services_volume_index,MT,MT
2020-01-01,post,73.58559,85.28926378298509,-11.703673782985092,services_volume_index,MT,MT
2020-02-01,post,82.46154,81.08293741909466,1.378602580905337,services_volume_index,MT,MT
2020-03-01,post,72.41327,81.79480466208237,-9.381534662082373,services_volume_index,MT,MT
2020-04-01,post,76.58671,70.47058158114848,6.116128418851517,services_volume_index,MT,MT
2020-05-01,post,78.27007,72.71091375089678,5.559156249103225,services_volume_index,MT,MT
2020-06-01,post,80.22648,74.98239693426129,5.244083065738707,services_volume_index,MT,MT
2020-07-01,post,93.41746,78.62065895233793,14.796801047662072,services_volume_index,MT,MT
2020-08-01,post,88.86909,81.34549164402338,7.523598355976617,services_volume_index,MT,MT
2020-09-01,post,89.35325,84.75823664721128,4.595013352788726,services_volume_index,MT,MT
2020-10-01,post,80.08082,87.8438481404746,-7.763028140474603,services_volume_index,MT,MT
2020-11-01,post,74.87589,87.49984298861773,-12.62395298861773,services_volume_index,MT,MT
2020-12-01,post,70.48074,92.23458519040908,-21.75384519040908,services_volume_index,MT,MT
2016-01-01,pre,97.44292,100.0298810765466,-2.5869610765466007,services_volume_index,PA,PA
2016-02-01,pre,95.21791,96.530871927694335,-1.3129619276943316,services_volume_index,PA,PA
2016-03-01,pre,99.52485,101.35876220915621,-1.8339122091562103,services_volume_index,PA,PA
2016-04-01,pre,97.27945,97.83143213150679,-0.5519821315067901,services_volume_index,PA,PA
2016-05-01,pre,98.61394,99.14953189234329,-0.535591892343291,services_volume_index,PA,PA
2016-06-01,pre,101.80899,98.09424486860952,3.7147451313904725,services_volume_index,PA,PA
2016-07-01,pre,99.32768,98.2882886973008,1.039391302699201,services_volume_index,PA,PA
2016-08-01,pre,99.26957,99.15653427735185,0.11303572264814932,services_volume_index,PA,PA
2016-09-01,pre,95.81785,95.55051506383532,0.26733493616468706,services_volume_index,PA,PA
2016-10-01,pre,97.07249,94.46234579872527,2.6101442012747356,services_volume_index,PA,PA
2016-11-01,pre,97.64708,95.5187043515523,2.128375648447701,services_volume_index,PA,PA
2016-12-01,pre,98.70963,97.45559688490575,1.2540331150942592,services_volume_index,PA,PA
2017-01-01,pre,87.61283,86.72459926426862,0.8882307357313834,services_volume_index,PA,PA
2017-02-01,pre,85.3016,81.61571354440055,3.6858864555994444,services_volume_index,PA,PA
2017-03-01,pre,90.44335,92.14497815246125,-1.7016281524612538,services_volume_index,PA,PA
2017-04-01,pre,85.90993,87.03432455877994,-1.1243945587799402,services_volume_index,PA,PA
2017-05-01,pre,91.68312,89.8612875586432,1.8218324413568041,services_volume_index,PA,PA
2017-06-01,pre,90.28801,88.65858251773831,1.6294274822616899,services_volume_index,PA,PA
2017-07-01,pre,88.7633,89.84428961593194,-1.0809896159319408,services_volume_index,PA,PA
2017-08-01,pre,89.7554,89.46176896659634,0.29363103340365626,services_volume_index,PA,PA
2017-09-01,pre,87.5374,86.92944007408983,0.6079599259101798,services_volume_index,PA,PA
2017-10-01,pre,86.37403,87.09201074149497,-0.7179807414949693,services_volume_index,PA,PA
2017-11-01,pre,87.1394,84.86910778238921,2.2702922176107876,services_volume_index,PA,PA
2017-12-01,pre,90.45491,91.1863437157371,-0.7314337157370971,services_volume_index,PA,PA
2018-01-01,pre,79.42807,83.7585790664619,-4.3305090664619,services_volume_index,PA,PA
2018-02-01,pre,79.82527,78.79640394613274,1.0288660538672616,services_volume_index,PA,PA
2018-03-01,pre,81.64426,88.60265727560062,-6.958397275600618,services_volume_index,PA,PA
2018-04-01,pre,81.20128,86.84312950445285,-5.64184950445285,services_volume_index,PA,PA
2018-05-01,pre,82.37892,85.12026648675415,-2.7413464867541535,services_volume_index,PA,PA
2018-06-01,pre,85.34402,85.54837948736981,-0.20435948736981402,services_volume_index,PA,PA
2018-07-01,pre,85.01042,88.97449123179246,-3.9640712317924596,services_volume_index,PA,PA
2018-08-01,pre,88.84875,89.83777281998265,-0.989022819982651,services_volume_index,PA,PA
2018-09-01,pre,84.79473,86.0982976847169,-1.3035676847168958,services_volume_index,PA,PA
2018-10-01,pre,87.21521,89.42802963677556,-2.2128196367755635,services_volume_index,PA,PA
2018-11-01,pre,87.93792,87.41538773726974,0.522532262730266,services_volume_index,PA,PA
2019-01-01,post,81.8509,84.16825576450157,-2.3173557645015705,services_volume_index,PA,PA
2019-02-01,post,77.92435,81.18936940716102,-3.26501940716102,services_volume_index,PA,PA
2019-03-01,post,76.25382,84.72315019125026,-8.46933019125025,services_volume_index,PA,PA
2019-04-01,post,78.6957,86.79150275621843,-8.095802756218433,services_volume_index,PA,PA
2019-05-01,post,83.58364,89.90238673560712,-6.318746735607121,services_volume_index,PA,PA
2019-06-01,post,79.18064,85.29169273652538,-6.11105273652538,services_volume_index,PA,PA
2019-07-01,post,86.51425,91.74887654167908,-5.234626541679077,services_volume_index,PA,PA
2019-08-01,post,88.46903,91.6925353295953,-3.223505329595298,services_volume_index,PA,PA
2019-09-01,post,84.44496,87.46242769917966,-3.0174676991796616,services_volume_index,PA,PA
2019-10-01,post,89.06889,91.45761200708799,-2.388722007087992,services_volume_index,PA,PA
2019-11-01,post,86.61101,87.66557315967347,-1.054563159673478,services_volume_index,PA,PA
2019-12-01,post,94.39994,89.70940359780195,4.690536402198049,services_volume_index,PA,PA
2020-01-01,post,83.12255,83.42175777210255,-0.2992077721025481,services_volume_index,PA,PA
2020-02-01,post,82.1571,80.16117758656324,1.9959224134367588,services_volume_index,PA,PA
2020-03-01,post,77.56409,85.046373064524,-7.482283064524012,services_volume_index,PA,PA
2020-04-01,post,70.75765,73.02514837900505,-2.2674983790050476,services_volume_index,PA,PA
2020-05-01,post,71.72828,73.62920338602456,-1.9009233860245587,services_volume_index,PA,PA
2020-06-01,post,77.14577,77.84907057065226,-0.7033005706522601,services_volume_index,PA,PA
2020-07-01,post,82.32346,81.78170221125806,0.5417577887419327,services_volume_index,PA,PA
2020-08-01,post,86.14797,88.04832953368054,-1.9003595336805432,services_volume_index,PA,PA
2020-09-01,post,88.70128,88.46620750610715,0.23507249389284368,services_volume_index,PA,PA
2020-10-01,post,91.29945,88.3834465257945,2.916003474205496,services_volume_index,PA,PA
2020-11-01,post,91.17427,87.25955074251273,3.9147192574872776,services_volume_index,PA,PA
2020-12-01,post,99.80381,93.77757181677015,6.02623818322985,services_volume_index,PA,PA
2016-01-01,pre,112.78097,108.33735458661242,4.443615413387576,services_volume_index,PB,PB
2016-02-01,pre,102.14989,102.01612335263589,0.13376664736411215,services_volume_index,PB,PB
2016-03-01,pre,104.14279,105.35861567025678,-1.215825670256777,services_volume_index,PB,PB
2016-04-01,pre,102.15909,101.08216755527303,1.076922444726975,services_volume_index,PB,PB
2016-05-01,pre,101.30816,102.12321654056932,-0.8150565405693158,services_volume_index,PB,PB
2016-06-01,pre,102.57954,102.41162594661625,0.16791405338373977,services_volume_index,PB,PB
2016-07-01,pre,104.5654,102.70097625084014,1.8644237491598545,services_volume_index,PB,PB
2016-08-01,pre,103.95101,101.80684043423598,2.1441695657640167,services_volume_index,PB,PB
2016-09-01,pre,103.72567,101.37902212744805,2.346647872551941,services_volume_index,PB,PB
2016-10-01,pre,102.94049,102.51941274269382,0.4210772573061803,services_volume_index,PB,PB
2016-11-01,pre,104.54817,102.70652069495655,1.8416493050434468,services_volume_index,PB,PB
2016-12-01,pre,106.27953,106.28339344481199,-0.0038634448119978515,services_volume_index,PB,PB
2017-01-01,pre,99.7225,101.45960622895812,-1.737106228958126,services_volume_index,PB,PB
2017-02-01,pre,93.80718,94.17768362291662,-0.3705036229166154,services_volume_index,PB,PB
2017-03-01,pre,98.76615,100.21587614116919,-1.4497261411691937,services_volume_index,PB,PB
2017-04-01,pre,92.73883,92.89701467775436,-0.15818467775436318,services_volume_index,PB,PB
2017-05-01,pre,95.38202,96.71470304425416,-1.3326830442541677,services_volume_index,PB,PB
2017-06-01,pre,92.02922,94.1116164374312,-2.0823964374312,services_volume_index,PB,PB
2017-07-01,pre,95.674,95.88726126393955,-0.21326126393954326,services_volume_index,PB,PB
2017-08-01,pre,90.8148,95.17435725466582,-4.359557254665816,services_volume_index,PB,PB
2017-09-01,pre,92.11616,92.83028532616757,-0.7141253261675757,services_volume_index,PB,PB
2017-10-01,pre,94.19716,94.13048315431686,0.06667684568313348,services_volume_index,PB,PB
2017-11-01,pre,94.30707,94.85251650828008,-0.5454465082800795,services_volume_index,PB,PB
2017-12-01,pre,105.25504,100.39480374650931,4.860236253490683,services_volume_index,PB,PB
2018-01-01,pre,96.02914,93.94507336378825,2.0840666362117446,services_volume_index,PB,PB
2018-02-01,pre,88.91343,87.55015875956776,1.3632712404322405,services_volume_index,PB,PB
2018-03-01,pre,94.0075,92.38036262306196,1.6271373769380375,services_volume_index,PB,PB
2018-04-01,pre,88.65434,89.75418259991761,-1.0998425999176078,services_volume_index,PB,PB
2018-05-01,pre,87.84126,88.29591744503746,-0.454657445037455,services_volume_index,PB,PB
2018-06-01,pre,87.90026,89.99858095659418,-2.098320956594179,services_volume_index,PB,PB
2018-07-01,pre,92.65744,91.80986780646246,0.8475721935375304,services_volume_index,PB,PB
2018-08-01,pre,92.39218,93.99236196412585,-1.6001819641258521,services_volume_index,PB,PB
2018-09-01,pre,90.15971,91.3182140570549,-1.1585040570548983,services_volume_index,PB,PB
2018-10-01,pre,94.77166,93.4620203059261,1.3096396940738941,services_volume_index,PB,PB
2018-11-01,pre,93.92094,93.55854704166242,0.3623929583375798,services_volume_index,PB,PB
2019-01-01,post,93.00768,95.35816475798443,-2.3504847579844323,services_volume_index,PB,PB
2019-02-01,post,87.95342,88.000435929618,-0.04701592961801282,services_volume_index,PB,PB
2019-03-01,post,87.27924,88.51631310346403,-1.2370731034640272,services_volume_index,PB,PB
2019-04-01,post,86.66617,89.69476255894685,-3.0285925589468548,services_volume_index,PB,PB
2019-05-01,post,90.28514,91.6425391412672,-1.3573991412672086,services_volume_index,PB,PB
2019-06-01,post,86.96991,87.27066560828055,-0.3007556082805536,services_volume_index,PB,PB
2019-07-01,post,92.02103,94.27024375145652,-2.249213751456523,services_volume_index,PB,PB
2019-08-01,post,91.83343,93.36239284514792,-1.528962845147916,services_volume_index,PB,PB
2019-09-01,post,91.50534,90.062955372974,1.4423846270260015,services_volume_index,PB,PB
2019-10-01,post,94.18874,95.0184536996797,-0.8297136996797008,services_volume_index,PB,PB
2019-11-01,post,95.89133,94.24338831586589,1.6479416841341106,services_volume_index,PB,PB
2019-12-01,post,101.84793,100.40804071837572,1.4398892816242892,services_volume_index,PB,PB
2020-01-01,post,97.46813,95.73516831415405,1.7329616858459502,services_volume_index,PB,PB
2020-02-01,post,88.69397,89.2255587993431,-0.5315887993431119,services_volume_index,PB,PB
2020-03-01,post,84.06761,83.68661025132948,0.38099974867051856,services_volume_index,PB,PB
2020-04-01,post,65.81353,70.65841889753536,-4.8448888975353555,services_volume_index,PB,PB
2020-05-01,post,70.31645,71.12371087769635,-0.8072608776963506,services_volume_index,PB,PB
2020-06-01,post,68.90892,73.59213848999237,-4.68321848999237,services_volume_index,PB,PB
2020-07-01,post,74.35276,78.6242272760223,-4.2714672760222925,services_volume_index,PB,PB
2020-08-01,post,79.12077,81.22489303882377,-2.104123038823772,services_volume_index,PB,PB
2020-09-01,post,82.04813,84.300396664093725,-2.2522666640937246,services_volume_index,PB,PB
2020-10-01,post,85.73304,88.74195359121944,-3.0089135912194394,services_volume_index,PB,PB
2020-11-01,post,88.17846,90.15109180244067,-1.9726318024406737,services_volume_index,PB,PB
2020-12-01,post,95.23301,97.10691898730323,-1.8739089873032384,services_volume_index,PB,PB
2016-01-01,pre,96.87329,100.16465442016568,-3.291364420165678,services_volume_index,PE,PE
2016-02-01,pre,98.05938,95.95509790148657,2.104282098513437,services_volume_index,PE,PE
2016-03-01,pre,100.66531,101.69503903139466,-1.0297290313946519,services_volume_index,PE,PE
2016-04-01,pre,99.05783,97.12369807051721,1.9341319294827883,services_volume_index,PE,PE
2016-05-01,pre,96.09937,98.4806339539362,-2.3812639539362124,services_volume_index,PE,PE
2016-06-01,pre,96.1299,98.17492594955621,-2.045025949556205,services_volume_index,PE,PE
2016-07-01,pre,98.63415,98.7045592983403,-0.07040929834029441,services_volume_index,PE,PE
2016-08-01,pre,96.76737,97.77474850806342,-1.0073785080634252,services_volume_index,PE,PE
2016-09-01,pre,98.28571,97.08316657645382,1.2025434235461745,services_volume_index,PE,PE
2016-10-01,pre,97.77664,97.27589514686215,0.5007448531378458,services_volume_index,PE,PE
2016-11-01,pre,99.23964,98.30276786836389,0.9368721316361075,services_volume_index,PE,PE
2016-12-01,pre,107.27509,103.70585387876079,3.5692361212392143,services_volume_index,PE,PE
2017-01-01,pre,96.76827,97.14574691602316,-0.3774769160231557,services_volume_index,PE,PE
2017-02-01,pre,88.79571,89.29780234583257,-0.5020923458325655,services_volume_index,PE,PE
2017-03-01,pre,95.18049,96.18895437531114,-1.008464375311135,services_volume_index,PE,PE
2017-04-01,pre,88.41195,90.44779160522046,-2.0358416052204547,services_volume_index,PE,PE
2017-05-01,pre,94.41015,93.53457221166482,0.8755777883351783,services_volume_index,PE,PE
2017-06-01,pre,90.73468,92.58695865274875,-1.8522786527487511,services_volume_index,PE,PE
2017-07-01,pre,93.56046,93.28399519065808,0.2764648093419311,services_volume_index,PE,PE
2017-08-01,pre,92.02587,93.30452056589283,-1.278650565892832,services_volume_index,PE,PE
2017-09-01,pre,91.617,91.89668129766196,-0.27968129766195204,services_volume_index,PE,PE
2017-10-01,pre,92.58684,94.05841240670276,-1.4715724067027622,services_volume_index,PE,PE
2017-11-01,pre,94.63657,92.65159717266437,1.984972827335639,services_volume_index,PE,PE
2017-12-01,pre,102.90227,99.46107656916475,3.4411934308352556,services_volume_index,PE,PE
2018-01-01,pre,91.36596,94.62132627927423,-3.2553662792742273,services_volume_index,PE,PE
2018-02-01,pre,84.61206,83.77333272470027,0.8387272752997319,services_volume_index,PE,PE
2018-03-01,pre,91.5663,91.34702431970155,0.2192756802984519,services_volume_index,PE,PE
2018-04-01,pre,89.48191,89.63214939090354,-0.15023939090353622,services_volume_index,PE,PE
2018-05-01,pre,87.75144,88.15377531555967,-0.40233531555966806,services_volume_index,PE,PE
2018-06-01,pre,88.48073,90.79357662211899,-2.3128466221189967,services_volume_index,PE,PE
2018-07-01,pre,90.12923,94.10796585669252,-3.9787358566925093,services_volume_index,PE,PE
2018-08-01,pre,96.98286,94.88038426083952,2.1024757391604822,services_volume_index,PE,PE
2018-09-01,pre,94.40742,92.94850608932865,1.458913910671356,services_volume_index,PE,PE
2018-10-01,pre,96.38536,94.2776605307851,2.107699469214907,services_volume_index,PE,PE
2018-11-01,pre,94.37546,93.50294012586166,0.872519874138348,services_volume_index,PE,PE
2019-01-01,post,91.77935,94.93043835619558,-3.1510883561955865,services_volume_index,PE,PE
2019-02-01,post,87.63742,87.7803229962387,-0.14290299623868918,services_volume_index,PE,PE
2019-03-01,post,89.90341,89.88538863168736,0.018021368312631125,services_volume_index,PE,PE
2019-04-01,post,89.38284,89.33408225815674,0.04875774184326076,services_volume_index,PE,PE
2019-05-01,post,91.97896,91.49985676912328,0.47910323087671713,services_volume_index,PE,PE
2019-06-01,post,90.7945,88.3411906289614,2.4533093710386,services_volume_index,PE,PE
2019-07-01,post,94.5353,94.29743071786257,0.23786928213743863,services_volume_index,PE,PE
2019-08-01,post,94.24757,93.31073277238238,0.936837227617616,services_volume_index,PE,PE
2019-09-01,post,94.32921,91.64036633692042,2.688843663079581,services_volume_index,PE,PE
2019-10-01,post,97.62756,94.69899922978269,2.9285607702173166,services_volume_index,PE,PE
2019-11-01,post,93.44872,93.61416125379571,-0.16544125379571994,services_volume_index,PE,PE
2019-12-01,post,99.9051,97.49214376101766,2.4129562389823462,services_volume_index,PE,PE
2020-01-01,post,95.93236,93.81737474130425,2.1149852586957536,services_volume_index,PE,PE
2020-02-01,post,88.32085,85.8929206741519,2.4279293258480976,services_volume_index,PE,PE
2020-03-01,post,85.06548,85.34445146817866,-0.2789714681786677,services_volume_index,PE,PE
2020-04-01,post,65.1335,68.5874880255352,-3.453988025535196,services_volume_index,PE,PE
2020-05-01,post,65.30339,69.21896146232669,-3.915571462326696,services_volume_index,PE,PE
2020-06-01,post,69.88152,72.06006254868035,-2.1785425486803547,services_volume_index,PE,PE
2020-07-01,post,76.80644,76.58483381379999,0.22160618620000605,services_volume_index,PE,PE
2020-08-01,post,78.43639,78.56858080977557,-0.1321908097755653,services_volume_index,PE,PE
2020-09-01,post,80.06913,81.65098578987096,-1.581855789870957,services_volume_index,PE,PE
2020-10-01,post,85.78846,86.48773655116925,-0.6992765511692483,services_volume_index,PE,PE
2020-11-01,post,88.96229,88.78314936296601,0.17914063703398142,services_volume_index,PE,PE
2020-12-01,post,96.7724,95.57788981932929,1.1945101806707186,services_volume_index,PE,PE
2016-01-01,pre,115.81089,120.33812160758772,-4.527231607587723,services_volume_index,PI,PI
2016-02-01,pre,112.93779,115.19659835658344,-2.2588083565834296,services_volume_index,PI,PI
2016-03-01,pre,114.30316,119.3471773152237,-5.044017315223698,services_volume_index,PI,PI
2016-04-01,pre,115.30456,111.87131393363276,3.433246066367232,services_volume_index,PI,PI
2016-05-01,pre,118.58619,113.34176033372106,5.244429666278947,services_volume_index,PI,PI
2016-06-01,pre,120.70293,117.77631927542487,2.926610724575127,services_volume_index,PI,PI
2016-07-01,pre,121.13264,117.46836986278082,3.6642701372191766,services_volume_index,PI,PI
2016-08-01,pre,121.252,116.03760712974291,5.214392870257086,services_volume_index,PI,PI
2016-09-01,pre,117.41119,111.95579997468094,5.455390025319062,services_volume_index,PI,PI
2016-10-01,pre,119.02123,112.451402040766,6.569827959234004,services_volume_index,PI,PI
2016-11-01,pre,118.26497,117.68011958122739,0.5848504187726178,services_volume_index,PI,PI
2016-12-01,pre,118.72856,119.95193580989189,-1.2233758098918912,services_volume_index,PI,PI
2017-01-01,pre,129.90865,110.6123316168548,19.29631838314519,services_volume_index,PI,PI
2017-02-01,pre,104.93494,105.37750796517562,-0.4425679651756269,services_volume_index,PI,PI
2017-03-01,pre,117.06017,113.2768257061328,3.783344293867202,services_volume_index,PI,PI
2017-04-01,pre,107.95048,102.35549813251353,5.594981867486467,services_volume_index,PI,PI
2017-05-01,pre,115.91072,105.53276473775499,10.37795526224501,services_volume_index,PI,PI
2017-06-01,pre,114.8129,103.02995948122559,11.78294051877441,services_volume_index,PI,PI
2017-07-01,pre,111.01922,105.39299272869464,5.626227271305368,services_volume_index,PI,PI
2017-08-01,pre,116.28204,105.05482907650253,11.227210923497466,services_volume_index,PI,PI
2017-09-01,pre,114.34651,104.92995549680622,9.41655450319378,services_volume_index,PI,PI
2017-10-01,pre,107.58386,106.71574883516138,0.8681111648386235,services_volume_index,PI,PI
2017-11-01,pre,114.90781,105.87858452096323,9.029225479036768,services_volume_index,PI,PI
2017-12-01,pre,124.62528,117.07741906913076,7.547860930869248,services_volume_index,PI,PI
2018-01-01,pre,106.5382,98.92320937738668,7.61499062261332,services_volume_index,PI,PI
2018-02-01,pre,103.14669,95.61519130856144,7.531498691438571,services_volume_index,PI,PI
2018-03-01,pre,115.41401,107.38671443170935,8.027295568290654,services_volume_index,PI,PI
2018-04-01,pre,107.39123,101.08321322183346,6.308016778166532,services_volume_index,PI,PI
2018-05-01,pre,116.12763,103.44783738159195,12.679792618408044,services_volume_index,PI,PI
2018-06-01,pre,113.3695,104.46453099252841,8.904969007471593,services_volume_index,PI,PI
2018-07-01,pre,113.83376,104.64271507597444,9.191044924025562,services_volume_index,PI,PI
2018-08-01,pre,117.28689,108.53511281156415,8.751777188435852,services_volume_index,PI,PI
2018-09-01,pre,107.35601,103.93435982994495,3.4216501700550452,services_volume_index,PI,PI
2018-10-01,pre,112.10467,104.68322474540315,7.421445254596847,services_volume_index,PI,PI
2018-11-01,pre,109.11864,106.98886211420687,2.129777885793132,services_volume_index,PI,PI
2019-01-01,post,101.83049,103.65797961719291,-1.82748961719291,services_volume_index,PI,PI
2019-02-01,post,100.21317,97.7749828210264,2.4381871789736067,services_volume_index,PI,PI
2019-03-01,post,105.53787,103.83603116128059,1.7018388387194108,services_volume_index,PI,PI
2019-04-01,post,104.76774,101.78556685186508,2.982173148134919,services_volume_index,PI,PI
2019-05-01,post,108.86868,102.53443777144216,6.334242228557841,services_volume_index,PI,PI
2019-06-01,post,101.12229,97.89390934240576,3.2283806575942435,services_volume_index,PI,PI
2019-07-01,post,110.39749,105.4734808686499,4.924009131350104,services_volume_index,PI,PI
2019-08-01,post,108.49529,103.3360221861837,5.1592678138162995,services_volume_index,PI,PI
2019-09-01,post,100.82842,100.95157994394889,-0.12315994394889174,services_volume_index,PI,PI
2019-10-01,post,104.25732000000001,104.67542996699397,-0.41810996699396696,services_volume_index,PI,PI
2019-11-01,post,106.67954,108.85936218312133,-2.179822183121331,services_volume_index,PI,PI
2019-12-01,post,112.6482,117.43730308696621,-4.7891030869662075,services_volume_index,PI,PI
2020-01-01,post,97.74627,106.70594325074316,-8.959673250743165,services_volume_index,PI,PI
2020-02-01,post,93.82481,101.45808659595356,-7.633276595953561,services_volume_index,PI,PI
