state_abbrev,state_name,macroregion,uf,period_date,year,month,formal_hiring_balance,formal_hiring_balance_construction,retail_volume_index,services_volume_index,quarter,pnadc_population,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,formal_hiring_balance_per_100k_wap,formal_hiring_balance_construction_per_100k_wap,instability_start_date,removal_date,formal_hiring_balance_per_100k_wap_ma6_v4,formal_hiring_balance_construction_per_100k_wap_ma6_v4,retail_volume_index_ma6_v4,services_volume_index_ma6_v4
BA,Bahia,Northeast,29,2019-06-01,2019,6,1024,1577,84.83717090824062,82.7566556107023,2,11641000,FALSE,TRUE,FALSE,,post,8.79649514646508,13.546946138647883,2018-11-07,2018-12-10,10.446849134153833,8.135403072526623,84.98764911247109,86.83085936131512
BA,Bahia,Northeast,29,2019-07-01,2019,7,546,585,85.79092487489967,89.89640193373157,3,11626000,FALSE,TRUE,FALSE,,post,4.696370204713573,5.031825219335971,2018-11-07,2018-12-10,9.25346271511241,8.974040609082618,84.87240467362965,86.35684626958951
BA,Bahia,Northeast,29,2019-08-01,2019,8,680,2030,87.58279172080711,90.19587027334542,3,11626000,FALSE,TRUE,FALSE,,post,5.848959229313607,17.460863581627386,2018-11-07,2018-12-10,6.923308871282486,9.77060089814756,85.74257674283012,87.08658470408818
BA,Bahia,Northeast,29,2019-09-01,2019,9,180,2206,84.7608562782742,86.6435299626122,3,11626000,FALSE,TRUE,FALSE,,post,1.5482539136418372,18.97471185274385,2018-11-07,2018-12-10,6.577061016381969,12.933052873604868,85.87442772002103,86.86273847719272
BA,Bahia,Northeast,29,2019-10-01,2019,10,-280,-98,87.61485368452541,89.6297010646732,4,11626000,FALSE,TRUE,FALSE,,post,-2.4083949767761914,-0.842938241871667,2018-11-07,2018-12-10,4.364534516301053,10.587712495149008,86.53537876401809,87.46842694661714
BA,Bahia,Northeast,29,2019-11-01,2019,11,278,1739,105.54482246717352,88.45328964808691,4,11626000,FALSE,TRUE,FALSE,,post,2.391192155513504,14.957853087906416,2018-11-07,2018-12-10,3.478812612145235,11.521543606398307,89.35523665565343,87.92924141552527
CE,Ceara,Northeast,23,2015-11-01,2015,11,-499,-2517,100,100,4,6843000,FALSE,TRUE,FALSE,,pre,-7.292123337717375,-36.78211310828584,2018-11-07,2018-12-10,,,,
CE,Ceara,Northeast,23,2015-12-01,2015,12,-939,-5279,124.93483878407461,113.79780796354626,4,6843000,FALSE,TRUE,FALSE,,pre,-13.722051731696624,-77.1445272541283,2018-11-07,2018-12-10,,,,
CE,Ceara,Northeast,23,2016-01-01,2016,1,-79,-1346,94.78713769660162,86.82691703288867,1,6871000,FALSE,TRUE,FALSE,,pre,-1.149759860282346,-19.589579391646048,2018-11-07,2018-12-10,,,,
CE,Ceara,Northeast,23,2016-02-01,2016,2,-404,1067,86.18591839305749,90.28847205389128,1,6871000,FALSE,TRUE,FALSE,,pre,-5.879784601950226,15.5290350749527,2018-11-07,2018-12-10,,,,
CE,Ceara,Northeast,23,2016-03-01,2016,3,339,-1646,93.74456698445354,96.2481490718461,1,6871000,FALSE,TRUE,FALSE,,pre,4.93377965361665,-23.955756076262553,2018-11-07,2018-12-10,,,,
CE,Ceara,Northeast,23,2016-04-01,2016,4,-40,-952,90.79061517625766,93.42967251004025,2,6901000,FALSE,TRUE,FALSE,,pre,-0.5796261411389654,-13.795102159107376,2018-11-07,2018-12-10,-3.948261003194814,-25.95634048574624,98.40717950574083,96.76516977203542
CE,Ceara,Northeast,23,2016-05-01,2016,5,-114,-446,90.87749096905281,95.88184896461627,2,6901000,FALSE,TRUE,FALSE,,pre,-1.6519345022460512,-6.462831473699464,2018-11-07,2018-12-10,-3.0082295306162603,-20.90312687998184,96.8867613339163,96.07881126613813
CE,Ceara,Northeast,23,2016-06-01,2016,6,262,-1923,88.27106856001166,93.2190320458002,2,6901000,FALSE,TRUE,FALSE,,pre,3.7965512244602233,-27.86552673525576,2018-11-07,2018-12-10,-0.0884623712567858,-12.689960126836416,90.77613296323914,92.64901527984713
CE,Ceara,Northeast,23,2016-07-01,2016,7,155,-1628,93.13640146425533,94.16065486145301,3,6938000,FALSE,TRUE,FALSE,,pre,2.2340732199481117,-23.46497549726146,2018-11-07,2018-12-10,0.4755098087816238,-13.335859477772319,90.50101025784808,93.87130491794119
CE,Ceara,Northeast,23,2016-08-01,2016,8,256,-1203,90.616854848009325,94.73053164836286,3,6938000,FALSE,TRUE,FALSE,,pre,3.6898241568175267,-17.33929086191986,2018-11-07,2018-12-10,2.0704446019095823,-18.813913800584412,91.23949966700673,94.61164818368644
CE,Ceara,Northeast,23,2016-09-01,2016,9,-304,-1190,86.44656325675902,93.04747667735487,3,6938000,FALSE,TRUE,FALSE,,pre,-4.381666186220813,-17.15191697895647,2018-11-07,2018-12-10,0.5178702952700054,-17.679940617700066,90.02316571239096,94.07820278460457
CE,Ceara,Northeast,23,2016-10-01,2016,10,-149,-1942,90.79061517625766,92.6621423671741,4,6962000,FALSE,TRUE,FALSE,,pre,-2.140189600689457,-27.894283251939097,2018-11-07,2018-12-10,0.25777638534492336,-20.029804133172018,90.02316571239096,93.95028109412688
CE,Ceara,Northeast,23,2016-11-01,2016,11,69,-1105,95.22154288855148,92.88726403180135,4,6962000,FALSE,TRUE,FALSE,,pre,0.9910945130709566,-15.871875897730538,2018-11-07,2018-12-10,0.6982812212310914,-21.597978203843866,90.74717436564075,93.4511836053244
CE,Ceara,Northeast,23,2016-12-01,2016,12,-284,-3549,117.28930565722537,113.2097810518532,4,6962000,FALSE,TRUE,FALSE,,pre,-4.0792875610456765,-50.97673082447572,2018-11-07,2018-12-10,-0.6143585763532253,-25.44984555204719,95.58354721517637,96.78297510633323
CE,Ceara,Northeast,23,2017-01-01,2017,1,807,-1015,90.1576379925843,92.28548086381863,1,7001000,FALSE,TRUE,FALSE,,pre,11.52692472503928,-14.49792886730467,2018-11-07,2018-12-10,0.934450007828636,-23.955337780387726,95.08708663656452,96.47044610672751
CE,Ceara,Northeast,23,2017-02-01,2017,2,313,1115,78.45090416132162,88.3255798204561,1,7001000,FALSE,TRUE,FALSE,,pre,4.470789887158977,15.9262962433938,2018-11-07,2018-12-10,1.0646109628855445,-18.41107326283545,93.05942818878324,95.40295413540971
CE,Ceara,Northeast,23,2017-03-01,2017,3,85,-1515,87.0670646674306,91.59858749062988,1,7001000,FALSE,TRUE,FALSE,,pre,1.2141122696757607,-21.63976574775032,2018-11-07,2018-12-10,1.9972407055349735,-19.159048057634426,93.16284509056183,95.16147260428887
CE,Ceara,Northeast,23,2017-04-01,2017,4,201,-580,83.6176664289538,85.14687676843262,2,7030000,FALSE,TRUE,FALSE,,pre,2.859174964438122,-8.250355618776672,2018-11-07,2018-12-10,2.8304681330562365,-15.885060118774021,91.96735363267786,93.90892833783197
CE,Ceara,Northeast,23,2017-05-01,2017,5,331,340,91.01940179411584,88.58890250271035,2,7030000,FALSE,TRUE,FALSE,,pre,4.708392603129445,4.836415362731152,2018-11-07,2018-12-10,3.4500178147326515,-12.433678242030405,91.26699678360525,93.19253474965014
CE,Ceara,Northeast,23,2017-06-01,2017,6,162,-232,87.58111547398887,86.23065935345417,2,7030000,FALSE,TRUE,FALSE,,pre,2.3044096728307255,-3.3001422475106685,2018-11-07,2018-12-10,4.513967353712052,-4.487580145869563,86.31563175306584,88.69601446658362
CE,Ceara,Northeast,23,2017-07-01,2017,7,1022,-500,92.05031854311646,89.4227385081552,3,7034000,FALSE,TRUE,FALSE,,pre,14.529428490190503,-7.108330963889679,2018-11-07,2018-12-10,5.014384647903922,-3.255980495300398,86.63107851148786,88.21889074063972
CE,Ceara,Northeast,23,2017-08-01,2017,8,545,511,90.6654902546028,87.65506841571512,3,7034000,FALSE,TRUE,FALSE,,pre,7.74808075063975,7.264714245095251,2018-11-07,2018-12-10,5.560599791817384,-4.699577495016823,88.66684286036806,88.10713883984955
CE,Ceara,Northeast,23,2017-09-01,2017,9,103,48,89.59978646932038,86.1837324843118,3,7034000,FALSE,TRUE,FALSE,,pre,1.4643161785612737,0.6823997725334091,2018-11-07,2018-12-10,5.6023004432983035,-0.9792165749695343,89.08896316068302,87.20466300546322
CE,Ceara,Northeast,23,2017-10-01,2017,10,323,35,90.60395068476433,82.42141407065216,4,7048000,FALSE,TRUE,FALSE,,pre,4.582860385925085,0.4965947786606129,2018-11-07,2018-12-10,5.8895813468794636,0.47860849127001304,90.25334386998477,86.7504192224998
CE,Ceara,Northeast,23,2017-11-01,2017,11,-403,-360,97.85599425922102,85.10231038799803,4,7048000,FALSE,TRUE,FALSE,,pre,-5.717934165720772,-5.107832009080591,2018-11-07,2018-12-10,4.1518602187377605,-1.1787660706986107,91.39277594750232,86.16932053671442
CE,Ceara,Northeast,23,2017-12-01,2017,12,-633,-1749,118.35927585962403,94.42678007149892,4,7048000,FALSE,TRUE,FALSE,,pre,-8.98127128263337,-24.8155505107832,2018-11-07,2018-12-10,2.270913392827078,-4.7646674479107,96.52246934510816,87.53534065638854
CE,Ceara,Northeast,23,2018-01-01,2018,1,1186,-300,92.02371463474617,86.40615771052752,1,7062000,FALSE,TRUE,FALSE,,pre,16.794109317473804,-4.248088360237893,2018-11-07,2018-12-10,2.648360197374295,-4.287960347302069,96.51803536037978,87.03257719011727
CE,Ceara,Northeast,23,2018-02-01,2018,2,455,71,80.52347364337771,77.15267066311254,1,7062000,FALSE,TRUE,FALSE,,pre,6.442934013027471,1.005380911922968,2018-11-07,2018-12-10,2.430835741105582,-5.331182569497449,94.82769925850894,85.2821775646835
CE,Ceara,Northeast,23,2018-03-01,2018,3,453,-243,92.09461759132952,83.52676816296602,1,7062000,FALSE,TRUE,FALSE,,pre,6.414613423959218,-3.4409515717926933,2018-11-07,2018-12-10,3.2558852820052393,-6.018407793551799,95.24350444551047,84.83935017779254
CE,Ceara,Northeast,23,2018-04-01,2018,4,890,275,87.2738372723816,79.66526501967029,2,7113000,FALSE,TRUE,FALSE,,pre,12.51230141993533,3.8661605511036132,2018-11-07,2018-12-10,4.5774587876736135,-5.456813498144633,94.68848554344667,84.37999200262888
CE,Ceara,Northeast,23,2018-05-01,2018,5,-30,1510,94.01871051214577,77.51858177594859,2,7113000,FALSE,TRUE,FALSE,,pre,-0.42176296921130324,21.22873611696893,2018-11-07,2018-12-10,5.460153987091858,-1.0673854771363795,94.04893825226748,83.11603723395399
CE,Ceara,Northeast,23,2018-06-01,2018,6,11,470,90.26257611685926,78.90478982058251,2,7113000,FALSE,TRUE,FALSE,,pre,0.15464642204414453,6.607619850977084,2018-11-07,2018-12-10,6.982806937871444,4.169809583157001,89.36615496180667,80.52903885880124
CE,Ceara,Northeast,23,2018-07-01,2018,7,53,267,93.05046987852688,83.82426930718418,3,7116000,FALSE,TRUE,FALSE,,pre,0.7448004496908376,3.752107925801012,2018-11-07,2018-12-10,4.307922126574283,5.503175630830152,89.53728083577013,80.09872412491069
CE,Ceara,Northeast,23,2018-08-01,2018,8,486,33,93.42743580725201,83.37202796127065,3,7116000,FALSE,TRUE,FALSE,,pre,6.829679595278246,0.463743676222597,2018-11-07,2018-12-10,4.372379723616079,5.4129027582134235,91.68794119641584,81.1352836746037
CE,Ceara,Northeast,23,2018-09-01,2018,9,276,408,89.16360651779144,78.61146152531597,3,7116000,FALSE,TRUE,FALSE,,pre,3.87858347386172,5.733558178752108,2018-11-07,2018-12-10,3.949708065266496,6.941987716637557,91.19943935082617,80.31606590166203
CE,Ceara,Northeast,23,2018-10-01,2018,10,620,-31,91.11379627281254,81.60196201699604,4,7093000,FALSE,TRUE,FALSE,,pre,8.741012265613985,-0.4370506132806993,2018-11-07,2018-12-10,3.3211598728796052,6.2247858559068385,91.83943251756465,80.63884873454965
CE,Ceara,Northeast,23,2018-11-01,2018,11,5,-894,100.34237123091991,83.41896367119472,4,7093000,FALSE,TRUE,FALSE,,crisis,0.07049203440011279,-12.603975750740167,2018-11-07,2018-12-10,0.07049203440011279,-12.603975750740167,100.34237123091991,83.41896367119472
CE,Ceara,Northeast,23,2018-12-01,2018,12,-588,-2709,116.89013337711654,88.51547097009986,4,7093000,FALSE,TRUE,FALSE,,crisis,-8.289863245453263,-38.19258423798111,2018-11-07,2018-12-10,-4.109685605526575,-25.39827999436064,108.61625230401822,85.96721732064728
CE,Ceara,Northeast,23,2019-01-01,2019,1,656,0,91.24796984552334,80.43152208997492,1,7122000,FALSE,TRUE,FALSE,,post,9.210895815782084,0,2018-11-07,2018-12-10,9.210895815782084,0,91.24796984552334,80.43152208997492
CE,Ceara,Northeast,23,2019-02-01,2019,2,-471,27,82.44784632925077,75.13489485702556,1,7122000,FALSE,TRUE,FALSE,,post,-6.613310867733783,0.37910699241786017,2018-11-07,2018-12-10,1.2987924740241508,0.18955349620893008,86.84790808738705,77.78320847350024
CE,Ceara,Northeast,23,2019-03-01,2019,3,237,0,86.90098913558629,77.40081372322713,1,7122000,FALSE,TRUE,FALSE,,post,3.3277169334456613,0,2018-11-07,2018-12-10,1.9751006271646543,0.12636899747262006,86.86560177012014,77.65574355674254
CE,Ceara,Northeast,23,2019-04-01,2019,4,105,-603,87.42718349414142,77.90256344653275,2,7119000,FALSE,TRUE,FALSE,,post,1.4749262536873156,-8.470290771175726,2018-11-07,2018-12-10,1.8500570337953195,-2.0227959446894666,87.00599720112545,77.7174485291901
CE,Ceara,Northeast,23,2019-05-01,2019,5,-23,-298,94.55099850334437,80.97837748139744,2,7119000,FALSE,TRUE,FALSE,,post,-0.32307908414103104,-4.1859811771316195,2018-11-07,2018-12-10,1.4154298102080496,-2.455432991177897,88.51499746156924,78.36963431963156
CE,Ceara,Northeast,23,2019-06-01,2019,6,203,318,87.70104725677685,80.228299041562,2,7119000,FALSE,TRUE,FALSE,,post,2.8515240904621435,4.466919511167299,2018-11-07,2018-12-10,1.6547788569170652,-1.3017075741203645,88.37933909410384,78.67941177328663
CE,Ceara,Northeast,23,2019-07-01,2019,7,-168,1169,91.78651757986789,86.877459781737,3,7141000,FALSE,TRUE,FALSE,,post,-2.3526116790365497,16.370256266629323,2018-11-07,2018-12-10,-0.27247239221937386,1.4266684703178558,88.46909704982792,79.753734721913645
CE,Ceara,Northeast,23,2019-08-01,2019,8,129,469,90.39410066418847,82.46018089830652,3,7141000,FALSE,TRUE,FALSE,,post,1.8064696821173505,6.567707603977034,2018-11-07,2018-12-10,1.1308243660891484,2.4581019055777182,89.79347277231754,80.97461572879381
CE,Ceara,Northeast,23,2019-09-01,2019,9,78,193,87.19369332626577,81.52551577783363,3,7141000,FALSE,TRUE,FALSE,,post,1.092283993838398,2.7027027027027026,2018-11-07,2018-12-10,0.7582522094879378,2.9085523560281685,89.84225680409746,81.66206607122822
CE,Ceara,Northeast,23,2019-10-01,2019,10,-110,-167,92.90931092205403,85.25930498902108,4,7193000,FALSE,TRUE,FALSE,,post,-1.529264562769359,-2.321701654386209,2018-11-07,2018-12-10,0.257553740078492,3.9333172088264217,90.75594470874957,82.88818966164294
CE,Ceara,Northeast,23,2019-11-01,2019,11,137,332,97.78312420458204,86.68758631365661,4,7193000,FALSE,TRUE,FALSE,,post,1.9046295009036562,4.615598498540248,2018-11-07,2018-12-10,0.6288385042526066,5.400247154771733,91.2946323256225,83.83972446701947
DF,Distrito Federal,Center-West,53,2015-11-01,2015,11,575,0,100,100,4,2235000,FALSE,TRUE,FALSE,,pre,25.727069351230426,0,2018-11-07,2018-12-10,,,,
DF,Distrito Federal,Center-West,53,2015-12-01,2015,12,-310,-2364,117.84646615814303,110.62549183947692,4,2235000,FALSE,TRUE,FALSE,,pre,-13.870246085011185,-105.77181208053692,2018-11-07,2018-12-10,,,,
DF,Distrito Federal,Center-West,53,2016-01-01,2016,1,656,-893,90.42871864789183,98.94310840298392,1,2246000,FALSE,TRUE,FALSE,,pre,29.207479964381122,-39.759572573463934,2018-11-07,2018-12-10,,,,
DF,Distrito Federal,Center-West,53,2016-02-01,2016,2,-123,-719,85.44367223500271,97.54717011019954,1,2246000,FALSE,TRUE,FALSE,,pre,-5.47640249332146,-32.01246660730187,2018-11-07,2018-12-10,,,,
DF,Distrito Federal,Center-West,53,2016-03-01,2016,3,112,0,93.9182511369142,104.99816040884694,1,2246000,FALSE,TRUE,FALSE,,pre,4.986642920747997,0,2018-11-07,2018-12-10,,,,
DF,Distrito Federal,Center-West,53,2016-04-01,2016,4,5,757,86.54038244583832,96.7392757004807,2,2243000,FALSE,TRUE,FALSE,,pre,0.22291573785109228,33.74944271065537,2018-11-07,2018-12-10,6.799576565979665,-23.965734758441226,95.69624843729835,101.47553441033133
DF,Distrito Federal,Center-West,53,2016-05-01,2016,5,-15,0,87.93619544144725,99.05129120290252,2,2243000,FALSE,TRUE,FALSE,,pre,-0.6687472135532768,0,2018-11-07,2018-12-10,2.4002738051823815,-23.965734758441226,93.68561434420621,101.31741627748175
DF,Distrito Federal,Center-West,53,2016-06-01,2016,6,324,-65,86.6400833740961,104.48010686219607,2,2243000,FALSE,TRUE,FALSE,,pre,14.44493981275078,-2.8979045920642,2018-11-07,2018-12-10,7.119471454809376,-6.820083510362438,88.48455054686507,100.29318544793495
DF,Distrito Federal,Center-West,53,2016-07-01,2016,7,631,-429,89.33200843705622,100.82418519201238,3,2245000,FALSE,TRUE,FALSE,,pre,28.106904231625837,-19.10913140311804,2018-11-07,2018-12-10,6.936042166016828,-3.3783433153047895,88.30176551172579,100.60669824610636
DF,Distrito Federal,Center-West,53,2016-08-01,2016,8,1432,-702,88.13559729796282,101.82910302402439,3,2245000,FALSE,TRUE,FALSE,,pre,63.786191536748326,-31.26948775055679,2018-11-07,2018-12-10,18.479807837695127,-3.2545135058472767,88.75041968888581,101.32035373174384
DF,Distrito Federal,Center-West,53,2016-09-01,2016,9,1204,-378,85.04486852197157,95.88359277279535,3,2245000,FALSE,TRUE,FALSE,,pre,53.630289532293986,-16.83741648106904,2018-11-07,2018-12-10,26.58708227295279,-6.06074958602545,87.27152258639538,99.80125912573524
DF,Distrito Federal,Center-West,53,2016-10-01,2016,10,-2020,-905,90.62812050440739,93.09665177735853,4,2251000,FALSE,TRUE,FALSE,,pre,-89.73789426921368,-40.20435362061306,2018-11-07,2018-12-10,11.593613938441996,-18.386382307903524,87.95281226282356,99.19415513854821
DF,Distrito Federal,Center-West,53,2016-11-01,2016,11,-687,-959,94.41674801756419,99.96828549854419,4,2251000,FALSE,TRUE,FALSE,,pre,-30.519768991559307,-42.60328742780986,2018-11-07,2018-12-10,6.618443642107657,-25.4869302125385,89.03290435884304,99.34698752115516
DF,Distrito Federal,Center-West,53,2016-12-01,2016,12,-244,-1885,110.06979375403601,100.64582030133276,4,2251000,FALSE,TRUE,FALSE,,pre,-10.839626832518881,-83.74055975122168,2018-11-07,2018-12-10,2.4043492012293797,-38.96070607239808,92.93785608883303,98.70793976101126
DF,Distrito Federal,Center-West,53,2017-01-01,2017,1,167,-442,80.35849805871499,83.82208598214866,1,2277000,FALSE,TRUE,FALSE,,pre,7.334211682037769,-19.411506368028107,2018-11-07,2018-12-10,-1.057766223701965,-39.01110189988309,91.44227102577617,95.87425655936731
DF,Distrito Federal,Center-West,53,2017-02-01,2017,2,1093,10,75.84480957215831,84.46974879263543,1,2277000,FALSE,TRUE,FALSE,,pre,48.00175669740887,0.43917435221783047,2018-11-07,2018-12-10,-3.688505363591874,-33.726324882753985,89.39380640480874,92.98103085413582
DF,Distrito Federal,Center-West,53,2017-03-01,2017,3,659,-188,84.17298402076685,91.8091964217305,1,2277000,FALSE,TRUE,FALSE,,pre,28.94158981115503,-8.256477821695213,2018-11-07,2018-12-10,-7.8032886504483665,-32.29616843952502,89.24849232127463,92.30196479562501
DF,Distrito Federal,Center-West,53,2017-04-01,2017,4,692,0,79.64662241084714,84.25539244486207,2,2287000,FALSE,TRUE,FALSE,,pre,30.257979886313947,0,2018-11-07,2018-12-10,12.196023708806239,-25.595442836089504,87.41824263901458,90.82842157354227
DF,Distrito Federal,Center-West,53,2017-05-01,2017,5,14,382,84.59447984201202,86.66215960581309,2,2287000,FALSE,TRUE,FALSE,,pre,0.6121556624398776,16.70310450371666,2018-11-07,2018-12-10,17.384677817806104,-15.711044180835085,85.78119794308923,88.61073392475376
DF,Distrito Federal,Center-West,53,2017-06-01,2017,6,156,0,84.24012906873807,87.06372655563423,2,2287000,FALSE,TRUE,FALSE,,pre,6.821163095758636,0,2018-11-07,2018-12-10,20.328142805852355,-1.7542842222981385,81.4762538288729,86.347051633804
DF,Distrito Federal,Center-West,53,2017-07-01,2017,7,471,442,84.38249798980051,86.01433005241647,3,2302000,FALSE,TRUE,FALSE,,pre,20.46046915725456,19.200695047784535,2018-11-07,2018-12-10,22.515852385055155,4.681082680337302,82.14692048405382,86.7124256455153
DF,Distrito Federal,Center-West,53,2017-08-01,2017,8,676,218,84.46802023074397,87.62155662343272,3,2302000,FALSE,TRUE,FALSE,,pre,29.36576889661164,9.47002606429192,2018-11-07,2018-12-10,19.409854418255616,6.18622463234965,83.58412226048476,87.23772695064818
DF,Distrito Federal,Center-West,53,2017-09-01,2017,9,615,-124,82.35148445889372,89.28363327464817,3,2302000,FALSE,TRUE,FALSE,,pre,26.715899218071243,-5.386620330147697,2018-11-07,2018-12-10,19.038905986074983,6.664534214274236,83.28053900017258,86.81679975946778
DF,Distrito Federal,Center-West,53,2017-10-01,2017,10,983,131,84.30490712183745,90.00337904506834,4,2314000,FALSE,TRUE,FALSE,,pre,42.48055315471046,5.6611927398444255,2018-11-07,2018-12-10,21.076001530807737,7.60806633758164,84.05691978533763,87.77479752616884
DF,Distrito Federal,Center-West,53,2017-11-01,2017,11,439,-436,90.14210273114733,88.37162459201137,4,2314000,FALSE,TRUE,FALSE,,pre,18.971477960242005,-18.84183232497839,2018-11-07,2018-12-10,24.135888580441424,1.6839101994657988,84.98152360019351,88.05970835720188
DF,Distrito Federal,Center-West,53,2017-12-01,2017,12,-460,0,103.67219464737869,98.75650641255714,4,2314000,FALSE,TRUE,FALSE,,pre,-19.878997407087294,0,2018-11-07,2018-12-10,19.685861829967102,1.6839101994657988,88.22020119663361,90.00850500002237
DF,Distrito Federal,Center-West,53,2018-01-01,2018,1,719,634,79.65802278942664,76.36075762308982,1,2337000,FALSE,TRUE,FALSE,,pre,30.76593923833975,27.128797603765513,2018-11-07,2018-12-10,21.403440176814634,3.005260625462628,87.43278866323797,88.39957626180126
DF,Distrito Federal,Center-West,53,2018-02-01,2018,2,606,144,70.48091204891189,77.22251832983964,1,2337000,FALSE,TRUE,FALSE,,pre,25.930680359435172,6.161745827984595,2018-11-07,2018-12-10,20.830925420618556,2.4538805860780744,85.10160396626596,86.66640321286908
DF,Distrito Federal,Center-West,53,2018-03-01,2018,3,668,412,88.02764681052874,89.78035206598217,1,2337000,FALSE,TRUE,FALSE,,pre,28.583654257595207,17.629439452289258,2018-11-07,2018-12-10,21.142217927205884,6.289890549817567,86.04763102487179,86.74918967809141
DF,Distrito Federal,Center-West,53,2018-04-01,2018,4,405,530,80.56981249597902,85.670789635227365,2,2337000,FALSE,TRUE,FALSE,,pre,17.329910141206675,22.67864783910997,2018-11-07,2018-12-10,16.950444091621918,9.126133066361824,85.42511525389538,86.027091443117925
DF,Distrito Federal,Center-West,53,2018-05-01,2018,5,639,81,83.47704096461017,90.82858970597638,2,2337000,FALSE,TRUE,FALSE,,pre,27.342747111681643,3.465982028241335,2018-11-07,2018-12-10,18.34565561686186,12.844102125231778,84.31427162613919,86.43658562877876
DF,Distrito Federal,Center-West,53,2018-06-01,2018,6,-325,177,80.87430116416569,91.81870910473813,2,2337000,FALSE,TRUE,FALSE,,pre,-13.906718014548566,7.573812580231065,2018-11-07,2018-12-10,19.341035515618312,14.106404221936955,80.51462271227035,85.28028607747558
DF,Distrito Federal,Center-West,53,2018-07-01,2018,7,272,516,80.44150585264704,89.1291709800973,3,2354000,FALSE,TRUE,FALSE,,pre,11.554800339847068,21.920135938827528,2018-11-07,2018-12-10,16.139179032536198,13.238293944447292,80.64520322280708,87.40835497031017
DF,Distrito Federal,Center-West,53,2018-08-01,2018,8,470,-444,83.31830485605684,94.85034532039775,3,2354000,FALSE,TRUE,FALSE,,pre,19.966015293118097,-18.861512319456246,2018-11-07,2018-12-10,15.14506818815002,9.067750919873818,82.78476869066458,90.34632613540319
DF,Distrito Federal,Center-West,53,2018-09-01,2018,9,318,198,79.10801854823745,89.45795464976361,3,2354000,FALSE,TRUE,FALSE,,pre,13.5089209855565,8.411214953271028,2018-11-07,2018-12-10,12.632612642810237,7.531380170037447,81.29816398028271,90.29259323270009
DF,Distrito Federal,Center-West,53,2018-10-01,2018,10,151,-449,78.96326711102533,89.50832768283297,4,2350000,FALSE,TRUE,FALSE,,pre,6.425531914893617,-19.106382978723403,2018-11-07,2018-12-10,10.815216271758059,0.5672083670652178,81.03040641612375,90.93218290730103
DF,Distrito Federal,Center-West,53,2018-11-01,2018,11,852,-425,89.36949232305959,92.50688210517592,4,2350000,FALSE,TRUE,FALSE,,crisis,36.255319148936174,-18.085106382978722,2018-11-07,2018-12-10,36.255319148936174,-18.085106382978722,89.36949232305959,92.50688210517592
DF,Distrito Federal,Center-West,53,2018-12-01,2018,12,11,-779,100.47689902252425,106.19796735390591,4,2350000,FALSE,TRUE,FALSE,,crisis,0.46808510638297873,-33.148936170212764,2018-11-07,2018-12-10,18.361702127659576,-25.617021276595743,94.92319567279192,99.35242472954091
DF,Distrito Federal,Center-West,53,2019-01-01,2019,1,375,500,77.42598542846913,82.10119076947935,1,2357000,FALSE,TRUE,FALSE,,post,15.91005515485787,21.21340687314383,2018-11-07,2018-12-10,15.91005515485787,21.21340687314383,77.42598542846913,82.10119076947935
DF,Distrito Federal,Center-West,53,2019-02-01,2019,2,897,699,75.12525865239454,80.42867601210654,1,2357000,FALSE,TRUE,FALSE,,post,38.056851930420024,29.65634280865507,2018-11-07,2018-12-10,26.983453542638948,25.434874840899447,76.27562204043184,81.26493339079295
DF,Distrito Federal,Center-West,53,2019-03-01,2019,3,69,-34,82.0845728043775,87.8079251737857,1,2357000,FALSE,TRUE,FALSE,,post,2.927450148493848,-1.4425116673737803,2018-11-07,2018-12-10,18.964785744590582,16.47574600480837,78.21193896174705,83.44593065179053
DF,Distrito Federal,Center-West,53,2019-04-01,2019,4,639,716,79.54660329639347,85.96545770553584,2,2353000,FALSE,TRUE,FALSE,,post,27.156821079473012,30.429239269018275,2018-11-07,2018-12-10,21.012794578311187,19.96411932086085,78.54560504540866,84.07581241522686
DF,Distrito Federal,Center-West,53,2019-05-01,2019,5,1709,378,83.0761574003474,88.0729380175752,2,2353000,FALSE,TRUE,FALSE,,post,72.63068423289418,16.064598385040373,2018-11-07,2018-12-10,31.336372509227786,19.184215133696753,79.4517155163964,84.87523753569653
DF,Distrito Federal,Center-West,53,2019-06-01,2019,6,565,342,81.71127055085093,83.09899701638574,2,2353000,FALSE,TRUE,FALSE,,post,24.01189970250744,14.534636634084148,2018-11-07,2018-12-10,30.115627041441062,18.40928538376132,79.82830802213883,84.57919744914473
DF,Distrito Federal,Center-West,53,2019-07-01,2019,7,393,270,82.47570900615163,88.40358087068645,3,2353000,FALSE,TRUE,FALSE,,post,16.702082447938803,11.474713132171695,2018-11-07,2018-12-10,30.247631590287885,16.786169760265963,80.66992861841925,85.6295957993459
DF,Distrito Federal,Center-West,53,2019-08-01,2019,8,76,0,83.00524068185905,87.62915176297695,3,2353000,FALSE,TRUE,FALSE,,post,3.2299192520186994,0,2018-11-07,2018-12-10,24.44314281055433,11.843445958823452,81.98325895666333,86.82967509115764
DF,Distrito Federal,Center-West,53,2019-09-01,2019,9,218,0,80.76330850627336,87.26380971032339,3,2353000,FALSE,TRUE,FALSE,,post,9.26476838079048,0,2018-11-07,2018-12-10,25.499362515937104,12.083864570052416,81.76304824031264,86.73898918058059
