state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,icms_confaz,tax_confaz,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,event_time,icms_nominal,caged_balance,population,retail_ma6,retail_ma6_log,icms_pc,icms_sum6m_pc,icms_conf6m_pc_log,formal_hiring_6m_per1k
ES,2015-08-01,2015,8,84.1719768558363,105.07233026228,-112.886993050303,-34.0254741047842,5.22724280326753,5.31551852695894,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,16,793442012,-4503,3929911,86.78573777412223,4.463442296807676,201.89821397990946,1155.2649217755823,7.0520849661574,-5.63931346027938
ES,2015-09-01,2015,9,83.1936743480924,100.056895591947,-86.6020031482013,-14.6966079724538,5.50089454792876,5.58865193328998,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,17,1103379725,-2402,3929911,85.81402124787448,4.452182410950076,280.7645580268866,1263.593944748367,7.1417152768527945,-5.872906536560243
ES,2015-10-01,2015,10,81.4338499289991,97.5327913533307,-115.481284835966,-11.4208849410056,5.08576369727011,5.18671535057016,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,18,754784633,-3371,3929911,84.6906475119641,4.439005176576308,192.06150800870554,1256.705230474685,7.136248678683485,-6.406760865576854
ES,2015-11-01,2015,11,80.6787827455603,98.0605005100776,-126.345264109642,2.27394151360497,5.12326628892333,5.2330870146384,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,19,766511066,-3426,3929911,83.55894855697467,4.425552353518899,195.0454007737071,1263.0010679631168,7.141245967926632,-6.743918628182674
ES,2015-12-01,2015,12,82.6923742229301,94.9395287093965,-91.2537370115963,-20.2104839443111,5.10306017045854,5.25204329718038,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,20,758675792,-10848,3929911,82.99133455435545,4.4187361993866565,193.05164722559874,1263.4604465597313,7.141609621676381,-7.688723739545247
ES,2016-01-01,2016,1,82.771853712963,91.7080889742661,-97.1186370553136,-16.9856525370673,5.10204032511448,5.21163223958436,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,21,810693586,-2933,3973697,82.4904186357302,4.4126821488473995,204.0149477929495,1266.836275807757,7.144277950035794,-6.916229395447111
ES,2016-02-01,2016,2,81.6480883170298,96.0721514410263,-109.548824758059,-20.4158375377405,5.13794494358708,5.27499165887603,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,22,779507912,-4165,3973697,82.06977054592912,4.407569745804023,196.16692264156023,1261.1049844694078,7.139743587431544,-6.831170066565217
ES,2016-03-01,2016,3,78.6129144310422,93.9740210833561,-92.5462531336718,-12.8609856637683,5.11683681670915,5.24064839106911,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,23,718880361,-3668,3973697,81.30631055975408,4.398223634202619,180.9097072574985,1161.2501337000197,7.057252405262612,-7.149765067643557
GO,2011-04-01,2011,4,116.677724017213,96.2358277189018,19.9366640293653,-2.43678846048503,4.96007348189907,5.55079065489467,FALSE,TRUE,FALSE,pre,TRUE,2013-07-17,2014-04-03,,-36,702220319,12170,6080716,,,115.48316333142347,,,
GO,2011-05-01,2011,5,117.725845140598,96.4627213477111,134.178450031042,16.4371741953135,4.91712173252861,5.404475887263,FALSE,TRUE,FALSE,pre,TRUE,2013-07-17,2014-04-03,,-35,713096808,12218,6080716,,,117.27184890726684,,,
GO,2011-06-01,2011,6,118.757355865645,96.2065920266093,80.1134464331605,26.0580383407132,5.02457839629393,5.42437340370956,FALSE,TRUE,FALSE,pre,TRUE,2013-07-17,2014-04-03,,-34,787892099,8411,6080716,,,129.5722574446825,,,
GO,2011-07-01,2011,7,118.605855434966,97.2032271905693,85.0955938711049,18.3474223262183,5.00766739634125,5.45982935685293,FALSE,TRUE,FALSE,pre,TRUE,2013-07-17,2014-04-03,,-33,763499303,6055,6080716,,,125.56075682534754,,,
GO,2011-08-01,2011,8,119.884134249453,98.3212918602734,84.412419023255,5.75259473264408,4.99867185983141,5.43409338479642,FALSE,TRUE,FALSE,pre,TRUE,2013-07-17,2014-04-03,,-32,797576851,6855,6080716,,,131.16495672549087,,,
GO,2011-09-01,2011,9,118.953143490832,98.0026975126325,73.2140407223053,15.4951618561355,5.01529378841474,5.43133515337258,FALSE,TRUE,FALSE,pre,TRUE,2013-07-17,2014-04-03,,-31,800663707,5330,6080716,118.4340096997845,4.774355925289239,131.67260352234837,750.7255867565596,6.621040187861921,8.393583913473348
GO,2011-10-01,2011,10,120.421103312487,97.4707310956495,13.9187229174206,-3.23145077843138,5.01014278762434,5.4476953943176,FALSE,TRUE,FALSE,pre,TRUE,2013-07-17,2014-04-03,,-30,780905030,-4661,6080716,119.05790624899683,4.779609981891098,128.42320378060742,763.6656272057435,6.638130032639645,5.625653294776471
GO,2011-11-01,2011,11,121.159096426788,95.1797599235357,-28.9368673863189,-10.2627850632914,4.92971108540413,5.38395604709191,FALSE,TRUE,FALSE,pre,TRUE,2013-07-17,2014-04-03,,-29,766573120,-10466,6080716,119.63011479669517,4.784404605780239,126.06625930235847,772.4600376008352,6.649580276172738,1.8951715554549826
